LossBefore,Itr,train-MinReturn,train-MaxReturn,Time,Time-Sampling,LossAfter,train-NumTrajs,Time-SampleProc,ItrTime,train-StdReturn,train-AverageReturn,train-EnvExecTime,Time-Optimization,train-PolicyExecTime,n_timesteps,train-AverageDiscountedReturn
-9.775042e-06,179,92.9763465489049,246.8943223841367,1522.8588769435883,9.491426229476929,-0.009986292,100,0.12688660621643066,10.263538599014282,31.552633709151,181.71612611250697,3.187311887741089,0.6446113586425781,6.010344982147217,1800000,102.40005887606719
-9.799076e-06,180,103.1232209745813,252.58688792622917,1529.8986053466797,6.591533660888672,-0.00636715,100,0.05289745330810547,7.004973888397217,32.32190481440809,177.65178456113142,2.1937050819396973,0.35993099212646484,4.188309192657471,1810000,100.48778814237495
-9.745294e-06,181,96.40701087145229,248.36104375429807,1536.65771150589,6.300658226013184,-0.0071048816,100,0.08961629867553711,6.741873502731323,30.603414719017806,186.1703470878208,2.0963637828826904,0.35092639923095703,4.003733396530151,1820000,105.09345124330216
-9.760091e-06,182,83.23221671591035,249.16189869168,1543.6824009418488,6.583406209945679,-0.013756526,100,0.039690256118774414,7.006855726242065,31.94640662888233,185.37025126893803,2.181786298751831,0.38350749015808105,4.195299386978149,1830000,104.46051245023483
-9.729909e-06,183,125.23329618018617,249.00924927123117,1551.8976871967316,7.634252309799194,-0.008852643,100,0.05771017074584961,8.198096990585327,29.24537715768817,190.04947951465823,2.4929752349853516,0.5057327747344971,4.9025046825408936,1840000,106.32879326042693
-9.710168e-06,184,107.56853333502048,245.8310674157984,1564.8169794082642,12.318557739257812,-0.012815643,100,0.05920147895812988,12.890683650970459,26.352684804869444,186.04010203986138,3.803682804107666,0.5122876167297363,8.16923475265503,1850000,104.50214982523616
-9.6809235e-06,185,133.20757336331803,253.45150415394227,1573.1044034957886,7.832586050033569,-0.01216387,100,0.0769650936126709,8.26035475730896,27.99157661149041,193.85261547001426,2.6214101314544678,0.34903979301452637,4.965644836425781,1860000,109.93878550415825
-9.660846e-06,186,98.95915642311951,250.51206061434982,1579.8996663093567,6.355091094970703,-0.009103558,100,0.039501190185546875,6.777621269226074,33.562423629529754,187.1309396026494,2.1244351863861084,0.3826777935028076,4.027456998825073,1870000,105.56579220937525
-9.624029e-06,187,92.38560400709437,250.6039798498944,1588.333025932312,8.010421752929688,-0.009921478,100,0.039746999740600586,8.41704797744751,33.488332613497995,191.99087183161993,2.3958096504211426,0.36661505699157715,5.385521173477173,1880000,108.7339612007704
-9.6212025e-06,188,121.17292006824094,278.1666524006992,1595.813080072403,7.009770631790161,-0.011803694,100,0.04274797439575195,7.462841749191284,30.21313808817601,188.85615791063356,2.319575071334839,0.4100320339202881,4.47320032119751,1890000,106.9202202889695
-9.576785e-06,189,99.0581149140766,262.6613020304265,1604.6585261821747,8.315323829650879,-0.012234403,100,0.043082237243652344,8.827078819274902,32.467244186629145,193.11417479068413,2.7831878662109375,0.46839189529418945,5.2782111167907715,1900000,109.41301518585944
-9.5725945e-06,190,102.13748914363225,266.6907741397567,1614.4904766082764,9.286161661148071,-0.009878295,100,0.04245305061340332,9.803117275238037,32.79393305666973,191.61911751604694,3.173753023147583,0.47420239448547363,5.82226037979126,1910000,108.30247455740577
-9.543206e-06,191,104.26641474865012,263.62279852373666,1623.7524816989899,8.834994077682495,-0.009745745,100,0.0363612174987793,9.236004829406738,32.88009949104932,186.413381018677,2.874497413635254,0.3642559051513672,5.694878816604614,1920000,104.45125301517112
-9.509737e-06,192,98.5026644233303,249.53954580939762,1630.9699311256409,6.551039457321167,-0.01369875,100,0.11260008811950684,7.201754570007324,32.40333363368453,192.69198487244884,2.1052732467651367,0.5377435684204102,4.236783027648926,1930000,109.193907780585
-9.483602e-06,193,110.86118433157887,253.07488605896643,1638.7028839588165,7.285099267959595,-0.009610163,100,0.046080827713012695,7.708181619644165,29.954399923967152,195.8997150044563,2.228606700897217,0.3761773109436035,4.8400280475616455,1940000,110.77995156589283
-9.478249e-06,194,115.0960271899148,260.43857708530993,1646.1023967266083,6.948232889175415,-0.011337423,100,0.05116009712219238,7.382548093795776,26.918320332251124,198.98963697931137,2.299454927444458,0.3828620910644531,4.429975271224976,1950000,112.63437067937367
-9.426246e-06,195,93.23574128783348,285.05006547289423,1657.5105748176575,10.591875314712524,-0.010289136,100,0.06528162956237793,11.38870906829834,31.87144777142985,191.70012939289626,3.3568480014801025,0.7310209274291992,6.923727989196777,1960000,107.64193871528903
-9.4214365e-06,196,35.76302575276447,262.62122550204697,1666.1217532157898,8.130351305007935,-0.009479718,100,0.038294076919555664,8.534627437591553,34.41113628709289,194.17435806855036,2.6069021224975586,0.3654899597167969,5.278576850891113,1970000,109.75656301626879
-9.39111e-06,197,116.90171717247335,249.85820171513157,1672.9423830509186,6.349361181259155,-0.012670009,100,0.052451372146606445,6.802812337875366,30.320302576426236,192.81707155614367,2.1191298961639404,0.40078067779541016,4.030366659164429,1980000,108.31294650972886
-9.376883e-06,198,111.28810749892614,249.55152984870574,1679.8206417560577,6.441276550292969,-0.002863863,100,0.07649803161621094,6.861630439758301,28.521482537147506,196.88474955137153,2.1615824699401855,0.34355926513671875,4.075727701187134,1990000,111.01514377527164
-9.334041e-06,199,129.57806953164823,263.5203410647825,1687.7487089633942,7.1917688846588135,-0.010868461,100,0.03894948959350586,7.911057949066162,30.63900681263781,199.14368350061264,2.3264875411987305,0.6800873279571533,4.643829107284546,2000000,113.16313247839143
-9.313423e-06,200,98.02817740904649,265.7248610117803,1698.8403570652008,10.637171268463135,-0.003213985,100,0.03603243827819824,11.043958902359009,29.712431078696195,196.84407224744606,3.322556734085083,0.3698873519897461,6.992998838424683,2010000,111.52300773558495
-9.289236e-06,201,107.63588550222296,248.64221397869883,1705.34352850914,6.078193187713623,-0.009573725,100,0.06482362747192383,6.486168146133423,27.80147950349399,194.1292340319854,2.0602879524230957,0.34296274185180664,3.823293447494507,2020000,109.29279618659594
-9.24066e-06,202,101.2605058957832,277.912284500304,1712.5468680858612,6.78286337852478,-0.0039394316,100,0.038819074630737305,7.18781304359436,31.490779370973854,195.75709317388726,2.2185544967651367,0.36568355560302734,4.338254928588867,2030000,111.07174795304556
-9.190595e-06,203,126.0847189081685,269.47377143367623,1719.5633599758148,6.258279085159302,-0.007128263,100,0.052346229553222656,6.9999213218688965,29.402029412732496,202.13547866512766,2.1175169944763184,0.6690397262573242,3.9430389404296875,2040000,114.24059681781513
-9.168147e-06,204,139.92507185759828,260.7743155837368,1730.9885745048523,10.808583736419678,-0.011957181,100,0.06494808197021484,11.392151117324829,25.592645745456725,203.29484116523247,3.372929334640503,0.5157468318939209,7.123399019241333,2050000,115.42330816097554
-9.123841e-06,205,95.4125506500897,277.01859360238325,1740.283028125763,8.857240676879883,-0.008385921,100,0.047090768814086914,9.267910480499268,37.67235927582915,196.27279468537756,3.007261276245117,0.3632631301879883,5.57721209526062,2060000,111.3317742902639
-9.101039e-06,206,125.46669051022722,255.08146334742017,1747.4234573841095,6.708635568618774,0.002747227,100,0.04137539863586426,7.123764276504517,29.426419986052448,197.50330184709296,2.1793806552886963,0.37348413467407227,4.318880796432495,2070000,112.21441284558321
-9.082603e-06,207,130.50657625304086,267.28911357284386,1755.330590724945,7.321302652359009,-0.004677894,100,0.06203269958496094,7.8885321617126465,31.239231156086447,196.19641526360093,2.2244873046875,0.504784107208252,4.880038022994995,2080000,111.2280986276014
-9.059377e-06,208,107.72991089106968,264.1886526246626,1763.5954489707947,7.820541858673096,-0.013937199,100,0.041548728942871094,8.24675989151001,35.099206566025785,188.62777465254254,2.47468900680542,0.3843729496002197,5.112579584121704,2090000,106.35601869000511
-9.030858e-06,209,123.95425337317786,267.60107845064636,1772.1350576877594,7.948864221572876,-0.013671722,100,0.10667920112609863,8.519105434417725,31.590749507867177,196.7383924075862,2.716810941696167,0.463303804397583,4.9862730503082275,2100000,111.50910869231193
-8.998099e-06,210,101.16700676195266,259.80336260213596,1782.5615150928497,9.734059810638428,-0.010915562,100,0.06598782539367676,10.397887468338013,32.59504852390936,202.90518583143188,3.2936782836914062,0.5974478721618652,6.137641429901123,2110000,114.80908344398428
-8.995526e-06,211,120.40628152231092,267.8167693177195,1791.8058433532715,8.809941530227661,-0.010759359,100,0.03262805938720703,9.21492338180542,27.557614446853112,198.31923224428022,2.758347988128662,0.37209033966064453,5.7860283851623535,2120000,112.18970449009912
-8.971151e-06,212,77.65972235353608,263.6675268034184,1799.8801248073578,7.535839319229126,-0.011914577,100,0.03607535362243652,8.057793617248535,27.16561508760918,205.022425367741,2.3211381435394287,0.48540163040161133,4.9918200969696045,2130000,116.36832353587289
-8.952218e-06,213,134.64126281507657,267.4076941851579,1807.0599734783173,6.742294788360596,-0.01098397,100,0.03480696678161621,7.158120155334473,29.34283565784378,207.39559596766296,2.1519007682800293,0.3807804584503174,4.385160684585571,2140000,117.24418096460981
-8.926926e-06,214,123.77644011050211,258.2192177448484,1814.6936144828796,7.145587682723999,-0.009211954,100,0.04715538024902344,7.617246866226196,28.086029236661595,206.61027475473503,2.346836805343628,0.4241006374359131,4.578093528747559,2150000,117.31855554057509
