Time,train-NumTrajs,n_timesteps,ItrTime,Time-Optimization,Time-SampleProc,train-AverageReturn,train-EnvExecTime,train-MinReturn,train-StdReturn,LossBefore,train-MaxReturn,LossAfter,train-AverageDiscountedReturn,Time-Sampling,train-PolicyExecTime,Itr
447.7772023677826,100,660000,6.6528565883636475,0.23128318786621094,0.08321809768676758,30.861801952447948,2.265137195587158,28.303648358047365,1.050146859821579,-1.0805821e-05,33.26428249870164,-0.0030149808,24.73707981935151,6.3330254554748535,3.865250825881958,65
454.91885328292847,100,670000,7.131256580352783,0.261824369430542,0.045807838439941406,30.912692092231126,2.4682953357696533,28.698333677970385,0.9774105603308714,-1.0753104e-05,33.23390658974895,0.0041043307,24.748995938580936,6.8232738971710205,4.138247489929199,66
461.5869925022125,100,680000,6.656744003295898,0.21962261199951172,0.046529531478881836,31.216408075382738,2.3235385417938232,29.02183702157852,1.0141458605635267,-1.0690122e-05,33.85844523333071,7.422749e-05,25.01849741727191,6.390285491943359,3.858959197998047,67
468.1221172809601,100,690000,6.5240960121154785,0.23665666580200195,0.05209946632385254,31.316287410634228,2.2714765071868896,29.25781690688031,0.9544808619460102,-1.0642845e-05,33.67483635436172,-0.0012897467,25.05977470407674,6.2350239753723145,3.760640859603882,68
474.7238874435425,100,700000,6.5915656089782715,0.2491626739501953,0.0401458740234375,31.278841923049104,2.258902072906494,28.51453425064994,1.0363224135682578,-1.0614922e-05,33.61107983551242,0.0011223038,24.973338917408206,6.301992416381836,3.839987277984619,69
481.25824546813965,100,710000,6.522544860839844,0.22742271423339844,0.07922101020812988,31.527793523017884,2.2567663192749023,29.515443424175455,1.044215672906524,-1.0582452e-05,34.225298828907995,0.0015189633,25.228002449504157,6.215666770935059,3.757235288619995,70
487.7952358722687,100,720000,6.525986909866333,0.23858022689819336,0.03913617134094238,31.44270367137946,2.2686822414398193,29.02674004709525,1.117456053267976,-1.0535996e-05,34.36787032718938,-0.0016867189,25.11753262778266,6.248043060302734,3.7768666744232178,71
494.5381805896759,100,730000,6.731659173965454,0.2613339424133301,0.04687047004699707,31.343808758522872,2.323277473449707,28.42381675691034,1.0298986514339958,-1.0482085e-05,33.63262722813648,0.0011743928,24.98579561030049,6.423201084136963,3.89298415184021,72
501.6487863063812,100,740000,7.0994956493377686,0.23879575729370117,0.04717445373535156,31.593289701798778,2.4517998695373535,28.94332728285366,1.1203895378953774,-1.0443922e-05,34.096594289980054,-0.00051748357,25.264801213505457,6.813208103179932,4.144205808639526,73
508.387540102005,100,750000,6.727938413619995,0.24660873413085938,0.04624319076538086,31.755924653061797,2.3278989791870117,29.099569342876876,1.1226172728308796,-1.04075825e-05,34.18889016461963,-0.00040510125,25.433752270784012,6.434680223464966,3.9017012119293213,74
515.0040793418884,100,760000,6.605276346206665,0.21550202369689941,0.08261346817016602,31.65385603905735,2.2948453426361084,29.18614778799194,1.121524330657944,-1.03588645e-05,34.24495808061307,-0.001654721,25.28700538743124,6.306913137435913,3.800708293914795,75
