train-NumTrajs,Itr,train-AverageReturn,train-StdReturn,LossAfter,Time,Time-SampleProc,LossBefore,train-AverageDiscountedReturn,Time-Sampling,train-MinReturn,Time-Optimization,n_timesteps,ItrTime,train-PolicyExecTime,train-MaxReturn,train-EnvExecTime
100,41,30.246664150490666,1.872889608324674,-0.001513487,296.75816082954407,0.1480095386505127,-6.2527346e-05,24.01097928026167,6.644285202026367,26.61269878938321,0.7892670631408691,420000,7.5820043087005615,4.085131406784058,34.47989310722891,2.340985059738159
100,42,30.298453477730646,1.8717941373703546,-0.0017002634,303.7931182384491,0.058069705963134766,-6.231845e-05,24.176959108154264,6.726265907287598,24.414069611192055,0.21002411842346191,430000,6.994791269302368,4.200078010559082,33.89916983801224,2.30434250831604
100,43,30.53988350218302,1.9641427360897779,-0.002200857,312.1758668422699,0.15668272972106934,-6.208961e-05,24.321254395509087,7.734744548797607,24.409182362400554,0.48133182525634766,440000,8.373210668563843,4.825379133224487,34.174295795704744,2.6518869400024414
100,44,30.685517371455227,1.5657903903272068,-0.0024469947,323.03081250190735,0.0412297248840332,-6.1844454e-05,24.392194106479494,10.565165996551514,26.416074163998136,0.23439621925354004,450000,10.841215133666992,6.689271926879883,33.356983762834126,3.54156494140625
100,45,30.903718358858406,1.8879338270951471,-0.0036216036,330.74730229377747,0.16324973106384277,-6.1606566e-05,24.53713150438889,6.7088305950164795,24.993256691043015,0.8343310356140137,460000,7.706932544708252,4.165748119354248,35.472778782151465,2.3208870887756348
100,46,31.105579189095725,2.007581640129727,-0.001518464,338.0879783630371,0.038857460021972656,-6.139492e-05,24.5954791307419,6.975617170333862,26.57310469552878,0.28125667572021484,470000,7.296379327774048,4.3727827072143555,35.40403356936355,2.3664228916168213
100,47,31.415002870656036,1.4213826362184079,-0.004230736,346.36081647872925,0.04607963562011719,-6.119427e-05,24.88970241726417,7.906160116195679,26.731400733682058,0.30693984031677246,480000,8.259611368179321,5.0423264503479,35.03638945306008,2.609900712966919
100,48,31.111988416141102,2.123621249614438,-0.0022031914,354.42569231987,0.046289920806884766,-6.0997187e-05,24.57603520830351,7.725085735321045,22.023914757079382,0.2786080837249756,490000,8.05063271522522,4.794881820678711,35.96485859608795,2.681939125061035
100,49,31.613519679794294,2.04163402361611,-0.0034407834,362.1530885696411,0.047493696212768555,-6.0802293e-05,24.989936646711577,7.424007177352905,22.514155595463453,0.24476861953735352,500000,7.716554164886475,4.560307741165161,35.9069947425962,2.6204993724823
100,50,31.438550725306282,3.5977272061342846,0.011133877,370.1632912158966,0.06653857231140137,-6.0547434e-05,24.873826970077012,7.728317737579346,-0.12858063276125917,0.20408129692077637,510000,7.999138593673706,4.737123489379883,35.675437169060665,2.746288537979126
100,51,31.735440361628854,1.7709687810364498,7.898065e-05,376.2975664138794,0.08142280578613281,-6.0282287e-05,25.006300351376673,5.835447549819946,25.386037899979677,0.20706534385681152,520000,6.124181270599365,3.588181734085083,36.087093983739294,2.050560712814331
100,52,31.716040294345706,1.8464610327946265,0.001563136,384.22665667533875,0.07732462882995605,-6.0028924e-05,25.062417805344076,7.633243560791016,26.818499357151627,0.2037210464477539,530000,7.91889214515686,4.68348503112793,35.358174449890974,2.705850839614868
100,53,32.05103988197731,1.5432175850845469,0.006313585,390.65610122680664,0.03921151161193848,-5.9744536e-05,25.174273330069934,6.148883819580078,28.35866358170098,0.23121118545532227,540000,6.419564962387085,3.801347255706787,35.51744021734003,2.146491289138794
100,54,32.23971822851995,1.6389272538497506,-0.0009043071,398.05322313308716,0.04746270179748535,-5.9505892e-05,25.326723154238024,7.071592330932617,28.92742144375298,0.26647043228149414,550000,7.385784387588501,4.344456434249878,35.82773519398178,2.495948076248169
100,55,32.16772226852232,1.4147728132878619,-0.0045291544,407.40736985206604,0.03948211669921875,-5.9217404e-05,25.358586568087276,9.071105480194092,27.925834874848224,0.23125338554382324,560000,9.342132806777954,5.627599477767944,35.25954424187414,3.1552376747131348
100,56,32.62257488024611,1.422710893089653,-0.0007725617,417.6726276874542,0.05038595199584961,-5.8911704e-05,25.681421542330476,9.980892419815063,29.345932254050897,0.2230546474456787,570000,10.25482702255249,6.229157447814941,35.842743624891014,3.443387746810913
100,57,32.77857178444763,1.43039892499142,-0.0037285606,428.03450417518616,0.04047584533691406,-5.8582555e-05,25.74476355053175,10.061513423919678,29.532061759786327,0.24977970123291016,580000,10.352100372314453,6.311157941818237,35.924140843070276,3.4351842403411865
100,58,32.59576011531717,1.4976554600576961,-0.00047438368,440.1229374408722,0.040845632553100586,-5.8199486e-05,25.572863627022375,11.80318808555603,28.66288684635233,0.23337888717651367,590000,12.077652215957642,7.390536069869995,36.718712039802384,4.063497304916382
100,59,32.531779986343885,1.4499317681211759,-0.003622395,448.7208912372589,0.04447150230407715,-5.7861187e-05,25.562774705889083,8.299390316009521,28.46947731699045,0.2447361946105957,600000,8.589015483856201,5.2240989208221436,35.6021690834723,2.8089311122894287
100,60,32.78084387698702,1.5655754831509427,-0.0040138788,459.237619638443,0.04208636283874512,-5.7511148e-05,25.715717782700906,10.195907831192017,29.05818083494104,0.26653337478637695,610000,10.504835367202759,6.4034576416015625,36.27466472906312,3.480757713317871
100,61,32.77970145915891,1.446632973524859,-0.005092907,471.3982501029968,0.03630185127258301,-5.715837e-05,25.7228475895326,11.889268636703491,29.214680624500968,0.22555136680603027,620000,12.15135145187378,7.441884517669678,35.671688735225054,4.07706618309021
100,62,32.716294893334954,1.5607749417745187,0.0046761627,482.00361919403076,0.07103872299194336,-5.6797122e-05,25.648525094587804,10.259184837341309,28.956203682824913,0.2649574279785156,630000,10.595579147338867,6.4896509647369385,37.04530456489728,3.4573771953582764
100,63,32.75268117164666,1.642017223764152,-0.0013705186,490.50949883461,0.04565310478210449,-5.6449626e-05,25.61955449817267,8.168016910552979,29.128981747468433,0.2806825637817383,640000,8.495028972625732,5.103022336959839,36.44656358135882,2.8035264015197754
100,64,33.03717899600393,1.4243038021702819,0.0019963959,499.3338084220886,0.0832977294921875,-5.6134806e-05,25.86643976595602,8.475931167602539,29.35406448699586,0.252887487411499,650000,8.812359809875488,5.3247880935668945,36.49002166891231,2.87890362739563
100,65,33.3201081831565,1.5106949392136062,-0.0016262371,507.61420583724976,0.04677867889404297,-5.5813096e-05,26.179080005511288,7.935662031173706,29.371852762989274,0.286517858505249,660000,8.269199848175049,4.951855659484863,36.78719948700572,2.7282581329345703
100,66,33.36655833776461,1.455435330568538,0.001176739,517.4613828659058,0.03688764572143555,-5.5535507e-05,26.13727039970084,9.552370309829712,29.682311112590067,0.24635839462280273,670000,9.836056232452393,5.996693134307861,36.92448406080573,3.2576522827148438
