Itr,train-AverageReturn,Time-Optimization,train-EnvExecTime,train-MinReturn,Time-SampleProc,train-NumTrajs,LossAfter,n_timesteps,Time-Sampling,train-AverageDiscountedReturn,train-MaxReturn,train-PolicyExecTime,train-StdReturn,LossBefore,Time,ItrTime
100,107.73649472157231,0.2064366340637207,2.033491849899292,-101.81346043801446,0.08360886573791504,100,-0.016509918,1010000,5.806697845458984,63.16734912006027,215.25337076056726,3.5841422080993652,40.59617379733349,-1.1137628e-05,637.6164076328278,6.0969398021698
101,101.90877983051517,0.24396061897277832,2.1125099658966064,-52.01246832124823,0.05507802963256836,100,-0.017333273,1020000,6.029972791671753,59.081463250756585,176.24082003143445,3.722099781036377,38.29881394975347,-1.1124814e-05,643.9560770988464,6.329264402389526
102,94.85383497902338,0.24054741859436035,2.1394543647766113,-69.1443625781889,0.046515464782714844,100,-0.016929502,1030000,6.088105201721191,56.079969044888855,185.88020010495595,3.7526392936706543,52.045287889520566,-1.1122604e-05,650.3444361686707,6.375527620315552
103,116.78768764753535,0.21660375595092773,2.0810842514038086,7.070888129395502,0.0814814567565918,100,-0.013662905,1040000,5.936768531799316,68.85064432975246,201.5082305294684,3.6635961532592773,35.38966394930224,-1.10537185e-05,656.5907955169678,6.23509407043457
104,115.88339531734299,0.2322559356689453,2.0771055221557617,-0.39067055151348073,0.09265494346618652,100,-0.016612528,1050000,5.952053785324097,67.56504400606585,194.54706927759835,3.682581901550293,31.688242080692426,-1.1030601e-05,662.8850123882294,6.281715393066406
105,113.98565403995568,0.22021818161010742,2.2791318893432617,-27.24743182934943,0.06313681602478027,100,-0.012965038,1060000,6.513781547546387,66.22567199335407,181.10498984428432,4.0267722606658936,35.568335087944945,-1.099337e-05,669.6936881542206,6.797403335571289
106,118.86563821911743,0.2114243507385254,2.216881513595581,19.946382577375054,0.05165553092956543,100,-0.016130429,1070000,6.2940733432769775,70.0953631672802,194.19347503196946,3.875471830368042,34.29350127089685,-1.095169e-05,676.2634618282318,6.557419061660767
107,114.03386398641011,0.18747282028198242,2.0921545028686523,-35.43465383247988,0.08241701126098633,100,-0.01675538,1080000,5.936530113220215,66.55925591205778,196.9600367966869,3.644911527633667,42.950632404583835,-1.0907701e-05,682.4812533855438,6.206712007522583
108,115.8078827106635,0.23824310302734375,2.084108829498291,-40.702193050211946,0.046591758728027344,100,-0.018973209,1090000,6.009753942489624,67.8870837399861,193.5627965091492,3.7272329330444336,37.52782107150001,-1.0905997e-05,688.7867584228516,6.294828176498413
109,114.7130336638797,0.23288631439208984,2.0338289737701416,-65.1123758690474,0.04106736183166504,100,-0.015499697,1100000,5.738928318023682,67.13565735488388,180.2398356764933,3.5176382064819336,39.687181445224645,-1.0875052e-05,694.8103876113892,6.013108015060425
110,117.52463418991717,0.240767240524292,2.16318416595459,28.692229050090884,0.05872988700866699,100,-0.018104462,1110000,6.1633617877960205,68.78518373876452,206.35586279663633,3.8008267879486084,34.62020753234815,-1.0830287e-05,701.2846474647522,6.4631829261779785
111,116.26158783685624,0.22114849090576172,2.4609012603759766,-50.29094208558668,0.05011129379272461,100,-0.01572393,1120000,7.039097547531128,68.33428956140851,205.92951101021674,4.340051174163818,40.20467580578957,-1.0809426e-05,708.6085476875305,7.310687780380249
112,120.83495146313984,0.33518052101135254,2.375863790512085,-48.501515569277814,0.04303717613220215,100,-0.017703077,1130000,6.852094650268555,70.33824585388095,201.4868461039435,4.258946895599365,43.57777968750675,-1.0755744e-05,715.8508191108704,7.2306060791015625
113,118.54464225923064,0.37827301025390625,2.21396541595459,-64.84207270316432,0.043044090270996094,100,-0.014312943,1140000,6.41724157333374,69.13047810847102,193.301711726889,3.988018274307251,40.892994135824274,-1.0730582e-05,722.7080206871033,6.838932037353516
114,116.64183833618536,0.3785085678100586,2.1319503784179688,-90.30207979760702,0.04864168167114258,100,-0.011624369,1150000,6.026117324829102,67.81373076859852,223.88485636032686,3.6969146728515625,47.104180318103154,-1.0688167e-05,729.1796519756317,6.453794717788696
115,123.25188760415314,0.35369062423706055,2.0865490436553955,13.218180239835958,0.11387109756469727,100,-0.013321727,1160000,5.868986368179321,71.59369247618496,199.02535444719862,3.590725898742676,37.51996030118672,-1.06318275e-05,735.533525466919,6.3371422290802
116,133.16832157750886,0.2693493366241455,2.344412326812744,-4.746143773322328,0.11433672904968262,100,-0.011947606,1170000,6.625415325164795,77.56449197601788,196.28983074576485,4.068446159362793,35.43036565606907,-1.0596148e-05,742.5561480522156,7.009385347366333
117,126.49987302040225,0.23340439796447754,2.2617547512054443,-58.7525518238341,0.06102108955383301,100,-0.014914028,1180000,6.464975833892822,74.10869053071946,209.0307320139569,3.993971824645996,44.7855876937408,-1.0563718e-05,749.3287818431854,6.759768962860107
118,122.78154486563675,0.21707463264465332,2.0867795944213867,-57.23857113195613,0.050417423248291016,100,-0.0138838785,1190000,5.950985670089722,71.75152289469304,192.84943660151205,3.6721158027648926,46.45590992234134,-1.0523493e-05,755.5592482089996,6.218905925750732
119,129.97885750268443,0.2450854778289795,2.057478904724121,9.228014759368087,0.04568910598754883,100,-0.009923264,1200000,5.816521167755127,76.45918380547826,193.7279774244549,3.5688838958740234,32.17319436982847,-1.0503458e-05,761.6779170036316,6.107663869857788
120,131.17680870340095,0.22253036499023438,2.027017831802368,38.46083020686351,0.08952784538269043,100,-0.010072857,1210000,5.798009634017944,76.63234829307375,202.7882312831671,3.5832102298736572,32.3459063112326,-1.0459475e-05,767.7995610237122,6.110293388366699
121,134.54138496926694,0.2241532802581787,2.19020676612854,58.25917258192506,0.08745002746582031,100,-0.015439075,1220000,6.258312225341797,78.82980452009298,223.99897666931426,3.867744207382202,34.900665217187196,-1.0446149e-05,774.3801248073578,6.570144414901733
122,138.1480989369326,0.2333357334136963,2.1237308979034424,-12.495543905427672,0.044617652893066406,100,-0.01090462,1230000,6.0623462200164795,80.061808609657,224.45527182709046,3.7416553497314453,36.31360107171006,-1.0413311e-05,780.7310981750488,6.340519189834595
123,128.38224911325165,0.22636651992797852,2.1027793884277344,0.28349781777316374,0.0446324348449707,100,-0.01657448,1240000,6.016377210617065,74.63756255222023,204.43673478684948,3.709874391555786,39.100507329354585,-1.0380655e-05,787.0288226604462,6.2877185344696045
124,130.61440309812744,0.232954740524292,2.082890510559082,-57.79263263663546,0.08746337890625,100,-0.015999723,1250000,5.946883678436279,76.10375171551922,199.8556292214965,3.669379234313965,42.53298112872036,-1.0325571e-05,793.3077116012573,6.2675323486328125
125,132.95119648709127,0.2538325786590576,2.07279372215271,29.48338937411838,0.04483604431152344,100,-0.01653484,1260000,5.895956039428711,79.01841894096974,210.50282240493902,3.6325879096984863,36.910019922275815,-1.0297796e-05,799.5147333145142,6.1948864459991455
126,130.83507340439948,0.2360396385192871,2.0463356971740723,58.00738470996683,0.05071091651916504,100,-0.0160962,1270000,5.806290149688721,76.93029004821382,214.93852521098435,3.5678446292877197,30.887700823186893,-1.02602935e-05,805.6177623271942,6.093222379684448
127,136.52539172227785,0.23500704765319824,2.1820085048675537,55.42994045473045,0.045386314392089844,100,-0.011487405,1280000,6.238160848617554,79.42525721090061,201.99793534801066,3.8562755584716797,30.975202811901596,-1.0246886e-05,812.1485080718994,6.5188398361206055
128,128.2880256588132,0.2398207187652588,2.0802249908447266,-25.55184481924809,0.05283999443054199,100,-0.014331043,1290000,5.96901798248291,74.84196439316773,204.04419806095493,3.6947319507598877,40.265372449354885,-1.0200041e-05,818.4224202632904,6.261977672576904
129,132.506290849953,0.23181557655334473,2.1232941150665283,-41.522849943003195,0.04897189140319824,100,-0.015570735,1300000,6.054156303405762,77.63294033961374,213.4413479609577,3.736374616622925,35.62626304282503,-1.0180513e-05,824.7686336040497,6.335175275802612
130,138.00032897828768,0.23948907852172852,2.0316617488861084,-75.411201337302,0.03901815414428711,100,-0.012562071,1310000,5.7765045166015625,81.11650529261229,215.69471900424836,3.5555641651153564,42.41304186658067,-1.0131139e-05,830.834630727768,6.055278301239014
131,136.77194543548168,0.22990798950195312,2.0494790077209473,35.5161280767628,0.04241204261779785,100,-0.016264483,1320000,5.815153360366821,79.58288071248995,198.44450005684718,3.575700283050537,31.19499851880842,-1.0097093e-05,836.9341027736664,6.087707996368408
132,136.0289595227103,0.23084402084350586,2.0827419757843018,14.706040733091475,0.08225274085998535,100,-0.012388582,1330000,5.955566883087158,79.61784212867856,199.90471388487805,3.680410385131836,33.83529377870419,-1.0082415e-05,843.2145540714264,6.2691330909729
133,136.05599533905,0.22806119918823242,2.186178684234619,57.02693598985905,0.0706777572631836,100,-0.016865864,1340000,6.265120506286621,80.11679358617229,214.54026580588973,3.879401683807373,32.33908690638271,-1.0053048e-05,849.7907977104187,6.564093351364136
134,131.71766534266052,0.21816253662109375,2.216163396835327,-51.011350768162295,0.08403849601745605,100,-0.013961306,1350000,6.275934219360352,77.2736138080216,238.05183924840426,3.8565943241119385,43.53608135105241,-1.0033908e-05,856.3809807300568,6.578380346298218
135,131.96717734210142,0.2438826560974121,2.172623872756958,-47.382366006581805,0.04438138008117676,100,-0.014226082,1360000,6.195549011230469,77.6023970139804,206.75445321806984,3.8227784633636475,44.06101098130491,-1.0003352e-05,862.8763749599457,6.484014987945557
136,132.98346988811917,0.2885124683380127,2.1571218967437744,-23.902597642433314,0.0840921401977539,100,-0.015972618,1370000,6.147282361984253,78.27590781684107,208.18798707259668,3.7918472290039062,37.73822564295763,-9.965922e-06,869.4117736816406,6.520524263381958
137,138.82671893847362,0.3382723331451416,2.1433496475219727,47.70589181036513,0.046343326568603516,100,-0.014228053,1380000,6.0379815101623535,81.51814157065465,212.386883324146,3.6975340843200684,30.3941142500909,-9.975717e-06,875.8533756732941,6.423107862472534
138,140.14055672058623,0.28394222259521484,2.0257108211517334,31.848105986330925,0.1321125030517578,100,-0.012816148,1390000,5.781779050827026,82.67261150803171,205.62216039385885,3.567962884902954,30.059537912472898,-9.939843e-06,882.0677878856659,6.198598384857178
139,140.78840669087236,0.23503732681274414,2.0906810760498047,46.9222995418577,0.11614179611206055,100,-0.015076191,1400000,5.97216796875,82.46371941256612,243.46922860321374,3.6877858638763428,34.52657395392064,-9.9014105e-06,888.4030401706696,6.32383918762207
140,139.1462627459967,0.2467634677886963,2.195636034011841,10.722348095282182,0.04639267921447754,100,-0.014723942,1410000,6.238516569137573,82.63286745579397,215.03492646796963,3.8294787406921387,35.04494922376534,-9.8316195e-06,894.9467086791992,6.532067060470581
141,141.47654312814237,0.23459553718566895,2.0293548107147217,-25.578775737128264,0.04069352149963379,100,-0.013090554,1420000,5.815466642379761,82.35504348759333,225.85390408957744,3.5975024700164795,37.100787136791446,-9.784188e-06,901.0485303401947,6.091138601303101
142,138.48140515847408,0.24243569374084473,2.0786402225494385,-82.54382555433313,0.053566694259643555,100,-0.014215045,1430000,5.873762130737305,81.07262349746387,215.63259975053344,3.6032705307006836,40.001191365612776,-9.76876e-06,907.2296662330627,6.170006513595581
143,143.56903552271535,0.24139881134033203,2.1923813819885254,34.95451166968937,0.04852581024169922,100,-0.013230618,1440000,6.207160472869873,84.00028764419889,235.88668680242077,3.815094470977783,33.42735983078893,-9.737549e-06,913.7383904457092,6.497342109680176
144,143.21258504112146,0.23617792129516602,2.1426053047180176,50.372518627633916,0.04694414138793945,100,-0.015252664,1450000,6.092156648635864,84.22967736230379,223.8096003802312,3.74899959564209,31.018061073454287,-9.689217e-06,920.1247680187225,6.375556945800781
145,145.4915006016525,0.2444171905517578,2.100874662399292,-48.5930376200137,0.047636985778808594,100,-0.013582404,1460000,5.969685316085815,84.80291859633041,231.10848939246205,3.675706148147583,36.54171839324492,-9.66727e-06,926.3986773490906,6.262001276016235
146,142.54850063271545,0.2570040225982666,2.333292245864868,-42.558556274326925,0.048021554946899414,100,-0.008836525,1470000,6.745547771453857,83.80539064329876,203.30373439352064,4.202580451965332,45.318939491264715,-9.648319e-06,933.4606330394745,7.050833702087402
147,149.44746069171023,0.2430870532989502,2.217813491821289,80.19464124289897,0.046070098876953125,100,-0.00358359,1480000,6.324512720108032,87.48536300151805,226.43959068061366,3.901710271835327,32.01238656216721,-9.6283e-06,940.086897611618,6.613925218582153
148,138.2644839429791,0.23701095581054688,2.1025755405426025,-81.82502483598384,0.03962826728820801,100,-0.01452013,1490000,6.023926258087158,80.82775693623701,231.7842758171517,3.7255468368530273,59.69935324101803,-9.573901e-06,946.3985064029694,6.300785541534424
149,141.33451649851486,0.22200989723205566,2.026311159133911,6.58049439257301,0.08376908302307129,100,-0.017321741,1500000,5.785784006118774,83.54683136648998,230.13750976489735,3.567209482192993,39.96786310227163,-9.564218e-06,952.5001854896545,6.091793775558472
150,146.4766552772572,0.2261664867401123,2.169318675994873,-61.264779449183045,0.09391021728515625,100,-0.014675101,1510000,6.1635589599609375,86.43718188123401,229.03333325370028,3.79315185546875,41.23279910361961,-9.516941e-06,958.9957711696625,6.4842002391815186
151,147.42979112092104,0.2254183292388916,2.102581739425659,15.10538079869582,0.0413053035736084,100,-0.015098447,1520000,5.984529972076416,86.8344866679487,239.62383241453983,3.6876323223114014,36.02381623713222,-9.476352e-06,965.2593088150024,6.2515013217926025
152,148.18968369009252,0.21555733680725098,2.1202211380004883,48.28163008616123,0.08180785179138184,100,-0.016244933,1530000,6.025214195251465,87.02025007794633,229.45973011255015,3.710814952850342,38.01728581677274,-9.45488e-06,971.5959639549255,6.326166868209839
153,148.4167311510515,0.22667384147644043,2.0966310501098633,-11.664622258072226,0.11248064041137695,100,-0.016131625,1540000,5.985006332397461,86.8363851459902,232.87146154161127,3.6947453022003174,36.116168662264265,-9.428954e-06,977.9312291145325,6.324368953704834
154,144.9303640249804,0.23002123832702637,2.068490743637085,-1.8019568378705046,0.05809164047241211,100,-0.013537034,1550000,5.874031066894531,84.6866646313437,206.06686106114475,3.6149423122406006,38.274713484845925,-9.388503e-06,984.1066424846649,6.162568092346191
155,151.34133522350567,0.24380826950073242,2.0326361656188965,-9.148595516779913,0.04344916343688965,100,-0.01443891,1560000,5.79693341255188,88.0313927193683,257.1118774460389,3.5749118328094482,38.1424082926657,-9.366912e-06,990.201541185379,6.084471702575684
156,151.63471306506565,0.2353532314300537,2.1815989017486572,-8.765004418388724,0.0467982292175293,100,-0.017303474,1570000,6.182414531707764,88.97320778777087,261.1547463741557,3.796900510787964,40.92336212003766,-9.326636e-06,996.6800670623779,6.466673851013184
157,158.2606409635912,0.22413897514343262,2.0964548587799072,64.42190535186484,0.08744287490844727,100,-0.010131311,1580000,5.965445041656494,92.415038847495,242.9616119033893,3.675058364868164,33.56408394699286,-9.334356e-06,1002.9681439399719,6.277256727218628
158,149.37356339983623,0.22759580612182617,2.10978102684021,-14.32676040342413,0.045683860778808594,100,-0.013676681,1590000,5.987511396408081,87.93861769165464,237.61902397337536,3.683403730392456,42.44504719299677,-9.314866e-06,1009.2399561405182,6.261023998260498
159,154.2005597288445,0.23846077919006348,2.1489243507385254,22.731036582476985,0.03704977035522461,100,-0.010846306,1600000,6.052690505981445,90.25282643486688,242.77174870153203,3.704970121383667,36.05976585009944,-9.280529e-06,1015.579838514328,6.328568935394287
160,154.51662389423646,0.2360074520111084,2.0276758670806885,-2.5622531421180312,0.040761709213256836,100,-0.0061592557,1610000,5.8143470287323,89.67246861284137,232.26002086496152,3.6000301837921143,38.9112079042078,-9.244828e-06,1021.6811854839325,6.0913262367248535
161,158.90392346161968,0.25237512588500977,2.122255563735962,41.46436537317046,0.04307246208190918,100,-0.006401508,1620000,5.993933439254761,93.02125223678345,244.50480783427935,3.679133892059326,37.51381335250964,-9.221375e-06,1027.981209039688,6.289602756500244
162,158.48821362287342,0.25587964057922363,2.1594626903533936,-41.051625532390105,0.044722795486450195,100,-0.011446595,1630000,6.131833553314209,92.67420367700474,244.71242595812396,3.776109218597412,42.55994567087933,-9.197192e-06,1034.4256525039673,6.432687520980835
163,156.72361575003114,0.239959716796875,2.1811723709106445,-17.386508360276206,0.04572916030883789,100,-0.005239268,1640000,6.252166032791138,91.48704648945028,254.51232283017788,3.8692800998687744,46.36389764922523,-9.143569e-06,1040.9750666618347,6.538155555725098
164,156.78237996167803,0.25563478469848633,2.0792534351348877,35.72001853457086,0.032555341720581055,100,-0.013057674,1650000,5.901162624359131,91.8663020158839,255.1144594590801,3.622056722640991,43.66409299449039,-9.129425e-06,1047.175588130951,6.189592361450195
165,151.518851730568,0.23215794563293457,2.1029105186462402,-19.663982718054356,0.03103351593017578,100,-0.012771188,1660000,5.981423616409302,88.69001694173502,235.67171289880366,3.6837198734283447,47.87863845277522,-9.098405e-06,1053.4317042827606,6.244832754135132
166,158.89036997623234,0.23170113563537598,2.095376491546631,-1.3277031420284713,0.04664301872253418,100,-0.014087403,1670000,5.978238105773926,92.68625567673655,255.9826128754468,3.686857223510742,45.13833121639411,-9.099024e-06,1059.699794769287,6.256811141967773
167,167.44610174038692,0.21774053573608398,2.0451250076293945,-3.977922877683346,0.05007171630859375,100,-0.0143932495,1680000,5.7752180099487305,98.69492148680528,259.4984296956832,3.5389528274536133,48.04743799157031,-9.041969e-06,1065.7531640529633,6.043227434158325
168,163.15937414662338,0.2339460849761963,2.0288634300231934,53.37626612443802,0.044965505599975586,100,-0.011687508,1690000,5.805787086486816,95.14561494092179,255.425628086666,3.586984634399414,39.4943493345249,-9.019373e-06,1071.8490843772888,6.084935665130615
169,157.97417601949516,0.22767400741577148,2.016543388366699,34.43760154463812,0.06647038459777832,100,-0.0116901,1700000,5.78644061088562,91.0855158919526,248.6151301913759,3.5800559520721436,39.23125440534128,-9.0259e-06,1077.9398880004883,6.080850601196289
170,158.10384515150747,0.2528343200683594,2.1941816806793213,-63.669485238666105,0.048951148986816406,100,-0.011305905,1710000,6.263334035873413,92.77693994845848,258.9776031776706,3.8676259517669678,47.3404927440428,-9.01423e-06,1084.5165350437164,6.5655272006988525
171,171.9425306159209,0.22996258735656738,2.120344400405884,65.49034595280423,0.06698918342590332,100,-0.008531974,1720000,6.038926601409912,99.75416309310886,270.37958278167486,3.7211341857910156,39.01950307752116,-9.029649e-06,1090.8663499355316,6.336287498474121
172,160.07666974043252,0.23850369453430176,2.0814144611358643,-69.03669351579283,0.06498837471008301,100,-0.0130161075,1730000,5.9525306224823,94.0919126512015,243.22839538039398,3.676445722579956,55.75032699019561,-8.985284e-06,1097.1335957050323,6.256331920623779
173,167.74944816268987,0.21788430213928223,2.1169824600219727,-2.4129506513041514,0.0466160774230957,100,0.00038637553,1740000,5.982405424118042,97.98749204789249,251.480695650025,3.6738386154174805,40.63358799524929,-8.990858e-06,1103.3916256427765,6.247157335281372
174,163.99345177224166,0.23058176040649414,2.0250182151794434,-28.91691064818639,0.040705204010009766,100,-0.004339655,1750000,5.783713102340698,95.78740787412556,267.7442621882658,3.5693519115448,47.44779045612281,-8.976359e-06,1109.457360982895,6.055237531661987
175,168.00773930901,0.24727940559387207,2.0454070568084717,28.73205067754746,0.04025149345397949,100,-0.008513375,1760000,5.795916557312012,97.98257433550648,247.79280322037798,3.562488555908203,42.917251288744694,-8.947893e-06,1115.5514793395996,6.083759546279907
176,175.7846776427599,0.2629411220550537,2.349062919616699,35.7706640616866,0.04858899116516113,100,-0.0044523054,1770000,6.935746431350708,101.63629845424363,270.42660601865975,4.370080471038818,42.76702890260884,-8.919121e-06,1122.8099660873413,7.247682809829712
177,163.95687354833512,0.2508060932159424,2.1454672813415527,32.236738017897686,0.045567989349365234,100,-0.014387537,1780000,6.079133987426758,95.770550725223,267.84706757620114,3.7374918460845947,48.96176808985447,-8.891618e-06,1129.1987609863281,6.375807523727417
178,169.26495651191374,0.20597100257873535,2.1401453018188477,29.962981271367944,0.07723569869995117,100,-0.009668911,1790000,6.082813262939453,98.65081493123998,292.5374709770353,3.7468600273132324,44.672561241743026,-8.877477e-06,1135.5764915943146,6.366240501403809
179,164.58994445479854,0.2391188144683838,2.086768865585327,29.80550122537224,0.05292367935180664,100,-0.013540566,1800000,6.008891344070435,96.4716548087446,285.44384864339054,3.7282679080963135,48.64039508848946,-8.8694305e-06,1141.8883924484253,6.3013596534729
180,166.075257551719,0.24661707878112793,2.0763909816741943,44.281164589465476,0.04207301139831543,100,-0.009202246,1810000,5.941171884536743,97.63159431681308,246.91005229633987,3.6718881130218506,41.00096348457269,-8.85672e-06,1148.1296954154968,6.230153560638428
181,162.0971101473373,0.22075200080871582,2.108717441558838,23.860237661380623,0.08132243156433105,100,-0.0134148365,1820000,5.996784925460815,94.20068279558524,247.32005573668752,3.6918141841888428,44.95617187494132,-8.827044e-06,1154.4412832260132,6.3010759353637695
182,168.1100651910938,0.21544623374938965,2.0321061611175537,39.03771419135824,0.09115242958068848,100,-0.013020716,1830000,5.829726934432983,98.49849387971115,281.87520024843417,3.606499433517456,46.906780423468405,-8.816704e-06,1160.5874330997467,6.136532783508301
183,161.04780818745667,0.24573945999145508,2.1586804389953613,-62.03504909069083,0.05003070831298828,100,-0.010236933,1840000,6.130458831787109,94.24558351451411,256.6869284795635,3.7747180461883545,55.35373332430785,-8.772723e-06,1167.024109363556,6.426519155502319
184,175.55310690301135,0.24083399772644043,2.17417311668396,35.95733090221805,0.04693341255187988,100,-0.013002257,1850000,6.1876935958862305,102.09462227239445,278.0685891973175,3.815488576889038,48.927301450456845,-8.763487e-06,1173.5109853744507,6.475836277008057
185,167.72775126937466,0.22796297073364258,2.1793456077575684,45.980933053319966,0.0876777172088623,100,-0.010314167,1860000,6.184720754623413,98.3297629469347,285.41554432875193,3.804255962371826,47.01106982033955,-8.738937e-06,1180.0307660102844,6.5067408084869385
186,175.50492912733986,0.22835612297058105,2.16667103767395,28.647071983469388,0.0808570384979248,100,-0.010657825,1870000,6.203213930130005,101.72363355309788,260.25497144334014,3.819561719894409,43.91117183709978,-8.722827e-06,1186.5566275119781,6.51410174369812
187,166.0584510767089,0.19089412689208984,2.0716538429260254,-51.654762519531516,0.08766055107116699,100,-0.012321331,1880000,5.914484262466431,97.02585695303588,262.8396645497868,3.645697832107544,55.77496207301225,-8.6958225e-06,1192.7637684345245,6.1965484619140625
188,179.65311885717531,0.2341446876525879,2.038006544113159,54.2505802890599,0.04209017753601074,100,-0.014095447,1890000,5.837261438369751,104.42558804827539,330.4558070105452,3.6092560291290283,39.56583686458551,-8.6568825e-06,1198.8873569965363,6.113759756088257
189,174.1145830300989,0.21284770965576172,2.210310935974121,24.955343343440692,0.04586386680603027,100,-0.0144217815,1900000,6.313713788986206,101.95194431134975,301.9097681158151,3.8986661434173584,53.50004305970175,-8.6587825e-06,1205.4708111286163,6.5727362632751465
190,164.59428872144562,0.2216198444366455,2.079174041748047,-79.16170266086199,0.0464632511138916,100,-0.016735692,1910000,5.9299492835998535,96.5367762470715,279.5975616141577,3.6581830978393555,57.725707189038886,-8.640106e-06,1211.680021762848,6.198277235031128
191,175.14967799256632,0.22324800491333008,2.0420982837677,65.40533288454844,0.04461789131164551,100,-0.013021347,1920000,5.7657341957092285,102.30627041063975,282.48874945118,3.533306360244751,45.95097896208447,-8.622479e-06,1217.7242364883423,6.03381872177124
192,172.06289235613258,0.2159578800201416,2.2232489585876465,54.57443887401813,0.04801440238952637,100,-0.01291667,1930000,6.310866594314575,101.00806832449123,296.77371233314057,3.8839914798736572,42.28474745012803,-8.594253e-06,1224.3093192577362,6.5750412940979
193,176.54375185212632,0.22314214706420898,2.098707675933838,12.418348528418969,0.046427249908447266,100,-0.009018505,1940000,5.973824739456177,102.84911096303945,262.42231398424536,3.6823205947875977,44.52850210478623,-8.558666e-06,1230.56285572052,6.243698358535767
194,157.14130470587568,0.21347594261169434,2.1300365924835205,-18.48288890384679,0.06151533126831055,100,-0.014187228,1950000,6.076082468032837,92.2077773967165,266.88604176318006,3.749095916748047,54.700776131264,-8.546755e-06,1236.9257974624634,6.351336717605591
195,171.76137185415936,0.24037432670593262,2.112495183944702,-54.15404927308983,0.04326796531677246,100,-0.012316948,1960000,5.98702597618103,100.83611124689605,266.0053099526701,3.680558681488037,46.59652171803319,-8.540983e-06,1243.2082080841064,6.27088189125061
196,183.45548864234814,0.23188161849975586,2.2873945236206055,57.387788164985906,0.04441571235656738,100,-0.005996496,1970000,6.526112794876099,106.06515036010498,255.8925197542331,4.032031536102295,40.881493371428604,-8.499412e-06,1250.0240840911865,6.802672624588013
197,172.84551141570807,0.22567009925842285,2.159050703048706,39.874524365780964,0.045121192932128906,100,-0.015164476,1980000,6.1326069831848145,101.0582900218284,286.78312054514316,3.774902820587158,47.646884937580936,-8.492778e-06,1256.44203042984,6.4036242961883545
198,171.41651190021562,0.23856019973754883,2.113812208175659,13.832630093399537,0.04438304901123047,100,-0.014021373,1990000,6.011417865753174,100.57449727418302,254.3824058468219,3.702519178390503,44.63925720100751,-8.454594e-06,1262.748046875,6.29470419883728
199,171.93064681001084,0.23523569107055664,2.117208957672119,26.20205681821336,0.04304194450378418,100,-0.013517774,2000000,5.977911949157715,100.65941106283044,266.6604258493711,3.6654932498931885,47.936034662022024,-8.407448e-06,1269.021247625351,6.256458044052124
200,166.92561686639417,0.21433234214782715,2.1082687377929688,14.859557004784572,0.04482913017272949,100,-0.00871755,2010000,6.001045227050781,98.48992951208375,266.3950053643084,3.70025372505188,51.715643738189875,-8.356331e-06,1275.2930643558502,6.2605063915252686
201,164.90776908424866,0.21315860748291016,2.0368316173553467,-38.32775794412197,0.07004618644714355,100,-0.014002812,2020000,5.807235956192017,96.87286265560599,244.6373150655696,3.5825154781341553,46.999492711311404,-8.362858e-06,1281.3943147659302,6.090661525726318
202,166.72689235196637,0.2268838882446289,2.176387310028076,28.443274448069065,0.052170753479003906,100,-0.014502248,2030000,6.153828382492065,97.66667426473967,256.41762017803677,3.7790653705596924,43.72200145458224,-8.341768e-06,1287.839213848114,6.433173894882202
203,176.0425108525572,0.21297883987426758,2.0950024127960205,28.589756638046502,0.04651141166687012,100,-0.013220478,2040000,5.956963539123535,102.68579308338562,270.1494426672184,3.668243885040283,44.35646058219435,-8.306865e-06,1294.0674138069153,6.216773748397827
204,178.07259430332164,0.19847559928894043,2.1430916786193848,-62.67733632261009,0.0823211669921875,100,-0.011143392,2050000,6.095313549041748,102.94005767604285,285.21235575000395,3.7561750411987305,45.289154925339744,-8.279953e-06,1300.4544653892517,6.376352310180664
205,167.86167686408314,0.23052191734313965,2.110793352127075,-29.928176797364905,0.043457746505737305,100,-0.015928494,2060000,6.011270999908447,98.01974005901126,288.08828479930565,3.7064499855041504,53.19320078375774,-8.270933e-06,1306.7495515346527,6.285508871078491
206,172.16759797750169,0.21123552322387695,2.1199865341186523,-1.2496812446768277,0.06464838981628418,100,-0.016337814,2070000,6.026238679885864,100.50186825706902,273.65891927941806,3.711528778076172,46.7715610674953,-8.226763e-06,1313.0641622543335,6.302486896514893
207,178.03641785427385,0.2241814136505127,2.0230135917663574,37.43909700445419,0.054468631744384766,100,-0.015849242,2080000,5.791696071624756,104.41283978271672,277.5788700910712,3.579232692718506,41.619754654443064,-8.218517e-06,1319.1446435451508,6.070631742477417
208,182.0164694332169,0.24285125732421875,2.197967052459717,14.983049968111043,0.03366374969482422,100,-0.012805108,2090000,6.2336907386779785,106.06389959498671,288.8733626016453,3.8344767093658447,46.98890221901752,-8.15816e-06,1325.6695232391357,6.5123114585876465
209,176.7546616902083,0.23364567756652832,2.076514720916748,30.40202696770594,0.0409550666809082,100,-0.013439312,2100000,5.923002481460571,103.25480495151632,254.72888185534828,3.654420852661133,42.14183904739857,-8.128659e-06,1331.8800730705261,6.198012590408325
210,170.3527449809921,0.2182474136352539,2.034759283065796,8.596647190595672,0.0424039363861084,100,-0.012401153,2110000,5.833895206451416,99.59681325239927,274.78082990140257,3.6005196571350098,53.156159059908695,-8.10321e-06,1337.9843566417694,6.094842195510864
