train-MaxReturn,Time-Optimization,LossAfter,ItrTime,Time-SampleProc,train-MinReturn,train-PolicyExecTime,LossBefore,Itr,Time,n_timesteps,train-EnvExecTime,train-AverageReturn,Time-Sampling,train-AverageDiscountedReturn,train-StdReturn,train-NumTrajs
35.078994730500206,0.27162814140319824,-0.0027924746,7.849558591842651,0.04570364952087402,24.36572045837146,4.5750226974487305,-1.2638311e-06,36,250.7591791152954,370000,2.7150611877441406,30.817080883943678,7.531673192977905,24.513539363888626,1.7436200089752465,100
34.59571212787253,0.34687232971191406,-0.0038782132,5.842369556427002,0.03973746299743652,27.005623612791844,3.3066840171813965,-1.2642488e-06,37,256.61566853523254,380000,1.9699220657348633,30.692487953677237,5.455418825149536,24.529125555574605,1.5368572404910208,100
34.450102373286875,0.35130763053894043,-0.004615666,6.3001556396484375,0.04139256477355957,26.988037902162194,3.6146676540374756,-1.2548501e-06,38,262.93279695510864,390000,2.0996317863464355,30.88823687059893,5.907183647155762,24.596937334389136,1.520453887146359,100
35.01672506206194,0.3469066619873047,-0.0017326379,6.0724639892578125,0.04032588005065918,27.057824234612266,3.4541380405426025,-1.2476078e-06,39,269.0177991390228,400000,2.0440220832824707,31.137389654847883,5.6849045753479,24.72397659038902,1.68781089786839,100
34.07880694984277,0.3799140453338623,-0.0043878225,7.298217058181763,0.05368351936340332,28.217953056366245,4.1484599113464355,-1.2483712e-06,40,276.33168292045593,410000,2.4944093227386475,31.33396751479313,6.864278078079224,24.856544258854193,1.2263873966258136,100
34.41856929590895,0.36700916290283203,0.00834508,7.812196969985962,0.06296229362487793,26.62730778034735,4.480541706085205,-1.2385354e-06,41,284.1611547470093,420000,2.6623964309692383,31.557426081666353,7.381474018096924,25.045245690574006,1.3935499411061598,100
36.195000967539634,0.30349183082580566,0.0065146503,9.426661252975464,0.06447196006774902,27.85167775497048,5.5768723487854,-1.233097e-06,42,293.60601258277893,430000,3.1949520111083984,31.86930365947303,9.058379650115967,25.15921213848659,1.536260882378016,100
37.28782898405835,0.3520386219024658,-0.0034552773,6.323746919631958,0.03864240646362305,28.300376532598456,3.6408133506774902,-1.222314e-06,43,299.9460611343384,440000,2.0961155891418457,32.0725733961249,5.932645320892334,25.317958232844912,1.5689841764985681,100
36.6943507726046,0.3155374526977539,-0.0037283825,5.890337944030762,0.03923225402832031,27.752527822642374,3.3587327003479004,-1.2244532e-06,44,305.85274934768677,450000,1.995682716369629,32.00505932031473,5.535284757614136,25.178918616451224,1.6691791853809002,100
36.582737646488944,0.3148622512817383,-0.0034539406,6.189265489578247,0.0872962474822998,28.171625369624216,3.505256414413452,-1.225616e-06,45,312.05596804618835,460000,2.0670297145843506,32.31045836682486,5.76548171043396,25.455031186938108,1.6663591618362068,100
36.03459816473356,0.39942097663879395,-0.00031352032,7.38329815864563,0.12628626823425293,28.670217910047885,4.23635196685791,-1.2083057e-06,46,319.4501438140869,470000,2.3947389125823975,32.38530550077411,6.857283353805542,25.505463345082976,1.5477285935350604,100
