train-MaxReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-EnvExecTime,LossAfter,Time-Sampling,Time-SampleProc,Time-Optimization,Time,train-MinReturn,n_timesteps,train-StdReturn
246.33025303916858,131.37407548071417,100,31,-1.3347359e-05,236.08566476146237,11.79580807685852,6.1757118701934814,4.887362241744995,-0.00499659,11.403066873550415,0.04438591003417969,0.34804368019104004,259.5184910297394,209.4336669716476,320000,6.94459330933321
245.93192456686776,131.32722808105666,100,32,-1.3307666e-05,235.61620288749654,8.882806539535522,4.572634696960449,3.5680530071258545,-0.0034633782,8.402637243270874,0.04339599609375,0.4364588260650635,268.41592931747437,215.85398247507356,330000,6.15014264766831
246.75325701087792,130.99041257727558,100,33,-1.3280469e-05,235.06159597979556,11.692569255828857,6.11995005607605,4.847376585006714,-0.005454736,11.298705577850342,0.045006513595581055,0.3485689163208008,280.130224943161,214.9324930723831,340000,6.735204104125941
252.49631244299357,131.3602215443098,100,34,-1.3235972e-05,235.94263666209034,8.61220645904541,4.485765695571899,3.5281741619110107,-0.0032597987,8.268236637115479,0.036029815673828125,0.3077104091644287,288.7568130493164,197.74639970889325,350000,7.965120481510911
253.8633501416443,132.29603971874957,100,35,-1.3194616e-05,237.19931584965252,9.53991961479187,4.8394176959991455,3.8586137294769287,-0.0022649842,8.968769311904907,0.09818625450134277,0.47257280349731445,298.3072175979614,206.61984760799865,360000,6.59778292730595
250.07861314104255,132.14389265697028,100,36,-1.3174517e-05,236.93210849166826,10.900588989257812,5.72322416305542,4.48016619682312,-0.0036262104,10.51951813697815,0.037059783935546875,0.34373021125793457,309.22935223579407,205.7277628471214,370000,7.7019999837442805
249.15054983991516,133.2461753214037,100,37,-1.3109161e-05,239.43847218565838,10.080787181854248,5.166470766067505,4.0488786697387695,-0.00249657,9.50593376159668,0.10156989097595215,0.47293877601623535,319.32135462760925,222.46818689406723,380000,5.6382412299164875
249.070553075834,133.5901975230349,100,38,-1.3053785e-05,240.10294043419773,10.356804132461548,5.4104883670806885,4.2860236167907715,-0.0044693444,10.001331567764282,0.04915189743041992,0.3059983253479004,329.69898104667664,225.8722781161603,390000,4.802126644912711
251.0066618522577,133.9339683569443,100,39,-1.3002873e-05,240.9176559314057,10.415138721466064,5.351032733917236,4.206982135772705,-0.0025193146,9.855440855026245,0.09582328796386719,0.4635140895843506,340.126042842865,218.82845754795537,400000,6.35837794931639
252.1059469859191,133.86708902603306,100,40,-1.2979371e-05,239.94698796694064,10.864108800888062,5.641567945480347,4.453089952468872,-0.004362462,10.413538932800293,0.05448770523071289,0.39571571350097656,351.01035809516907,216.693139934618,410000,6.46091807572065
251.93082987019878,134.65897513727919,100,41,-1.291039e-05,242.04972927324823,9.149353265762329,4.80802845954895,3.7026121616363525,-0.004275446,8.784392356872559,0.037549495697021484,0.32717204093933105,360.1761109828949,229.1348847043351,420000,4.768923823129481
251.48855270997447,134.5981412886964,100,42,-1.2877616e-05,242.21908307567594,11.589074611663818,6.02414870262146,4.765061616897583,-0.0031651896,11.117986679077148,0.06142568588256836,0.4093484878540039,371.77671003341675,217.91878171447357,430000,5.088769939658875
252.58274353171853,135.00315086128683,100,43,-1.2810856e-05,242.67435925364475,8.937199831008911,4.632884740829468,3.6065242290496826,-0.0036441565,8.500083208084106,0.08792495727539062,0.34887099266052246,380.7320485115051,232.7818568462581,440000,4.431581233069252
252.62061917805818,135.71178427032973,100,44,-1.2785212e-05,244.39515710823665,11.795484781265259,6.159121036529541,4.84890341758728,-0.0042077955,11.348727464675903,0.0910639762878418,0.355419397354126,392.5425660610199,226.94143123763544,450000,4.757263991006865
255.14159759833683,136.7701684529579,100,45,-1.2752349e-05,246.63824366420783,8.758687973022461,4.541152238845825,3.555629253387451,-0.004312337,8.351557970046997,0.08016085624694824,0.3267030715942383,401.3169939517975,230.27738736411368,460000,4.841017306247651
256.4441631799907,137.1296767478897,100,46,-1.2727323e-05,247.98719514801735,11.767312049865723,6.1761767864227295,4.860316276550293,-0.002766982,11.377048015594482,0.04452633857727051,0.34537363052368164,413.09869408607483,225.98038789344014,470000,4.743954571434288
258.0987612871567,137.73981965888873,100,47,-1.2696819e-05,249.22402286282585,8.676567792892456,4.483630418777466,3.5350964069366455,-0.0021936672,8.274065494537354,0.06222724914550781,0.3399984836578369,421.7892014980316,235.0233103833041,480000,4.450383483879967
257.7987173641471,137.3852213782652,100,48,-1.2634261e-05,248.70365733134258,11.791773080825806,6.192394495010376,4.854679107666016,-0.0050225407,11.388861656188965,0.049622297286987305,0.35302281379699707,433.5955810546875,230.12827297244988,490000,5.320335207493569
260.2224524471477,137.91976487697792,100,49,-1.2600656e-05,249.5167647022575,8.716719150543213,4.52748966217041,3.5406334400177,-0.004037664,8.324397325515747,0.051080942153930664,0.34081411361694336,442.3258135318756,232.16836272477582,500000,4.956844792231961
261.85873329129436,138.2559840571203,100,50,-1.2556408e-05,250.72710087846346,11.756779432296753,6.15915846824646,4.865191459655762,-0.002909219,11.360356330871582,0.050394535064697266,0.34574341773986816,454.09576177597046,233.02693455958192,510000,4.8470309857095675
259.4068791660599,138.61149709631636,100,51,-1.2520909e-05,251.56097521682213,8.692477703094482,4.506567001342773,3.5280392169952393,-0.0038726036,8.295489311218262,0.04792189598083496,0.34857892990112305,462.8013825416565,225.13429222671965,520000,5.221422307419806
262.8417521819155,139.73895974041892,100,52,-1.2444307e-05,254.19274600784055,13.013299226760864,6.801499366760254,5.300558567047119,-0.0012843201,12.466718196868896,0.07180953025817871,0.4743645191192627,475.8307545185089,239.81692228239135,530000,4.651420661970429
264.470903809279,139.67004966282576,100,53,-1.2394744e-05,254.37667611443274,10.145097970962524,5.1916773319244385,4.125821113586426,-0.002962447,9.619923830032349,0.037358760833740234,0.4873793125152588,486.0005753040314,180.34877422095354,540000,8.7585106890807
