train-StdReturn,train-PolicyExecTime,train-AverageReturn,train-NumTrajs,train-MaxReturn,train-MinReturn,n_timesteps,Time-Sampling,Time,LossAfter,Time-SampleProc,LossBefore,ItrTime,train-EnvExecTime,Time-Optimization,Itr,train-AverageDiscountedReturn
1.7227567327808968,4.200383424758911,32.71961242574228,100,35.85046951868988,28.579093511017323,580000,6.834969997406006,393.36738300323486,-0.0048426557,0.03064250946044922,-1.0658573e-05,7.113047122955322,2.4091293811798096,0.24721837043762207,57,25.728131620061223
1.5715357959948353,3.9997639656066895,33.01575345891278,100,36.31761380324409,28.887968057491,590000,6.521472215652466,400.1821942329407,0.0060703834,0.041771888732910156,-1.0542242e-05,6.803323984146118,2.316009283065796,0.23967456817626953,58,26.01232804324876
1.4838047319620546,3.7545313835144043,32.92822933297786,100,37.120271554420526,28.967524951626356,600000,6.137181520462036,406.6051104068756,-0.0025612141,0.041473388671875,-1.0434916e-05,6.411715507507324,2.1848721504211426,0.23278260231018066,59,25.81128439665445
1.4875769418883715,3.9365742206573486,33.08591110293621,100,36.60811698216663,29.127499406900593,610000,6.4396281242370605,413.36534690856934,-0.0038208822,0.04126477241516113,-1.0350246e-05,6.748997211456299,2.2970640659332275,0.2677295207977295,60,25.98757514007273
1.7088219823197934,4.064232587814331,33.18701790907781,100,37.07641900786092,29.666378652169776,620000,6.658552169799805,420.3219487667084,-0.0006681349,0.04560256004333496,-1.0268459e-05,6.944342374801636,2.3801217079162598,0.23997902870178223,61,25.97941164857275
1.4175086595152961,3.934401512145996,33.258693154705924,100,36.733845738685446,29.573170799504755,630000,6.434566020965576,427.0907173156738,-0.0024400144,0.08797693252563477,-1.0183871e-05,6.7577965259552,2.2950496673583984,0.2350327968597412,62,26.07481718788354
1.5131619062996189,3.9233851432800293,33.32933046129234,100,36.647469685223044,29.554598407833804,640000,6.421985864639282,433.77430510520935,-0.0029279403,0.042989253997802734,-1.0111317e-05,6.6725404262542725,2.293259859085083,0.20733332633972168,63,26.122917301377026
1.3534397356575154,3.8551247119903564,33.55770963917519,100,37.246922732476285,30.71363423981536,650000,6.314697027206421,440.37857151031494,0.0020199013,0.04228639602661133,-1.0034209e-05,6.593788385391235,2.2566845417022705,0.23658108711242676,64,26.320096125402866
1.4721408909847198,3.91825795173645,33.403103757114344,100,36.5902485177799,29.847757491043197,660000,6.353492259979248,447.0259575843811,-0.00070941227,0.04304242134094238,-9.947596e-06,6.6369309425354,2.2342495918273926,0.24012970924377441,65,26.183531091146225
1.5385257743075955,4.171051025390625,33.448817374592856,100,38.036465422139024,29.828940020526993,670000,6.813129901885986,454.14111161231995,-0.0030209408,0.04279804229736328,-9.886219e-06,7.103508472442627,2.423391580581665,0.24726533889770508,66,26.16700005465426
1.6276647179650428,3.958305597305298,33.85063263761557,100,37.61622371481277,29.58918313552779,680000,6.443660497665405,460.86177229881287,-0.0024651883,0.04527902603149414,-9.799322e-06,6.708709955215454,2.279820680618286,0.21953034400939941,67,26.506654362811656
1.5436215789171026,3.8053908348083496,33.217320607801724,100,37.39450161823604,30.33142895365752,690000,6.224792003631592,467.3877694606781,-0.002464787,0.08088254928588867,-9.732816e-06,6.5160722732543945,2.2190890312194824,0.2073345184326172,68,25.92240050508593
1.527475467643334,3.874732494354248,33.81743285136686,100,36.98627052119473,30.090384999781616,700000,6.298736095428467,473.98296308517456,-0.00047311524,0.04529833793640137,-9.6526e-06,6.583722829818726,2.221364736557007,0.23943281173706055,69,26.469906376623772
1.4395705245794834,3.817756414413452,33.887666456955735,100,37.211963350255076,30.166975259435656,710000,6.24808406829834,480.5225760936737,0.00022855477,0.04303312301635742,-9.573836e-06,6.529306411743164,2.2335925102233887,0.23783206939697266,70,26.52467535407318
1.47167414434952,3.8876075744628906,33.77041983948545,100,37.65187115255283,30.467221947015222,720000,6.343590974807739,487.1353557109833,-0.0013151987,0.04991507530212402,-9.525254e-06,6.6013875007629395,2.25136661529541,0.20760107040405273,71,26.397031094513704
