n_timesteps,LossAfter,train-AverageDiscountedReturn,Time-SampleProc,train-AverageReturn,train-MaxReturn,Time-Optimization,Time,Itr,ItrTime,train-NumTrajs,train-StdReturn,LossBefore,train-PolicyExecTime,Time-Sampling,train-EnvExecTime,train-MinReturn
150000,-0.0049145203,-35.66478657325902,0.12226557731628418,-58.386462753047624,26.513902758458133,1.7508597373962402,373.07472491264343,14,24.75570058822632,100,32.04232217846966,-1.5258789e-09,13.912718772888184,22.88008165359497,8.275762557983398,-141.58434870849365
160000,-0.003555951,-34.50658108025312,0.23174786567687988,-55.867472598118844,3.0058120044205543,1.6210453510284424,397.89169669151306,15,24.730842113494873,100,35.58901440674926,-1.0681152e-08,13.889461755752563,22.875951290130615,8.276106357574463,-158.83015502070276
170000,-0.00473573,-36.25309467630227,0.2651364803314209,-58.47505954804867,25.86015921459086,1.3996775150299072,422.68474102020264,16,24.73011326789856,100,35.3198025285422,-2.4414062e-08,14.028305053710938,23.063859701156616,8.331043720245361,-178.08209025178257
180000,-0.0041257255,-35.0892154552102,0.16048336029052734,-55.658946346580066,22.720204473665788,1.2563567161560059,447.31480407714844,17,24.56355309486389,100,33.194340985014534,-5.340576e-09,14.135078430175781,23.145392656326294,8.306598901748657,-124.33818390120558
190000,-0.0037860062,-29.62033286457665,0.1733388900756836,-48.10962639577919,47.83894289616101,1.1378276348114014,472.044362783432,18,24.66446566581726,100,34.7643636899601,9.155274e-09,14.258140087127686,23.351983308792114,8.378161430358887,-147.75352641047886
200000,-0.0031363613,-33.290799098013835,0.14262652397155762,-53.11037134917895,21.07836536821227,1.120842456817627,496.8486862182617,19,24.72980284690857,100,32.70399114813111,-8.010864e-09,14.376939296722412,23.465187788009644,8.373151302337646,-144.20231817284858
210000,-0.0038415634,-35.33263725208242,0.1186668872833252,-57.153081808390816,21.46916520008709,1.1302742958068848,521.45645570755,20,24.539052963256836,100,32.449126598761595,-3.0517577e-09,14.259616613388062,23.289448261260986,8.32528305053711,-130.85073592290433
220000,-0.0056418884,-33.16227620406753,0.1275014877319336,-52.75732528171767,45.663097418343106,1.1488573551177979,546.0301668643951,21,24.508136987686157,100,36.31601807950334,2.2411346e-09,14.228456974029541,23.231019496917725,8.301361560821533,-136.72911841185257
230000,-0.0016691387,-32.570287424068354,0.12598347663879395,-52.57926263359745,19.232137305954737,1.1390149593353271,570.8447415828705,22,24.74348020553589,100,35.67154017874484,-1.6021728e-08,14.37134313583374,23.477730751037598,8.403090238571167,-136.3273996084214
240000,-0.0053078346,-33.05805232483808,0.12026572227478027,-52.90450432328975,30.1728455176146,1.1459074020385742,595.4357752799988,23,24.520809650421143,100,34.30780403262301,6.1035155e-09,14.147611618041992,23.253727197647095,8.39289140701294,-135.84504509554617
250000,-0.004038989,-31.461379653065993,0.11862945556640625,-49.22283539308576,30.84459340136094,1.1062390804290771,620.0658981800079,24,24.54789710044861,100,34.085284465291394,-6.1035155e-09,14.265409708023071,23.321771144866943,8.346028566360474,-130.04330310621106
260000,-0.004394087,-28.20737711232011,0.1262509822845459,-44.50016602467295,50.13927831555934,1.140744686126709,644.7704041004181,25,24.637016773223877,100,35.912362083380145,7.6293943e-10,14.300816535949707,23.36840534210205,8.3586905002594,-146.78228104848105
270000,-0.003416571,-31.861288764599458,0.13238835334777832,-51.17355718657453,17.82298424713526,1.1352224349975586,669.3522052764893,26,24.51274538040161,100,33.45408625624467,3.0517577e-09,14.145649194717407,23.244446516036987,8.386495590209961,-147.9654395259853
280000,-0.0039245607,-32.04128680922985,0.12937188148498535,-51.18654289583347,37.10927976320142,1.111407995223999,693.9441666603088,27,24.52710247039795,100,35.20962646465227,-3.0517577e-09,14.227956533432007,23.28555917739868,8.339285135269165,-161.04134616516157
290000,-0.0039949827,-33.331830237317,0.11827516555786133,-52.745133819346385,14.798569681172255,1.2239267826080322,718.744598865509,28,24.742452383041382,100,31.078739703752937,-1.525879e-08,14.29871129989624,23.399611949920654,8.373187065124512,-139.4810007912946
300000,-0.0039358353,-26.89031567352331,0.15965843200683594,-42.551483004273095,33.07741199786608,1.1116642951965332,743.3571693897247,29,24.5435688495636,100,32.66853413318251,6.1035155e-09,14.223402261734009,23.27156710624695,8.342131853103638,-136.7701589362754
310000,-0.0051446045,-32.662137119191556,0.12952136993408203,-52.51563025041557,23.933490777692853,1.1673860549926758,767.9961504936218,30,24.571470260620117,100,33.11944237676857,1.8310548e-08,14.221009492874146,23.27380347251892,8.350958108901978,-137.3871669376449
320000,-0.0044746688,-31.485398489827645,0.13523292541503906,-50.55098961229191,26.14410617556103,1.148916482925415,792.6564157009125,31,24.560259103775024,100,36.24942799391265,8.201599e-09,14.239423036575317,23.275311946868896,8.334800481796265,-136.1258967576721
330000,-0.0033333069,-29.440428466645002,0.15697503089904785,-47.155204057953014,22.49856752884461,1.1472768783569336,817.446567773819,32,24.72266697883606,100,34.548240880849086,6.1035155e-09,14.313756465911865,23.41735053062439,8.390566349029541,-178.79058131923333
340000,-0.0050203186,-31.837378008883046,0.12395739555358887,-49.87209045710902,20.414046662630298,1.0936620235443115,841.9942288398743,33,24.482556581497192,100,34.31106629380717,2.4414062e-08,14.205422401428223,23.264324426651,8.355310440063477,-146.6754901120005
350000,-0.0045535215,-28.637292807732223,0.12821149826049805,-45.27658477288427,51.496225966144074,1.1195733547210693,866.5200209617615,34,24.464054346084595,100,36.620321718479204,-2.1362304e-08,14.16469669342041,23.215564966201782,8.347418785095215,-132.48670820506368
360000,-0.0055583534,-29.79327528886564,0.12636995315551758,-48.19317989611987,50.860898568241026,1.110924243927002,891.6271572113037,35,25.034456729888916,100,31.75080267641755,-6.1035155e-09,14.560338020324707,23.796119213104248,8.523573160171509,-134.59933628666994
370000,-0.0043093795,-29.644938445061726,0.17237281799316406,-47.28457537421943,24.50921269717135,1.1070888042449951,916.3202662467957,36,24.629235982894897,100,31.510055265700107,-1.5258789e-09,14.303379535675049,23.348894596099854,8.335716962814331,-123.86308066776003
380000,-0.0066387453,-32.442277659155046,0.14078760147094727,-51.770400933343446,5.178533675090609,1.2269339561462402,940.8913226127625,37,24.509674787521362,100,32.969484034310426,-9.155274e-09,14.15026068687439,23.14081311225891,8.292995691299438,-166.6559164271159
390000,-0.0037704415,-27.44935908891039,0.18811583518981934,-43.486526592212,18.234024753048807,1.461327314376831,965.6377356052399,38,24.67916202545166,100,31.63515068689305,-2.0408631e-08,14.023787498474121,23.028571844100952,8.312117576599121,-127.73221095528166
400000,-0.0057514124,-28.60461981549995,0.18844270706176758,-45.871247084734286,34.89360905880092,2.087188482284546,992.1773641109467,39,26.475879907608032,100,33.49293250946861,1.3351441e-08,14.840896844863892,24.199509859085083,8.612044334411621,-155.3358774529405
410000,-0.005185872,-26.77577739541057,0.1979982852935791,-42.50375414166452,31.904800657569066,1.8891832828521729,1020.9257452487946,40,28.6700336933136,100,32.738165510499165,1.5258789e-09,16.392645359039307,26.581977128982544,9.369498014450073,-133.28914949618553
420000,-0.006490088,-29.71624921000635,0.13091468811035156,-47.47508202285192,40.18136870794743,1.35591721534729,1046.5032663345337,41,25.485867738723755,100,33.08744809285229,1.2207031e-08,14.655702829360962,23.997629165649414,8.603538274765015,-159.8189173683717
430000,-0.004002429,-26.053020744020305,0.14729642868041992,-40.8656879379441,35.27348739722775,1.4346559047698975,1071.7498347759247,42,25.150095462799072,100,29.30447784708555,-1.8310548e-08,14.378856420516968,23.565784454345703,8.477553367614746,-107.89544660100641
440000,-0.0050498447,-29.5735793806129,0.12345385551452637,-46.85410196317103,34.705921358519376,1.7684650421142578,1096.916710138321,43,25.092609882354736,100,31.822875056322506,-3.2424927e-09,14.124346494674683,23.19977355003357,8.370222568511963,-131.92400181244557
450000,-0.0040728548,-26.461598829040895,0.1280829906463623,-42.51174201149251,35.7752335499775,1.1573631763458252,1121.674866437912,44,24.676672220230103,100,32.60238141797073,-1.2207031e-08,14.231155395507812,23.39048409461975,8.445919275283813,-129.49088839906688
460000,-0.005444916,-27.896554164555308,0.12023234367370605,-44.27414034953176,47.6590857822323,1.146174430847168,1146.4642913341522,45,24.708781242370605,100,33.8234501659625,-1.2207031e-08,14.344934940338135,23.44115662574768,8.378029108047485,-155.26581271802766
470000,-0.003183429,-25.90522391260362,0.11860394477844238,-40.43053047500243,38.546574479985196,1.1305768489837646,1171.1534328460693,46,24.62020206451416,100,34.29216681941168,-1.2207031e-08,14.263327598571777,23.370310306549072,8.389603853225708,-128.32566704125028
480000,-0.0054130615,-25.394079067697863,0.12564349174499512,-39.00614842769252,40.23784243551713,1.2418408393859863,1198.355809211731,47,27.13267421722412,100,32.230951376899675,-1.525879e-08,15.952210903167725,25.764515161514282,9.016277313232422,-118.91846028456263
490000,-0.004391344,-28.238728722816937,0.11384081840515137,-45.32302486390261,23.71456956077775,1.0991714000701904,1223.981819152832,48,25.551663875579834,100,29.83205040838064,-1.0681152e-08,14.915607929229736,24.338005542755127,8.690654993057251,-152.3845588841753
500000,-0.0030087112,-28.299820395657857,0.14911270141601562,-44.431631379178505,46.079578654818306,1.1119201183319092,1248.6886970996857,49,24.641173362731934,100,36.218075183341554,-4.577637e-09,14.293950319290161,23.37938117980957,8.375836849212646,-183.78600103676152
510000,-0.0042319857,-21.290373254504875,0.12083244323730469,-34.060335871483474,32.651584389079986,1.1328413486480713,1273.29802775383,50,24.54875135421753,100,34.34063062353461,-6.1035155e-09,14.185822010040283,23.294448137283325,8.38542652130127,-110.001739756302
520000,-0.0049340734,-28.47441793986638,0.12158036231994629,-45.47895878091297,22.351333971733364,1.1437509059906006,1297.9765467643738,51,24.611457347869873,100,30.65204335587438,9.059906e-09,14.28017258644104,23.345372676849365,8.344081401824951,-148.740222891441
530000,-0.0072744433,-29.0992662663917,0.14165663719177246,-46.23790258976974,20.45720864945871,1.087313175201416,1322.634557723999,52,24.594489574432373,100,31.328571024526873,1.525879e-08,14.303117036819458,23.364731550216675,8.358065128326416,-112.68138968154956
540000,-0.0053577363,-25.56639365632191,0.11919498443603516,-40.918154275870776,25.885432732889647,1.118464469909668,1347.100855588913,53,24.402102947235107,100,36.31515486895733,2.746582e-08,14.095843315124512,23.163689374923706,8.361371040344238,-142.17233487352996
550000,-0.0067083086,-25.814309421780553,0.12447905540466309,-40.75551021787052,36.75215383265758,1.1011343002319336,1371.6362671852112,54,24.475550174713135,100,32.61471946888676,-7.629395e-09,14.190234422683716,23.248978853225708,8.356910705566406,-122.9947993167516
560000,-0.005124201,-25.42842835612743,0.15253901481628418,-40.10591187778889,40.07778317584197,1.0747323036193848,1396.2517755031586,55,24.54361653327942,100,31.120494863193045,-1.4877319e-08,14.271032810211182,23.31559443473816,8.342062711715698,-113.18733786099392
570000,-0.003432251,-25.155752586089196,0.12015271186828613,-40.18811806385469,43.94706223973201,1.0802855491638184,1421.238615512848,56,24.927093982696533,100,25.845384836115926,6.1035155e-09,14.58669900894165,23.726076126098633,8.425338506698608,-104.8957124948756
580000,-0.003872052,-20.184131160639375,0.12249016761779785,-31.733737709233,39.665056219944375,1.1112565994262695,1446.003460407257,57,24.69854211807251,100,30.797492014030112,-3.0517577e-09,14.335129261016846,23.464006662368774,8.413261413574219,-97.34482832547326
590000,-0.0061919065,-23.198019794530232,0.11701774597167969,-36.736123047420094,39.04884379266273,1.097402811050415,1470.545683145523,58,24.477800130844116,100,32.401705908434124,-1.2207031e-08,14.212422847747803,23.262695789337158,8.35068941116333,-137.30026416636085
600000,-0.0062415632,-23.818156078984735,0.14327621459960938,-36.77692296206214,20.90553977388722,1.130418062210083,1495.2142260074615,59,24.600478172302246,100,27.799044068418482,5.340576e-09,14.254854440689087,23.325990676879883,8.37168550491333,-110.91546007701866
