LossBefore,train-MaxReturn,train-AverageDiscountedReturn,n_timesteps,train-PolicyExecTime,train-NumTrajs,train-AverageReturn,Itr,train-StdReturn,train-MinReturn,Time-SampleProc,LossAfter,Time,Time-Sampling,ItrTime,train-EnvExecTime,Time-Optimization
-0.01620318,216.0030262123742,121.74414716717287,230000,14.18084979057312,100,211.37032599144666,22,1.9636798358680403,206.35025398909994,0.10954093933105469,-0.0523594,628.4670884609222,26.124695539474487,27.320871591567993,11.246607303619385,1.0859317779541016
-0.0456775,206.99399916058596,118.35637178973089,240000,14.241788625717163,100,203.03784445373563,23,1.544474371379319,199.85133551279935,0.14258980751037598,-0.0706937,656.3851714134216,26.327340841293335,27.85747003555298,11.390437364578247,1.3864820003509521
-0.051164813,212.364034630747,119.31428033148539,250000,14.03884243965149,100,205.8391702995753,24,2.0975060385077016,200.3202634240075,0.16240215301513672,-0.18449949,684.1587238311768,25.908207416534424,27.67748236656189,11.171072959899902,1.6039073467254639
-0.021542273,222.4797008387005,123.33143647703103,260000,13.950282096862793,100,215.28315313448272,25,2.737742963248123,208.5845165795254,0.14064478874206543,-0.029320557,711.3679015636444,25.63792395591736,27.14958381652832,10.993371725082397,1.3688879013061523
-0.010967029,204.7204824041872,114.87377988990545,270000,14.024445533752441,100,195.4325569245626,26,3.3466621748695173,187.58091388388377,0.17933320999145508,-0.13896152,738.2647421360016,25.23392963409424,26.837588787078857,10.511115550994873,1.4223034381866455
0.021178123,215.35127166217077,120.80466412460365,280000,13.936252117156982,100,207.69832152552738,27,3.096737435990254,198.60750776616857,0.14409780502319336,-0.32775876,765.1819214820862,25.213427305221558,26.85647463798523,10.58178973197937,1.4978387355804443
-0.007777234,212.7894643156583,121.02590981765908,290000,14.17710566520691,100,208.2904304687887,28,1.643644757493111,203.94856806833917,0.1499617099761963,0.047660895,793.268417596817,26.257048845291138,28.02560067176819,11.376453638076782,1.6172239780426025
-0.008989502,207.86621789309777,119.26964771839641,300000,14.45584511756897,100,204.4964254141461,29,1.386456769332523,201.40460148731543,0.14052700996398926,-0.0747927,821.1169729232788,26.539201736450195,27.74951171875,11.393574953079224,1.0681679248809814
-0.016446695,212.98811408857512,120.97830376342817,310000,14.348395824432373,100,209.07979323689756,30,1.6057214320635613,204.98637658476554,0.11046433448791504,-0.067334324,848.6865997314453,26.327784776687622,27.5064594745636,11.273793697357178,1.067558765411377
0.02132749,216.2708968952332,121.9203030507229,320000,14.261115312576294,100,210.64203124726905,31,2.0644865615509174,205.65602876703423,0.1408390998840332,-0.0275584,876.0743887424469,26.10550618171692,27.329878330230713,11.148407220840454,1.0828425884246826
0.0028611084,220.04430583070004,123.87034593820084,330000,14.470826625823975,100,214.4952780938169,32,2.387146582461933,208.84253944023737,0.11786103248596191,-0.1156008,903.6645975112915,26.341364860534668,27.528260231018066,11.16411280632019,1.0683166980743408
-0.0015557251,227.02204508383528,124.89143931633627,340000,14.099549293518066,100,217.61491355197865,33,3.6749253155372013,207.89663441791825,0.19095706939697266,-0.03662665,930.9201419353485,25.84052848815918,27.19301676750183,11.050388813018799,1.1602818965911865
-0.0076484713,221.68607567279676,123.36067745403156,350000,14.190135955810547,100,216.2208321833176,34,2.9165063808083036,208.31089882379075,0.17328858375549316,-0.10519715,958.3443400859833,26.019928693771362,27.35678768157959,11.136790990829468,1.161855697631836
-0.01098456,224.4012540990769,122.0521288717657,360000,13.864491939544678,100,214.81711023427212,35,5.833236289281356,197.07930336296667,0.15593385696411133,-0.040438298,985.5151500701904,25.38795280456543,27.112154245376587,10.845990180969238,1.567425012588501
-0.013290845,199.75564482428095,103.6386704525399,370000,13.898884534835815,100,171.14182249846567,36,11.3756238796537,145.5029437624942,0.11872410774230957,-0.17933165,1012.1387631893158,25.176988124847412,26.567648887634277,10.592732429504395,1.2712790966033936
-0.018897962,210.82676063415104,110.8726791259758,380000,14.021583318710327,100,186.4550025526516,37,10.732775539146212,158.21430540173375,0.12144017219543457,-0.5839848,1038.7705504894257,25.33893370628357,26.53778600692749,10.6246976852417,1.07670259475708
0.01566986,208.5685223100382,105.01595650614598,390000,14.19040322303772,100,175.2351258466423,38,15.083680412773669,142.74693535065006,0.11418843269348145,-0.24960835,1065.2867846488953,25.246273040771484,26.45748996734619,10.361282110214233,1.0964293479919434
-0.004920508,201.47082528767177,109.82778371945557,400000,14.20776104927063,100,191.01659854450278,39,5.364359872954311,174.5306511182662,0.11335015296936035,-0.27824453,1091.690663576126,25.147961139678955,26.340876817703247,10.246523380279541,1.0788815021514893
0.021506457,199.56410864503272,105.3141985599329,410000,14.177553176879883,100,184.54441280396424,40,10.772978443189928,108.44914247483793,0.11458945274353027,-1.3709271,1118.0196363925934,25.0900137424469,26.266019344329834,10.217191457748413,1.0608491897583008
0.013243652,191.7144695229207,91.23595953647667,420000,14.135723352432251,100,157.53529869594036,41,36.444185522872274,26.129733891520328,0.12393927574157715,-0.1311207,1144.3665044307709,25.073007106781006,26.283308029174805,10.24784517288208,1.085505723953247
-0.0025239731,198.06524616093202,97.18284402301582,430000,14.232850074768066,100,167.72922817207854,42,35.9833587149659,73.80690428327526,0.13628053665161133,-3.392897,1170.899922132492,25.27845025062561,26.474979639053345,10.34983491897583,1.0592706203460693
0.009355982,126.64212981385123,73.31866558422425,440000,14.306859493255615,100,105.18051032211571,43,10.115369311024983,82.02440374966827,0.1121666431427002,-4.8834767,1197.644109249115,25.507588148117065,26.67902159690857,10.50333285331726,1.0585846900939941
0.016564466,94.14129442201464,55.8027143973562,450000,14.175694465637207,100,66.13291255386783,44,13.206672898314995,34.67469984338016,0.10777711868286133,-0.7119419,1224.4032418727875,25.517377853393555,26.692718267440796,10.648882865905762,1.0669033527374268
0.0059657046,96.73203511697943,49.22626219904049,460000,14.273418188095093,100,53.011412038470816,45,11.166779714769314,33.25842717583134,0.11484861373901367,-0.8470286,1251.3357198238373,25.70205569267273,26.87381672859192,10.725619554519653,1.056225061416626
0.0012433289,107.73720093024933,64.14926123688018,470000,14.25640344619751,100,83.57717261463614,46,15.035329034010848,56.770503823230484,0.11220979690551758,-2.3528183,1278.1598975658417,25.58003330230713,26.766632795333862,10.627860069274902,1.0736825466156006
0.007460919,165.40168110398523,80.3339551114668,480000,14.101244449615479,100,120.51568009462306,47,7.891264026399667,97.94985663853815,0.14852571487426758,-11.218684,1304.7449221611023,25.314634084701538,26.525130033493042,10.523468017578125,1.0611367225646973
-0.005541797,193.26578300029786,97.76874081650296,490000,14.233401775360107,100,169.51806953619635,48,23.52540551280856,118.29107814650595,0.11934256553649902,-14.480863,1331.2455966472626,25.264726161956787,26.438987493515015,10.34578824043274,1.0542006492614746
-0.0029786255,184.6301134814526,88.50021581770481,500000,14.29121208190918,100,148.32617371127506,49,32.63489952232981,88.21594022563909,0.10940742492675781,-2.8480265,1357.9375567436218,25.448770761489868,26.62911868095398,10.457030057907104,1.070274829864502
0.008410949,187.45874932746185,88.91052405914921,510000,14.223248481750488,100,147.3070166406744,50,41.52335132781758,75.88247520097853,0.12176275253295898,-14.985109,1384.5501930713654,25.393126487731934,26.55414581298828,10.44736623764038,1.0386598110198975
-0.006245239,189.91874802340726,87.27652204623148,520000,14.257450819015503,100,140.3715381648084,51,28.843024088367823,99.86439702628763,0.12786602973937988,-16.445715,1411.0837154388428,25.233359336853027,26.469013452529907,10.284103155136108,1.1069788932800293
0.03236416,160.7146199624763,68.25700228116236,530000,14.091439723968506,100,97.39035167725478,52,32.804324706810036,25.699121986009526,0.16389107704162598,-5.2731953,1437.6364860534668,25.11209201812744,26.497360706329346,10.325759887695312,1.2192754745483398
0.017827088,157.40908587158216,65.55406459144025,540000,13.90422773361206,100,105.43215637219801,53,18.112498507220618,38.400297038401455,0.11312699317932129,-7.9936557,1463.934398651123,24.665154695510864,26.236666440963745,10.07180666923523,1.457411527633667
0.007219055,119.77088332285491,41.095783431164,550000,14.099102258682251,100,58.98271326430598,54,26.393001581290708,-35.92483939877171,0.11577558517456055,-1.4069649,1490.7405269145966,25.304832935333252,26.694592714309692,10.51592206954956,1.2726640701293945
0.021269051,123.70263482361806,20.272322438808942,560000,14.260647058486938,100,20.288705520554352,55,57.64369675755698,-102.52932179142644,0.12355399131774902,-2.7008421,1517.7572829723358,25.77478337287903,26.93326711654663,10.8106689453125,1.0342767238616943
0.0044911294,117.43589689344859,39.94866382453571,570000,14.271909952163696,100,60.97342139626367,56,29.5096131621186,-6.285091356054048,0.11194849014282227,-1.479918,1544.6528916358948,25.653846979141235,26.83057403564453,10.688685178756714,1.0637547969818115
-0.018244052,130.58644797909835,57.50359421759758,580000,14.192530632019043,100,98.93016685232065,57,16.741869701720532,58.3847421032178,0.1085970401763916,-1.6252341,1571.5451612472534,25.63888716697693,26.829594373703003,10.755972146987915,1.081481695175171
0.0091786375,137.10982630612537,67.38448136743268,590000,14.182892084121704,100,114.37467239893958,58,13.422359103409345,66.41315891451603,0.11775875091552734,-1.840218,1598.2126743793488,25.435317516326904,26.605817079544067,10.547560930252075,1.0519533157348633
0.008411163,142.68454216683256,66.23603641161125,600000,14.320250988006592,100,110.14542042034947,59,10.570712835036604,72.53671957557188,0.1316685676574707,-1.7630429,1625.0414888858795,25.546377182006836,26.7672758102417,10.537626504898071,1.0886108875274658
0.0023758118,121.92037381696628,61.58517477004304,610000,14.160342931747437,100,101.29334492550606,60,14.122188165540322,54.84894748526727,0.12384629249572754,-1.4203024,1651.8240275382996,25.537282943725586,26.72397756576538,10.688106060028076,1.0621235370635986
0.01112605,125.35005033928445,43.48851760688991,620000,14.253995180130005,100,70.25168492081694,61,34.20069082321915,-35.95405617996929,0.11498069763183594,-2.0715878,1678.9208631515503,25.865995407104492,27.039527654647827,10.917282104492188,1.0579116344451904
0.017323157,88.76033884241922,-5.782163307929701,630000,14.294651985168457,100,-23.373663426736712,62,44.75371635274126,-120.59991759962226,0.10901689529418945,-2.5936658,1706.0660343170166,25.90485644340515,27.088656425476074,10.915332317352295,1.074101448059082
-0.0080330325,31.71187781165564,-43.23010968945122,640000,14.265789270401001,100,-97.53521113790241,63,52.315320432862094,-166.79551977855448,0.12607073783874512,-5.828541,1733.1261677742004,25.80999732017517,26.999151468276978,10.85533332824707,1.0623388290405273
-0.004262567,36.29487572661772,-55.190356895999656,650000,14.091729402542114,100,-123.00519087037814,64,57.58646168672096,-209.6215971876343,0.11118221282958984,-4.4867797,1760.2460250854492,25.55176877975464,27.063517332077026,10.771462202072144,1.3998537063598633
-0.012341751,19.08582736449943,-55.2824702330712,660000,13.965489149093628,100,-123.06063247441331,65,49.496797294608065,-174.28431011323326,0.17056584358215332,-2.9086099,1787.7165553569794,25.684433221817017,27.37617301940918,11.025369882583618,1.519606351852417
0.032779243,14.097136900249762,-53.60663287719987,670000,14.218605995178223,100,-121.84202178958667,66,45.498892847289916,-181.89243480426558,0.13810253143310547,-8.429994,1815.3074095249176,26.314555406570435,27.529265642166138,11.400763511657715,1.0759391784667969
-0.013279284,-16.585199864031402,-69.21086579634944,680000,14.287471532821655,100,-148.69483618626643,67,29.038640106729584,-190.0139941996124,0.10809516906738281,-11.091874,1843.100989818573,26.5854709148407,27.733965158462524,11.600549697875977,1.0398097038269043
-0.012321577,-50.80415632578614,-58.19637573156286,690000,14.266494750976562,100,-126.01962548099614,68,17.870812110805637,-142.6069805826465,0.12114143371582031,-24.135874,1870.749909877777,26.410564184188843,27.593936920166016,11.449066162109375,1.061166524887085
0.007958771,-120.5423921443707,-65.03536236641095,700000,14.320535898208618,100,-136.8287385916598,69,4.8539346380648745,-151.91352144675213,0.11792898178100586,-10.308997,1898.3154225349426,26.307956218719482,27.50566792488098,11.289527177810669,1.0791621208190918
-0.0072129853,-113.6180970184843,-67.94044182697814,710000,14.215342283248901,100,-144.4234242706646,70,8.91091501125454,-162.05846123089518,0.13613057136535645,-21.641396,1926.6070880889893,26.576847314834595,28.23403525352478,11.663123369216919,1.520169734954834
-0.012972863,-83.41856096988097,-45.8441862357916,720000,13.934996128082275,100,-105.58278811495035,71,14.860763476260956,-126.53758713586564,0.16301798820495605,-13.952834,1954.398986339569,25.888397932052612,27.70766854286194,11.256039381027222,1.655304193496704
0.021511128,-31.910761447700295,-31.307482596834316,730000,14.10122561454773,100,-77.57642523239718,72,24.134092478578445,-117.38690549646164,0.16315555572509766,1.5617361,1981.941249847412,26.129287719726562,27.477826356887817,11.33015775680542,1.1837780475616455
-0.0071779783,-39.65163014963796,-15.384148398646621,740000,14.29311227798462,100,-47.041554631016744,73,3.207353388347312,-52.88128858688715,0.1243133544921875,0.06205885,2009.5151748657227,26.320534706115723,27.51691508293152,11.33701753616333,1.0713577270507812
0.010825293,-38.1255744127248,-15.327603000295746,750000,14.251463413238525,100,-46.88316005373933,74,3.3093417644593544,-53.18541413669424,0.11987066268920898,0.0151026,2037.050733089447,26.293001890182495,27.477670192718506,11.346778869628906,1.0641841888427734
-0.002299669,-40.34841075646154,-15.626507965668422,760000,14.212989807128906,100,-47.53827324329379,75,3.0622357992019364,-53.31465653569388,0.10990691184997559,-0.0048812865,2064.489191532135,26.198620796203613,27.37885570526123,11.299365520477295,1.0697109699249268
0.0004013916,-39.48721191701411,-15.42547755070927,770000,14.272538185119629,100,-47.104523036532235,76,2.8855503671190235,-53.17877218197259,0.11370158195495605,-0.011984802,2092.0195832252502,26.287017822265625,27.469966650009155,11.319892168045044,1.0685210227966309
0.0056130127,-39.66477954709033,-15.218081473992164,780000,14.260731935501099,100,-46.679038415631666,77,2.8070414185165986,-58.25982275312343,0.117767333984375,0.0038240966,2119.591523170471,26.33114981651306,27.510345935821533,11.375578880310059,1.0608196258544922
0.00905625,-39.0302488153936,-15.454661028074513,790000,14.327498197555542,100,-47.17884888291086,78,2.984407325569002,-52.754548575507464,0.1159963607788086,0.0062100585,2147.1793332099915,26.340203762054443,27.529572010040283,11.310006141662598,1.0725994110107422
-0.010336646,-39.02102458902429,-15.226627642856887,800000,14.20661997795105,100,-46.71448367866138,79,3.0417780931527534,-53.374796372069454,0.11658978462219238,-0.015141571,2174.728264808655,26.29250454902649,27.486596822738647,11.384412288665771,1.076880693435669
-0.01673736,-39.326885824866835,-15.142073373096139,810000,14.24023962020874,100,-46.53238023364987,80,3.2088007279543462,-54.23909121189325,0.11599969863891602,-0.02712824,2202.2914469242096,26.332660913467407,27.508352518081665,11.40401554107666,1.0586817264556885
-0.038538527,-39.018677834965196,-15.32373331555009,820000,14.222086668014526,100,-46.894290795917584,81,3.1962201017861602,-53.23727891712676,0.11405086517333984,-0.043391895,2229.716745376587,26.162206172943115,27.363743782043457,11.249494552612305,1.0868959426879883
0.01200393,-39.09889424707358,-15.426760109728667,830000,14.137023687362671,100,-47.11496697446938,82,3.13420686771187,-54.3118830638784,0.11242294311523438,0.007909973,2257.20449924469,26.219391345977783,27.42516779899597,11.390416383743286,1.0926566123962402
0.008682861,-37.56473510220503,-15.338890380730586,840000,14.203632593154907,100,-46.926594678072135,83,3.049980612213745,-53.89635698993225,0.12407803535461426,0.0029351197,2284.6568784713745,26.193062782287598,27.390769004821777,11.303539037704468,1.0727369785308838
-0.0143997315,-37.65545325966796,-15.216575746359819,850000,14.298852682113647,100,-46.70920423790651,84,3.126273631806432,-54.66169317114029,0.12697768211364746,-0.019330323,2312.3020436763763,26.402942657470703,27.585724353790283,11.394075870513916,1.054821491241455
-0.005504918,-40.147383127425,-15.39618711799443,860000,14.281558990478516,100,-47.05781883216527,85,2.9901952163295276,-54.29026695247055,0.12363409996032715,-0.0048132935,2339.909029483795,26.34865427017212,27.54828429222107,11.37092638015747,1.0752289295196533
0.016624622,-39.63587103873628,-15.540324107681577,870000,14.199539184570312,100,-47.34241670383476,86,2.899620558578593,-53.96275913553306,0.10941386222839355,0.015225257,2367.380232810974,26.24021291732788,27.414226055145264,11.34912371635437,1.0639209747314453
0.0036642945,-39.7301808372314,-15.41815756959302,880000,14.217294454574585,100,-47.07206784981153,87,2.710303032811163,-52.86385988681395,0.1170811653137207,0.002580066,2394.897847890854,26.259662628173828,27.454607009887695,11.35296082496643,1.0771081447601318
0.011124854,-38.43067599187776,-15.317183067372252,890000,14.23557996749878,100,-46.93151153774672,88,2.940801734003607,-53.33461676993812,0.12377643585205078,0.008696265,2422.4445791244507,26.285309314727783,27.487785816192627,11.357688188552856,1.0781054496765137
-0.004605045,-39.47942406965149,-15.468637455055777,900000,14.199491500854492,100,-47.21735909866768,89,2.984452736788426,-52.72708719209901,0.1221010684967041,-0.010447737,2449.863901615143,26.200148582458496,27.35432767868042,11.304347276687622,1.031383752822876
0.012897595,-39.14509345688829,-15.26139253971321,910000,14.26289439201355,100,-46.76238475032872,90,3.3040723875427114,-53.78268000185032,0.11118340492248535,0.012964234,2477.411496400833,26.30071234703064,27.48814058303833,11.342384099960327,1.0755441188812256
0.0036130738,-40.408980044029065,-15.40865768006922,920000,14.229129791259766,100,-47.057652476485245,91,2.5337752590636384,-52.12760314505865,0.11872982978820801,-0.0005493164,2504.9032859802246,26.24119234085083,27.434748649597168,11.315559387207031,1.0741748809814453
-0.00018796539,-38.002251816909556,-15.321469356015223,930000,14.234706401824951,100,-46.94018510612714,92,3.1304966977973256,-53.72899604920189,0.12504053115844727,-0.0015383072,2532.425965309143,26.26361584663391,27.46570134162903,11.327212810516357,1.0762913227081299
0.012004077,-38.884844513656226,-15.450757344930123,940000,14.169939041137695,100,-47.132927538630284,93,2.886066946996006,-52.78520994738211,0.11103653907775879,0.008789099,2559.8211119174957,26.157214641571045,27.334489822387695,11.286579847335815,1.0655372142791748
0.0011096374,-38.61055530627003,-15.469982632805277,950000,14.402287244796753,100,-47.25170418738241,94,2.703652426329298,-53.189156422695525,0.11019396781921387,-0.0044822143,2587.7258806228638,26.57255268096924,27.843169927597046,11.452364206314087,1.1596927642822266
-0.007209546,-37.45911896750462,-15.171882194030411,960000,14.23267936706543,100,-46.564490455124734,95,3.2170982709660723,-52.913947635683236,0.10884881019592285,-0.009190973,2615.2362978458405,26.272028923034668,27.442355394363403,11.345627069473267,1.0607020854949951
0.0008559326,-38.44405503684187,-15.291810321858161,970000,14.130438327789307,100,-46.85907408699339,96,2.7290359194831986,-52.97865861948106,0.1342155933380127,-0.009001099,2642.712059736252,26.192970514297485,27.421091079711914,11.36659574508667,1.093183994293213
-0.010649878,-38.6761088316453,-15.262475458287454,980000,14.217937231063843,100,-46.8029302123043,97,3.2765393235820324,-54.69380052807738,0.13199901580810547,-0.02341162,2670.222665309906,26.19743537902832,27.454132795333862,11.288222789764404,1.1240973472595215
0.014966016,-40.15008477457895,-15.551332621510335,990000,14.219704389572144,100,-47.37402971970424,98,2.976463388420975,-55.61241017089437,0.1303267478942871,0.012556103,2697.7418160438538,26.268839359283447,27.4579119682312,11.352949142456055,1.0579707622528076
0.0054609254,-39.532139941757215,-15.39291117860659,1000000,14.526326417922974,100,-47.022555969708264,99,2.8731216112240516,-52.86438661102215,0.12366104125976562,0.0018899658,2725.8023850917816,26.796799421310425,28.006492137908936,11.557954788208008,1.0853819847106934
0.005766333,-39.19771673376305,-15.373870743281056,1010000,14.263867616653442,100,-47.01295892905715,100,3.2521400156439766,-53.606892599099446,0.11843061447143555,0.0030009034,2753.3157420158386,26.249292135238647,27.456570625305176,11.29438853263855,1.0881834030151367
-0.017579492,-39.74532130983759,-15.317480655839098,1020000,14.358895063400269,100,-46.896231420286355,101,2.9920515678345345,-53.378207108944444,0.20315909385681152,-0.018836632,2781.3513379096985,26.417558193206787,27.954181909561157,11.35970687866211,1.332101583480835
-0.017140748,-38.45971761315023,-15.2974203108957,1030000,14.22996187210083,100,-46.83933635265553,102,3.222188269017101,-53.884932882940326,0.13364958763122559,-0.01937793,2808.8626189231873,26.278853178024292,27.45213270187378,11.349804401397705,1.0389671325683594
-0.008590942,-39.65053708128296,-15.412756143156086,1040000,14.177242040634155,100,-47.077606235898855,103,3.4397003738372507,-54.395757506752254,0.1401677131652832,-0.016316561,2836.3262906074524,26.18311333656311,27.397985696792603,11.316025018692017,1.074101209640503
-0.011967291,-40.63935630746196,-15.415510326168123,1050000,14.181448459625244,100,-47.069476805679926,104,2.631561878785838,-53.0724772780477,0.10500597953796387,-0.024205755,2863.7755048274994,26.240070104599,27.392552375793457,11.364424705505371,1.046764612197876
-0.00061189424,-38.742830470818554,-15.317833183874038,1060000,14.24142575263977,100,-46.898230588150994,105,2.865637742670061,-53.92713614499176,0.11610007286071777,-0.005108465,2891.318167448044,26.310801029205322,27.479811668395996,11.37419605255127,1.0522046089172363
-0.00063399656,-39.26253209198831,-15.30625065938147,1070000,14.192850112915039,100,-46.89694446999192,106,2.8809095609554527,-53.568085870356796,0.1149594783782959,-0.012959174,2918.7834725379944,26.23058533668518,27.403486967086792,11.345664978027344,1.0571680068969727
-0.018066809,-39.86676079312283,-15.326828672323714,1080000,14.299463272094727,100,-46.89059610433762,107,2.7038123140249017,-52.56940284728996,0.1082310676574707,-0.02128654,2946.3231251239777,26.294182062149048,27.481847047805786,11.29690933227539,1.0787477493286133
-0.022834858,-40.334173053213014,-15.400673452794308,1090000,14.158902406692505,100,-47.062208939337715,108,2.596500210900737,-53.001735978822964,0.13727021217346191,-0.028980225,2973.7293150424957,26.14773917198181,27.34771990776062,11.295592784881592,1.0619771480560303
0.0061871856,-39.40508543457965,-15.49829916271314,1100000,14.213872194290161,100,-47.23857825522501,109,3.299883245802016,-53.76473909674027,0.14217495918273926,0.0045579528,3001.2984721660614,26.290174961090088,27.507826328277588,11.372268199920654,1.074842929840088
0.011747876,-38.71275687356169,-15.38207351618242,1110000,14.203463792800903,100,-46.97980536337137,110,3.2428888818146797,-53.74968217430912,0.11908340454101562,0.0076079713,3028.806456565857,26.23991370201111,27.44676113128662,11.351062297821045,1.0870411396026611
-0.00010708008,-38.343185820380775,-15.360231802600833,1120000,14.184163093566895,100,-46.9712289406693,111,3.0712926232163493,-52.68158142902621,0.14223742485046387,-0.0033239517,3056.2847628593445,26.214412212371826,27.424745082855225,11.328938007354736,1.067525863647461
0.01715928,-38.496725641383314,-15.270860459390091,1130000,14.050704956054688,100,-46.7804511630175,112,2.8111285650583855,-54.71961575145533,0.11603498458862305,0.012246831,3083.630532026291,26.09243106842041,27.28004240989685,11.349894285202026,1.0703084468841553
