train-StdReturn,Time,train-AverageDiscountedReturn,train-MinReturn,LossAfter,train-PolicyExecTime,Time-Optimization,train-AverageReturn,train-NumTrajs,train-EnvExecTime,n_timesteps,LossBefore,Itr,train-MaxReturn,Time-SampleProc,ItrTime,Time-Sampling
37.7334765584714,3882.721054792404,51.243056563598394,-48.65180486394643,-0.011603817,14.171881437301636,1.121441125869751,92.44482644843958,100,8.484220266342163,1570000,-1.1230667e-05,156,176.84977024079362,0.13201069831848145,24.60856342315674,23.35434651374817
40.612199280406095,3907.507045030594,51.90927747663309,-42.633335426747415,-0.014930968,14.135387897491455,1.2406833171844482,94.10411591757752,100,8.507412672042847,1580000,-1.1181625e-05,157,183.47187661537188,0.12161636352539062,24.717009782791138,23.35391402244568
36.50295226989282,3932.072676181793,49.41939263922439,-15.764838559582502,-0.013774034,14.085265874862671,1.1215457916259766,89.20199425148733,100,8.439913034439087,1590000,-1.1149764e-05,158,168.56355889842948,0.15427684783935547,24.490556001663208,23.214036226272583
34.11045027082807,3956.804995536804,50.37401773886793,-35.06976275471676,-0.013866457,14.15622591972351,1.1274073123931885,91.43773711690729,100,8.529142618179321,1600000,-1.11310665e-05,159,167.64908401444822,0.14518094062805176,24.666208505630493,23.39289093017578
36.9131912899574,3981.420157432556,55.51737167161652,9.510178249968332,-0.0129058175,14.114537000656128,1.0947301387786865,99.09467412230582,100,8.494759321212769,1610000,-1.1097559e-05,160,168.29657240362292,0.1407768726348877,24.55193305015564,23.315248250961304
40.18137206699394,4006.007378101349,55.416358664161855,-3.3052720969053064,-0.015000889,14.103748083114624,1.100780963897705,99.98420861211154,100,8.475520133972168,1620000,-1.1082219e-05,161,193.173812893935,0.13675713539123535,24.523968935012817,23.285818576812744
33.20832888766303,4030.6247940063477,52.44126144753811,-15.991515471115537,-0.014427449,14.111493349075317,1.132225513458252,95.03759534569595,100,8.444500207901001,1630000,-1.1107745e-05,162,157.3435026036149,0.1571345329284668,24.55204677581787,23.261958122253418
37.54861407511353,4055.2843866348267,58.55614605194711,6.382307354001938,-0.014771608,14.17078161239624,1.1178150177001953,105.51904426300109,100,8.489150524139404,1640000,-1.1054851e-05,163,249.20647245063822,0.11717438697814941,24.592910289764404,23.357258319854736
34.93785898028293,4080.0303184986115,59.543004378687556,21.99182109510558,-0.013515167,14.183027505874634,1.1417624950408936,107.62824555778434,100,8.517317533493042,1650000,-1.1039643e-05,164,177.31202700262904,0.13404011726379395,24.675772428512573,23.39900016784668
39.25712182122921,4104.67676115036,56.87884869366306,-12.856139208142238,-0.014888723,14.136132717132568,1.1307616233825684,102.76728597827878,100,8.456178665161133,1660000,-1.103243e-05,165,180.4958467081616,0.13608598709106445,24.57356309890747,23.305949926376343
41.28251976276979,4129.347346067429,59.77569396726999,-6.091443091175209,-0.014193702,14.152222871780396,1.0994820594787598,108.04079536503457,100,8.504509210586548,1670000,-1.1009605e-05,166,194.95562185439746,0.142303466796875,24.603436946868896,23.360944986343384
39.72787172788874,4153.966098546982,59.71770999284697,-13.526822354189967,-0.014378904,14.122065782546997,1.1054835319519043,107.16334125660049,100,8.49500036239624,1680000,-1.0990125e-05,167,190.71365850252485,0.12962603569030762,24.55184531211853,23.316022872924805
38.15828065255456,4178.5629279613495,58.42444632189822,-37.36183104155475,-0.014947557,14.096294641494751,1.0826513767242432,105.70679606725524,100,8.501688003540039,1690000,-1.0984642e-05,168,196.12024859571704,0.1441969871520996,24.53113293647766,23.303578853607178
35.518676045292835,4203.019219636917,63.9768626996407,25.966117506630106,-0.015498027,13.963876962661743,1.1474711894989014,113.96139365262141,100,8.43409013748169,1700000,-1.0960089e-05,169,199.34687631816598,0.14098310470581055,24.389374494552612,23.098612785339355
39.898229424811156,4227.607533693314,59.73773996244738,-23.568653771021722,-0.015205685,13.835052967071533,1.343796730041504,106.80118958711206,100,8.444728374481201,1710000,-1.09240655e-05,170,186.84342979479936,0.21251630783081055,24.53104519844055,22.973466396331787
37.81216176355104,4252.408642530441,67.36130643054481,-20.449061896475197,-0.014838223,13.873629331588745,1.4870738983154297,119.6868422736423,100,8.466647148132324,1720000,-1.0927188e-05,171,227.9389491357255,0.2054431438446045,24.734954118728638,23.040485620498657
35.44436551557353,4277.066542625427,70.73586106472371,11.451550626405803,-0.01487796,13.706250667572021,1.6019396781921387,125.26822670859727,100,8.420846223831177,1730000,-1.088446e-05,172,196.40488717760107,0.15616083145141602,24.590503692626953,22.83150601387024
32.494485028663824,4301.790178775787,73.06129486365768,36.888627143259626,-0.011571407,13.69973111152649,1.7098078727722168,128.89626936455284,100,8.385724544525146,1740000,-1.0840623e-05,173,230.08584427398034,0.16877055168151855,24.66352868080139,22.784247636795044
37.10140393074468,4326.348633527756,68.12378117981595,28.936074724260116,-0.014011915,13.649955987930298,1.6028707027435303,120.99466279844542,100,8.410915613174438,1750000,-1.08110735e-05,174,228.38700384560514,0.13263440132141113,24.499687671661377,22.76335883140564
30.729102146332732,4350.889793872833,69.87095187561717,44.55027491415155,-0.014115649,13.75554084777832,1.4462878704071045,125.80329801618745,100,8.388664722442627,1760000,-1.0767218e-05,175,207.2391965572387,0.15658998489379883,24.451645135879517,22.846789836883545
33.304500178975694,4375.560673952103,73.66335369350105,48.31500426482069,-0.014024287,13.90063214302063,1.3705213069915771,131.50715576495162,100,8.458768129348755,1770000,-1.0732845e-05,176,211.23740545981417,0.14818024635314941,24.579166412353516,23.05834650993347
35.42184099104054,4400.062880277634,73.16918469090598,39.04447054667723,-0.013463679,13.81449842453003,1.2978456020355225,129.7106481938907,100,8.457090139389038,1780000,-1.0725915e-05,177,198.30004628051097,0.13046002388000488,24.406402349472046,22.976054668426514
35.95032100113684,4424.835363149643,73.81032085691263,12.942425244917882,-0.014220895,14.023655414581299,1.3981103897094727,131.06330248540746,100,8.425362825393677,1790000,-1.068923e-05,178,211.92759565110597,0.12309432029724121,24.67110300064087,23.149149656295776
31.470408571108138,4449.659195423126,77.21356268817857,54.55173240909781,-0.009019761,13.911198377609253,1.5329179763793945,137.75607933250137,100,8.452842712402344,1800000,-1.065352e-05,179,220.28496581613405,0.13518142700195312,24.733715534210205,23.064345359802246
33.86154213766334,4474.3745193481445,78.21601355420943,58.12185188068249,-0.008428537,13.866054058074951,1.503610372543335,139.51589099859456,100,8.403623342514038,1810000,-1.0585237e-05,180,207.1533499598955,0.15401482582092285,24.62917709350586,22.970076322555542
35.53659942042687,4498.758198022842,75.33824168213164,42.93565425701213,-0.011979539,13.797136783599854,1.285501480102539,135.76987409742665,100,8.409223079681396,1820000,-1.0571263e-05,181,227.71332372208678,0.1167747974395752,24.30228590965271,22.898014783859253
33.58097051454353,4523.606781244278,75.35013507806605,42.78813596206049,-0.008968129,14.120927572250366,1.3207037448883057,135.66890722268886,100,8.495110750198364,1830000,-1.0547985e-05,182,228.73391583337488,0.12382268905639648,24.757174491882324,23.31109094619751
33.76507090873786,4548.08590388298,82.00835312821681,34.5346584292031,-0.0106186895,13.870346307754517,1.2129228115081787,146.98511134398467,100,8.466883897781372,1840000,-1.0532216e-05,183,218.50099057278422,0.1186378002166748,24.37083339691162,23.03707194328308
40.9008381885827,4572.570932626724,79.52193078438562,-27.121215513821905,-0.009922717,13.896507263183594,1.2121646404266357,142.73842482214457,100,8.458140850067139,1850000,-1.05089575e-05,184,221.04402773144096,0.13048124313354492,24.392738103866577,23.049293279647827
35.23146300266516,4597.159701824188,85.66272831540032,45.59088369546006,-0.007996008,14.018088817596436,1.1336376667022705,152.4868940275108,100,8.50257658958435,1860000,-1.0478078e-05,185,239.63186654120452,0.1452336311340332,24.50336980819702,23.222280740737915
