Iteration	TimestepsThisBatch	Time	PoolSize	TimestepsSoFar	Episodes	LastEpReturn	MaxEpReturn
56	1000	687.6242923736572	58000	58000	93	807.5597353788439	824.6770816105463
57	1000	699.4756073951721	59000	59000	94	714.8642931211291	824.6770816105463
58	1000	710.982048034668	60000	60000	95	406.6415078681337	824.6770816105463
59	1000	722.7818007469177	61000	61000	96	754.8718889686095	824.6770816105463
60	1000	734.3762822151184	62000	62000	97	387.5386080142676	824.6770816105463
61	1000	745.8200883865356	63000	63000	98	762.9831789726682	824.6770816105463
62	1000	756.9736759662628	64000	64000	100	164.92471079631525	824.6770816105463
63	1000	768.2397079467773	65000	65000	102	210.6876531946754	838.7206768579814
64	1000	779.6427552700043	66000	66000	103	30.208609985519633	838.7206768579814
65	1000	791.3420677185059	67000	67000	104	865.2371629116975	865.2371629116975
66	1000	803.192943572998	68000	68000	105	814.4900840597812	865.2371629116975
67	1000	815.1502301692963	69000	69000	107	640.9578584126148	865.2371629116975
68	1000	826.6454846858978	70000	70000	108	720.2459305991382	865.2371629116975
69	1000	837.8458533287048	71000	71000	109	854.3325659949974	865.2371629116975
70	1000	849.2993431091309	72000	72000	110	788.7997241960409	865.2371629116975
71	1000	860.5248193740845	73000	73000	111	462.60516915995845	865.2371629116975
72	1000	871.8758451938629	74000	74000	112	413.5638376174196	865.2371629116975
73	1000	883.4647309780121	75000	75000	113	876.7838571624707	876.7838571624707
74	1000	895.0131304264069	76000	76000	114	858.395778420337	876.7838571624707
75	1000	906.7642188072205	77000	77000	115	343.6868321291031	876.7838571624707
76	1000	918.1159570217133	78000	78000	116	834.9465977213328	876.7838571624707
77	1000	929.6287095546722	79000	79000	119	193.56371467104344	876.7838571624707
78	1000	941.3584613800049	80000	80000	120	529.6027492416521	876.7838571624707
79	1000	952.9990909099579	81000	81000	121	870.0841833530868	876.7838571624707
80	1000	964.4824171066284	82000	82000	123	575.9500192104488	876.7838571624707
81	1000	976.4384617805481	83000	83000	124	1025.7737730914698	1025.7737730914698
82	1000	987.9494762420654	84000	84000	125	416.214334446434	1025.7737730914698
83	1000	999.3175983428955	85000	85000	126	403.4480049803545	1025.7737730914698
84	1000	1010.701732635498	86000	86000	127	1005.6884227845395	1025.7737730914698
85	1000	1022.0210638046265	87000	87000	128	902.6974590075532	1025.7737730914698
86	1000	1033.152452468872	88000	88000	129	756.6750281446898	1025.7737730914698
87	1000	1044.8205387592316	89000	89000	130	313.9410072755968	1025.7737730914698
88	1000	1056.0796105861664	90000	90000	131	981.8068022266186	1025.7737730914698
89	1000	1067.3775553703308	91000	91000	134	124.44146546239213	1025.7737730914698
90	1000	1078.5497119426727	92000	92000	135	375.8760011823657	1025.7737730914698
91	1000	1089.6432795524597	93000	93000	136	881.1241657761962	1025.7737730914698
92	1000	1103.5171258449554	94000	94000	137	538.4199523793059	1025.7737730914698
93	1000	1115.69575548172	95000	95000	138	895.7439435661676	1025.7737730914698
94	1000	1127.1004610061646	96000	96000	139	578.1970225311887	1025.7737730914698
95	1000	1138.433960199356	97000	97000	140	891.7273620891765	1025.7737730914698
96	1000	1150.3235635757446	98000	98000	141	406.0081522792048	1025.7737730914698
97	1000	1161.8399069309235	99000	99000	143	691.1610836204402	1025.7737730914698
98	1000	1173.3782958984375	100000	100000	144	1219.7436579551072	1219.7436579551072
99	1000	1184.3164904117584	101000	101000	145	670.0195732586296	1219.7436579551072
100	1000	1195.819763660431	102000	102000	146	72.5184226953154	1219.7436579551072
101	1000	1207.1533203125	103000	103000	148	115.52912892683776	1219.7436579551072
102	1000	1218.324111700058	104000	104000	149	1284.1320044431534	1284.1320044431534
103	1000	1230.2646293640137	105000	105000	150	478.31426883392	1284.1320044431534
104	1000	1241.608547449112	106000	106000	151	725.6773486396334	1284.1320044431534
105	1000	1252.903990983963	107000	107000	152	449.9053806061072	1284.1320044431534
106	1000	1264.394581079483	108000	108000	153	946.2760773613134	1284.1320044431534
107	1000	1276.1160635948181	109000	109000	154	610.7258468276996	1284.1320044431534
108	1000	1287.7551438808441	110000	110000	155	1247.007308589071	1284.1320044431534
109	1000	1299.577866077423	111000	111000	156	738.0289115724712	1284.1320044431534
110	1000	1310.928504705429	112000	112000	158	287.5594751447644	1284.1320044431534
111	1000	1322.216947555542	113000	113000	159	1386.7361827177565	1386.7361827177565
112	1000	1333.9794988632202	114000	114000	160	947.0750726873507	1386.7361827177565
113	1000	1345.7040886878967	115000	115000	161	1295.0325014905213	1386.7361827177565
114	1000	1357.0447716712952	116000	116000	162	1086.2649807827058	1386.7361827177565
115	1000	1368.7761161327362	117000	117000	163	851.7277395728302	1386.7361827177565
116	1000	1380.3791110515594	118000	118000	164	375.4743384117327	1386.7361827177565
117	1000	1392.5911526679993	119000	119000	166	44.469552170404505	1386.7361827177565
118	1000	1404.8238534927368	120000	120000	167	1434.8990163753451	1434.8990163753451
119	1000	1416.4371135234833	121000	121000	168	323.9944618470872	1434.8990163753451
120	1000	1428.0448274612427	122000	122000	169	413.3085169737226	1434.8990163753451
121	1000	1440.0382096767426	123000	123000	170	1074.2865744648388	1434.8990163753451
122	1000	1451.6129486560822	124000	124000	172	476.02247085104807	1434.8990163753451
123	1000	1462.805356502533	125000	125000	173	1110.2892334635967	1434.8990163753451
124	1000	1474.6648013591766	126000	126000	174	624.8862161904411	1434.8990163753451
125	1000	1486.0399990081787	127000	127000	177	51.648142948785825	1434.8990163753451
126	1000	1498.1007466316223	128000	128000	178	892.1296639342733	1434.8990163753451
127	1000	1509.670105457306	129000	129000	179	244.8696613566159	1434.8990163753451
128	1000	1521.5908136367798	130000	130000	181	624.1113858150312	1434.8990163753451
129	1000	1533.5681896209717	131000	131000	182	296.1635514643613	1434.8990163753451
130	1000	1545.2103600502014	132000	132000	183	939.3650998699557	1434.8990163753451
131	1000	1558.0912146568298	133000	133000	185	1511.6946985275076	1511.6946985275076
132	1000	1569.421911239624	134000	134000	186	384.55595442325557	1511.6946985275076
133	1000	1581.9769937992096	135000	135000	187	436.31004314513814	1511.6946985275076
134	1000	1593.8016221523285	136000	136000	189	1339.9359966169366	1511.6946985275076
135	1000	1605.3185648918152	137000	137000	190	849.2687622350684	1511.6946985275076
136	1000	1617.6402704715729	138000	138000	191	492.04327274981097	1511.6946985275076
137	1000	1629.8215019702911	139000	139000	192	1857.2588160146624	1857.2588160146624
138	1000	1641.2558431625366	140000	140000	193	1550.8178465083784	1857.2588160146624
139	1000	1653.3563811779022	141000	141000	194	478.45947414612436	1857.2588160146624
140	1000	1665.5236451625824	142000	142000	195	479.67516662907167	1857.2588160146624
141	1000	1677.2115631103516	143000	143000	197	278.81914067352886	1857.2588160146624
142	1000	1689.0486540794373	144000	144000	198	1767.8971683740042	1857.2588160146624
143	1000	1700.808574438095	145000	145000	199	1632.5163607946358	1857.2588160146624
144	1000	1712.994072675705	146000	146000	202	73.36601048465081	1857.2588160146624
145	1000	1724.4634504318237	147000	147000	203	326.5118386965868	1857.2588160146624
146	1000	1736.8682940006256	148000	148000	205	442.2881566911602	1857.2588160146624
147	1000	1749.319108247757	149000	149000	206	1752.7536969802004	1857.2588160146624
148	1000	1761.7910878658295	150000	150000	207	243.47412656570253	1857.2588160146624
149	1000	1774.0450291633606	151000	151000	208	1757.1474783537908	1857.2588160146624
150	1000	1786.4708454608917	152000	152000	209	1358.8548582586238	1857.2588160146624
151	1000	1798.8773670196533	153000	153000	211	887.6707697860516	1857.2588160146624
152	1000	1811.4108140468597	154000	154000	212	539.4033381526477	1857.2588160146624
153	1000	1824.0620739459991	155000	155000	213	1261.4544944443237	1857.2588160146624
154	1000	1836.597942829132	156000	156000	217	577.1639463325482	1857.2588160146624
155	1000	1849.3623456954956	157000	157000	218	1389.9383508401	1857.2588160146624
156	1000	1861.4182813167572	158000	158000	219	474.7313849930321	1857.2588160146624
157	1000	1873.8180725574493	159000	159000	220	951.2130915422017	1857.2588160146624
158	1000	1885.7673106193542	160000	160000	222	536.1939786096813	1857.2588160146624
159	1000	1898.2987098693848	161000	161000	224	716.4774044301408	1857.2588160146624
160	1000	1911.0493047237396	162000	162000	225	1964.5705106623445	1964.5705106623445
161	1000	1922.9000043869019	163000	163000	226	539.0351603771693	1964.5705106623445
162	1000	1935.2823779582977	164000	164000	227	1184.9827288458746	1964.5705106623445
163	1000	1948.1609189510345	165000	165000	228	274.2619018381561	1964.5705106623445
164	1000	1960.2500436306	166000	166000	229	1227.8013911998794	1964.5705106623445
165	1000	1972.5195970535278	167000	167000	230	1191.5549694844651	1964.5705106623445
166	1000	1985.0969803333282	168000	168000	231	880.6895222663561	1964.5705106623445
167	1000	2000.0419149398804	169000	169000	232	1848.330650646863	1964.5705106623445
168	1000	2014.8514137268066	170000	170000	233	457.1341861872419	1964.5705106623445
169	1000	2029.8603165149689	171000	171000	234	1919.4843704118157	1964.5705106623445
170	1000	2044.6373193264008	172000	172000	235	1063.7309523934005	1964.5705106623445
171	1000	2059.261889696121	173000	173000	236	1994.917464156009	1994.917464156009
172	1000	2074.1100010871887	174000	174000	238	137.52762151785993	1994.917464156009
173	1000	2090.7516872882843	175000	175000	239	1018.8673903756207	1994.917464156009
174	1000	2104.3125369548798	176000	176000	240	1873.0481769619796	1994.917464156009
175	1000	2118.6949405670166	177000	177000	241	1891.7663430760917	1994.917464156009
176	1000	2134.7513568401337	178000	178000	242	1960.2007601029204	1994.917464156009
177	1000	2150.244657754898	179000	179000	244	239.1794646003606	1994.917464156009
178	1000	2164.5171201229095	180000	180000	246	593.7624498794132	1994.917464156009
179	1000	2176.9155876636505	181000	181000	247	1489.285630057592	1994.917464156009
180	1000	2189.2534375190735	182000	182000	249	433.02345855069245	1994.917464156009
181	1000	2202.86372590065	183000	183000	250	1673.7536556444643	1994.917464156009
182	1000	2216.406294822693	184000	184000	251	1996.6428466958391	1996.6428466958391
183	1000	2230.0072360038757	185000	185000	252	1039.348251346304	1996.6428466958391
184	1000	2244.6760358810425	186000	186000	253	815.3576799495961	1996.6428466958391
185	1000	2258.41544508934	187000	187000	256	121.99638782310791	2058.632474992307
186	1000	2274.045355319977	188000	188000	257	2067.490775211302	2067.490775211302
187	1000	2288.560610771179	189000	189000	258	2062.276542226852	2067.490775211302
188	1000	2302.7365489006042	190000	190000	259	2016.1598533458061	2067.490775211302
189	1000	2316.5727446079254	191000	191000	260	1996.6151857962734	2067.490775211302
190	1000	2329.402945995331	192000	192000	261	1981.4815195392996	2067.490775211302
191	1000	2343.394928216934	193000	193000	262	2159.441188308576	2159.441188308576
192	1000	2357.515042066574	194000	194000	263	1986.6353894563101	2159.441188308576
193	1000	2372.0655043125153	195000	195000	264	2155.7358001126845	2159.441188308576
194	1000	2387.321171283722	196000	196000	265	1676.793817944282	2159.441188308576
195	1000	2401.285341024399	197000	197000	266	1493.2155579275372	2159.441188308576
196	1000	2416.2531275749207	198000	198000	267	2220.6800775418824	2220.6800775418824
197	1000	2432.7080669403076	199000	199000	268	2082.047385959264	2220.6800775418824
198	1000	2448.371913433075	200000	200000	269	2115.1948098547646	2220.6800775418824
199	1000	2465.2775750160217	201000	201000	272	427.0376498818894	2220.6800775418824
200	1000	2481.9776928424835	202000	202000	273	1399.1437976490995	2220.6800775418824
201	1000	2498.311529159546	203000	203000	275	1097.6523632748535	2220.6800775418824
202	1000	2515.5596404075623	204000	204000	277	512.3002067911187	2220.6800775418824
203	1000	2532.4785895347595	205000	205000	278	2141.2800579705877	2220.6800775418824
204	1000	2548.997724056244	206000	206000	279	1963.2148953977826	2220.6800775418824
205	1000	2566.0658531188965	207000	207000	281	531.444801109891	2220.6800775418824
206	1000	2583.331032514572	208000	208000	283	762.248444334153	2220.6800775418824
207	1000	2599.6311914920807	209000	209000	285	15.161728926752794	2220.6800775418824
208	1000	2616.526905298233	210000	210000	286	1322.855885068064	2220.6800775418824
209	1000	2634.8189764022827	211000	211000	287	860.7275788929421	2220.6800775418824
210	1000	2654.164659500122	212000	212000	288	737.4856771921623	2220.6800775418824
211	1000	2674.2624382972717	213000	213000	290	1316.5706494479148	2220.6800775418824
212	1000	2697.0219180583954	214000	214000	291	228.87907173647278	2220.6800775418824
213	1000	2721.1564207077026	215000	215000	292	2078.107784413044	2220.6800775418824
214	1000	2744.3416192531586	216000	216000	293	2013.156970015798	2220.6800775418824
215	1000	2768.372623682022	217000	217000	297	933.5073642220628	2220.6800775418824
216	1000	2794.1114966869354	218000	218000	298	2217.874636156294	2220.6800775418824
217	1000	2820.8674461841583	219000	219000	299	2084.849546832257	2220.6800775418824
218	1000	2844.7875521183014	220000	220000	300	218.59811080609842	2220.6800775418824
219	1000	2872.600194454193	221000	221000	301	937.1702338235061	2220.6800775418824
220	1000	2897.6419579982758	222000	222000	302	2262.7357846291834	2262.7357846291834
221	1000	2919.3696949481964	223000	223000	303	2287.035726118277	2287.035726118277
222	1000	2944.1159274578094	224000	224000	305	838.3212927394663	2287.035726118277
223	1000	2974.4683611392975	225000	225000	306	1356.271696897676	2287.035726118277
224	1000	3001.9556148052216	226000	226000	307	2204.44735810076	2287.035726118277
225	1000	3026.766808986664	227000	227000	309	1715.8734319633245	2287.035726118277
226	1000	3049.8646671772003	228000	228000	310	2052.332027946818	2287.035726118277
227	1000	3069.5940117836	229000	229000	311	2109.3067440923824	2287.035726118277
228	1000	3089.0861015319824	230000	230000	312	2330.5244984379106	2330.5244984379106
229	1000	3109.329011440277	231000	231000	313	2122.096960028279	2330.5244984379106
230	1000	3129.9717180728912	232000	232000	314	612.8211940571645	2330.5244984379106
231	1000	3151.0633883476257	233000	233000	315	2096.356400083094	2330.5244984379106
232	1000	3172.674541950226	234000	234000	316	2170.646457994024	2330.5244984379106
233	1000	3192.9432237148285	235000	235000	317	2129.847987096576	2330.5244984379106
234	1000	3213.1601696014404	236000	236000	318	2264.651196321131	2330.5244984379106
235	1000	3234.0566806793213	237000	237000	320	80.97759451179843	2330.5244984379106
236	1000	3252.0008432865143	238000	238000	321	2219.06354120927	2330.5244984379106
237	1000	3270.152962207794	239000	239000	322	1433.3655812683241	2330.5244984379106
238	1000	3283.400883436203	240000	240000	323	697.7721552084125	2330.5244984379106
239	1000	3295.9810693264008	241000	241000	324	2288.891451767454	2330.5244984379106
240	1000	3308.317158460617	242000	242000	325	1815.6475362581475	2330.5244984379106
241	1000	3320.756625890732	243000	243000	328	266.7429455111786	2330.5244984379106
242	1000	3333.3135163784027	244000	244000	329	2188.4686472836056	2330.5244984379106
243	1000	3345.8455238342285	245000	245000	330	1092.2584971141134	2330.5244984379106
244	1000	3358.127133369446	246000	246000	331	2037.8962251435141	2330.5244984379106
245	1000	3370.9304325580597	247000	247000	332	2127.1364431803286	2330.5244984379106
246	1000	3382.799097061157	248000	248000	333	1211.7548674701707	2330.5244984379106
247	1000	3395.877009153366	249000	249000	334	353.76638466423077	2330.5244984379106
248	1000	3408.262866258621	250000	250000	336	815.4020749748568	2330.5244984379106
249	1000	3421.3134756088257	251000	251000	337	2212.2621516521644	2330.5244984379106
250	1000	3434.0048117637634	252000	252000	338	2196.3645747432843	2330.5244984379106
251	1000	3446.523790359497	253000	253000	339	2330.706588720259	2330.706588720259
252	1000	3458.393643140793	254000	254000	340	2138.0164590050745	2330.706588720259
253	1000	3471.27556180954	255000	255000	341	918.7772190089651	2330.706588720259
254	1000	3484.0644311904907	256000	256000	342	2200.7497211894074	2330.706588720259
255	1000	3496.6371285915375	257000	257000	343	241.9328482331824	2330.706588720259
256	1000	3508.4724338054657	258000	258000	344	311.0846782927821	2330.706588720259
257	1000	3520.5272855758667	259000	259000	345	2382.5828443934884	2382.5828443934884
258	1000	3532.7872829437256	260000	260000	346	2151.780999104383	2382.5828443934884
259	1000	3544.7155561447144	261000	261000	349	1264.8490089419472	2454.840075584661
260	1000	3557.5426409244537	262000	262000	352	344.8746465965773	2454.840075584661
261	1000	3570.092982530594	263000	263000	353	1439.2666771658726	2454.840075584661
262	1000	3581.654767513275	264000	264000	354	2366.4940218595625	2454.840075584661
263	1000	3593.781105518341	265000	265000	355	1691.4149724974618	2454.840075584661
264	1000	3605.406328678131	266000	266000	356	2092.8621618473567	2454.840075584661
265	1000	3619.1011974811554	267000	267000	357	1550.5397622798125	2454.840075584661
266	1000	3631.633631467819	268000	268000	358	1245.9874779377685	2454.840075584661
267	1000	3643.7937138080597	269000	269000	359	1895.246279374725	2454.840075584661
268	1000	3656.1756949424744	270000	270000	360	2284.3296753567984	2454.840075584661
269	1000	3668.835935354233	271000	271000	361	2305.0815861033825	2454.840075584661
270	1000	3681.265304327011	272000	272000	362	1083.6751701735407	2454.840075584661
271	1000	3693.9195291996	273000	273000	363	2255.9035494199074	2454.840075584661
272	1000	3705.930283308029	274000	274000	364	2120.6583631867425	2454.840075584661
273	1000	3718.2527186870575	275000	275000	365	376.4282123545792	2454.840075584661
274	1000	3730.4373185634613	276000	276000	366	1891.6298145193377	2454.840075584661
275	1000	3742.6313297748566	277000	277000	369	485.0719970249054	2454.840075584661
276	1000	3755.1695761680603	278000	278000	370	2282.6659835772302	2454.840075584661
277	1000	3767.421980857849	279000	279000	371	688.6448025608537	2454.840075584661
278	1000	3779.180683851242	280000	280000	372	2166.0872756179956	2454.840075584661
279	1000	3791.03143453598	281000	281000	374	378.6686074683815	2454.840075584661
280	1000	3804.6604313850403	282000	282000	375	259.18227054429934	2454.840075584661
281	1000	3817.145665884018	283000	283000	376	1765.2295628003703	2454.840075584661
282	1000	3829.1935806274414	284000	284000	377	1384.4847955518098	2454.840075584661
283	1000	3842.0570595264435	285000	285000	378	2410.7028658364407	2454.840075584661
284	1000	3854.466956615448	286000	286000	380	941.9892501389337	2454.840075584661
285	1000	3867.5681097507477	287000	287000	382	30.41820919961393	2454.840075584661
286	1000	3879.747905254364	288000	288000	383	2157.06377581982	2454.840075584661
287	1000	3891.7683713436127	289000	289000	384	1662.4046259971276	2454.840075584661
288	1000	3903.8368389606476	290000	290000	385	2468.507500506188	2468.507500506188
289	1000	3916.284832239151	291000	291000	386	2155.534703336093	2468.507500506188
290	1000	3928.619209051132	292000	292000	387	2371.317424672899	2468.507500506188
291	1000	3940.462210893631	293000	293000	389	859.8054080662996	2468.507500506188
292	1000	3952.6093690395355	294000	294000	390	2381.579928324054	2468.507500506188
293	1000	3965.060141801834	295000	295000	391	499.2196455321425	2468.507500506188
294	1000	3977.19829249382	296000	296000	392	2008.8720013891204	2468.507500506188
295	1000	3989.29257440567	297000	297000	394	240.4490808903573	2468.507500506188
296	1000	4001.184419155121	298000	298000	395	1497.4552467035242	2468.507500506188
297	1000	4013.1483170986176	299000	299000	396	2377.927069284622	2468.507500506188
298	1000	4025.2478013038635	300000	300000	397	2372.7140278197876	2468.507500506188
299	1000	4037.8109571933746	301000	301000	398	2334.2902175384543	2468.507500506188
300	1000	4049.702042579651	302000	302000	399	2315.045037702756	2468.507500506188
301	1000	4062.0640771389008	303000	303000	400	2128.7296826796023	2468.507500506188
302	1000	4074.819480895996	304000	304000	401	2360.5964722850986	2468.507500506188
303	1000	4087.0960261821747	305000	305000	402	2352.9096261415407	2468.507500506188
304	1000	4099.117943286896	306000	306000	403	2413.695397229527	2468.507500506188
305	1000	4111.042684555054	307000	307000	404	2209.2581489933987	2468.507500506188
306	1000	4123.393271684647	308000	308000	405	2345.149903756182	2468.507500506188
307	1000	4135.40243935585	309000	309000	406	2367.7435182491517	2468.507500506188
308	1000	4148.603956699371	310000	310000	408	895.3509343040114	2468.507500506188
309	1000	4160.449165821075	311000	311000	409	1816.8861995344828	2468.507500506188
310	1000	4172.6368618011475	312000	312000	410	2476.3595463961583	2476.3595463961583
311	1000	4185.304689645767	313000	313000	412	476.4144234113809	2476.3595463961583
312	1000	4197.334007740021	314000	314000	413	2495.207830816596	2495.207830816596
313	1000	4209.786227226257	315000	315000	414	2287.1306593848058	2495.207830816596
314	1000	4221.414694786072	316000	316000	415	2423.6951835657487	2495.207830816596
315	1000	4234.433908462524	317000	317000	416	2501.016522326282	2501.016522326282
316	1000	4246.756649255753	318000	318000	417	2538.6005143922157	2538.6005143922157
317	1000	4259.629754781723	319000	319000	418	2384.08170515076	2538.6005143922157
318	1000	4271.706071615219	320000	320000	419	2568.5520101733987	2568.5520101733987
319	1000	4283.93409204483	321000	321000	420	2308.2106884185	2568.5520101733987
320	1000	4296.29439163208	322000	322000	421	1731.961373881102	2568.5520101733987
321	1000	4307.945870876312	323000	323000	422	1695.5454848388886	2568.5520101733987
322	1000	4320.172111749649	324000	324000	424	2330.2786910317227	2568.5520101733987
323	1000	4332.320762395859	325000	325000	425	2334.90782607271	2568.5520101733987
324	1000	4344.722804307938	326000	326000	426	1548.2876902164496	2568.5520101733987
325	1000	4357.846191167831	327000	327000	427	2309.7424848051046	2568.5520101733987
326	1000	4370.079654455185	328000	328000	428	2250.8488350441085	2568.5520101733987
327	1000	4381.827153205872	329000	329000	429	2167.234700693309	2568.5520101733987
328	1000	4394.253278970718	330000	330000	430	345.6435536819071	2568.5520101733987
329	1000	4406.545851230621	331000	331000	431	2454.756162789801	2568.5520101733987
330	1000	4418.583808422089	332000	332000	432	2206.855447797543	2568.5520101733987
331	1000	4430.815827846527	333000	333000	433	2493.125693858593	2568.5520101733987
332	1000	4443.4313497543335	334000	334000	434	1570.9466398828404	2568.5520101733987
333	1000	4455.505814552307	335000	335000	435	2525.3405017907103	2568.5520101733987
334	1000	4467.542861223221	336000	336000	437	520.4428333783447	2568.5520101733987
335	1000	4479.455775022507	337000	337000	438	1650.264924001725	2568.5520101733987
336	1000	4491.495247602463	338000	338000	439	2441.8730962814116	2568.5520101733987
337	1000	4503.508466005325	339000	339000	441	251.60043291736923	2568.5520101733987
338	1000	4516.827389717102	340000	340000	442	2369.5744454506207	2568.5520101733987
339	1000	4528.861408948898	341000	341000	443	2331.0656543931677	2568.5520101733987
340	1000	4541.092498779297	342000	342000	445	1630.3847572364466	2568.5520101733987
341	1000	4553.131789684296	343000	343000	446	2457.4229076350266	2568.5520101733987
342	1000	4564.99981212616	344000	344000	447	2597.585934366739	2597.585934366739
343	1000	4577.170291185379	345000	345000	448	2502.3622961314923	2597.585934366739
344	1000	4589.6448366642	346000	346000	449	2434.2104553238114	2597.585934366739
345	1000	4602.435125827789	347000	347000	450	2561.77057141011	2597.585934366739
346	1000	4614.241321325302	348000	348000	451	2463.9067668080415	2597.585934366739
347	1000	4626.022650003433	349000	349000	452	2296.2509358649945	2597.585934366739
348	1000	4638.500246286392	350000	350000	453	2542.515332050699	2597.585934366739
349	1000	4650.921043872833	351000	351000	454	550.5345219929325	2597.585934366739
350	1000	4663.406369686127	352000	352000	455	2327.7882345865946	2597.585934366739
351	1000	4675.272425413132	353000	353000	456	2520.4321285517995	2597.585934366739
352	1000	4687.347330093384	354000	354000	457	1898.81219526912	2597.585934366739
353	1000	4699.7530970573425	355000	355000	458	2658.0747098359475	2658.0747098359475
354	1000	4711.753488302231	356000	356000	459	1318.8140647903354	2658.0747098359475
355	1000	4724.3107142448425	357000	357000	460	922.4229915010586	2658.0747098359475
356	1000	4736.408474683762	358000	358000	461	2299.235941967454	2658.0747098359475
357	1000	4748.985666751862	359000	359000	464	1507.3060153102015	2674.5715923597772
358	1000	4761.37601017952	360000	360000	465	2572.110667254823	2674.5715923597772
359	1000	4773.483201503754	361000	361000	466	2518.3067421990377	2674.5715923597772
360	1000	4785.613244771957	362000	362000	467	827.6643598960064	2674.5715923597772
361	1000	4798.275087356567	363000	363000	468	775.059145081357	2674.5715923597772
362	1000	4810.591412782669	364000	364000	469	2474.815437494422	2674.5715923597772
