train-MaxReturn,n_timesteps,train-PolicyExecTime,Time-Sampling,train-EnvExecTime,Time-Optimization,LossAfter,train-StdReturn,train-MinReturn,LossBefore,ItrTime,Time-SampleProc,train-AverageDiscountedReturn,Itr,Time,train-NumTrajs,train-AverageReturn
279.54551979947615,1190000,17.159093618392944,24.026775121688843,6.3907763957977295,0.42085742950439453,-0.00361002,16.764311255258523,155.74757593771275,-9.82167e-06,24.623018980026245,0.17483806610107422,145.9809544227591,118,2927.5047240257263,100,265.1012316960444
276.90101816859243,1200000,15.93415355682373,23.078433513641357,6.6617231369018555,0.4344596862792969,-0.004566031,11.586812266479507,168.41363311690864,-9.773166e-06,23.691255807876587,0.176436185836792,146.65906120340628,119,2951.2102193832397,100,266.77713416616297
276.5631139553241,1210000,19.688119411468506,27.114206790924072,6.9368836879730225,0.4394669532775879,-0.0032949643,5.047678722956213,249.54820074561172,-9.76004e-06,27.742212533950806,0.17967796325683594,146.79651643379074,120,2978.9717669487,100,267.2845303501871
275.58077849019065,1220000,18.217553853988647,25.22474241256714,6.501983165740967,0.4452965259552002,-0.004450285,5.692059004570981,246.8950905491675,-9.7240045e-06,25.818568468093872,0.14748334884643555,145.88369560061955,121,3004.8090240955353,100,265.4908711465355
279.102788446801,1230000,16.59533953666687,23.57073736190796,6.521416664123535,0.4474787712097168,-0.0045428206,8.162632361298716,228.12120450948476,-9.687829e-06,24.21388053894043,0.17720746994018555,146.4920066877089,122,3029.0385253429413,100,266.3661904298949
277.118165149533,1240000,17.20986580848694,24.239174604415894,6.5173540115356445,0.44634032249450684,-0.0037912831,6.053235050083219,238.75570544720955,-9.653604e-06,24.929746866226196,0.24181556701660156,146.77371215572407,123,3053.97846531868,100,266.9439839937462
280.12956036839165,1250000,20.043647289276123,27.61535930633545,7.032566547393799,0.37805843353271484,-0.004599553,21.480975770994398,160.2389920750206,-9.627921e-06,28.221821069717407,0.2191164493560791,144.9411722320422,124,3082.2147393226624,100,261.82909684585024
277.3865908434349,1260000,17.537052154541016,24.4267520904541,6.427834749221802,0.5005769729614258,-0.005730014,23.05789686454119,150.67308121302167,-9.6050335e-06,25.15581750869751,0.2235414981842041,144.90687108010894,125,3107.3844323158264,100,261.74878718445615
279.66072948229044,1270000,16.52221918106079,23.472540378570557,6.477298974990845,0.40343475341796875,-0.0038514545,13.51880168010501,143.48090782495996,-9.579569e-06,24.0270516872406,0.15026473999023438,146.3471539550593,126,3131.4263303279877,100,265.48978119235477
275.4236877490547,1280000,16.486899614334106,23.397514820098877,6.451059818267822,0.5119514465332031,-0.00421636,5.293348750685139,248.2211612518297,-9.557869e-06,24.075173139572144,0.16469979286193848,146.54553910727716,127,3155.514901161194,100,266.29824028041304
276.64584774863545,1290000,17.24908208847046,24.007301330566406,6.300004005432129,0.4045562744140625,-0.0036510015,5.769060083261706,248.82408778839596,-9.522374e-06,24.56384515762329,0.15125775337219238,146.62832160982114,128,3180.092235326767,100,266.47551933205204
278.0993238985037,1300000,17.35938024520874,24.23405957221985,6.413607120513916,0.45935797691345215,-0.004406114,4.52547363388899,253.8710879173789,-9.497037e-06,24.87795329093933,0.1833484172821045,147.74590547387606,129,3204.986392259598,100,269.03767441882394
277.17984743485977,1310000,17.743475675582886,24.845223665237427,6.614534616470337,0.41237950325012207,-0.0030824684,5.548568974652941,243.56232741287803,-9.45833e-06,25.432187795639038,0.17298269271850586,147.377886758261,130,3230.4411067962646,100,268.5098306258893
277.12941547993995,1320000,17.630884885787964,24.657284259796143,6.520874261856079,0.47539734840393066,-0.003245829,13.746846867326655,147.70686901139848,-9.428079e-06,25.2844557762146,0.14831137657165527,146.92528020191887,131,3255.742652654648,100,267.1313605470258
275.9316543681172,1330000,16.751912832260132,23.871838569641113,6.659609794616699,0.39820361137390137,-0.004227862,15.253588239684277,163.7309128910615,-9.39717e-06,24.348012685775757,0.07723808288574219,146.630221656221,132,3280.111176967621,100,266.6174190936612
277.5497502604514,1340000,18.792998552322388,26.07305335998535,6.750055313110352,0.3943188190460205,-0.0032113746,5.246883606618572,252.3517076294846,-9.368362e-06,26.614275455474854,0.1458597183227539,146.74046441562197,133,3306.7446167469025,100,267.43481736011086
278.2672665051086,1350000,15.697717428207397,22.493562936782837,6.342652082443237,0.44087672233581543,-0.0036843764,5.15186947201897,252.49510841129745,-9.339143e-06,23.11322331428528,0.1777336597442627,147.12026917240735,134,3329.873107433319,100,267.9224315862928
277.17356220929105,1360000,17.85116457939148,24.917235136032104,6.578210353851318,0.4323253631591797,-0.0028009214,5.723415541331908,243.99122160928133,-9.305158e-06,25.591779947280884,0.23419952392578125,147.14404426739193,135,3355.4872558116913,100,267.3683897549403
277.38768863887145,1370000,16.262616634368896,23.233935594558716,6.500422716140747,0.3891129493713379,-0.005994261,4.603657875777673,256.0157524764861,-9.278016e-06,23.79764485359192,0.17128539085388184,147.8604056360508,136,3379.300345182419,100,268.7523096163624
277.60460192208194,1380000,16.536577939987183,23.147421836853027,6.150771379470825,0.3642270565032959,-0.004126516,19.43542407645335,160.357119190123,-9.230639e-06,23.64936113357544,0.1367170810699463,146.49664809764616,137,3402.967080593109,100,265.1327328166354
278.9451120119066,1390000,17.79486894607544,24.8076274394989,6.540910720825195,0.5004212856292725,-0.0038799962,12.70834322551854,150.7533735588207,-9.189791e-06,25.467477321624756,0.15450215339660645,147.84062970706196,138,3428.4458436965942,100,268.3770654789376
278.6081627657657,1400000,16.686635971069336,23.708696603775024,6.508283376693726,0.46395230293273926,-0.0026453305,12.05133963372074,161.09269114684992,-9.162915e-06,24.353700399398804,0.17551398277282715,147.74541281532996,139,3452.813200235367,100,268.512253697317
280.22348641612894,1410000,15.95522165298462,22.935760974884033,6.5107338428497314,0.5968904495239258,-0.0029788108,16.60181769718334,155.40034303633186,-9.124848e-06,23.72058939933777,0.18505620956420898,146.7642998784783,140,3476.55175948143,100,266.58109644662017
278.3993156288116,1420000,17.359702348709106,24.316773176193237,6.48717999458313,0.387209415435791,-0.0046613053,4.0418288326250025,256.34677002111727,-9.098091e-06,24.879103899002075,0.17421865463256836,147.45604500317143,141,3501.4438257217407,100,268.3404359108344
278.1614712652607,1430000,19.99512243270874,26.727646112442017,6.264477252960205,0.3963770866394043,-0.0037772288,3.8473745398791603,258.5775070845061,-9.061805e-06,27.311651945114136,0.18290472030639648,148.07043481690428,142,3528.773025035858,100,269.2974860748318
276.0212933232212,1440000,18.87935185432434,25.712188005447388,6.373457431793213,0.4395637512207031,-0.0033306924,25.966798659994375,146.4047814745266,-9.017818e-06,26.320245027542114,0.1665031909942627,144.96873293591324,143,3555.1085801124573,100,261.2005772766017
279.0115743062758,1450000,16.712908267974854,23.726773500442505,6.533996343612671,0.4582788944244385,-0.003952177,5.7803410288433,250.24213676743108,-8.986525e-06,24.33983826637268,0.1533665657043457,147.771437509622,144,3579.465067625046,100,268.33051929285136
279.0247257233321,1460000,18.861836433410645,25.62822651863098,6.318812131881714,0.44580864906311035,-0.0026705905,5.260400014310099,253.8955445061827,-8.951674e-06,26.270498752593994,0.19443225860595703,147.78301961908414,145,3605.7494349479675,100,268.7350812470772
280.9121424376029,1470000,17.83644413948059,25.037211894989014,6.719686031341553,0.3880467414855957,-0.00419206,5.446711448699562,250.9037992878336,-8.924695e-06,25.577587366104126,0.15164875984191895,148.42821886645518,146,3631.3388838768005,100,269.83844804199146
279.23353449332666,1480000,14.625315189361572,21.198963165283203,6.130692481994629,0.4917256832122803,-0.005935872,23.148436496895137,136.12581995825786,-8.907985e-06,21.980802059173584,0.28927183151245117,145.81487464352315,147,3653.338231563568,100,263.0167706283639
277.79836571802906,1490000,16.441417932510376,23.42020559310913,6.5223472118377686,0.3993351459503174,-0.0013236159,5.5461984683164,247.44780385636005,-8.882692e-06,23.967925786972046,0.14765238761901855,148.10311969603038,148,3677.322214126587,100,269.5571886466381
281.9276328238356,1500000,16.51455593109131,23.39725136756897,6.42702841758728,0.44654345512390137,-0.0030669295,12.587352665756258,154.65966827471732,-8.849846e-06,24.032300233840942,0.187150239944458,148.09436877363657,149,3701.3727056980133,100,268.96429901791294
276.2444703176182,1510000,18.305725574493408,25.363821983337402,6.583566427230835,0.5148379802703857,-0.002968419,5.593629001129175,237.94069287860097,-8.826615e-06,26.03506350517273,0.15465044975280762,147.4438696220212,150,3727.420069217682,100,268.043869168247
279.75448427576475,1520000,17.93538546562195,24.628647327423096,6.236487150192261,0.4097280502319336,-0.0040507796,12.491647241633832,157.65168564450028,-8.789226e-06,25.277554512023926,0.22790908813476562,147.33509341103175,151,3752.7130651474,100,267.11650415977346
278.81921821176667,1530000,17.699050903320312,24.581984519958496,6.423861503601074,0.5187375545501709,-0.0043661706,12.652153142596305,153.36682332676236,-8.74053e-06,25.26413106918335,0.1622154712677002,147.20740526743356,152,3777.9951705932617,100,266.8717089896589
277.8378643225853,1540000,17.55412197113037,24.50965452194214,6.462721109390259,0.41202449798583984,-0.00478043,4.2333165975541105,248.78234545742185,-8.70606e-06,25.069435596466064,0.14623498916625977,147.6127503543801,153,3803.0787963867188,100,267.9579868462364
279.1880778140685,1550000,17.615665912628174,24.89184260368347,6.785065174102783,0.39246153831481934,-0.005209485,7.510467064054945,230.88130582088527,-8.670244e-06,25.435408115386963,0.14980673789978027,147.27960562686133,154,3828.526867389679,100,266.9437068214733
277.31233518696973,1560000,18.761927366256714,25.68396782875061,6.452998399734497,0.5159745216369629,-0.0026670955,22.190813642895833,152.17979569196413,-8.6326245e-06,26.46692943572998,0.26483583450317383,146.17386918150547,155,3855.0059835910797,100,264.3094274933013
279.38542704825215,1570000,15.788872003555298,22.803609371185303,6.545469284057617,0.36798596382141113,-0.002954211,14.053523654730744,162.52740589565553,-8.606648e-06,23.297587394714355,0.12499594688415527,146.85812511239644,156,3878.316261291504,100,266.37179125612363
278.20857260198375,1580000,16.91209602355957,23.83246684074402,6.461533069610596,0.4237065315246582,-0.0046603954,5.055686657196102,242.75980207067147,-8.576026e-06,24.377090454101562,0.11994743347167969,146.9007047200299,157,3902.7060718536377,100,267.391525484862
279.0295585907814,1590000,15.997190713882446,22.69576358795166,6.247554540634155,0.4457833766937256,-0.003478689,5.254100449098092,252.40898128511455,-8.556557e-06,23.330678462982178,0.18828487396240234,147.50786160993022,158,3926.050916671753,100,268.3312283318253
278.81387728807454,1600000,15.907521963119507,22.854802131652832,6.4705750942230225,0.5801820755004883,-0.0039904807,16.407383333738515,162.36018346393985,-8.508687e-06,23.615888357162476,0.17953968048095703,147.18602028211058,159,3949.679573535919,100,266.84418143139845
279.7036257804955,1610000,16.694586038589478,23.79142689704895,6.6121826171875,0.43651485443115234,-0.0024250087,17.594523823069764,157.07968308312817,-8.4938065e-06,24.440669536590576,0.1824791431427002,146.48504000466252,160,3974.1551315784454,100,265.4641870983451
