train-AverageReturn,train-AverageDiscountedReturn,LossBefore,Time,ItrTime,n_timesteps,Time-Optimization,Itr,Time-SampleProc,train-PolicyExecTime,train-MinReturn,LossAfter,train-MaxReturn,Time-Sampling,train-EnvExecTime,train-StdReturn,train-NumTrajs
50.76369264108913,29.167646929848093,-1.2784492e-05,610.0845446586609,7.27098274230957,690000,0.3560054302215576,68,0.049568891525268555,4.328704118728638,-94.9966507430186,-0.013413067,155.66139318055963,6.865071058273315,2.3225934505462646,37.71462622328041,100
58.023186845814735,32.795129884565064,-1.2733476e-05,616.4784691333771,6.376890420913696,700000,0.36129117012023926,69,0.03715157508850098,3.7625138759613037,-71.6606616621606,-0.00643125,167.3377405759118,5.9782326221466064,2.0220110416412354,34.826063453206444,100
64.39461213064993,37.19497966430675,-1.2706993e-05,622.8635725975037,6.3672919273376465,710000,0.353640079498291,70,0.03693866729736328,3.7428078651428223,-42.570556621353084,-0.006508488,149.17467581749423,5.976458549499512,2.0438313484191895,36.682590508984354,100
67.91011704400314,37.91338559080705,-1.2692037e-05,629.3523116111755,6.473310232162476,720000,0.3803532123565674,71,0.03538656234741211,3.799361228942871,-89.83176152404337,-0.007891525,186.05700722623203,6.057250261306763,2.053846597671509,38.014259572015774,100
66.06374198354945,38.17880355687008,-1.2655357e-05,637.8499176502228,8.47818112373352,730000,0.47582435607910156,72,0.05771684646606445,5.023802280426025,-45.51975246921122,-0.006372029,173.19266917997552,7.944371938705444,2.6770615577697754,38.7064803786676,100
63.64335943203481,35.88900035234023,-1.2618752e-05,648.11603307724,10.239405393600464,740000,0.499159574508667,73,0.04229736328125,6.147719383239746,-58.438492556068724,-0.0076946416,142.62966289517323,9.69767451286316,3.2568938732147217,38.32075920370451,100
64.44349065227514,35.894323156413996,-1.2598762e-05,658.5844624042511,10.441688776016235,750000,0.4798266887664795,74,0.05313682556152344,6.371571063995361,-16.653541615108498,-0.0053847954,154.3041092219558,9.908357620239258,3.244386672973633,34.2857795983973,100
76.30306722825472,43.219269215513535,-1.2537599e-05,666.2379145622253,7.6258533000946045,760000,0.35710763931274414,75,0.03534722328186035,4.599572420120239,-45.34805021234587,-0.0061795674,157.87925655558266,7.232998609542847,2.4124908447265625,37.08330748467058,100
64.6168339676561,34.63395608909303,-1.2490746e-05,672.6830868721008,6.427712440490723,770000,0.3997073173522949,76,0.12920141220092773,3.7434189319610596,-72.46471909272155,-0.008080815,144.16655438281927,5.895252466201782,1.9611976146697998,47.52081162006552,100
78.1657633543949,43.8042256504341,-1.2446042e-05,679.1150944232941,6.414614915847778,780000,0.3355717658996582,77,0.06716632843017578,3.8239715099334717,-18.467046668060178,-0.014702679,148.44808198424974,6.001562833786011,1.987687110900879,39.12946251305082,100
