train-MaxReturn,n_timesteps,Time-Sampling,train-StdReturn,train-EnvExecTime,ItrTime,train-NumTrajs,train-PolicyExecTime,LossBefore,LossAfter,train-AverageReturn,Time-Optimization,Time,Time-SampleProc,Itr,train-MinReturn,train-AverageDiscountedReturn
-204.32786035135925,820000,32.90103554725647,10.123424194741443,10.908661603927612,34.6654589176178,100,20.99788999557495,-0.026926635,-0.08575415,-235.25964165593462,1.6178386211395264,2568.513362646103,0.14455008506774902,81,-256.7615589196268,-138.87092907188338
-200.93555324587905,830000,38.50482964515686,10.354205294310809,12.316314935684204,40.407891511917114,100,25.05458950996399,-0.035463575,-0.06748421,-234.94944962585834,1.7302207946777344,2609.0135033130646,0.1709280014038086,82,-253.54840614167992,-138.6725551179541
-202.03369117610507,840000,38.285486698150635,9.162962028363692,12.288425207138062,40.54387331008911,100,24.840373277664185,0.025444677,-0.011293237,-233.88363772631067,1.9860641956329346,2649.6356649398804,0.2695333957672119,83,-250.27081307642587,-137.70362854992365
-210.25935808413163,850000,38.91989207267761,8.180885268634178,12.497494220733643,40.893855810165405,100,25.228565216064453,-0.023121469,-0.042515326,-232.84460737208553,1.8060381412506104,2690.6220791339874,0.16646385192871094,84,-250.73983280770503,-137.32967630619413
-201.3296406463306,860000,36.00018358230591,10.595700031194719,11.615026235580444,37.70777678489685,100,23.328795194625854,0.0036217347,-0.035412867,-233.1540014544535,1.5712230205535889,2728.404187440872,0.13504409790039062,85,-255.9633143693097,-137.67634117469902
-207.63191570323679,870000,34.06206154823303,9.904439035815168,11.18203330039978,35.911375284194946,100,21.87819504737854,-0.019927882,-0.043526173,-234.0045128047233,1.712012767791748,2764.378751516342,0.13624167442321777,86,-257.27501048944373,-138.21617916105006
-208.09771904898568,880000,33.05385971069336,10.041378208813265,10.897419691085815,34.850961208343506,100,21.173805236816406,0.0008404297,-0.030487232,-233.18471304683513,1.6534295082092285,2799.301277399063,0.14149260520935059,87,-257.9923682361814,-137.49364506349008
-208.8395669501315,890000,33.022841453552246,9.112808174117394,11.00050973892212,34.742910861968994,100,21.02251625061035,0.037941188,0.038212404,-233.38404462189467,1.5784811973571777,2834.1146326065063,0.14081454277038574,88,-255.323546924364,-137.7709185384931
-211.36601125928095,900000,30.9364914894104,9.145942073999231,10.250056505203247,32.47449326515198,100,19.75729465484619,-0.010447754,-0.04843125,-232.80160612312687,1.4000051021575928,2866.660457134247,0.13706302642822266,89,-251.84438245805796,-137.38574547966857
-206.15321149412557,910000,30.355008602142334,9.19530011782988,10.219419717788696,31.9992253780365,100,19.198559999465942,0.014029328,-0.08818555,-234.01262808346226,1.4871792793273926,2898.733639240265,0.15615248680114746,90,-251.72305001551402,-138.12744502221378
-200.99055487380903,920000,35.180535554885864,10.99308288547312,11.424749374389648,37.25372338294983,100,22.720685482025146,-0.0048308657,-0.08974814,-232.6732116897928,1.8991971015930176,2936.0613148212433,0.17250919342041016,91,-256.21179276023935,-137.11373264532017
-204.21979283517646,930000,32.73600745201111,9.44510342813143,10.909857034683228,34.50990676879883,100,20.838011026382446,0.027125293,0.025234522,-233.98860350601024,1.6186678409576416,2970.6560702323914,0.15282320976257324,92,-253.20563528276827,-138.14244631967154
-210.60757973631544,940000,32.503669023513794,9.818241020609232,10.849850177764893,34.14518117904663,100,20.67837119102478,-0.007666663,-0.0153516475,-233.09008887961366,1.467813491821289,3004.8889145851135,0.17276477813720703,93,-251.89990470208664,-137.58594645832792
-206.41654665477046,950000,32.66415452957153,9.706860662152806,10.804824352264404,34.40631580352783,100,20.880481958389282,0.025455628,-0.024867857,-231.88656958367267,1.5878846645355225,3039.3749256134033,0.15333843231201172,94,-258.69439681292255,-136.4365382195315
-203.6514795839416,960000,32.785423278808594,10.245880560057024,10.909411668777466,34.63909435272217,100,20.890317916870117,0.018247118,0.0021436769,-233.89908850131826,1.692613124847412,3074.094610452652,0.1596968173980713,95,-258.4767206839845,-138.11069701064991
-212.20806056574537,970000,31.87738585472107,9.439675603149023,10.666380167007446,33.70693349838257,100,20.250078201293945,0.02234087,0.0032411134,-231.74589059449394,1.6844086647033691,3107.886772632599,0.14352726936340332,96,-252.06685632654225,-136.75746871083888
-190.03165573614123,980000,32.06604218482971,12.871550254827378,10.65661883354187,34.005560636520386,100,20.426279544830322,0.004205266,-0.040849466,-229.73091328968127,1.7808260917663574,3141.963230609894,0.15749788284301758,97,-262.2138621333247,-136.31796672721183
-165.86896819282714,990000,32.324371099472046,21.49633507352031,10.899521112442017,34.11573076248169,100,20.430545806884766,-0.020272339,-0.5831389,-224.25022535420393,1.6270747184753418,3176.1625559329987,0.16321253776550293,98,-269.4258045962485,-132.61417434890126
-143.96391221554606,1000000,31.77236008644104,26.035070075515357,10.71391487121582,33.39628863334656,100,20.08503031730652,-0.009665002,-0.28677008,-217.89190198715886,1.4741859436035156,3209.691201210022,0.14639878273010254,99,-268.57354925598787,-128.48801529510445
-165.4176860547426,1010000,33.069669246673584,22.695669103119503,11.168142557144165,34.72474145889282,100,20.9149386882782,-0.01585459,-0.22349437,-213.5032798482139,1.4795386791229248,3244.505103111267,0.1747746467590332,100,-264.6375711724115,-126.37507259838982
-157.42404479037236,1020000,32.184789419174194,19.013602813859475,10.903816938400269,33.95561480522156,100,20.304327249526978,-0.012542041,-0.16926816,-211.92461570105286,1.5602142810821533,3278.543286085129,0.20954585075378418,101,-255.05791179267644,-125.72088896941705
-58.54964385369971,1030000,33.50563597679138,22.439008639321933,11.184146165847778,35.3625328540802,100,21.340216875076294,0.019202465,-0.07361499,-212.30279857792914,1.703934907913208,3313.9743144512177,0.15156888961791992,102,-252.61911875324057,-125.63858560514616
-163.4071667081685,1040000,33.22374677658081,13.938460597813371,11.165953636169434,34.996113538742065,100,21.099467277526855,0.009314991,-0.15423466,-213.61773551656668,1.6173057556152344,3349.065729379654,0.15302586555480957,103,-245.59449533871825,-126.84242637680116
-131.48044078192828,1050000,32.41652011871338,19.24349198976371,10.863538980484009,34.0529727935791,100,20.583556652069092,0.01689994,-0.031009411,-215.13392309966275,1.50441575050354,3383.195030927658,0.13072967529296875,104,-257.88442594296475,-127.63993184019954
-137.21080823907354,1060000,31.43417739868164,22.291190196529946,10.663414716720581,33.07248115539551,100,19.81982684135437,-0.0120598255,-0.7126615,-219.69069715694593,1.4586293697357178,3416.335994720459,0.178267240524292,105,-278.07621888700703,-129.92055209368917
-178.22053090145997,1070000,31.94401526451111,20.96087935335391,10.815791845321655,33.74410796165466,100,20.158639430999756,-7.763672e-06,0.10425422,-224.13798168157268,1.6272754669189453,3450.161811351776,0.17104530334472656,106,-283.98169773409376,-132.0712834365508
