train-AverageDiscountedReturn,train-NumTrajs,Time,train-EnvExecTime,Itr,train-AverageReturn,train-MinReturn,ItrTime,Time-Sampling,LossAfter,train-StdReturn,n_timesteps,Time-SampleProc,LossBefore,Time-Optimization,train-MaxReturn,train-PolicyExecTime
141.69726097812162,100,1088.2581577301025,4.311139345169067,109,252.90980415186507,232.56486771937753,10.651977062225342,10.246712923049927,-0.0034977635,6.961568238414671,1100000,0.04381084442138672,-1.0059385e-05,0.36118435859680176,265.92503645770057,5.627142429351807
142.41772147153014,100,1098.629611492157,4.168403387069702,110,254.3087269646633,221.37246160878738,10.356294631958008,9.925962209701538,-0.0033580244,8.045128991579952,1110000,0.0806429386138916,-1.004868e-05,0.34940481185913086,266.04356000870627,5.460999250411987
142.57472303555346,100,1107.346366405487,3.473754644393921,111,254.4443333085292,213.1730493680294,8.703891038894653,8.302800416946411,-0.0033076124,8.008716276006487,1120000,0.05045056343078613,-1.0015719e-05,0.3503382205963135,265.0153555507886,4.576478481292725
142.40819478799853,100,1119.103298664093,4.764992952346802,112,254.11140508794847,231.62708228245737,11.742349863052368,11.36199164390564,0.0026342885,7.229439298480836,1130000,0.04343819618225098,-9.9775425e-06,0.33661627769470215,266.15034981478226,6.263099431991577
142.24183320967498,100,1129.104302406311,4.037546157836914,113,253.7704586872382,206.8862349994594,9.986950874328613,9.64344835281372,-0.0028835307,8.523772772912647,1140000,0.0356755256652832,-9.939055e-06,0.30759525299072266,265.98008098875516,5.317451000213623
142.30281896789532,100,1139.5181453227997,4.169955492019653,114,253.91070038855182,218.8897209667839,10.403292417526245,9.881061792373657,-0.0029121672,8.10087759952461,1150000,0.06521058082580566,-9.895515e-06,0.4565887451171875,264.9596383913209,5.400439023971558
142.9485691573818,100,1149.433158159256,3.9995059967041016,115,255.42219907427238,212.0407902686054,9.892885684967041,9.551097393035889,-0.0046333973,7.7394981711897515,1160000,0.03794598579406738,-9.864996e-06,0.30356788635253906,266.2072832052492,5.2656309604644775
143.45657262852947,100,1160.1810393333435,4.342965602874756,116,256.62364956124077,236.53439561795193,10.73532485961914,10.296205759048462,0.007385822,6.822422696200051,1170000,0.05333518981933594,-9.836875e-06,0.385516881942749,267.10260763770924,5.6453697681427
143.6891824101457,100,1170.9439318180084,4.332532644271851,117,256.94502142537846,240.47316242171593,10.743287324905396,10.302557468414307,0.015426203,5.149237732347039,1180000,0.05407452583312988,-9.817628e-06,0.3862640857696533,265.3289917116208,5.659106492996216
142.24486243982474,100,1181.3742349147797,4.227665901184082,118,253.55511241465814,225.47704161640124,10.41364073753357,10.022607803344727,0.0008640739,8.179346858947262,1190000,0.047345876693725586,-9.7558805e-06,0.343414306640625,265.1503326178142,5.495278358459473
142.28218000499965,100,1191.6598465442657,4.137930393218994,119,253.7334822141512,227.4738851463113,10.271950483322144,9.87069034576416,-0.002753029,7.207184673232974,1200000,0.044831037521362305,-9.732851e-06,0.3561432361602783,264.7393766253701,5.434766530990601
142.76308191121436,100,1202.4606487751007,4.360264778137207,120,254.8718408352653,209.46358615345173,10.783888816833496,10.314364433288574,-0.00408848,8.873666564138276,1210000,0.05538320541381836,-9.736849e-06,0.41374683380126953,263.7294987249906,5.643368244171143
142.75826127369993,100,1212.9884223937988,4.2724010944366455,121,255.07050891110856,220.21208771565833,10.510066509246826,10.121525287628174,-0.002903043,8.325052881754878,1220000,0.04305839538574219,-9.695157e-06,0.3451578617095947,265.9865969904131,5.546006202697754
143.26224895596928,100,1223.3606479167938,4.179734706878662,122,256.3650865840399,215.92812015667897,10.35773754119873,9.939727783203125,-0.004834174,8.880891924613557,1230000,0.0630946159362793,-9.659953e-06,0.3546104431152344,267.600941451301,5.459235191345215
144.09527516552433,100,1234.0951545238495,4.301990747451782,123,257.78617766458376,231.39641249093225,10.718862295150757,10.240469694137573,-0.003377931,6.260150694509203,1240000,0.08654093742370605,-9.633548e-06,0.39156031608581543,267.37318985100916,5.63271951675415
143.7566253090851,100,1244.7486410140991,4.284833669662476,124,256.982506121544,231.65702198821364,10.635827779769897,10.22365665435791,-0.00023963969,7.320323276709759,1250000,0.08014583587646484,-9.612729e-06,0.3309147357940674,266.63295883344153,5.638603448867798
144.4983729965337,100,1255.0590090751648,4.16243839263916,125,258.81046401514965,227.46252302892606,10.296525716781616,9.886981964111328,-0.0034069603,6.415198866653726,1260000,0.044464111328125,-9.565748e-06,0.3647620677947998,267.18346176583805,5.429847478866577
145.33300133548164,100,1270.218088388443,6.104951858520508,126,260.4818205326255,222.16589752329176,15.144667148590088,14.67478895187378,-0.0033549843,6.900514953222234,1270000,0.056891441345214844,-9.564965e-06,0.4126591682434082,268.4782246649704,8.14652967453003
144.58089249614653,100,1281.2254400253296,4.390305519104004,127,258.5688890049325,196.65600958679232,10.990193605422974,10.584341526031494,-0.0041568396,9.312759337946662,1280000,0.04587554931640625,-9.53444e-06,0.3596320152282715,269.8097339332541,5.867699861526489
145.58971490565713,100,1290.0252199172974,3.492640495300293,128,261.04522443883855,242.7855874984134,8.786470413208008,8.39197564125061,0.004517059,5.424831581886892,1290000,0.04609251022338867,-9.477826e-06,0.3480985164642334,269.39216126697556,4.640970945358276
145.72184494237163,100,1301.8305983543396,4.79262375831604,129,261.1933418062411,239.30257842333242,11.791281938552856,11.383894443511963,0.0077352882,6.120204086966398,1300000,0.0489039421081543,-9.45821e-06,0.35817432403564453,269.1519688466386,6.257807493209839
145.29588719462762,100,1312.177425146103,4.1509010791778564,130,260.45035690086854,232.0427896505402,10.331456899642944,9.888530254364014,-0.00016121469,6.932959471376917,1310000,0.056055545806884766,-9.437817e-06,0.3864309787750244,271.5143161556198,5.436317443847656
145.72165675954275,100,1322.9291298389435,4.316844701766968,131,261.11339159104966,242.01503042602525,10.733325004577637,10.291188955307007,0.010374281,5.852145890959397,1320000,0.05399584770202637,-9.395067e-06,0.38784050941467285,270.1431611135896,5.65520715713501
145.13240079950955,100,1331.7962441444397,3.548194646835327,132,260.347295079603,239.57081580298978,8.849417209625244,8.472992658615112,0.014417301,6.55185504655715,1330000,0.06433963775634766,-9.334891e-06,0.3117845058441162,271.2916670525426,4.667263031005859
146.44284905430015,100,1343.5787239074707,4.7689268589019775,133,262.5509481506429,243.73510292548707,11.767618656158447,11.287270545959473,0.03199397,5.218119086162812,1340000,0.05762815475463867,-9.309449e-06,0.42235803604125977,270.87787329303444,6.179633855819702
145.26663939661458,100,1353.9925329685211,4.176072120666504,134,259.6625858804442,217.7951569453929,10.39587950706482,9.96421504020691,0.02327441,9.501596590889719,1350000,0.08603286743164062,-9.256501e-06,0.3451259136199951,269.3829503336961,5.483330965042114
142.6822094385602,100,1364.205549955368,4.161314964294434,135,254.04518771772146,199.54504749501814,10.199252128601074,9.846031188964844,0.002592727,14.265208190957651,1360000,0.03723788261413574,-9.243415e-06,0.31575918197631836,269.01271091778835,5.385547637939453
143.40958801900672,100,1373.7187592983246,3.7686054706573486,136,255.72887192069967,227.84365753558515,9.502763748168945,8.960607051849365,0.008903738,8.254084758159447,1370000,0.07391905784606934,-9.212319e-06,0.4679131507873535,269.9576631864425,4.911219835281372
142.43749156019226,100,1384.5486669540405,4.407681465148926,137,253.57202421064574,200.40416227264348,10.807533025741577,10.458435297012329,-0.0009910947,10.367421101404032,1380000,0.03460097312927246,-9.200068e-06,0.3141050338745117,268.3706197139303,5.735543251037598
143.25677526239784,100,1394.298427581787,3.8596997261047363,138,255.4688813646092,225.65040031809846,9.739287853240967,9.18161392211914,0.00074223423,9.435329537101682,1390000,0.09927129745483398,-9.155071e-06,0.45804691314697266,267.1024093696634,5.041831731796265
142.59712828960153,100,1404.8980631828308,4.285346031188965,139,254.20804571718998,221.2599218158501,10.579201221466064,10.213623523712158,-0.002904599,9.770834385016864,1400000,0.036957740783691406,-9.142853e-06,0.328228235244751,267.4713561355537,5.619935750961304
143.2187182334651,100,1415.1580493450165,4.040070295333862,140,255.63083363858846,234.6920937530105,10.245646476745605,9.675591230392456,-0.0016031684,6.561489846067501,1410000,0.06836724281311035,-9.123914e-06,0.5013494491577148,268.2821876572642,5.345889091491699
143.40685061588724,100,1426.100396156311,4.371080160140991,141,256.1011253139134,216.64195564064548,10.919965267181396,10.436616659164429,-0.0036248656,8.848319504439933,1420000,0.06547689437866211,-9.090827e-06,0.4173886775970459,269.1200183574426,5.75056791305542
144.0701832608733,100,1436.7261126041412,4.2571680545806885,142,257.3946798848352,239.3254960971987,10.605893611907959,10.168673276901245,-0.004317989,6.896961941365226,1430000,0.08091425895690918,-9.051374e-06,0.35599851608276367,266.9393678910914,5.612247467041016
144.17498893228858,100,1447.0113570690155,4.161704063415527,143,257.60643730693806,227.6352929489066,10.270343542098999,9.877506256103516,-0.0026596806,7.853241997002177,1440000,0.04474139213562012,-9.031711e-06,0.34774279594421387,269.34424611908406,5.415801763534546
144.4248426521314,100,1457.6340425014496,4.258385419845581,144,257.9707481662051,225.308844241569,10.604858875274658,10.129676103591919,-0.005401224,7.560815699435218,1450000,0.09027409553527832,-8.992827e-06,0.384629487991333,267.87390131487143,5.560885906219482
145.25740578822118,100,1468.42955493927,4.32080864906311,145,259.8645595362859,229.03655176273992,10.777803897857666,10.320355892181396,-0.0045179576,6.60589663649532,1460000,0.040639400482177734,-8.951797e-06,0.41649699211120605,268.9919532726245,5.691225290298462
145.5733027792795,100,1478.7731988430023,4.122137784957886,146,260.50238981325606,231.2917616199708,10.316714525222778,9.797998905181885,-0.0041614776,6.516442458109598,1470000,0.08512306213378906,-8.9200685e-06,0.43300914764404297,269.4222766721038,5.381023406982422
146.05250885555847,100,1487.6421654224396,3.4358327388763428,147,261.4213135340968,235.308648387802,8.851034164428711,8.182560920715332,-0.0042425594,6.289407295103633,1480000,0.09352755546569824,-8.881871e-06,0.5746593475341797,269.83313846801076,4.497364044189453
146.6790213078667,100,1501.0694799423218,5.416456460952759,148,262.7409832676986,227.6977041451585,13.413109540939331,12.784231424331665,-0.0038356092,6.074178357215463,1490000,0.06493949890136719,-8.872431e-06,0.563493013381958,271.92187269515756,6.99019193649292
146.26078146407173,100,1510.6150686740875,3.791825532913208,149,262.19117521877234,209.7126165805371,9.528831958770752,9.059466361999512,-0.0030761173,7.990913648042575,1500000,0.07762908935546875,-8.790378e-06,0.39137744903564453,274.2727925600332,4.988476276397705
147.29383763968306,100,1521.6786165237427,4.409661054611206,150,264.24586196218957,220.47730432401696,11.051268100738525,10.51855182647705,-0.003533975,6.127920145995102,1510000,0.10529756546020508,-8.778615e-06,0.4270908832550049,271.9615800547722,5.790470123291016
147.59963582767887,100,1532.3130977153778,4.275027751922607,151,264.7301178777162,227.3493112870798,10.618210792541504,10.232214450836182,-0.004473873,7.174589233008356,1520000,0.045282602310180664,-8.7615535e-06,0.34028005599975586,273.55021373703954,5.649369239807129
148.26288444782816,100,1542.679391860962,4.138451337814331,152,266.2055465240223,250.17939169584022,10.351280689239502,9.914104700088501,0.0034554142,4.898956804059495,1530000,0.0757131576538086,-8.736283e-06,0.36116790771484375,275.71903177919495,5.480872392654419
148.13057441347576,100,1551.3397362232208,3.4516851902008057,153,265.9210173126845,242.43950552606015,8.644776105880737,8.246751546859741,-0.0025477312,5.522610025123943,1540000,0.04290771484375,-8.732879e-06,0.3548262119293213,273.67022559343354,4.543426752090454
148.0015425952142,100,1563.0967783927917,4.75189733505249,154,265.7063405847223,226.91436586899613,11.742253303527832,11.350230932235718,0.01214803,6.68761426436421,1550000,0.06096768379211426,-8.670891e-06,0.33076047897338867,274.644632019822,6.260164499282837
147.96681240329758,100,1573.6777544021606,4.222261667251587,155,265.972208925504,240.8376576042981,10.56650185585022,10.096273183822632,-0.0013107974,6.4055678010312125,1560000,0.08999061584472656,-8.652534e-06,0.37995433807373047,274.7307931678643,5.571542024612427
147.97021872687708,100,1584.4077870845795,4.3145787715911865,156,265.99415743777126,224.55355677638005,10.711824655532837,10.279979228973389,0.0028207519,7.761352200209258,1570000,0.08385515213012695,-8.633641e-06,0.3477354049682617,276.3815637747663,5.651184797286987
