LossAfter,Time-SampleProc,n_timesteps,train-EnvExecTime,train-AverageDiscountedReturn,train-StdReturn,train-PolicyExecTime,train-NumTrajs,train-MinReturn,LossBefore,Itr,Time-Optimization,train-AverageReturn,Time,train-MaxReturn,ItrTime,Time-Sampling
0.0016790539,0.039663076400756836,1560000,3.4905073642730713,27.040032841870378,1.5387087093489649,6.1816301345825195,100,31.102385703054942,-4.0856474e-05,155,0.22272229194641113,34.77327380166883,1841.7938296794891,38.36024695188094,10.229766368865967,9.967164754867554
0.0038564517,0.047152042388916016,1570000,2.9142305850982666,27.06278838241618,1.4999780645040965,6.128372430801392,100,31.106264810042006,-4.067021e-05,156,0.35910701751708984,34.802727156751516,1851.5045552253723,38.2826206130889,9.701718807220459,9.295122623443604
0.0013781635,0.04229092597961426,1580000,3.40834641456604,26.844468283362527,1.4528687095883497,6.6218156814575195,100,31.207357886156604,-4.0506762e-05,157,0.360321044921875,34.55974220396419,1862.276963710785,37.546136181547816,10.731330394744873,10.328325510025024
-0.0016857055,0.062482357025146484,1590000,3.3073625564575195,26.778766311002055,1.546771966840579,6.43928337097168,100,30.672923620981905,-4.0365838e-05,158,0.2490830421447754,34.51412173847597,1872.6706192493439,39.01377197277039,10.351964712142944,10.039708614349365
-0.0045471652,0.0942385196685791,1600000,2.848182201385498,26.830244417862186,1.6533172774035885,5.387344598770142,100,29.52836984207471,-4.0239647e-05,159,0.253035306930542,34.56148155071152,1881.512490272522,38.770199138252586,8.831936120986938,8.484225273132324
-0.000614379,0.03276705741882324,1610000,2.264475107192993,26.965472994854334,1.6549944433082848,4.04818058013916,100,30.031994357221258,-4.009592e-05,160,0.27901172637939453,34.702855907351584,1888.365663766861,38.91227493614994,6.831419944763184,6.5190582275390625
-0.0007685496,0.029286623001098633,1620000,2.2223165035247803,26.71379683310542,1.4470934237545117,3.966578722000122,100,31.598059131114642,-3.9980536e-05,161,0.24815940856933594,34.4231189943105,1895.0546050071716,38.601395242170234,6.677385091781616,6.399699687957764
0.0013773056,0.04993939399719238,1630000,2.5060930252075195,27.013270269703447,1.5378840692023306,4.375503778457642,100,30.309378468319757,-3.9801682e-05,162,0.25861692428588867,34.76325389529438,1902.4849951267242,38.802716494790026,7.42006516456604,7.111076354980469
-0.00083103764,0.05236101150512695,1640000,2.9849581718444824,27.29350002904198,1.584386685744413,5.936987400054932,100,31.168288134622266,-3.9604765e-05,163,0.29913878440856934,35.035801827027036,1912.0351667404175,39.36193286932745,9.537740707397461,9.185903310775757
-0.0003918077,0.03890562057495117,1650000,3.4704666137695312,27.363796782516932,1.424564221548095,7.369624376296997,100,31.24408689635437,-3.9454946e-05,164,0.23714947700500488,35.09946729410489,1923.5026247501373,37.85740867516416,11.456093549728394,11.179790019989014
-5.5758173e-06,0.049829959869384766,1660000,3.5980165004730225,26.94026043108763,1.552483318111895,6.640348672866821,100,31.58872621865557,-3.9368777e-05,165,0.22107243537902832,34.6516942490089,1934.3327918052673,38.363523016011136,10.818880319595337,10.547702550888062
0.0007382255,0.09203052520751953,1670000,2.9106903076171875,27.028870978943083,1.4764563750373285,5.71902871131897,100,31.796273046618413,-3.9254253e-05,166,0.26546525955200195,34.73138930331531,1943.588922739029,37.82346342564437,9.245701551437378,8.887707710266113
-0.0004925995,0.047492027282714844,1680000,3.4372243881225586,26.870971992708547,1.3998062589708444,6.650761604309082,100,31.09672949496119,-3.9162824e-05,167,0.2740135192871094,34.548971106530544,1954.3115239143372,38.16236866852689,10.711506128311157,10.389689922332764
6.772304e-05,0.036771297454833984,1690000,2.9140069484710693,27.14416043783311,1.5582536349542886,5.380657434463501,100,30.608732659140475,-3.9116512e-05,168,0.22783255577087402,34.86264287495917,1963.1426844596863,38.52753692086119,8.819726467132568,8.554753303527832
-0.00039832084,0.0835106372833252,1700000,2.7508997917175293,26.99254245259614,1.639646135050707,5.702399492263794,100,30.859833519037668,-3.9074366e-05,169,0.3447458744049072,34.72821340122515,1972.3307871818542,38.35369130855275,9.178021669387817,8.74468469619751
0.00027935213,0.30974745750427246,1710000,2.9566993713378906,26.925917847294222,1.4160784511404614,5.246366739273071,100,31.219173551303836,-3.898752e-05,170,1.198082685470581,34.68030653289901,1982.3607151508331,37.28722863403527,10.013501405715942,8.503753662109375
0.0023502547,0.03718447685241699,1720000,2.243178367614746,27.034839205080416,1.4737544493070327,4.007108926773071,100,30.861706928331817,-3.885599e-05,171,0.2543318271636963,34.81088142503816,1989.1734771728516,38.02990486441217,6.755055904388428,6.461853981018066
0.0011198325,0.1123037338256836,1730000,3.6818673610687256,26.986098315794198,1.7285297759478682,6.893568754196167,100,31.364059605470192,-3.8673366e-05,172,0.2171783447265625,34.709837774885955,2000.4104397296906,38.93099851890226,11.227190256118774,10.897493124008179
-0.0009292551,0.04354548454284668,1740000,2.5951807498931885,27.212014854184975,1.5568432559517251,5.470179319381714,100,29.974756274681205,-3.8543225e-05,173,0.2444593906402588,34.94710045397359,2009.0153410434723,38.88683640647406,8.59532904624939,8.307071924209595
0.0054215444,0.058515310287475586,1750000,3.806732177734375,26.65992773321982,1.57687049858447,7.118222236633301,100,30.305689711450608,-3.8429258e-05,174,0.27405786514282227,34.366701166414266,2020.6071562767029,37.666241184721,11.581589698791504,11.24875020980835
0.01637194,0.05353951454162598,1760000,3.090118408203125,26.925056813305368,1.479447165518942,5.904650449752808,100,30.35989121938454,-3.8319944e-05,175,0.27327823638916016,34.65332035405661,2030.222013950348,38.370430821497756,9.60108995437622,9.273852109909058
0.0044554304,0.10929656028747559,1770000,3.0631721019744873,27.194218981757345,1.6033758342497004,6.220205068588257,100,30.641772125885765,-3.8220678e-05,176,0.2503011226654053,34.94841193006488,2040.1693103313446,38.98058523826742,9.933231830596924,9.57306432723999
0.0064443573,0.04125857353210449,1780000,3.2763619422912598,26.689761413853777,1.4910147791229367,6.406113147735596,100,30.760401291188394,-3.815591e-05,177,0.2381448745727539,34.397624218742706,2050.436377286911,37.887634245750114,10.25308871269226,9.973332405090332
0.0046459995,0.04000711441040039,1790000,4.058011293411255,26.73141213256612,1.419974160009309,9.075629234313965,100,31.22911709379163,-3.8101647e-05,178,0.2241370677947998,34.44672916033799,2064.185056209564,37.42014899888358,13.738375902175903,13.473986387252808
-0.001218966,0.055440425872802734,1800000,4.203035354614258,26.667644799080502,1.7262772281360623,7.6028032302856445,100,30.036731858723947,-3.8028335e-05,179,0.37987208366394043,34.36573534363103,2076.809470653534,38.1753445196809,12.60595440864563,12.169912099838257
-0.0018356357,0.4965543746948242,1810000,3.0015881061553955,26.85048331416613,1.532677305653963,6.063016653060913,100,30.86322330463109,-3.7918548e-05,180,1.3029594421386719,34.544558911477786,2087.992739915848,38.79437708097885,11.164377689361572,9.35277271270752
-0.0006649283,0.12315487861633301,1820000,2.8318021297454834,26.72655877335133,1.5560679973978808,5.243177890777588,100,30.351416602562416,-3.783648e-05,181,0.19531488418579102,34.41339607904622,2096.6664197444916,38.04878849949669,8.6467866897583,8.327789545059204
-0.0012583673,0.05037283897399902,1830000,3.1108779907226562,26.837729719018128,1.5434845359080018,5.379338502883911,100,30.25460540629641,-3.773523e-05,182,0.23457002639770508,34.552222015849274,2105.716405391693,37.80804949469189,9.04157042503357,8.756374597549438
0.001250524,0.04755043983459473,1840000,2.9986166954040527,26.88570096784604,1.4220075019524672,6.057087421417236,100,30.89753913232163,-3.7622965e-05,183,0.24579358100891113,34.57291375188882,2115.346011161804,37.70697486193194,9.617613315582275,9.32402515411377
-0.0010656253,0.06468081474304199,1850000,2.8284308910369873,26.930755258876015,1.5408960432777044,5.4647862911224365,100,30.401463633816633,-3.749629e-05,184,0.2708890438079834,34.647638491665795,2124.2420065402985,38.030769781864315,8.884772062301636,8.548731327056885
0.006801265,0.07195758819580078,1860000,3.121169328689575,26.989994070664785,1.6820772269013307,5.643448352813721,100,30.97764804765198,-3.7390666e-05,185,0.24042296409606934,34.67465350341887,2133.619301557541,38.49130572399462,9.365864992141724,9.053209066390991
0.0070308326,0.08889317512512207,1870000,4.12344765663147,26.94129605150723,1.3442403844299786,8.322378635406494,100,31.91579734167795,-3.727086e-05,186,0.30698108673095703,34.584469020084,2146.851453065872,37.99609311896548,13.21908187866211,12.822441816329956
0.0042096246,0.08334088325500488,1880000,5.024682283401489,26.89613970256779,1.3544741420971143,11.874196529388428,100,31.628044692127983,-3.7144448e-05,187,0.2623622417449951,34.52386170889506,2164.6071920394897,37.987595680502444,17.743963956832886,17.392860174179077
0.0041340464,0.15025997161865234,1890000,5.078176736831665,26.832505976935696,1.3799625320276434,10.056533336639404,100,31.356243560369133,-3.706814e-05,188,0.2356431484222412,34.506405993270974,2180.557615041733,37.81603030099405,15.940878629684448,15.554257869720459
-0.000982797,0.08312559127807617,1900000,3.879809856414795,26.89867403606128,1.53047338751895,7.054956912994385,100,30.86955215476999,-3.6993235e-05,189,0.40070295333862305,34.54533734921675,2192.3322179317474,38.06801748282036,11.759166955947876,11.274949312210083
0.0017694881,0.056398868560791016,1910000,3.1216955184936523,26.88489910032461,1.4147671860002156,6.57466459274292,100,30.985425670124574,-3.6931608e-05,190,0.4026327133178711,34.527637813011424,2202.8029313087463,37.85051137108231,10.457194328308105,9.997788906097412
0.008541936,0.09990859031677246,1920000,2.940969228744507,27.02366249480097,1.44880991429797,5.4983460903167725,100,30.871613225623236,-3.6838166e-05,191,0.2850775718688965,34.65998307269777,2211.913908481598,37.96993049907937,9.092663764953613,8.706469058990479
-0.0012600898,0.050548553466796875,1930000,2.6278414726257324,26.810339704957414,1.441884754314513,4.602826833724976,100,30.1481777125494,-3.6679452e-05,192,0.26038527488708496,34.406460782558604,2219.7085745334625,37.86035771155896,7.777697324752808,7.466100454330444
-0.0014774192,0.06663799285888672,1940000,2.9627132415771484,26.772462447635792,1.530078029238366,5.717146158218384,100,30.643854372856175,-3.6511694e-05,193,0.24873995780944824,34.35499995375037,2228.9734773635864,37.74453344844078,9.253209352493286,8.937140941619873
-0.0015094829,0.04281783103942871,1950000,2.8103654384613037,26.858605591808885,1.4425004491299072,4.815889358520508,100,30.776364866148633,-3.640241e-05,194,0.31209516525268555,34.42060920734262,2237.205497264862,37.41033993789956,8.223464488983154,7.868265151977539
-0.0011889411,0.10114455223083496,1960000,3.43727445602417,26.935381692191005,1.4816714365109467,6.270637512207031,100,30.27525933712949,-3.6292164e-05,195,0.39456963539123535,34.52262763080672,2247.7281205654144,37.37804605363454,10.513757705688477,10.016647100448608
0.0016904608,0.03805661201477051,1970000,4.161205768585205,26.835092571044065,1.569046199934589,7.86131477355957,100,31.081192404161563,-3.620818e-05,196,0.39432239532470703,34.45338980294117,2260.5476474761963,37.971374661616515,12.803425312042236,12.370448589324951
0.0036430452,0.15736603736877441,1980000,5.39285135269165,26.82704604809584,1.4057016583400253,11.617039680480957,100,31.59047492983213,-3.6086385e-05,197,0.38695454597473145,34.44248315488411,2278.566129207611,38.378612668793345,18.003825426101685,17.452776432037354
-0.0014332322,0.05687069892883301,1990000,4.245195150375366,27.004352874613282,1.637962610112262,8.745261192321777,100,30.92834884012044,-3.601251e-05,198,0.38915562629699707,34.62818477581093,2292.3860714435577,37.5986773748386,13.806388139724731,13.359196424484253
-0.0018505363,0.048572540283203125,2000000,3.4733476638793945,26.87292851291261,1.5243811308154134,7.013774871826172,100,30.491602272123675,-3.589675e-05,199,0.3225593566894531,34.46203373541266,2303.577842235565,37.86028367222866,11.179280757904053,10.807802438735962
0.00027318884,0.20594525337219238,2010000,4.163673162460327,26.864785280366362,1.6838412825419353,8.861389636993408,100,30.364109447365873,-3.578626e-05,200,0.8661813735961914,34.48941053620161,2318.0858237743378,38.328662912826374,14.489789485931396,13.416674613952637
-0.00021315576,0.04064822196960449,2020000,5.255377531051636,27.15510009263094,1.5760847348828975,11.434913158416748,100,30.39591413561978,-3.5701494e-05,201,0.26952528953552246,34.784109106441335,2335.5894289016724,38.532467610950356,17.46480941772461,17.154327630996704
