train-AverageReturn,train-NumTrajs,Time-SampleProc,ItrTime,Time-Sampling,n_timesteps,train-MaxReturn,train-MinReturn,LossBefore,Time,Itr,train-PolicyExecTime,Time-Optimization,train-StdReturn,train-AverageDiscountedReturn,train-EnvExecTime,LossAfter
229.275468373028,100,0.11025691032409668,28.2614483833313,26.94331693649292,840000,234.8668043223229,219.116584027966,1.001358e-09,2265.587961435318,83,14.87105917930603,1.2071170806884766,2.7951086231225877,129.60535735318544,11.34847354888916,-0.013680047
230.5916883744173,100,0.11776900291442871,27.909547805786133,26.6724374294281,850000,234.9049841836316,223.20111316255566,-2.1362304e-08,2293.5704543590546,84,14.698337078094482,1.1186549663543701,2.238068311761192,129.864543836036,11.257069110870361,-0.056509607
231.41385747690586,100,0.11755228042602539,27.744577646255493,26.483845949172974,860000,236.8292539371642,225.0222933690608,9.155274e-09,2321.385340690613,85,14.483119487762451,1.1423115730285645,2.6405323413324955,129.7950286036318,11.27639389038086,-0.023917284
230.36395274833728,100,0.14948248863220215,27.789942979812622,26.520252466201782,870000,234.91468074081737,223.44728047455496,-1.8310548e-08,2349.2476983070374,86,14.578558444976807,1.1182503700256348,2.2752317304271825,129.81646462004448,11.215466737747192,-68.53926
223.84241158795513,100,0.1309986114501953,27.27024817466736,26.09595799446106,880000,235.92017620630344,120.25805292312909,4.8828124e-08,2376.579296350479,87,14.304692506790161,1.0424115657806396,14.620242631308662,127.0418097265178,11.078046321868896,-0.1380996
161.40583777237535,100,0.11280274391174316,26.879467487335205,25.6874840259552,890000,180.7042588842125,138.2260381426584,-6.1035155e-09,2403.518189907074,88,13.995003938674927,1.0783329010009766,7.59686640262284,101.5258703457446,11.007354259490967,-0.040502496
151.16438548900427,100,0.13981270790100098,26.970106601715088,25.755346298217773,900000,159.3263992549591,144.8960144762011,3.6621095e-08,2430.547562599182,89,13.929006099700928,1.0743439197540283,3.198216108286457,97.74613587999256,11.138801336288452,-0.1117379
166.48056338619728,100,0.10965633392333984,26.92226552963257,25.73093271255493,910000,179.07827903536696,152.2764951366405,-1.2207031e-08,2457.5320777893066,90,13.954641103744507,1.0810768604278564,5.6165826203344675,103.38885993380998,11.086067199707031,-0.6528596
198.80192170257473,100,0.11545395851135254,26.85083842277527,25.681259155273438,920000,208.41153002341588,185.22319310940867,2.5939942e-08,2484.442337989807,91,14.048134803771973,1.0534327030181885,4.496419391514885,116.5265684709664,10.94556450843811,-0.09833086
201.01128356941746,100,0.12415337562561035,26.88788366317749,25.69139790534973,930000,209.77668648854325,190.8252039006691,-3.1280518e-08,2511.3898601531982,92,14.073389768600464,1.0717144012451172,4.076595308953601,117.40917560339811,10.932541847229004,-0.028304026
202.61158224803523,100,0.1277904510498047,26.852105617523193,25.674633026123047,940000,211.33110189815125,192.63710824768202,3.051758e-08,2538.3085074424744,93,14.029317378997803,1.0490097999572754,4.543567735429547,117.99453929724883,10.946962356567383,-0.06670584
205.52281537988748,100,0.1100466251373291,26.988361120224,25.787468194961548,950000,214.94283449227242,197.24969810724767,4.8828124e-08,2565.3555068969727,94,14.086334943771362,1.0901415348052979,3.8598172570598774,119.10143445388155,11.012590408325195,-0.00882638
206.09785909528966,100,0.11502480506896973,27.15361762046814,25.681289672851562,960000,213.8780249007806,198.12572222762464,-1.1062622e-08,2592.569534778595,95,13.989226341247559,1.3566303253173828,3.570595526460672,119.34668525178235,11.004145383834839,-0.03161363
208.82701502271007,100,0.15627479553222656,27.20789623260498,25.363428354263306,970000,217.8287657141443,198.04520892854006,4.2724608e-08,2619.877324819565,96,13.769227743148804,1.6860315799713135,4.060717020009197,120.64505197369947,10.907509326934814,-0.009232751
215.001461397683,100,0.17817258834838867,26.96060562133789,25.599528074264526,980000,221.073034503041,207.0998229751859,7.629395e-09,2646.8949642181396,97,13.929701089859009,1.1814446449279785,2.644667328626356,123.58953659573588,10.970625877380371,-0.020109694
217.75984989343536,100,0.1114199161529541,26.80372714996338,25.61969566345215,990000,224.15574026695106,211.61709647108106,9.918213e-09,2673.7552704811096,98,13.910132884979248,1.0719413757324219,2.635369943969151,124.93840950262354,11.02343201637268,-0.013768173
221.377651828833,100,0.11056351661682129,26.918508291244507,25.73309302330017,1000000,227.46559121912892,214.07429908175905,-1.525879e-08,2700.739419698715,99,14.047675371170044,1.074021816253662,2.5721663968363067,126.59018619523742,11.000694990158081,-0.03308056
224.36172243934004,100,0.13763642311096191,26.845185041427612,25.638588428497314,1010000,231.8046830487805,214.39644144071747,-2.4414062e-08,2727.6458995342255,100,14.04204273223877,1.0682053565979004,2.847266557178095,127.81302338588816,10.90462040901184,-0.015093347
223.88303237378875,100,0.15325689315795898,26.85056734085083,25.614076375961304,1020000,231.25846191378668,215.96691513028063,1.2207031e-08,2754.5550351142883,101,13.983755588531494,1.0825295448303223,3.2841809707523932,127.25349301647343,10.938253164291382,-0.0739559
226.20563793425828,100,0.1362748146057129,27.44350552558899,26.09104585647583,1030000,231.56236174163678,214.69437857575386,3.0517577e-09,2782.0640211105347,102,14.25294041633606,1.2155046463012695,2.5582041310983663,128.60225354364337,11.147765636444092,-0.04143731
223.64256735799074,100,0.11832737922668457,27.13763403892517,26.007197856903076,1040000,228.27551544478607,214.02695175665107,-2.784729e-08,2809.286012172699,103,14.145442008972168,1.0113260746002197,2.5799108953417282,127.09792477652482,11.161906480789185,-0.037299935
222.69523733130023,100,0.1358342170715332,26.93742299079895,25.709375143051147,1050000,226.55263954122998,216.51080575962035,-1.9836426e-08,2836.2858657836914,104,14.021658420562744,1.0914654731750488,1.9869885776687675,126.66349464526267,11.001209497451782,-0.0044568167
218.467386456893,100,0.11057591438293457,26.668907403945923,25.47840428352356,1060000,223.84916961801127,211.62710815477388,3.0517577e-09,2863.0121574401855,105,13.850643634796143,1.0791571140289307,2.605266878517551,124.82494623109747,10.930573225021362,-0.012248413
216.6125821446025,100,0.11246490478515625,26.958461046218872,25.78196930885315,1070000,222.17701835636845,207.5556344969173,-2.1362304e-08,2890.034643173218,106,14.061733484268188,1.063237190246582,3.1709107797402973,123.91116366181384,11.017017126083374,-0.008347809
212.57487412350423,100,0.11430501937866211,26.94301748275757,25.7689368724823,1080000,221.0451933414291,201.05507051640268,1.3446808e-08,2917.041528224945,107,14.08758282661438,1.0589284896850586,5.148204884426449,122.08201634270992,10.981245040893555,-0.013219502
213.92625258746983,100,0.1172630786895752,27.03306293487549,25.841299772262573,1090000,222.4137942381909,200.21105848982597,3.6621095e-08,2944.133538246155,108,14.154533386230469,1.073587417602539,4.925693560375223,122.69231741919539,10.992188692092896,-0.3956466
222.3431923394386,100,0.1414933204650879,27.279906272888184,26.039936304092407,1100000,228.2751611801061,211.59425833067806,1.2207031e-08,2971.482805490494,109,14.227271556854248,1.0978267192840576,2.9477511978372077,126.54432131714847,11.119667768478394,0.010629312
222.20040810506353,100,0.11256074905395508,27.024861812591553,25.845648527145386,1110000,229.0767332598712,212.60884732927653,-2.2888184e-08,2998.575011730194,110,14.106582641601562,1.0660443305969238,3.693766220829135,126.37716888048335,11.038695812225342,-0.018401211
222.33024534277848,100,0.11601448059082031,26.980435371398926,25.695393085479736,1120000,227.6849982981924,205.95924955328155,-1.8310548e-08,3025.614560365677,111,13.997966051101685,1.1683177947998047,3.184569511255592,126.37610474588755,11.01156210899353,-0.014153125
222.393731137356,100,0.11294841766357422,26.95216655731201,25.68802285194397,1130000,227.89370054996985,207.78393507561955,2.746582e-08,3052.626264333725,112,13.996041536331177,1.150468111038208,2.863097131151079,126.43799745323322,11.004570245742798,-0.022624299
