Time-Optimization,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,train-NumTrajs,Time-SampleProc,train-AverageReturn,Time-Sampling,Time,LossAfter,train-MinReturn,train-EnvExecTime,LossBefore,train-MaxReturn,Itr,ItrTime,train-PolicyExecTime
0.3456263542175293,69.80828411944293,1210000,36.75465713237264,100,0.04884743690490723,121.35552379644743,7.435201406478882,982.0105981826782,-0.011206274,1.1447142561445784,2.5455245971679688,-1.1199169e-05,195.94814538447946,120,7.830032587051392,4.65306544303894
0.3722202777862549,74.09337599136016,1220000,35.34637246647977,100,0.04611849784851074,129.22956563440638,6.1707892417907715,988.6158473491669,-0.010336204,-1.5179842205109173,2.080659866333008,-1.1167494e-05,212.70511874543917,121,6.589375972747803,3.8899407386779785
0.3655509948730469,75.72561775584832,1230000,35.28683754020314,100,0.052968740463256836,130.9757879733202,6.213191509246826,995.265218257904,-0.009328366,43.759922557325,2.1134395599365234,-1.112012e-05,227.6403691599135,122,6.632039546966553,3.8994829654693604
0.37246012687683105,72.83554745784254,1240000,34.98109404664992,100,0.07169389724731445,126.78315565164989,6.564782381057739,1002.2928621768951,-0.0072555123,5.6354754322565626,2.2273597717285156,-1.1104382e-05,202.7428184371015,123,7.009195327758789,4.125857830047607
0.49721503257751465,72.36397123969462,1250000,40.870155680744574,100,0.0744779109954834,125.77604391278754,9.32195258140564,1012.2061364650726,-0.014373769,-9.869444272527929,3.225522994995117,-1.1065785e-05,209.5547900380366,124,9.894062995910645,5.804609775543213
0.5111842155456543,74.98371142107305,1260000,39.21597675650653,100,0.06867671012878418,131.1417318852198,10.005303859710693,1022.8193056583405,-0.009449035,-4.755517195316902,3.408040761947632,-1.1042819e-05,212.12531130063556,125,10.585545539855957,6.290311813354492
0.5007927417755127,74.56498387853986,1270000,39.49522808144826,100,0.07594585418701172,128.00295911661345,9.991557359695435,1033.413575410843,-0.0135897,-20.609299439147843,3.3807358741760254,-1.1033126e-05,220.29224301922906,126,10.56862735748291,6.302934885025024
0.49029016494750977,74.71733437595827,1280000,33.635150436237645,100,0.06895756721496582,130.0379026166895,9.852267980575562,1043.8544356822968,-0.01254643,7.12622348333875,3.372514486312866,-1.0997359e-05,204.0923121759919,127,10.412042140960693,6.171905517578125
0.324235200881958,77.66624463575407,1290000,39.91527340454692,100,0.06562590599060059,134.9666102987425,9.888422012329102,1054.160229921341,-0.010593615,-14.709218125039904,3.361314296722412,-1.0982488e-05,229.4833853172612,128,10.278808116912842,6.224736452102661
0.34685754776000977,78.53877458620188,1300000,35.74874045251171,100,0.047237396240234375,136.29984283382746,5.9599573612213135,1060.5320708751678,-0.007212354,3.6615308435973555,2.013601064682007,-1.0961011e-05,199.24264314774754,129,6.354338645935059,3.748079776763916
0.354417085647583,76.14207112068112,1310000,48.724090428344155,100,0.04647469520568848,130.58054335319775,6.135936975479126,1067.088092803955,-0.015865779,-15.817782874295597,2.101421594619751,-1.0954233e-05,240.0123886258159,130,6.537769556045532,3.832399368286133
0.3532564640045166,82.2312170606277,1320000,35.27197298705006,100,0.056304931640625,144.15332569969368,6.220144271850586,1073.7366726398468,-0.012349179,24.32455270571978,2.0865845680236816,-1.0916539e-05,219.72508931697482,131,6.629967451095581,3.9330599308013916
0.48128175735473633,83.2021447191685,1330000,39.1734392009611,100,0.0971367359161377,142.97370205243365,7.052451848983765,1081.3866176605225,-0.014876327,11.215331239720246,2.4015121459960938,-1.0902756e-05,215.66778769190603,132,7.6311562061309814,4.4242730140686035
0.503411054611206,79.86744976040065,1340000,40.85798897833476,100,0.07191920280456543,138.86246636650023,9.816569805145264,1091.8046612739563,-0.013288278,18.274024858037993,3.3435511589050293,-1.08848435e-05,221.7555863404128,133,10.392208337783813,6.169574499130249
0.48459839820861816,81.36978170913356,1350000,35.97354190406967,100,0.10614252090454102,142.1506110116544,9.870298385620117,1102.2942259311676,-0.0071919584,22.622870648090053,3.3687660694122314,-1.08811355e-05,218.53103112789313,134,10.46135663986206,6.195425033569336
0.500042200088501,82.97852254195894,1360000,37.49727303555615,100,0.0673675537109375,144.65775188576055,9.968265295028687,1112.8569691181183,-0.011280206,16.359468777976964,3.3856730461120605,-1.0816847e-05,234.93013109784204,135,10.5359947681427,6.273615121841431
0.48416972160339355,83.77031587397396,1370000,43.72386488098616,100,0.07301092147827148,146.5548239429989,9.891591548919678,1123.3328022956848,-0.005338992,-23.301734671031316,3.398078441619873,-1.0814122e-05,226.52644557753672,136,10.449135065078735,6.188079595565796
0.4982295036315918,80.83047285001741,1380000,38.7891226057159,100,0.07348370552062988,141.7849160766883,9.85866665840149,1133.7906305789948,-0.012465577,-5.335319495935733,3.364274740219116,-1.0780054e-05,242.0074345396302,137,10.430761098861694,6.187942981719971
0.3158557415008545,85.21915000737908,1390000,34.47278978295888,100,0.10516715049743652,148.66052106826288,9.91616940498352,1144.1570954322815,-0.007543664,33.6561548763741,3.3898959159851074,-1.0780583e-05,224.38784627019638,138,10.339256763458252,6.219941139221191
0.36263442039489746,88.15087174239781,1400000,38.19930633157118,100,0.041725873947143555,152.94098970594533,5.8823957443237305,1150.4596874713898,-0.011620315,-0.5076651265997334,1.9708929061889648,-1.07341275e-05,225.24814220160022,139,6.287092208862305,3.717237949371338
0.36502933502197266,84.67990917357344,1410000,46.79356250466114,100,0.045783281326293945,146.89564666633893,6.118977308273315,1157.007913351059,-0.005673592,-29.2746699368252,2.0522265434265137,-1.0708299e-05,218.53415189174166,140,6.530038833618164,3.867527484893799
0.38007450103759766,88.79720794017169,1420000,35.64061983318593,100,0.056777238845825195,156.01339493534536,6.17627477645874,1163.6401891708374,-0.006607207,75.29646563611249,2.084136486053467,-1.0673472e-05,233.95729541138326,141,6.6136698722839355,3.891247510910034
0.37513208389282227,86.96461420019324,1430000,37.922521907603155,100,0.0553586483001709,150.8980455315851,6.614447593688965,1170.7020375728607,-0.012263204,-10.94373146363448,2.2653355598449707,-1.0645128e-05,218.2043910220453,142,7.045389890670776,4.135354995727539
0.38767457008361816,88.12944001836777,1440000,35.29883924222127,100,0.05373978614807129,153.5731338446497,6.960723161697388,1178.1240096092224,-0.005126273,8.073583726903596,2.3709535598754883,-1.0597568e-05,217.62899220842306,143,7.402416706085205,4.369827508926392
0.454848051071167,88.88792415613658,1450000,49.365006949434914,100,0.06401515007019043,153.38118085085864,8.172318935394287,1186.8347475528717,-0.009195026,-6.6159414795566125,2.7849419116973877,-1.0576332e-05,237.79856364822828,144,8.691481590270996,5.130039215087891
0.5222048759460449,86.3694346433817,1460000,37.112322927469776,100,0.06805968284606934,151.37601362862435,9.226432800292969,1196.678802728653,-0.014194304,2.6038629217089686,3.1416099071502686,-1.0546961e-05,235.1874471804333,145,9.817138195037842,5.796608924865723
0.48076748847961426,88.47839405850333,1470000,38.77894826288179,100,0.05905938148498535,154.5493305612065,9.332290649414062,1206.578664302826,-0.013475754,-9.477809513607383,3.1905457973480225,-1.0521556e-05,228.79648842143274,146,9.872513771057129,5.850491285324097
0.48570775985717773,88.20107731775711,1480000,37.16129903523687,100,0.06598925590515137,153.5335363353338,9.033658504486084,1216.1921684741974,-0.0066325064,-15.180223995484187,3.109356164932251,-1.0453502e-05,231.19654470535548,147,9.585685968399048,5.638714075088501
0.45615053176879883,89.24409493218863,1490000,36.35112672940344,100,0.11028170585632324,157.16566757948286,9.084046363830566,1225.873878479004,-0.008444278,-8.517597658356735,3.1051435470581055,-1.0472366e-05,237.2339572816133,148,9.650773525238037,5.693932771682739
0.47384214401245117,94.81526027063227,1500000,31.06317518168346,100,0.06774258613586426,165.87183155334563,9.006899356842041,1235.452620267868,-0.007972274,75.50208974458084,3.085144519805908,-1.04178425e-05,246.54368266157473,149,9.548892259597778,5.64002251625061
0.5428082942962646,93.08121720035611,1510000,30.4307824975567,100,0.06601715087890625,161.8973601585912,9.218621730804443,1245.3104598522186,-0.005271764,54.20353338126227,3.1605706214904785,-1.0400975e-05,225.30523621193015,150,9.827880382537842,5.772760629653931
0.4827694892883301,91.19429172314514,1520000,36.1831934132324,100,0.05917525291442871,159.71946476178732,9.218852281570435,1255.1001970767975,-0.010626377,43.734317893006676,3.176063060760498,-1.0368217e-05,232.11540154258603,151,9.761138677597046,5.756040334701538
0.4782116413116455,91.00710016644378,1530000,32.26517892474485,100,0.11605620384216309,157.1136374571593,9.207478046417236,1264.9287989139557,0.00021497623,67.11502871992094,3.141146183013916,-1.0374065e-05,232.8934944248689,152,9.802056789398193,5.783100843429565
0.4738888740539551,88.90498186016592,1540000,44.338505361849705,100,0.11548328399658203,152.08996030552584,9.209786653518677,1274.7588040828705,-0.004823623,-18.54191709745652,3.1226553916931152,-1.0347648e-05,209.4445448144496,153,9.799443483352661,5.786311864852905
0.36493539810180664,94.2860564203724,1550000,34.14720887020524,100,0.045056819915771484,162.5449238305476,6.696449518203735,1281.8967344760895,-0.010742585,51.325943080007875,2.285946846008301,-1.0298218e-05,254.54207111293786,154,7.106783390045166,4.178042650222778
0.3609344959259033,88.05561487105874,1560000,44.672745078916414,100,0.043767452239990234,150.99005471511765,6.133703947067261,1288.4518058300018,-0.010362061,-7.931432262565532,2.0566158294677734,-1.0320381e-05,220.1509723188478,155,6.538702726364136,3.8790903091430664
0.3778064250946045,88.95731971734152,1570000,38.48161482502101,100,0.04615497589111328,153.83330348001869,6.408203601837158,1295.3031888008118,-0.009259457,-11.291168958172182,2.161311626434326,-1.0294057e-05,246.43672836631478,156,6.8324525356292725,4.042409420013428
