train-EnvExecTime,Itr,n_timesteps,Time-Optimization,Time,train-AverageDiscountedReturn,train-StdReturn,Time-SampleProc,train-MaxReturn,train-AverageReturn,train-NumTrajs,train-PolicyExecTime,train-MinReturn,LossAfter,Time-Sampling,ItrTime,LossBefore
10.980814695358276,143,1440000,1.059589147567749,3904.5048537254333,133.06891344635054,5.298730325380853,0.1380610466003418,243.60220895615865,231.77073654185307,100,14.14855408668518,218.40480403933904,-0.0025395984,25.829524755477905,27.027748823165894,-9.009624e-06
10.941624641418457,144,1450000,1.0816237926483154,3931.4919123649597,132.980878907581,6.753818894985008,0.13059186935424805,242.50516882069567,231.65903225058594,100,14.060393810272217,195.05690110067258,-0.0017334744,25.705536603927612,26.918652057647705,-8.985003e-06
10.982584238052368,145,1460000,1.068624496459961,3958.5514826774597,133.22349726860134,5.206843631684064,0.13746333122253418,243.81455289612697,231.973381460955,100,14.099611282348633,219.74581584501453,-0.0030487727,25.78731656074524,26.994166135787964,-8.948403e-06
10.912292003631592,146,1470000,1.079944372177124,3985.6312294006348,132.60102545715992,8.574199252361696,0.13197040557861328,244.02738854486714,230.53367775704416,100,14.19103455543518,180.4177963797205,-0.0002228107,25.80776333808899,27.020408868789673,-8.921334e-06
10.833996295928955,147,1480000,1.1058998107910156,4012.5127370357513,133.73572833282932,5.828886615805966,0.15282273292541504,244.33051270415135,233.14759260955248,100,14.034568786621094,212.63809540898941,-0.0027555826,25.560868501663208,26.820687532424927,-8.871608e-06
10.845925331115723,148,1490000,1.1092197895050049,4039.4128584861755,133.39679529157914,6.1628091619002445,0.14203190803527832,243.05298465787948,232.4356189795843,100,14.041985273361206,207.7553307792261,-0.0015518129,25.586036443710327,26.8381245136261,-8.82776e-06
10.87265133857727,149,1500000,1.0873427391052246,4066.400111436844,133.7857939699173,7.205624980746717,0.12733006477355957,242.72336194905503,233.14792580376124,100,14.108643293380737,192.5328135909016,-0.0026798535,25.702417373657227,26.917826890945435,-8.790042e-06
10.931209564208984,150,1510000,1.0786325931549072,4093.4481723308563,133.4997505622116,7.384641251881917,0.15970849990844727,243.39904051177,232.66446933636223,100,14.106879234313965,184.27275927255425,0.0029313052,25.7507004737854,26.989798545837402,-8.74157e-06
10.836456298828125,151,1520000,1.0796442031860352,4120.301042795181,133.27855806883014,6.457803219231428,0.1348118782043457,243.28383021069897,232.36663695127353,100,14.041283130645752,207.5759387592392,-0.0036537019,25.57553720474243,26.790608406066895,-8.713476e-06
10.816307783126831,152,1530000,1.070629358291626,4147.176109790802,132.8227955957702,12.374570911668732,0.17089223861694336,245.9095548868813,231.1996420811195,100,14.051077127456665,172.56711075010384,-0.001288594,25.56917643547058,26.811403274536133,-8.677332e-06
10.860957860946655,153,1540000,1.0294387340545654,4173.953397989273,133.3939960159573,7.423490848457975,0.14115238189697266,243.13505278234038,232.4159567137618,100,13.980411529541016,185.86408879818111,-0.0028589724,25.54813504219055,26.71937894821167,-8.6469645e-06
10.898026704788208,154,1550000,1.125331163406372,4200.959304332733,132.9664239466925,11.9926029354389,0.18281030654907227,243.47000990831262,231.75909572912462,100,14.034404039382935,163.3108449495142,0.002992424,25.635835886001587,26.946649074554443,-8.611822e-06
10.83524203300476,155,1560000,1.478097915649414,4228.004836559296,132.81412777671187,7.220760360148349,0.1775672435760498,244.02502242793332,231.6722542175379,100,13.795937776565552,180.8380022100598,-0.00075026596,25.32144021987915,26.978445291519165,-8.589076e-06
10.858318090438843,156,1570000,1.7062320709228516,4255.273816347122,132.85869771091473,7.470143388253635,0.16157102584838867,242.43471146340752,231.7283303880019,100,13.782094955444336,181.3293249366092,0.0018516701,25.34021258354187,27.208950519561768,-8.559997e-06
10.821192264556885,157,1580000,1.3913729190826416,4282.079349756241,132.1037674058012,5.0426816507153385,0.16246819496154785,239.9237136148569,230.02757299533675,100,13.665430784225464,210.9644967839586,-0.0008527652,25.171833276748657,26.726345539093018,-8.511945e-06
10.934579372406006,158,1590000,1.4370205402374268,4309.247063875198,131.6481008310946,8.864908751649482,0.15037918090820312,242.28151035861453,229.2898533845682,100,13.845568418502808,160.42416566425112,-0.0008318808,25.466373205184937,27.05541729927063,-8.480584e-06
10.859407901763916,159,1600000,1.2850468158721924,4336.107312202454,132.4217762488671,6.109505330963439,0.1403975486755371,241.79988025943,230.9762602353239,100,13.776533603668213,215.48988042151555,-0.004277639,25.331140279769897,26.75734043121338,-8.434066e-06
10.865607261657715,160,1610000,1.0686945915222168,4362.899841547012,133.36672803414396,5.694478338210105,0.18436980247497559,241.81922696232195,233.20688130969066,100,13.899274587631226,215.65109727271638,-0.0024106482,25.459943294525146,26.713664054870605,-8.41116e-06
10.890607118606567,161,1620000,1.075754165649414,4389.883327007294,133.40429172243995,5.413605373282918,0.1327967643737793,244.1873138882686,233.1723302516549,100,14.125651836395264,216.7851648910493,-0.0043230313,25.711111783981323,26.920302152633667,-8.3890955e-06
10.869517803192139,162,1630000,1.0978515148162842,4416.799748420715,133.13344012346803,5.887958910910229,0.13461709022521973,245.9048305770033,232.3768709372441,100,14.039469957351685,210.35038693510785,-0.0031995066,25.620163202285767,26.853373050689697,-8.359451e-06
10.855816125869751,163,1640000,1.1114966869354248,4443.791584968567,132.93816389280758,8.710632576016392,0.13957953453063965,243.65302064330513,231.88247727786967,100,14.11069130897522,184.9950054486739,-0.0023495564,25.674931526184082,26.926899194717407,-8.327194e-06
10.873153448104858,164,1650000,1.0622782707214355,4470.814164638519,132.67269296822607,6.6774390412262825,0.1373136043548584,242.74113194228227,231.46246493078942,100,14.174641609191895,202.93204056974463,0.007538119,25.75889563560486,26.959246158599854,-8.31211e-06
10.992171049118042,165,1660000,1.0756747722625732,4497.813326597214,133.12479485848928,6.484714306720326,0.13410472869873047,246.23786048016254,232.36106792671805,100,14.029587984085083,202.8768623002959,0.00015494671,25.725797414779663,26.93616485595703,-8.282468e-06
10.886176586151123,166,1670000,1.0641059875488281,4524.814470052719,133.59422834661768,7.8469614378299655,0.13831782341003418,245.16320294714367,233.45397970348648,100,14.155229568481445,186.18806464311479,-0.00076243334,25.73870825767517,26.941753149032593,-8.237595e-06
10.863717317581177,167,1680000,1.0734853744506836,4551.739787340164,133.68474456928246,6.111312536110679,0.13686776161193848,245.73252399402077,233.6690236248221,100,14.083131790161133,216.10993012548886,-0.0011075696,25.654836654663086,26.865848541259766,-8.194994e-06
10.736030101776123,168,1690000,1.113647699356079,4578.507362604141,132.81063959089244,12.020667340058951,0.13965463638305664,245.45295296800768,231.48866995367484,100,14.014132022857666,182.65115787497018,-0.0020806303,25.44810438156128,26.702113389968872,-8.162658e-06
10.832618951797485,169,1700000,1.1000754833221436,4605.416073083878,131.92864266255955,16.775077586577545,0.1400306224822998,244.49267277234054,229.49859397763794,100,14.065980672836304,165.78536000104563,-0.004403427,25.60459327697754,26.845335960388184,-8.1372145e-06
10.975493907928467,170,1710000,1.070598840713501,4632.460278272629,132.83292676981105,9.422174921506286,0.17107534408569336,241.5992980047698,231.61901791831545,100,14.062161207199097,167.97665256706176,-0.002767125,25.740103483200073,26.982409477233887,-8.117851e-06
10.930208683013916,171,1720000,1.0581386089324951,4659.471068382263,133.62586014011856,8.888458920986915,0.15827441215515137,242.80988546265706,233.43699581967826,100,14.096855401992798,164.91037499324875,0.00045395654,25.7278470993042,26.94497537612915,-8.097588e-06
10.826222658157349,172,1730000,1.0684099197387695,4686.232033729553,133.20334443385656,11.93071253964638,0.14990568161010742,244.02944777754698,232.50361831096697,100,13.959813117980957,171.01011655851622,-0.004790032,25.483009815216064,26.702054262161255,-8.056888e-06
10.90271782875061,173,1740000,1.064094066619873,4713.102450370789,133.22805364874378,5.89585103824961,0.1724107265472412,245.1570976796719,232.78547178382738,100,13.969562768936157,215.49130068934778,-0.00053371943,25.56948184967041,26.80677366256714,-8.025399e-06
10.834722757339478,174,1750000,1.080233097076416,4739.997798919678,133.10974034527436,8.471268108812996,0.1469118595123291,244.22244629161418,232.73634519592437,100,14.06971025466919,195.78325856354016,-0.002210479,25.609630823135376,26.837462902069092,-7.98383e-06
10.916170358657837,175,1760000,1.0667784214019775,4767.016757726669,132.82675298254924,8.788689817584789,0.13790607452392578,244.8658893361341,232.26826150823996,100,14.129961967468262,186.4523351201811,-0.005271424,25.752737760543823,26.95817494392395,-7.950303e-06
10.896366596221924,176,1770000,1.0504446029663086,4793.96418094635,132.850194173412,7.318259808103483,0.13417911529541016,246.65346624373578,232.48738433649223,100,14.095592975616455,206.51747534050367,-0.0043926127,25.691819429397583,26.877201795578003,-7.910103e-06
10.91476035118103,177,1780000,1.1061995029449463,4820.997981309891,133.2080126310597,6.1521564785905545,0.13724589347839355,242.72646372083616,233.06951092348126,100,14.110124349594116,202.97457414643137,0.0022509934,25.729087829589844,26.97324299812317,-7.860565e-06
10.939382314682007,178,1790000,1.1271257400512695,4848.123521327972,132.72531753948914,12.914028113922402,0.1790449619293213,244.95582543141057,232.19782670881648,100,14.085764169692993,145.44652458330418,0.004098909,25.76226782798767,27.06909465789795,-7.823995e-06
10.959663391113281,179,1800000,1.059316873550415,4875.189140081406,133.51172309044577,7.767107250381467,0.14449119567871094,248.80469940083958,234.14580330827525,100,14.129461526870728,204.64291724137502,0.0020262976,25.793810844421387,26.998396396636963,-7.786164e-06
10.895312309265137,180,1810000,1.069889783859253,4902.049481153488,133.77078597144867,8.579193642022384,0.14153766632080078,247.99087822006425,234.99587476520836,100,13.990020990371704,205.79302407326168,0.0072841174,25.58991265296936,26.802037715911865,-7.756099e-06
11.085090637207031,181,1820000,1.1120738983154297,4929.316543102264,133.93381808582478,6.6482036254794,0.1329331398010254,250.7270912258879,235.4280138861399,100,14.170175075531006,218.49868810611324,-0.00087752176,25.961238622665405,27.206842184066772,-7.719114e-06
12.059167623519897,182,1830000,1.3392512798309326,4959.613557338715,133.99563218476933,9.151384355867208,0.1412668228149414,248.2205185870603,235.7998275871302,100,15.905372858047485,185.3593196843472,-0.0021909524,28.744338750839233,30.22650718688965,-7.67179e-06
11.719942569732666,183,1840000,1.0720298290252686,4988.709983825684,133.98392007642232,10.111595581946764,0.13819122314453125,253.9739436415845,236.2431752231137,100,15.347252607345581,201.22947599215718,-0.0012720485,27.82089352607727,29.03188920021057,-7.662828e-06
11.42622685432434,184,1850000,1.104583501815796,5016.633954286575,134.3768728555933,7.864526987341823,0.13505768775939941,251.8454417901272,236.92610803640832,100,14.455210208892822,196.06555838058367,-0.0010664151,26.624236822128296,27.86457085609436,-7.6134684e-06
11.591010093688965,185,1860000,1.2047746181488037,5045.1804831027985,133.57035403131405,9.014008857574886,0.17951345443725586,248.7413387247262,235.3209936694919,100,14.721271991729736,196.3746491485553,-0.0024003356,27.087064027786255,28.47219443321228,-7.599236e-06
11.020971536636353,186,1870000,1.0871212482452393,5072.484731674194,134.18502505976662,6.372487921671181,0.1507272720336914,246.82786682412538,235.97245511221914,100,14.263309717178345,219.6935285817777,-0.0029889883,25.995256423950195,27.233958959579468,-7.577164e-06
10.954315185546875,187,1880000,1.0609734058380127,5099.565342664719,133.30187442212414,8.920527565558414,0.14109444618225098,250.46691929941537,234.38544074007694,100,14.15275263786316,206.07089442138547,-0.0032579436,25.815695762634277,27.01850938796997,-7.531439e-06
11.204072713851929,188,1890000,1.139676809310913,5127.060299873352,134.61978662358243,6.629655386600619,0.18445277214050293,251.08106169977262,237.2470924674405,100,14.196469068527222,220.22394585777656,-0.0022703914,26.11148500442505,27.436246633529663,-7.505498e-06
11.039910078048706,189,1900000,1.088738203048706,5154.300122261047,134.07685064827785,7.785778507834976,0.1323535442352295,250.3257179572569,236.5075816274037,100,14.217967987060547,208.35606221980154,-0.00017443512,25.955021381378174,27.177072763442993,-7.4677673e-06
10.96409296989441,190,1910000,1.0883033275604248,5181.429676294327,134.1450744075409,10.36562806551603,0.1787714958190918,253.44462625872092,235.96936826107765,100,14.14193081855774,185.9055841582691,0.00062586914,25.80353617668152,27.071325302124023,-7.4383606e-06
10.822252988815308,191,1920000,1.0706117153167725,5208.311731100082,135.27605118028916,13.31733326229468,0.1531662940979004,259.6011214008004,238.13265405563146,100,14.071669816970825,180.1689441234571,0.0069166105,25.59879779815674,26.823351621627808,-7.4245568e-06
10.97192096710205,192,1930000,1.092886209487915,5235.302248954773,135.9911870316519,8.115121206151937,0.14554095268249512,255.73454315701005,240.4299120475915,100,14.005126953125,218.70444161572166,0.008895284,25.692159414291382,26.931291580200195,-7.4095087e-06
10.861996412277222,193,1940000,1.0805153846740723,5262.23100733757,135.5403207231064,8.51552145794075,0.1418766975402832,254.73441750364313,238.90210603546168,100,14.075940132141113,209.8841451353781,0.0030455452,25.63692593574524,26.860143423080444,-7.3995593e-06
10.846185207366943,194,1950000,1.0743322372436523,5289.210474252701,135.69847865215047,10.205690937275843,0.16040849685668945,255.89930676118513,239.39215093549302,100,14.136414766311646,197.65768081044848,0.0069824047,25.68330407142639,26.918715000152588,-7.36762e-06
10.867629289627075,195,1960000,1.0560498237609863,5316.310743331909,134.61440662495164,13.384672733842654,0.1353912353515625,254.39136834310202,236.56262661800523,100,14.276679754257202,183.483849604885,0.0127399,25.842870473861694,27.034983158111572,-7.3433666e-06
10.936513662338257,196,1970000,1.073507308959961,5343.352956771851,134.32858643637258,14.9677337870192,0.15313029289245605,256.35985601786075,236.46777890672027,100,14.125520467758179,168.0355521615126,0.015420379,25.757737398147583,26.98515772819519,-7.3099495e-06
10.954380989074707,197,1980000,1.074997901916504,5370.301275253296,135.16659589889505,11.166588350073464,0.12787127494812012,256.57627655706136,238.08688359895595,100,14.014638185501099,191.1423229985071,-0.0030564854,25.6763699054718,26.87998080253601,-7.3080014e-06
