train-StdReturn,LossBefore,LossAfter,train-AverageReturn,n_timesteps,Itr,Time-Optimization,train-EnvExecTime,train-MinReturn,ItrTime,Time-Sampling,train-PolicyExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs,train-AverageDiscountedReturn,Time
4.169762965453984,-8.933793e-06,-0.004203752,260.513766544569,1530000,152,1.1274282932281494,11.482410907745361,233.3106433403822,28.3798565864563,27.11962652206421,14.889469623565674,267.34415397243356,0.1321709156036377,100,144.6765354058615,4395.578835964203
9.890945245880683,-8.903363e-06,-0.0012609424,260.6396497339228,1540000,153,1.1469509601593018,11.455200433731079,181.58714695703165,28.367183446884155,27.090683221817017,14.89564061164856,269.9280121527636,0.1284017562866211,100,144.81149850115054,4424.011210680008
6.1557093628746955,-8.833666e-06,-0.0013150814,260.0007522918654,1550000,154,1.1368887424468994,11.383572101593018,233.42821329606215,28.158341646194458,26.897637605667114,14.761101245880127,267.9660831293741,0.12280845642089844,100,144.65669050467707,4452.233844995499
3.565183235182493,-8.831424e-06,-0.0046316194,262.0018594446125,1560000,155,1.13033127784729,11.431539535522461,249.5070289759479,28.308477878570557,27.057859659194946,14.873436689376831,268.35615495342904,0.11949515342712402,100,145.3286078077158,4480.61500620842
4.830579808981632,-8.792331e-06,0.0025185936,261.55462905875703,1570000,156,1.138995885848999,11.54995059967041,236.23941809336745,28.422101497650146,27.133869647979736,14.832798719406128,268.28296812347213,0.14809203147888184,100,145.2417729328056,4509.103193998337
4.741105912104584,-8.738904e-06,-0.002978714,261.4539188032045,1580000,157,1.1063027381896973,11.426476955413818,234.76941703075192,28.390761375427246,27.143863439559937,14.971263647079468,268.2197290966791,0.13978075981140137,100,145.2830778856214,4537.559447288513
3.9750359712236105,-8.735403e-06,0.004914588,262.4358712740149,1590000,158,1.1507635116577148,11.491440773010254,248.159529757031,28.32867956161499,27.046433925628662,14.809637784957886,269.64011564494587,0.13080477714538574,100,145.731039371337,4565.966463804245
8.983066647699562,-8.6664695e-06,0.003397578,261.2314719969389,1600000,159,1.1331329345703125,11.32761001586914,198.09050155036786,28.116125345230103,26.859237670898438,14.793250560760498,270.77590032622095,0.12296533584594727,100,144.9757823456779,4594.159334659576
5.205148014724493,-8.617227e-06,-0.0018714926,262.0091810345143,1610000,160,1.1233832836151123,11.435104370117188,229.27470724331818,28.32545232772827,27.062912464141846,14.874540328979492,270.3246685755793,0.138167142868042,100,145.72213583716123,4622.563572645187
13.137304436894686,-8.605467e-06,-0.0034685617,259.6562758205782,1620000,161,1.1250910758972168,11.409820795059204,170.31603333540735,28.253711223602295,26.996966123580933,14.838764667510986,267.8670942986164,0.13083386421203613,100,144.71846910682714,4650.888018608093
11.403988558790568,-8.595441e-06,-0.0038335985,260.3268725397416,1630000,162,1.1131868362426758,11.364896535873413,161.23135653209175,28.186123609542847,26.950376272201538,14.836185216903687,267.9670007704573,0.1217947006225586,100,144.9043396498737,4679.140946626663
