Time-Sampling,train-AverageReturn,Time-Optimization,train-NumTrajs,LossAfter,Itr,train-AverageDiscountedReturn,n_timesteps,train-MinReturn,train-PolicyExecTime,Time,ItrTime,train-EnvExecTime,train-MaxReturn,train-StdReturn,Time-SampleProc,LossBefore
23.508227348327637,161.8467618023102,1.144883394241333,100,0.007694089,179,90.54872602036443,1800000,65.77809039972946,14.349466800689697,4505.951430797577,24.781339645385742,8.460844278335571,247.95719535241747,37.42521829669476,0.12752199172973633,9.155274e-09
23.56664800643921,171.81047875176523,1.1023852825164795,100,-0.0057026977,180,96.9922109162354,1810000,69.21539773742279,14.390875339508057,4530.798783302307,24.785438537597656,8.484991550445557,245.8078493293142,35.296632265919754,0.11574840545654297,1.2207031e-08
23.583324432373047,167.86647686349156,1.1296005249023438,100,-0.008364823,181,94.48581156077994,1820000,91.19100104915923,14.380054712295532,4555.707086324692,24.84378981590271,8.503132343292236,247.1501683014123,36.02812107909335,0.1301424503326416,3.0517577e-09
23.39262294769287,166.74039699433672,1.116703748703003,100,-0.006058197,182,93.35802129759621,1830000,-0.032299929204068045,14.280800580978394,4580.424669981003,24.653531074523926,8.421180963516235,262.844598482861,41.95052845103826,0.14342713356018066,1.7738342e-08
23.523768663406372,168.01277970355304,1.1135098934173584,100,0.006723169,183,94.29940503078485,1840000,78.28398732751064,14.35570216178894,4605.244799613953,24.754119157791138,8.469660758972168,240.6510838408035,36.28671613433502,0.11620473861694336,3.0517577e-09
23.58206582069397,167.30162920152205,1.0809521675109863,100,-0.007169191,184,94.36880080513323,1850000,40.5533631715414,14.404584407806396,4630.104691505432,24.793035745620728,8.478370904922485,249.96102213837636,39.6927517028222,0.1293184757232666,-9.918213e-09
23.49808669090271,173.7045521954985,1.1162865161895752,100,-0.007154692,185,98.4345130028918,1860000,49.16097231030063,14.34441351890564,4654.904918432236,24.735498905181885,8.456446647644043,242.86304717169884,38.387081451538386,0.12039661407470703,2.2888184e-08
23.526658296585083,180.10760585162672,1.1109094619750977,100,-0.0030759743,186,102.0122612047119,1870000,102.9988002802898,14.352418899536133,4679.724070310593,24.754974603652954,8.475079774856567,273.7053698803222,35.52002401267513,0.11671733856201172,4.577637e-09
23.398900747299194,175.16183382191556,1.0853877067565918,100,-0.0107163815,187,98.79945346124194,1880000,6.311991329572777,14.251828908920288,4704.397139310837,24.610088348388672,8.451443195343018,261.71820068502393,38.92813627653151,0.1251685619354248,1.8310548e-08
23.48355770111084,177.01467067520653,1.1266624927520752,100,-0.009057047,188,99.2271932476045,1890000,57.8662363804871,14.282968044281006,4729.19332075119,24.734338760375977,8.487974166870117,261.1149859379026,41.98711399023118,0.12343549728393555,3.0517577e-09
23.497369050979614,177.38117737254098,1.132967233657837,100,-0.004911737,189,99.70259217182374,1900000,98.42863623655495,14.323184728622437,4754.007855176926,24.752553701400757,8.468944311141968,251.06405833150035,37.33897869362108,0.12152671813964844,6.1035155e-09
23.372766494750977,177.01080133200537,1.1351168155670166,100,0.0027868226,190,98.34979708904022,1910000,92.5991663348894,14.281533241271973,4778.70104765892,24.629354000091553,8.395075559616089,240.56714212531185,33.590199502089376,0.1208503246307373,1.8310548e-08
23.435637712478638,177.95704808027702,1.1477715969085693,100,-0.0015064911,191,100.80728359953359,1920000,66.33186193759454,14.330702066421509,4803.467884063721,24.70268988609314,8.404268980026245,257.65717130749425,42.04960165151071,0.11859679222106934,-2.746582e-08
23.914600610733032,181.84434616119987,1.138638973236084,100,-0.0070911013,192,103.2831434817132,1930000,66.3586257531568,14.581646203994751,4828.710440635681,25.180334091186523,8.62256407737732,273.6512543903573,39.86775436707459,0.12640380859375,-1.8310548e-08
23.570950031280518,171.00034722182502,1.1181561946868896,100,-0.00014708051,193,96.66288882895553,1940000,56.99622007640312,14.396747827529907,4853.587802648544,24.809327363967896,8.475417613983154,269.5608641796646,42.367517694152525,0.1194620132446289,2.0599366e-08
23.44917058944702,179.89831583717734,1.098686933517456,100,-0.011707216,194,101.0583086659501,1950000,53.502823834370865,14.290110111236572,4878.337120056152,24.684168100357056,8.444377899169922,272.8216242472859,44.93732414685943,0.13554835319519043,3.0517577e-09
23.42477035522461,181.45272702049107,1.1533091068267822,100,-0.0056947265,195,102.05670068861508,1960000,83.87451918978986,14.27761173248291,4903.124041080475,24.716971397399902,8.444696426391602,260.13612914124474,37.98121357400347,0.13829755783081055,-9.155274e-09
23.564876317977905,182.13634294355361,1.1159181594848633,100,-0.0021440887,196,102.30591250035559,1970000,77.1564203354254,14.401231288909912,4928.0050530433655,24.809542417526245,8.460930585861206,251.77920213875117,37.289026829430114,0.1277451515197754,-6.1035155e-09
23.45868730545044,177.53696463502465,1.1165220737457275,100,-0.012378992,197,99.24332198771684,1980000,0.45155037497646244,14.287384033203125,4952.79850769043,24.728071689605713,8.470242738723755,296.77091474236175,47.6669860710389,0.15219569206237793,1.2207031e-08
23.50864267349243,180.64695998114703,1.122187614440918,100,-0.0060470263,198,101.89458871068295,1990000,64.62680857432235,14.335169076919556,4977.658254146576,24.794326066970825,8.469886302947998,283.31577132630053,36.75517291478466,0.16246724128723145,-9.155274e-09
23.51790428161621,183.12348503871334,1.1212782859802246,100,-0.0088146115,199,103.69798760053827,2000000,46.82925746835748,14.327346563339233,5002.50205206871,24.780788898468018,8.482167959213257,290.3180981530305,43.86158214118031,0.14094758033752441,6.866455e-09
