Time-Sampling,train-NumTrajs,train-AverageDiscountedReturn,train-MaxReturn,ItrTime,Time-SampleProc,train-PolicyExecTime,LossBefore,train-StdReturn,train-AverageReturn,Time,train-MinReturn,Itr,LossAfter,Time-Optimization,train-EnvExecTime,n_timesteps
23.45329999923706,100,52.55791992171777,180.61757855608587,24.649109840393066,0.1224215030670166,14.29595398902893,-1.1939053e-05,35.908603139159496,87.16445522684407,2901.910868167877,8.21375346196574,116,-0.013565446,1.0726871490478516,8.458059310913086,1170000
23.45112371444702,100,51.64583979866542,177.39121731467392,24.68372869491577,0.12084460258483887,14.308170795440674,-1.1918516e-05,32.491759987334305,86.72298991214782,2926.6630806922913,-1.4163904862957448,117,-0.015216199,1.1110925674438477,8.44686484336853,1180000
23.43272590637207,100,53.5240324220889,184.49052954143565,24.64835548400879,0.11725568771362305,14.34229826927185,-1.1904686e-05,35.340203788612534,89.17832744341622,2951.37925696373,-13.680795088736378,118,-0.015238883,1.0976152420043945,8.395087003707886,1190000
23.393370628356934,100,51.67610074094514,205.9304903749003,24.627176523208618,0.11628937721252441,14.266755104064941,-1.1902335e-05,37.27912845965603,85.51070531164697,2976.0681807994843,-15.118909037441405,119,-0.015103093,1.1168160438537598,8.431529521942139,1200000
23.36945652961731,100,53.7442894981165,172.39235436682685,24.60347032546997,0.12212991714477539,14.26173448562622,-1.18394955e-05,35.249467189377064,89.19193754934766,3000.7386066913605,-22.260052203744234,120,-0.014046806,1.1111352443695068,8.411117792129517,1210000
23.207417964935303,100,50.491654571714754,160.83219193711767,24.488795280456543,0.14889931678771973,14.136435270309448,-1.1854266e-05,35.66858617711679,82.90984741217294,3025.290239095688,-9.044847229007882,121,-0.008255886,1.1318106651306152,8.368273258209229,1220000
23.460638523101807,100,56.685708562396876,187.98220428502555,24.84575843811035,0.12630844116210938,14.313262701034546,-1.1839388e-05,37.99760198084342,94.84215396797377,3050.2062911987305,-4.2393434421427845,122,-0.010179012,1.2580342292785645,8.45318865776062,1230000
23.713317155838013,100,55.7921179249323,154.7690251162832,24.985892295837402,0.15247678756713867,14.510932207107544,-1.1800844e-05,33.10570420448426,93.00479922589135,3075.259330511093,-9.63124933722318,123,-0.008313963,1.1191983222961426,8.496098279953003,1240000
23.353399515151978,100,59.07405396369408,186.08327142017913,24.626357316970825,0.12299156188964844,14.241658210754395,-1.1774964e-05,36.614045414017234,97.34029732389594,3100.01700425148,5.6133813850189265,124,-0.012140502,1.1488847732543945,8.414358615875244,1250000
23.400815725326538,100,56.68065020133849,203.14902561893155,24.594576358795166,0.12113428115844727,14.299704313278198,-1.1768471e-05,35.55123933119968,95.173810007626,3124.678057909012,-20.671375220394125,125,-0.012558392,1.0718488693237305,8.400684833526611,1260000
