Time,train-AverageDiscountedReturn,ItrTime,Time-SampleProc,train-NumTrajs,train-MinReturn,Itr,Time-Sampling,train-AverageReturn,LossBefore,LossAfter,train-PolicyExecTime,n_timesteps,train-StdReturn,train-MaxReturn,Time-Optimization,train-EnvExecTime
3361.3409826755524,19.96821172419861,25.188631057739258,0.10930585861206055,100,25.090738641827436,132,24.0307457447052,27.607659960067853,1.525879e-08,-0.001444168,14.13671326637268,1330000,0.8865199957580985,30.266057702551226,1.04758882522583,9.192179441452026
3386.485803127289,20.241165538733195,25.08840012550354,0.13315892219543457,100,26.1520112634843,133,23.92769479751587,27.892029908909503,3.0517577e-09,-0.0013139633,14.092541694641113,1340000,0.8249874799255504,29.628766745811088,1.026820182800293,9.13110089302063
3412.218402147293,20.144913803890862,25.670775890350342,0.20795297622680664,100,25.578243930425234,134,24.21301770210266,27.777599494454357,3.0517577e-09,-0.0026603257,14.284148931503296,1350000,0.8316040667252809,29.44990080601159,1.2480003833770752,9.217590570449829
3437.541446685791,20.23507941681387,25.25939679145813,0.10708808898925781,100,25.742376429774396,135,24.061172246932983,27.953920284899905,9.155274e-09,-0.002982261,14.117389678955078,1360000,0.8636703371604744,29.69259474187315,1.0903778076171875,9.235677719116211
3462.77485537529,20.31249902890713,25.178089141845703,0.11045551300048828,100,25.314600111979846,136,24.013131618499756,27.89040377550759,-1.0681152e-08,-0.0032271668,14.112115383148193,1370000,0.8663616779540837,29.56530804943656,1.0538322925567627,9.190454959869385
3488.016614675522,20.196201106080053,25.18088960647583,0.12595868110656738,100,24.67463430085427,137,23.97801947593689,27.837137873768327,9.155274e-09,-0.0014780975,14.108506441116333,1380000,0.9983567424008581,30.118720775315325,1.0762240886688232,9.169048309326172
3513.3055572509766,20.371232720914378,25.23064374923706,0.10623383522033691,100,25.84630732745248,138,24.04009199142456,27.938418169775996,9.155274e-09,-0.0006946663,14.197815895080566,1390000,0.7926645365654938,29.6982675562225,1.0837137699127197,9.139076471328735
3538.598572254181,20.33212009411511,25.231475114822388,0.12828469276428223,100,26.160349936472674,139,24.050926208496094,27.95250444120562,-3.0517577e-09,-0.0028683308,14.156816959381104,1400000,0.9189540627171672,30.20611118711629,1.0516448020935059,9.173003435134888
3563.964448451996,20.325397884290133,25.306156158447266,0.14872431755065918,100,22.76214476148543,140,24.105973958969116,27.947156872520218,8.392334e-09,-0.003374852,14.17130732536316,1410000,1.0418847765462753,30.13383612853638,1.0507786273956299,9.215235471725464
3589.096079826355,20.54126264261991,25.070230960845947,0.13781118392944336,100,25.82142471557536,141,23.89185643196106,28.24992460692574,-7.6293943e-10,-0.0029735283,14.04750943183899,1420000,0.9850792912691742,31.06306726529792,1.039869785308838,9.13835096359253
3614.4050056934357,20.606157511208202,25.247855186462402,0.10673689842224121,100,26.40102484546463,142,24.068094491958618,28.309397672664414,-6.4849854e-09,-0.007960788,14.171734809875488,1430000,0.8267888402326032,30.214451902191175,1.0722577571868896,9.184805393218994
3639.7017707824707,20.58903807225148,25.24196767807007,0.11192512512207031,100,26.287859001729114,143,24.088340997695923,28.384255914284072,8.010864e-09,-0.0017258278,14.19235873222351,1440000,1.0196356642237572,30.28316751668785,1.0409536361694336,9.194879531860352
3665.0872254371643,20.673151179644883,25.319980144500732,0.1417675018310547,100,26.29059573886226,144,24.052944898605347,28.460058502428343,-3.0517577e-09,-0.0025612335,14.152811527252197,1450000,0.8739902585180989,30.523969169400246,1.1245672702789307,9.19394826889038
3691.4193489551544,20.762310653109047,26.259990215301514,0.13614344596862793,100,26.35143003271108,145,25.0209641456604,28.62352408695085,-6.1035155e-09,-0.0022919006,14.807862043380737,1460000,0.9885508988097745,30.840625663420774,1.101994514465332,9.477867841720581
3718.38090133667,20.787613235267308,26.89692258834839,0.12636280059814453,100,25.395956928880686,146,25.695696592330933,28.789412263788414,3.0517577e-09,-0.0025026351,15.254106760025024,1470000,0.8722100020392167,30.57636892589849,1.07415771484375,9.69145655632019
3743.682050228119,21.037956580500545,25.239269733428955,0.11535763740539551,100,26.016914953010982,147,24.01599621772766,29.0359910740112,-6.1035155e-09,-0.0013187714,14.122156381607056,1480000,0.9491718778224201,31.39777854722404,1.1071836948394775,9.178224325180054
3768.990578651428,20.90910870837672,25.251518964767456,0.1077880859375,100,21.002538180224295,148,24.08075189590454,28.89658838232201,-6.1035155e-09,-0.0030145936,14.168418407440186,1490000,1.258654948317487,31.54571192693296,1.0621535778045654,9.203164339065552
3794.4668288230896,21.06066717699053,25.410365343093872,0.11204290390014648,100,26.861299497265342,149,24.187744855880737,29.17717468457675,6.1035155e-09,-0.004027269,14.314144372940063,1500000,0.9896119129323574,31.67647614814799,1.1096994876861572,9.168387651443481
3819.84828042984,20.946533655156912,25.313275575637817,0.15282607078552246,100,26.251455939200476,150,24.05949330329895,29.057628576585298,-6.1035155e-09,-0.0067870803,14.2580885887146,1510000,0.9265502516037637,31.773118884215986,1.100102186203003,9.092451095581055
