LossAfter,train-StdReturn,Time-SampleProc,Itr,train-MaxReturn,Time,train-AverageReturn,train-PolicyExecTime,train-NumTrajs,train-MinReturn,ItrTime,train-AverageDiscountedReturn,n_timesteps,train-EnvExecTime,Time-Sampling,Time-Optimization,LossBefore
0.0019154145,2.3887112275218993,0.1122744083404541,135,275.64035603921116,3725.8830077648163,270.52032955655056,14.325789213180542,100,262.3448049035546,27.069419384002686,149.1422702177051,1360000,10.882410526275635,25.899240255355835,1.057173252105713,-9.527678e-06
-0.0013947524,4.1855542015913505,0.10838699340820312,136,276.88975090003,3752.9043130874634,269.7626579731766,14.20593547821045,100,236.16712185658878,26.96045708656311,148.83589068168894,1370000,10.89475393295288,25.79026770591736,1.061173677444458,-9.498519e-06
-0.0013158168,3.038934986472988,0.11869144439697266,137,275.6344647772064,3780.0610094070435,269.93596293864,14.233490467071533,100,259.6631169007459,27.08656597137451,148.82618228520548,1380000,10.96566128730774,25.888303756713867,1.078765869140625,-9.450396e-06
-0.0031556713,2.261911517261074,0.14513540267944336,138,275.22166712188505,3807.2076499462128,270.57465834604363,14.24854063987732,100,263.3371212663093,27.08380436897278,149.06665356332073,1390000,10.930766105651855,25.871846914291382,1.0661656856536865,-9.41963e-06
-0.0032091385,2.7258523022656997,0.13051056861877441,139,274.41973683814325,3834.2933309078217,270.4798501369655,14.20912504196167,100,258.0926145318842,27.020894050598145,149.17767609829724,1400000,10.928959369659424,25.82646346092224,1.0632414817810059,-9.392855e-06
-0.0014364889,2.9911933684784695,0.11307239532470703,140,275.3925651693513,3861.414210796356,270.7289971858729,14.217769145965576,100,258.67341677381177,27.05911636352539,149.14735256268568,1410000,10.945663928985596,25.85980200767517,1.0855724811553955,-9.342931e-06
-0.0032471702,2.5254186849934293,0.11777067184448242,141,276.06929889339153,3888.6065425872803,270.5439316963842,14.254163980484009,100,261.24298516120285,27.110211849212646,149.04286291243818,1420000,10.985217809677124,25.936100006103516,1.0555768013000488,-9.306928e-06
-0.0022514982,2.6102866299138374,0.1387619972229004,142,275.3643994192953,3915.752899169922,270.8757886310339,14.219737768173218,100,258.56665026630037,27.08617925643921,149.25629863124507,1430000,10.947234392166138,25.864286422729492,1.0823774337768555,-9.3041035e-06
-0.002801062,2.436109645133107,0.123779296875,143,275.86833965808756,3942.771255493164,271.02332566952134,14.18102765083313,100,260.5228391901479,26.957744121551514,149.29542065442737,1440000,10.884989023208618,25.75206446647644,1.081301212310791,-9.255677e-06
-0.0024482603,2.458110387257729,0.1155385971069336,144,276.06168143023797,3969.846804857254,271.01997400414524,14.234563827514648,100,265.4940619158724,27.016382455825806,149.4301529926269,1450000,10.88599944114685,25.814777374267578,1.0853397846221924,-9.200948e-06
-0.001126688,2.6441399745576954,0.11249828338623047,145,276.87501378530385,3996.8399617671967,271.28383820400563,14.186449527740479,100,258.65306001207017,26.935967683792114,149.47589443296263,1460000,10.877573251724243,25.755048990249634,1.0676324367523193,-9.141373e-06
0.009394713,2.6772895578622986,0.11699485778808594,146,275.17737052610386,4024.026862382889,271.1262632247037,14.297842741012573,100,259.4652361705392,27.125784873962402,149.53444910121897,1470000,10.960424184799194,25.943432807922363,1.0645787715911865,-9.115979e-06
-0.0038759368,3.3598455669876457,0.12130618095397949,147,276.39236677098495,4051.1654613018036,271.5506579792367,14.242324352264404,100,254.84712578159449,27.070047616958618,149.616806393128,1480000,10.92530608177185,25.86123776435852,1.0867834091186523,-9.03745e-06
0.0036940733,2.5578371344272504,0.12821698188781738,148,277.1161656085877,4078.371295928955,271.87426216415474,14.250766038894653,100,262.51649602408077,27.14772939682007,149.71627684372862,1490000,10.972658157348633,25.925612688064575,1.0933313369750977,-8.9877e-06
0.0031145783,2.675860399062783,0.11931467056274414,149,277.31066541031714,4105.315565109253,271.89259964600706,14.253592491149902,100,263.9565216205355,26.885362148284912,149.62783409192943,1500000,10.774849653244019,25.719966173171997,1.0453274250030518,-8.9594005e-06
-0.00095561444,3.276457618374639,0.10765838623046875,150,277.23852990801487,4132.241965532303,272.61496044353606,14.199005365371704,100,256.44928549100774,26.864206075668335,149.98034654595324,1510000,10.78573489189148,25.68462300300598,1.0709238052368164,-8.910116e-06
0.009965039,2.136726427599213,0.14017558097839355,151,278.19473621115407,4159.300748586655,273.52221214797953,14.206355333328247,100,266.8874182284373,26.991097688674927,150.30239873936992,1520000,10.859235763549805,25.766363382339478,1.0839033126831055,-8.861467e-06
-0.0028384628,3.3788305171816715,0.12406396865844727,152,278.8145841284396,4186.363857507706,273.37550841706997,14.251625299453735,100,257.74306198334557,27.002675771713257,150.24671453932248,1530000,10.851540327072144,25.795063257217407,1.082817554473877,-8.839591e-06
0.0026205846,2.030196515631705,0.11595010757446289,153,277.8246161464998,4213.306679964066,273.70721178827375,14.138001918792725,100,266.23203352270446,26.88378405570984,150.35864578127476,1540000,10.868974924087524,25.70721197128296,1.0595324039459229,-8.827162e-06
0.0011697871,2.467419567301271,0.11698126792907715,154,277.3907331500853,4240.435906410217,273.2686991708944,14.246673822402954,100,258.0968826002378,27.064268112182617,150.23745856813815,1550000,10.89534592628479,25.853357791900635,1.0931854248046875,-8.780984e-06
0.0017061776,3.0262132877600076,0.11243748664855957,155,278.0681028725207,4267.392072916031,273.14730929645646,14.173513412475586,100,263.75250831319244,26.898041009902954,150.37783912679305,1560000,10.860380411148071,25.732051134109497,1.0527656078338623,-8.757598e-06
0.0005540667,2.306594129739525,0.1068720817565918,156,277.0975294937982,4294.445929050446,272.95836137335425,14.273576498031616,100,265.7894301334452,26.994298696517944,150.33429866859498,1570000,10.849838256835938,25.818935871124268,1.0677406787872314,-8.71191e-06
