train-EnvExecTime,train-AverageDiscountedReturn,LossBefore,train-MaxReturn,Time-SampleProc,n_timesteps,ItrTime,train-StdReturn,train-AverageReturn,Itr,LossAfter,train-MinReturn,train-PolicyExecTime,Time-Optimization,Time,train-NumTrajs,Time-Sampling
3.886427879333496,-40.92200893195105,-0.011066806,-61.187725309955155,0.01388406753540039,1880000,10.640356063842773,1.032218439739696,-62.95966576509994,187,-0.022967959,-66.03348906979176,5.861772060394287,0.5749261379241943,1870.5008318424225,100,10.051287174224854
3.231193780899048,-40.97943658770266,-0.011924182,-59.916290721319186,0.015131473541259766,1890000,8.997244119644165,1.1624465372025028,-63.02165534841278,188,-0.013175269,-65.73303637196808,4.925537347793579,0.5614595413208008,1879.518878698349,100,8.42031216621399
4.370339393615723,-40.77735284324167,-0.03757507,-8.082904198354804,0.014444589614868164,1900000,11.823237180709839,5.630611297845196,-62.712328478852605,189,-0.04151055,-67.86038309870845,6.535906553268433,0.5610425472259521,1891.364616394043,100,11.247441053390503
3.2492620944976807,-41.1730149331553,0.01104303,-60.84777941630581,0.01464390754699707,1910000,9.002947092056274,1.249202775620504,-63.221041807001484,190,0.00457565,-67.79276283346677,4.877767324447632,0.5973536968231201,1900.3885869979858,100,8.390488147735596
4.405568599700928,-40.97398831569571,-0.03649093,-59.923627300072866,0.015715599060058594,1920000,11.887558937072754,1.3110166030090582,-63.021333762129224,191,-0.041533776,-67.39835535375433,6.5379722118377686,0.5773472785949707,1912.2993001937866,100,11.294094324111938
3.959075450897217,-41.27445435298196,-0.0056105317,-61.18561483921698,0.01805853843688965,1930000,10.812995433807373,1.1425278603434037,-63.331713657735435,192,-0.012653317,-67.18315635629652,5.876615524291992,0.6471951007843018,1923.1336932182312,100,10.147421836853027
3.4136173725128174,-40.915778180126715,-0.0025307739,-60.36992706883703,0.013187646865844727,1940000,9.432922124862671,1.207639621042902,-62.956149416244514,193,-0.008937525,-66.13336547734283,5.203263759613037,0.528968334197998,1932.5954115390778,100,8.890507459640503
4.250481843948364,-40.830674200941715,-0.0018885315,-60.54125308351495,0.018701791763305664,1950000,11.66056752204895,1.08623815498873,-62.86604438902552,194,-0.008721368,-66.3226702255918,6.425500154495239,0.6309938430786133,1944.2745990753174,100,11.010568857192993
3.9070475101470947,-41.03463206252427,-0.016822118,-59.78461456416472,0.01967597007751465,1960000,10.67059874534607,1.2850323400449357,-63.0853943195783,195,-0.021854892,-66.42854284614741,5.861940860748291,0.5655429363250732,1954.9737257957458,100,10.08503532409668
3.202316999435425,-40.94473748971175,0.04545754,-60.1119778589949,0.015683650970458984,1970000,8.90381145477295,1.3038374962084835,-62.99004816899358,196,0.04151359,-67.57801722567477,4.856759071350098,0.5674996376037598,1963.8988213539124,100,8.32034969329834
4.377233505249023,-40.87986872145075,0.019955179,-60.0439568107424,0.024253129959106445,1980000,12.288341999053955,1.279995390759283,-62.91556750761194,197,0.018404573,-66.26951273241649,6.642948150634766,0.9044091701507568,1976.210976600647,100,11.359266519546509
3.7673425674438477,-40.91363735146002,-0.041922744,-60.480673479662045,0.012752056121826172,1990000,10.288738012313843,1.1471579427480914,-62.958530075450746,198,-0.047708504,-65.8590057704647,5.687955856323242,0.5259664058685303,1986.521532535553,100,9.74975037574768
3.713313579559326,-41.1801934828669,0.01864304,-60.316926531732165,0.02202439308166504,2000000,10.359947681427002,1.2620532665622792,-63.233353032997336,199,0.0082526365,-66.03986042975343,5.582566022872925,0.7425053119659424,1996.900302886963,100,9.595085144042969
3.969879627227783,-40.97809369825433,-0.008559198,-61.03366728688083,0.01748204231262207,2010000,10.943395137786865,1.1319873562982476,-63.02574734083517,200,-0.008157895,-66.31097876773475,6.018080472946167,0.6197199821472168,2007.877452135086,100,10.30582308769226
3.372091054916382,-41.0568325625965,0.036242526,-60.560265803627026,0.0259397029876709,2020000,9.638589143753052,1.2591256289657768,-63.10780579660935,201,0.031135773,-66.92417227947807,5.097051620483398,0.8736586570739746,2017.5453143119812,100,8.738094329833984
4.310636520385742,-41.047804120352254,0.003066684,-60.73671438232151,0.018163681030273438,2030000,11.766776084899902,1.280804314538635,-63.10246897879048,202,-0.001036618,-67.6321150682084,6.450440406799316,0.6505453586578369,2029.3358476161957,100,11.097766399383545
4.980252027511597,-40.892440614437774,0.013476453,-60.648394132227835,0.018332242965698242,2040000,13.45681118965149,0.9969685167464682,-62.93309715798301,203,0.0050429413,-65.21773520870627,7.412898302078247,0.6596050262451172,2042.8282344341278,100,12.778416633605957
3.5118353366851807,-40.9402006960169,0.017232547,-60.63696562974936,0.011423587799072266,2050000,9.610398769378662,1.3172184962243716,-62.98470405523325,204,0.009835657,-66.93617488015046,5.2869250774383545,0.521050214767456,2052.468091249466,100,9.077666521072388
4.165264129638672,-40.94399098574291,-0.005325995,-60.718658163942266,0.019383668899536133,2060000,11.429831981658936,1.2216627941794451,-62.98408718322233,205,-0.01348311,-67.81125719693162,6.296375036239624,0.6228973865509033,2063.9168994426727,100,10.787297248840332
3.380863666534424,-41.14022390543277,-0.008671244,-60.50222642703493,0.01295018196105957,2070000,9.304856538772583,1.2341986028324943,-63.18800751707996,206,-0.018643683,-66.24194137889914,5.109277009963989,0.5303220748901367,2073.248676776886,100,8.761175870895386
4.319687604904175,-41.04920216934582,0.0029028747,-59.80225353303341,0.01864480972290039,2080000,11.770545721054077,1.276974138663922,-63.09867662402944,207,0.0016772125,-66.9135998648759,6.4625208377838135,0.6328036785125732,2085.038269996643,100,11.118766784667969
3.25126576423645,-41.05179587484961,-0.005955884,-60.5543612261824,0.015347957611083984,2090000,8.964241981506348,1.2571194436767104,-63.0993428334403,208,-0.00933349,-69.07325497831916,4.865642786026001,0.5721397399902344,2094.028153896332,100,8.376282930374146
4.353447914123535,-41.09876240614438,0.005392703,-60.84571868841702,0.017776012420654297,2100000,11.885675430297852,1.0715639936201535,-63.14399462735948,209,-0.00075897825,-67.07931097552463,6.601404666900635,0.5699267387390137,2105.936388731003,100,11.297677040100098
3.197299003601074,-40.990749656046646,0.02148262,-61.035453025908566,0.015955686569213867,2110000,8.907299518585205,1.182461523550688,-63.03689483093226,210,0.019920623,-67.30527316737603,4.870490312576294,0.564831018447876,2114.8649230003357,100,8.326223850250244
4.377601146697998,-40.95937454523744,0.004335187,-60.727394187570816,0.01563286781311035,2120000,11.870432615280151,1.0426221825311457,-63.00603551996433,211,-0.00022046204,-66.35154586949317,6.54470419883728,0.5756947994232178,2126.7583677768707,100,11.278781652450562
3.217884063720703,-41.00321933178881,0.037530296,-60.729844339206366,0.015303373336791992,2130000,8.88703966140747,1.2185406148216886,-63.051631822262955,212,0.032714583,-66.0488909455953,4.814133167266846,0.5793139934539795,2135.6683309078217,100,8.292052030563354
4.399577617645264,-40.96178115321078,0.02273406,-60.55533892954131,0.013973236083984375,2140000,12.292946815490723,1.112256517132744,-63.004329606057865,213,0.016529066,-66.21069274100037,6.555530071258545,0.9729712009429932,2147.9833900928497,100,11.305655479431152
3.907628059387207,-40.96538868242065,0.015332688,-60.31269926276547,0.015941858291625977,2150000,10.68911361694336,1.351935979305538,-63.01336896461027,214,0.009640637,-67.82590973831135,5.860896587371826,0.597893238067627,2158.6957037448883,100,10.074918031692505
3.972172498703003,-40.9648190518798,-0.018192109,-60.13600793639209,0.015899181365966797,2160000,10.934539794921875,1.1674093966267156,-63.00836273965394,215,-0.025466774,-66.11190494234458,6.027425289154053,0.6039431095123291,2169.6585524082184,100,10.31434178352356
3.977916955947876,-41.119244980032036,0.026119562,-60.57255855846855,0.017853975296020508,2170000,10.942389011383057,1.2505680851179142,-63.17138753473299,216,0.02058641,-66.77850049334226,5.990459680557251,0.6260230541229248,2180.6294479370117,100,10.298030853271484
3.8452205657958984,-40.97823613784532,0.02343503,-60.38278289606215,0.01740431785583496,2180000,10.5690279006958,1.2752517011890177,-63.02174472051229,217,0.018615253,-67.32514683681126,5.828542709350586,0.5744104385375977,2191.2239842414856,100,9.976873636245728
3.19964337348938,-40.96424806224522,-0.009286157,-60.456031407553034,0.015049457550048828,2190000,8.875498056411743,1.1627301120300506,-63.0094274043197,218,-0.016041642,-67.07246441161705,4.805532693862915,0.5973715782165527,2200.1214320659637,100,8.262791156768799
4.386503458023071,-40.963584580543184,-0.002260367,-60.15404246292878,0.013683795928955078,2200000,12.263750076293945,1.1232585167204983,-63.00835480153117,219,-0.006758731,-66.5720367268398,6.580519914627075,0.9414088726043701,2212.405668735504,100,11.30836296081543
