Iteration	Time	TimestepsThisBatch	PoolSize	LastEpReturn	Episodes	MaxEpReturn	TimestepsSoFar
351	3332.199184656143	1000	353000	-577.5163654397928	930	1163.6681241822496	353000
352	3341.799205303192	1000	354000	-2932.565556858717	931	1163.6681241822496	354000
353	3353.1571748256683	1000	355000	-702.7006773161708	933	1163.6681241822496	355000
354	3364.543689727783	1000	356000	-515.3707494969055	939	1163.6681241822496	356000
355	3375.2593729496	1000	357000	-34.9776938023846	950	1163.6681241822496	357000
356	3383.4545731544495	1000	358000	-121.50880372265809	981	1163.6681241822496	358000
357	3391.4566061496735	1000	359000	-29.983465611927084	994	1163.6681241822496	359000
358	3399.9514968395233	1000	360000	-30.720157517623186	1051	1163.6681241822496	360000
359	3409.4872794151306	1000	361000	-2973.0255772945834	1052	1163.6681241822496	361000
360	3420.9927480220795	1000	362000	-48.40192856785646	1062	1163.6681241822496	362000
361	3432.181518316269	1000	363000	-29.44242781260025	1077	1163.6681241822496	363000
362	3440.5873141288757	1000	364000	-27.961921047640903	1119	1163.6681241822496	364000
363	3448.679836988449	1000	365000	-135.1097269187522	1168	1163.6681241822496	365000
364	3456.9039335250854	1000	366000	-23.127473996386176	1179	1163.6681241822496	366000
365	3466.4129202365875	1000	367000	-60.65029404989052	1190	1163.6681241822496	367000
366	3477.123871564865	1000	368000	-24.918201781755812	1198	1163.6681241822496	368000
367	3488.633976459503	1000	369000	-29.468610414222468	1250	1163.6681241822496	369000
368	3498.048907995224	1000	370000	-31.370240793027875	1320	1163.6681241822496	370000
369	3505.8625795841217	1000	371000	-31.580018558191263	1325	1163.6681241822496	371000
370	3513.8664700984955	1000	372000	-27.54431797235277	1327	1163.6681241822496	372000
371	3522.694061279297	1000	373000	-40.47974757820197	1366	1163.6681241822496	373000
372	3532.560075044632	1000	374000	-34.925238989455586	1411	1163.6681241822496	374000
373	3544.0841448307037	1000	375000	-24.803655027151883	1425	1163.6681241822496	375000
374	3552.395803451538	1000	376000	-20.924852310541624	1469	1163.6681241822496	376000
375	3560.56236243248	1000	377000	-22.813188474996846	1472	1163.6681241822496	377000
376	3568.7356581687927	1000	378000	-65.48859841383764	1476	1163.6681241822496	378000
377	3577.9317445755005	1000	379000	-27.245102209155878	1478	1163.6681241822496	379000
378	3588.7002940177917	1000	380000	-100.2907179403265	1480	1163.6681241822496	380000
379	3599.830812692642	1000	381000	-39.5889609367044	1486	1163.6681241822496	381000
380	3610.8091061115265	1000	382000	-35.760816124961096	1490	1163.6681241822496	382000
381	3618.753834962845	1000	383000	-2933.7908699335017	1491	1163.6681241822496	383000
382	3626.98269200325	1000	384000	-37.23791236224792	1493	1163.6681241822496	384000
383	3635.4385895729065	1000	385000	-2963.2736771102386	1494	1163.6681241822496	385000
384	3644.832823038101	1000	386000	-2946.848079755189	1495	1163.6681241822496	386000
385	3655.9146773815155	1000	387000	-2954.987534024205	1496	1163.6681241822496	387000
386	3667.291093826294	1000	388000	-90.16583227903634	1498	1163.6681241822496	388000
387	3677.162502527237	1000	389000	-2966.5893891341148	1499	1163.6681241822496	389000
388	3685.2953062057495	1000	390000	-2971.809211325015	1500	1163.6681241822496	390000
389	3693.3536574840546	1000	391000	-90.7923568202761	1504	1163.6681241822496	391000
390	3701.952611923218	1000	392000	-47.42418637119016	1506	1163.6681241822496	392000
391	3712.2473430633545	1000	393000	-120.3227139659813	1508	1163.6681241822496	393000
392	3720.7498733997345	1000	394000	-224.02573398517387	1512	1163.6681241822496	394000
393	3728.8344254493713	1000	395000	-71.00479769407511	1519	1163.6681241822496	395000
394	3737.2486782073975	1000	396000	-60.66585790079486	1523	1163.6681241822496	396000
395	3746.8026378154755	1000	397000	-62.7255957125763	1532	1163.6681241822496	397000
396	3757.121188879013	1000	398000	-89.17373899578979	1538	1163.6681241822496	398000
397	3768.582117795944	1000	399000	-54.182583420222215	1542	1163.6681241822496	399000
398	3779.9625368118286	1000	400000	-30.790042924164926	1559	1163.6681241822496	400000
399	3789.5859282016754	1000	401000	-1679.5370823934811	1562	1163.6681241822496	401000
400	3797.336417913437	1000	402000	-2938.5456303906362	1563	1163.6681241822496	402000
401	3805.434098005295	1000	403000	-40.07303785810716	1565	1163.6681241822496	403000
402	3814.3562366962433	1000	404000	-141.08600072479146	1592	1163.6681241822496	404000
403	3824.3544471263885	1000	405000	-491.3965485276125	1605	1163.6681241822496	405000
404	3835.819440841675	1000	406000	-324.4969122296648	1622	1163.6681241822496	406000
405	3844.1606817245483	1000	407000	-156.36580716735958	1636	1163.6681241822496	407000
406	3852.224194049835	1000	408000	-201.5419073524984	1650	1163.6681241822496	408000
407	3860.2944779396057	1000	409000	-68.31369049196302	1657	1163.6681241822496	409000
408	3869.5481476783752	1000	410000	-2967.1007049223626	1658	1163.6681241822496	410000
409	3880.0139679908752	1000	411000	-366.62387403379506	1659	1163.6681241822496	411000
410	3891.0606780052185	1000	412000	-27.045231984368748	1679	1163.6681241822496	412000
411	3902.075882434845	1000	413000	-558.0214900388204	1682	1163.6681241822496	413000
412	3911.134975194931	1000	414000	-547.5858976481483	1689	1163.6681241822496	414000
413	3919.01256108284	1000	415000	-184.33582377894754	1695	1163.6681241822496	415000
414	3927.131326198578	1000	416000	-26.671850812070666	1700	1163.6681241822496	416000
415	3936.0891287326813	1000	417000	-37.82716359195599	1717	1163.6681241822496	417000
416	3946.057993888855	1000	418000	-277.082920802835	1720	1163.6681241822496	418000
417	3957.4354135990143	1000	419000	-233.2422155982145	1725	1163.6681241822496	419000
418	3968.787966489792	1000	420000	-2964.577550280746	1726	1163.6681241822496	420000
419	3977.057252883911	1000	421000	-42.628513878342716	1730	1163.6681241822496	421000
420	3985.061738729477	1000	422000	-80.15024502507144	1734	1163.6681241822496	422000
421	3993.171493291855	1000	423000	-38.78947072812837	1736	1163.6681241822496	423000
422	4002.5035314559937	1000	424000	-207.82274328236497	1743	1163.6681241822496	424000
423	4013.326083421707	1000	425000	-52.339886551223515	1757	1163.6681241822496	425000
424	4024.7702519893646	1000	426000	-201.69998280576868	1760	1163.6681241822496	426000
425	4033.201801776886	1000	427000	-118.29279555962714	1764	1163.6681241822496	427000
426	4041.2157533168793	1000	428000	-87.47063587937595	1767	1163.6681241822496	428000
427	4049.4296791553497	1000	429000	-114.35812014745981	1779	1163.6681241822496	429000
428	4058.7275834083557	1000	430000	-68.17505583012081	1787	1163.6681241822496	430000
429	4069.382410287857	1000	431000	-47.035133063926	1804	1163.6681241822496	431000
430	4079.090325832367	1000	432000	-115.74575717002874	1807	1163.6681241822496	432000
431	4087.1655325889587	1000	433000	-112.03044693317152	1809	1163.6681241822496	433000
432	4095.441618680954	1000	434000	-124.272093629413	1814	1163.6681241822496	434000
433	4104.433448791504	1000	435000	-68.69098654056324	1819	1163.6681241822496	435000
434	4114.204559087753	1000	436000	-31.851514471424043	1828	1163.6681241822496	436000
435	4125.538756608963	1000	437000	-2937.653062916906	1829	1163.6681241822496	437000
436	4136.014423131943	1000	438000	-99.6882113504211	1831	1163.6681241822496	438000
437	4144.235070228577	1000	439000	-151.7915727326583	1832	1163.6681241822496	439000
438	4152.37023639679	1000	440000	-89.26879512430516	1838	1163.6681241822496	440000
439	4160.750886440277	1000	441000	-2926.029166050891	1839	1163.6681241822496	441000
440	4169.974673986435	1000	442000	-2947.9975103426955	1840	1163.6681241822496	442000
441	4181.23446559906	1000	443000	-105.91990607434482	1844	1163.6681241822496	443000
442	4190.6052758693695	1000	444000	-44.34524606565979	1849	1163.6681241822496	444000
443	4198.6053075790405	1000	445000	-72.79219879715345	1857	1163.6681241822496	445000
444	4206.565537452698	1000	446000	-2918.3490767662897	1858	1163.6681241822496	446000
445	4215.396613359451	1000	447000	-2949.3575654965684	1859	1163.6681241822496	447000
446	4224.825749397278	1000	448000	-71.06843987302659	1869	1163.6681241822496	448000
447	4236.378451347351	1000	449000	-28.044966982587063	1874	1163.6681241822496	449000
448	4245.206771373749	1000	450000	-20.19527925023173	1876	1163.6681241822496	450000
449	4253.290394306183	1000	451000	-249.42854465727237	1888	1163.6681241822496	451000
450	4261.17355966568	1000	452000	-27.71044890457186	1891	1163.6681241822496	452000
451	4270.334018945694	1000	453000	-157.47916288242297	1894	1163.6681241822496	453000
452	4280.765252828598	1000	454000	-37.48289668996373	1898	1163.6681241822496	454000
453	4292.107492446899	1000	455000	-2963.132531965491	1899	1163.6681241822496	455000
454	4300.649978637695	1000	456000	-3021.3227685766337	1900	1163.6681241822496	456000
455	4308.712069988251	1000	457000	-675.7840977626487	1901	1163.6681241822496	457000
456	4316.747577190399	1000	458000	-3048.4390101068784	1902	1163.6681241822496	458000
457	4326.009842157364	1000	459000	-350.4678406055922	1904	1163.6681241822496	459000
458	4336.345204114914	1000	460000	-3000.106052178619	1905	1163.6681241822496	460000
459	4347.356730222702	1000	461000	-2974.8743731588484	1906	1163.6681241822496	461000
460	4355.258113622665	1000	462000	-3019.462834028339	1907	1163.6681241822496	462000
461	4363.256971359253	1000	463000	-70.79532416804537	1909	1163.6681241822496	463000
462	4371.430472612381	1000	464000	-41.30812544715792	1937	1163.6681241822496	464000
463	4381.005681991577	1000	465000	-39.50830851811861	1940	1163.6681241822496	465000
464	4391.92457318306	1000	466000	-64.71436799617142	1943	1163.6681241822496	466000
465	4403.182771921158	1000	467000	-2998.2045044069655	1944	1163.6681241822496	467000
466	4414.418431997299	1000	468000	-2991.428328577533	1945	1163.6681241822496	468000
467	4424.7984166145325	1000	469000	-2976.4240741640588	1946	1163.6681241822496	469000
468	4432.7776527404785	1000	470000	-2995.486837547749	1947	1163.6681241822496	470000
469	4440.719108343124	1000	471000	-3001.6760234971453	1948	1163.6681241822496	471000
470	4449.331898450851	1000	472000	-3011.194761231125	1949	1163.6681241822496	472000
471	4458.920116424561	1000	473000	-3013.2577025092105	1950	1163.6681241822496	473000
472	4470.311757564545	1000	474000	-3020.075098948347	1951	1163.6681241822496	474000
473	4481.530074834824	1000	475000	-2972.8108286098286	1952	1163.6681241822496	475000
474	4490.9002957344055	1000	476000	-2895.09393047532	1953	1163.6681241822496	476000
475	4498.868691921234	1000	477000	-2997.6121468410033	1954	1163.6681241822496	477000
476	4506.986312389374	1000	478000	-3005.865127158546	1955	1163.6681241822496	478000
477	4516.022965192795	1000	479000	-3000.2322819584356	1956	1163.6681241822496	479000
478	4526.056686401367	1000	480000	-2999.2680909171117	1957	1163.6681241822496	480000
479	4537.511665582657	1000	481000	-265.48767392168315	1959	1163.6681241822496	481000
480	4548.801087856293	1000	482000	-2981.55270560377	1960	1163.6681241822496	482000
481	4559.669120788574	1000	483000	-3007.032666288408	1961	1163.6681241822496	483000
482	4567.722472667694	1000	484000	-381.3151047449222	1963	1163.6681241822496	484000
483	4575.751839399338	1000	485000	-41.39670194994875	1972	1163.6681241822496	485000
484	4584.019203186035	1000	486000	-59.552228191732866	1981	1163.6681241822496	486000
485	4593.4824295043945	1000	487000	-64.51681685906493	1988	1163.6681241822496	487000
486	4604.105579376221	1000	488000	-78.36344444495289	1996	1163.6681241822496	488000
487	4615.3341200351715	1000	489000	-155.58968543122435	2009	1163.6681241822496	489000
488	4626.524945020676	1000	490000	-38.63036680148314	2034	1163.6681241822496	490000
489	4635.613258838654	1000	491000	-49.40660019103716	2053	1163.6681241822496	491000
490	4643.404749393463	1000	492000	-48.24746653158857	2056	1163.6681241822496	492000
491	4651.546266317368	1000	493000	-46.11875718291131	2060	1163.6681241822496	493000
492	4660.5396456718445	1000	494000	-66.90733976534996	2076	1163.6681241822496	494000
493	4670.5531277656555	1000	495000	-2986.7352162668158	2077	1163.6681241822496	495000
494	4681.989379167557	1000	496000	-119.64412760127426	2104	1163.6681241822496	496000
495	4691.604966878891	1000	497000	-99.33889595453672	2157	1163.6681241822496	497000
496	4699.521072387695	1000	498000	-45.26130804253419	2186	1163.6681241822496	498000
497	4707.573303699493	1000	499000	-67.2199564729706	2207	1163.6681241822496	499000
498	4716.434195756912	1000	500000	-47.329330923667555	2258	1163.6681241822496	500000
499	4725.269645929337	1000	501000	-46.43862918639874	2313	1163.6681241822496	501000
