train-StdReturn,Time,train-MaxReturn,train-MinReturn,ItrTime,train-PolicyExecTime,Time-Optimization,train-EnvExecTime,Time-SampleProc,Itr,train-AverageReturn,LossAfter,train-NumTrajs,Time-Sampling,n_timesteps,LossBefore,train-AverageDiscountedReturn
65.48890239110551,27.484796047210693,166.7872426479167,-155.903899649012,27.484787702560425,13.768860340118408,2.1600656509399414,10.691499710083008,0.18774795532226562,0,-67.28883274350102,-0.7824124,100,25.136075496673584,10000,-0.021080175,-27.00256562768165
5.565172837993059,54.96503162384033,201.4958293956359,175.37820102853948,27.39775037765503,13.872314214706421,1.5009346008300781,11.143498659133911,0.1918494701385498,1,191.7217060468803,-0.19122253,100,25.703148365020752,20000,-0.005786289,114.92670935288294
12.385519338321469,82.56542801856995,190.09451000551385,129.8395656023952,27.53424072265625,14.039485454559326,1.0830388069152832,11.566447734832764,0.14895892143249512,2,157.97107628664048,-0.112210214,100,26.300419807434082,30000,-0.0026656128,95.81200642331619
4.515332527252743,110.16366624832153,199.9640376481152,173.759194338497,27.534849882125854,14.16874098777771,1.0523171424865723,11.501087427139282,0.11469078063964844,3,191.78371629512188,-0.24519446,100,26.36723756790161,40000,-0.012623792,112.39216955720342
1.1733033812889557,137.8525528907776,195.72065387374292,190.76052090878468,27.624670267105103,14.050980567932129,1.0770628452301025,11.690648078918457,0.10714077949523926,4,193.57231822847658,-0.011801086,100,26.43978500366211,50000,0.0028216431,114.7431993365458
2.784800674752978,165.18890285491943,193.75919753946727,180.6611538380528,27.275205850601196,14.067731857299805,1.069922685623169,11.336233615875244,0.10679745674133301,5,188.3098534599412,-0.07206826,100,26.097797393798828,60000,-0.025849268,112.73234283549304
1.8915535029552561,192.56004881858826,189.52792663992216,177.9649400713693,27.310702323913574,14.035871744155884,1.0541326999664307,11.411795616149902,0.11600184440612793,6,185.1614953792889,-0.20804612,100,26.139836072921753,70000,-0.022338672,108.64133794958849
1.1112389467595674,219.95769810676575,198.5482989128206,192.92103535067275,27.333507537841797,14.055710077285767,1.0784411430358887,11.398765087127686,0.10600471496582031,7,195.73431472441231,-0.19647916,100,26.148390293121338,80000,-0.022778051,114.55524220739034
0.7831360299684318,247.4446611404419,198.34612893560177,194.79202254833913,27.425492525100708,14.070109128952026,1.0479826927185059,11.492324829101562,0.10884857177734375,8,196.3101168496909,-0.13135703,100,26.267884731292725,90000,-0.029749122,115.7175196422521
0.9810005909289645,274.8369209766388,198.6118428409745,194.05917197806775,27.333598852157593,14.090124368667603,1.0449244976043701,11.393640041351318,0.10767149925231934,9,196.40345701681863,-0.16227575,100,26.180216312408447,100000,-0.0068191285,115.14434644790752
3.138318194791922,303.2523899078369,198.82435086831572,185.10225411037504,28.348347663879395,14.547672271728516,1.0680770874023438,11.899963617324829,0.11104512214660645,10,192.2183067164173,-0.03592648,100,27.168586492538452,110000,-0.016669879,112.34247415024153
2.6831119060269786,330.8968098163605,198.03314410897812,185.19338718091464,27.58310842514038,14.190499305725098,1.0702803134918213,11.517961978912354,0.11021018028259277,11,193.08454975882924,-0.1627968,100,26.40188980102539,120000,-0.03207616,112.91478902236527
1.5596920821791125,358.5229308605194,205.20265742854554,197.71237870573734,27.558326721191406,14.154949188232422,1.089447259902954,11.506107330322266,0.11050677299499512,12,201.41770529352084,-0.06900132,100,26.35749578475952,130000,-0.014109351,117.65026091596333
2.0061770861921997,385.58990359306335,205.27569333588147,195.06443030264276,27.008984327316284,14.042085647583008,1.0571680068969727,11.093812704086304,0.1057884693145752,13,199.8192700267739,-0.064375095,100,25.84526753425598,140000,-0.016214166,118.0063103247297
6.969088376134862,412.54694390296936,211.96063563382916,176.99990110925165,26.89974045753479,14.114310026168823,1.0530834197998047,10.926982879638672,0.11538934707641602,14,194.40174862487586,-0.08617791,100,25.730634689331055,150000,-0.027822021,114.51425608913996
8.800499993558848,439.5246117115021,226.38828473664773,180.63184712991801,26.913195848464966,13.849920749664307,1.323868751525879,10.860301494598389,0.17876505851745605,15,211.1007395651472,-0.067615,100,25.40974235534668,160000,-0.022341369,120.56780061464094
5.214962115569296,466.4522898197174,222.72202363026847,198.03252701488177,26.869450569152832,13.711189270019531,1.3888072967529297,10.970253944396973,0.11144232749938965,16,210.38671428423018,-0.046234004,100,25.367610931396484,170000,0.011376037,119.54759503517397
13.303702447754844,493.4068717956543,225.15469512100296,92.18233382355787,26.873026609420776,13.882022619247437,1.1188030242919922,11.026384830474854,0.15434837341308594,17,216.05572788096572,-0.27181113,100,25.597439289093018,180000,-0.03544608,122.48445953080835
19.669170031100634,520.2873637676239,227.28127984638775,128.17116495414817,26.7970609664917,13.67026972770691,1.7224276065826416,10.57257628440857,0.14083480834960938,18,204.8447172844399,-0.47838324,100,24.932392597198486,190000,0.01681377,118.86902622026864
4.669279673043171,547.430047750473,226.83579673615688,204.76837898755892,27.085888147354126,13.814387798309326,1.4567224979400635,10.907520771026611,0.19924592971801758,19,219.02153669954944,-0.28424802,100,25.42718195915222,200000,-0.0044610384,125.35722600399639
3.2988629564241223,574.7886824607849,219.34737122602408,202.31486725024067,27.2962384223938,14.14497447013855,1.1333296298980713,11.186148643493652,0.1209256649017334,20,210.8183313232025,-0.0020400512,100,26.041234493255615,210000,-0.010406762,122.11803579818687
2.8887095832187666,602.1303730010986,216.77365774517486,198.98709412330624,27.269973754882812,14.155511617660522,1.0449416637420654,11.265225172042847,0.1073617935180664,21,210.77919542429908,-0.07506469,100,26.11701798439026,220000,-0.0251319,122.23514828653416
