LossBefore,LossAfter,Time-Sampling,train-MinReturn,Itr,Time-Optimization,train-AverageReturn,train-PolicyExecTime,train-StdReturn,train-MaxReturn,n_timesteps,Time,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-NumTrajs
1.9836426e-08,-0.012003787,23.374475240707397,50.604073268258546,123,1.579880952835083,129.71113040659876,14.25577187538147,33.26761339240388,216.62576346307702,1240000,3123.994617700577,0.13765382766723633,73.20941315328177,8.417457580566406,25.092623233795166,100
0.013034311,-0.011732782,23.226007223129272,67.54828558521803,124,1.5198957920074463,132.80923691998575,14.137660026550293,33.21142518002064,214.14729639770468,1250000,3148.9771378040314,0.1405014991760254,74.36354951434528,8.389858961105347,24.888401985168457,100
3.242493e-08,-0.010667877,23.24601650238037,35.19902667505247,125,1.4485409259796143,129.1488403563738,14.144354820251465,35.695403421922826,208.41264314720004,1260000,3173.9075968265533,0.15454483032226562,73.49777923334385,8.403589725494385,24.851316690444946,100
1.0681152e-08,-0.011941427,23.265548706054688,28.8862695460399,126,1.4221527576446533,131.8370738714432,14.194467782974243,39.189828076059364,209.90512863565277,1270000,3198.798994779587,0.1253676414489746,74.18927752161252,8.36901330947876,24.814402103424072,100
5.912781e-09,-0.007870355,23.502068042755127,69.75291452539808,127,1.4140632152557373,138.7730935014229,14.312411069869995,33.21608628312694,224.43386746206224,1280000,3223.920704126358,0.1221473217010498,78.26209069399592,8.476760387420654,25.040306091308594,100
3.0517577e-09,-0.00238291,23.34398579597473,19.50195986493892,128,1.4266438484191895,136.96808659181264,14.253013849258423,35.441979627096664,232.4664031602707,1290000,3248.9105978012085,0.1294267177581787,77.03176228856111,8.384825706481934,24.900835037231445,100
-3.0517577e-09,-0.0039600558,23.373430013656616,59.60128522134761,129,1.5276002883911133,137.71532320399552,14.228953838348389,35.453454759941856,217.39521668372674,1300000,3274.045085668564,0.14368581771850586,78.15828501808848,8.435941219329834,25.04558491706848,100
-2.2888184e-08,-0.010527712,23.256285429000854,60.91978287371785,130,1.4825711250305176,142.0958243560107,14.087327241897583,35.52107618503815,238.72483257889664,1310000,3299.005346059799,0.12834811210632324,79.90693979464334,8.469027757644653,24.86943793296814,100
3.6621095e-08,-0.010233435,23.398802518844604,70.78272989201477,131,1.54756760597229,142.80513223037514,14.297364711761475,35.08388560077477,223.9586453004469,1320000,3324.1609971523285,0.12853741645812988,80.05831538242711,8.40117359161377,25.07568669319153,100
1.2207031e-08,-0.009528784,23.337419271469116,64.19864178591546,132,1.5365471839904785,141.9782321030404,14.187854528427124,39.32354429663698,242.24517391287586,1330000,3349.2493929862976,0.12774348258972168,80.67936763488439,8.44056224822998,25.00372624397278,100
