Time-Sampling,Time-SampleProc,train-AverageDiscountedReturn,LossBefore,train-AverageReturn,train-MinReturn,n_timesteps,train-MaxReturn,ItrTime,LossAfter,Time-Optimization,Itr,Time,train-NumTrajs,train-PolicyExecTime,train-EnvExecTime,train-StdReturn
10.13331151008606,0.044751644134521484,152.2235841535389,-1.1013434e-05,279.40286435984217,256.7039450425667,1000000,286.9432705417488,10.563608646392822,-0.00038128663,0.385225772857666,99,1043.5930802822113,100,5.567306041717529,4.252972602844238,4.743781762038262
10.17243218421936,0.08766818046569824,151.74008362021016,-1.099197e-05,278.5881896987971,261.5914084763421,1010000,286.43693164631145,10.68250846862793,0.0010558293,0.4218738079071045,100,1054.2897481918335,100,5.598496198654175,4.263043642044067,4.69888039706963
11.110661029815674,0.05504107475280762,151.93133722414365,-1.0990396e-05,278.78826231399233,221.12104400219127,1020000,287.96837965110876,11.538177490234375,-0.0047002155,0.37212681770324707,101,1065.846200466156,100,6.172195911407471,4.603754043579102,7.321932573366113
10.359733819961548,0.05006122589111328,152.3538856758612,-1.0949856e-05,279.2538073534263,243.50451443858773,1030000,287.0318972677458,10.780858516693115,-0.002966604,0.3702816963195801,102,1076.6419007778168,100,5.727014541625977,4.324561834335327,5.418912202265317
10.411087274551392,0.0621190071105957,152.04311008724915,-1.09305665e-05,278.3281793920601,242.49327880233093,1040000,286.4417717797501,10.873685836791992,-0.0039911093,0.4001598358154297,103,1087.5316004753113,100,5.735358476638794,4.363563299179077,6.53589417907675
10.485025405883789,0.04678702354431152,152.38432160777722,-1.09105e-05,279.2349159355973,266.9036240284889,1050000,288.44904757587983,10.915401458740234,-0.0033176106,0.38327574729919434,104,1098.4644284248352,100,5.787102699279785,4.384666919708252,4.521048303101546
10.117565870285034,0.04483294486999512,153.09985986625347,-1.0884634e-05,280.5599930950221,265.5741611016991,1060000,287.78135056857127,10.524567604064941,-0.0035339836,0.36174726486206055,105,1109.0032153129578,100,5.559209823608398,4.2540061473846436,3.7713160056319146
10.46098804473877,0.055889129638671875,153.15206472710688,-1.086212e-05,280.7010998935872,267.86415014173355,1070000,290.50262998016035,10.960926294326782,-0.0027970823,0.44368553161621094,106,1119.9785974025726,100,5.780781507492065,4.364962100982666,4.366728283109593
10.29360055923462,0.056748390197753906,152.83441098689025,-1.0849274e-05,280.07342962638313,249.57331146870882,1080000,288.8851381782391,10.740374565124512,-0.004116122,0.38965630531311035,107,1130.7369503974915,100,5.6319310665130615,4.354583978652954,5.7638498350270595
10.121108055114746,0.04016685485839844,153.01372080652973,-1.08175245e-05,280.3693531924062,262.17819317473345,1090000,288.67500576193083,10.548784494400024,-0.0019222078,0.3872103691101074,108,1141.3005766868591,100,5.5433878898620605,4.271056413650513,4.548643941900922
10.545933246612549,0.052880048751831055,152.60672131646263,-1.0797204e-05,279.88956321045083,254.26707244491374,1100000,289.82407303195765,11.01860761642456,-0.0035079063,0.41934919357299805,109,1152.3338298797607,100,5.812201976776123,4.419076442718506,5.573279874501248
10.329115867614746,0.045706987380981445,152.69800985891777,-1.0753738e-05,280.21540794290416,259.67134892733196,1110000,288.0174416894004,10.756407976150513,-0.0022756385,0.3811495304107666,110,1163.108773946762,100,5.672385215759277,4.340372800827026,5.419308281547562
10.176823854446411,0.08465218544006348,152.9369332735266,-1.0742502e-05,280.16793756325313,262.3260011975632,1120000,286.86778679476015,10.694842338562012,-0.0009887189,0.4330902099609375,111,1173.8179314136505,100,5.616597652435303,4.254083156585693,4.890777941033273
10.480912923812866,0.05532264709472656,153.3059580894767,-1.06974085e-05,280.71830108208815,253.18853580372905,1130000,288.36220808502753,10.959444046020508,-0.002950628,0.42267584800720215,112,1184.794678926468,100,5.730060338973999,4.432000637054443,5.042848707361343
10.187201499938965,0.08418607711791992,153.0948646119659,-1.066651e-05,280.38777987899726,251.2064040705055,1140000,287.32182033043426,10.62431788444519,-0.0009613112,0.3525826930999756,113,1195.4382812976837,100,5.587635517120361,4.285306215286255,6.324911733540211
10.117775201797485,0.09303402900695801,153.13172388159262,-1.0651937e-05,280.48599067875483,257.209050571297,1150000,288.2918438065182,10.621946573257446,-0.00323599,0.41066884994506836,114,1206.0741312503815,100,5.553104877471924,4.254936695098877,5.421047851725075
10.516130924224854,0.0519108772277832,153.27417886959483,-1.06373955e-05,280.8173606581926,261.2952779824024,1160000,287.9328703284083,10.974965810775757,-0.005357984,0.4064021110534668,115,1217.0667304992676,100,5.771630764007568,4.426184415817261,4.624442391661422
12.568331956863403,0.10919022560119629,153.07906930594706,-1.0607794e-05,280.76926739521497,226.36910531605764,1170000,289.439299436648,13.173409223556519,-0.003766154,0.49549174308776855,116,1230.2567737102509,100,6.893831014633179,5.305476188659668,9.032432265545573
11.282289743423462,0.054817914962768555,153.25562014273942,-1.0556868e-05,281.1163993939337,255.7113649291443,1180000,289.361712395621,11.771798372268677,-0.0014631738,0.434100866317749,117,1242.04958319664,100,6.195711374282837,4.753127813339233,5.875030883990802
10.514185667037964,0.05301022529602051,153.25883141194382,-1.0587388e-05,280.9020569147346,262.8379236501988,1190000,288.3575729648363,10.976031303405762,-9.5128256e-05,0.4081459045410156,118,1253.045986175537,100,5.797214984893799,4.404148578643799,4.011804024017004
10.146296977996826,0.09262514114379883,153.39194525061615,-1.0564042e-05,280.93689242362683,257.17444714570473,1200000,288.25440953264604,10.60171389579773,0.00095995795,0.36246347427368164,119,1263.6640901565552,100,5.5526442527771,4.284150838851929,5.670240636852879
8.449081420898438,0.08043384552001953,153.23785130628664,-1.053918e-05,280.2893604681143,224.9042499923695,1210000,288.19200893194846,8.893906593322754,-0.004192052,0.3639230728149414,120,1272.573194026947,100,4.640586853027344,3.5514118671417236,8.097078226668676
11.5662202835083,0.04387331008911133,152.3133956259133,-1.05150375e-05,277.99597006719296,130.55296161415632,1220000,288.7702305596442,12.005534172058105,-0.0041667116,0.3950314521789551,121,1284.5948536396027,100,6.349928379058838,4.872461557388306,21.27199655850777
10.369096040725708,0.056976318359375,153.61721735074534,-1.0504536e-05,281.2842194938072,216.7017213009339,1230000,288.73854345340516,10.82023549079895,-0.0012507711,0.39374828338623047,122,1295.4290413856506,100,5.727853775024414,4.3284125328063965,7.837204485270394
9.082551956176758,0.03848004341125488,154.0803792080095,-1.04893725e-05,282.6301504300907,267.66549676575227,1240000,288.68938766889187,9.464931726455688,-0.0036026684,0.3436262607574463,123,1304.910207748413,100,4.996013402938843,3.8149843215942383,3.4742267099571094
11.144578456878662,0.0559995174407959,154.38334872279086,-1.0453352e-05,283.10660266200625,269.89568277047493,1250000,290.3176312179709,11.605792045593262,-0.0032518362,0.40468788146972656,124,1316.5280752182007,100,6.1142799854278564,4.693727254867554,3.1716643640135294
10.215032577514648,0.0429072380065918,153.95223678780823,-1.0429993e-05,282.21636041979696,273.10580276885435,1260000,289.9591585398567,10.775666952133179,-0.0013657518,0.5173594951629639,125,1327.32000207901,100,5.635146379470825,4.274852275848389,3.212732800713679
9.983297109603882,0.060582637786865234,154.02654765903307,-1.0392853e-05,282.42564464524287,263.95571126309267,1270000,288.5850676044845,10.595823049545288,-0.0024080114,0.5504124164581299,126,1337.9432332515717,100,5.471906900405884,4.207726001739502,4.167766625728406
10.506347417831421,0.10064697265625,153.74950603960383,-1.0379311e-05,282.12317602675705,264.87680497430017,1280000,289.16180847960493,11.051761150360107,-0.00253203,0.4442861080169678,127,1349.01292014122,100,5.752145051956177,4.438135147094727,4.1342511183948245
10.136491060256958,0.05144977569580078,153.7547327751635,-1.0352363e-05,282.1826952879847,256.0670310369433,1290000,288.8544590752431,10.54939579963684,-0.0062459707,0.3609960079193115,128,1359.5788519382477,100,5.542089223861694,4.287541627883911,4.373155953480705
10.075662851333618,0.0653378963470459,154.42122458989436,-1.0335158e-05,283.37566587252263,270.16050433387835,1300000,289.7208293692633,10.554078578948975,-0.004420499,0.41254496574401855,129,1370.1465044021606,100,5.568708658218384,4.204243421554565,3.276268003398455
9.551329612731934,0.03643035888671875,154.09504759757996,-1.0311916e-05,282.61118624228214,267.0126771029295,1310000,289.82003551362044,9.913110733032227,0.0006827338,0.32475829124450684,130,1380.076327085495,100,5.2397167682647705,4.017298698425293,4.77500469885758
10.566311359405518,0.08572888374328613,153.9890299630835,-1.0283812e-05,282.40456365401593,260.6964741555332,1320000,289.529186048847,11.0730881690979,-0.0036843284,0.4207167625427246,131,1391.1620280742645,100,5.829655170440674,4.422226428985596,4.626968906227845
10.485971212387085,0.05396318435668945,154.00915634080243,-1.0247589e-05,282.2824106574653,265.5608386808495,1330000,288.5536199152378,10.900670528411865,8.1932e-06,0.3604013919830322,132,1402.0811412334442,100,5.771478652954102,4.389687776565552,4.208773000946473
8.471993207931519,0.05221724510192871,153.86221312037017,-1.0218055e-05,282.34056376422143,225.26402788497262,1340000,288.95388317948084,8.908825159072876,-0.0037614743,0.3837273120880127,133,1411.0034437179565,100,4.681477308273315,3.5312106609344482,7.218701873527206
11.935736656188965,0.06901121139526367,153.55919133539604,-1.0161834e-05,281.8249561673293,252.64138003087183,1350000,291.78194695490487,12.497003555297852,-0.0024775327,0.491762638092041,134,1423.5164453983307,100,6.526735067367554,5.05261754989624,6.874149298717836
11.043094396591187,0.053934574127197266,153.93207839831234,-1.0140942e-05,282.16830040337885,223.3239412219222,1360000,290.0348137609861,11.521909713745117,-0.003597572,0.424466609954834,135,1435.065258026123,100,6.054574728012085,4.655428409576416,7.215154807413584
10.543433427810669,0.0959017276763916,154.13037091623224,-1.0133239e-05,282.2462107571505,262.3972184108244,1370000,288.2991962037192,11.316458225250244,-0.0013960567,0.6767175197601318,136,1446.3993690013885,100,5.809519290924072,4.423027515411377,4.274795423919548
13.548080921173096,0.08638978004455566,154.20547562660985,-1.0091834e-05,282.3504978273784,264.925998215605,1380000,288.43432792487494,14.009904146194458,-0.002677684,0.3749210834503174,137,1460.4466111660004,100,7.419987440109253,5.731468915939331,3.790650839793444
8.464298248291016,0.08312273025512695,154.51358956666328,-1.00784555e-05,283.20117545361717,234.00022556384903,1390000,288.87226462902584,8.920830011367798,-0.0048981914,0.3731398582458496,138,1469.3807227611542,100,4.6780312061309814,3.5301942825317383,5.810362652347864
11.591793060302734,0.046987295150756836,154.5956725838274,-1.0050348e-05,283.7409087185544,265.4931926588793,1400000,290.2596077437632,12.008374214172363,-0.00039091567,0.3692333698272705,139,1481.402731180191,100,6.40194845199585,4.84702467918396,3.651429110522532
10.435304641723633,0.0907435417175293,153.54840374220245,-1.00349525e-05,281.4170966186171,143.63461181596224,1410000,289.3666475131581,10.939835548400879,-0.0040642624,0.4133763313293457,140,1492.3556451797485,100,5.724889755249023,4.397905111312866,14.673251607883827
10.323675632476807,0.04471945762634277,154.35371843768064,-1.00171e-05,283.19212890092257,255.87129693618212,1420000,289.20597133673255,10.77081036567688,3.291374e-05,0.40193891525268555,141,1503.1441767215729,100,5.699613094329834,4.3164191246032715,4.65449502491061
8.488934993743896,0.08221936225891113,154.74979652147044,-9.98482e-06,283.89616904241075,264.9954447267647,1430000,289.9896800889754,8.960217714309692,0.0016373163,0.38879847526550293,142,1512.1186184883118,100,4.664811611175537,3.563937187194824,3.8590323787579814
11.543795585632324,0.045577287673950195,154.70686367797245,-9.9639e-06,283.6332154735844,264.28636091803776,1440000,289.76028091601916,11.965176105499268,0.007007434,0.375185489654541,143,1524.0972814559937,100,6.376731872558594,4.822723150253296,4.0081144923679295
10.151247024536133,0.05392885208129883,154.40309264556095,-9.9419785e-06,283.1933020610976,272.5375865417078,1450000,289.0734035958107,10.641326189041138,-0.0021015862,0.4358675479888916,144,1534.7527239322662,100,5.610204458236694,4.2365500926971436,2.929674016604278
10.545504331588745,0.05668067932128906,154.658631532786,-9.927371e-06,283.802924372353,269.4029655913508,1460000,289.71489143846514,11.014330387115479,-0.005000566,0.41179561614990234,145,1545.7846472263336,100,5.802733421325684,4.421763896942139,3.6663217802807404
12.670678853988647,0.07004046440124512,154.61897675002945,-9.903099e-06,283.9260912969916,268.42394746489896,1470000,289.51878773469537,13.231255054473877,-0.0025964084,0.490034818649292,146,1559.0345516204834,100,6.9623284339904785,5.331074953079224,3.2584135172429716
11.160871028900146,0.056884050369262695,154.68472131957324,-9.904072e-06,283.6881004817106,274.4381397006545,1480000,288.54161884085903,11.63665223121643,0.0010688513,0.418426513671875,147,1570.6931235790253,100,6.138787031173706,4.690348386764526,2.7365117030174537
9.391039848327637,0.037627220153808594,154.89950038879343,-9.861148e-06,283.9300690331579,263.43621937833194,1490000,290.5675457412445,9.775403499603271,-0.00326601,0.3462691307067871,148,1580.4846451282501,100,5.142255067825317,3.963503122329712,3.534857534063325
10.700195074081421,0.06047821044921875,155.336930591474,-9.846237e-06,284.68631589780466,273.7560228711132,1500000,290.88644170527937,11.166098833084106,-0.0023390148,0.40506577491760254,149,1591.66255235672,100,5.863084316253662,4.511765241622925,2.649020808779329
9.144558668136597,0.03866457939147949,154.77796746532655,-9.807002e-06,283.3560329178188,272.5213154259187,1510000,289.4684867214077,9.567111015319824,-0.0014028273,0.3834986686706543,150,1601.2477686405182,100,5.04863429069519,3.815977096557617,3.8274251672418593
11.01430082321167,0.09414482116699219,154.99177402865936,-9.760525e-06,283.7095163287552,266.3229944550736,1520000,289.4813157616031,11.507662296295166,-0.0046818415,0.39890527725219727,151,1612.7671868801117,100,6.070005655288696,4.613900184631348,4.224391835355344
10.24559235572815,0.08494091033935547,155.33717264693882,-9.734826e-06,284.5303491596083,229.19788553228932,1530000,292.4281789768346,10.692444324493408,-0.0030252037,0.3615891933441162,152,1623.4775440692902,100,5.661937236785889,4.271002292633057,6.536230798640155
10.126624345779419,0.04432821273803711,155.42388416979082,-9.696858e-06,284.88697964411506,228.98358189680695,1540000,291.62940708172744,10.56580400466919,-0.001979759,0.3945341110229492,153,1634.0576424598694,100,5.606612682342529,4.213978290557861,6.6040223773373565
10.510331869125366,0.054491519927978516,155.49842915062564,-9.6630765e-06,285.1079598256279,271.2817910234908,1550000,290.57890640625413,10.989018440246582,-0.0038219462,0.4236636161804199,154,1645.0632238388062,100,5.7825164794921875,4.412516117095947,3.5563686101367664
10.265157222747803,0.04588913917541504,155.60824634384608,-9.612019e-06,285.30390078394345,261.47695723495025,1560000,291.2053969277742,10.692859411239624,-0.0012845024,0.38137173652648926,155,1655.776374578476,100,5.64877724647522,4.311835765838623,4.278232508169973
10.474103450775146,0.10757255554199219,154.80335589629405,-9.592444e-06,283.7791414636382,249.17958762366268,1570000,289.7793903672583,11.006079912185669,-0.0011301306,0.4240391254425049,156,1666.7967746257782,100,5.825031518936157,4.3302435874938965,5.631784380749526
10.64152717590332,0.05998349189758301,155.54531935057688,-9.552635e-06,285.061615968197,259.0460472739349,1580000,291.27721574305747,11.108502626419067,-0.0029880384,0.4064481258392334,157,1677.9222297668457,100,5.866193532943726,4.45523476600647,4.435439740845917
14.267648696899414,0.08292841911315918,155.84559027025247,-9.56238e-06,285.6264366379076,271.3777456905657,1590000,292.8071137544199,14.74241590499878,-0.00497691,0.39150190353393555,158,1692.6824796199799,100,7.904965877532959,5.942965745925903,3.42147717749004
10.292930364608765,0.05289196968078613,155.7388726291199,-9.496832e-06,285.35515977507293,269.21389680871397,1600000,292.17897635734266,10.737534999847412,0.002211398,0.3912804126739502,159,1703.4344627857208,100,5.697163343429565,4.289679288864136,3.5778871885044423
10.417399168014526,0.05600404739379883,155.57124683010238,-9.487376e-06,285.17868951788637,262.58942628142523,1610000,292.1163262581754,10.831055879592896,-0.001504374,0.35700392723083496,160,1714.281757593155,100,5.743217945098877,4.355122804641724,4.340438562453023
10.115628004074097,0.04957008361816406,155.0864661045792,-9.461296e-06,284.18905408115245,241.7714446784895,1620000,291.5579257887732,10.535985231399536,-0.0018573955,0.3703601360321045,161,1724.8337886333466,100,5.587971210479736,4.222175121307373,6.1726531416772
10.18585729598999,0.08824729919433594,154.8825389973477,-9.421857e-06,283.3278094050033,257.7443265948898,1630000,291.1116502166217,10.700201034545898,-0.003060085,0.4256751537322998,162,1735.548463344574,100,5.612563848495483,4.269619941711426,5.3584698365634456
10.46707558631897,0.053943634033203125,155.50265685693338,-9.383227e-06,284.6137840964039,229.0628335966723,1640000,291.5867686012761,10.899997472763062,-0.0041768453,0.3784792423248291,163,1746.4652302265167,100,5.747995853424072,4.396443843841553,6.963272035438452
8.391067743301392,0.06725001335144043,155.78400304779353,-9.372571e-06,285.4962320438756,272.1445239633806,1650000,291.7108997261757,8.828933715820312,0.002560778,0.37021446228027344,164,1755.3100686073303,100,4.633995294570923,3.49137806892395,3.7068741795579605
11.447859287261963,0.09334921836853027,154.7832837425259,-9.345123e-06,283.10764184326365,225.4878857105239,1660000,290.92900900253375,11.91334843635559,-0.0028488643,0.371720552444458,165,1767.2373397350311,100,6.315782308578491,4.788689136505127,7.638138470294662
10.061188697814941,0.061997413635253906,154.7584304339276,-9.327913e-06,282.9776608391109,253.8430594514868,1670000,293.87715795979403,10.503626108169556,-0.0035241304,0.3800632953643799,166,1777.7554836273193,100,5.5597429275512695,4.196211338043213,6.929017629000926
10.348923206329346,0.0679159164428711,155.224073232526,-9.292809e-06,284.3302081135981,259.4865564930224,1680000,291.84151094921543,10.826435804367065,-0.003404961,0.4087824821472168,167,1788.5985524654388,100,5.716259241104126,4.320552110671997,5.937486589253691
10.310805797576904,0.04671812057495117,155.9664739000473,-9.257699e-06,285.99581352407637,274.35765680341615,1690000,293.0749312777795,10.709765195846558,-0.0049365438,0.35184717178344727,168,1799.325169801712,100,5.690202713012695,4.309609651565552,3.528382504312177
10.086076021194458,0.05516219139099121,156.07215455349981,-9.209176e-06,286.1537196827509,276.10675529512685,1700000,291.2907901747414,10.530046939849854,-0.0021387106,0.3883645534515381,169,1809.8698003292084,100,5.573554515838623,4.207914590835571,2.726298515277417
10.287927150726318,0.10089349746704102,155.8920409180577,-9.187019e-06,285.82860955682537,278.0503836373593,1710000,293.04744226322794,10.864924669265747,0.004821999,0.47520947456359863,170,1820.7475771903992,100,5.688754081726074,4.292849063873291,3.03155778442887
10.274656295776367,0.06236600875854492,155.8666992157924,-9.140248e-06,286.1537569163826,263.97840851648147,1720000,293.27040303493584,10.744634628295898,0.011464129,0.40712809562683105,171,1831.5097279548645,100,5.640684127807617,4.325965404510498,4.62440325729661
10.008630514144897,0.09322309494018555,153.45164903228235,-9.105323e-06,281.8109590573129,209.7406762314381,1730000,293.9639213373369,10.530269384384155,-0.0060234913,0.42786431312561035,172,1842.0536181926727,100,5.504793882369995,4.2064478397369385,14.112136866794229
10.243366479873657,0.13776087760925293,155.93738054234996,-9.06575e-06,286.17400290296786,224.31269230146225,1740000,293.38824178364956,10.954407453536987,-0.0021789558,0.5722968578338623,173,1853.0209293365479,100,5.619837999343872,4.313867807388306,8.366283116704965
10.06388521194458,0.04479718208312988,155.66931165897518,-9.047856e-06,285.89258096613753,248.04604267216996,1750000,292.46959767409066,10.682072162628174,-0.003434201,0.5730116367340088,174,1863.7211968898773,100,5.514914512634277,4.249672889709473,6.129795242200783
9.85869836807251,0.08243918418884277,155.93652433121954,-9.014828e-06,286.14642753332697,270.9881352513439,1760000,292.2278187441777,10.499484539031982,-0.002535569,0.5580065250396729,175,1874.2405805587769,100,5.37508749961853,4.184063911437988,4.217367452733386
