train-MaxReturn,ItrTime,train-NumTrajs,LossAfter,Time,train-StdReturn,train-AverageReturn,n_timesteps,Time-Optimization,Time-SampleProc,Itr,train-EnvExecTime,train-AverageDiscountedReturn,train-MinReturn,LossBefore,Time-Sampling,train-PolicyExecTime
56.043154193656434,28.09993076324463,100,-0.03843139,3749.1866405010223,37.27956194059488,-11.960857664807772,1430000,1.3196372985839844,0.16122102737426758,142,9.51081395149231,-6.5407926812235955,-153.29378229125612,2.0599366e-08,26.61711549758911,16.303521633148193
92.82188730727526,28.2749080657959,100,-0.035184845,3777.5469300746918,36.42310761677914,-4.274730269852589,1440000,1.2852630615234375,0.1350414752960205,143,9.518746376037598,-1.367565392719202,-169.73993903335446,-1.2207031e-08,26.85371422767639,16.521707773208618
73.04727317340719,28.032066583633423,100,-0.023425728,3805.6542773246765,35.3942729394994,-8.016434011626567,1450000,1.3661117553710938,0.14818072319030762,144,9.459400653839111,-4.303939807620327,-134.3614101170664,-3.8146972e-10,26.516743659973145,16.27607798576355
77.67993428685904,28.548434495925903,100,-0.03233847,3834.270714044571,31.917222750454915,-2.4625762152072883,1460000,1.4033734798431396,0.12542939186096191,145,9.601109027862549,0.29388918236192046,-109.49356367931054,-8.392334e-09,27.018922328948975,16.627506732940674
86.28640011311961,28.39763617515564,100,-0.050810106,3862.756817340851,34.651118712284294,-1.2833973752805963,1470000,1.7977120876312256,0.17429113388061523,146,9.43390417098999,1.7620254961870274,-101.36651995995261,4.577637e-09,26.42491602897644,16.1756272315979
109.66175883670012,28.32574462890625,100,-0.07905608,3891.149261236191,34.577790600954756,0.917434837014259,1480000,1.2205665111541748,0.16227030754089355,147,9.534300804138184,2.1598556647275906,-111.24449522578526,2.2125244e-08,26.942217350006104,16.5995352268219
76.53109295966999,28.124892473220825,100,-0.1088281,3919.3527159690857,34.65130776234261,-7.977921145749378,1490000,1.2726876735687256,0.13396263122558594,148,9.524306058883667,-2.963711436758489,-131.91884403532168,-4.7302247e-08,26.717461347579956,16.415117740631104
81.09227624467054,27.510344743728638,100,-0.057445165,3946.948542356491,35.18262407367558,-8.114745917741761,1500000,1.151900053024292,0.1603095531463623,149,9.333990097045898,-2.815215913744132,-113.83748965435825,-1.5258789e-09,26.197269201278687,16.083621501922607
79.96052260325168,28.39765429496765,100,-0.04472392,3975.4151606559753,33.65166202273625,-4.6629738407284105,1510000,1.2329623699188232,0.169205904006958,150,9.599472999572754,-0.09449170884875187,-144.6284561266964,1.373291e-08,26.99478793144226,16.59841251373291
96.17553050529379,28.271997928619385,100,-0.024173032,4003.75715303421,36.06542341091171,0.517765111602812,1520000,1.2691638469696045,0.15958333015441895,151,9.529828310012817,3.519271680674214,-129.05926275721484,1.5258789e-09,26.842451810836792,16.531745195388794
105.36352610890476,28.248937368392944,100,-0.039018206,4032.087317943573,40.27391673530215,-3.3771046767363275,1530000,1.27000093460083,0.13661646842956543,152,9.539974212646484,-0.1627660692636218,-151.2781575938536,-1.2207031e-08,26.841498374938965,16.516905546188354
125.31178205620236,27.9603533744812,100,-0.028618427,4060.117796897888,38.1848455892036,-1.0918855024863872,1540000,1.3034272193908691,0.16015124320983887,153,9.438735961914062,2.454890611643841,-93.79562461557065,1.5258789e-09,26.49599575996399,16.26771903038025
100.4562798847037,27.96928858757019,100,-0.064202935,4088.1636917591095,33.471894426581464,6.015504161612589,1550000,1.2507266998291016,0.16048955917358398,154,9.437442541122437,6.3918572218959575,-69.46727365384757,3.967285e-08,26.557068824768066,16.34027886390686
99.51860541448373,28.211918830871582,100,-0.1760772,4116.4522132873535,43.06331079201529,-1.3502482206548694,1560000,1.3281893730163574,0.12049627304077148,155,9.509807109832764,2.0805631106464095,-171.09416287913857,-1.2207031e-08,26.762530088424683,16.470252752304077
123.34129255412805,27.900808811187744,100,-0.07819972,4144.435988664627,40.152435257638615,3.7387192554691047,1570000,1.2199957370758057,0.14259743690490723,156,9.461581707000732,4.8731464747239865,-95.09876161814164,-4.8828124e-08,26.53736662864685,16.292375802993774
94.16257957447893,28.052379608154297,100,-0.14030431,4172.5563752651215,39.104063744853214,2.3093216555152796,1580000,1.3848249912261963,0.1322026252746582,157,9.487390756607056,3.753259004553304,-114.23171293279599,1.2207031e-08,26.534059762954712,16.25978946685791
93.01594694107827,27.706450939178467,100,-0.086819954,4200.342755317688,39.0098580883455,-2.2947639131982744,1590000,1.2850561141967773,0.17463445663452148,158,9.321802854537964,1.054959337116295,-118.66930570365767,-6.1035155e-09,26.245069980621338,16.139604330062866
