train-AverageDiscountedReturn,LossAfter,Time-Optimization,train-StdReturn,train-AverageReturn,Time-SampleProc,train-EnvExecTime,train-MaxReturn,n_timesteps,Time-Sampling,Time,train-PolicyExecTime,ItrTime,train-NumTrajs,Itr,LossBefore,train-MinReturn
32.314661794004465,-0.5461421,1.112736701965332,22.445744127671464,25.905010063011364,0.1356649398803711,10.795783996582031,84.86993421654593,200000,25.522521495819092,533.0363714694977,14.02909255027771,26.771687507629395,100,19,-1.2207031e-08,-31.164758886889373
48.87879296632052,-1.1382858,1.090728521347046,8.67274761887143,63.42109416304184,0.14179039001464844,10.92895245552063,95.06045654060077,210000,25.711015462875366,560.0421721935272,14.08641266822815,26.944237232208252,100,20,-0.00011781006,33.15271636154766
63.55668273625285,-2.2308247,1.0523202419281006,10.133623296813887,99.57297305956523,0.12122535705566406,10.986132144927979,114.34039905356485,220000,25.768322944641113,587.0480353832245,14.083521842956543,26.942616939544678,100,21,-1.7929077e-08,67.68914379578253
55.50228982931216,-0.051192578,1.0394082069396973,16.04538562832146,79.78111185771346,0.10944795608520508,10.908282279968262,155.1448682752733,230000,25.685457229614258,613.9424772262573,14.079026937484741,26.835012197494507,100,22,2.4414062e-08,67.72758197048144
61.15261583430797,-0.021553803,1.0507385730743408,13.890369687999181,93.95513993177953,0.1143796443939209,10.921900272369385,140.64108237985403,240000,25.743547201156616,640.9132430553436,14.125448942184448,26.90941071510315,100,23,1.01089475e-08,64.21326914714965
54.034309958812365,-0.022653652,1.0464286804199219,14.718636855838142,77.50325705043157,0.11363029479980469,10.999925374984741,150.66141169210067,250000,25.7022488117218,667.8426673412323,13.98909044265747,26.863057374954224,100,24,-1.525879e-08,48.23860100894211
50.0014105502726,0.0024058656,1.0404894351959229,17.737061421063505,66.55451895726985,0.13895392417907715,10.982789039611816,156.9947967382516,260000,25.69182586669922,694.7756094932556,14.00907564163208,26.871861934661865,100,25,1.2207031e-08,43.373939443511894
52.1939660793557,-0.009302177,1.0751667022705078,24.723403829103958,70.66221793455708,0.10782003402709961,10.995979309082031,157.85737549208582,270000,25.729612827301025,721.7516362667084,14.037944078445435,26.913223266601562,100,26,-1.525879e-08,43.081135970737954
60.399514293798205,-0.019890767,1.0684208869934082,36.539609022636235,86.74098834833521,0.11977839469909668,10.940761804580688,159.39048550450505,280000,25.64416217803955,748.6498124599457,14.011658191680908,26.833133220672607,100,27,-1.5258789e-09,37.54144197468733
84.46859976598121,-0.02624856,1.0807697772979736,35.16151946815261,131.23385442593107,0.1308135986328125,11.127655982971191,155.45128729477554,290000,25.866369009017944,775.7913086414337,14.03345775604248,27.07866859436035,100,28,-6.1035155e-09,51.10683323107403
93.81321186137113,-0.008511203,1.0513677597045898,10.971574033116637,148.56276580755113,0.1343080997467041,11.087395668029785,152.57810338595294,300000,25.797561645507812,802.8422703742981,14.005329132080078,26.983970165252686,100,29,-6.1035155e-09,71.25529326627026
94.42654175805045,-0.04378167,1.064612865447998,1.0498222271947446,149.78385394880422,0.13112950325012207,11.125553369522095,152.00981416110713,310000,25.87022352218628,829.979193687439,14.043911695480347,27.06668472290039,100,30,-6.1035155e-09,146.66011686910133
95.95835554372205,-0.025563655,1.0710277557373047,7.239305375362175,152.55546483882407,0.1090703010559082,11.116830110549927,163.40048250787382,320000,25.78889513015747,857.0118424892426,13.976201057434082,26.96971297264099,100,31,2.2888185e-09,84.50196076294121
99.57088831915642,-0.032459058,1.0865106582641602,4.054498842260823,158.60353260377596,0.11942720413208008,11.068114995956421,167.5705958360392,330000,25.805625677108765,884.0841360092163,14.038654327392578,27.01225781440735,100,32,-1.2207031e-08,149.83461809973636
98.26603690402702,-0.013529074,1.05989670753479,11.169844324502584,153.35457475457585,0.13822197914123535,11.119720935821533,162.84351981409978,340000,25.874913930892944,911.2194232940674,14.05831527709961,27.07365107536316,100,33,-1.5258789e-09,63.943296012645625
98.26457461151071,-0.019574499,1.0582249164581299,3.189190562489045,152.78870461871082,0.1165313720703125,11.167184352874756,160.2199521225469,350000,25.915549993515015,938.3708453178406,14.043874979019165,27.091031312942505,100,34,3.0517577e-09,146.74534895913084
98.58703422676496,-0.029623553,1.054018259048462,3.1739611610152334,153.5186359915067,0.11531805992126465,11.107418537139893,161.60670167815314,360000,25.81598711013794,965.4201514720917,14.013896465301514,26.986072301864624,100,35,-1.2207031e-08,147.62270627897865
100.21106753329579,-0.014100533,1.0588722229003906,3.476284142114128,158.1298755144779,0.11135125160217285,11.182891845703125,165.73505754079312,370000,25.976029872894287,992.6260504722595,14.096275091171265,27.146920204162598,100,36,5.340576e-09,148.38787585198622
99.63562880319031,0.004190567,1.0688891410827637,3.8000719486827554,158.75574863980594,0.10842370986938477,11.152688264846802,165.83632463871896,380000,25.81018877029419,1019.6747007369995,13.958096265792847,26.98814606666565,100,37,-1.8310548e-08,150.50387998594695
99.50795003401775,-0.03231351,1.0888535976409912,4.137004617210405,158.73809748462503,0.10745429992675781,11.12899374961853,166.30213520651873,390000,25.91355562210083,1046.8451042175293,14.082088708877563,27.1106379032135,100,38,-2.746582e-08,149.5203392468252
100.53719344178293,-0.0064101196,1.079590082168579,3.855335760657423,159.27810834824533,0.11355233192443848,11.140270948410034,167.24383979570223,400000,25.979038953781128,1074.0784556865692,14.126977443695068,27.17293882369995,100,39,1.8310548e-08,151.33397618016394
99.56408906567843,-0.022049591,1.0752465724945068,3.2836752454255405,156.0871917658164,0.1190185546875,11.177045822143555,166.71550918588483,410000,25.99160647392273,1101.3324553966522,14.120428562164307,27.186548471450806,100,40,-2.4414062e-08,149.8346056751446
99.81822888776281,-0.018384648,1.0729365348815918,3.5702381380809722,156.64001098257958,0.13248372077941895,11.081902027130127,165.51612677489376,420000,25.822223901748657,1128.4294357299805,14.044928312301636,27.028438329696655,100,41,5.340576e-09,150.19845432046992
100.74130328238694,-0.0058027105,1.051229476928711,3.6567686612752706,159.7570987372308,0.11075639724731445,11.05591607093811,167.41788932364793,430000,25.88412308692932,1155.5373420715332,14.125064134597778,27.046681880950928,100,42,-5.722046e-09,150.14421453109313
100.43809007933312,-0.013829528,1.075340747833252,3.9364528188814174,159.93084575171474,0.11383199691772461,11.055006265640259,166.9748647166298,440000,25.792309045791626,1182.5844769477844,14.039108037948608,26.982146501541138,100,43,4.2724608e-08,150.00066328894613
100.8784756925299,-0.009388749,1.050001859664917,3.765322141519695,160.25494678328835,0.14747047424316406,11.017410039901733,170.33553811963972,450000,25.70352864265442,1209.5452134609222,13.987709283828735,26.901603937149048,100,44,3.0517577e-09,151.18279302625544
101.4231094730311,-0.005634436,1.4803736209869385,4.225976265005543,160.68669730328986,0.1402573585510254,11.047477006912231,169.9449788980607,460000,25.836109161376953,1237.0671310424805,14.082295656204224,27.457478046417236,100,45,-1.8310548e-08,152.75438390758111
101.35836671535701,-0.012521997,1.1571974754333496,3.5188430740716448,160.24092436705575,0.13579034805297852,11.099284172058105,169.7905910753789,470000,25.799728393554688,1264.2756593227386,14.005867004394531,27.0944082736969,100,46,9.155274e-09,151.32961825701898
101.91522077818028,-0.01166539,1.064929723739624,3.9391328928007594,161.68678572099992,0.1216282844543457,11.079167366027832,171.7578724679506,480000,25.783381462097168,1291.3035635948181,14.005367517471313,26.970595836639404,100,47,1.525879e-08,153.9180592366091
102.61989602807849,-0.011964804,1.0882303714752197,4.983159839501765,163.54728184205075,0.12080574035644531,11.054582834243774,173.67239400931498,490000,25.87783455848694,1318.4523859024048,14.120468616485596,27.087446689605713,100,48,8.392334e-09,146.96460486039672
103.95893474574483,-0.029737305,1.0755538940429688,4.61242033961574,167.05966099580374,0.11014747619628906,11.090986013412476,178.94733413000122,500000,25.791706323623657,1345.491879940033,13.998876810073853,26.978246212005615,100,49,-1.2207031e-08,155.7943166310805
105.15667587575219,-0.0014308136,1.0935368537902832,12.613816383558682,170.39521087069662,0.11353302001953125,11.093121767044067,181.86320141039187,510000,25.757043600082397,1372.519573688507,13.967628002166748,26.964677333831787,100,50,-1.2207031e-08,111.63575332158811
106.52454973807433,-0.005690564,1.0706021785736084,18.01385618575607,174.79957908917342,0.12438392639160156,11.191426753997803,188.12801894872632,520000,25.91156005859375,1399.6857092380524,14.022493362426758,27.107202291488647,100,51,6.1035155e-09,82.00053170367593
106.47841112700746,-0.0130423885,1.049684762954712,23.036135268634496,175.63403542112087,0.10950732231140137,11.111972570419312,189.11316162374263,530000,25.841042280197144,1426.7472195625305,14.02879810333252,27.00094962120056,100,52,-1.525879e-08,39.71919293895666
108.44425171102071,-0.0044491976,1.10870361328125,11.770784062103024,178.85134239070518,0.11332917213439941,11.186503410339355,187.75699638793003,540000,25.882598400115967,1453.9183111190796,13.995973825454712,27.105300188064575,100,53,2.4795532e-09,101.96862442944392
109.37830027963213,-0.03678858,1.0712592601776123,3.823638837700402,180.56066110791534,0.14921879768371582,11.19286584854126,187.92552664820482,550000,26.012799501419067,1481.214689731598,14.105297803878784,27.234106063842773,100,54,-9.155274e-09,172.4917484370161
110.48976141347593,5.0366212e-05,1.0810143947601318,7.648199240672834,184.80480803184767,0.12593913078308105,11.209541082382202,191.19274521688814,560000,25.98267889022827,1508.4645533561707,14.061060190200806,27.190369844436646,100,55,1.9836426e-08,113.30805587689288
111.80366699408764,-0.053236987,1.1887092590332031,2.3118455793263437,188.6846242314992,0.13028383255004883,11.305168867111206,193.1389815433119,570000,26.11568570137024,1535.9593303203583,14.104636669158936,27.435428380966187,100,56,-2.1362304e-08,183.75351305641914
111.001396520255,0.00093860016,1.077193260192871,17.222915755140196,186.73924671184614,0.12548208236694336,11.374825477600098,196.23363837016737,580000,26.211190462112427,1563.4491965770721,14.135172128677368,27.414570569992065,100,57,1.0681152e-08,122.6201395487507
107.24554286279798,-0.0033696906,1.1020750999450684,27.25686287030613,179.3711718530966,0.10579276084899902,11.238686084747314,196.48416975204492,590000,26.162611484527588,1590.8845252990723,14.214340209960938,27.371238946914673,100,58,-8.869171e-09,78.08754661327791
109.28124483020174,-0.0064237085,1.0658299922943115,20.4267432090731,182.5720935072644,0.1445629596710205,11.260934591293335,197.101775333428,600000,26.025329113006592,1618.1875820159912,14.063422679901123,27.236494064331055,100,59,1.7166137e-09,78.87776215099443
111.33623856587376,-0.023780929,1.3673088550567627,5.20274003634555,185.5113673576277,0.12326741218566895,11.285710334777832,196.46263071090436,610000,25.94420838356018,1645.6960077285767,13.958868026733398,27.43543291091919,100,60,1.6403199e-08,168.34745370779865
113.48957606471544,-0.05161576,1.6884868144989014,3.2358106030622227,191.829041044361,0.1177666187286377,11.224415063858032,196.54325584683158,620000,25.72989010810852,1673.323154449463,13.816629648208618,27.53791332244873,100,61,-6.1035155e-09,181.79532137794405
113.65431507972691,-0.01665293,1.372924566268921,8.883773922583611,195.72732750710964,0.1730644702911377,11.219402313232422,199.02454666052654,630000,25.760711908340454,1700.7153930664062,13.840014219284058,27.30763816833496,100,62,-1.2207031e-08,132.47164324958322
107.54766262982588,-0.021950953,1.111710786819458,22.248936932561627,187.38425364698224,0.1881880760192871,11.253221035003662,195.61301082356132,640000,25.7374529838562,1727.8143355846405,13.78713583946228,27.03809952735901,100,63,1.8310548e-08,26.94486410563816
102.7444429914458,-0.07587488,1.0704171657562256,7.6170116381745,179.33794084466717,0.11049389839172363,11.399224281311035,191.27728755486373,650000,26.244078636169434,1755.3071455955505,14.133262872695923,27.425715923309326,100,64,-0.0016048157,125.74193774521456
111.05963769000549,-0.13897751,1.056835412979126,1.8773185805635193,192.9989874319669,0.14454865455627441,11.334003448486328,196.52368074685916,660000,26.046579122543335,1782.6133913993835,14.01711916923523,27.248674869537354,100,65,-1.6784668e-08,187.1244949646711
113.19355899167195,0.02358716,1.070213794708252,3.828962167488706,191.20267769901187,0.10910916328430176,11.334453105926514,196.81993722367284,670000,26.207592248916626,1810.0625228881836,14.170250654220581,27.387609481811523,100,66,1.2207031e-08,171.68030916875975
110.5916349369045,-0.042675134,1.0627100467681885,5.159770774391188,183.92571698253514,0.13730287551879883,11.330107927322388,193.97796078933183,680000,26.102588891983032,1837.425939798355,14.066808223724365,27.303370475769043,100,67,-1.9073486e-08,169.21511857883925
113.62329201992095,-0.019540219,1.0560564994812012,2.1380863707782836,193.2282258101954,0.1083528995513916,11.454981565475464,196.02697554608883,690000,26.183700561523438,1864.83677983284,14.014374732971191,27.348766803741455,100,68,4.196167e-09,185.99551842742562
114.04507846966979,-0.0077301734,1.0647222995758057,0.9254429579939241,195.9394715696293,0.12650084495544434,11.456672430038452,197.83577620887525,700000,26.28032660484314,1892.3731837272644,14.120996713638306,27.47223138809204,100,69,-3.0517577e-09,192.94003645305898
113.74671112141257,-0.015269659,1.0708248615264893,1.135000721975452,196.16735686123116,0.11561703681945801,11.510370016098022,198.42897824540637,710000,26.21381449699402,1919.842396736145,13.996048927307129,27.4010112285614,100,70,-0.0019814179,192.94329049797412
113.68435245741712,-0.012926163,1.0763459205627441,7.696636551458062,196.2242137418551,0.10875511169433594,11.334289789199829,198.8509755950615,720000,26.03838801383972,1947.1222383975983,13.99508810043335,27.22425079345703,100,71,-6.1035155e-09,120.29649478228373
114.47444549740783,-0.023020852,1.0629997253417969,0.9521946018023173,197.63057316966052,0.10798406600952148,11.407346725463867,199.5693205286482,730000,26.19238781929016,1974.5540177822113,14.08259630203247,27.364046573638916,100,72,2.4414062e-08,195.32042907459976
114.85070691072497,-0.0026270496,1.0938870906829834,0.9416640803214669,196.93793934568043,0.11539769172668457,11.318342924118042,199.23900494595628,740000,26.14678192138672,2001.9698417186737,14.124019622802734,27.356754779815674,100,73,1.5258789e-09,194.14876739156054
114.9736411174926,-0.002445984,1.3782472610473633,1.0362052954081207,196.42327686567734,0.19356489181518555,11.360852003097534,198.3303074936299,750000,26.3028302192688,2029.9089846611023,14.237092018127441,27.87641954421997,100,74,-6.1035155e-09,192.60174489651743
114.92048479218266,-0.012486903,1.0969130992889404,1.326741332704416,196.21274101115404,0.11699104309082031,11.325337171554565,199.1707244727206,760000,25.99672293663025,2057.1814680099487,13.973570823669434,27.211679458618164,100,75,-3.051758e-08,192.4078684578304
115.01762026361808,-0.010278235,1.0810072422027588,0.9999462301461961,196.9585424606947,0.1112058162689209,11.333670616149902,199.64477225998561,770000,26.07007360458374,2084.5087752342224,14.03657078742981,27.263097763061523,100,76,-2.1362304e-08,193.92172085900285
115.19560701884467,-0.006152957,1.056445598602295,0.7691427379058152,197.73475706756872,0.11229252815246582,11.39640474319458,199.31462981058021,780000,26.157302856445312,2111.8974504470825,14.055427551269531,27.32672882080078,100,77,6.1035155e-09,195.39561779553517
114.77262762474831,-0.00564029,1.094421625137329,9.847684396084919,196.5911112052153,0.11772775650024414,11.32951307296753,200.89953848781147,790000,26.018429040908813,2139.1902961730957,13.987103939056396,27.231305360794067,100,78,-6.866455e-09,125.88587154696462
113.876241482924,-0.0067804335,1.079580545425415,14.172109693561202,194.64629343286106,0.11257028579711914,11.379318714141846,199.63129167584884,800000,26.0565824508667,2166.4998331069946,13.971726417541504,27.24946141242981,100,79,-6.1035155e-09,121.58948994506932
115.17354003925311,-0.039945398,1.0522477626800537,1.2342963072712834,196.8622574491183,0.14426112174987793,11.448697328567505,198.88263465213757,810000,26.42680048942566,2194.18146109581,14.275940656661987,27.624082565307617,100,80,1.9836426e-08,192.37424754599738
115.50382033066042,-0.0017446083,1.0803086757659912,0.8375039662314446,198.10600698409158,0.1462862491607666,11.387147426605225,199.9239970126706,820000,26.080276012420654,2221.5532414913177,13.994045734405518,27.3076434135437,100,81,1.5258789e-09,196.1898845426778
114.19193290017768,-0.023965796,1.0727527141571045,13.284232443584218,195.85624856728825,0.10753059387207031,11.736593246459961,201.13879629631788,830000,27.252130031585693,2250.043247461319,14.780127048492432,28.433101892471313,100,82,2.4414062e-08,124.4948721521757
115.55104727681501,-0.027741497,1.0584948062896729,1.0345104086022154,198.56692364365398,0.12206149101257324,11.755812168121338,200.9772764052667,840000,27.544767141342163,2278.832014322281,15.04970121383667,28.72593593597412,100,83,-1.2207031e-08,195.92191757822798
115.90946872438892,-0.01183996,1.1180789470672607,1.316608221173187,198.51563317478883,0.12367820739746094,11.749749898910522,201.37222128890244,850000,27.144107580184937,2307.278445005417,14.667301893234253,28.38664746284485,100,84,-1.6784668e-08,193.59439972229643
115.4774867078495,-0.0049384735,1.1031041145324707,1.951811019431933,196.7872136488882,0.1376965045928955,11.691251754760742,200.52569545337766,860000,27.02330780029297,2335.611943244934,14.599336624145508,28.26492977142334,100,85,3.8146974e-09,189.653827131806
115.88784087382408,-0.013566314,1.083374261856079,1.790489137966052,197.7142685520506,0.11279129981994629,11.737699031829834,202.04897223525123,870000,27.101876497268677,2363.988283395767,14.636656045913696,28.29890203475952,100,86,6.1035155e-09,192.55608496049598
116.62400210631893,-0.03903223,1.0807909965515137,1.5961541409593052,200.02417066983378,0.11315393447875977,11.326059103012085,203.39628105166207,880000,26.06792163848877,2391.314793586731,14.0361487865448,27.262842416763306,100,87,1.8310548e-08,195.27796604357167
112.86382204231411,-0.00807959,1.0918235778808594,21.363969565493548,193.59659642578586,0.11126923561096191,11.258166074752808,206.78423958972974,890000,25.938342571258545,2418.522050857544,13.98222804069519,27.142088174819946,100,88,1.0681152e-08,125.46283629805605
115.49598901515719,-0.024470022,1.0764358043670654,13.521748921827504,198.89414618379175,0.1156606674194336,11.248479127883911,207.620683728174,900000,26.066771745681763,2445.8420083522797,14.114389181137085,27.259480476379395,100,89,6.7710877e-09,124.98525306958815
117.80244597459621,-0.009742688,1.052232027053833,1.597251224879888,202.9384551892324,0.11078190803527832,11.35380744934082,205.89990283573724,910000,26.083393096923828,2473.1479918956757,14.024686574935913,27.24705219268799,100,90,-4.8828124e-08,199.14701071917034
118.08542587273703,-0.011348523,1.0391788482666016,1.4706566198978046,203.0026156019282,0.1141653060913086,11.427448511123657,207.0625355988736,920000,26.318642616271973,2500.68537402153,14.186649084091187,27.472747325897217,100,91,1.8310548e-08,198.91675291329568
118.41262556313924,-0.0049950713,1.0751888751983643,1.4286630967109981,203.3945301140756,0.12865495681762695,11.419799089431763,206.15403550260646,930000,26.175479650497437,2528.1242804527283,14.057729721069336,27.380068063735962,100,92,-1.2207031e-08,199.2341928910819
118.51748823801816,-0.005934033,1.0844907760620117,1.474885380998045,203.4244103009487,0.11786603927612305,11.532068014144897,206.86839560633834,940000,26.31061053276062,2555.702415704727,14.069640398025513,27.513721704483032,100,93,-6.1035155e-09,199.84100250160816
118.51140362948775,-0.0060055098,1.1045045852661133,1.5372279820227819,203.5570945793014,0.10728645324707031,11.455821514129639,207.3466483202424,950000,26.20865559577942,2583.1842799186707,14.052913427352905,27.421162366867065,100,94,9.918213e-09,199.43370451291028
118.76073708319818,-0.007917093,1.0780422687530518,1.72303645826248,204.19675958034918,0.14732861518859863,11.513846635818481,208.5843051012438,960000,26.36078405380249,2610.835019350052,14.139967679977417,27.58721613883972,100,95,3.0517577e-09,200.30591511858668
119.01283367030972,-0.010135278,1.1119401454925537,1.4001804621433538,204.88209855146204,0.12249112129211426,11.447380065917969,208.51769847403045,970000,26.357182502746582,2638.485960960388,14.208951473236084,27.592443227767944,100,96,-1.2207031e-08,201.7559567803
119.00591816602413,-0.007793927,1.0772185325622559,1.880778975326817,205.2008964670211,0.12275457382202148,11.37850832939148,209.47145407626226,980000,26.197933673858643,2665.9460718631744,14.114945650100708,27.398679494857788,100,97,-1.2207031e-08,200.60102843739574
118.9740348469947,-0.0042094057,1.1213955879211426,1.865795830373182,205.22283021049762,0.11789393424987793,11.40914511680603,208.51116009504867,990000,26.097949028015137,2693.3472743034363,13.98385739326477,27.337839126586914,100,98,-6.1035155e-09,199.4865141645446
119.33292313254007,-0.008625811,1.0994579792022705,1.907999241899935,206.12297108180508,0.11740684509277344,11.384728908538818,210.03440513835946,1000000,26.09060001373291,2720.7193999290466,14.00548768043518,27.309253931045532,100,99,1.373291e-08,200.61542025105797
119.31732183206664,-0.02319327,1.0777862071990967,2.2427265994716135,206.02879636683315,0.15333819389343262,11.339471817016602,210.84645602218552,1010000,26.082947969436646,2748.0982880592346,14.048203229904175,27.314852952957153,100,100,-6.1035155e-09,199.11012215615597
119.75777445735748,-0.01727493,1.06717848777771,2.5833315573451707,207.12073128602856,0.12314128875732422,11.367934703826904,214.2627042113023,1020000,26.148496389389038,2775.500314474106,14.075780391693115,27.33994746208191,100,101,1.525879e-08,199.16505071737134
119.43887760732899,-0.023679523,1.0794665813446045,2.2656995980432195,206.49243734617758,0.10867857933044434,11.672778367996216,211.28773347434205,1030000,26.88621997833252,2803.6334421634674,14.489080905914307,28.07507300376892,100,102,1.525879e-08,200.90285146349527
118.9845977252646,-0.043893114,1.0477705001831055,2.224886730131449,205.57802408331372,0.11208677291870117,11.33002233505249,209.62092360147722,1040000,26.119879484176636,2830.972860813141,14.075028896331787,27.280280113220215,100,103,-6.1035155e-09,198.723448006516
119.6646003936673,0.0055099,1.3769114017486572,2.6768320822503697,206.59708014981896,0.11207246780395508,11.357841968536377,212.5169074007155,1050000,25.923308849334717,2858.4516549110413,13.873329877853394,27.413053512573242,100,104,-6.866455e-09,194.3464573646146
119.42890022741165,-0.035991948,1.3107326030731201,2.5133716718144035,205.54454149704324,0.18400216102600098,11.397145748138428,213.06786042721515,1060000,26.035027265548706,2886.0757315158844,13.93082880973816,27.531838178634644,100,105,2.4414062e-08,199.99010229407452
119.60170845220294,-0.0018175659,1.065913200378418,1.5595448843656012,205.96883621655482,0.13564658164978027,11.494659900665283,210.97340995211124,1070000,26.18828821182251,2913.5312039852142,13.997493743896484,27.390647649765015,100,106,6.1035155e-09,200.85136744395675
119.07796877314628,-0.01763091,1.0724425315856934,1.591698777939795,204.81057264585334,0.11174511909484863,11.54379916191101,209.12421068259474,1080000,26.288187742233276,2941.060860157013,14.04581332206726,27.47299599647522,100,107,-0.0031114258,199.84272734871882
120.01744935742195,-0.023216218,1.0749378204345703,1.7450745283509712,207.0907384960788,0.10902285575866699,11.452381372451782,211.68961586122694,1090000,26.286373615264893,2968.591250896454,14.131561040878296,27.471140384674072,100,108,4.8828124e-08,203.31221000756284
120.16434839135673,-0.011099445,1.0878815650939941,2.2245787319617705,207.5173140970264,0.12203574180603027,11.400582790374756,211.59789433141947,1100000,26.100892543792725,2995.962979078293,13.991573572158813,27.311551570892334,100,109,9.155274e-09,199.99741844420538
118.79053465717257,-0.005563414,1.0594942569732666,2.7315978221508965,204.92135398448863,0.12861847877502441,11.323654890060425,210.13414950514047,1110000,26.014626502990723,3023.228300333023,13.993652820587158,27.203470706939697,100,110,-7.629395e-09,189.20449388521266
119.12804795649234,-0.015106469,1.1085357666015625,2.2712327094631073,206.1050976705709,0.11279916763305664,11.37575387954712,210.7538849916469,1120000,26.202558517456055,3050.7097289562225,14.124623775482178,27.424516677856445,100,111,-3.0517577e-09,201.0011398339991
