train-PolicyExecTime,ItrTime,train-MaxReturn,train-EnvExecTime,LossBefore,train-MinReturn,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,Time-Sampling,LossAfter,train-NumTrajs,train-AverageReturn,Time,Time-SampleProc,Time-Optimization,Itr
14.788595199584961,27.777917623519897,290.5139966367034,10.995745420455933,-7.498297e-06,270.2510191017945,155.7509995200283,1780000,3.7817265080472384,26.51733136177063,-0.0024443946,100,283.8176719276151,4997.543442487717,0.12453961372375488,1.1352488994598389,177
14.809667348861694,27.758040189743042,292.3511753734876,10.963284254074097,-7.4849468e-06,276.2194154087094,156.5985313788109,1790000,3.0979864259460905,26.52529287338257,-0.0025989173,100,285.7169451214934,5025.370650291443,0.12263250350952148,1.1091711521148682,178
14.725419521331787,27.702991247177124,292.66495894107993,10.960662126541138,-7.4364834e-06,129.59466833410897,154.40594421344196,1800000,20.23976216583169,26.428613424301147,-0.0048040138,100,280.18443572748714,5053.140797376633,0.1334378719329834,1.1398398876190186,179
14.723373174667358,27.707391262054443,291.13347192214974,10.971664190292358,-7.4001687e-06,269.04553463022563,156.3040260922242,1810000,3.7073264823063323,26.437636613845825,-0.001331754,100,285.33206243266136,5080.916407585144,0.12258243560791016,1.1463367938995361,180
14.712785005569458,27.712599992752075,291.9957095745555,11.010709524154663,-7.379568e-06,273.8411768912937,156.31526945075422,1820000,3.8591307670608157,26.467000484466553,-0.0042921077,100,285.0500992684735,5108.703965187073,0.1261758804321289,1.118621826171875,181
14.76156234741211,27.76554560661316,293.12840715809466,10.99293327331543,-7.317211e-06,270.47771241263735,156.85472733864864,1830000,3.4512382092647442,26.51142930984497,0.00052988227,100,286.22405260081086,5136.537797927856,0.12424254417419434,1.1291556358337402,182
14.795771598815918,27.812085390090942,291.42592193177455,10.9968421459198,-7.27056e-06,269.86192865565016,156.98125595114936,1840000,3.5801754799730654,26.538617610931396,0.008932557,100,286.3701332178203,5164.416567564011,0.11795353889465332,1.1546204090118408,183
14.629495859146118,27.914978504180908,292.1220091200234,10.87700605392456,-7.2199514e-06,257.97473023635604,156.39985289158906,1850000,4.495173931890543,26.235451459884644,-0.0004906082,100,285.09344266964024,5192.403298854828,0.2019200325012207,1.4764554500579834,184
17.786182165145874,33.21818780899048,291.379767191005,12.498426675796509,-7.1884438e-06,267.7262328791972,156.30518060486818,1860000,4.334093065736072,31.150893211364746,0.00876286,100,284.4941047845597,5225.684919834137,0.18584918975830078,1.8799326419830322,185
15.108967781066895,28.223787784576416,291.23899766583617,11.136933326721191,-7.173712e-06,258.81551176440615,156.42273726082362,1870000,4.329988442612379,26.998328924179077,0.00865501,100,284.2971639921452,5254.005211830139,0.1181025505065918,1.10524320602417,186
16.130956649780273,29.923999071121216,293.63561395222433,11.520993709564209,-7.1246354e-06,269.22096461403277,157.1564540425935,1880000,4.259943354086905,28.457412004470825,0.0025011054,100,285.91207067963467,5284.001868724823,0.12836289405822754,1.3369672298431396,187
17.54861617088318,31.702766180038452,292.26007550811363,12.11671495437622,-7.1190448e-06,150.50824471804697,156.2819309420311,1890000,14.580363525015496,30.52039337158203,0.00017079384,100,284.52922344470636,5315.775807857513,0.11984443664550781,1.0619657039642334,188
15.095509767532349,28.13735866546631,292.93011772734707,11.048064947128296,-7.0809238e-06,259.39955566829167,157.018120149656,1900000,4.746499313360936,26.889081239700317,-0.004026298,100,285.7413513592574,5343.977931976318,0.14732956886291504,1.100128173828125,189
14.483211755752563,27.299222946166992,292.741706955534,10.816950559616089,-7.060408e-06,273.63791455350577,157.09582377103416,1910000,3.724874506301455,26.02226972579956,-0.0031681838,100,285.83598503202074,5371.343549728394,0.13291072845458984,1.143373727798462,190
14.440301418304443,27.289345741271973,292.58087225728787,10.901908874511719,-7.0234623e-06,138.3016210493598,156.19553525131073,1920000,15.549345299522292,26.078710079193115,-0.0052962005,100,284.2054104152905,5398.7024030685425,0.12737560272216797,1.0825257301330566,191
14.477082014083862,27.276284217834473,292.43106073240193,10.790545463562012,-6.990264e-06,258.8316917155804,156.73857239493734,1930000,4.855797738286674,25.999152660369873,-0.0013227934,100,284.77889725238924,5426.042518615723,0.1547102928161621,1.1216671466827393,192
14.565017938613892,27.32864999771118,291.18016357584986,10.82442855834961,-6.9693087e-06,136.68293501145513,156.23582999176796,1940000,15.251693894049954,26.11863899230957,-0.0026264833,100,283.31648073992926,5453.438253879547,0.12218999862670898,1.0871171951293945,193
14.406182527542114,27.274620294570923,290.3747737513463,10.837592601776123,-6.936868e-06,266.37785004664636,156.64706392604492,1950000,3.858351191336861,25.97476816177368,-0.0033220188,100,284.70172056410746,5480.78128695488,0.14250516891479492,1.1568005084991455,194
14.375118255615234,27.22348713874817,291.11287155245964,10.880901575088501,-6.9019393e-06,271.33351048117873,156.88417507550082,1960000,3.484709270104071,25.98194932937622,-0.0016658487,100,285.4224662881958,5508.077903032303,0.12674760818481445,1.1139757633209229,195
14.623756647109985,27.58535671234131,292.58270551523304,10.974311113357544,-6.8551008e-06,270.95766893381887,157.04132853579588,1970000,3.386941995135091,26.342286348342896,0.0017018808,100,285.87590122323144,5535.732850074768,0.14369559288024902,1.0983998775482178,196
14.34913420677185,27.096712112426758,290.7541940532152,10.801646709442139,-6.8165855e-06,268.2893756061341,157.042358015921,1980000,3.512336888659371,25.86241388320923,-0.0009758692,100,285.64587630489814,5562.893044233322,0.14400601387023926,1.0895438194274902,197
14.54171895980835,27.463337898254395,290.8447371047087,10.933579206466675,-6.7713336e-06,258.88516711311814,156.97400567075312,1990000,4.444119963496884,26.1994206905365,-0.0015802616,100,285.20587706805213,5590.426962852478,0.11321115493774414,1.149993896484375,198
14.509531021118164,27.3309588432312,291.27644285878057,10.869766235351562,-6.7428673e-06,130.4790093093355,155.9813143028631,2000000,16.853833884709672,26.100563049316406,-0.0040123747,100,282.400029540857,5617.832366704941,0.11783099174499512,1.1117949485778809,199
14.52987790107727,27.570298671722412,292.9001892898113,10.972722053527832,-6.684229e-06,260.9780698628788,157.45056232968008,2010000,4.905467702088787,26.223724842071533,-0.002435312,100,286.3938635421467,5645.474933862686,0.14493274688720703,1.2009618282318115,200
14.498116493225098,27.481647491455078,292.2045321348376,10.975076913833618,-6.642249e-06,183.15687029326534,157.1132171859328,2020000,10.909114057152559,26.20241665840149,-0.0018182659,100,285.6620674478692,5673.026168823242,0.14531469345092773,1.1331193447113037,201
14.562406778335571,27.537923336029053,292.0818023790895,10.986182451248169,-6.5960016e-06,271.2864353177853,156.98421078524362,2030000,4.1980455538775745,26.268327713012695,-0.0012252078,100,286.062971808629,5700.631029129028,0.1228785514831543,1.14595627784729,202
14.57420802116394,27.55290985107422,292.7441489081538,11.023208618164062,-6.5654317e-06,280.5722938579083,157.80811692196008,2040000,2.272431342932175,26.31998300552368,-0.001511673,100,287.65456604505766,5728.255986690521,0.11759424209594727,1.1145620346069336,203
14.438499212265015,27.343436002731323,292.8063767119818,10.986365556716919,-6.5261584e-06,267.3901318754294,157.42596318451058,2050000,3.825711624806414,26.138012170791626,0.0030102616,100,286.97126091560705,5755.6660277843475,0.11924481391906738,1.085435390472412,204
14.479336261749268,27.437806129455566,293.2067478969668,11.011638879776001,-6.486466e-06,272.51195899628163,157.60107014978558,2060000,3.1624227665033007,26.21981120109558,-0.0016373374,100,287.1342684299209,5783.169580698013,0.12506675720214844,1.0922269821166992,205
14.433086156845093,27.273451805114746,293.02375812832776,10.877822637557983,-6.4505225e-06,266.8070645448068,157.74100079618626,2070000,3.537154206780372,26.030689239501953,0.004182049,100,287.21661757638174,5810.508753061295,0.1209402084350586,1.1211001873016357,206
14.409866094589233,27.206305980682373,293.58261709156693,10.861265897750854,-6.3650155e-06,253.93970639068957,157.3825309945163,2080000,7.06378939653523,25.98697257041931,-0.0037385062,100,286.15502210063704,5837.773916006088,0.129166841506958,1.0889458656311035,207
14.42844009399414,27.23064947128296,292.88799393868567,10.832108497619629,-6.340714e-06,272.56948889201783,158.10666274843237,2090000,3.222671600192291,25.989129781723022,0.0012182967,100,287.6520629552089,5865.072817802429,0.12898778915405273,1.1118218898773193,208
14.470834255218506,27.26461958885193,292.3224758508519,10.845147848129272,-6.291222e-06,241.73217666821805,158.15416234199407,2100000,5.282730532775236,26.033363819122314,-0.0020994872,100,287.7906186912802,5892.407926797867,0.12099862098693848,1.1092960834503174,209
14.542640209197998,27.326416730880737,293.1100154833493,10.822069883346558,-6.2711406e-06,278.61521562046653,157.8926164625471,2110000,2.9942007851050887,26.082744121551514,-0.0021732736,100,287.1373253460039,5919.802131652832,0.1392374038696289,1.1034226417541504,210
14.408860683441162,27.25195288658142,291.1520629768264,10.874200820922852,-6.210721e-06,271.8765399308523,157.87743788105234,2120000,3.560252398441463,26.01188611984253,0.0049172333,100,286.7618954840159,5947.119755983353,0.13259410858154297,1.1067609786987305,211
14.531796216964722,27.366918563842773,291.24565013154637,10.853502750396729,-6.1713854e-06,273.2703069974859,158.05621492139574,2130000,3.189748479108631,26.108845472335815,0.0005047513,100,287.0591170120986,5974.554047822952,0.12479472160339355,1.1324973106384277,212
14.522056341171265,27.278456687927246,292.5096223114583,10.802653074264526,-6.1009555e-06,251.67058274131116,157.63823908120708,2140000,6.561060086149693,26.054851293563843,-0.0029109207,100,285.82942225742323,6001.9016053676605,0.12348341941833496,1.0994329452514648,213
14.4778573513031,27.208380937576294,293.2005957033557,10.78202509880066,-6.0741218e-06,270.83417844705167,158.31216795415622,2150000,3.842266834574576,25.982600450515747,0.004503981,100,287.4630461738884,6029.178138256073,0.11555218696594238,1.1094090938568115,214
14.435626983642578,27.16377592086792,294.12101112226327,10.755048751831055,-6.051756e-06,274.4490099892524,158.4370278499333,2160000,2.86496735163113,25.912256240844727,0.0067721335,100,288.39212465120875,6056.407867431641,0.11462664604187012,1.1363303661346436,215
14.486574649810791,27.200159311294556,292.90883866899213,10.783649444580078,-6.0252105e-06,130.2240319896346,157.62349261621793,2170000,16.43627289853148,26.002039432525635,-0.0064995717,100,286.0724899934882,6083.671003580093,0.12259554862976074,1.0748910903930664,216
14.62302017211914,27.34560513496399,294.0397816911309,10.760277509689331,-5.989163e-06,269.81431367078756,158.10245797571088,2180000,3.6228724924129123,26.11377263069153,-0.0039006267,100,287.5326463976642,6111.083132982254,0.132340669631958,1.0988867282867432,217
14.644794702529907,27.439335107803345,293.2578656824502,10.843410968780518,-5.954184e-06,234.1735865691427,157.8328021296821,2190000,6.5671051888234775,26.22488784790039,-0.0027329053,100,286.4595652622582,6138.588593482971,0.1411726474761963,1.0724492073059082,218
14.595704555511475,27.364375352859497,292.7178320297628,10.817529201507568,-5.924608e-06,272.74516265480537,158.34866285608769,2200000,2.8351518566685066,26.137391567230225,0.00079077564,100,287.71725759987885,6166.01614356041,0.12122988700866699,1.1046602725982666,219
14.617722988128662,27.41777801513672,293.47197111139803,10.849351644515991,-5.8994715e-06,274.106034672933,158.24575795536865,2210000,2.8027124504797496,26.200336456298828,0.004999534,100,287.53383928749554,6193.498154401779,0.12998342514038086,1.086676836013794,220
14.49970269203186,27.25113344192505,292.95937155288107,10.816212892532349,-5.8274422e-06,272.6225472637197,158.3841828338701,2220000,3.4472365063744688,26.045445203781128,0.0040048887,100,287.9587157960731,6220.823124885559,0.13070344924926758,1.0740807056427002,221
14.534087181091309,27.38975501060486,294.2147175588693,10.860002756118774,-5.7861726e-06,270.74459382697364,157.89471853619895,2230000,4.2464033513366655,26.14996337890625,0.009269411,100,286.7214206517736,6248.279050827026,0.12282443046569824,1.1162402629852295,222
14.53240442276001,27.40729522705078,292.8766322835692,10.90743899345398,-5.739635e-06,277.8349658917106,158.12709354406732,2240000,3.1594423526076048,26.155624628067017,0.0076342253,100,287.63037443646726,6275.750700950623,0.12851333618164062,1.1223688125610352,223
14.446477890014648,27.415599584579468,292.64776888516866,11.00907301902771,-5.7182406e-06,257.8786170215993,157.7116746669118,2250000,4.746396585772079,26.175905227661133,0.0045457482,100,286.5997751163044,6303.228732824326,0.14514756202697754,1.0938994884490967,224
14.407038688659668,27.293384075164795,294.08457285337494,10.942684412002563,-5.691436e-06,235.8186139919841,157.59477652726787,2260000,7.397476911944714,26.076566457748413,-0.0009770445,100,286.19743668413696,6330.588663339615,0.12018752098083496,1.0958576202392578,225
14.456437349319458,27.32098364830017,292.37663293289614,10.92809009552002,-5.657394e-06,271.3113141388422,157.81273208967366,2270000,3.3932264184577536,26.101730346679688,0.0013676252,100,286.706461940023,6357.979533672333,0.12024950981140137,1.0981512069702148,226
14.410339117050171,27.31468439102173,292.2237535261033,10.92615270614624,-5.6582744e-06,269.25498869842653,157.9033294004737,2280000,3.4894278652705797,26.055344820022583,0.00036023694,100,287.10900974490414,6385.360589265823,0.14117860794067383,1.1174867153167725,227
