train-MaxReturn,Time-Optimization,n_timesteps,train-PolicyExecTime,train-NumTrajs,train-AverageDiscountedReturn,train-StdReturn,Time-Sampling,Time,LossBefore,ItrTime,train-AverageReturn,Time-SampleProc,LossAfter,Itr,train-MinReturn,train-EnvExecTime
142.29066409431007,1.3195483684539795,620000,13.751286745071411,100,57.347279924736924,26.59480930147982,24.488248825073242,1681.3683507442474,0.0045324983,25.95500612258911,78.8879096398994,0.14652538299560547,-0.20009229,61,32.43663114706237,10.05196762084961
167.86196011563194,1.077174425125122,630000,13.851512432098389,100,81.10360858410972,19.77107550783007,24.764078378677368,1707.4238498210907,0.012954599,25.961236476898193,130.8435321559864,0.11910223960876465,-0.46730894,62,88.97887064728475,10.21770191192627
189.2249153991139,1.089385747909546,640000,14.132529258728027,100,93.28115525069305,11.652909741093039,25.502104997634888,1734.1983437538147,-0.016100647,26.714499950408936,153.88671734730582,0.12227892875671387,-0.072583646,63,121.03360197959147,10.67649531364441
121.6648833697145,1.327239751815796,650000,13.811352252960205,100,60.65925888089909,13.31670289424076,24.82410430908203,1760.5974130630493,-0.0077063963,26.33596396446228,93.77631047330026,0.18322443962097168,-0.3341499,64,50.18131423612506,10.322465181350708
173.1928797119131,1.5483582019805908,660000,13.683219909667969,100,87.09299505653867,13.669076344128152,24.86540174484253,1787.197057723999,-0.013347958,26.542205572128296,141.3490577863117,0.12777018547058105,-0.20284621,65,99.65006582331264,10.473651647567749
167.6851216226935,1.093735933303833,670000,13.837684154510498,100,85.02286221417407,8.283288997735962,25.05448842048645,1813.5603873729706,0.019061109,26.273699522018433,136.86779400539015,0.12344813346862793,-0.23537417,66,119.93164950753425,10.528124809265137
150.74288307017122,1.0603883266448975,680000,14.10720705986023,100,77.2934637496237,13.636302028843508,25.20579957962036,1839.9947574138641,0.005514941,26.37442708015442,127.28348965710619,0.10757255554199219,-0.4458623,67,99.04301714396519,10.408706665039062
147.6615693180323,1.0586655139923096,690000,14.068424463272095,100,79.82229723990659,7.123732043072258,25.45837640762329,1866.6866528987885,-0.0022408203,26.630324602127075,130.6805088701542,0.11257791519165039,-0.42431054,68,104.4664011899305,10.689538717269897
156.46422556550192,1.0544102191925049,700000,14.067195892333984,100,75.09991934410965,12.702784254761458,25.76251530647278,1893.6662600040436,0.0143774655,26.925637006759644,128.77841864209503,0.1080474853515625,-1.8501472,69,93.14805947922393,10.994592189788818
110.19010180287333,1.063941240310669,710000,14.07236099243164,100,54.72231308351472,6.948121608836249,26.022658586502075,1920.9340550899506,0.02646134,27.200151443481445,82.74009797734651,0.11284351348876953,-1.4420353,70,62.87294432641999,11.248639583587646
62.4505878034293,1.117321491241455,720000,14.114794492721558,100,43.865162997297546,2.8310456646539595,26.285025596618652,1948.5387094020844,-0.0028188676,27.540112257003784,55.65866456650389,0.13712263107299805,-0.8109871,71,45.26333532077699,11.463355779647827
61.49414306540954,1.0621638298034668,730000,14.290355920791626,100,44.01623227460719,1.8206258670670767,26.434412956237793,1976.2074027061462,-0.007578931,27.607429027557373,56.2250374233246,0.11006617546081543,-0.9998152,72,51.62530672373462,11.4510338306427
54.10265656364234,1.0560872554779053,740000,14.02109169960022,100,40.65823940308771,3.3014958088646615,26.21244192123413,2003.661910533905,0.009717163,27.39038395881653,47.46966372173811,0.12128734588623047,-0.05035271,73,36.894763831164006,11.494879961013794
53.2341034962826,1.1151394844055176,750000,14.00925612449646,100,41.070697503188214,2.1575001250222487,26.12762761116028,2031.0796053409576,0.0153822815,27.360163927078247,48.60882722732631,0.11665987968444824,-0.27085158,74,40.16992352530714,11.421057939529419
52.712419821618596,1.0731256008148193,760000,14.049873113632202,100,40.77372480327181,2.923384096762163,26.20313549041748,2058.53701877594,0.015988573,27.392804384231567,47.80786262838973,0.11589264869689941,-0.089502074,75,37.16364651695191,11.456986665725708
53.639560417894565,1.0866262912750244,770000,14.014551162719727,100,41.27369483289706,2.2689651690337493,26.18057107925415,2085.973564147949,0.0029542176,27.378854274749756,49.18861628665997,0.11085152626037598,-0.09065917,76,40.57589343716847,11.463029861450195
54.58328270253752,1.051929235458374,780000,14.134996175765991,100,41.598730154122926,1.8198449360893854,26.348545789718628,2113.540627717972,0.022379993,27.509925842285156,49.95541904104259,0.10873794555664062,-0.06614918,77,43.91835770648045,11.501394033432007
53.086816007296626,1.0862011909484863,790000,14.053913831710815,100,41.82231562784054,1.6053213001524889,26.202715396881104,2141.0411109924316,0.004992526,27.440325498580933,50.53030056366095,0.15060973167419434,-0.16714579,78,43.754456292062486,11.44786787033081
55.59755171782248,1.0639147758483887,800000,13.98339056968689,100,42.26341670273854,1.212929240304232,26.11954617500305,2168.4073128700256,0.0038301758,27.31114625930786,51.74149236018553,0.12704968452453613,-0.14986679,79,46.79932873793249,11.440504789352417
55.24855496210201,1.202172040939331,810000,14.385155439376831,100,42.41263976429081,1.0649687390011267,26.648508071899414,2196.5214676856995,0.008525781,28.050000190734863,52.19568534264521,0.18636059761047363,-0.028485784,80,49.9141121256221,11.560588359832764
56.022213607029585,1.0543415546417236,820000,14.172151565551758,100,42.64172309910286,1.013733265368017,26.27993607521057,2224.0371696949005,0.004985095,27.4585018157959,52.778867211446666,0.12355446815490723,-0.024951147,81,50.0161427380047,11.409647703170776
55.923833151884104,1.068971872329712,830000,14.113632440567017,100,42.622412325453894,1.2052340958759773,26.26964044570923,2251.5546491146088,-0.023014527,27.46058964729309,52.70972092342683,0.12097835540771484,-0.027359033,82,47.28527562969319,11.442661762237549
55.627210933298414,1.0784895420074463,840000,13.960838317871094,100,42.682259185068986,0.9921457399445605,26.07925510406494,2278.882532596588,0.023182154,27.267427921295166,52.87001451597077,0.10906171798706055,0.014974243,83,50.56704425160568,11.420068979263306
57.84553615727312,1.0676026344299316,850000,14.05428171157837,100,42.85505008791938,1.1392216224100509,26.193095445632935,2306.3118934631348,0.0042816056,27.373117685317993,53.305898839846485,0.11142349243164062,-0.03641099,84,51.35467215092949,11.444133043289185
61.25443876114885,1.0673179626464844,860000,14.075467109680176,100,43.458711219503584,1.764213100529192,26.258671283721924,2333.8421993255615,-0.0008238281,27.475213289260864,54.92924095899014,0.1485002040863037,-0.04282367,85,52.27273474458463,11.488159656524658
66.62266842661607,1.0746774673461914,870000,14.012150526046753,100,44.28400034789973,2.5432460682140956,26.128293752670288,2361.224182844162,-0.016852882,27.32581853866577,57.0645895305739,0.12216973304748535,-0.1791366,86,53.571031256836825,11.41663908958435
70.51601759479303,1.0536391735076904,880000,14.027979612350464,100,45.786176734945364,3.6745856188312813,26.16715407371521,2388.6157698631287,-0.010167346,27.333301544189453,60.989443547935316,0.11190104484558105,-0.2827437,87,55.68756852465576,11.413029193878174
83.36088740778384,1.0731520652770996,890000,14.067304372787476,100,49.09165769477023,4.766815072797162,26.16000199317932,2416.028584241867,0.012713382,27.349474668502808,69.5876659192592,0.1157071590423584,0.024239032,88,61.73251765370267,11.393643856048584
98.71194687528009,1.0788984298706055,900000,14.110777378082275,100,53.923863171965266,6.699770434014576,26.07669687271118,2443.379502058029,-0.015694043,27.287888288497925,81.77377989822263,0.13165760040283203,-0.49016094,89,70.37637895426936,11.258876323699951
97.03141778471718,1.0827350616455078,910000,13.938623905181885,100,55.304490358341496,6.247734302271045,25.950688123703003,2470.593783378601,-0.0043495544,27.154521703720093,85.29788327063861,0.1204538345336914,-0.16535969,90,73.75650742677975,11.308000802993774
98.3211897470645,1.046344518661499,920000,14.117338180541992,100,55.71904953068348,5.281851935846867,26.049755334854126,2497.8750791549683,0.02947356,27.223820686340332,86.11896204078106,0.12704038619995117,-0.9371327,91,74.96711515247142,11.23453402519226
101.04471616674913,1.0286054611206055,930000,13.967490196228027,100,56.934017792042695,5.7663559653784935,25.886404037475586,2525.0062425136566,0.011052332,27.068783044815063,88.99579885751105,0.15299391746520996,-1.6638887,92,77.19283531202149,11.210033893585205
100.19998835620204,1.066934585571289,940000,14.032553911209106,100,56.4473870065163,5.689226435185481,25.99544882774353,2552.23659658432,-0.0049626953,27.171839475631714,88.03335166710004,0.10861325263977051,-0.36878753,93,75.20537022105171,11.266819953918457
100.23541234985109,1.1657400131225586,950000,14.092742443084717,100,56.294340324024795,6.384896288505034,26.146153688430786,2579.725316286087,0.005982056,27.42553210258484,87.5511533673745,0.11291098594665527,-0.5916679,94,76.41420691928877,11.356931209564209
102.08164428759537,1.0602707862854004,960000,14.350205183029175,100,57.923399605037005,6.037657533770722,26.56564235687256,2607.54403924942,-0.013199976,27.749335289001465,91.56773153950637,0.12253808975219727,-0.03989568,95,78.19177048515208,11.510447025299072
103.66263471595664,1.0829808712005615,970000,14.078464984893799,100,59.665678960210336,4.954500026403962,26.144277572631836,2634.973281621933,-0.009566077,27.371623754501343,95.7767466506432,0.143568754196167,-0.04512892,96,85.1139273951759,11.35088562965393
106.82472170380402,1.0914623737335205,980000,13.972905158996582,100,61.90297234160446,3.8979116736365684,25.903736352920532,2662.1431159973145,-0.0054014404,27.10897922515869,100.7712687726693,0.11315512657165527,-0.19161712,97,89.9564482052196,11.232021808624268
108.32084707251192,1.068016767501831,990000,14.072620153427124,100,62.746784723351674,3.7062034873331333,26.03626012802124,2689.4238073825836,0.006288403,27.219330072402954,102.78165324272634,0.11432147026062012,-1.1466368,98,92.86194001055996,11.270384788513184
111.97127456150612,1.0693576335906982,1000000,14.383418321609497,100,64.68858631193963,5.793232702915657,26.571940898895264,2717.231429576874,0.0021558106,27.749296188354492,105.31601719362845,0.10732102394104004,-4.418864,99,89.78714013287518,11.460888385772705
97.12340919987028,1.0587728023529053,1010000,14.089993476867676,100,57.87146582303619,3.601687870584226,26.241950273513794,2744.707060813904,-0.015141894,27.415194988250732,90.75825835458946,0.11381173133850098,-0.020106446,100,81.7540812448746,11.450706720352173
92.65027308199481,1.0756916999816895,1020000,14.17995572090149,100,56.05520766625894,3.1792940498376443,26.214807748794556,2772.184186935425,-0.0020696244,27.41624116897583,86.51453133646137,0.12502527236938477,-0.033139735,101,78.80541358811902,11.34307050704956
105.76949615560788,1.0755093097686768,1030000,14.168716430664062,100,60.87225984462477,1.9373077769853522,26.18662166595459,2799.624947786331,0.0064682863,27.380558729171753,97.33775531576046,0.11771345138549805,-4.6710978,102,93.09697352305307,11.325138568878174
