Time-Sampling,n_timesteps,train-MaxReturn,Time-Optimization,train-PolicyExecTime,train-StdReturn,train-EnvExecTime,Time,train-NumTrajs,train-AverageDiscountedReturn,ItrTime,Itr,LossBefore,train-MinReturn,LossAfter,train-AverageReturn,Time-SampleProc
6.702202558517456,170000,32.0668360376212,0.4177854061126709,4.041006803512573,4.184320532322048,2.436953067779541,108.4707338809967,100,22.140279035313075,7.167917490005493,16,-1.3681147e-06,-2.0843321746557697,-0.0028740142,27.6078816836109,0.04728817939758301
6.292843580245972,180000,31.99774504472504,0.25855064392089844,3.7720422744750977,2.6754426014117674,2.3094699382781982,115.08005785942078,100,22.447044727619677,6.594111919403076,17,-1.3579981e-06,17.185542643519838,-0.0039272774,28.108507998339434,0.04238748550415039
5.36833381652832,190000,32.643366305538954,0.20067071914672852,3.244229793548584,3.6925251353245074,1.943739652633667,120.71460056304932,100,22.46972758720542,5.6210551261901855,18,-1.3576754e-06,6.005511024554222,-0.0028619193,27.87642988504935,0.051618337631225586
5.456634759902954,200000,32.353382181303104,0.19525599479675293,3.3175199031829834,4.220237437863685,1.9578185081481934,126.44396686553955,100,22.94249601375246,5.719050884246826,19,-1.3488615e-06,1.1053346195437954,-0.0036142452,28.4072137594037,0.06694674491882324
9.76623821258545,210000,32.075728159214634,0.1923673152923584,5.910019874572754,2.8089487028670828,3.550405979156494,136.461590051651,100,22.74613030290967,10.008192539215088,20,-1.3439263e-06,14.215135487749894,-0.0039862175,28.51652678901468,0.04921436309814453
5.491610765457153,220000,33.71689252409122,0.20008540153503418,3.3018627166748047,3.9564807133907505,2.007388114929199,142.1970934867859,100,22.863173487812787,5.726299047470093,21,-1.3480093e-06,1.0358896079567637,-0.0025176913,28.302239229163046,0.03439664840698242
5.412400245666504,230000,32.043640908928815,0.20593667030334473,3.2996301651000977,1.9609463981450548,1.93324613571167,147.86859822273254,100,23.040588605594383,5.6628453731536865,22,-1.3296783e-06,19.949630792684207,-0.0034289695,28.674703758968686,0.04429745674133301
8.914748907089233,240000,32.337723964978345,0.20778775215148926,5.406495571136475,1.3526909466586532,3.225916624069214,157.0468819141388,100,23.448421101180358,9.157949447631836,23,-1.3329043e-06,23.61816020555062,-0.0031940083,29.127066662890744,0.03474140167236328
5.5461955070495605,250000,32.27384583287007,0.22638630867004395,3.3842382431030273,1.3812077248278714,1.9766972064971924,162.866112947464,100,23.441738544455458,5.81081223487854,24,-1.3308883e-06,22.855109297542057,-0.0029910237,29.086209190771527,0.0379939079284668
10.296594858169556,260000,33.315368853867604,0.24118947982788086,6.199458122253418,1.3971458062607252,3.7699661254882812,173.48071479797363,100,23.94011255109655,10.585551738739014,25,-1.3281503e-06,26.466392875553417,-0.0013725627,29.642516844402845,0.046966552734375
7.47501540184021,270000,32.83065857650444,0.21348881721496582,4.525627613067627,1.4560636310508248,2.704111337661743,181.2212040424347,100,23.79262490178707,7.725221157073975,26,-1.3098628e-06,26.260791300651935,-0.0020462293,29.458393826946214,0.036460161209106445
5.844365119934082,280000,32.744864392999766,0.20416545867919922,3.5812735557556152,1.6704693594211237,2.065749406814575,187.32192277908325,100,23.89865137756473,6.089022397994995,27,-1.3081399e-06,25.00092486012662,-0.0054640584,29.607084363108424,0.03981161117553711
5.656529188156128,290000,33.91507586836715,0.21914291381835938,3.4373245239257812,1.484144767899184,2.03066086769104,193.24640011787415,100,24.223955432423974,5.91473388671875,28,-1.3069408e-06,26.14192797602786,0.0015409312,29.98772780516476,0.038677215576171875
7.121833801269531,300000,32.86843911132871,0.22658085823059082,4.368115186691284,1.509301015284547,2.530290126800537,200.640065908432,100,24.227066564352562,7.383947372436523,29,-1.3003242e-06,25.290715211779077,-0.005582407,30.10855859037101,0.035326242446899414
6.90046763420105,310000,33.61041590964983,0.21399569511413574,4.168339490890503,1.3464167131234301,2.5053701400756836,207.85005259513855,100,24.24361569921049,7.2013819217681885,30,-1.2945325e-06,26.00971927362072,-0.0041836794,30.153434371561985,0.0866551399230957
6.788956165313721,320000,33.61676686965595,0.22823548316955566,4.103417158126831,1.390464907398501,2.4628212451934814,214.9352958202362,100,24.25732331228845,7.073916673660278,31,-1.2844188e-06,25.639980292760875,-0.002240898,30.1732055340987,0.056446075439453125
6.897989273071289,330000,34.22660412910014,0.2929849624633789,4.1642537117004395,1.619567672057865,2.5044851303100586,222.18236899375916,100,24.213480558766395,7.236201524734497,32,-1.2831889e-06,26.61984633822487,-0.003998917,30.215376965467158,0.04496932029724121
6.972724676132202,340000,33.16254182180522,0.2257235050201416,4.221595525741577,1.4146785142617775,2.5255849361419678,229.49154710769653,100,24.35487923133891,7.2965099811553955,33,-1.2737321e-06,26.758256398921386,-0.0037886444,30.41030529103028,0.09676361083984375
6.534001111984253,350000,33.67417596153354,0.19103789329528809,4.016840219497681,1.4392902219841817,2.302711009979248,236.27587747573853,100,24.56022241939455,6.772472381591797,34,-1.2737237e-06,27.1421305296873,-0.002538239,30.699436643815613,0.04721570014953613
5.723315477371216,360000,34.822748405221866,0.21703171730041504,3.497706174850464,1.525429783961165,2.035334587097168,242.25988483428955,100,24.40225368912628,5.974407434463501,35,-1.2726694e-06,26.973123905554438,-0.001484307,30.630688941568337,0.03375864028930664
7.673209190368652,370000,35.09148875696279,0.20246505737304688,4.647349834442139,1.4985579101364241,2.7790584564208984,250.18512177467346,100,24.98469278935092,7.914933681488037,36,-1.2593546e-06,27.475415755078068,-0.0030780607,31.32649313722688,0.03903388977050781
5.498986482620239,380000,34.747964749230825,0.21191668510437012,3.335209846496582,1.5292408733438159,1.980555534362793,255.94526982307434,100,25.031061250909048,5.749563694000244,37,-1.249417e-06,27.41537572559032,-0.0011696888,31.43131586468579,0.038388967514038086
6.002897500991821,390000,34.873707871640775,0.20943880081176758,3.688305139541626,1.5239467940644125,2.1097629070281982,262.20551466941833,100,24.902355302058332,6.251253604888916,38,-1.2511806e-06,27.79197162864781,-0.0026106567,31.321004764147787,0.038619041442871094
5.8438193798065186,400000,34.731285754471195,0.20789384841918945,3.5661747455596924,1.469772722342895,2.080832004547119,268.3070387840271,100,25.10043800845941,6.091690540313721,39,-1.232312e-06,27.788361069779143,-0.0037535403,31.55196610865947,0.03974604606628418
6.886534214019775,410000,34.72151949998478,0.23404455184936523,4.1618828773498535,1.44919026026844,2.4991228580474854,275.5433359146118,100,25.200910446245437,7.226325273513794,40,-1.2390238e-06,27.984249576575056,-0.0036032829,31.74234556227389,0.10552597045898438
7.359898567199707,420000,35.751659222913446,0.27204060554504395,4.455258369445801,1.7389714727502337,2.664473533630371,283.2440264225006,100,25.34431819682993,7.689513444900513,41,-1.2308059e-06,27.864716362145195,0.00037172541,31.94942900414696,0.05727696418762207
9.322816848754883,430000,35.38431914612991,0.20909857749938965,5.730978727340698,1.6355154595510402,3.282721519470215,292.86536955833435,100,25.105722602088044,9.60566520690918,42,-1.2297108e-06,27.411129485118092,-0.0030867793,31.743455936201773,0.07346916198730469
6.003134250640869,440000,35.380569217440524,0.22629380226135254,3.6832661628723145,1.4902881045805272,2.117638349533081,299.1441514492035,100,25.376834432315626,6.268930912017822,43,-1.2065873e-06,28.316130850647784,-0.0015151539,32.077605195768385,0.03928971290588379
5.655419588088989,450000,35.1774592093591,0.2048039436340332,3.44118070602417,1.645545628540624,2.0229780673980713,305.0549910068512,100,25.52458078927706,5.900708198547363,44,-1.2129339e-06,27.72960844960324,-0.0009916009,32.26909901563838,0.040281057357788086
5.878564834594727,460000,36.08023003969425,0.2014446258544922,3.576874017715454,1.6742553016449677,2.1082923412323,311.22076535224915,100,25.54144077626194,6.155080795288086,45,-1.2237024e-06,28.477654783474495,-0.0011362751,32.32899426125158,0.07484149932861328
6.551235675811768,470000,36.25992577735141,0.3199331760406494,4.031774997711182,1.494466928932852,2.301562786102295,318.166677236557,100,25.686156328909814,6.935818433761597,46,-1.2048547e-06,28.831019613512137,-0.0011230486,32.48062450610225,0.0643455982208252
8.8409903049469,480000,36.29189386225017,0.32137537002563477,5.333568096160889,1.796659659650372,3.222149610519409,327.40529561042786,100,25.56812660918947,9.222347259521484,47,-1.1999491e-06,27.059148230551163,-0.00260061,32.35697197921705,0.05964207649230957
6.321217775344849,490000,35.90937295299716,0.21944355964660645,3.814177989959717,1.5475861016571404,2.2977402210235596,333.9869496822357,100,25.468357487277114,6.566058397293091,48,-1.1959866e-06,28.90366334166109,-0.0021488357,32.29733004855217,0.025119781494140625
5.6598451137542725,500000,35.61464188579556,0.21382808685302734,3.390345335006714,1.6411885362062375,2.0783863067626953,339.9119839668274,100,25.411178883423617,5.916168689727783,49,-1.1904722e-06,26.520218324775406,-0.00241087,32.27203972494026,0.0423126220703125
5.738497018814087,510000,35.67439879843335,0.22393298149108887,3.452465057373047,1.5022055803446845,2.0942599773406982,345.9258406162262,100,25.51881719076037,6.002537488937378,50,-1.1822254e-06,28.632093300589766,-0.0008268936,32.328327566722436,0.03989267349243164
5.621586084365845,520000,35.33994025055087,0.201246976852417,3.371696949005127,1.426695832532138,2.056877374649048,351.8008801937103,100,25.375568234908044,5.864101886749268,51,-1.1771702e-06,28.843488563653604,-0.003010938,32.27561330659942,0.04100203514099121
6.755291223526001,530000,36.56094783050026,0.26274538040161133,4.106531143188477,1.5503841154092886,2.4301300048828125,358.87730503082275,100,25.77356669800559,7.0661773681640625,52,-1.1723066e-06,28.53564673150572,-0.0031928502,32.6454697784243,0.04781055450439453
6.377981424331665,540000,35.89036474536623,0.21843886375427246,3.854059934616089,1.5243551408190583,2.311826229095459,365.5391597747803,100,25.617658777815063,6.64209771156311,53,-1.1651043e-06,28.26696374743409,-0.002085447,32.530592319224574,0.04535531997680664
5.673531770706177,550000,36.11364344597057,0.2184429168701172,3.4346165657043457,1.5848377551205302,2.0474376678466797,371.47890400886536,100,25.499210871164642,5.93069863319397,54,-1.157265e-06,28.65328504877145,-0.0012824791,32.40933816516544,0.038506507873535156
5.759001731872559,560000,35.82249658667175,0.24534058570861816,3.4770491123199463,1.4985440961926506,2.0905652046203613,377.53099060058594,100,25.42121559861032,6.041883230209351,55,-1.1600866e-06,28.48601851336209,-0.0004841698,32.333694449877356,0.037288665771484375
5.665363550186157,570000,35.90409923627062,0.19379663467407227,3.4138805866241455,1.5317377948441806,2.0550785064697266,383.4800491333008,100,25.554232283630867,5.939741134643555,56,-1.1505526e-06,29.062769374181784,-0.0021595128,32.49903890270069,0.07893562316894531
6.72854471206665,580000,35.86090594283946,0.3148007392883301,4.069534540176392,1.4212257361614802,2.437134265899658,390.59565258026123,100,25.5880568459088,7.105857610702515,57,-1.1407136e-06,29.307905651642507,-0.0026666601,32.537971909118916,0.062164306640625
6.7589027881622314,590000,37.26998731295314,0.23882293701171875,4.1194236278533936,1.6103626743392245,2.410526752471924,397.634539604187,100,25.601522152593994,7.023279428482056,58,-1.1354865e-06,28.796025018404176,-0.0033727866,32.636374656598434,0.025297880172729492
5.798366069793701,600000,36.28886786394742,0.22939443588256836,3.5259621143341064,1.4878683555815557,2.0702123641967773,403.71580934524536,100,25.92805518076047,6.070947885513306,59,-1.1303287e-06,30.008255623121983,-0.0014096112,32.92256134192328,0.042867422103881836
5.751916885375977,610000,36.67751286050768,0.2146899700164795,3.492565870285034,1.5311169879011297,2.0676562786102295,409.7278516292572,100,25.80008867973023,6.002116680145264,60,-1.1143254e-06,29.239767234395757,-0.0010222769,32.81773014142416,0.03532242774963379
5.648188591003418,620000,36.43170605174387,0.2349390983581543,3.3949098587036133,1.4321642842496183,2.065096378326416,415.6609296798706,100,25.82788691986009,5.922744512557983,61,-1.1225214e-06,29.602317232536475,-0.0018233288,32.85932168217901,0.039170265197753906
6.676084280014038,630000,36.27199453779139,0.2309436798095703,4.048347473144531,1.41701741999208,2.407055377960205,422.62934851646423,100,26.041335215984876,6.958055019378662,62,-1.108688e-06,29.652362144617808,-0.0033689614,33.095906267082285,0.05069088935852051
6.8407440185546875,640000,36.15474813172179,0.21375632286071777,4.1488261222839355,1.4800913055760958,2.462144374847412,429.736212015152,100,25.88239441898933,7.093427419662476,63,-1.1043084e-06,29.900528044417452,0.0037778958,32.978043667757284,0.03871655464172363
5.829344987869263,650000,36.234445187383145,0.19570660591125488,3.5517935752868652,1.5121178010182508,2.0860514640808105,435.8437204360962,100,25.933282414104607,6.097715616226196,64,-1.1050873e-06,30.059310357856315,0.0012785689,33.05481317444343,0.07241272926330566
6.047603607177734,660000,36.30103988497123,0.21764779090881348,3.676187038421631,1.5441561195064772,2.1530284881591797,442.16000175476074,100,26.015248196544533,6.306065320968628,65,-1.1042623e-06,29.013796003466197,0.0024566615,33.175835951711335,0.04059553146362305
5.732122898101807,670000,36.841839869826565,0.22429180145263672,3.479628086090088,1.4895026728686738,2.0616328716278076,448.1691253185272,100,25.675527529116668,5.998293876647949,66,-1.0910285e-06,29.540393212488624,0.00042408632,32.774360727121774,0.041550636291503906
7.15052604675293,680000,36.59034347027186,0.2633376121520996,4.362964153289795,1.554189969912515,2.546276330947876,455.69810223579407,100,25.985075164630494,7.519477128982544,67,-1.0994646e-06,29.290732004242415,-0.0046608886,33.14893667758506,0.10534429550170898
7.949842929840088,690000,36.77229319088932,0.23856472969055176,4.823275089263916,1.4753495959806362,2.8658082485198975,463.9914255142212,100,26.12928691995196,8.279202938079834,68,-1.0829065e-06,29.7470579138406,-0.0012395873,33.319471473721926,0.08283138275146484
5.679292678833008,700000,37.2260022760828,0.22948837280273438,3.442159414291382,1.6150701211641214,2.0482776165008545,469.95108699798584,100,26.194864574775323,5.949506521224976,69,-1.0778037e-06,30.042655952636952,-0.0027317738,33.39164084173408,0.04042673110961914
5.587181806564331,710000,37.68850028143498,0.21155786514282227,3.399538516998291,1.492517274990911,2.0041866302490234,475.79912400245667,100,26.14270554211881,5.837386608123779,70,-1.084034e-06,29.564579568208213,-0.003551618,33.35662371501034,0.03837132453918457
5.695674657821655,720000,37.3120438785455,0.19921469688415527,3.4338395595550537,1.450039434302085,2.0725202560424805,481.7611620426178,100,25.95421141183106,5.9526145458221436,71,-1.0709523e-06,29.430673739508507,-0.0027905072,33.16321570558678,0.05748105049133301
6.256518840789795,730000,37.52138848032613,0.2316286563873291,3.787822723388672,1.779407097292963,2.2606964111328125,488.3034143447876,100,26.076661779004475,6.532790184020996,72,-1.066414e-06,28.939176702370624,0.0022075668,33.33330503128615,0.04433274269104004
7.340443849563599,740000,37.15490932061663,0.26943063735961914,4.42807674407959,1.5462253258658072,2.6720523834228516,495.9784207344055,100,26.014980735525082,7.664749383926392,73,-1.0744926e-06,29.35580004009838,0.0016034195,33.26021515495452,0.05461478233337402
5.980119228363037,750000,37.0145975630683,0.20975351333618164,3.58345365524292,1.3830713967243475,2.1988840103149414,502.2301461696625,100,26.044342336492768,6.237360239028931,74,-1.0639488e-06,29.668087195072918,0.003595221,33.316901139781685,0.0471034049987793
5.917846918106079,760000,36.59752915042367,0.21842265129089355,3.5728418827056885,1.5135260620913686,2.1464662551879883,508.4153401851654,100,26.24348972047112,6.176019191741943,75,-1.058779e-06,29.706403819112936,0.0038957593,33.46197937339209,0.03943157196044922
5.800012588500977,770000,36.29920240158913,0.21483278274536133,3.515312671661377,1.4853447969689557,2.088452100753784,514.4844417572021,100,26.140503966716935,6.058813095092773,76,-1.0592897e-06,28.89666915636427,-0.0028853114,33.414437970195436,0.04367232322692871
5.688250303268433,780000,36.82276244794236,0.22542786598205566,3.446929454803467,1.578728493482468,2.051957607269287,520.4347014427185,100,26.015709889851692,5.94083046913147,77,-1.0458938e-06,29.004018071076995,0.013315475,33.27870819243468,0.02694416046142578
6.764009237289429,790000,37.652168422463916,0.26967740058898926,4.051090717315674,1.5705825444742527,2.4911015033721924,527.5335102081299,100,26.13781967828813,7.089472770690918,78,-1.0453595e-06,30.20964391810665,0.010960262,33.379917280762655,0.0555267333984375
7.661134243011475,800000,36.53652064919607,0.22930479049682617,4.633886098861694,1.380131655133429,2.7763729095458984,535.4876828193665,100,26.330434983816826,7.938640594482422,79,-1.0378577e-06,30.24332634554728,0.0066684796,33.57374957047592,0.04795551300048828
6.603876352310181,810000,36.348262990204724,0.20756816864013672,3.9743757247924805,1.517968531765508,2.4129891395568848,542.3551242351532,100,26.151154889788913,6.856932878494263,80,-1.0404e-06,29.535834634916636,0.0024799935,33.34155054907505,0.04510140419006348
6.040197849273682,820000,37.41270930003136,0.20699310302734375,3.633835554122925,1.5251261872457256,2.194413185119629,548.6519877910614,100,26.000695301783924,6.287539720535278,81,-1.0224966e-06,29.686937006479052,-0.00026068895,33.20348990088632,0.04005241394042969
5.706214904785156,830000,37.19115096258448,0.20421171188354492,3.4365921020507812,1.4996428532752197,2.079279899597168,554.6131553649902,100,26.000084632659995,5.950364828109741,82,-1.0216335e-06,29.787349760050816,0.009255287,33.27529656969077,0.03966975212097168
5.773144245147705,840000,36.71058071955152,0.20977115631103516,3.4989583492279053,1.4652251840823656,2.083371877670288,560.6651096343994,100,26.160559592964322,6.043090343475342,83,-1.0290341e-06,30.12075218844711,-0.0017990834,33.39779113387339,0.05995774269104004
5.707366943359375,850000,36.155136320365465,0.20763230323791504,3.447862386703491,1.3527618274678728,2.068861722946167,566.6616218090057,100,26.27252449403316,5.986755609512329,84,-1.0176931e-06,30.36895338492662,-0.0011436121,33.478895788670606,0.07156896591186523
6.007183313369751,860000,36.37307421519733,0.23424792289733887,3.613515615463257,1.2169291442905654,2.191190242767334,572.9516909122467,100,26.121530619560943,6.279742002487183,85,-1.0125565e-06,29.915216776572336,-0.0019436114,33.35836900167894,0.038080453872680664
6.084360122680664,870000,36.962319978447866,0.220505952835083,3.6780612468719482,1.4095205403500635,2.1963326930999756,579.3182933330536,100,26.078901659374633,6.356078386306763,86,-1.0153913e-06,30.47778316077844,-0.00030613938,33.34385855179346,0.05096006393432617
6.055782079696655,880000,37.28897602301739,0.2224750518798828,3.667830228805542,1.514016473001102,2.188264846801758,585.6504445075989,100,26.37370411946396,6.323405742645264,87,-1.0132754e-06,29.527036382324955,-0.0012754676,33.643147542680744,0.044907331466674805
5.966607093811035,890000,37.49649862002246,0.22875213623046875,3.6032626628875732,1.512077514565237,2.1655728816986084,591.9005978107452,100,26.095043979893763,6.238037347793579,88,-1.004419e-06,29.457591582040013,0.002387147,33.39030681966414,0.042365312576293945
6.510962009429932,900000,36.993425219360844,0.1935749053955078,3.9096851348876953,1.5341503220595076,2.3871371746063232,598.699303150177,100,25.981714543242923,6.785917520523071,89,-1.0021125e-06,29.843291708299088,-0.00092906225,33.285875160587075,0.08117532730102539
6.316725969314575,910000,36.59970719578196,0.22908782958984375,3.824965476989746,1.4843051804941756,2.2787787914276123,605.2921214103699,100,26.229994321023398,6.583753824234009,90,-1.0034296e-06,29.94897778398775,-0.0044511408,33.569837101479145,0.037696123123168945
6.209727764129639,920000,37.963734901831614,0.206573486328125,3.7595365047454834,1.442377132991868,2.246978521347046,611.7713482379913,100,26.441415999700684,6.468706369400024,91,-9.940383e-07,30.32319781127422,0.0011584722,33.79458335724762,0.05212879180908203
6.342413902282715,930000,37.492184366749825,0.18717598915100098,3.8089563846588135,1.5114419970410542,2.3251707553863525,618.3998789787292,100,26.318674209051768,6.618700981140137,92,-9.845493e-07,29.990653671855714,0.007821642,33.68057226403678,0.07816815376281738
5.964738130569458,940000,37.154088190817056,0.23135852813720703,3.618525266647339,1.434307341186764,2.149179697036743,624.6915838718414,100,26.230033907516756,6.281250476837158,93,-9.943451e-07,30.083939800224496,0.010580485,33.592004161608344,0.0849313735961914
6.466196060180664,950000,37.059084853203174,0.21247601509094238,3.883995532989502,1.357166054187842,2.3685367107391357,631.4271557331085,100,26.234030923303777,6.72385311126709,94,-9.899619e-07,29.845961654309274,-0.0011573281,33.57036266001908,0.04483318328857422
6.150509357452393,960000,36.794856725755686,0.22216367721557617,3.748025417327881,1.3728478585749961,2.2006444931030273,637.8504114151001,100,26.432397571936246,6.4127795696258545,95,-9.861125e-07,30.700158092296398,-0.0019770458,33.806675954530945,0.03991365432739258
6.203334331512451,970000,37.01072155386704,0.23667287826538086,3.730337381362915,1.4724635499290684,2.2641029357910156,644.3444550037384,100,26.35839262318723,6.484348297119141,96,-9.81294e-07,30.504415205692645,0.0018177484,33.76262733708869,0.044039011001586914
6.478068828582764,980000,37.116256038400145,0.21784138679504395,3.9090123176574707,1.5195445462476562,2.349789619445801,651.0972046852112,100,26.446988105944797,6.740800619125366,97,-9.757634e-07,30.931344561424485,0.0044494425,33.864524901868414,0.04284024238586426
6.33684229850769,990000,37.546288618415225,0.23669862747192383,3.83197021484375,1.538416765652535,2.297060251235962,657.7254629135132,100,26.35296335799879,6.618225574493408,98,-9.730197e-07,29.60887968598123,0.00027278363,33.79272136596398,0.04442763328552246
6.27539849281311,1000000,36.76976835759247,0.22298097610473633,3.7940824031829834,1.4861391676558209,2.274864673614502,664.2761814594269,100,26.197813670578824,6.540176630020142,99,-9.869731e-07,30.041359773630976,0.005427197,33.634972890451216,0.04159426689147949
6.167273998260498,1010000,37.46274294649247,0.2087879180908203,3.7528445720672607,1.5291280350886751,2.211588144302368,670.7296965122223,100,26.342960550820965,6.4435741901397705,100,-9.675753e-07,29.73085689447205,-0.0014897072,33.78411148568663,0.06726431846618652
6.034197092056274,1020000,37.09219052241575,0.2246861457824707,3.630624532699585,1.5278439474211343,2.2033445835113525,677.0401363372803,100,26.45525087116514,6.300459146499634,101,-9.546876e-07,29.70425895833741,-0.0012969847,33.91231601637482,0.04137110710144043
6.027851819992065,1030000,37.45587352682102,0.21864962577819824,3.6420979499816895,1.3955125192073092,2.185307025909424,683.3481600284576,100,26.71152675246455,6.298088788986206,102,-9.689434e-07,30.562620095937895,0.001742235,34.156475470130324,0.05133485794067383
6.110100984573364,1040000,37.94237570590916,0.21076202392578125,3.6956894397735596,1.6395076839306963,2.2108051776885986,689.758109331131,100,26.347015754302916,6.3991310596466064,103,-9.647682e-07,30.108001305250436,-0.0011900887,33.79864486432751,0.07805991172790527
5.885657072067261,1050000,37.12947117402309,0.21960115432739258,3.5629899501800537,1.2655832625815473,2.1221506595611572,695.9125547409058,100,26.443289014792867,6.143536329269409,104,-9.566895e-07,30.577410119248686,-0.0009544108,33.916705542959015,0.03802299499511719
6.289726734161377,1060000,37.63733763592795,0.19493889808654785,3.8156912326812744,1.6516620276744842,2.2665724754333496,702.4906821250916,100,26.588866132430248,6.567135810852051,105,-9.604516e-07,29.081652657330626,-0.0013002268,34.06592390697583,0.08222746849060059
7.046858787536621,1070000,37.04113433124405,0.22930288314819336,4.23228120803833,1.5113181945505612,2.574836492538452,709.8381633758545,100,26.5071210756581,7.3369057178497314,106,-9.5353164e-07,30.610848719241012,-0.0024098183,33.95767091942068,0.060341835021972656
6.474461317062378,1080000,37.29710394458546,0.20718622207641602,3.9135797023773193,1.6252928229086911,2.3483622074127197,716.6111567020416,100,26.605464582449944,6.762224912643433,107,-9.4070924e-07,30.831867416796488,-0.00066667964,34.10081544880001,0.0802919864654541
6.120401859283447,1090000,38.102062019193156,0.19018864631652832,3.699432611465454,1.5750092234185675,2.2173116207122803,723.0115427970886,100,26.375061980707297,6.388803482055664,108,-9.472137e-07,30.087695471295124,-0.0008133802,33.839151321387725,0.07793617248535156
5.8137640953063965,1100000,37.52603749620485,0.21444463729858398,3.4932329654693604,1.5817936338421352,2.1105692386627197,729.097865819931,100,26.247202224780363,6.077366828918457,109,-9.49954e-07,29.437220945455483,0.00022301673,33.72700756916755,0.048870086669921875
