ItrTime,train-AverageDiscountedReturn,train-StdReturn,train-NumTrajs,Time-Sampling,train-PolicyExecTime,train-MinReturn,LossBefore,LossAfter,Time,train-MaxReturn,n_timesteps,Itr,Time-Optimization,train-AverageReturn,train-EnvExecTime,Time-SampleProc
24.265650987625122,8.523125939945844,19.663303259414967,100,22.67260766029358,13.855130910873413,-52.4390174823262,0.002156909,-0.052027415,688.1616768836975,51.29275328649028,290000,28,1.470837116241455,21.084951213352802,8.125468730926514,0.12149262428283691
24.931796312332153,10.212511039110876,12.512157369777412,100,23.16159987449646,14.278517484664917,-35.03419476233373,-0.021889502,-0.08965927,713.1704919338226,48.29011401053842,300000,29,1.640446424484253,23.38347129949679,8.188872575759888,0.12899136543273926
29.887258291244507,8.787615411067424,15.790863138203076,100,27.94872808456421,17.585086345672607,-55.08931285919143,-0.040063173,-0.09983726,743.1348583698273,43.642487751146085,310000,30,1.7732982635498047,21.384583886309944,9.516696453094482,0.16422748565673828
35.9623384475708,8.858999470913513,13.007179139194742,100,33.819252252578735,21.75168204307556,-34.30060515084925,0.027347704,-0.023849072,779.1970956325531,41.92780173784429,320000,31,1.9377706050872803,21.15604132518498,11.029692888259888,0.20036745071411133
38.66213011741638,11.606510473018567,12.031316871377166,100,36.63332414627075,23.679311513900757,-40.37790639785043,0.0039009536,-0.056870814,817.9452934265137,50.94836180035574,330000,32,1.8693723678588867,25.052249836456202,11.83643126487732,0.15779471397399902
31.465022563934326,12.482007709823588,11.299922861278938,100,29.48087453842163,18.63208794593811,-34.45756318304201,0.022733886,-0.032619044,849.5246167182922,52.15924608977131,340000,33,1.8364427089691162,26.28148499989547,9.961617469787598,0.14642000198364258
33.26648926734924,11.098981703998867,11.003634729620627,100,31.17485785484314,19.731380939483643,-40.25310085383592,0.021504529,-0.04227877,882.9207890033722,50.276786723660784,350000,34,1.9502768516540527,24.558986123270774,10.488776206970215,0.1399822235107422
34.13760828971863,12.827690121608118,8.77919291855128,100,31.735103845596313,20.158523559570312,2.6268900920165787,0.00097331544,-0.052193895,917.1488687992096,48.92296292277112,360000,35,2.1872527599334717,27.30643916754636,10.628685712814331,0.2131500244140625
33.351829051971436,13.444213785880418,8.008503807899073,100,30.993124961853027,19.62272357940674,10.737817994763702,-0.052476075,-0.06561057,950.5830147266388,46.58563467050503,370000,36,2.146711826324463,28.000541207313788,10.448490381240845,0.2112598419189453
36.30757403373718,12.055027372013926,9.965526837552028,100,34.264161348342896,21.93051815032959,-42.49261072248344,0.011213305,-0.015902296,986.9554677009583,44.925362855224456,380000,37,1.8690907955169678,25.87214840234616,11.310499429702759,0.17207074165344238
35.75153064727783,12.967296173013965,11.197398779542645,100,33.25826096534729,21.194432020187378,-31.89364351972295,-0.007104556,-0.030517215,1022.7935566902161,54.30457667692243,390000,38,2.2446632385253906,27.14845935251656,11.083345651626587,0.24665307998657227
35.58677411079407,13.265939690609516,12.573160037550299,100,33.40820789337158,21.384942054748535,-42.77103890987637,0.020829603,-0.0014611786,1058.4782781600952,47.89180482241718,400000,39,1.918064832687378,27.683284536852256,11.02602219581604,0.2573246955871582
37.97440052032471,11.48918400751216,10.070100616394987,100,35.417508363723755,22.806048154830933,-36.30574374796467,-0.039761964,-0.076773606,1096.536146402359,44.23711941073147,410000,40,2.2593867778778076,24.892136698330663,11.552003860473633,0.29604411125183105
42.25740957260132,12.501615202835207,8.315691548705198,100,39.31830859184265,25.703079223632812,-6.212230848047849,0.023136962,-0.01006416,1138.8739621639252,43.47340229277996,420000,41,2.6346583366394043,26.549674275042793,12.460373401641846,0.2942488193511963
42.02668476104736,11.832332607012162,11.537598501700353,100,39.550610303878784,25.809834718704224,-41.019687732471844,-0.018572059,-0.060092628,1180.9941999912262,43.514512260715456,430000,42,2.1596083641052246,25.67203514427938,12.587460279464722,0.3135068416595459
41.113497734069824,12.725663760453367,13.596203931993085,100,38.82023572921753,25.284704208374023,-37.584279191873684,-0.005259198,-0.034414478,1222.1935296058655,50.41338365455318,440000,43,1.9739444255828857,26.365290203724577,12.353140830993652,0.31696057319641113
36.92675971984863,13.667065502060554,8.405051039364842,100,34.55812883377075,22.171966314315796,10.089444342638297,0.015502612,-0.0021718994,1259.2072365283966,48.92128229420463,450000,44,2.1395254135131836,28.114748858744726,11.378154277801514,0.22608208656311035
37.669501304626465,13.002108718177581,10.362259961467643,100,35.87421941757202,23.149864196777344,-43.18366410498369,0.008486817,-0.02915122,1297.1393411159515,47.01281704263489,460000,45,1.6325533390045166,27.005663836153612,11.659690618515015,0.1617724895477295
37.336101055145264,12.467073100812359,10.173880750626948,100,35.67262554168701,22.97121262550354,-16.56225995737614,-0.020076063,-0.03833208,1334.5607795715332,56.83697371755705,470000,46,1.4181721210479736,25.994008553217764,11.653057098388672,0.24368953704833984
37.05094623565674,14.135649754589927,8.21100477177556,100,35.2050724029541,22.666677713394165,9.41503809474197,0.016821148,-0.020566486,1371.7016496658325,52.746704532051815,480000,47,1.6524748802185059,28.650979989533155,11.487008571624756,0.19049906730651855
37.743884801864624,14.253254289068344,8.903026587344247,100,35.565043210983276,22.887670040130615,8.903908741089296,-0.031045757,-0.054476086,1409.5315511226654,48.702322773532224,490000,48,1.8956446647644043,28.443247344457212,11.64146375656128,0.2810029983520508
37.768879652023315,13.918328594207592,7.043273903006947,100,35.79075598716736,23.074471473693848,6.760910613834199,-0.0046585207,-0.09299844,1447.3834569454193,42.220184600290445,500000,49,1.7429499626159668,27.69225721450907,11.668356895446777,0.23013997077941895
37.119829416275024,14.277196237726976,7.902554344848456,100,35.16363763809204,22.528156518936157,-2.2751584664469577,0.018074352,0.008427112,1484.6017127037048,51.76806130732884,510000,50,1.754143238067627,28.787449095906016,11.586242914199829,0.20084857940673828
35.083096504211426,14.433946862454889,8.982477570021777,100,33.16460919380188,21.093849420547485,-5.6216730873633045,-0.037688185,-0.06541104,1519.7605187892914,46.99068281785514,520000,51,1.7393269538879395,28.88992806056272,11.065348148345947,0.1777963638305664
36.627596616744995,14.080986164414501,10.192564829062073,100,34.9727897644043,22.508213758468628,-26.956555104831537,-0.02300686,-0.058544043,1556.468468427658,49.250552830378105,530000,52,1.4973766803741455,27.911547755892617,11.4471435546875,0.1554853916168213
37.90477466583252,13.536977973138393,8.142434497704624,100,35.98096966743469,23.230506896972656,6.922937495055519,0.013248752,-0.004632007,1594.4632863998413,51.84974387991357,540000,53,1.719660758972168,27.62204350462248,11.715495824813843,0.20314383506774902
35.37061405181885,15.391772641389244,9.873584989754928,100,33.65384531021118,21.522757291793823,-30.3010477243917,-0.018615503,-0.04602173,1629.9255940914154,56.40363768756753,550000,54,1.5527865886688232,30.277808866650417,11.126161098480225,0.16211915016174316
34.8688759803772,13.924951096249075,7.044471166899814,100,32.956185817718506,20.98237633705139,4.6087322242541955,0.009378931,-0.007337012,1664.8766939640045,49.51686494368327,560000,55,1.7631335258483887,28.3882670101481,10.984985113143921,0.14838385581970215
34.82873511314392,13.770750288943978,8.565974026660996,100,33.103354692459106,21.1399564743042,9.642299422802713,-0.0065500243,-0.06882448,1699.8029894828796,45.21109212395058,570000,56,1.5578582286834717,27.547371962029402,10.98265552520752,0.16637134552001953
35.8853542804718,14.463494074910892,8.225067222391115,100,34.02323818206787,21.868436336517334,10.496305391412466,-0.025566125,-0.103214465,1735.7745716571808,49.4447784288229,580000,57,1.6303455829620361,28.734236494633898,11.142990827560425,0.2302253246307373
35.45194220542908,15.754035623074156,10.40324394023613,100,33.61263346672058,21.498358964920044,-35.178186672946104,0.00861085,0.015720034,1771.3053231239319,49.3416310940183,590000,58,1.6437170505523682,30.66485929040186,11.139886379241943,0.19319629669189453
35.56847906112671,11.747292782281788,14.330866305408984,100,33.69719839096069,21.6035635471344,-54.21815171354963,-0.029864136,-0.07349141,1806.9625997543335,43.83594434492057,600000,59,1.6607894897460938,24.626266311272015,11.086685419082642,0.2092599868774414
34.36782765388489,12.17245878020747,18.354915083167608,100,32.68965792655945,20.735320568084717,-38.375689073219945,-0.010383667,-0.24112022,1841.4016284942627,48.12303770255367,610000,60,1.519627571105957,24.282877963722207,10.967020750045776,0.15671825408935547
33.96911263465881,12.307050710853327,13.037550759737158,100,32.1338210105896,20.41948938369751,-30.620577640249433,0.001955542,-0.7616427,1875.452981710434,47.011401261950105,620000,61,1.6908152103424072,25.870134169781423,10.777809143066406,0.1433405876159668
35.61628007888794,14.434867474145344,7.652362842862063,100,33.739853620529175,21.577048301696777,13.32179093137678,-0.0011222168,-0.11536949,1911.1598999500275,49.06826404664345,630000,62,1.6843419075012207,28.85589030795684,11.15733528137207,0.1898038387298584
35.157612323760986,13.641292327920333,10.986706353939958,100,33.40243101119995,21.291661739349365,-39.47242181050665,0.0021097718,-0.38226378,1946.4038491249084,44.84331178858019,640000,63,1.5878665447235107,27.76597820369079,11.13932490348816,0.16527843475341797
34.944713830947876,12.034127540901752,14.693874566865322,100,32.9994592666626,21.043381690979004,-35.038629743080364,0.012266406,-3.2096457,1981.433198928833,51.83445381815079,650000,64,1.7849810123443604,25.2883316018571,10.960195302963257,0.1583728790283203
34.33768391609192,13.642238612157719,13.247569058551326,100,32.55332589149475,20.82213044166565,-62.09997680052491,0.026662182,-4.4899282,2015.8796651363373,48.80852416543519,660000,65,1.605018138885498,27.864977883574337,10.780245065689087,0.17801403999328613
34.94356298446655,14.06694027291238,11.968215372089807,100,33.22407793998718,21.263190269470215,-37.08824286086682,0.0007855835,-0.133999,2050.895975828171,53.04279545724648,670000,66,1.5626821517944336,28.648164396282713,10.976193189620972,0.15563583374023438
34.256163597106934,11.326265320953917,8.114447474173195,100,32.402873516082764,20.708274364471436,7.654739193877804,-0.042113915,-0.43375653,2085.2238295078278,44.25440113049276,680000,67,1.6910626888275146,24.24686495109286,10.733189821243286,0.16040968894958496
