train-PolicyExecTime,Itr,n_timesteps,ItrTime,Time-SampleProc,Time,LossAfter,train-EnvExecTime,train-NumTrajs,train-StdReturn,Time-Optimization,train-AverageReturn,LossBefore,train-MaxReturn,Time-Sampling,train-MinReturn,train-AverageDiscountedReturn
14.58611011505127,10,110000,25.726595401763916,0.12383842468261719,281.4985692501068,-0.0027235793,9.166651010513306,100,2.0170530184196322,1.1331367492675781,27.74889940120093,-1.3988049e-05,31.153919117533334,24.468841314315796,20.92021633357754,21.518651276212978
14.529179334640503,11,120000,25.614023685455322,0.11652684211730957,307.1834924221039,-0.003973571,9.104275703430176,100,1.8262109484369489,1.1230154037475586,27.81375850128913,-1.395363e-05,31.59780526849187,24.373718738555908,22.902690200694117,21.57218380325601
14.459097623825073,12,130000,25.501019716262817,0.12507414817810059,332.7534234523773,-0.003349213,9.105251550674438,100,1.719808646450078,1.089205026626587,27.689107872895683,-1.3898797e-05,31.14450306501896,24.284363985061646,21.748501601971977,21.737566080072654
14.483564138412476,13,140000,25.571296215057373,0.11266446113586426,358.3847768306732,-0.0016884501,9.107197284698486,100,2.0278798078520905,1.1410744190216064,27.90931477332236,-1.3840016e-05,31.777258639230315,24.31685757637024,21.755217907963704,22.08015136466573
14.709721565246582,14,150000,25.84068465232849,0.15157151222229004,384.2991359233856,-0.0030760663,9.129774332046509,100,1.8188293172051435,1.1161201000213623,27.832848360651024,-1.3794197e-05,32.22209101595373,24.571208953857422,21.664224351149137,21.96917689943812
14.689882040023804,15,160000,25.774426698684692,0.11647439002990723,410.14611077308655,-0.002588546,9.145007610321045,100,1.7697676594561478,1.1043834686279297,28.111918030238385,-1.3745595e-05,31.87181313996124,24.552788734436035,23.109852745160445,22.27699118704444
14.657296180725098,16,170000,25.852172374725342,0.12777972221374512,436.0694570541382,-0.0024967436,9.221493244171143,100,2.041954311589808,1.1091139316558838,28.128138233626213,-1.3708704e-05,33.01638485589643,24.614134788513184,22.840926585764713,22.274184098220253
14.58350658416748,17,180000,25.662189483642578,0.13103747367858887,461.7996189594269,-0.0017914318,9.15577745437622,100,1.5080093581095717,1.0704658031463623,28.508408660444967,-1.3643488e-05,33.658595609907124,24.459794282913208,25.083055730343986,22.665169077094184
14.709809064865112,18,190000,25.910286903381348,0.13386750221252441,487.7850983142853,-0.0023544922,9.185598850250244,100,1.8432126683585275,1.1447947025299072,28.40178357548557,-1.3600454e-05,32.609418838632806,24.630913496017456,22.5801226145604,22.480034370230282
14.705461025238037,19,200000,25.883987188339233,0.11155033111572266,513.739645242691,-0.0024381161,9.232584714889526,100,1.820945722785684,1.1138768196105957,28.60181129120778,-1.3557537e-05,32.3487678580405,24.657776594161987,24.372103776881318,22.76914625037118
14.637937068939209,20,210000,25.8257737159729,0.1522223949432373,539.6383321285248,-0.0033771486,9.228759288787842,100,1.551907654873792,1.0881235599517822,28.809412997680283,-1.3501415e-05,32.02585175629534,24.584654331207275,24.687839545429565,22.97829450295465
14.568973779678345,21,220000,25.635714769363403,0.11874103546142578,565.3383498191833,-0.0024718544,9.14279842376709,100,1.4897402101298434,1.078972339630127,28.705109218066372,-1.3447823e-05,31.315486669678755,24.43710231781006,24.74691618603276,22.773090651797965
14.911418199539185,22,230000,26.221987009048462,0.14196467399597168,591.6226584911346,-0.0020040395,9.30976152420044,100,1.4614072453936509,1.1216356754302979,28.796112863054187,-1.3385769e-05,32.27725086696152,24.957701921463013,25.09644179411954,22.966623578288406
14.640957355499268,23,240000,25.77506923675537,0.12892484664916992,617.4636507034302,-0.0026966138,9.176700115203857,100,1.5814092095269872,1.094141960144043,28.984538739721252,-1.331775e-05,32.5098126906727,24.550776720046997,24.096635976606137,23.156457395667303
14.63515305519104,24,250000,25.83168888092041,0.12056541442871094,643.360931634903,-0.0030336878,9.23333477973938,100,1.6171384222269714,1.1212308406829834,28.651820926764085,-1.3261307e-05,31.460200972538324,24.589131116867065,23.656259859159988,22.8047606292848
14.644062280654907,25,260000,25.885709524154663,0.14141249656677246,669.3129181861877,-0.0024496191,9.238867282867432,100,1.826412173234421,1.1419026851654053,28.874559741192876,-1.3205988e-05,32.35257869831372,24.601701021194458,23.316083953321396,22.97932207026874
14.642539501190186,26,270000,25.850767850875854,0.12349271774291992,695.2351360321045,-0.0036999192,9.234876871109009,100,1.9415828778742845,1.133594274520874,29.144843068985452,-1.31398465e-05,33.18424565581239,24.592990159988403,23.054338566472083,23.219829361481956
14.646281003952026,27,280000,25.797178983688354,0.12260174751281738,721.1017339229584,-0.0021812585,9.190180778503418,100,1.8020805281821877,1.1124956607818604,29.132384781752833,-1.30966455e-05,34.024493734060314,24.561188459396362,23.540676120481283,23.27867602578086
14.49862551689148,28,290000,25.70615530014038,0.11691808700561523,746.8713116645813,-0.001450471,9.24032211303711,100,1.5159088372670613,1.1353442668914795,29.401182205947276,-1.3038031e-05,32.92935274562368,24.45321559906006,25.929913817530398,23.465851784101755
14.697564601898193,29,300000,25.850407600402832,0.1568918228149414,772.7946228981018,-0.0028551978,9.179797887802124,100,2.010555166516638,1.0958666801452637,29.160699504882185,-1.29939335e-05,33.61860509373185,24.596848487854004,23.507816719067968,23.309495888235205
14.630756139755249,30,310000,25.81769061088562,0.11868405342102051,798.6754720211029,-0.00043048555,9.238637208938599,100,1.7573482057030634,1.1071012020111084,29.624988558100345,-1.2961382e-05,33.15465303743958,24.590871572494507,24.066671038654526,23.65532216758584
14.602777481079102,31,320000,25.752134561538696,0.13863086700439453,824.4972779750824,-0.0017545663,9.17349910736084,100,1.6378404714487012,1.1163763999938965,29.580809638319167,-1.2907428e-05,34.348443093317506,24.496243953704834,25.627721246913815,23.584813832849676
14.647502899169922,32,330000,25.794363021850586,0.11440324783325195,850.3598628044128,-0.00062671315,9.159478664398193,100,1.6679336783482368,1.1565816402435303,29.873995266773708,-1.2864001e-05,33.37793763876124,24.522625207901,25.560051914774398,23.758959145468058
14.502554178237915,33,340000,25.71834969520569,0.12793469429016113,876.1498808860779,-0.003939354,9.232648134231567,100,1.6936242505421402,1.124690055847168,29.903203470313326,-1.28208285e-05,34.10114557008842,24.465007066726685,25.784456608910034,23.79593721740669
14.656889200210571,34,350000,25.877623796463013,0.1508321762084961,902.0971865653992,-0.0036561028,9.20668911933899,100,1.6530891126180276,1.1438136100769043,30.338965723208958,-1.2788642e-05,33.98366231365442,24.581466913223267,26.64001529887912,24.1606608596214
14.67245626449585,35,360000,25.949175119400024,0.1545724868774414,928.1087391376495,-0.0031115364,9.260533094406128,100,1.7022772326372193,1.1428537368774414,30.69107430666832,-1.27350795e-05,34.896123909206025,24.65096879005432,26.93706913917891,24.436323763774475
14.55000925064087,36,370000,25.83179473876953,0.13915467262268066,954.0064191818237,-0.0031056392,9.220337867736816,100,1.8987484536759975,1.2098965644836426,30.54300833020987,-1.2697567e-05,36.222444437908635,24.481926202774048,24.50029761829941,24.127918163717986
14.813441038131714,37,380000,26.192941427230835,0.14768266677856445,980.2756400108337,-0.0027488975,9.381672620773315,100,1.6924912795554146,1.119924545288086,30.906142063454055,-1.2632331e-05,35.064689357161235,24.924485445022583,24.880834208374576,24.43819683225453
14.674752712249756,38,390000,25.91325569152832,0.14735937118530273,1006.253173828125,-0.0049470384,9.2633798122406,100,1.7871324873940366,1.1057865619659424,30.777422807268113,-1.2596843e-05,33.84306595688358,24.659388303756714,26.02317144874968,24.21208882600765
14.669674158096313,39,400000,25.919047355651855,0.14446043968200684,1032.2384374141693,-0.0030107172,9.221563816070557,100,1.655128538830639,1.1611168384552002,31.12557157589029,-1.2544469e-05,35.12753163025729,24.61267876625061,26.726525769261844,24.52713012653773
14.79423189163208,40,410000,26.04435443878174,0.11709403991699219,1058.3560724258423,-0.0030711812,9.273447513580322,100,1.9259818414821759,1.14540696144104,31.207543280074002,-1.24940825e-05,34.88242208584859,24.780434370040894,25.684003630499976,24.64943733845683
14.744263172149658,41,420000,25.936591386795044,0.13370680809020996,1084.3544294834137,-0.0031022374,9.258420467376709,100,1.8208950965725945,1.0812675952911377,31.361340380353692,-1.2459418e-05,35.27200037427109,24.7205548286438,25.616226852449483,24.681933479939484
14.522509336471558,42,430000,25.669456481933594,0.11895561218261719,1110.0941741466522,-0.0021992149,9.194348573684692,100,1.8936599329911312,1.1240012645721436,31.526682190482006,-1.2415696e-05,35.76901958104093,24.424956798553467,26.04372522640613,24.893253645389017
14.651196002960205,43,440000,25.851693391799927,0.11330962181091309,1136.0157499313354,-0.0021746955,9.276587009429932,100,1.5985198900168986,1.087960958480835,31.54676650707787,-1.2360412e-05,34.96941105272529,24.649094581604004,26.924774220443908,24.852643119600657
14.744388103485107,44,450000,26.00943899154663,0.12124276161193848,1162.0907912254333,6.930728e-05,9.28551721572876,100,1.8248764350290037,1.1456091403961182,31.51147131939755,-1.2316103e-05,35.96865327310314,24.74189567565918,27.241868968063997,24.806850639514757
14.629283905029297,45,460000,25.91121792793274,0.12960076332092285,1188.0708630084991,-0.0032143411,9.269546508789062,100,1.7372145965129089,1.136937141418457,31.70973423587917,-1.2252097e-05,35.16729749649557,24.643632173538208,26.211737389350336,24.89945391837068
14.534127235412598,46,470000,25.76447343826294,0.1212613582611084,1213.9020082950592,-0.0038776756,9.243508577346802,100,1.912563579538464,1.1331682205200195,31.694799373006035,-1.221742e-05,35.57552288471225,24.50857377052307,27.330871425510043,24.92926844601199
14.548545598983765,47,480000,25.76162624359131,0.13265752792358398,1239.7290997505188,-0.0041861217,9.23427963256836,100,1.7040050302633132,1.131110429763794,31.92657575696447,-1.2167996e-05,36.01635686284217,24.496810913085938,27.460796256854202,25.055093716762837
14.640018224716187,48,490000,25.847561597824097,0.13528656959533691,1265.64462351799,-0.0021596423,9.230753898620605,100,1.9281259487910865,1.118210792541504,31.96008978855501,-1.2119976e-05,35.74672151765765,24.592527151107788,26.468103000011492,25.03323607963315
14.949577808380127,49,500000,26.270768880844116,0.1282038688659668,1291.9900681972504,-0.0019359463,9.344550848007202,100,1.6095186618938933,1.119382381439209,32.36180759061094,-1.2084496e-05,35.905188255771314,25.022406101226807,27.57257776080781,25.25671794080923
14.709766626358032,50,510000,25.969782829284668,0.12470459938049316,1318.0257534980774,-0.0010421034,9.286588430404663,100,1.6765759970931218,1.1052050590515137,32.34431444719796,-1.20204995e-05,36.52972588973605,24.739007711410522,27.04589536907326,25.254779164501446
14.68839693069458,51,520000,25.964272260665894,0.13451457023620605,1344.0560474395752,-0.002299589,9.320845365524292,100,1.8054200357868806,1.1009297370910645,32.402093202215006,-1.1984086e-05,36.25632092614448,24.727698802947998,25.991381699461858,25.255299650123938
14.729646921157837,52,530000,26.04207181930542,0.1485130786895752,1370.1666395664215,0.0012540261,9.310680389404297,100,1.8453797188621157,1.135014295578003,32.53229455118124,-1.1928185e-05,36.6633387059043,24.757812023162842,27.90450571692839,25.381951017767154
14.503795146942139,53,540000,25.815682411193848,0.141646146774292,1396.045292854309,-0.0029558279,9.3073251247406,100,1.8877461991499598,1.1281933784484863,32.621701945938305,-1.1884229e-05,36.11832232947669,24.54513454437256,28.038089839930976,25.475589830778816
15.972837448120117,54,550000,28.18823003768921,0.13917136192321777,1424.3017625808716,-0.0009683413,9.962337017059326,100,1.6845625068074053,1.3299956321716309,32.99600238921656,-1.1860998e-05,36.86196023218667,26.717363119125366,28.16393726136896,25.74293698997315
16.210749864578247,55,560000,28.449918270111084,0.15483832359313965,1452.823377609253,-0.0005613741,9.98658537864685,100,1.9510817199019101,1.2913625240325928,32.50799166174579,-1.1804437e-05,37.10110612094,27.00283932685852,28.44432354724233,25.274060722214962
14.839391708374023,56,570000,26.236937522888184,0.11898970603942871,1479.134403705597,-0.0028879887,9.42299485206604,100,1.872732958975506,1.1285581588745117,33.01945625723632,-1.1764746e-05,36.86010477132074,24.98861050605774,27.298170092777283,25.723466845646968
14.692030191421509,57,580000,25.987263202667236,0.11908507347106934,1505.1865725517273,-0.0010119949,9.313447713851929,100,1.901037297482322,1.1384341716766357,33.14384272558393,-1.1728958e-05,36.617499475563825,24.72892117500305,28.244029740486617,25.82549802380692
14.685914039611816,58,590000,25.985504388809204,0.13622832298278809,1531.2381229400635,-0.0031929705,9.315156698226929,100,1.6916018165525786,1.126918077468872,32.94044055214219,-1.1696671e-05,37.14860297531324,24.72159218788147,29.473675948282978,25.672028902946664
14.579209327697754,59,600000,25.790255784988403,0.11428022384643555,1557.1010053157806,-0.00066356023,9.272615909576416,100,1.832682138081586,1.095834493637085,32.8075410687357,-1.16533465e-05,36.94631495927738,24.579325437545776,26.059725752247694,25.496194664310398
14.677649974822998,60,610000,25.91836667060852,0.12674927711486816,1583.085970878601,-0.0025306877,9.314188480377197,100,1.479593057969016,1.0889790058135986,33.246650521371215,-1.1596154e-05,36.41135924687633,24.701603412628174,28.90552720035819,25.914959915385317
14.800480127334595,61,620000,26.16677713394165,0.1262071132659912,1609.321658372879,-0.0040186667,9.388095617294312,100,1.596691036838841,1.1261789798736572,33.41823586089727,-1.1559054e-05,36.78175627592994,24.913557529449463,29.135511230656157,26.076864618060167
14.840728044509888,62,630000,26.14542508125305,0.12633132934570312,1635.5339188575745,-0.0031972576,9.360764980316162,100,1.3914678966798744,1.1064453125,33.23295722445342,-1.1509356e-05,36.398266709814926,24.91167950630188,28.80413698397947,25.83823002623348
14.859553813934326,63,640000,26.123446464538574,0.12070631980895996,1661.7231562137604,-0.0028383667,9.291943311691284,100,1.4452196061105358,1.12807035446167,33.421962145945784,-1.1459543e-05,36.44918375597446,24.87385106086731,28.790260048657824,26.048868373259314
14.683587312698364,64,650000,25.987993478775024,0.16161417961120605,1687.7771224975586,2.9977626e-05,9.297821998596191,100,1.470257219311987,1.1247730255126953,33.306945595135716,-1.1425032e-05,37.314214097019374,24.69974422454834,29.582089262234298,25.803371594673898
14.023743867874146,65,660000,25.004603385925293,0.11130881309509277,1712.849645614624,0.0044358433,9.095048427581787,100,1.5529804431379906,1.080291748046875,33.56109986084332,-1.13733095e-05,37.44956319413776,23.812270641326904,29.067308750287363,26.084401420961463
14.018705606460571,66,670000,24.944158792495728,0.11130094528198242,1737.8549418449402,0.005885421,9.039794445037842,100,1.8245916493946803,1.0837407112121582,33.18623549950997,-1.13337965e-05,36.79565350832876,23.748456716537476,27.161240333909596,25.802556830485877
13.90717887878418,67,680000,24.872359037399292,0.1561131477355957,1762.78910779953,-0.0020338544,9.035481452941895,100,1.9524069972151834,1.0812976360321045,33.3346256630452,-1.1286399e-05,37.29913548041586,23.634318828582764,28.41983592832528,25.86422293663043
14.257254123687744,68,690000,25.40973424911499,0.1191263198852539,1788.255419254303,-0.0023541006,9.245339155197144,100,1.8445090105321615,1.0698070526123047,33.152078567547136,-1.1253021e-05,37.309671914490416,24.220151901245117,25.828146243659155,25.711786921825343
14.029927730560303,69,700000,24.966795444488525,0.11878681182861328,1813.290679693222,-0.0018536203,9.052665710449219,100,1.6742148701161024,1.0771067142486572,33.13817773615456,-1.1229942e-05,37.902490968041455,23.769994497299194,29.192632200721153,25.713117135750878
14.083029508590698,70,710000,25.03170108795166,0.1173086166381836,1838.3789501190186,-0.0031732765,9.054335594177246,100,1.7901243094737622,1.0914380550384521,33.27876058428123,-1.1197445e-05,37.59018724772578,23.822306871414185,28.79253660893295,25.8535970777899
14.0937020778656,71,720000,25.013020277023315,0.1120450496673584,1863.4520750045776,-0.00019111643,9.024246215820312,100,1.8131085883813114,1.0917210578918457,33.22887061539904,-1.1171004e-05,37.240778224044696,23.808587551116943,28.16551616219765,25.824769670190577
14.051323890686035,72,730000,25.026593685150146,0.11941719055175781,1888.534340620041,-0.0010118955,9.086638450622559,100,1.6992189475147936,1.0827717781066895,33.23047722491261,-1.113176e-05,36.70762441654784,23.823705434799194,29.005602013491632,25.79583173051804
14.025115489959717,73,740000,24.95438814163208,0.11251592636108398,1913.548496723175,-0.002397581,9.04831337928772,100,1.799733192530784,1.068570613861084,33.345422034088486,-1.1103566e-05,36.86927864079542,23.772512674331665,28.006858284923442,25.915154989251963
14.064382553100586,74,750000,25.021477222442627,0.10986757278442383,1938.6354370117188,-0.00095499237,9.06821060180664,100,1.7520133100308837,1.067225694656372,33.26162617786798,-1.1072989e-05,36.50092692250799,23.84385085105896,28.39392387047993,25.804336697600164
14.068073272705078,75,760000,25.014676570892334,0.11658000946044922,1963.7126212120056,0.0060931323,9.028579950332642,100,1.663217095641037,1.0931015014648438,33.38490326333643,-1.1057398e-05,36.97434812471251,23.80412483215332,29.159048008357434,25.93866723201364
14.164202451705933,76,770000,25.146913290023804,0.11428499221801758,1988.915822982788,0.0018404627,9.103835105895996,100,1.6188858374269568,1.0630462169647217,33.8588262346327,-1.1017564e-05,36.7476887731308,23.968974113464355,28.596867171890292,26.388121251577378
14.002383708953857,77,780000,24.95532989501953,0.10966110229492188,2013.9329705238342,-0.0002545388,9.065960168838501,100,1.6423258941103591,1.0781500339508057,33.605980498516104,-1.101361e-05,36.85450949647183,23.76689577102661,28.721109019779146,26.122975257748834
14.085132598876953,78,790000,25.0609130859375,0.1241915225982666,2039.0571057796478,-0.0022438762,9.086779832839966,100,1.6839179148265293,1.076099157333374,33.77856894845244,-1.0991001e-05,37.14529020892665,23.860068559646606,29.064992780430675,26.213595913251527
14.023960828781128,79,800000,24.912216663360596,0.11934423446655273,2064.0261659622192,-0.002541737,9.004010915756226,100,1.4305731119699092,1.0718193054199219,34.12623488950912,-1.095226e-05,37.573139615298736,23.720439434051514,30.581487406952466,26.558683730234602
13.978116512298584,80,810000,24.947497367858887,0.11115479469299316,2089.0350999832153,-0.0017420305,9.103135824203491,100,1.860392951812389,1.0659635066986084,33.87824899006545,-1.0928021e-05,37.712247461819,23.769819021224976,29.478066957012903,26.287055649487478
14.033409118652344,81,820000,24.947482109069824,0.10907340049743652,2114.037937402725,-0.0018357104,9.030400514602661,100,1.5818425525270448,1.0836822986602783,33.677800162966044,-1.0886345e-05,37.13299907891393,23.75404381752014,29.390066716207684,26.139229817264564
13.93969178199768,82,830000,24.91099762916565,0.10674548149108887,2139.006689786911,-0.003548789,9.101429462432861,100,1.6874726653663765,1.0739853382110596,34.16987396161722,-1.0857302e-05,37.25934315306143,23.72953987121582,26.082337393836646,26.56856251598901
14.032798528671265,83,840000,24.934016227722168,0.11266636848449707,2164.0038583278656,-0.001509944,9.03139591217041,100,1.616028932632361,1.064394474029541,34.05602592498447,-1.0808355e-05,37.931952893520574,23.756049633026123,29.641687172070736,26.464309215686498
14.11988615989685,84,850000,25.10234308242798,0.11357617378234863,2189.1685626506805,-0.0011061953,9.075813055038452,100,1.5813552228486074,1.0979080200195312,34.07873558937013,-1.0756511e-05,36.97042098929039,23.89011859893799,30.41388043998518,26.48355815891568
14.065925598144531,85,860000,24.973490715026855,0.11542224884033203,2214.2028799057007,0.0016689858,9.020570516586304,100,1.5822366120102302,1.086411952972412,34.16791310245484,-1.07301075e-05,37.826649427374754,23.770585298538208,30.079668462733206,26.587662493486295
13.965720176696777,86,870000,24.961480379104614,0.12752962112426758,2239.222053527832,-0.00046897438,9.095782995223999,100,1.4385274171419262,1.0814952850341797,34.11913896231203,-1.0681129e-05,38.518774872306935,23.75174593925476,29.747554534298377,26.48036267962492
14.082504272460938,87,880000,24.93942666053772,0.11085319519042969,2264.222691297531,0.005015944,9.001840829849243,100,1.3193461915329423,1.063664436340332,34.28616255070634,-1.065528e-05,37.6844241052684,23.764339923858643,30.883415045703938,26.62688016095433
14.013954639434814,88,890000,24.982412815093994,0.11975526809692383,2289.270030975342,0.009214401,9.047357320785522,100,1.5401609700290662,1.1019043922424316,34.31525209467152,-1.0616496e-05,37.84964965282333,23.75981378555298,31.17137176475205,26.614074577750795
14.492597818374634,89,900000,25.62938380241394,0.11977100372314453,2314.961481809616,0.00011669291,9.252531051635742,100,1.84341968508232,1.046074628829956,33.68723458607138,-1.0581467e-05,37.94189096447543,24.46274709701538,28.15008923289401,26.022627304528747
13.9711172580719,90,910000,24.882401704788208,0.14875316619873047,2339.905445575714,-0.000600028,9.01402497291565,100,1.9342901356409539,1.0544536113739014,33.42781820629754,-1.0537931e-05,36.966593768270975,23.678431510925293,28.2152391060329,25.807759493878486
13.996390581130981,91,920000,24.90475368499756,0.14098644256591797,2364.8725683689117,-0.0028435036,8.997077941894531,100,1.9860002450849847,1.0768134593963623,33.47487851982157,-1.0515381e-05,37.29069199712254,23.686256170272827,25.535093702800996,25.852592687893974
14.053118705749512,92,930000,25.01048707962036,0.1141808032989502,2389.945989370346,-0.00083214336,9.04609990119934,100,1.71009717509627,1.0801606178283691,33.9890749340163,-1.0469248e-05,37.34410877535195,23.815423727035522,29.316069671629577,26.322963426770137
14.081489324569702,93,940000,25.008887767791748,0.11865663528442383,2415.0162422657013,-0.002238304,9.050183296203613,100,1.8255371297838838,1.0708460807800293,34.36459286416841,-1.0437727e-05,38.052462720971455,23.81870460510254,28.50469000980266,26.655892441015578
14.180470705032349,94,950000,25.139994859695435,0.11691164970397949,2440.2204036712646,-0.0017842662,9.053322315216064,100,1.659867910430606,1.0926487445831299,34.07946806767642,-1.0414951e-05,37.35822377885993,23.929745197296143,28.663822991924345,26.383967333799692
14.106975793838501,95,960000,25.018682718276978,0.13950562477111816,2465.301578760147,-0.0026956769,9.014256238937378,100,1.8754402069819673,1.070556640625,33.97980010480034,-1.0376079e-05,37.97525172816371,23.80796194076538,28.48719912938497,26.330182424503825
14.072568893432617,96,970000,25.022210121154785,0.10689783096313477,2490.3862011432648,0.0026728415,9.07171106338501,100,1.4028276201667962,1.0755248069763184,34.32045584408579,-1.0346434e-05,37.20084184897851,23.839012622833252,30.95227277588336,26.66316625999819
14.04886531829834,97,980000,24.88489007949829,0.11325645446777344,2515.334127187729,-0.0010970625,8.967058420181274,100,1.6926861733039182,1.0648119449615479,34.02666388245823,-1.0323763e-05,38.18234949527211,23.706077575683594,28.922122446054313,26.351469088470544
13.994604587554932,98,990000,24.919666051864624,0.11630964279174805,2540.3138422966003,-0.0013249986,9.021517515182495,100,1.7023622454800933,1.080216884613037,34.088052660665745,-1.0304015e-05,37.38340681256716,23.72242307662964,29.510991041028095,26.452827003708872
14.074910640716553,99,1000000,24.939084768295288,0.11245155334472656,2565.309782743454,-0.0030777205,9.000513315200806,100,1.9078429880039158,1.067765235900879,33.844534967997774,-1.02771855e-05,38.63319862226233,23.758186101913452,29.396073873986538,26.26952641720837
13.992054462432861,100,1010000,24.90580654144287,0.11396002769470215,2590.2786436080933,-0.0011714825,9.033013582229614,100,1.5885382693925478,1.070326566696167,34.136661459322774,-1.0252172e-05,38.234904584030865,23.720577239990234,30.744778102910537,26.5317768257181
14.075849533081055,101,1020000,24.979761123657227,0.10998845100402832,2615.3180425167084,-0.001753527,9.002060174942017,100,1.8453598441315227,1.08951735496521,33.99117226491842,-1.0233717e-05,38.35475967216569,23.77948498725891,30.06247019138689,26.35889821483822
14.009607076644897,102,1030000,24.868423461914062,0.11500024795532227,2640.248247861862,-0.0022314542,8.976283550262451,100,1.6617360673019814,1.0763976573944092,34.23962288039067,-1.0196623e-05,37.5322941788935,23.676414251327515,29.54985962264823,26.59493810608048
14.03878378868103,103,1040000,25.01265048980713,0.14612936973571777,2665.3200657367706,-0.0022005981,9.042043685913086,100,1.7374105653869507,1.0927479267120361,34.464505509190055,-1.0179649e-05,37.72556263880583,23.773127794265747,28.618049400151374,26.806461099851344
14.02558946609497,104,1050000,24.885265588760376,0.10919880867004395,2690.2620787620544,-0.0010720326,8.991177082061768,100,1.734260770526871,1.0689408779144287,34.21012736415382,-1.0145136e-05,37.48608243778479,23.706464290618896,28.833228369018766,26.602538453202136
14.03198766708374,105,1060000,24.971708059310913,0.1356494426727295,2715.2927594184875,0.0073445346,9.026553869247437,100,1.768090254662519,1.0859265327453613,33.94045109960862,-1.0135371e-05,37.89893031326871,23.7495276927948,28.354543105977484,26.347056679674168
13.950551509857178,106,1070000,24.85867166519165,0.11194610595703125,2740.212788105011,0.01103163,9.02750301361084,100,1.7168450663172603,1.083831548690796,33.89446455504509,-1.01244605e-05,37.18503827304743,23.661751985549927,27.36946268516125,26.237451756498412
14.033113479614258,107,1080000,24.94175410270691,0.12848305702209473,2765.2146396636963,0.02465337,9.024274826049805,100,1.8491506541965514,1.0684666633605957,33.99564019940383,-1.0092823e-05,37.00780402942532,23.744094610214233,28.602570030324483,26.3886927252647
14.082466840744019,108,1090000,24.992636680603027,0.11906290054321289,2790.2687072753906,0.009324888,9.020308494567871,100,1.5897220602396864,1.0778155326843262,34.25486407245298,-1.0078379e-05,38.36930865231915,23.795185565948486,30.68638969680081,26.640709080627285
13.98103380203247,109,1100000,24.931694507598877,0.11663269996643066,2815.258097410202,0.03841267,9.038785457611084,100,1.6370193675075997,1.0934944152832031,34.25586382214308,-1.00552725e-05,38.57595267102571,23.720826387405396,30.514304076007694,26.693431614454983
14.143600225448608,110,1110000,25.09866499900818,0.11287736892700195,2840.4165613651276,0.004111535,9.06573748588562,100,1.5550045200745422,1.08262300491333,33.87541520268041,-1.0041773e-05,37.14962704425546,23.902485609054565,29.36904174089373,26.357000681520898
