ItrTime,Time-Optimization,train-MinReturn,train-StdReturn,train-EnvExecTime,train-MaxReturn,LossAfter,n_timesteps,Time-SampleProc,train-AverageReturn,Time-Sampling,LossBefore,Itr,train-PolicyExecTime,Time,train-AverageDiscountedReturn,train-NumTrajs
27.87908959388733,1.3282361030578613,11.523647278065836,14.777370506209627,9.332978963851929,112.01645202694466,-0.0038650227,1550000,0.14398193359375,83.34374216964257,26.405990600585938,1.1444092e-08,154,16.265308380126953,4008.636095046997,45.89689433219757,100
27.561280965805054,1.2244882583618164,32.06017650356245,13.2804025506861,9.229708433151245,111.9917104131199,-0.023268959,1560000,0.15442609786987305,85.63081865814218,26.181392192840576,1.411438e-08,155,16.158535718917847,4036.284236431122,47.34870507602616,100
27.831367015838623,1.236976146697998,44.84017819484953,13.485198199239846,9.393089532852173,121.82032815925244,-0.017146295,1570000,0.1364431381225586,88.54793167318375,26.457236528396606,2.8896332e-08,156,16.24101161956787,4064.1890273094177,49.18953934336876,100
27.632617235183716,1.2462525367736816,-12.635560897923497,17.570890276608065,9.287903785705566,111.04866981171321,-0.019365622,1580000,0.14011406898498535,83.12801825038294,26.245117664337158,9.155274e-09,157,16.16425132751465,4091.9008464813232,45.95568970002498,100
27.96579122543335,1.2554905414581299,40.73581022372122,12.060939932212639,9.417951107025146,111.87023215782892,-0.027289478,1590000,0.15392780303955078,85.20598362926822,26.555593729019165,1.8310548e-08,158,16.31937074661255,4119.939708948135,47.30908217458276,100
27.2879900932312,1.2697994709014893,43.99309690094662,12.28542170592104,9.222976922988892,113.90368018380153,-0.065178216,1600000,0.13762903213500977,87.64387612626928,25.879700183868408,6.1035155e-09,159,15.882360696792603,4147.2970333099365,48.781588355980396,100
27.869373559951782,1.1962792873382568,11.559257112049783,16.57898063669114,9.47100567817688,111.93820088331626,-0.010322796,1610000,0.12104296684265137,83.24465600432613,26.55091881752014,-1.373291e-08,160,16.268169403076172,4175.234302282333,45.87284575523251,100
27.5111403465271,1.2560749053955078,4.528063493231059,19.371195183956505,9.206383466720581,114.23463912743871,-0.02820298,1620000,0.12184262275695801,79.43002209671495,26.132402420043945,1.8310548e-08,161,16.12901520729065,4202.815308570862,43.49627399753477,100
28.063597440719604,1.297593116760254,16.78728564050729,14.5067876374186,9.414435386657715,110.87743828121859,-0.042318918,1630000,0.14155960083007812,85.01182373249326,26.62332248687744,-9.155274e-09,162,16.40498399734497,4230.958229064941,47.070624334037326,100
27.35066056251526,1.4265697002410889,39.550156991228064,12.475167545428915,9.134379625320435,108.87805732782533,-0.0052586203,1640000,0.13170981407165527,84.78543568869198,25.791205644607544,5.4740905e-08,163,15.882529020309448,4258.373740196228,46.89871160721018,100
27.84038543701172,1.312873125076294,39.77648098118224,12.855945711703134,9.361877202987671,107.59172213603526,-0.006808391,1650000,0.12660527229309082,86.57999863468656,26.399367332458496,1.373291e-08,164,16.23861265182495,4286.304011821747,47.955842523609526,100
27.57265329360962,1.6096234321594238,33.079824252633216,12.586153468311021,9.066701173782349,112.70201532931488,-0.008365523,1660000,0.17851567268371582,86.4869089450603,25.78336238861084,-9.155274e-09,165,15.929387331008911,4313.969468832016,48.00923453609843,100
28.20263409614563,1.23793625831604,-1.6277146111593583,18.056221667359374,9.473915100097656,110.17597263260859,-0.016897166,1670000,0.14826703071594238,86.29989297359779,26.815629720687866,-9.155274e-09,166,16.536418914794922,4342.238085746765,47.79518381569668,100
27.17605209350586,1.5574686527252197,46.955294752429396,12.196466400543883,9.090258121490479,110.60873711478801,-0.027259612,1680000,0.23987269401550293,84.85047549152868,25.377858877182007,1.8310548e-08,167,15.515175819396973,4369.508376121521,46.96794813265734,100
26.82503032684326,1.806541919708252,28.194864251096092,12.825053327857155,8.959092855453491,112.64693304368649,-0.012442401,1690000,0.15349340438842773,86.07964331517277,24.864282608032227,-1.0681152e-08,168,15.156998634338379,4396.398683547974,47.68360128330492,100
27.26430106163025,1.3287546634674072,43.280319842615434,11.640203823656703,9.194861888885498,109.52768523209039,-0.0068542464,1700000,0.14080500602722168,89.3027250984927,25.79230809211731,1.6498566e-08,169,15.816758394241333,4423.754880905151,49.76997355914231,100
29.090906381607056,1.3795218467712402,9.304350379067767,13.37006842010444,9.668610572814941,117.77257721843269,-0.01455553,1710000,0.15276455879211426,88.01014084891698,27.557196140289307,1.8310548e-08,170,17.038654565811157,4452.933664321899,49.24210210749814,100
29.3959801197052,1.258939504623413,24.444793455098832,14.728112187675201,9.809693813323975,122.95970328181086,-0.01436353,1720000,0.1526036262512207,86.65093255421613,27.983448266983032,1.2207031e-08,171,17.338658332824707,4482.414913654327,48.352434503175346,100
28.44000744819641,1.5925567150115967,24.435752372447226,14.38261093738378,9.411088228225708,118.70625936733128,-0.010107051,1730000,0.15604233741760254,88.38089118147732,26.689743995666504,2.9277802e-08,172,16.451465129852295,4510.9322600364685,49.214893082078795,100
27.992109537124634,1.2765393257141113,36.28140763624379,14.840314624350093,9.348133325576782,117.24563984973993,-0.015031918,1740000,0.16731810569763184,86.16582807679711,26.547410249710083,3.0517577e-09,173,16.40190601348877,4539.005092144012,47.500755213071436,100
27.741352796554565,1.3669910430908203,44.93522158290598,12.335877146591672,9.258865356445312,115.22672013914146,-0.01784655,1750000,0.1560049057006836,85.51974921981464,26.217501401901245,-0.0008857422,174,16.136021614074707,4566.823822259903,47.741614872899255,100
29.434712171554565,1.4527568817138672,23.05222673417842,15.234753380220221,9.728727340698242,113.2209958449536,-0.01249377,1760000,0.16791582107543945,86.74915615083158,27.813249349594116,1.373291e-08,175,17.231207132339478,4596.330701112747,48.07161452733894,100
27.956923961639404,1.2414436340332031,45.470978147767134,10.714440665770747,9.340516567230225,106.43276583208522,-0.014945389,1770000,0.1512010097503662,88.5436492956712,26.563303470611572,-9.155274e-09,176,16.40707015991211,4624.354444980621,49.529354163471005,100
28.207151889801025,1.283679485321045,29.38558229302622,13.526274351085315,9.412835359573364,112.75025474349016,-0.009822986,1780000,0.13357138633728027,88.29349496540979,26.7891104221344,-6.1035155e-09,177,16.53563094139099,4652.633569478989,48.99613120546721,100
28.95039200782776,1.3327817916870117,27.020884441764597,12.506697089854768,9.582346439361572,109.50149812299355,-0.016670985,1790000,0.1799170970916748,88.06800821768033,27.436829090118408,-3.4332274e-08,178,17.018657684326172,4681.657667160034,48.858422558451494,100
28.42709183692932,1.2574331760406494,58.54501168806578,10.734781415568685,9.50191617012024,110.6734389669403,-0.011912293,1800000,0.13535761833190918,88.97893145180313,27.033348083496094,7.324219e-08,179,16.71688175201416,4710.15175652504,49.71559250381226,100
28.927634716033936,1.3624494075775146,27.155245827334884,14.318685678651796,9.593384265899658,114.57534274630564,-0.014366848,1810000,0.14480018615722656,88.09694671938715,27.4193058013916,-1.525879e-08,180,16.991811513900757,4739.160040855408,49.03698434283371,100
28.46148157119751,1.293055534362793,57.231200388426856,11.206140987704185,9.512737274169922,110.085726752964,-0.021761002,1820000,0.13234591484069824,89.41132646489763,27.035343885421753,5.493164e-08,181,16.688677549362183,4767.685745477676,49.899220467532324,100
27.754342794418335,1.3145098686218262,13.264517857810127,16.541454579033257,9.328527212142944,116.071725493777,-0.048990466,1830000,0.12821412086486816,87.07554751376132,26.31069850921631,5.1879884e-08,182,16.18643307685852,4795.522193431854,48.10260651781758,100
30.302116870880127,1.6677255630493164,41.78599063467911,11.323657528975712,9.87517786026001,105.69853907513553,-0.0073727844,1840000,0.16309785842895508,86.34435616012914,28.469722509384155,4.2724608e-08,183,17.737077474594116,4825.897389411926,48.146275480365894,100
29.663002967834473,1.9843950271606445,32.1617727894327,14.384910720899816,9.692293405532837,112.70231794222562,-0.014501206,1850000,0.17431855201721191,86.93056247070686,27.503360509872437,1.8310548e-08,184,16.98514151573181,4855.648960590363,48.141613808567726,100
28.939353466033936,1.5059309005737305,7.721768741393911,14.354930630756881,9.565964698791504,109.817791158287,-0.020469658,1860000,0.21167206764221191,87.52515084386361,27.220508575439453,-2.0980835e-08,185,16.82406520843506,4884.701012849808,48.88736858923724,100
27.604138374328613,1.3275260925292969,43.059621040741334,13.177479760816738,9.294417142868042,118.14385586636581,-0.017050765,1870000,0.15396857261657715,87.45159377648639,26.12163805961609,-5.340576e-09,186,16.039920806884766,4912.380569458008,48.47225967426388,100
27.611671924591064,1.3264801502227783,46.140801828133306,12.16283510305544,9.225231885910034,113.30193905771098,-0.014666772,1880000,0.1382741928100586,89.89323668339114,26.146204948425293,2.89917e-08,187,16.103617668151855,4940.066434383392,49.90920675347271,100
27.528017044067383,1.3232674598693848,22.17088040488557,17.263551475541203,9.231662034988403,118.47125932358851,-0.012593668,1890000,0.1636033058166504,82.28197187391446,26.04008388519287,-5.722046e-10,188,16.018749952316284,4967.672102689743,45.04108404349429,100
27.580589532852173,1.305023193359375,35.381815523475645,15.003878715092144,9.26019835472107,113.1425286496541,-0.01668234,1900000,0.13874483108520508,82.23246354856235,26.135947942733765,1.525879e-08,189,16.073777675628662,4995.326481103897,45.07929967773676,100
27.485533714294434,1.255192518234253,63.148685167116376,11.042452087434924,9.245094537734985,116.90381758814003,-0.029367728,1910000,0.1238255500793457,92.51764137321462,26.10563898086548,2.1362304e-08,190,16.048855543136597,5022.877752065659,51.38736526924485,100
26.951783418655396,1.2364599704742432,38.20247777720409,13.210311396518161,9.139963150024414,115.09259826019866,-0.020004176,1920000,0.12886643409729004,87.31192805353744,25.585718393325806,-1.449585e-08,191,15.655486106872559,5049.910984754562,48.6492367568076,100
26.872655868530273,1.2738265991210938,41.10832442549454,13.898235855875244,9.08245325088501,114.76285311256383,-0.017091699,1930000,0.14361882209777832,88.30905740348692,25.454264402389526,-3.6621095e-08,192,15.594935655593872,5076.861445188522,48.880291163882106,100
26.767776250839233,1.26841402053833,37.45526718846025,13.772112998066524,9.099591970443726,133.80208182314436,-0.025920238,1940000,0.1212625503540039,93.43735884131588,25.376734256744385,-3.6621095e-08,193,15.507550716400146,5103.708465337753,51.88854017743566,100
26.949588775634766,1.2755560874938965,1.688114577078519,17.454746777787367,9.061976671218872,109.745487420316,-0.027735244,1950000,0.12289595603942871,89.503812265796,25.55029821395874,4.2724608e-08,194,15.713597297668457,5130.72318148613,49.53875783704116,100
26.932366609573364,1.2512948513031006,38.77853767218382,14.355275322225413,9.081931829452515,120.27386507132965,-0.008704599,1960000,0.1199033260345459,92.2227585023456,25.560499906539917,-3.0517577e-09,195,15.709223985671997,5157.724516630173,51.60638590385717,100
26.719592332839966,1.2255890369415283,34.31561393671929,12.854619719029026,9.02187466621399,129.90114808719707,-0.021964252,1970000,0.11781764030456543,90.96027027967862,25.37555193901062,-1.2207031e-08,196,15.58445692062378,5184.5124588012695,50.98235639636234,100
26.900391101837158,1.273437261581421,21.8369997881244,14.0583796056023,9.078304767608643,122.59020305374497,-0.010211383,1980000,0.1239326000213623,92.0418895851002,25.502249240875244,3.2806398e-08,197,15.651811122894287,5211.488242864609,51.25227510478964,100
27.015548706054688,1.2781858444213867,23.44502387006972,14.995345007290622,9.115090370178223,133.26566889146693,-0.014404333,1990000,0.15458035469055176,91.45352060526719,25.5818293094635,2.4414062e-08,198,15.685392141342163,5238.584042549133,50.78767445058138,100
