train-StdReturn,train-NumTrajs,LossAfter,train-AverageReturn,train-PolicyExecTime,n_timesteps,Time-Sampling,train-MinReturn,train-AverageDiscountedReturn,train-MaxReturn,LossBefore,train-EnvExecTime,ItrTime,Time-SampleProc,Time-Optimization,Time,Itr
32.0888395799031,100,-0.011199509,123.48473482210005,5.631451606750488,800000,9.00465440750122,29.332616426334866,70.19656186799263,191.7735880449779,-1.1986087e-05,3.084800958633423,9.449270009994507,0.05782651901245117,0.3863391876220703,615.1515231132507,79
32.18764347309393,100,-0.011909181,119.90603297302368,5.523282289505005,810000,8.775931119918823,22.11691370691937,68.49237310683021,195.1094797739415,-1.194205e-05,2.9865641593933105,9.333938360214233,0.12140607833862305,0.43633413314819336,624.5084986686707,80
29.921101638940048,100,-0.014241148,126.0859885405077,5.629358768463135,820000,9.031131982803345,52.65316713164106,71.65124092703999,207.91272294451565,-1.1902634e-05,3.1209847927093506,9.51376485824585,0.04197096824645996,0.4403719902038574,634.0503253936768,81
31.431593755221964,100,-0.012340016,128.48022235733083,5.53566837310791,830000,8.860090732574463,57.23675310640882,72.38368379314107,205.95921786153744,-1.1856064e-05,3.056732177734375,9.37912654876709,0.06208229064941406,0.4566173553466797,643.4564070701599,82
30.41314114046588,100,-0.004793173,127.34241483402475,5.847950458526611,840000,9.27856969833374,55.9774073811575,71.01030575791592,211.14379567207854,-1.1862417e-05,3.1466903686523438,9.851333618164062,0.06321907043457031,0.5091581344604492,653.3357071876526,83
31.465173730107903,100,-0.011631915,133.45231654067697,5.945847511291504,850000,9.518798112869263,38.19575900942446,75.68542266007779,211.4160208593884,-1.1817623e-05,3.2841155529022217,10.099419832229614,0.12520718574523926,0.45508456230163574,663.4666154384613,84
32.465364633416904,100,-0.009013864,130.73243036421817,5.868596315383911,860000,9.31956171989441,43.07949730237207,73.93184788889063,201.81244711722002,-1.1805764e-05,3.170257091522217,9.840713500976562,0.0692293643951416,0.4516286849975586,673.3341176509857,85
32.13221114225878,100,-0.0120159695,131.87578787922843,5.58862566947937,870000,8.976640224456787,55.27632425116357,74.79802264467106,214.46405287356697,-1.1763056e-05,3.1120212078094482,9.492689847946167,0.06919050216674805,0.44631314277648926,682.853512763977,86
31.833422890408993,100,-0.0138365785,132.8513571238757,4.0193493366241455,880000,6.4099531173706055,59.66938506388224,75.11251298833504,210.09789677099036,-1.1739202e-05,2.1886556148529053,6.8057496547698975,0.046237945556640625,0.3492624759674072,689.6870675086975,87
33.3555374537173,100,-0.011596228,144.0137101181615,3.9195098876953125,890000,6.222555875778198,27.09940178293096,81.45305979980016,227.6773095537618,-1.1726005e-05,2.1077680587768555,6.640255451202393,0.04149937629699707,0.3759002685546875,696.3447365760803,88
33.684976377362226,100,-0.011123989,139.6906906594231,3.9098315238952637,900000,6.243467807769775,62.231127892383405,79.48196199880852,229.427423666573,-1.1681417e-05,2.1368184089660645,6.651393890380859,0.0427708625793457,0.3649280071258545,703.0146703720093,89
31.523053020561413,100,-0.011483358,136.9514945698219,4.100711822509766,910000,6.560439586639404,74.32806912864389,77.01479326231154,215.09533933608682,-1.1635718e-05,2.2537689208984375,7.008692026138306,0.06976962089538574,0.37813305854797363,710.0410075187683,90
31.79785375550432,100,-0.008500858,142.58444193548902,4.3686864376068115,920000,6.990928649902344,57.519467012715694,80.95947377569206,209.7653387781374,-1.1637107e-05,2.4042840003967285,7.458510398864746,0.055185556411743164,0.4119560718536377,717.5177254676819,91
33.01454364980058,100,-0.009828885,145.03460622626326,6.199336290359497,930000,9.818555355072021,62.35573608560921,82.31265429686665,217.4885209035781,-1.16115225e-05,3.31514310836792,10.448734045028687,0.06720089912414551,0.5625748634338379,727.9885210990906,92
33.2352254929751,100,-0.012275112,143.8261249335787,5.736359357833862,940000,9.163759708404541,44.14275027796366,81.36822379882722,219.79939871216575,-1.1588512e-05,3.14155650138855,9.681929349899292,0.05897235870361328,0.45874500274658203,737.7003836631775,93
34.27672057764107,100,-0.0071585667,145.34543547218226,5.5818727016448975,950000,8.894862651824951,65.46220138787827,81.49723304144341,221.6488722821624,-1.1559361e-05,3.0444419384002686,9.419477224349976,0.06724905967712402,0.45700693130493164,747.1466705799103,94
35.1352034278555,100,-0.0021571505,136.5251096048854,5.510746002197266,960000,8.816571235656738,68.38159170730106,77.13116451453057,243.33481646115553,-1.1543774e-05,3.0371155738830566,9.339734554290771,0.06883525848388672,0.45399904251098633,756.5127687454224,95
34.63256368511297,100,0.0028393958,146.88404368369962,5.578445196151733,970000,8.910596132278442,48.56803489379729,83.60491660614083,240.57099663043397,-1.1532907e-05,3.0613887310028076,9.437763929367065,0.06064558029174805,0.4662139415740967,765.9777019023895,96
32.41031013397733,100,-0.0041409894,154.34067909205467,5.597440958023071,980000,8.9625883102417,76.95372220652415,87.36495478903946,233.80009797744262,-1.1497394e-05,3.092275381088257,9.521437883377075,0.1111137866973877,0.44745564460754395,775.5251441001892,97
31.052197788388494,100,-0.007180982,142.6603032759802,5.525513172149658,990000,8.852570056915283,45.582272324437604,81.05660517600815,211.66551497001927,-1.1476614e-05,3.058945417404175,9.390640497207642,0.11379170417785645,0.4240305423736572,784.9403359889984,98
28.979939823436926,100,-0.0141027225,145.6061713788746,5.505811929702759,1000000,8.833598375320435,67.49714434451339,81.59233158536321,207.26497476381317,-1.1447159e-05,3.057236671447754,9.335193157196045,0.05526018142700195,0.44594764709472656,794.3002173900604,99
34.16072240034887,100,-0.0095365085,147.86050559934884,4.880259037017822,1010000,7.807558536529541,61.969480661650145,83.47822973004209,248.70816861786423,-1.142752e-05,2.6885414123535156,8.206812858581543,0.04291510581970215,0.3560945987701416,802.5321907997131,100
