train-EnvExecTime,LossAfter,train-StdReturn,Itr,Time,Time-SampleProc,ItrTime,train-AverageDiscountedReturn,Time-Sampling,train-AverageReturn,Time-Optimization,train-MaxReturn,train-MinReturn,LossBefore,train-NumTrajs,train-PolicyExecTime,n_timesteps
11.376626014709473,-0.8801423,34.47825529349893,22,623.5763697624207,0.04210352897644043,27.46495294570923,11.656049797905919,26.34329605102539,4.081980969608541,1.0789191722869873,45.504976754454184,-87.49062232521611,-0.005073392,100,14.2759370803833,230000
11.360812664031982,-0.95014405,36.11448057908071,23,651.000741481781,0.044548749923706055,27.363624572753906,8.047124008059006,26.258362770080566,-4.410128171865321,1.0599963665008545,43.73206049030971,-88.22574532559446,-0.0054542967,100,14.21126675605774,240000
11.24345850944519,-1.2552811,29.353504878718965,24,678.211644411087,0.038329362869262695,27.153841733932495,-10.78475805810304,26.039350986480713,-46.28772278128076,1.0754475593566895,35.82774662688046,-102.33797518001292,-0.0010082154,100,14.106626749038696,250000
11.254439115524292,-1.6885647,6.811644446358862,25,705.3552846908569,0.044580936431884766,27.08356547355652,0.3963580333834886,25.979113817214966,-12.944528795041949,1.0591099262237549,-2.4277352337950733,-36.5189947187139,-0.015708834,100,14.03708004951477,260000
11.303593158721924,-1.7477914,4.515919477468821,26,732.6249165534973,0.0379328727722168,27.204787969589233,-0.03642426915407288,26.09191632270813,-13.217184435169594,1.0742347240447998,-3.6890214121398928,-28.572148525049432,0.024892844,100,14.094030857086182,270000
11.264498949050903,-1.7077407,9.182358320426712,27,759.933967590332,0.035791873931884766,27.245389461517334,-0.7746403727610485,26.10930824279785,-15.028140658258323,1.0994887351989746,-4.222945066576415,-61.03744016633883,-0.0021836732,100,14.15377426147461,280000
11.402214765548706,-1.8112768,4.900396276192886,28,787.3771619796753,0.042746782302856445,27.382616996765137,-0.08861180104671462,26.29209542274475,-13.569513111286652,1.046710729598999,-3.348290866824841,-33.384037973889015,-0.011192736,100,14.194766998291016,290000
11.303932905197144,-1.9204618,14.225377654082765,29,814.7109413146973,0.045081138610839844,27.274749994277954,-1.724076053876366,26.133326768875122,-17.388814796323278,1.0957162380218506,-5.109296116110982,-73.21291822520737,-0.0013787453,100,14.141452074050903,300000
11.301737546920776,-2.1322436,12.763729710171843,30,842.0338108539581,0.0429072380065918,27.257824420928955,-0.8215589762649078,26.136316061019897,-15.288284729557192,1.0778746604919434,-3.7273896330628213,-71.63464733644571,-0.017534217,100,14.145553827285767,310000
11.309751510620117,-2.2700417,11.962888412147347,31,869.2418162822723,0.03818011283874512,27.148223876953125,-0.6034899503080191,26.010003566741943,-14.600642957463872,1.099186658859253,-4.142808087582915,-73.14498600811046,0.0098853875,100,14.009674310684204,320000
11.366961002349854,-2.4618964,4.3269194891799465,32,896.6246364116669,0.03438210487365723,27.32073402404785,0.7337292943373628,26.184874057769775,-11.426208502951244,1.1004695892333984,-3.7120140636838106,-22.183371642288517,0.00016509705,100,14.123815298080444,330000
11.324038982391357,-2.5279195,4.586485124372235,33,923.9529962539673,0.041043996810913086,27.264495372772217,0.6823655699169479,26.120739936828613,-11.216310915991416,1.1019871234893799,-4.084603349093825,-32.9919669930773,0.00072015077,100,14.108744621276855,340000
11.431418180465698,-2.5054379,11.56186639513802,34,951.448456287384,0.041551828384399414,27.429779291152954,-0.30158979934899016,26.296661853790283,-13.322923712818191,1.090822458267212,-3.8802049067886495,-68.80265016709166,0.0034144563,100,14.175804853439331,350000
11.346616744995117,-2.714003,7.025758315497002,35,978.7547500133514,0.03631448745727539,27.24458956718445,0.3664150804952424,26.113698720932007,-11.844445208592902,1.0938448905944824,-5.5485056549438685,-71.7751913399938,-0.02664818,100,14.0702383518219,360000
11.25935173034668,-2.6169791,10.610198946029163,36,1005.9611294269562,0.03462076187133789,27.14255142211914,0.12060855178028525,26.03680920600891,-12.584750549347527,1.0704176425933838,-5.013368609184759,-72.26101265220571,0.0088096745,100,14.081212282180786,370000
11.232481718063354,-2.628338,5.342803646168581,37,1033.1247062683105,0.0364079475402832,27.106152772903442,0.7543786707118751,25.99718952178955,-10.835719872,1.0718750953674316,-3.4101430782086655,-48.222307422580116,0.004705963,100,14.076608419418335,380000
11.348864555358887,-2.5423536,12.140066353763357,38,1060.4984440803528,0.04375886917114258,27.310491800308228,-0.34655561030019855,26.17792296409607,-13.459395322790815,1.0879416465759277,-4.286643356982174,-72.71477548938628,-0.00014290161,100,14.13670563697815,390000
11.368774890899658,-2.5527496,13.251577972330592,39,1087.9863650798798,0.03523969650268555,27.429003953933716,-0.188134876369935,26.294344902038574,-13.06177034069545,1.0987217426300049,-4.551218740916278,-72.74169339730253,0.0050862487,100,14.227945566177368,400000
11.322772026062012,-2.348265,10.637635374655037,40,1115.3155212402344,0.03836369514465332,27.26471185684204,0.2728785661672959,26.159281492233276,-11.890893495552374,1.0663495063781738,-3.451227869975609,-68.71645869699972,0.0062815812,100,14.148356914520264,410000
11.296252012252808,-2.3024864,9.039959906292047,41,1142.7024035453796,0.04211997985839844,27.32212781906128,0.17861035983535825,26.208794116973877,-12.169946859985776,1.0705664157867432,-4.6603327043759535,-65.83033602296454,-0.0010552765,100,14.22342324256897,420000
11.290995597839355,-2.1041925,16.667344397546106,42,1170.0940930843353,0.045142173767089844,27.330793380737305,-1.2538808555091994,26.219780683517456,-15.522402196992045,1.0651836395263672,-4.136846203982909,-72.01833864879914,-0.008712628,100,14.229682207107544,430000
11.276734113693237,-2.1164207,9.912426955089485,43,1197.3888595104218,0.041794538497924805,27.22948908805847,0.04037298328895207,26.12808632850647,-12.287487805403693,1.0589065551757812,-4.1840251305537715,-73.44639807587191,-0.007803446,100,14.160158395767212,440000
11.327816009521484,-1.9463499,13.739737898363655,44,1224.7655115127563,0.03835439682006836,27.31483292579651,-0.9190495087025934,26.212265253067017,-14.677259231879525,1.063459873199463,-4.696278017653245,-72.57352442974732,0.01471452,100,14.192218780517578,450000
11.318847179412842,-1.8953726,16.745424021658916,45,1252.0833163261414,0.045679569244384766,27.258087873458862,-2.1294122800381343,26.145718812942505,-17.569611490264055,1.0659992694854736,-4.862833411132307,-73.07482618858437,-0.0017118042,100,14.138167381286621,460000
11.286472082138062,-1.7642764,15.612351215416982,46,1279.3762011528015,0.03825187683105469,27.231213092803955,-1.6657597296896984,26.10489583015442,-16.284782875771906,1.087134838104248,-4.623311000146016,-73.0273965156049,0.0038608285,100,14.13205075263977,470000
11.350271463394165,-1.6912465,18.528772769278923,47,1306.7981333732605,0.04365801811218262,27.354705572128296,-2.631459739943079,26.218514680862427,-18.52365867910298,1.091813564300537,-4.24091193190533,-72.8347810499005,-0.011073724,100,14.17130708694458,480000
11.31516981124878,-1.6075779,14.492045396636309,48,1334.0874888896942,0.041106462478637695,27.225847721099854,-2.092369964086495,26.11174464225769,-17.071071771206938,1.072239875793457,-4.313131401690804,-72.50860073014306,-0.0013392945,100,14.105347394943237,490000
11.293274641036987,-1.5578523,14.268449513244978,49,1361.3844783306122,0.04420661926269531,27.23514676094055,-1.550081265831333,26.112090826034546,-15.63200192913582,1.0780820846557617,-4.406795337717611,-70.84804934389494,-0.004693756,100,14.116770267486572,500000
11.348713874816895,-1.5016701,15.304698679817045,50,1388.7899692058563,0.03544878959655762,27.34704613685608,-2.71232852548931,26.23839282989502,-18.16358549861294,1.0722830295562744,-4.114334816526794,-73.23483635735506,-0.0057824585,100,14.193022727966309,510000
11.332115411758423,-1.5053242,17.37786254169124,51,1416.038301706314,0.04446578025817871,27.19093370437622,-3.0147444336499274,26.08299422264099,-19.09163563834454,1.0627453327178955,-4.77576887374801,-72.92957742715144,-0.02673996,100,14.06359577178955,520000
11.284764051437378,-1.4527243,16.91073828158071,52,1443.3581891059875,0.04213523864746094,27.256109476089478,-3.0256646156048856,26.167946577072144,-19.085952678846756,1.0452113151550293,-4.446002387030772,-72.94646340817835,-0.00510437,100,14.186136722564697,530000
11.368115186691284,-1.4361682,16.81525309428079,53,1470.6977570056915,0.03952527046203613,27.28303098678589,-2.5996655069046484,26.197540283203125,-18.093555540222393,1.045363426208496,-4.644838807035451,-72.37554227763354,0.015396942,100,14.138748407363892,540000
11.301669597625732,-1.4844681,12.752507625966432,54,1498.0249118804932,0.04134845733642578,27.266761302947998,-2.2233321704300737,26.166173458099365,-17.02928746218964,1.0585763454437256,-4.67287482393529,-68.293456379677,-0.0016554199,100,14.16678500175476,550000
11.395307302474976,-1.4057908,18.363226478863556,55,1525.3837280273438,0.03798174858093262,27.299140453338623,-3.5785209398965576,26.201149463653564,-20.448468369344358,1.059356689453125,-4.689898035526032,-73.54436297467598,-0.0030076797,100,14.105364084243774,560000
11.334693193435669,-1.487692,18.331114354802267,56,1552.9933741092682,0.037804365158081055,27.546021223068237,-3.1811745382789245,26.308152437210083,-19.455982696398294,1.1992778778076172,-4.502352195619698,-73.05744533221149,-0.012948262,100,14.288185596466064,570000
11.349433422088623,-1.3477683,19.309295949099432,57,1580.3900752067566,0.044992685317993164,27.330076932907104,-4.213989165829188,26.186907052993774,-21.77934671834462,1.0974400043487549,-5.437133821872854,-72.43547256998148,0.010096756,100,14.137014389038086,580000
11.266889810562134,-1.3689916,15.322469931862477,58,1607.751441001892,0.03597521781921387,27.297922372817993,-2.967430259192648,26.184290885925293,-18.80025630612493,1.0770447254180908,-4.507993710444804,-72.01256219708992,-0.021431787,100,14.221580743789673,590000
11.24948000907898,-1.4335151,14.568173921029697,59,1634.9716167449951,0.040849924087524414,27.156529903411865,-1.9072487704723267,26.046461582183838,-16.53687781916316,1.0686225891113281,-4.984216674944923,-71.32666639072247,-0.016486328,100,14.107069969177246,600000
11.294501066207886,-1.4509146,13.675952077693548,60,1662.2471141815186,0.036676645278930664,27.2146315574646,-2.4090818611823166,26.097690105438232,-17.59552395216565,1.0793585777282715,-3.575658384027027,-69.00866789232302,0.009476001,100,14.113480567932129,610000
11.334560632705688,-1.3700029,19.040787865798276,61,1689.5670537948608,0.04158496856689453,27.26007843017578,-3.8298176191510116,26.149803400039673,-21.104810408471295,1.0681250095367432,-4.581686328792003,-73.45658135755595,0.006300293,100,14.117969274520874,620000
11.36320447921753,-1.4474108,14.692014332585373,62,1716.9733307361603,0.04537796974182129,27.343318462371826,-2.427880687486628,26.22437620162964,-17.428931729964596,1.0728027820587158,-4.944255967884699,-74.19171141214731,0.014471446,100,14.163703680038452,630000
11.322494506835938,-1.4318035,13.713045398947784,63,1744.2147862911224,0.0403437614440918,27.184751510620117,-1.7662086965430648,26.095004320144653,-16.00601322121641,1.048720121383667,-4.520437350642163,-70.0483745234768,-0.01599329,100,14.07811713218689,640000
11.282402515411377,-1.4393907,14.470163296864243,64,1771.44579744339,0.04303884506225586,27.170104265213013,-2.446025501503713,26.06084656715393,-17.471796920063497,1.065478801727295,-4.14430480827619,-72.69027983761582,0.020478638,100,14.092520713806152,650000
11.278681516647339,-1.4906722,14.913957111864923,65,1798.6421525478363,0.04314827919006348,27.129943370819092,-2.6408835467242824,26.049140214920044,-18.01982936973555,1.036942958831787,-4.066144491004304,-73.66139020775867,0.0005768799,100,14.083991527557373,660000
11.297837495803833,-1.431424,18.707934608430765,66,1826.0063292980194,0.038774967193603516,27.308496236801147,-3.3519091356084174,26.212167739868164,-20.052475847805308,1.056920051574707,-4.710872386074954,-72.01263139261556,-0.0075100036,100,14.222240924835205,670000
11.310562133789062,-1.5085231,16.056832873773974,67,1853.2501754760742,0.03874373435974121,27.180717945098877,-3.297009645131483,26.066672563552856,-19.439786297544494,1.0746190547943115,-5.340884883551752,-73.00771177129688,0.0028313934,100,14.065543174743652,680000
11.313488721847534,-1.5205233,16.600796280951325,68,1880.523309469223,0.04115939140319824,27.215423583984375,-3.4747293061586504,26.07593870162964,-19.833026376145906,1.0976674556732178,-4.4960926446123235,-73.88504285639621,0.005626306,100,14.066364526748657,690000
11.339530229568481,-1.4977018,17.920292456893783,69,1907.8015179634094,0.0459437370300293,27.213873386383057,-3.4583031730671188,26.072853803634644,-19.932542956333304,1.0941376686096191,-4.741434129745523,-72.24651365818387,0.0061598634,100,14.036216259002686,700000
11.26294994354248,-1.5874579,15.673509663114654,70,1934.9713907241821,0.03711438179016113,27.101717472076416,-2.6854429823899775,26.013553857803345,-18.086066025854144,1.0503787994384766,-4.258324137170814,-71.36304955040606,-0.0051877564,100,14.05956482887268,710000
11.277435302734375,-1.5343705,17.50837979559272,71,1962.1767292022705,0.04531264305114746,27.14451289176941,-3.427198002138663,26.045648336410522,-19.891441766297252,1.0528154373168945,-5.078173591929547,-72.4051868982186,0.023824262,100,14.083028793334961,720000
11.588646173477173,-1.569159,11.972236174957684,72,1990.1120700836182,0.03734636306762695,27.871822118759155,-1.7930496430061413,26.748199701309204,-16.047616476651786,1.085585594177246,-4.941776781447598,-73.08838099134498,0.0025385406,100,14.453273296356201,730000
11.30952000617981,-1.5914704,12.532214164663252,73,2017.424821138382,0.041094303131103516,27.248907566070557,-1.5006790694286098,26.148333311080933,-15.408557742885037,1.0586137771606445,-3.674572781095083,-73.36897182360724,-0.003830887,100,14.145382165908813,740000
11.267153978347778,-1.6152864,13.602960103306765,74,2044.6268439292908,0.042200565338134766,27.133201122283936,-1.7670603024229246,26.024355173110962,-15.958353293245022,1.065969467163086,-4.982376276023699,-74.03292557028075,0.013017408,100,14.063146352767944,750000
11.293909311294556,-1.7244891,16.510709818930398,75,2071.9896743297577,0.039391517639160156,27.298298120498657,-3.0840140534530813,26.163654565811157,-19.141488672292468,1.0943524837493896,-4.586375926703085,-72.67144046247998,-0.0018402679,100,14.177156925201416,760000
11.207101583480835,-1.6796039,16.691525077866746,76,2099.1992857456207,0.04509568214416504,27.142046451568604,-2.4992145659670313,26.010994911193848,-17.770926557140072,1.0851874351501465,-4.7825571366330974,-70.20347907049768,-0.008238046,100,14.108387231826782,770000
11.28047490119934,-1.721468,13.44999283710759,77,2126.448094367981,0.03720521926879883,27.19261336326599,-2.0053279462159295,26.0770001411438,-16.65463686661318,1.0776991844177246,-5.7800000385483274,-72.5860617979985,-0.021363495,100,14.094922065734863,780000
11.29672622680664,-1.818713,16.077552842407282,78,2153.932601213455,0.04569506645202637,27.425584077835083,-2.695672512730377,26.202667713165283,-18.04884048688045,1.1765937805175781,-4.445574938542973,-72.05636136356165,0.00374086,100,14.222971677780151,790000
11.403572082519531,-1.8144103,13.519433855741244,79,2181.4125769138336,0.040468692779541016,27.409688472747803,-2.2750751198142734,26.298045873641968,-16.990855993196842,1.0703911781311035,-5.261611751024153,-72.55343948764077,0.0054260497,100,14.194395303726196,800000
11.351837396621704,-1.8842312,14.792999935637695,80,2208.710147857666,0.04567265510559082,27.236029863357544,-2.223888797492739,26.11343479156494,-17.203843665783317,1.076136827468872,-4.983481372504924,-73.75634864780794,0.006430731,100,14.068382263183594,810000
11.36156678199768,-2.032598,13.495232046954632,81,2235.9390683174133,0.03834962844848633,27.172901153564453,-2.431266419807957,26.085588455200195,-17.538072707031095,1.0483124256134033,-5.167456724858378,-72.58274796095603,-0.001817714,100,14.036332130432129,820000
11.29465126991272,-2.1041489,9.881147878622222,82,2263.2298889160156,0.036481618881225586,27.226423501968384,-1.3670516863669726,25.99625062942505,-15.093550954412922,1.193070411682129,-4.80503315003197,-72.62121000300368,-0.0015351746,100,14.012572050094604,830000
11.29783296585083,-2.1645696,13.169849610403586,83,2290.584604024887,0.03855633735656738,27.281774520874023,-1.8639673818636395,26.15763831138611,-16.310455775963806,1.0848231315612793,-5.244511515662365,-71.32800305552816,-0.019520245,100,14.16896939277649,840000
11.337765216827393,-2.0874174,15.918009674318732,84,2318.0080885887146,0.03832578659057617,27.35714292526245,-2.1104034959939204,26.2489972114563,-16.906870931603226,1.0691449642181396,-5.000113662170819,-73.45590688187919,-0.013922543,100,14.21427607536316,850000
11.346938133239746,-2.1581264,14.039395430998251,85,2345.2811617851257,0.04013490676879883,27.216166019439697,-1.8670044428197081,26.103323459625244,-16.2473153887743,1.0720407962799072,-4.281686489679741,-75.47749742341442,-0.0087563535,100,14.074747085571289,860000
11.323104619979858,-2.190273,15.495040519285462,86,2372.6370582580566,0.03791356086730957,27.294270753860474,-3.095650018323961,26.173696517944336,-18.921208935569272,1.0818698406219482,-4.57625298562553,-71.66623418998924,-0.0031154677,100,14.149338245391846,870000
11.336863994598389,-2.0892239,17.325754468695695,87,2399.911776781082,0.04193234443664551,27.214564085006714,-3.5964114736130797,26.119458198547363,-20.107737667728088,1.0524413585662842,-4.490416300097231,-75.92882688868374,-0.004865588,100,14.085195064544678,880000
11.299031972885132,-2.163132,16.560280417088588,88,2427.277750015259,0.039711713790893555,27.30417537689209,-3.5010555903725247,26.2156081199646,-19.92171802811808,1.0482134819030762,-3.9056214927752206,-74.23818707165125,0.004089831,100,14.218069791793823,890000
11.530049800872803,-2.2406356,15.350737867883453,89,2455.2826080322266,0.05366945266723633,27.94976496696472,-2.881089325055588,26.624252796173096,-18.35389929324024,1.2711544036865234,-5.020763235574222,-73.67874966928869,-0.008622055,100,14.380006790161133,900000
11.549947500228882,-2.3579886,12.6272866234611,90,2483.0715658664703,0.03776049613952637,27.71990156173706,-2.106531669892968,26.647597551345825,-16.633853764006687,1.0337364673614502,-3.7827913829881705,-68.30528942654452,-0.0051962403,100,14.393939018249512,910000
11.29111361503601,-2.4042246,15.67827003070144,91,2510.3463537693024,0.046872615814208984,27.217750787734985,-2.9368003833363963,26.116312503814697,-18.488692368630108,1.0537245273590088,-5.139348859325251,-73.20557739394108,-0.014308294,100,14.128844738006592,920000
11.254366874694824,-2.5041041,16.458919011979063,92,2537.543519258499,0.03799295425415039,27.128318786621094,-3.4030413922384155,26.021520137786865,-19.577157339839893,1.068042278289795,-4.71175045434584,-75.32542254174238,-0.0037861145,100,14.078731060028076,930000
11.264827489852905,-2.5412252,17.610637376659593,93,2564.7949426174164,0.04160261154174805,27.191345691680908,-3.649879326806953,26.100311279296875,-20.11525343933202,1.0486900806427002,-4.904777676692632,-76.26209801847747,0.013238061,100,14.148793458938599,940000
11.35904335975647,-2.6624968,14.83881150538588,94,2592.1881442070007,0.04521656036376953,27.329072952270508,-2.8371107285192654,26.251646041870117,-18.172252430348866,1.0315251350402832,-5.010586028098748,-72.96004725056255,-0.00925691,100,14.202026605606079,950000
11.470639705657959,-2.635277,16.213392816790773,95,2619.920206785202,0.037154197692871094,27.66841721534729,-3.556829445850566,26.549503564834595,-19.92052747057834,1.0810866355895996,-5.204600865467889,-74.59569772067954,-0.0015635581,100,14.374951839447021,960000
11.24989128112793,-2.6691468,15.023394731628466,96,2647.1770553588867,0.04298877716064453,27.192358255386353,-3.0590727811446543,26.081263303756714,-18.93895897128112,1.0674591064453125,-4.473088840393869,-67.47385894032728,-0.016998474,100,14.14387321472168,970000
11.21476674079895,-2.5933065,15.743587061026595,97,2674.3893435001373,0.040090322494506836,27.149640321731567,-3.672684024551083,26.041233777999878,-19.976762900324882,1.0675005912780762,-4.928181929457912,-73.75326217780007,-0.0014234955,100,14.136645317077637,980000
11.7515709400177,-2.7449546,17.857975558427288,98,2702.7391726970673,0.041814565658569336,28.287861585617065,-3.285979225546241,27.16522789001465,-19.312231435431627,1.0800244808197021,-4.725264221855236,-74.49626419193407,-0.025110925,100,14.686276912689209,990000
11.414821863174438,-2.90294,12.73351717161766,99,2730.334472179413,0.044255733489990234,27.53193497657776,-1.9004539208790705,26.42056918144226,-16.387578892419576,1.066408634185791,-5.353638391779592,-76.52702235724905,-0.002119339,100,14.308288812637329,1000000
11.406135320663452,-3.0172365,12.18991317143373,100,2758.091562986374,0.03823113441467285,27.695465087890625,-1.8816902464524097,26.40924072265625,-16.120212140266865,1.2471916675567627,-4.542286286210308,-71.7519327992576,-0.003921884,100,14.294787645339966,1010000
11.335550785064697,-3.1443,13.329185592304047,101,2785.5389301776886,0.03932547569274902,27.37584662437439,-1.8367328603078192,26.287703275680542,-16.28112105033214,1.0478270053863525,-4.718215584265526,-71.6947276672005,-0.014215661,100,14.245854377746582,1020000
11.297649383544922,-3.3878531,12.714687455247525,102,2812.920042991638,0.041257381439208984,27.326860666275024,-2.2297993120774096,26.188535690307617,-16.915701968422965,1.096430778503418,-4.721617959655756,-66.8513743831082,0.017050918,100,14.197227478027344,1030000
11.24688196182251,-3.5825028,10.505674829424509,103,2840.1573197841644,0.039850711822509766,27.172629356384277,-1.2573618874716082,26.05063796043396,-15.330215215953894,1.081519603729248,-4.333156696623659,-65.27302071415787,-0.0031352295,100,14.1116623878479,1040000
11.300214529037476,-3.7220204,12.099545875399624,104,2867.561507463455,0.03672456741333008,27.34211754798889,-2.384721967310114,26.22677206993103,-17.533242491456566,1.077967882156372,-5.204416108089379,-63.5039725548558,-0.015951253,100,14.236233472824097,1050000
11.269230127334595,-3.9099343,11.296429350408632,105,2894.8076062202454,0.04033637046813965,27.18896245956421,-1.8958378652272279,26.06868815422058,-16.515394342102503,1.0792698860168457,-3.499302427133407,-58.42820871941588,0.012513251,100,14.09991717338562,1060000
11.293359756469727,-3.9546008,12.62949382112898,106,2922.146237373352,0.037989139556884766,27.27867579460144,-2.163634857246661,26.171417474746704,-16.978581316186304,1.0686266422271729,-5.1272022385262535,-75.19566086784306,0.014312713,100,14.18486762046814,1070000
11.289318323135376,-4.147176,8.34586634303931,107,2949.4216730594635,0.035750627517700195,27.207547903060913,-1.1670482257679018,26.09372115135193,-14.52221024045749,1.0774128437042236,-4.256893325755819,-40.04268825790122,0.01019973,100,14.111105918884277,1080000
11.256864070892334,-4.216788,14.269015688527148,108,2976.692636013031,0.05721759796142578,27.212428331375122,-2.85373716335455,26.059521436691284,-18.30355043043119,1.0950052738189697,-3.5172772713138367,-73.04547777759312,-0.016251892,100,14.108357429504395,1090000
11.256819248199463,-4.242447,13.289482240886072,109,3004.027910709381,0.04004359245300293,27.27287721633911,-2.277661499575753,26.167887449264526,-17.041979976539157,1.0642168521881104,-4.659943426564224,-77.46502536056296,-0.002573648,100,14.21932077407837,1100000
11.342362642288208,-4.29099,10.12890160504996,110,3031.381491422653,0.0396122932434082,27.292189359664917,-1.4715335139523356,26.19482946395874,-15.584964566402185,1.0570554733276367,-4.169012795353712,-75.9297283644492,-0.004566037,100,14.155110597610474,1110000
