train-AverageReturn,train-StdReturn,train-NumTrajs,Itr,ItrTime,Time-Optimization,train-PolicyExecTime,Time-Sampling,train-MaxReturn,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,Time,n_timesteps,LossBefore,train-MinReturn,LossAfter
294.2906821686604,3.195046484249674,100,133,10.002143621444702,0.3198990821838379,5.29572319984436,9.609108209609985,300.08175927874015,0.06696271896362305,161.7148957150576,4.0204918384552,1379.3863232135773,1340000,-1.04272285e-05,281.1240861241074,-0.0031144505
294.58022546758457,3.541761626533569,100,134,10.547221899032593,0.41014790534973145,5.536208391189575,10.068293571472168,300.76756468786135,0.06846261024475098,161.85818629597122,4.212536811828613,1389.945590019226,1350000,-1.0437645e-05,278.0760090039531,-0.003319812
295.1735689506815,3.2656701375781934,100,135,10.789464950561523,0.40500903129577637,5.670598745346069,10.327174425125122,302.5978429899859,0.056853294372558594,162.1925017426595,4.348423957824707,1400.7535109519958,1360000,-1.0400371e-05,281.2655484770389,0.00028789273
295.65958243521624,3.1864323550849236,100,136,8.942245960235596,0.3299860954284668,4.735655307769775,8.57451343536377,301.8018136460168,0.03745079040527344,162.36671733110222,3.5807580947875977,1409.713016986847,1370000,-1.0390668e-05,284.6714677748047,-0.003799218
294.9410949252429,4.061013451797693,100,137,11.753077745437622,0.39820337295532227,6.216426372528076,11.302034139633179,301.31347440580424,0.05249357223510742,162.00792476955584,4.74753737449646,1421.480926990509,1380000,-1.035994e-05,277.1068711454074,-0.0029194201
295.46704340781076,3.362613717292652,100,138,11.837444543838501,0.37844133377075195,6.30617356300354,11.41058349609375,301.45811072228184,0.047727346420288086,162.2691151989629,4.763606786727905,1433.3355505466461,1390000,-1.02995e-05,274.30469211940033,-0.003256793
295.6311479188543,2.9516724150687605,100,139,10.682619094848633,0.5302853584289551,5.507796764373779,10.070977687835693,300.40194293167406,0.08045482635498047,162.40357373238197,4.2560083866119385,1444.0327610969543,1400000,-1.0289106e-05,281.31453981124287,-0.0049239956
295.6938950054625,2.9499560272033603,100,140,14.244593381881714,0.39462995529174805,7.5562825202941895,13.804471015930176,301.67060948004075,0.045172691345214844,162.45225199459748,5.845972061157227,1458.2939341068268,1410000,-1.0231939e-05,285.9225973973645,-2.8696595e-05
294.83734190740176,5.493309337182298,100,141,8.637381315231323,0.3594021797180176,4.532261610031128,8.233318567276001,300.537479524232,0.0439913272857666,162.06805556560204,3.4460911750793457,1466.9555399417877,1420000,-1.02014155e-05,254.48876633413485,-0.0016287536
295.84607013348267,2.9990445185387453,100,142,11.846645593643188,0.36000919342041016,6.287455320358276,11.432638883590698,301.0234367629901,0.053565263748168945,162.59035838842183,4.805103540420532,1478.8170359134674,1430000,-1.0163903e-05,284.21857039160227,0.0011261328
294.95120084107003,3.5271458359158703,100,143,10.348482370376587,0.35315847396850586,5.456623077392578,9.94809627532959,300.31520530656115,0.04677152633666992,162.19163723745314,4.193096399307251,1489.1793746948242,1440000,-1.0116047e-05,279.156033693878,-0.004651526
295.2499421878212,4.211649068889268,100,144,10.637741804122925,0.41452836990356445,5.6325743198394775,10.167798042297363,300.98034128842505,0.05495643615722656,162.2639012112655,4.233163118362427,1499.8301405906677,1450000,-1.0088836e-05,270.40199877157653,-0.0021674521
295.85073360049614,2.81971880603071,100,145,9.269098997116089,0.3436312675476074,4.878961563110352,8.88681435585022,301.48879197433945,0.038230180740356445,162.59107283385322,3.729485511779785,1509.1177473068237,1460000,-1.00575835e-05,286.8334891058814,0.016387764
295.6305143283725,2.939291482755858,100,146,11.483262300491333,0.3965442180633545,6.061243534088135,10.999629497528076,301.1977487448933,0.08673524856567383,162.36932282177307,4.612074851989746,1520.6132888793945,1470000,-1.0020717e-05,284.8570835145354,-0.0023503809
295.86189962118243,4.327753760228192,100,147,10.49971079826355,0.35969972610473633,5.514744520187378,10.068146228790283,302.3800403939383,0.0714414119720459,162.50451746134078,4.247357130050659,1531.128406047821,1480000,-9.98637e-06,273.5810855158302,0.034459442
293.4829529125076,6.693213376287484,100,148,10.365451097488403,0.3585550785064697,5.4821202754974365,9.924026489257812,301.4173185107179,0.08253717422485352,161.4804151080847,4.1460089683532715,1541.5072240829468,1490000,-9.959728e-06,256.877997014291,0.01815554
293.1681810072072,4.201521267940542,100,149,10.722992897033691,0.41072916984558105,5.619380474090576,10.256937026977539,299.0249845222198,0.05481433868408203,161.31958133214178,4.329974412918091,1552.244005203247,1500000,-9.933632e-06,280.81108267040196,0.03490233
288.5553780051349,6.796161244360743,100,150,14.389007806777954,0.34246039390563965,7.693141937255859,13.998916625976562,298.2268336279789,0.04735684394836426,159.1769637812685,5.904395341873169,1566.6528265476227,1510000,-9.911664e-06,263.3116311717893,0.01337074
289.7371166551077,5.4456555532525375,100,151,10.349889993667603,0.35480332374572754,5.460148811340332,9.94530725479126,298.5750434312535,0.049460649490356445,159.81985768293836,4.187249183654785,1577.0160624980927,1520000,-9.9111385e-06,265.1707127912987,0.008400534
291.15669195094904,5.620418663336897,100,152,8.767309427261353,0.3526315689086914,4.610379457473755,8.370089530944824,298.81487632134326,0.04424858093261719,160.52769220200847,3.4986155033111572,1585.7984948158264,1530000,-9.856825e-06,268.73159203718785,0.01254643
287.9048659648204,7.121676685316679,100,153,11.796888828277588,0.36706995964050293,6.276498556137085,11.385668277740479,297.70956158203916,0.043694496154785156,158.81449502118795,4.773922920227051,1597.609219789505,1540000,-9.854092e-06,263.86500038260795,0.008625918
286.76245900960095,7.425265519014853,100,154,9.090382099151611,0.493938684463501,4.652047395706177,8.48183274269104,297.12597309700953,0.114227294921875,158.2530834861964,3.5750467777252197,1606.7142190933228,1550000,-9.821029e-06,264.4356120250553,0.004250742
283.9330320350325,8.36561681422716,100,155,11.471675157546997,0.39206624031066895,6.068689823150635,11.035205602645874,295.36922307434685,0.04402422904968262,156.70515746704473,4.639486074447632,1618.2076296806335,1560000,-9.7881975e-06,263.7216638149263,-0.0024994381
287.8251360657211,7.136213433144903,100,156,10.844819784164429,0.41292667388916016,5.6902782917022705,10.368759870529175,298.1722580976198,0.06264925003051758,158.7326682638072,4.368069410324097,1629.0696058273315,1570000,-9.757482e-06,266.79481317854345,0.009455138
292.16076570819143,4.263094100652841,100,157,10.570253849029541,0.3746931552886963,5.555850982666016,10.146457195281982,297.8399765441411,0.04859328269958496,160.95783741806656,4.289746046066284,1639.6566071510315,1580000,-9.732976e-06,268.9590569091351,0.006235155
293.83863556218256,2.833240868555329,100,158,10.330342769622803,0.37180018424987793,5.437650203704834,9.905658483505249,299.45129833484725,0.05229759216308594,161.73906017229896,4.1711812019348145,1650.0010681152344,1590000,-9.692251e-06,284.3787422197275,0.014814041
295.5680704735251,2.8307051318776604,100,159,10.825847387313843,0.40467238426208496,5.659732341766357,10.321157693862915,299.9937476285009,0.09960722923278809,162.560603788561,4.341670274734497,1660.8433878421783,1600000,-9.670288e-06,281.9441763226553,0.009074389
295.0248316800424,2.9258974881689803,100,160,10.97944164276123,0.3423638343811035,5.883028268814087,10.555508375167847,299.8693779107168,0.08129000663757324,162.25275434937024,4.361478328704834,1671.83878159523,1610000,-9.6133035e-06,286.3297225173067,-0.0027264543
295.64996337557903,2.4642802405483915,100,161,14.604332447052002,0.4050638675689697,7.830610990524292,14.107390403747559,300.28873754217227,0.09144473075866699,162.59867418140803,5.866862058639526,1686.4585089683533,1620000,-9.608542e-06,286.8178043937063,-0.0015195732
296.1207900831586,2.8554105393482416,100,162,10.90886378288269,0.3979654312133789,5.739241600036621,10.411192655563354,300.96822250768395,0.09926533699035645,162.82702746936494,4.355529308319092,1697.3852155208588,1630000,-9.577188e-06,285.78532867305057,-0.004781022
296.92448259107033,2.9954474033188534,100,163,10.424395561218262,0.3799259662628174,5.5034425258636475,9.996827363967896,301.67635850171297,0.047312021255493164,163.3010545917525,4.19414496421814,1707.8268179893494,1640000,-9.569382e-06,275.6745071556468,-0.0042961407
297.128550740205,1.796703648297117,100,164,10.32130765914917,0.3675346374511719,5.468042612075806,9.870992422103882,301.3224769582223,0.08246016502380371,163.42688134524158,4.107492685317993,1718.1618559360504,1650000,-9.534769e-06,292.80449826906545,-0.004280927
296.9985788556689,2.645957051400688,100,165,10.904581546783447,0.38619375228881836,5.784848690032959,10.454086780548096,303.04713318258547,0.06387066841125488,163.31047852976846,4.355711936950684,1729.082312822342,1660000,-9.485481e-06,287.85085236824614,-0.0029283834
297.511598152506,2.5409962931924257,100,166,10.405152797698975,0.3490021228790283,5.5180745124816895,10.012020349502563,302.87860420421123,0.043505191802978516,163.54728866307957,4.1803319454193115,1739.5041115283966,1670000,-9.449467e-06,290.15720935351874,-0.004221801
297.8012101089895,2.0986902423591687,100,167,10.36288070678711,0.33713698387145996,5.511706113815308,9.94320011138916,301.929616660714,0.08224272727966309,163.66023701590345,4.133860111236572,1749.8815741539001,1680000,-9.384427e-06,289.20142329316974,-0.003983445
297.19124611494937,3.5565116873193587,100,168,8.937898874282837,0.49762964248657227,4.61979866027832,8.36093807220459,302.5984957232935,0.07892394065856934,163.3567623586863,3.482276439666748,1758.8333525657654,1690000,-9.372559e-06,283.3736241891955,-0.0038255288
297.65758538035084,2.718265266881992,100,169,11.509166717529297,0.39859652519226074,6.0948100090026855,11.065740585327148,301.7204909695079,0.044137001037597656,163.57775501081235,4.637150287628174,1770.3694121837616,1700000,-9.2913315e-06,286.15058149882293,-0.0046010795
297.79956246945824,2.9908033294941396,100,170,10.701232194900513,0.3941648006439209,5.667255401611328,10.253906488418579,304.196082926239,0.052689313888549805,163.6317415085243,4.27331018447876,1781.0894334316254,1710000,-9.263395e-06,285.033066230495,-0.0055721863
297.80787819919857,2.9940751536193666,100,171,10.439293146133423,0.3707311153411865,5.5051069259643555,10.023932218551636,302.1036039974553,0.04416084289550781,163.66010091659618,4.2125749588012695,1791.546400308609,1720000,-9.20718e-06,287.95703127691183,-0.0034030501
298.2823011280432,2.3003550959150565,100,172,10.355385541915894,0.3561592102050781,5.454508066177368,9.902783393859863,302.45668795153813,0.09614729881286621,163.88736382976765,4.147139310836792,1801.9167082309723,1730000,-9.172915e-06,291.24666925700836,-0.003933972
299.09826408007024,2.191019414784537,100,173,10.805899143218994,0.409412145614624,5.696176052093506,10.341402053833008,303.59390934471077,0.05463290214538574,164.32508055177448,4.330604553222656,1812.7365930080414,1740000,-9.121534e-06,288.9651850557377,-0.0056566135
298.92947662117416,2.0184372071433616,100,174,10.508689403533936,0.3537731170654297,5.562893867492676,10.106201410293579,302.7186113670412,0.048285722732543945,164.25517384357826,4.23647928237915,1823.2647347450256,1750000,-9.041902e-06,293.3281001998775,-0.0037989537
298.86826039249166,3.270833817437705,100,175,10.26508641242981,0.352750301361084,5.434791564941406,9.866374969482422,304.06204069739584,0.04542899131774902,164.16299131565108,4.135693073272705,1833.543433189392,1760000,-9.009187e-06,284.11037745474624,-0.0037511138
298.8772871419441,2.7010533091674818,100,176,10.706471681594849,0.4156787395477295,5.644033193588257,10.219709873199463,304.3803597378044,0.07066535949707031,164.1370872593053,4.27154541015625,1844.2639014720917,1770000,-8.965586e-06,288.7058474077857,-0.0023540165
299.04976725357693,2.848807359916035,100,177,10.667611122131348,0.35695624351501465,5.653620004653931,10.265920877456665,303.9525971629808,0.04433393478393555,164.2624013988889,4.304788589477539,1854.9484102725983,1780000,-8.907392e-06,289.78165054702635,-0.0027896836
298.59265675588665,4.84284794643294,100,178,10.338361978530884,0.35345959663391113,5.51193642616272,9.93752408027649,303.9642059122676,0.04701542854309082,164.00472740308277,4.130346775054932,1865.301067829132,1790000,-8.862424e-06,273.20607180857223,-0.0033825596
299.22481268379295,2.9090635962076608,100,179,10.594314813613892,0.4192209243774414,5.585384845733643,10.12183952331543,304.0338213235217,0.052681684494018555,164.34507548971393,4.219918727874756,1875.9093186855316,1800000,-8.780184e-06,283.0521966601722,0.004269205
298.9511032195034,2.4214701400299203,100,180,10.686596155166626,0.36936354637145996,5.668719291687012,10.2329740524292,305.43716239172284,0.08394432067871094,164.23260503602052,4.261460781097412,1886.6127226352692,1810000,-8.767676e-06,292.13950497137716,-0.0028292816
298.851260872316,2.8616439810482253,100,181,10.351734399795532,0.3565056324005127,5.498903036117554,9.94628357887268,304.8626129056558,0.048409223556518555,164.16357421432588,4.149009704589844,1896.9777927398682,1820000,-8.709638e-06,290.31572467684845,-0.0001485087
299.71948721272975,3.0778045395114724,100,182,10.517971992492676,0.4163508415222168,5.562516450881958,10.047966241836548,305.7298155318687,0.05327630043029785,164.56315188652002,4.186612606048584,1907.5097916126251,1830000,-8.674105e-06,285.7739551572874,-0.0009904554
299.74993559878664,3.0798855481087872,100,183,10.804748773574829,0.47669005393981934,5.684696674346924,10.273176193237305,304.7887159548537,0.05422472953796387,164.5372360956921,4.2803802490234375,1918.33221077919,1840000,-8.643853e-06,288.65786569165203,-0.004061514
300.37825680885607,2.335278183118319,100,184,14.095813035964966,0.5840766429901123,7.362359523773193,13.457327127456665,304.93476050235574,0.05383634567260742,164.9049820171998,5.701213836669922,1932.4615921974182,1850000,-8.615133e-06,291.1056595395852,-0.0030015237
300.6443067557541,2.3665053114393637,100,185,8.415650844573975,0.5170540809631348,4.2616353034973145,7.832838296890259,304.9008086445829,0.06495022773742676,165.05501132608973,3.3303821086883545,1940.901195049286,1860000,-8.550286e-06,289.7298982944644,-0.0043481085
300.3668698400067,2.6307569172518757,100,186,8.572380304336548,0.4798550605773926,4.409507989883423,8.011091947555542,304.7210207564213,0.0751791000366211,164.89193620637812,3.3575844764709473,1949.4873435497284,1870000,-8.516672e-06,286.6201638406192,-0.0043750834
300.4018231258846,2.145469812989302,100,187,11.664896249771118,0.3780789375305176,6.192134857177734,11.238739490509033,304.70627266908565,0.04745125770568848,164.95026474000002,4.710647106170654,1961.1741435527802,1880000,-8.463185e-06,294.64894493144226,-0.0029877177
300.78403770821126,2.094930462374259,100,188,10.524319887161255,0.43320178985595703,5.534609079360962,10.032926559448242,306.6317202299218,0.057831764221191406,165.12048126958,4.1968300342559814,1971.7137503623962,1890000,-8.410566e-06,294.335407421067,-0.0020546082
300.7723329519469,3.4245193143199466,100,189,10.840605020523071,0.5209331512451172,5.665347337722778,10.243626356124878,305.3892093796397,0.07551217079162598,165.1192685718117,4.273703098297119,1982.5717363357544,1900000,-8.394539e-06,279.9919239759574,-0.0021533405
300.4767238128854,3.5738594654534,100,190,13.791085243225098,0.35279226303100586,7.396414041519165,13.390470027923584,305.612339749429,0.04723668098449707,164.940465572066,5.603965759277344,1996.397338628769,1910000,-8.345193e-06,278.37785055367965,-0.0036293042
301.4462244369724,2.225490484741107,100,191,10.383022546768188,0.4005908966064453,5.462728023529053,9.894707202911377,305.96796958295624,0.08742976188659668,165.45200086695672,4.130208969116211,2006.7980151176453,1920000,-8.307504e-06,290.51222280937617,-0.002645885
301.2044292902746,2.654086906910745,100,192,10.738815546035767,0.402850866317749,5.682561635971069,10.272362232208252,305.92424162040066,0.06305551528930664,165.38818477181948,4.279404640197754,2017.5550301074982,1930000,-8.262949e-06,285.9826130134553,-0.005629214
300.93000974121185,2.864441964086583,100,193,10.435104608535767,0.36455225944519043,5.543598175048828,10.024874210357666,305.05973302285855,0.045349836349487305,165.22148129277136,4.183231353759766,2028.0069270133972,1940000,-8.205591e-06,287.4464183191301,-0.0049000997
301.28544627443426,2.4712782585969,100,194,10.2910475730896,0.37000441551208496,5.474634170532227,9.878695011138916,305.8037095910862,0.042054176330566406,165.4055303170044,4.100116729736328,2038.312825202942,1950000,-8.164067e-06,293.4355840045118,0.0011309864
301.84006269726825,2.270540652230296,100,195,9.860111951828003,0.32929491996765137,5.257174730300903,9.49364161491394,305.80733357011763,0.036865234375,165.62467070043357,3.950759172439575,2048.1890680789948,1960000,-8.129024e-06,292.35503931561055,-0.0028466075
301.9263207630142,2.247243514541426,100,196,10.662476539611816,0.4064512252807617,5.613009929656982,10.186957836151123,306.33678312836724,0.06878542900085449,165.58598493861442,4.267198324203491,2058.8645169734955,1970000,-8.0942455e-06,294.02211750343815,-0.003725155
301.8969933724043,2.64595109945411,100,197,9.78331208229065,0.31833791732788086,5.212511777877808,9.378043413162231,307.3323072139571,0.08658814430236816,165.590367869322,3.8841052055358887,2068.6660594940186,1980000,-8.019353e-06,292.3025146601955,-0.003714232
302.6532786993985,1.8547292690514916,100,198,11.139461517333984,0.39780449867248535,5.895077466964722,10.680177927017212,306.10579463035157,0.06098008155822754,165.97715938113402,4.466057300567627,2079.8180418014526,1990000,-8.055187e-06,295.206261113147,-0.0040193982
302.1602221706127,2.822502186035339,100,199,10.761815547943115,0.3567500114440918,5.72381067276001,10.350306034088135,307.65477668442446,0.054412841796875,165.74133112875353,4.310619592666626,2090.5966687202454,2000000,-7.923413e-06,292.62914616091757,0.0006702469
302.01744288350716,3.080267781025133,100,200,10.364760398864746,0.3621060848236084,5.484947443008423,9.956544399261475,306.6657155087967,0.04572296142578125,165.6986965664351,4.1713707447052,2100.97474527359,2010000,-7.904031e-06,289.5438197654133,-0.004091979
303.00442179026106,1.9683587211468327,100,201,10.4150869846344,0.40778493881225586,5.494699001312256,9.95167064666748,306.79298582638336,0.05520272254943848,166.22410390822057,4.159766674041748,2111.4054296016693,2020000,-7.872819e-06,297.8817019407212,-0.0025076463
303.2396371704815,2.1257418451191765,100,202,10.8069589138031,0.4001343250274658,5.705745220184326,10.349791288375854,307.4305893685986,0.056394338607788086,166.3293198089336,4.333431720733643,2122.2295928001404,2030000,-7.800485e-06,294.0537643169732,-0.0033080638
302.8844674125715,2.654096628504976,100,203,10.2920503616333,0.35210323333740234,5.456688404083252,9.889962911605835,307.7931179442139,0.04948878288269043,166.1988278040295,4.132237911224365,2132.538147687912,2040000,-7.764652e-06,292.89681225297954,-0.0052033165
302.71018373679334,2.8364455208591535,100,204,10.342180013656616,0.4468245506286621,5.457054615020752,9.843936443328857,306.288890081013,0.05088376998901367,166.04145043017058,4.092119932174683,2142.893889427185,2050000,-7.713885e-06,288.2161853219169,-0.001680745
303.49593526234577,2.4289352461893285,100,205,10.778536796569824,0.4127786159515381,5.663910150527954,10.273377418518066,307.80344299192575,0.09203815460205078,166.5073479108117,4.2844696044921875,2153.6896362304688,2060000,-7.679887e-06,293.0947532249147,-0.0032793635
302.9918083467819,2.6256853582598634,100,206,10.505954027175903,0.374891996383667,5.565474033355713,10.05557131767273,307.63245225308054,0.07509160041809082,166.19686945338628,4.187725305557251,2164.2121934890747,2070000,-7.622978e-06,294.0309553546265,-0.0010500565
303.86230413077567,2.7610086304977925,100,207,10.261391878128052,0.3921217918395996,5.465197563171387,9.82296109199524,307.5398966540605,0.045983314514160156,166.61864157033108,4.068639755249023,2174.4881842136383,2080000,-7.5699904e-06,290.43112565621124,-0.005083973
303.45265471906185,2.646535154718904,100,208,10.78059458732605,0.41230010986328125,5.680229425430298,10.281090259552002,308.3475297577953,0.08688640594482422,166.38302950047225,4.287845849990845,2185.2857224941254,2090000,-7.5129415e-06,296.57067879743505,-0.001898254
303.3381344042795,2.9804423880816056,100,209,10.480473518371582,0.3904905319213867,5.550863981246948,10.046457529067993,308.18927002176406,0.0431828498840332,166.36030569203052,4.189934968948364,2195.785573244095,2100000,-7.479469e-06,292.8528121586151,0.0005193724
303.74717729263875,2.414175640521074,100,210,10.245786666870117,0.3920602798461914,5.429314136505127,9.805613994598389,307.76271145392724,0.04766488075256348,166.574123869951,4.076345205307007,2206.0461802482605,2110000,-7.4159034e-06,296.6832885260846,0.0033544148
