LossAfter,Time-Sampling,train-StdReturn,Time-SampleProc,n_timesteps,train-AverageReturn,Time,Itr,ItrTime,LossBefore,train-AverageDiscountedReturn,train-NumTrajs,train-PolicyExecTime,Time-Optimization,train-MaxReturn,train-EnvExecTime,train-MinReturn
-0.0045885257,22.537387371063232,1.4390694442309702,0.09427928924560547,220000,30.30966801863344,469.6875681877136,21,23.1211519241333,-1.3375349e-05,24.19172304744615,100,16.83292508125305,0.48855113983154297,34.13927717603146,5.255784273147583,26.235325229359184
-0.0030995936,22.07579731941223,1.6254030107498911,0.14356493949890137,230000,30.467902227023046,492.2811291217804,22,22.580884218215942,-1.3321912e-05,24.253968884624502,100,16.485452890396118,0.35955214500427246,34.05263715692828,5.128486633300781,26.418892703577765
-0.004743459,22.099806785583496,1.3936209973493074,0.17695140838623047,240000,30.675895628713626,515.0108721256256,23,22.713539361953735,-1.3259349e-05,24.4185641677617,100,16.2588632106781,0.43527650833129883,34.44659377877814,5.364241600036621,27.377656915758408
-0.0024649152,23.726717472076416,1.3819042304938403,0.13985085487365723,250000,30.549376866212402,539.3124866485596,24,24.284164428710938,-1.3208189e-05,24.270145331092166,100,18.002779483795166,0.4166591167449951,33.5987252418317,5.239114284515381,26.779481721619224
-0.0035650337,23.751728057861328,1.59005900038106,0.16944074630737305,260000,30.55322823879247,563.6975300312042,25,24.368866205215454,-1.3146448e-05,24.258990678779654,100,18.09240221977234,0.4447970390319824,34.03935074533441,5.180513858795166,26.597023300300954
-0.0049011614,22.391692876815796,1.572929121647612,0.14949941635131836,270000,30.7957755679796,586.6472821235657,26,22.936336278915405,-1.3085061e-05,24.436955005956644,100,16.716777324676514,0.39440321922302246,34.162346294603246,5.2203896045684814,26.913395644712033
-0.006034053,21.37248158454895,1.588391860192478,0.20569801330566406,280000,31.485726973831312,608.6303124427795,27,21.97010326385498,-1.3028133e-05,25.030574564961643,100,15.611188888549805,0.3893461227416992,36.745547487784066,5.298181533813477,26.61292058009858
-0.0029165887,21.750357151031494,1.584205420910422,0.10663652420043945,290000,31.52538939315061,630.963725566864,28,22.315565824508667,-1.2970433e-05,25.01735178330864,100,16.12496018409729,0.4546172618865967,34.84062449491653,5.181784391403198,27.733744846367365
-0.0039477167,21.176950931549072,1.8251358055009361,0.2054436206817627,300000,31.562361968126883,652.7785563468933,29,21.798393487930298,-1.2907582e-05,25.03580390061291,100,15.620896577835083,0.4145314693450928,35.721922337890256,5.111902236938477,27.453725852877405
-0.0034402322,20.587831258773804,1.5768863759125848,0.13934540748596191,310000,31.752884461004225,673.9074566364288,30,21.100117921829224,-1.2855315e-05,25.1324579416597,100,15.031957626342773,0.3718743324279785,34.695247187906624,5.107871055603027,28.070296677835135
-0.0033662221,21.586390495300293,1.62955148584235,0.13138151168823242,320000,31.661677758557467,696.1054203510284,31,22.17746114730835,-1.2800301e-05,25.007452982579963,100,15.954451084136963,0.44555187225341797,35.93139206410429,5.154125928878784,27.651281168442914
-0.0029999467,22.291338443756104,1.4835237637380967,0.1565389633178711,330000,31.846599871238404,719.0136125087738,32,22.894354581832886,-1.2756078e-05,25.14536845599973,100,16.46534013748169,0.44542622566223145,35.51544520376879,5.3389599323272705,27.60990176409972
-0.0024124333,22.334389209747314,1.4078765651338552,0.16887450218200684,340000,32.182727386280646,741.9579992294312,33,22.93117332458496,-1.2707893e-05,25.43978963611491,100,16.666202545166016,0.42696428298950195,35.08037550419738,5.198758840560913,27.85059858120053
-0.0010550222,21.116016149520874,1.5352511054753308,0.09221410751342773,350000,32.22669966012086,763.6744296550751,34,21.700347661972046,-1.2663498e-05,25.505480625456826,100,15.742783546447754,0.49059152603149414,35.66556562886708,4.935974836349487,27.161581123423574
-0.0030333505,21.690168857574463,1.4298924556497214,0.18651270866394043,360000,31.96253160705151,786.0198745727539,35,22.31780457496643,-1.2613613e-05,25.227378051228012,100,16.18081545829773,0.437943696975708,35.303687430522054,5.0668113231658936,28.101883158111992
-0.004930492,23.29663610458374,1.3999455392271491,0.18391013145446777,370000,32.30719157247968,810.010336637497,36,23.977616548538208,-1.2554152e-05,25.496024196365706,100,17.471501111984253,0.49613118171691895,36.03851306883583,5.350710153579712,28.247675722211195
-0.0037906799,21.37127423286438,1.4086928682321578,0.14400410652160645,380000,32.17705337278637,831.9033358097076,37,21.8781795501709,-1.2502441e-05,25.348391950488566,100,15.667009830474854,0.3583533763885498,34.653352533753264,5.250058174133301,29.150332228913133
-0.001127575,21.60909104347229,1.4797431353973525,0.16910219192504883,390000,32.427218705232505,854.0918660163879,38,22.16975998878479,-1.243888e-05,25.56281917196701,100,16.138052225112915,0.39030885696411133,36.223606754394886,5.030042409896851,27.897780713861568
-0.0029805969,21.54488730430603,1.526606512470809,0.16655421257019043,400000,32.311307771000216,876.2032434940338,39,22.099075317382812,-1.2393758e-05,25.41777028646956,100,16.109535217285156,0.38614773750305176,36.039276365230066,4.9993438720703125,28.281507931273474
-0.0007499738,23.121363162994385,1.4124741277248938,0.11826872825622559,410000,32.69374675023303,899.896534204483,40,23.68035387992859,-1.2328293e-05,25.789270774514844,100,17.47706174850464,0.43950366973876953,36.26167732451521,5.19850492477417,29.64785209673207
-0.0021929792,21.323900938034058,1.4389940511526027,0.15806269645690918,420000,32.66187545741968,921.8584306240082,41,21.949158430099487,-1.2284037e-05,25.752267332351202,100,15.669024229049683,0.46622800827026367,36.153134140535464,5.177325963973999,28.835957374791782
-0.0021181484,22.316750288009644,1.5495524198063424,0.16909241676330566,430000,32.63620928348559,944.8131668567657,42,22.931037664413452,-1.2237269e-05,25.711344467197982,100,16.70729923248291,0.4434654712677002,35.99789483010916,5.159787178039551,28.571598308694206
-0.004428216,20.529866695404053,1.5541259275833503,0.13323736190795898,440000,32.49380202411388,965.9849548339844,43,21.15807819366455,-1.21947205e-05,25.55402609404532,100,14.967188119888306,0.49376630783081055,35.99082369340047,5.127970457077026,29.050200666132984
-0.0039808126,21.545997619628906,1.3381752296563243,0.15249395370483398,450000,33.082002062857555,988.1035122871399,44,22.099067211151123,-1.2157825e-05,26.100765860120624,100,15.900808811187744,0.3992035388946533,35.62516503623274,5.2086474895477295,29.83635396323805
-0.0030429242,23.861353635787964,1.323578072199676,0.1750483512878418,460000,32.947471348834114,1012.6267881393433,45,24.50377917289734,-1.2106103e-05,25.921538227719488,100,18.038891792297363,0.4658164978027344,35.6746198783284,5.349956274032593,29.442986545497316
-0.002753581,22.048419713974,1.424237944058496,0.15189075469970703,470000,32.77175524013447,1035.2819595336914,46,22.63857078552246,-1.2062101e-05,25.78416239715477,100,16.40622639656067,0.4362914562225342,36.61213219014983,5.189608335494995,29.350790608100343
-0.0017538368,22.040985584259033,1.3628870495594076,0.1596236228942871,480000,33.20050027211223,1057.922910451889,47,22.62130570411682,-1.2010885e-05,26.19101955175511,100,16.411529064178467,0.41965341567993164,37.05087019886239,5.188524484634399,29.852297751924052
-0.0017265327,22.15569567680359,1.3695535450935905,0.12450814247131348,490000,32.85740497678115,1080.7736887931824,48,22.827160835266113,-1.1974563e-05,25.816810516229634,100,16.434306621551514,0.5458300113677979,35.72827737146786,5.268473386764526,30.448053947337254
-0.0015423673,20.97624397277832,1.308134100492787,0.14481568336486816,500000,33.09281934149219,1102.3112351894379,49,21.523362398147583,-1.1925975e-05,26.05555965652921,100,15.539316177368164,0.4007267951965332,36.17540133264721,4.989128589630127,29.98457755252575
-0.002241689,21.45721435546875,1.4783669959045591,0.15244412422180176,510000,33.173285546726824,1124.3579347133636,50,22.034308433532715,-1.1873348e-05,26.144940885078846,100,15.85768747329712,0.42377614974975586,36.437748974485984,5.133025646209717,29.481670804284065
-0.002730945,23.651568174362183,1.6588981318727092,0.1670241355895996,520000,33.12114241407385,1148.6137974262238,51,24.242351055145264,-1.1825075e-05,26.039795812873923,100,17.907891988754272,0.42282962799072266,36.144387624056286,5.287458419799805,28.099033893984522
-0.0024799155,22.588255405426025,1.3977100877718753,0.15677094459533691,530000,32.96224547163033,1171.7681167125702,52,23.142649173736572,-1.1784276e-05,25.887616024037452,100,16.923649787902832,0.3966946601867676,35.99403876375944,5.213903188705444,29.656932309624956
-0.0010423829,22.034512996673584,1.4333714567329183,0.15197205543518066,540000,33.34400451942894,1194.438159942627,53,22.657135248184204,-1.1756429e-05,26.24673966411278,100,16.369552612304688,0.4679548740386963,36.180130058868855,5.217751741409302,29.494860076461958
-0.0005149674,21.65105128288269,1.3329568641798593,0.17357397079467773,550000,33.06410876546159,1216.6994380950928,54,22.24965238571167,-1.1707879e-05,25.98890246483235,100,15.984914064407349,0.4165012836456299,36.25698283276285,5.2250144481658936,29.557804224049764
-0.0010964464,22.766990423202515,1.3391479870295444,0.1775352954864502,560000,33.46280426505871,1240.081512928009,55,23.366831064224243,-1.16699575e-05,26.344617433067427,100,17.059070825576782,0.4189615249633789,36.130413546149725,5.247794151306152,30.181492805013345
-0.0037825722,21.08193016052246,1.5151264709249768,0.13317418098449707,570000,33.003139416118444,1261.7304666042328,56,21.635695695877075,-1.1635496e-05,25.877721292643304,100,15.55182147026062,0.4196901321411133,36.44824608502664,5.095252275466919,30.04719423513292
-0.0041660876,21.768717527389526,1.4922715840771763,0.16045212745666504,580000,33.53260181153908,1284.1122434139252,57,22.36894726753235,-1.1586523e-05,26.410913455176228,100,16.10775327682495,0.43874096870422363,37.05602146457131,5.201236963272095,29.120312718878896
-0.0010015387,23.651968002319336,1.3839814540452484,0.1712357997894287,590000,33.38706184285187,1308.3314719200134,58,24.198164224624634,-1.1552102e-05,26.243533344568917,100,18.065911769866943,0.37291550636291504,36.47029727736409,5.133131980895996,29.73975644384297
-0.001793133,21.282696962356567,1.4007355527877439,0.18032002449035645,600000,33.355646980854075,1330.1866326332092,59,21.836220741271973,-1.1508214e-05,26.21527535238887,100,15.636248111724854,0.3705892562866211,36.430241339924606,5.202070951461792,29.40870388538445
0.00031261216,21.41349220275879,1.6506969915069074,0.1437680721282959,610000,33.21829574142252,1352.1679029464722,60,21.965929985046387,-1.1484013e-05,26.073319219877238,100,15.8102126121521,0.407329797744751,37.095817515503,5.159645080566406,29.444937813320248
-0.0017517225,22.803086519241333,1.498654343105531,0.1668682098388672,620000,33.123030882742476,1375.5929489135742,61,23.408717393875122,-1.1452864e-05,25.95160661660337,100,17.134448289871216,0.43752264976501465,36.202784621900484,5.224701166152954,29.665641245326018
-0.0018161373,22.929210662841797,1.4741652949718291,0.12993693351745605,630000,33.604493014376395,1399.043245792389,62,23.437483310699463,-1.1418937e-05,26.403102368670954,100,17.22346591949463,0.3767716884613037,36.1206409771997,5.264465808868408,29.526351146793882
-0.0017206755,22.693281650543213,1.5290707185919896,0.1426541805267334,640000,33.32485451826482,1422.3047847747803,63,23.248603105545044,-1.1384272e-05,26.147558333726938,100,16.998695373535156,0.410430908203125,36.744241091274354,5.234516620635986,29.409433426702996
-0.0024305447,21.775490760803223,1.4436492867881576,0.21827363967895508,650000,33.465450410115544,1444.8012580871582,64,22.484464406967163,-1.1352389e-05,26.260034850394128,100,16.15824818611145,0.4884915351867676,37.041409725410574,5.171368360519409,30.30995183135935
-0.002329125,22.103705644607544,1.6386630020778037,0.12560439109802246,660000,33.68850134151806,1467.4389882087708,65,22.624366521835327,-1.1318081e-05,26.427884674126034,100,16.565600872039795,0.39374709129333496,37.46979964369528,5.064435720443726,29.837473227924907
-0.0040551675,22.5152907371521,1.4054374770646336,0.14611268043518066,670000,33.38454746997717,1490.5061593055725,66,23.050428867340088,-1.128368e-05,26.14069492856611,100,16.938390731811523,0.3876969814300537,37.27545866767923,5.13601279258728,30.566005553305995
-0.0012048903,21.06310772895813,1.451672689963301,0.12555980682373047,680000,33.69527354737185,1512.1324725151062,67,21.612571716308594,-1.124861e-05,26.41744060452475,100,15.449010372161865,0.42282843589782715,36.766614770742144,5.1675331592559814,30.449900617881074
-0.0027633756,21.47189998626709,1.5284853747828642,0.14590716361999512,690000,33.61699019100433,1534.2161121368408,68,22.071983337402344,-1.1211053e-05,26.321711985652573,100,16.044482469558716,0.4534018039703369,36.338449767329394,4.998985290527344,29.700330722486434
3.74512e-05,23.671972036361694,1.4142026524782265,0.13500690460205078,700000,33.83939206430338,1558.535299539566,69,24.296597480773926,-1.1178732e-05,26.581913610786074,100,17.956079959869385,0.48833250999450684,37.482351478028555,5.238368034362793,30.20675057013442
-0.0014586727,22.15411400794983,1.552419153100471,0.14771389961242676,710000,33.576364871426996,1581.2402424812317,70,22.691340446472168,-1.1132786e-05,26.31756053187714,100,16.671393632888794,0.3881702423095703,37.144356494660535,5.04575252532959,27.60691499249248
-0.0019794889,22.76658296585083,1.4827576033255268,0.1348581314086914,720000,33.50910930237272,1604.597286939621,71,23.336317777633667,-1.109218e-05,26.252730899978697,100,16.85739779472351,0.4336729049682617,36.82630834886649,5.412689685821533,29.751867192018995
0.003783676,22.812433004379272,1.4820697027979028,0.15477991104125977,730000,33.74057001325246,1627.978824853897,72,23.371845960617065,-1.1059599e-05,26.436900403577948,100,17.201876640319824,0.40339016914367676,37.23378952512105,5.160343170166016,30.20245965104118
-0.0033685334,24.21235680580139,1.5677359471648664,0.16604948043823242,740000,33.839050102144036,1652.8156354427338,73,24.827604055404663,-1.10034625e-05,26.51624542004008,100,18.52233624458313,0.44791364669799805,37.441491365055775,5.2305285930633545,29.9079187441174
-0.0006274976,22.764063596725464,1.615249666068358,0.13924837112426758,750000,33.83774937384683,1676.1477320194244,74,23.31804585456848,-1.0970378e-05,26.50389237772005,100,17.02116346359253,0.4141519069671631,37.42350205022125,5.297317981719971,30.137781340288786
-0.003694416,20.833673000335693,1.778558307271063,0.14616847038269043,760000,33.707433893083106,1697.7387568950653,75,21.575448751449585,-1.09384055e-05,26.35465552351185,100,15.498835802078247,0.594663143157959,37.5802895138169,4.899723052978516,30.379630399365574
-0.0026422872,21.28721833229065,1.661941858111346,0.14080166816711426,770000,33.46544270616426,1719.800891160965,76,22.038322925567627,-1.090975e-05,26.124381602421163,100,15.620317697525024,0.6092276573181152,37.035663460617606,5.242170810699463,29.89942233005095
-0.0032812953,21.568461418151855,1.4550509324275671,0.16324782371520996,780000,33.68470556505651,1742.1843395233154,77,22.361361026763916,-1.08768745e-05,26.355991706498997,100,15.892568349838257,0.628619909286499,36.51967661116254,5.238757848739624,30.49233200313778
-0.0011524872,21.955431699752808,1.6938668613252366,0.23262262344360352,790000,33.95774623633399,1764.8605663776398,78,22.66143274307251,-1.0853235e-05,26.604801375059477,100,16.305674076080322,0.4663369655609131,37.85513770364082,5.186026573181152,30.273893768237265
-0.0026677756,22.254143476486206,1.5357158045187365,0.17822265625,800000,33.72146759458106,1787.8011724948883,79,22.9227135181427,-1.0807133e-05,26.37959975790729,100,16.598771333694458,0.489058256149292,36.97678299021176,5.20366644859314,30.44993407909668
-0.0023635305,21.216449975967407,1.415526935762357,0.15590643882751465,810000,33.69916483852126,1809.6630959510803,80,21.845672607421875,-1.0769273e-05,26.347736901682833,100,15.555088520050049,0.46389341354370117,36.87110735912476,5.215021133422852,30.190213124848153
-0.0017219312,20.47212815284729,1.5488934326882826,0.15924859046936035,820000,33.93393085918496,1830.7271058559418,81,21.051704168319702,-1.0738805e-05,26.58663266036643,100,14.945953845977783,0.41800475120544434,37.34697179512652,5.087193012237549,30.02331257056327
-0.0010266934,21.064698219299316,1.3455519286013453,0.22541475296020508,830000,33.795676797306825,1852.4570202827454,82,21.709861516952515,-1.0705242e-05,26.43212819233862,100,15.57737135887146,0.4175608158111572,37.04743942441653,5.050384998321533,31.01960182060526
-0.0021853398,21.209477424621582,1.5515715819624532,0.13484692573547363,840000,33.98425019977894,1874.292897939682,83,21.819632530212402,-1.0696652e-05,26.610574138940716,100,15.542259931564331,0.4732193946838379,37.28909037051104,5.193978309631348,30.34452399460658
-0.0012609089,21.27130675315857,1.4696635338980844,0.1216428279876709,850000,34.08211157404536,1896.1095354557037,84,21.806040048599243,-1.06761145e-05,26.697762943140642,100,15.693025350570679,0.4121572971343994,36.85249911331832,5.144331693649292,30.548974451254225
0.0084005855,21.756746292114258,1.3496802548082434,0.15361452102661133,860000,34.003026241606946,1918.5354464054108,85,22.412158012390137,-1.0637062e-05,26.593215030026585,100,16.012382984161377,0.5009562969207764,37.459186928876264,5.287703037261963,31.03767745610068
-0.0024891829,21.67532706260681,1.36217403648376,0.15384340286254883,870000,34.101174965549255,1940.760359287262,86,22.211605310440063,-1.0597693e-05,26.657383116802443,100,16.19119620323181,0.37980079650878906,37.62348816185238,5.027328014373779,30.95319558985132
-0.00013033664,21.22983145713806,1.4921696629671826,0.15976810455322266,880000,33.849555123013,1962.5692179203033,87,21.79702639579773,-1.0573644e-05,26.413206500440808,100,15.668977737426758,0.4064619541168213,37.43089407085749,5.128446340560913,30.269437055655054
-0.00082315865,22.04898762702942,1.498690636673657,0.15684914588928223,890000,33.89586767106967,1985.2770087718964,88,22.6962833404541,-1.0538167e-05,26.467303212451526,100,16.376375913619995,0.4898648262023926,37.412322071845466,5.211774110794067,30.979863705400188
-0.0015507392,22.412972927093506,1.3492927629800737,0.16382265090942383,900000,34.112524388548,2008.2538294792175,89,22.964813947677612,-1.05228655e-05,26.677974683040656,100,16.64428687095642,0.384016752243042,38.2045132798204,5.309284448623657,31.39059828666508
-0.0025515852,23.6022732257843,1.3995902418579684,0.12162542343139648,910000,33.954399442830564,2032.4040994644165,90,24.136653423309326,-1.0497849e-05,26.493717806673782,100,17.942633867263794,0.41164660453796387,38.05546834106031,5.189328908920288,29.785367437150118
-0.00029526305,20.860920429229736,1.4292954199421783,0.1446671485900879,920000,34.14891440869801,2053.870903968811,91,21.45343279838562,-1.0469837e-05,26.679405557872478,100,15.224307298660278,0.4470975399017334,37.52234248948961,5.184982061386108,30.02524265643219
-0.0008543253,21.185858011245728,1.3962416834000475,0.1227264404296875,930000,34.172859556054114,2075.587491750717,92,21.70277762413025,-1.0448973e-05,26.688067875217836,100,15.698193550109863,0.3932919502258301,37.11575302499147,5.060000658035278,30.618421874255947
0.0001812193,21.478333711624146,1.58772570418263,0.1741316318511963,940000,34.015736855833225,2097.689597606659,93,22.08806300163269,-1.0419669e-05,26.565437561802355,100,15.883082866668701,0.43228673934936523,38.07653711230448,5.14493203163147,30.330505055164174
-0.0014330576,23.792718410491943,1.4840887909830498,0.16391444206237793,950000,34.33751835815465,2122.1028258800507,94,24.3987979888916,-1.0388763e-05,26.86755825703868,100,17.870251893997192,0.42534589767456055,38.33619054149143,5.4535112380981445,30.128549791225666
-0.0024206564,23.014944791793823,1.5153145639973722,0.21588921546936035,960000,34.18169841780201,2145.9219357967377,95,23.80543851852417,-1.0358586e-05,26.689824417000168,100,17.390194177627563,0.5699203014373779,37.6847362125848,5.150480508804321,30.295396127141032
-0.0017534604,21.023579120635986,1.567163933103924,0.12690019607543945,970000,34.04553074978868,2167.540918827057,96,21.60895276069641,-1.0332787e-05,26.549069608487883,100,15.578824520111084,0.4575216770172119,37.471935781073995,4.99666428565979,30.11368010859475
-0.0005419912,23.624540328979492,1.4855465734404658,0.19307470321655273,980000,34.22964380999888,2191.90061044693,97,24.34482455253601,-1.0299259e-05,26.75427357921509,100,18.0066020488739,0.5156073570251465,37.75103746702797,5.160032033920288,30.214272574259507
0.00019621418,21.047762632369995,1.5455454731659606,0.20297956466674805,990000,34.28529761276379,2213.678112268448,98,21.76070523262024,-1.0266454e-05,26.788969144312368,100,15.65969181060791,0.4920835494995117,37.64906339272372,4.950740337371826,30.503714417391162
-0.0021401958,22.757792949676514,1.4620301208698452,0.15681195259094238,1000000,34.0408700301066,2237.021866083145,99,23.32789659500122,-1.0228012e-05,26.53315076693611,100,17.302977085113525,0.41205453872680664,38.551474235704134,5.020186424255371,30.875140904759768
-0.001275546,23.655612230300903,1.3864010469449488,0.1412973403930664,1010000,34.28356995903193,2261.2598774433136,100,24.22156023979187,-1.0198599e-05,26.762504353046943,100,17.998526334762573,0.4209718704223633,37.48882368371981,5.161499738693237,30.356712158312945
-0.0010281499,22.008498430252075,1.446425380883175,0.14940786361694336,1020000,34.0271300562841,2283.80064535141,101,22.52803349494934,-1.0156741e-05,26.497427750158277,100,16.403173446655273,0.36945366859436035,37.166313954824936,5.112776279449463,30.379701026417774
-0.0033960962,20.96767830848694,1.4481919843416369,0.12874245643615723,1030000,34.187466196911494,2305.352329969406,102,21.5352783203125,-1.0135917e-05,26.677650733626237,100,15.435581684112549,0.4374203681945801,37.80131046684373,5.117922782897949,31.27997452373253
-0.0008763545,19.958584308624268,1.3910963381427779,0.06640005111694336,1040000,34.757019965626036,2325.814410686493,103,20.44971251487732,-1.0116292e-05,27.20077531631654,100,14.611091136932373,0.42399168014526367,38.324319390995136,4.917398929595947,31.28297407673099
-0.0006185297,21.99019169807434,1.4833774351663984,0.23592090606689453,1050000,34.3104434072841,2348.5144188404083,104,22.67844533920288,-1.0086006e-05,26.745832273787254,100,16.363598823547363,0.45123934745788574,37.81744240463753,5.181142807006836,30.939063216746526
0.00090621354,23.37588143348694,1.540105864734555,0.1507108211517334,1060000,34.328020753370076,2372.5560302734375,105,24.027715921401978,-1.0060776e-05,26.75445374253888,100,17.66716456413269,0.497941255569458,37.87910069180862,5.245176315307617,30.204741502798097
0.01857635,22.27950167655945,1.433393092821081,0.09043169021606445,1070000,34.07076740301473,2395.3046584129333,106,22.731102466583252,-1.0037316e-05,26.489444350466755,100,16.60825800895691,0.3590517044067383,36.83542073035211,5.221469402313232,31.18390539442596
-0.0034068867,22.839733362197876,1.5670860825505903,0.13021588325500488,1080000,34.33344591196901,2418.6977455615997,107,23.380905151367188,-1.00062e-05,26.738119140973428,100,17.138105869293213,0.40832042694091797,38.0642719927988,5.24347710609436,31.098909755615228
-0.0028426028,23.19239854812622,1.5262672039962828,0.14336156845092773,1090000,34.442000548714205,2442.5538635253906,108,23.84422254562378,-9.974359e-06,26.868938817045787,100,17.293257236480713,0.5075204372406006,37.80280702459479,5.427759647369385,30.246669006708505
-0.0015809546,21.0379056930542,1.5430552860005817,0.20736122131347656,1100000,34.377282406205765,2464.276178598404,109,21.70840287208557,-9.951003e-06,26.787619744781683,100,15.366339921951294,0.46254611015319824,38.697445929310824,5.204876661300659,31.607334670317435
