ItrTime,train-AverageReturn,Time-SampleProc,train-MinReturn,train-AverageDiscountedReturn,LossAfter,Time-Optimization,train-EnvExecTime,train-MaxReturn,train-PolicyExecTime,train-StdReturn,LossBefore,Itr,Time,n_timesteps,train-NumTrajs,Time-Sampling
27.106629610061646,149.8171962577074,0.12564420700073242,-74.70224611013154,91.38630849995029,-0.008015244,1.0839109420776367,11.116243362426758,205.97419781213208,14.082214832305908,48.989072857701515,-1.4024557e-05,10,306.4148676395416,110000,100,25.89639663696289
27.22944664955139,179.97766414757567,0.14191436767578125,52.82924973837224,108.55293945860797,-0.001495097,1.084423303604126,11.186816453933716,207.94792523848986,14.115720272064209,32.016795303559896,-1.3999295e-05,11,333.6999337673187,120000,100,26.002344846725464
27.269747018814087,185.72463745188327,0.1196296215057373,94.87621046497486,111.19491948149843,-0.0044473493,1.1037726402282715,11.223896503448486,203.3671631969811,14.12407112121582,26.503574680675776,-1.3976586e-05,12,361.03534507751465,130000,100,26.04560685157776
27.230020999908447,189.91182513930406,0.11734509468078613,84.25861168733753,113.62942331053571,-0.005992885,1.0696322917938232,11.289741516113281,203.35322487423738,14.046387910842896,20.669488010017943,-1.395421e-05,13,388.32358479499817,140000,100,26.0422785282135
27.3554208278656,194.3719598575553,0.13542914390563965,155.92492571753223,116.62803681735899,-0.0031215867,1.0791971683502197,11.317554950714111,205.26414384293315,14.102118015289307,8.110075428521556,-1.3918142e-05,14,415.74366998672485,150000,100,26.14012312889099
27.338542461395264,194.92959032517516,0.11118459701538086,125.1095810003772,116.59723856558229,-0.0036070852,1.0802669525146484,11.324127435684204,204.6909720934832,14.119059085845947,11.023812888927411,-1.3886984e-05,15,443.14392924308777,160000,100,26.146374940872192
27.365968465805054,196.6598869590378,0.1106712818145752,129.36657268619845,117.28332880914951,-0.0054138964,1.0730628967285156,11.37806487083435,206.75266058864548,14.094865560531616,8.76773751299622,-1.3860975e-05,16,470.57198667526245,170000,100,26.181400299072266
27.368212938308716,198.89831571621252,0.12897109985351562,184.12533849964086,118.3762615651452,-0.0049294415,1.071530818939209,11.435043096542358,204.60788763374595,14.030412197113037,3.8860678464630345,-1.3832424e-05,17,498.00193333625793,180000,100,26.166934967041016
27.317703008651733,198.52727668916924,0.11009955406188965,178.34722095757982,118.25720954717201,-0.0066457847,1.1002931594848633,11.319990873336792,204.48384651659654,14.069840669631958,5.006296872139231,-1.3793531e-05,18,525.3777492046356,190000,100,26.106521368026733
27.43090319633484,200.5097191466456,0.11921143531799316,192.40653870073575,118.96598794217469,-0.004338862,1.0858705043792725,11.410461664199829,205.16968898596414,14.109557390213013,2.630778107947261,-1.3749779e-05,19,552.865749835968,200000,100,26.225178241729736
27.5222909450531,202.00878663633182,0.16300702095031738,195.93856796591837,119.62740027727914,-0.0060693976,1.0725855827331543,11.473410606384277,207.24947816667378,14.103264570236206,2.1563545301623814,-1.3681268e-05,20,580.4465343952179,210000,100,26.28601908683777
27.487995862960815,202.42161138900303,0.1335752010345459,190.45647518784716,119.74076331038786,-0.005772217,1.0492472648620605,11.510509014129639,206.12859996503036,14.09678864479065,2.2598583960082808,-1.3606727e-05,21,607.9965913295746,220000,100,26.304553747177124
27.461251497268677,203.014908833837,0.1099247932434082,198.29716847390833,120.04902443180505,-0.0055022496,1.0746843814849854,11.471362352371216,209.21644563661567,14.1029372215271,1.9152923181911772,-1.3569895e-05,22,635.5178244113922,230000,100,26.275956630706787
27.36274814605713,203.75197380507802,0.10993242263793945,196.95493836780193,120.34521234431311,-0.0039271233,1.0757396221160889,11.438880205154419,208.56456079015726,14.039667129516602,2.1692161277250275,-1.3539496e-05,23,662.9402470588684,240000,100,26.17636013031006
27.288675785064697,204.12009991978283,0.10966372489929199,198.88670677120905,120.43965264181601,-0.003922673,1.085071086883545,11.39617657661438,209.35061310599286,14.003291368484497,2.0844143859149673,-1.344504e-05,24,690.2906155586243,250000,100,26.093096494674683
27.3578622341156,205.07083382371545,0.10793542861938477,198.35156821179353,120.88255067053545,-0.0035945287,1.059598684310913,11.437384843826294,211.5195991449931,14.048031091690063,2.4294155576859646,-1.336799e-05,25,717.714097738266,260000,100,26.189624309539795
27.46162438392639,205.28315137485552,0.12578701972961426,197.19454737873187,120.94766643620402,-0.005645289,1.0975892543792725,11.450897932052612,213.94261751485115,14.08347225189209,2.720408271883411,-1.3327583e-05,26,745.243403673172,270000,100,26.237529754638672
27.39541506767273,206.55627642253276,0.12961244583129883,201.1768474912286,121.51041737140662,-0.0055909287,1.0625720024108887,11.420825242996216,213.34663590913144,14.072942972183228,2.577502936177235,-1.3288429e-05,27,772.7029664516449,280000,100,26.2025306224823
27.913145542144775,207.76317703357006,0.10987043380737305,201.9399364449013,121.94370826398095,-0.0045959535,1.070648193359375,11.727630376815796,214.98878441094246,14.281598329544067,2.9319132933108256,-1.31942425e-05,28,800.67631483078,290000,100,26.731900930404663
27.417786836624146,207.2642481250211,0.11687970161437988,202.09072938815916,121.72202003661516,-0.004780584,1.0662918090820312,11.399478435516357,213.95550340849164,14.131346225738525,2.8379538915410363,-1.3183926e-05,29,828.1585190296173,300000,100,26.233916997909546
27.684913158416748,207.9197407120285,0.1394059658050537,201.73170523648562,122.07625297437666,-0.004769495,1.200735330581665,11.482913732528687,214.03602100708216,14.154816150665283,2.774884616721423,-1.3128122e-05,30,855.9029052257538,310000,100,26.343619108200073
27.524900674819946,208.69138816343846,0.11757111549377441,200.0555472366803,122.4031472946072,-0.0016573331,1.0733988285064697,11.50092601776123,219.1739514450342,14.12308120727539,3.2801907296247244,-1.3122911e-05,31,883.4974300861359,320000,100,26.332887649536133
27.48896336555481,209.1446045179554,0.10803699493408203,201.3740040308406,122.66297929337276,-0.0041438416,1.0991575717926025,11.437575817108154,217.61481545709412,14.143526077270508,2.953472134360857,-1.3027638e-05,32,911.0420157909393,330000,100,26.281164169311523
27.51107120513916,209.6678962146825,0.12180399894714355,202.38499949692414,122.88887528255788,-0.0044351774,1.0789930820465088,11.46263837814331,219.08639185855012,14.11476182937622,3.092909195715091,-1.3003304e-05,33,938.6153693199158,340000,100,26.30950617790222
27.32864809036255,210.379262782256,0.12302231788635254,202.96541980140225,123.19736696536512,-0.005734691,1.0629603862762451,11.412927627563477,219.20130003719612,14.032316207885742,3.235873999165239,-1.2950067e-05,34,966.0046005249023,350000,100,26.141985177993774
27.269206523895264,211.49965536284407,0.11738204956054688,199.5824176229009,123.62855133327317,-0.0044176583,1.0746328830718994,11.373035192489624,224.25612502985885,14.004646062850952,3.682438618105226,-1.2934892e-05,35,993.3323750495911,360000,100,26.076329708099365
27.3817241191864,212.96607967475472,0.14179611206054688,202.66489153018554,124.17946303365171,-0.0048536425,1.0763204097747803,11.365882396697998,221.75207608449492,14.092560768127441,3.21410383906874,-1.2890445e-05,36,1020.7747979164124,370000,100,26.162876844406128
27.454981088638306,211.5228114363251,0.11391019821166992,58.19653732609274,123.3551266404062,-0.0041839527,1.0880520343780518,11.413112163543701,220.2495104071598,14.137824296951294,15.76481364802566,-1.2862577e-05,37,1048.2912600040436,380000,100,26.252224683761597
27.271723747253418,214.77486038023798,0.11030983924865723,207.1241216520489,124.88402348536216,-0.0025989686,1.0688400268554688,11.398853540420532,222.8896091570879,13.976010084152222,3.5406570158320707,-1.2808798e-05,38,1075.6229045391083,390000,100,26.09195899963379
27.296449422836304,214.97895685203483,0.1121518611907959,207.01848310971846,124.99144143043718,-0.0048797256,1.0662949085235596,11.331833362579346,222.63112501881582,14.07840871810913,3.0852384899070446,-1.2768743e-05,39,1102.98655295372,400000,100,26.11725401878357
27.151370525360107,216.69851213616911,0.12004613876342773,197.15827537686098,125.689163353721,-0.0038493453,1.0545008182525635,11.247288703918457,227.91534278818622,14.027464628219604,4.059022900053962,-1.271839e-05,40,1130.196959733963,410000,100,25.975816011428833
27.26821780204773,217.70327434270817,0.11423802375793457,206.27634519118146,126.05352371652039,-0.0051772753,1.0641469955444336,11.318318605422974,237.97940235983114,14.067475318908691,4.887467288461935,-1.2649334e-05,41,1157.5256562232971,420000,100,26.08911418914795
27.10322880744934,216.8270663977285,0.1140737533569336,136.7424343511409,125.36107321375086,-0.003427186,1.0905745029449463,11.1956205368042,232.25388283178535,14.004073858261108,9.792661342697084,-1.2602123e-05,42,1184.6902244091034,430000,100,25.89794635772705
27.08460283279419,218.63378087105627,0.10250520706176758,210.76039386596773,126.39382506426176,-0.0030741852,1.0740840435028076,11.186591863632202,248.28904285269883,14.027549266815186,4.58063514363535,-1.2558986e-05,43,1211.838252544403,440000,100,25.90717911720276
27.089683055877686,219.26052939887538,0.10938525199890137,210.00560053400298,126.61922047034878,-0.0027039405,1.072831630706787,11.195105075836182,227.3437243130339,14.019137859344482,3.5194391823742373,-1.2491031e-05,44,1238.9874534606934,450000,100,25.906734943389893
27.105650186538696,219.57853449959146,0.12178778648376465,156.4970340290438,126.38580131437716,-0.0021270684,1.0644891262054443,11.179123163223267,238.5355270934588,14.025194883346558,8.797475800277487,-1.2457333e-05,45,1266.1535015106201,460000,100,25.918641090393066
27.253148078918457,220.52114572118106,0.11683964729309082,207.5279418257683,127.07595951325361,-0.0033396508,1.065732479095459,11.302151918411255,248.1785144275173,14.058358430862427,5.929354514543808,-1.242358e-05,46,1293.4708063602448,470000,100,26.069758892059326
27.193776845932007,221.9970138172479,0.1378917694091797,209.15559239633123,127.6476470800778,-0.0032180885,1.0784242153167725,11.167945623397827,236.29903982510777,14.106130123138428,4.925810701550675,-1.2386004e-05,47,1320.7252461910248,480000,100,25.976680994033813
27.128506898880005,222.39479444889668,0.127488374710083,192.046552366186,127.4874495108881,-0.003097842,1.0691494941711426,11.158313035964966,244.57202477220574,14.067346334457397,8.555629725824442,-1.2312441e-05,48,1347.9199755191803,490000,100,25.93117046356201
27.170462369918823,224.0853158985357,0.1193549633026123,211.0595833695856,128.37859571554952,-0.0036560085,1.1124160289764404,11.133662223815918,248.13586109651516,14.092044353485107,6.9294490889858285,-1.2307534e-05,49,1375.152638912201,500000,100,25.937907695770264
27.155664682388306,226.0732854842772,0.12887001037597656,185.8756375981148,128.88831160322977,-0.0043625007,1.062133550643921,10.998495817184448,259.2577495824987,14.24188780784607,11.180716743796193,-1.2261648e-05,50,1402.3673102855682,510000,100,25.96352791786194
27.040699005126953,225.2642032633264,0.1091911792755127,67.2209391057804,127.70076259475846,-0.0021451153,1.069084644317627,11.060139417648315,254.46496673390996,14.09750509262085,20.639925361542442,-1.2256826e-05,51,1429.4673986434937,520000,100,25.861351490020752
27.03346610069275,228.68438579638882,0.11835169792175293,190.0915111088899,129.90523164691547,-0.0037143505,1.1355233192443848,11.07814359664917,255.17338421769966,14.003468990325928,10.620685110986424,-1.2222007e-05,52,1456.5663266181946,530000,100,25.778754949569702
27.232266664505005,230.4087344295802,0.11498260498046875,169.37134822493223,130.5105441594552,-0.0037007579,1.103513240814209,11.10541558265686,259.2583742766056,14.198944807052612,12.536768367534389,-1.2198986e-05,53,1483.8812448978424,540000,100,26.012977123260498
27.18066143989563,234.99899726688975,0.11803984642028809,210.71256870023774,132.4460582014631,-0.0035979543,1.1421949863433838,11.027099132537842,252.04638059677458,14.174914836883545,9.64870758607517,-1.2162281e-05,54,1511.1232783794403,550000,100,25.919551134109497
26.822929859161377,239.07801137892173,0.10717344284057617,192.6883282988103,133.85325290301378,-0.0022028626,1.07948899269104,10.888623714447021,257.2043635370645,14.044471740722656,11.511513246663224,-1.2138806e-05,55,1538.012454032898,560000,100,25.63556981086731
26.91488265991211,242.94244371478482,0.11147427558898926,65.86940404130762,134.89964956042473,-0.00079624966,1.0610029697418213,10.966859340667725,263.06118738206544,14.074059009552002,20.522639115420258,-1.21139465e-05,56,1564.9879920482635,570000,100,25.741688013076782
26.92507266998291,243.96758859014307,0.13630080223083496,143.18242442504015,135.4861017538111,-0.0017050111,1.0959351062774658,10.928387880325317,261.05923263030036,14.064881801605225,15.526181736356627,-1.2066902e-05,57,1591.969605922699,580000,100,25.692246198654175
26.893697023391724,240.77111404759373,0.11952447891235352,216.54771959479046,134.97281729860447,-0.002190492,1.0913209915161133,10.93110728263855,263.66811576229514,14.036784172058105,10.490506252238454,-1.2041829e-05,58,1618.9287586212158,590000,100,25.681950092315674
26.88075089454651,247.4097458768692,0.11622309684753418,172.68255939825528,137.67841073235894,-0.0007792713,1.0833213329315186,10.89618182182312,265.0721803115343,14.08832049369812,11.623922546006701,-1.1996144e-05,59,1645.8680443763733,600000,100,25.680564165115356
27.003939390182495,246.18280665759391,0.11085987091064453,163.11947762410503,136.8781649798847,-0.0033673719,1.0773394107818604,10.963101148605347,264.08994052034495,14.147878408432007,18.014986015671276,-1.1955648e-05,60,1672.9343841075897,610000,100,25.814956426620483
27.059824466705322,252.04237664892457,0.11669063568115234,216.48283903192313,139.3783055110738,-0.0005270675,1.084284782409668,10.97398066520691,264.48906524823053,14.19055438041687,9.053390741837362,-1.1952012e-05,61,1700.0550110340118,620000,100,25.858153820037842
26.922436952590942,254.94246949664358,0.11382770538330078,158.30559187718248,140.81100582641534,-0.0014611348,1.0644876956939697,10.94353175163269,268.1468741696338,14.10195016860962,11.938048072256219,-1.1936909e-05,62,1727.0381917953491,630000,100,25.743359565734863
26.89166569709778,255.15709556148994,0.11478376388549805,225.40916306824485,140.60456577914078,-0.0017469398,1.0763545036315918,10.91270136833191,272.51876394732125,14.091662406921387,8.249874750379252,-1.1897658e-05,63,1753.9957959651947,640000,100,25.699973344802856
26.890433073043823,260.2551969238992,0.1168832778930664,229.35842388848482,142.48735311342307,-0.0012069268,1.0884983539581299,10.940168142318726,275.12523499261556,14.02513861656189,7.436009771487261,-1.1893498e-05,64,1780.9495401382446,650000,100,25.68441081047058
26.923752307891846,261.7408815802338,0.10695505142211914,237.15842363949028,143.15545636406208,0.009055654,1.074902057647705,10.991183757781982,277.7916277882233,14.053826570510864,6.686233024129542,-1.1858448e-05,65,1807.9340887069702,660000,100,25.741269826889038
26.952947854995728,261.7115382785595,0.11045360565185547,229.06811895919324,143.3602667249278,0.00086180796,1.054377555847168,10.929139852523804,279.18125677358194,14.147472143173218,8.229932366111907,-1.1801687e-05,66,1834.9514520168304,670000,100,25.787405967712402
26.90893316268921,263.6893171076035,0.1185004711151123,238.47390751966248,144.36418126561873,0.013657916,1.076859712600708,10.910538911819458,275.6092624807918,14.092977523803711,5.794351428343454,-1.1757704e-05,67,1861.920905828476,680000,100,25.71283197402954
27.127705097198486,262.2527017701006,0.1062006950378418,225.218127930254,143.28724818489937,-0.001422195,1.0849008560180664,10.948961973190308,278.9501985150685,14.283377408981323,9.048213092756214,-1.1716257e-05,68,1889.1074259281158,690000,100,25.935866355895996
27.018659114837646,265.0156055431878,0.1372525691986084,243.1876169812615,144.7395849786142,-0.00051830336,1.0629198551177979,10.92055368423462,274.1018995297889,14.195448875427246,5.887564180941896,-1.1690794e-05,69,1916.1897644996643,700000,100,25.81775951385498
27.04276180267334,265.5342880747982,0.1110849380493164,247.3779598417828,145.18653117766007,-0.0035457725,1.0782482624053955,10.897727966308594,274.2773907469987,14.25348162651062,4.324589663516068,-1.16375795e-05,70,1943.2931940555573,710000,100,25.85268473625183
27.01672124862671,266.1348786435954,0.14055657386779785,227.1576603608176,145.476662142454,-0.004000497,1.0836896896362305,10.922428369522095,276.7595015131174,14.161036252975464,7.045990095064761,-1.1605102e-05,71,1970.3716986179352,720000,100,25.79178214073181
27.065639972686768,265.3607048271665,0.12849044799804688,225.55688248851155,145.2450093972357,-0.0006218869,1.0575058460235596,11.006903648376465,277.0061026738757,14.14825439453125,8.433448667294654,-1.1593134e-05,72,1997.4961876869202,730000,100,25.878945112228394
26.96456503868103,266.68936032678477,0.1308443546295166,236.12306978716845,145.99028900234458,-0.0038044152,1.0371522903442383,10.921682119369507,278.537819288853,14.174923181533813,7.433500184925593,-1.1553641e-05,73,2024.5211973190308,740000,100,25.79586672782898
26.922529935836792,268.0304293910566,0.14299845695495605,248.97752121005018,146.3771464145248,-0.0010770366,1.0697591304779053,10.856842041015625,277.6378843899676,14.148629426956177,5.210389998310748,-1.1504567e-05,74,2051.5021574497223,750000,100,25.70910143852234
27.025336265563965,268.48917211015015,0.112518310546875,219.0942019492506,146.76336146228724,-0.0019394534,1.061866044998169,10.985021829605103,277.47738985734077,14.152715682983398,6.741532540481619,-1.1481706e-05,75,2078.5871381759644,760000,100,25.85034203529358
26.82414221763611,268.75246729037207,0.10875105857849121,250.413011992312,147.13141518043366,0.016538814,1.0738739967346191,10.914860963821411,283.4287848265668,14.02664852142334,6.346650749541204,-1.1429024e-05,76,2105.4703271389008,770000,100,25.640851259231567
27.027484893798828,268.9161445566755,0.10849475860595703,251.88648465297365,147.22884550506808,0.0020055075,1.078873872756958,11.007608652114868,281.7144224601373,14.132840156555176,4.973702533115782,-1.1384606e-05,77,2132.5567812919617,780000,100,25.83942461013794
26.766344785690308,269.880468555185,0.11669731140136719,153.74846874669242,147.92417177259256,0.009731498,1.0916016101837158,10.850776195526123,281.2395060459491,14.012508869171143,13.839577453511257,-1.1353616e-05,78,2159.3842306137085,790000,100,25.557420015335083
26.73808002471924,271.2363690338941,0.14145374298095703,253.31154145160764,148.11668217374756,0.004978594,1.064574956893921,10.814894437789917,280.0762838432736,14.014841318130493,4.86633416898831,-1.1318235e-05,79,2186.1910803318024,800000,100,25.531267166137695
26.944779872894287,270.2085413478737,0.12116217613220215,147.34004888474334,147.7740716719006,0.00058100186,1.0729868412017822,10.902240991592407,280.9534598235779,14.128881692886353,15.05588034052181,-1.1295565e-05,80,2213.1964609622955,810000,100,25.749964237213135
26.78548312187195,271.45126910865804,0.14305996894836426,236.4674575886865,148.4267887476208,-0.0039335145,1.08280348777771,10.879751443862915,281.4276950583369,13.985048294067383,7.469801893219953,-1.129094e-05,81,2240.0473008155823,820000,100,25.55901002883911
26.854315757751465,270.27191161770963,0.11109256744384766,149.5798362405753,148.05257206937566,-0.0011070555,1.0543479919433594,10.832900524139404,283.8768090392993,14.161194086074829,14.164630626350053,-1.1249028e-05,82,2266.9670026302338,830000,100,25.68819546699524
26.848878145217896,273.1193637345515,0.12787318229675293,248.55094813311698,149.35062245541715,-0.0049871607,1.0759847164154053,10.841352701187134,283.3327705313994,14.103675603866577,5.41800098744688,-1.1217319e-05,83,2293.8788368701935,840000,100,25.644205570220947
26.96532917022705,272.4092953676221,0.11909747123718262,143.1517299354309,149.2420632668738,-0.0029366119,1.0848236083984375,10.882626295089722,286.11456038412524,14.165270805358887,14.557318486700007,-1.1183772e-05,84,2320.900781393051,850000,100,25.76072072982788
26.820152044296265,274.3983478219175,0.11115622520446777,251.4979629355857,149.79964300226007,-0.0039378493,1.051922082901001,10.817347526550293,283.74458180369624,14.136813879013062,5.016384079811882,-1.1192892e-05,85,2347.7856225967407,860000,100,25.656150341033936
27.00087594985962,274.91111343517287,0.10894060134887695,254.43890770411778,150.11481105836506,-0.0038611677,1.0843009948730469,10.936807632446289,285.66269295901276,14.166970014572144,5.706742379463296,-1.1165789e-05,86,2374.8508715629578,870000,100,25.806771993637085
26.951882123947144,276.5077709177765,0.11481142044067383,256.6130699231569,150.52525566269767,-0.0044479114,1.0693531036376953,10.915824890136719,285.8309919408405,14.158544063568115,4.63055635660168,-1.1128046e-05,87,2401.870533466339,880000,100,25.767061233520508
26.910074949264526,276.7353273439671,0.1200571060180664,246.98429727105122,150.66974288445962,-0.0007301625,1.097733497619629,10.78573989868164,288.48581020836986,14.207384586334229,6.517871737964114,-1.1073855e-05,88,2428.850663423538,890000,100,25.69148826599121
26.743545293807983,276.75389101375754,0.1163783073425293,246.0047229709587,150.8140964377868,-0.0011201989,1.0628819465637207,10.825156450271606,288.6074330555338,14.044204950332642,6.9832168759758995,-1.1030997e-05,89,2455.658385038376,900000,100,25.563638925552368
26.908642768859863,277.34010676045557,0.12160372734069824,259.99254320224844,151.19182555236807,0.0068052416,1.0626697540283203,10.862060308456421,288.6935194537482,14.154341220855713,5.257549950846761,-1.101606e-05,90,2482.634142637253,910000,100,25.72356653213501
26.891265153884888,277.7628161888089,0.11413192749023438,231.11856419474265,151.45210558529192,0.00064010767,1.0676395893096924,10.82308292388916,287.98953283304127,14.190594673156738,7.035538716428499,-1.1002705e-05,91,2509.5897014141083,920000,100,25.70875310897827
26.916964769363403,277.5349786006127,0.11742854118347168,236.89010117361894,151.35124530717417,0.004585172,1.0805110931396484,10.801143407821655,286.8426731744521,14.205844640731812,6.64850162982981,-1.09772045e-05,92,2536.5709068775177,930000,100,25.718308687210083
26.94115662574768,279.54817042635915,0.11071610450744629,258.0955244449318,152.54897875593662,0.0050199884,1.0576932430267334,10.858508110046387,289.0912177226784,14.21256399154663,5.44176206121815,-1.0931538e-05,93,2563.569227695465,940000,100,25.7719304561615
26.83495569229126,278.88789011378367,0.11290335655212402,252.56011406621514,152.423357127152,0.020334644,1.0893006324768066,10.776671409606934,289.2590820912871,14.157830715179443,5.781563410141814,-1.09057555e-05,94,2590.464510202408,950000,100,25.6321702003479
27.37919330596924,277.81307711608673,0.11350035667419434,161.80432800345702,151.62222388180385,0.0033323772,1.0801620483398438,11.034960985183716,286.9880104874846,14.41295862197876,12.562860490344411,-1.0881914e-05,95,2617.9133429527283,960000,100,26.184802055358887
26.803242444992065,279.3202246244352,0.1108701229095459,255.05629602814935,152.21944765545464,0.0014712543,1.0773189067840576,10.798552513122559,290.0346819024857,14.115609169006348,5.7249897403860945,-1.0864735e-05,96,2644.78080368042,970000,100,25.61438274383545
26.763678789138794,280.663853334938,0.1209876537322998,220.34288781481672,152.81786981654733,-0.0038409606,1.0734789371490479,10.772818088531494,289.47876914682996,14.09582257270813,7.663991113994673,-1.081662e-05,97,2671.6054542064667,980000,100,25.568554401397705
26.9227454662323,277.50263008310867,0.14765548706054688,51.49625415301821,151.28328034344042,-0.003768001,1.0378491878509521,10.858497381210327,290.39820254479577,14.15444540977478,26.859175614511823,-1.0772983e-05,98,2698.593159675598,990000,100,25.736639738082886
26.78354549407959,282.17521539718445,0.12199139595031738,263.9438009239544,153.39927107736818,-0.0020956355,1.0794832706451416,10.753572463989258,290.6640926462676,14.1127188205719,4.783701851434139,-1.0728265e-05,99,2725.4369082450867,1000000,100,25.581362009048462
26.783937454223633,278.99054442754715,0.12368512153625488,144.9903916285342,152.3836919344786,-0.004046531,1.0550506114959717,10.703247547149658,289.49455613243236,14.196366786956787,15.976226474706804,-1.0722059e-05,100,2752.277206659317,1010000,100,25.60452890396118
26.74084973335266,277.85635388072,0.11368894577026367,154.54365730124246,151.85890943473748,-0.0052859806,1.076977252960205,10.716634750366211,289.90773130173375,14.136317491531372,17.75577138371722,-1.06820025e-05,101,2779.075713634491,1020000,100,25.549482822418213
26.64888072013855,282.53570134605934,0.1131749153137207,263.3367165564581,153.72436180543835,0.00048927753,1.068073034286499,10.716212749481201,289.182534174609,14.050464153289795,4.312736605278908,-1.0669532e-05,102,2805.7870275974274,1030000,100,25.46693229675293
26.626001834869385,280.06727511715025,0.11638593673706055,234.37688602675544,153.05059862721836,-0.0005806937,1.0659983158111572,10.672190189361572,290.0071366305329,14.064371824264526,9.00287680844535,-1.0661458e-05,103,2832.477771759033,1040000,100,25.44260549545288
26.705687999725342,282.1110148218514,0.11225199699401855,256.89261928719833,154.0237396004934,-0.00076510257,1.1034636497497559,10.704758882522583,289.6461022223555,14.07080078125,4.849789957980809,-1.0594805e-05,104,2859.250151157379,1050000,100,25.489189624786377
26.636353969573975,282.00752424375736,0.18862581253051758,258.13740817518277,153.91181957478102,0.0021402054,1.058840036392212,10.68993878364563,290.52238106118324,13.993072032928467,5.028539929844484,-1.0573735e-05,105,2885.9489512443542,1060000,100,25.386616945266724
26.804615020751953,281.7909845665457,0.16508817672729492,238.88119261527032,153.85479134187227,0.0068588494,1.4066641330718994,10.649531602859497,289.6719338233393,13.888956785202026,6.359606917399048,-1.0560617e-05,106,2912.814293861389,1070000,100,25.23153829574585
26.501328229904175,282.72480998962766,0.16050004959106445,257.9018113504109,154.62064452885133,0.03044212,1.4874980449676514,10.511574983596802,290.2346384841332,13.646613597869873,4.649616505436879,-1.0521327e-05,107,2939.3752806186676,1080000,100,24.851357460021973
26.459479570388794,281.3985560951168,0.1734302043914795,256.8586622000443,153.29101406228506,0.015291847,1.5256052017211914,10.548289775848389,289.1756356090966,13.514636278152466,5.288745790837558,-1.0499913e-05,108,2965.9257366657257,1090000,100,24.75812005996704
26.516656637191772,280.79870739597385,0.11108922958374023,247.04879807601566,153.03517106354107,0.004334239,1.5683579444885254,10.549001455307007,287.85587296806983,13.595924854278564,5.974786334994687,-1.047289e-05,109,2992.548894405365,1100000,100,24.835976362228394
26.55105185508728,281.10194031840973,0.12514734268188477,254.4901970202236,153.33053416158714,-0.0022113381,1.3386154174804688,10.61868405342102,291.0666025373749,13.771848917007446,4.6360871793838365,-1.0437348e-05,110,3019.184660434723,1110000,100,25.08647131919861
