train-AverageReturn,train-NumTrajs,train-PolicyExecTime,Itr,train-AverageDiscountedReturn,train-MinReturn,LossBefore,LossAfter,train-StdReturn,n_timesteps,train-MaxReturn,Time-Optimization,ItrTime,Time-Sampling,Time,Time-SampleProc,train-EnvExecTime
28.67752946339589,100,14.648898124694824,21,22.3430294759577,23.80707631430062,-1.3523442e-05,-0.0038698828,1.8454592230058,220000,32.72787183546945,1.1304163932800293,25.737308502197266,24.487111806869507,559.3932807445526,0.1187746524810791,9.112264156341553
28.816048746565897,100,14.948178768157959,22,22.400992572443172,22.31773167005032,-1.3484272e-05,-0.0036287822,1.928159656619387,230000,33.50720322186256,1.1437976360321045,26.21880555152893,24.956215858459473,585.6840281486511,0.11804986000061035,9.268168449401855
28.71762568688753,100,14.678989171981812,23,22.427730857673822,24.61365802629823,-1.3447153e-05,-0.0014584132,1.8124432121773497,240000,33.34302272028568,1.14837646484375,25.848013401031494,24.57705020904541,611.602872133255,0.12172651290893555,9.153843879699707
29.30322292869175,100,14.58095908164978,24,22.936820689732443,25.365604756300772,-1.3400724e-05,-0.0017792915,1.7203094807613353,250000,34.73102079252488,1.1001026630401611,25.69162368774414,24.44012713432312,637.3589570522308,0.15023589134216309,9.132359027862549
29.066207254291633,100,14.634143114089966,25,22.710314671758002,23.408438018461872,-1.3358731e-05,-0.0016152197,2.183432736177219,260000,33.689325794866996,1.113288164138794,25.713144302368164,24.472246408462524,663.1517012119293,0.12685608863830566,9.110744953155518
29.056457218457222,100,14.693935871124268,26,22.765823558853022,23.49214968263343,-1.3307845e-05,-0.0027196063,1.9661392808180558,270000,33.637912926372124,1.1485769748687744,25.82590937614441,24.548868417739868,689.0386321544647,0.12750792503356934,9.121011972427368
29.44799950780607,100,14.624186515808105,27,23.14821615047612,23.50350896655522,-1.3273074e-05,-0.0021884367,2.128998194935911,280000,33.53557708911898,1.128937005996704,25.7763409614563,24.503377676010132,714.8797197341919,0.14324069023132324,9.138691902160645
29.438792614291355,100,14.562618970870972,28,23.153841767324778,25.568949419895485,-1.3237837e-05,-0.0033854556,1.8440540845236664,290000,33.2640147651679,1.1224925518035889,25.711118698120117,24.46253204345703,740.6561148166656,0.12510251998901367,9.175920009613037
29.609896066073812,100,14.542375802993774,29,23.251600200459364,24.561230162547936,-1.31678e-05,-0.0027003,1.6755364625535916,300000,33.67638038133917,1.078104019165039,25.58645248413086,24.386825799942017,766.3120563030243,0.12042760848999023,9.115145444869995
29.649388898874445,100,14.689922094345093,30,23.227453708754027,24.760746546065885,-1.3095935e-05,-0.000898292,1.8076491994522428,310000,33.850200258656514,1.1355810165405273,25.842565059661865,24.588348865509033,792.2190024852753,0.11784052848815918,9.177788496017456
29.678517462744672,100,14.571542739868164,31,23.393609081167796,22.326738854983745,-1.30343005e-05,-0.0031510508,2.086603739408333,320000,33.83566862942429,1.1149625778198242,25.629265546798706,24.399305820465088,817.9210245609283,0.1137847900390625,9.099791765213013
29.93972804132553,100,14.650666236877441,32,23.509388711212235,24.464741922941954,-1.2998401e-05,-0.0030042941,1.987333223453197,330000,34.20891249027892,1.1005985736846924,25.708826780319214,24.487060070037842,843.6903834342957,0.12035822868347168,9.108759880065918
29.981643720397937,100,14.675718307495117,33,23.486091036740362,24.19710366140527,-1.2963566e-05,-0.002770542,1.7159830860483936,340000,33.54166555581414,1.1147267818450928,25.817659378051758,24.558913469314575,869.5774247646332,0.14330267906188965,9.148417234420776
29.638750641961206,100,14.560351610183716,34,23.326676401014605,25.293513038296506,-1.2912614e-05,-0.0016372856,1.7539611434683076,350000,34.28768827683973,1.1309232711791992,25.702249765396118,24.419116258621216,895.3483793735504,0.15066266059875488,9.134276866912842
29.784076282898617,100,14.69015121459961,35,23.40990313752815,25.859296842222765,-1.2862329e-05,-0.002789766,1.9469541070145178,360000,34.0933660358859,1.1249487400054932,25.817036867141724,24.543378114700317,921.236686706543,0.1478564739227295,9.110334634780884
30.250703443419415,100,14.57625699043274,36,23.944521950660892,24.56108524147889,-1.2797725e-05,-0.0026964624,1.9222647873583065,370000,35.13090563634245,1.1186158657073975,25.60729670524597,24.351487398147583,946.9069499969482,0.13638544082641602,9.05837082862854
30.022775317861278,100,14.697835922241211,37,23.663323130850035,25.880613020722354,-1.2745061e-05,-0.0023130414,1.8127422593536044,380000,34.69433172530781,1.2054986953735352,25.94642472267151,24.60308313369751,972.914883852005,0.13708853721618652,9.179776430130005
30.137070837028418,100,14.633320569992065,38,23.815783061866565,24.624274237165174,-1.2690988e-05,-0.0025445286,1.8191268719818374,390000,34.85467437132634,1.1407203674316406,25.7452871799469,24.492116689682007,998.7294290065765,0.11170077323913574,9.127479076385498
29.953532349141646,100,14.66718339920044,39,23.65423850311842,25.383936134525552,-1.2645935e-05,-0.0023270526,1.71828986920233,400000,34.02332672939975,1.0965847969055176,25.7089581489563,24.474267959594727,1024.503157377243,0.1372699737548828,9.076723337173462
30.651381070220044,100,14.824606895446777,40,24.252148216169324,25.182445945349684,-1.2599511e-05,-0.002797111,1.6484222801707655,410000,34.24861782099922,1.140185832977295,26.028948307037354,24.765101671218872,1050.5951743125916,0.12289166450500488,9.195910692214966
30.24500692689813,100,14.674533128738403,41,23.795436270607883,22.80808822269391,-1.25382585e-05,-0.0019478061,1.7223025630968942,420000,34.461496502173844,1.0998706817626953,25.764017820358276,24.550559282302856,1076.4258301258087,0.11285591125488281,9.149024248123169
30.373684990009682,100,14.576270580291748,42,23.978853821678857,22.220976837290518,-1.2507173e-05,-0.0025019774,1.9533698022450103,430000,34.784698878965955,1.1036648750305176,25.628052473068237,24.404630661010742,1102.1185986995697,0.11890029907226562,9.093297481536865
30.573448268421274,100,14.568865776062012,43,24.137597886892163,27.060246087300502,-1.2438426e-05,-0.0053707836,1.5733770758544954,440000,34.386079707460596,1.101245403289795,25.65701961517334,24.409324407577515,1127.844669342041,0.14569711685180664,9.10643219947815
30.690318381455203,100,14.624954462051392,44,24.26697845229218,25.760188159555742,-1.2363554e-05,-0.0028043445,1.7953528403265457,450000,34.213449463947505,1.1281375885009766,25.733595848083496,24.475919485092163,1153.6501016616821,0.12881231307983398,9.125553131103516
30.657809424523588,100,14.623172998428345,45,24.231574184248828,24.27103287851824,-1.232757e-05,-0.003263402,2.069444148728572,460000,34.63998981452844,1.0985870361328125,25.737123489379883,24.50925040245056,1179.457240819931,0.12828707695007324,9.147954225540161
30.959829403889163,100,14.582700729370117,46,24.492166802531642,22.414555988564015,-1.22927495e-05,-0.0035529486,2.096303183825146,470000,36.0241697307566,1.101330041885376,25.68121838569641,24.451740980148315,1205.1981213092804,0.12735867500305176,9.13032579421997
30.91730265824174,100,14.619791507720947,47,24.43417104151978,26.94662363447545,-1.2225099e-05,-0.0026409912,1.672577062938704,480000,34.35090106878845,1.1221470832824707,25.68016266822815,24.426848888397217,1230.9471626281738,0.1304609775543213,9.087477445602417
31.21992999418699,100,14.537940263748169,48,24.646002289718872,25.312280520860238,-1.217428e-05,-0.003474549,1.9733070095420384,490000,36.428003080857444,1.126176357269287,25.633774042129517,24.388821363449097,1256.649665594101,0.1180417537689209,9.128066301345825
31.261966939791872,100,14.73643445968628,49,24.592071517428657,25.43188356252497,-1.2130401e-05,-0.0025981884,1.7619711502086046,500000,34.857365037852226,1.1410348415374756,26.009565830230713,24.735013246536255,1282.7328534126282,0.1326291561126709,9.262773752212524
31.362066805902472,100,14.657507181167603,50,24.68955697725672,26.30725848593888,-1.20806835e-05,-0.0026172039,1.9038148177289673,510000,35.86703664620436,1.126760482788086,25.839862823486328,24.601008415222168,1308.6453878879547,0.10977435111999512,9.208385705947876
31.377305498840954,100,14.605630874633789,51,24.683943132021792,24.18377749154299,-1.2031286e-05,-0.0015358867,1.9065977371250074,520000,35.75207757918362,1.1175129413604736,25.681904792785645,24.42524218559265,1334.390293598175,0.13832473754882812,9.099936485290527
31.589338087321803,100,14.661571979522705,52,24.847909793719165,27.996960086306927,-1.1998517e-05,0.00014992712,1.6248172250672934,530000,36.024028175009306,1.1447699069976807,25.843616008758545,24.562180280685425,1360.3022515773773,0.13541865348815918,9.172794342041016
31.779856843572702,100,14.632568120956421,53,24.943550044063922,26.011382097322322,-1.1936204e-05,-0.0023817963,1.8257065842729037,540000,34.78868966005824,1.1204819679260254,25.82646679878235,24.574316263198853,1386.1982562541962,0.13086175918579102,9.207976818084717
31.68688264446051,100,15.539383888244629,54,24.81868670637848,28.106588358182623,-1.1900974e-05,-0.0038031968,1.7116891014192919,550000,36.138276489589096,1.3105311393737793,27.367558479309082,25.925183296203613,1413.630130290985,0.13106656074523926,9.606630563735962
32.14073532841498,100,16.151525259017944,55,25.24711642834388,27.586324113870887,-1.1854282e-05,-0.0036864076,1.7299024586268075,560000,35.96857816902056,1.287846326828003,28.233383417129517,26.82498002052307,1441.9494018554688,0.11949872970581055,9.882676124572754
32.0693592378522,100,15.292651176452637,56,25.14888526264102,27.146936556886672,-1.1805899e-05,-0.0029575748,1.8667304985873536,570000,35.172167141730554,1.1209473609924316,26.863797187805176,25.618224620819092,1468.9050364494324,0.12359786033630371,9.548897504806519
31.905974465843574,100,14.593438386917114,57,24.90715139951685,27.0325458498385,-1.1778651e-05,-0.002910335,1.9859184229447628,580000,35.64127510826048,1.1279714107513428,25.750946044921875,24.473336219787598,1494.720921754837,0.14831161499023438,9.112298727035522
32.31872243734544,100,14.568732500076294,58,25.276244704835193,28.800374579820602,-1.1735892e-05,-0.0024380852,1.597932169175647,590000,35.57429436880448,1.134382963180542,25.703010320663452,24.444092512130737,1520.488340139389,0.1235969066619873,9.15481185913086
32.230826084854755,100,14.440908193588257,59,25.169429352067525,27.596948114686818,-1.1664575e-05,-0.0013772213,1.6629493025970163,600000,35.880858770729525,1.138350009918213,25.543450593948364,24.295332670211792,1546.0985026359558,0.10860204696655273,9.120916366577148
32.865524543118205,100,14.518363237380981,60,25.716608568003245,29.087133178108928,-1.16352285e-05,-0.0006973225,1.7047882570660051,610000,36.60711041452295,1.310051679611206,25.83815050125122,24.340139627456665,1572.0055012702942,0.18605279922485352,9.098483085632324
32.848582723463686,100,14.434997797012329,61,25.675390913925007,27.023512750189735,-1.1579489e-05,-0.0028866655,1.812446651952031,620000,37.508269869492054,1.5976970195770264,26.052907943725586,24.267796754837036,1598.1290051937103,0.1855776309967041,9.11135983467102
32.89907826247527,100,14.179457426071167,62,25.704131860368744,29.318896516311366,-1.1523835e-05,-0.0022063944,1.5097988880389033,630000,35.90070824954602,1.7208380699157715,25.815287828445435,23.901692867279053,1624.0121488571167,0.19205498695373535,9.004709959030151
32.47497851741794,100,14.297899007797241,63,25.294749768657493,26.733131749677646,-1.1474281e-05,-0.0013839795,1.7786373891717229,640000,35.60509353557523,1.5662908554077148,25.785588026046753,24.0831241607666,1649.8695979118347,0.13545489311218262,9.065937042236328
32.75524728480973,100,14.310588359832764,64,25.48440117035165,28.542801621678976,-1.1431738e-05,-0.002283072,1.617339118790303,650000,36.04689703191168,1.2569804191589355,25.50178360939026,24.13212561607361,1675.5101161003113,0.11088871955871582,9.099207401275635
32.85516351749362,100,14.286147594451904,65,25.59426479662604,28.878106171047932,-1.1383168e-05,0.0006504493,1.6469943577081745,660000,36.34925849633017,1.0781748294830322,25.22525906562805,24.03807234764099,1700.8260385990143,0.1071019172668457,9.044679641723633
33.15353915384051,100,13.966304540634155,66,25.896052923847993,25.409560978149177,-1.1339435e-05,-0.0024471765,1.7023780356616138,670000,36.95817777042468,1.0710029602050781,24.77157950401306,23.571553230285645,1725.6536812782288,0.12832903861999512,8.912132740020752
32.870327103751045,100,13.903943538665771,67,25.552558678125898,28.773450664844674,-1.1288778e-05,-0.0025981457,1.6961864084697225,680000,37.31952034964191,1.1047859191894531,24.777507305145264,23.557451963424683,1750.4931333065033,0.11449456214904785,8.94866156578064
33.21813530223251,100,14.200438737869263,68,25.852199728543205,28.486104538644437,-1.1272723e-05,-0.0016883947,1.6305035275597697,690000,36.75840529595703,1.0757482051849365,25.254437685012817,24.043047666549683,1775.8137538433075,0.13498353958129883,9.129767894744873
33.17585489464764,100,14.077630043029785,69,25.79395272375746,28.511922385397497,-1.1240904e-05,-0.0027047633,1.757639273786431,700000,36.84145527678775,1.0987465381622314,24.918524742126465,23.701136589050293,1800.7885410785675,0.11797237396240234,8.910363674163818
33.240629735345344,100,13.913797378540039,70,25.890575155326463,29.424586152067626,-1.11934705e-05,-0.0017126222,1.4957391053660969,710000,37.19938404393771,1.0969960689544678,24.77207612991333,23.551267623901367,1825.6220917701721,0.12301754951477051,8.943047761917114
32.79112101714008,100,14.060893058776855,71,25.475474152179757,26.93734078030774,-1.1150191e-05,-0.0015473514,1.679344889756178,720000,36.591221709301074,1.068753719329834,24.87618088722229,23.695674180984497,1850.5604112148285,0.11100339889526367,8.934581279754639
33.409399029168284,100,14.034313917160034,72,25.98947780403687,29.18617281181955,-1.1098089e-05,-0.0025751411,1.8066360336112888,730000,37.07177943942827,1.0672311782836914,24.845853328704834,23.669294357299805,1875.4632833003998,0.1086721420288086,8.931488513946533
33.36796028511947,100,14.146198987960815,73,25.943884984273808,29.045287433693012,-1.1058908e-05,0.0014451977,1.7092581787276067,740000,37.21263857030379,1.0623726844787598,24.951544523239136,23.782017469406128,1900.4763219356537,0.10646700859069824,8.932934999465942
33.45003844504402,100,14.005128383636475,74,26.054816295918314,30.272361918551347,-1.1014861e-05,0.0023960723,1.6357457473486803,750000,38.325896100851125,1.0669410228729248,24.810755491256714,23.626962423324585,1925.3456802368164,0.1160895824432373,8.92469573020935
33.07944417408307,100,13.928472995758057,75,25.74004382933958,28.77722327207565,-1.0967449e-05,-0.0017311005,1.8585715636432156,760000,37.415162317875485,1.0524842739105225,24.70486354827881,23.53180432319641,1950.1149954795837,0.11992692947387695,8.900975942611694
32.941018910688484,100,13.943016529083252,76,25.554243093880988,27.4791756463329,-1.0935671e-05,-0.0027269097,1.8301187964279637,770000,36.521059811335924,1.0609004497528076,24.762879371643066,23.58268642425537,1974.9411408901215,0.11862397193908691,8.939717769622803
33.446426189338524,100,14.046207189559937,77,26.03992006365068,27.97492731588861,-1.0908165e-05,-0.0028237998,1.557894790900567,780000,36.856925612919206,1.060445785522461,24.844462394714355,23.67022395133972,1999.8429064750671,0.1130673885345459,8.92064642906189
33.29533866865374,100,14.007681131362915,78,25.903189177107173,27.074430453476666,-1.0861551e-05,0.002098391,1.996849002580351,790000,37.47727343548276,1.0635004043579102,24.85568642616272,23.67833948135376,2024.7597835063934,0.11323976516723633,8.963139533996582
33.14291776993178,100,14.00095272064209,79,25.76789597034989,26.394006237673743,-1.0830093e-05,-0.0010764616,1.8694738092130545,800000,36.98639307352696,1.06884765625,24.742902755737305,23.567935943603516,2049.564688682556,0.10550951957702637,8.862458229064941
33.507838651747896,100,13.937192678451538,80,26.13480387117011,28.940886113384252,-1.0802979e-05,0.0026048704,1.9589404076075,810000,38.131395257181985,1.0831432342529297,24.76532006263733,23.574169635772705,2074.3908224105835,0.10728716850280762,8.937736988067627
33.41992134636871,100,14.023704767227173,81,26.057862301287493,29.293564070999942,-1.0781245e-05,0.0036843966,1.5962739106762793,820000,37.44657280024906,1.0769412517547607,24.794774293899536,23.610164165496826,2099.243400812149,0.10691046714782715,8.885375499725342
33.115781447637225,100,14.128008604049683,82,25.764848406909305,28.76178923600976,-1.0760222e-05,0.00094237155,1.7673416000298048,830000,36.95297640541414,1.0698575973510742,24.97687602043152,23.791563510894775,2124.2772715091705,0.1147909164428711,8.937649726867676
33.42112667069105,100,14.009193897247314,83,26.05437497300584,27.22813526379403,-1.0714931e-05,-0.00149356,1.737508494888888,840000,36.60883530809324,1.0513780117034912,24.77536106109619,23.60393214225769,2149.10982465744,0.11900138854980469,8.900098323822021
33.439979701544594,100,13.940352439880371,84,26.03202097107154,29.08927556525709,-1.0689192e-05,-0.001874299,1.6944705158018445,850000,37.28348636165127,1.0860235691070557,24.74041748046875,23.546364307403564,2173.909998178482,0.10740232467651367,8.896008491516113
33.69480924042469,100,14.127712726593018,85,26.303423100971134,28.12185744387333,-1.0665289e-05,0.0008380942,2.005335574026708,860000,37.54591223196628,1.0872037410736084,25.02399778366089,23.795145988464355,2199.0021176338196,0.14097881317138672,8.953793287277222
33.64794621087587,100,13.966799259185791,86,26.201363509575494,28.101037925734143,-1.06679345e-05,0.010211148,1.9334283395624368,870000,37.650923354620986,1.094820499420166,24.792130708694458,23.571852922439575,2223.855550289154,0.12479305267333984,8.90924620628357
33.7565329926085,100,13.95887041091919,87,26.317678700304278,29.428659624516868,-1.0611414e-05,0.0033010417,1.7591914998755183,880000,37.08274718053018,1.0775418281555176,24.84843373298645,23.647356510162354,2248.765103340149,0.12276959419250488,8.984979152679443
33.54501301245267,100,13.889284610748291,88,26.055468162701708,27.475144099240183,-1.06162615e-05,-0.00093555957,1.5096904474545694,890000,36.74410683975042,1.057145595550537,24.630680322647095,23.467278480529785,2273.4572129249573,0.10565853118896484,8.876392126083374
33.97085386067007,100,14.134045124053955,89,26.47312912027921,29.78745077093008,-1.0570811e-05,-0.0018376501,1.6020922224799066,900000,37.026640162375735,1.1742336750030518,25.203813314437866,23.88713264465332,2298.721314430237,0.14171099662780762,9.036648750305176
33.74477204438881,100,14.039977788925171,90,26.25521274211704,28.559048193607236,-1.0535191e-05,-0.0032295128,1.7307879828314343,910000,37.33319307113319,1.0531389713287354,24.86752223968506,23.701715230941772,2323.6577155590057,0.11193394660949707,8.962813138961792
33.908869170227334,100,14.031251668930054,91,26.376581715126985,31.0525531545556,-1.0485337e-05,-0.002994945,1.436662899563641,920000,37.56148782844039,1.0896663665771484,24.89255714416504,23.675379514694214,2348.611540555954,0.12682223320007324,8.94565749168396
33.655154692153225,100,14.103438377380371,92,26.189125527792854,29.4893897546951,-1.0467702e-05,-0.0017381617,1.6267121065814754,930000,37.29654350635507,1.0520977973937988,24.878700256347656,23.71163010597229,2373.548451900482,0.11439108848571777,8.913694143295288
33.98377325277482,100,13.994551420211792,93,26.46877736780466,29.27804599464397,-1.0437283e-05,-0.0012109192,1.7484343038303518,940000,37.344572631762546,1.113664150238037,24.88667321205139,23.66295623779297,2398.497698068619,0.10945439338684082,8.960296392440796
33.95328243584742,100,14.035128116607666,94,26.365242999523346,28.14265169256289,-1.03943985e-05,-0.001455239,1.5383531937324337,950000,37.614256014645576,1.0674777030944824,24.81521701812744,23.622994422912598,2423.3795120716095,0.12401270866394043,8.894266128540039
34.02694657921218,100,13.886704921722412,95,26.45963824521191,30.187015549643572,-1.0349912e-05,-0.0028855267,1.7544374490448902,960000,38.140194820169405,1.0489387512207031,24.714115619659424,23.543747425079346,2448.1525559425354,0.12064981460571289,8.954639673233032
33.91303426175758,100,13.997869491577148,96,26.358428063655964,30.108330697250235,-1.0322088e-05,-0.0006790771,1.403284898914188,970000,37.074825571871976,1.0770983695983887,24.85267734527588,23.6665301322937,2473.0653133392334,0.10834693908691406,8.971330881118774
34.06476625180866,100,13.976357221603394,97,26.44717539344461,29.796874226803993,-1.0290131e-05,0.005164142,1.6688675943762823,980000,38.26107068853077,1.066636562347412,24.762579679489136,23.571476936340332,2497.8894550800323,0.1237645149230957,8.893154382705688
34.15177029671257,100,13.96558141708374,98,26.53907021186468,29.915797483955767,-1.0244751e-05,0.0030153804,1.4279402548807594,990000,37.20422147663494,1.0820367336273193,24.80832839012146,23.611438751220703,2522.7571969032288,0.11425065994262695,8.949951410293579
34.180961512681094,100,13.984472751617432,99,26.578535841967117,29.590778853854108,-1.01867945e-05,-0.0019475481,1.3749582035832273,1000000,37.72197095854138,1.0718622207641602,24.816649913787842,23.61685061454773,2547.633036136627,0.12729144096374512,8.917916536331177
33.80420524914807,100,13.950316190719604,100,26.20074929167014,28.23190932305502,-1.0162868e-05,0.000493606,1.688153156101604,1010000,37.64968362955929,1.0840449333190918,24.767602682113647,23.570363521575928,2572.468606233597,0.11240005493164062,8.92149305343628
34.03101992340554,100,14.082302331924438,101,26.3139984509582,30.992085794403653,-1.012e-05,-0.001415481,1.4884510948379277,1020000,37.651868691368136,1.0633811950683594,24.897261142730713,23.7262122631073,2597.4248547554016,0.1067800521850586,8.947820901870728
34.67785432475587,100,13.856435537338257,102,26.956233752464573,30.451862702746805,-1.0103592e-05,1.8303308e-06,1.5040320151874929,1030000,37.23827799958717,1.0683557987213135,24.64622163772583,23.44944930076599,2622.1312136650085,0.1278243064880371,8.894844055175781
33.83733164155744,100,14.019465684890747,103,26.202088677428073,29.108244381273533,-1.00743855e-05,-0.0035568145,1.6861888420644804,1040000,37.02107184750902,1.0662412643432617,24.79636526107788,23.6125066280365,2646.9856085777283,0.11697101593017578,8.898789882659912
34.087617512971775,100,14.00644850730896,104,26.407446493791326,28.90368508344601,-1.0053243e-05,-0.002836966,1.587241128880046,1050000,36.684899976496396,1.056213617324829,24.82901906967163,23.660003423690796,2671.8761987686157,0.11178255081176758,8.956977367401123
34.21301702304341,100,13.947566509246826,105,26.55027093121768,29.091954507961148,-1.0023457e-05,-0.0006772352,1.700729975187591,1060000,37.63037238261674,1.0891847610473633,24.73763084411621,23.5352303981781,2696.675770998001,0.11255025863647461,8.889493465423584
34.357707618868055,100,14.047302007675171,106,26.668641754453503,30.824389770245908,-1.0012545e-05,-0.0026564763,1.5139082712962764,1070000,37.83477642912572,1.0680732727050781,24.883806228637695,23.702364921569824,2721.617620229721,0.11266446113586426,8.95967960357666
34.460774710547234,100,13.983544111251831,107,26.782943602117527,28.591713562665184,-9.988102e-06,-0.0025182948,1.8634149232380706,1080000,37.77084761022411,1.0731866359710693,24.83908987045288,23.649415254592896,2746.516431093216,0.11581277847290039,8.9404296875
34.0264227098644,100,14.009817600250244,108,26.342544958308558,29.208134899834192,-9.971194e-06,-0.0020224233,1.8540379102726203,1090000,38.22470762128631,1.1049432754516602,24.820552110671997,23.594472646713257,2771.3947072029114,0.12043285369873047,8.8890061378479
34.24055611665385,100,14.033459901809692,109,26.533457497418464,30.44316462380276,-9.937961e-06,-0.0017218477,1.4891098569704495,1100000,38.23339830081861,1.0796475410461426,24.892511129379272,23.67704463005066,2796.3449041843414,0.1351172924041748,8.947684049606323
