Iteration	Time	TimestepsThisBatch	PoolSize	LastEpReturn	Episodes	MaxEpReturn	TimestepsSoFar
43	350.0002541542053	1000	45000	316.70476293302863	513	357.13943566952383	45000
44	358.1367521286011	1000	46000	311.66221429919455	520	357.13943566952383	46000
45	366.1411373615265	1000	47000	321.7909008862461	528	357.13943566952383	47000
46	374.0213370323181	1000	48000	326.5058662558974	536	357.13943566952383	48000
47	381.7390286922455	1000	49000	322.0889999790159	543	361.71616709978497	49000
48	389.5241105556488	1000	50000	316.0643077067818	551	361.71616709978497	50000
49	397.12568736076355	1000	51000	307.927689029255	561	361.71616709978497	51000
50	405.1811957359314	1000	52000	334.7777228817273	569	361.71616709978497	52000
51	412.95397448539734	1000	53000	317.99640447947144	577	368.73143632005514	53000
52	420.5821521282196	1000	54000	335.5389711554395	584	368.73143632005514	54000
53	428.34766244888306	1000	55000	319.36133284945146	592	368.73143632005514	55000
54	436.07511496543884	1000	56000	331.8281044754644	600	368.73143632005514	56000
55	443.6765639781952	1000	57000	353.3692754136312	608	368.73143632005514	57000
56	451.60876417160034	1000	58000	333.5121698518175	615	368.73143632005514	58000
57	459.33375358581543	1000	59000	335.51648556435254	623	368.73143632005514	59000
58	466.9385395050049	1000	60000	347.40431797390977	631	368.73143632005514	60000
59	474.69346737861633	1000	61000	319.4195829448024	639	368.73143632005514	61000
60	482.5431628227234	1000	62000	312.69215568146717	646	368.73143632005514	62000
61	490.254154920578	1000	63000	351.49750455377404	654	393.122725825548	63000
62	498.5634799003601	1000	64000	337.64149880888135	663	393.122725825548	64000
63	506.4902789592743	1000	65000	304.77244126501535	671	393.122725825548	65000
64	514.2514119148254	1000	66000	323.79092185293723	679	393.122725825548	66000
65	522.1921989917755	1000	67000	317.43585128039007	686	393.122725825548	67000
66	530.4495179653168	1000	68000	6.158762141940172	695	393.122725825548	68000
67	538.2824597358704	1000	69000	354.9256627559188	706	393.122725825548	69000
68	546.0383610725403	1000	70000	357.3788806312572	714	393.122725825548	70000
69	554.3024079799652	1000	71000	346.345066252385	721	393.122725825548	71000
70	562.2423677444458	1000	72000	335.7216315853157	729	393.122725825548	72000
71	570.2347979545593	1000	73000	327.810812996509	737	393.122725825548	73000
72	578.1247727870941	1000	74000	345.0010840368045	745	393.122725825548	74000
73	586.159609079361	1000	75000	323.95664019448213	753	393.122725825548	75000
74	594.1525886058807	1000	76000	329.02459450416706	761	393.122725825548	76000
75	601.9944088459015	1000	77000	335.85802618595005	769	393.122725825548	77000
76	609.5644383430481	1000	78000	352.6198393630307	777	393.122725825548	78000
77	617.49116563797	1000	79000	377.6793210988417	784	393.122725825548	79000
78	625.2068047523499	1000	80000	376.799768487216	792	393.122725825548	80000
79	633.1139900684357	1000	81000	349.44462625452206	800	393.122725825548	81000
80	641.3982269763947	1000	82000	373.375156921515	807	393.122725825548	82000
81	649.6565775871277	1000	83000	368.04116810687543	815	398.2255354272162	83000
82	657.5277106761932	1000	84000	344.3454516799524	823	398.2255354272162	84000
83	665.3158345222473	1000	85000	380.8490534431848	830	398.2255354272162	85000
84	672.9661796092987	1000	86000	386.82727718204654	838	398.2255354272162	86000
85	680.7364287376404	1000	87000	350.46570254481503	846	408.0141129309714	87000
86	688.478449344635	1000	88000	385.8745533163803	853	408.0141129309714	88000
87	696.1319470405579	1000	89000	357.045575930485	862	408.0141129309714	89000
88	703.8544390201569	1000	90000	372.6396862612491	869	408.0141129309714	90000
89	712.0184037685394	1000	91000	358.26746241339816	877	408.0141129309714	91000
90	719.8537600040436	1000	92000	332.1924488079431	885	408.0141129309714	92000
91	727.7554450035095	1000	93000	346.9937235910257	893	408.0141129309714	93000
92	736.0341000556946	1000	94000	404.03395467128854	900	408.0141129309714	94000
93	743.8070816993713	1000	95000	362.88181859705026	908	408.0141129309714	95000
94	751.5418956279755	1000	96000	391.2473149387739	915	408.0141129309714	96000
95	759.1269516944885	1000	97000	373.97147208711243	923	408.0141129309714	97000
96	767.0799160003662	1000	98000	357.8201360905801	931	408.0141129309714	98000
97	775.1180284023285	1000	99000	377.8808239035143	938	408.0141129309714	99000
98	782.7943892478943	1000	100000	381.7881981959289	946	408.0141129309714	100000
99	790.5017602443695	1000	101000	391.47778332839425	953	408.0141129309714	101000
100	798.7158772945404	1000	102000	405.93190766489727	961	408.0141129309714	102000
101	806.7606692314148	1000	103000	392.0672736268489	968	408.0141129309714	103000
102	814.481885433197	1000	104000	392.94989776722076	976	408.0141129309714	104000
103	822.1566236019135	1000	105000	387.1710423758666	983	408.0141129309714	105000
104	830.2796537876129	1000	106000	390.8176641063201	990	408.0141129309714	106000
105	838.3611147403717	1000	107000	388.67578177786135	998	409.6214932436042	107000
106	846.2598717212677	1000	108000	391.8610854164399	1006	409.6214932436042	108000
107	854.010576248169	1000	109000	375.84535343902485	1013	409.6214932436042	109000
108	862.4224717617035	1000	110000	387.60554737813817	1020	409.6214932436042	110000
109	870.1961109638214	1000	111000	382.28140883945315	1028	412.43170384590525	111000
110	877.88600730896	1000	112000	387.2584251647792	1035	412.43170384590525	112000
111	885.927806854248	1000	113000	408.42188374373177	1043	412.43170384590525	113000
112	893.7016241550446	1000	114000	399.9461107991552	1050	412.43170384590525	114000
113	902.0348036289215	1000	115000	397.1113432690985	1058	412.43170384590525	115000
114	909.8863294124603	1000	116000	403.1723760033644	1065	415.72911631559515	116000
115	917.796751499176	1000	117000	422.52479948885707	1072	431.8772973311601	117000
116	925.8154594898224	1000	118000	337.72503211939363	1079	431.8772973311601	118000
117	934.1263060569763	1000	119000	410.66490189978583	1087	431.8772973311601	119000
118	942.6142613887787	1000	120000	404.7440890062744	1095	431.8772973311601	120000
119	950.5262379646301	1000	121000	407.4015116804938	1102	448.80797758056525	121000
120	958.262099981308	1000	122000	345.3919110405817	1113	448.80797758056525	122000
121	965.8243355751038	1000	123000	404.4348088506847	1121	448.80797758056525	123000
122	973.98610496521	1000	124000	246.91427073475361	1128	448.80797758056525	124000
123	982.4250609874725	1000	125000	456.2567243213489	1135	456.2567243213489	125000
124	990.2896246910095	1000	126000	402.5405878555835	1142	456.2567243213489	126000
125	998.153226852417	1000	127000	380.8293279707094	1149	456.2567243213489	127000
126	1005.8816645145416	1000	128000	405.53334007355795	1157	456.2567243213489	128000
127	1013.9134087562561	1000	129000	391.16276519745867	1164	456.2567243213489	129000
128	1022.0553665161133	1000	130000	409.75490458182503	1171	456.2567243213489	130000
129	1029.7132992744446	1000	131000	419.4153503288628	1178	518.6033642660179	131000
130	1037.9860010147095	1000	132000	420.70218569774323	1184	518.6033642660179	132000
131	1045.8725922107697	1000	133000	430.2931539813978	1191	518.6033642660179	133000
132	1053.6229467391968	1000	134000	371.5862344489414	1198	518.6033642660179	134000
133	1061.485378742218	1000	135000	384.2535983204625	1206	518.6033642660179	135000
134	1069.7527740001678	1000	136000	556.6276286176713	1212	556.6276286176713	136000
135	1077.6361532211304	1000	137000	513.1628090229234	1219	567.8517124646703	137000
136	1085.2243859767914	1000	138000	400.00514222566926	1225	567.8517124646703	138000
137	1092.9731459617615	1000	139000	444.47911741462275	1231	590.2710226136464	139000
138	1100.7053804397583	1000	140000	466.30444097806463	1238	590.2710226136464	140000
139	1108.5253825187683	1000	141000	485.8874636320273	1245	590.2710226136464	141000
140	1116.548329114914	1000	142000	572.593362692357	1251	590.2710226136464	142000
141	1124.8665571212769	1000	143000	518.667921776726	1258	590.2710226136464	143000
142	1133.2725620269775	1000	144000	404.6818559654189	1264	590.2710226136464	144000
143	1141.5678231716156	1000	145000	469.30745938407426	1271	590.2710226136464	145000
144	1149.2588698863983	1000	146000	481.6431150178539	1278	590.2710226136464	146000
145	1156.905858039856	1000	147000	575.9849624051337	1284	590.2710226136464	147000
146	1164.8114523887634	1000	148000	643.0693231730846	1291	643.0693231730846	148000
147	1172.7920665740967	1000	149000	394.62769817071205	1297	643.0693231730846	149000
148	1180.484055519104	1000	150000	565.0084210748649	1303	643.0693231730846	150000
149	1188.7956442832947	1000	151000	604.9164181490961	1309	643.0693231730846	151000
150	1196.6750786304474	1000	152000	492.1402785226078	1315	643.0693231730846	152000
151	1204.4311170578003	1000	153000	47.2188056179782	1326	643.0693231730846	153000
152	1212.1706309318542	1000	154000	13.302702597228254	1355	643.0693231730846	154000
153	1220.1939692497253	1000	155000	13.567240740198892	1377	643.0693231730846	155000
154	1228.5302486419678	1000	156000	5.161666977152079	1405	643.0693231730846	156000
155	1236.7417526245117	1000	157000	9.238376859294094	1443	643.0693231730846	157000
156	1244.5098841190338	1000	158000	8.184645907743256	1471	643.0693231730846	158000
157	1252.857219696045	1000	159000	10.597232360770356	1493	643.0693231730846	159000
158	1260.6454877853394	1000	160000	70.2522301310797	1511	643.0693231730846	160000
159	1268.396678686142	1000	161000	47.201692384655004	1537	643.0693231730846	161000
160	1275.9251902103424	1000	162000	10.60635671929083	1565	643.0693231730846	162000
161	1283.9117271900177	1000	163000	12.969313360543252	1608	643.0693231730846	163000
162	1291.8701577186584	1000	164000	40.45391012552355	1654	643.0693231730846	164000
163	1299.5891830921173	1000	165000	19.407128977104563	1710	643.0693231730846	165000
164	1307.9467918872833	1000	166000	5.414135478624821	1812	643.0693231730846	166000
165	1315.8628952503204	1000	167000	3.293900940749448	1919	643.0693231730846	167000
166	1323.6516525745392	1000	168000	2.202106545328063	2043	643.0693231730846	168000
167	1331.6038615703583	1000	169000	1.3373867229428025	2169	643.0693231730846	169000
168	1339.439735174179	1000	170000	0.8457342014771192	2290	643.0693231730846	170000
169	1347.6612956523895	1000	171000	2.4391117081672933	2409	643.0693231730846	171000
170	1355.4357299804688	1000	172000	4.051989670404268	2527	643.0693231730846	172000
171	1363.5853023529053	1000	173000	5.0588251035646	2622	643.0693231730846	173000
172	1371.592221736908	1000	174000	3.960939781117772	2708	643.0693231730846	174000
173	1379.600768327713	1000	175000	3.682928322338305	2832	643.0693231730846	175000
174	1387.6318700313568	1000	176000	5.3404757514150365	2958	643.0693231730846	176000
175	1395.2565631866455	1000	177000	4.975903086429284	3063	643.0693231730846	177000
176	1403.3771710395813	1000	178000	5.007893591375816	3190	643.0693231730846	178000
177	1412.0579662322998	1000	179000	6.553825747682821	3299	643.0693231730846	179000
178	1419.996220588684	1000	180000	6.963400553602882	3400	643.0693231730846	180000
179	1427.9094970226288	1000	181000	7.066145559677669	3500	643.0693231730846	181000
180	1435.64524269104	1000	182000	6.275958434991961	3596	643.0693231730846	182000
181	1443.496765613556	1000	183000	4.961623385562298	3702	643.0693231730846	183000
182	1451.7575514316559	1000	184000	6.178520857937889	3809	643.0693231730846	184000
183	1459.7749483585358	1000	185000	5.81912052644365	3884	643.0693231730846	185000
184	1467.7858703136444	1000	186000	7.631617162170014	3956	643.0693231730846	186000
185	1475.4260370731354	1000	187000	8.093512371268273	4033	643.0693231730846	187000
186	1483.0426354408264	1000	188000	8.472606526782085	4113	643.0693231730846	188000
187	1491.086876630783	1000	189000	3.4559061555372717	4217	643.0693231730846	189000
188	1499.0533411502838	1000	190000	2.7609726215816264	4374	643.0693231730846	190000
189	1507.216076850891	1000	191000	2.0656425106709033	4540	643.0693231730846	191000
190	1515.4155609607697	1000	192000	3.3148704682786327	4707	643.0693231730846	192000
191	1523.1438295841217	1000	193000	2.7002149317269386	4874	643.0693231730846	193000
192	1531.4650475978851	1000	194000	2.5602359912664716	5040	643.0693231730846	194000
193	1539.431589603424	1000	195000	2.9385310963927282	5206	643.0693231730846	195000
194	1547.3919303417206	1000	196000	2.821145547673217	5366	643.0693231730846	196000
195	1555.0465877056122	1000	197000	3.362894655730447	5524	643.0693231730846	197000
196	1563.0565466880798	1000	198000	3.405238313585047	5685	643.0693231730846	198000
197	1570.9661347866058	1000	199000	2.69315441789274	5846	643.0693231730846	199000
198	1579.334095954895	1000	200000	2.7249791015237257	6012	643.0693231730846	200000
199	1587.1511602401733	1000	201000	9.624639469944677	6082	643.0693231730846	201000
200	1594.914796590805	1000	202000	7.467824229895307	6145	643.0693231730846	202000
201	1602.7345445156097	1000	203000	9.280647892849009	6209	643.0693231730846	203000
202	1610.6273260116577	1000	204000	7.283872229948288	6271	643.0693231730846	204000
203	1618.851472377777	1000	205000	6.8851064605802925	6340	643.0693231730846	205000
204	1626.8899602890015	1000	206000	7.407743339819112	6413	643.0693231730846	206000
205	1635.0353121757507	1000	207000	6.744943023823975	6488	643.0693231730846	207000
206	1642.7961242198944	1000	208000	4.837499027490012	6574	643.0693231730846	208000
207	1650.4775638580322	1000	209000	4.227275207176498	6667	643.0693231730846	209000
208	1658.1953058242798	1000	210000	4.227930477838388	6745	643.0693231730846	210000
209	1666.530688047409	1000	211000	4.777593297799802	6819	643.0693231730846	211000
210	1674.4267129898071	1000	212000	3.7227081198876752	6894	643.0693231730846	212000
211	1682.2195882797241	1000	213000	4.136096985524932	6968	643.0693231730846	213000
212	1690.0738859176636	1000	214000	3.7017834876251015	7045	643.0693231730846	214000
213	1698.04128241539	1000	215000	4.275512828288433	7127	643.0693231730846	215000
214	1706.4092514514923	1000	216000	8.018906205324424	7195	643.0693231730846	216000
215	1714.17080783844	1000	217000	17.596588968823184	7240	643.0693231730846	217000
216	1722.4565832614899	1000	218000	10.944938021400965	7275	643.0693231730846	218000
217	1730.3923344612122	1000	219000	6.827136102825755	7337	643.0693231730846	219000
218	1738.3738069534302	1000	220000	7.223530371710464	7405	643.0693231730846	220000
219	1746.5419144630432	1000	221000	6.991043029996541	7484	643.0693231730846	221000
220	1754.3056817054749	1000	222000	2.210779573262189	7582	643.0693231730846	222000
221	1762.6171972751617	1000	223000	2.1092405269421253	7734	643.0693231730846	223000
222	1770.665312051773	1000	224000	1.7823781493976032	7894	643.0693231730846	224000
223	1778.5084397792816	1000	225000	6.095450968891759	7954	643.0693231730846	225000
224	1786.5346627235413	1000	226000	5.828733620984107	8016	643.0693231730846	226000
225	1794.703444480896	1000	227000	2.5616554437160812	8106	643.0693231730846	227000
226	1802.4980914592743	1000	228000	2.7858615641762077	8186	643.0693231730846	228000
227	1810.3065633773804	1000	229000	36.946903674042254	8299	643.0693231730846	229000
228	1818.060127735138	1000	230000	32.85950957933521	8381	643.0693231730846	230000
229	1826.3684713840485	1000	231000	34.55838593411896	8479	643.0693231730846	231000
230	1834.2523560523987	1000	232000	2.947927894620421	8593	643.0693231730846	232000
231	1842.2118108272552	1000	233000	2.9241671426269615	8738	643.0693231730846	233000
232	1850.4647073745728	1000	234000	1.8747564468086022	8890	643.0693231730846	234000
233	1858.1498320102692	1000	235000	2.303191647075084	9028	643.0693231730846	235000
234	1865.9962978363037	1000	236000	0.22592855316106952	9137	643.0693231730846	236000
235	1874.1733605861664	1000	237000	1.7397908628699281	9254	643.0693231730846	237000
236	1881.838660478592	1000	238000	1.0556777566667592	9383	643.0693231730846	238000
237	1889.5822100639343	1000	239000	1.1002757927212587	9508	643.0693231730846	239000
238	1897.60396194458	1000	240000	1.939686742132681	9643	643.0693231730846	240000
239	1905.7189860343933	1000	241000	2.9263144536619494	9724	643.0693231730846	241000
240	1913.6136939525604	1000	242000	2.484707659539546	9768	643.0693231730846	242000
241	1921.3402678966522	1000	243000	0.6255328622292726	9907	643.0693231730846	243000
242	1929.1567122936249	1000	244000	1.3815592576178441	10042	643.0693231730846	244000
243	1936.8574841022491	1000	245000	-0.2632028604497315	10141	643.0693231730846	245000
244	1945.1253247261047	1000	246000	2.778769989967685	10207	643.0693231730846	246000
245	1952.8666644096375	1000	247000	2.180672106559446	10282	643.0693231730846	247000
246	1961.0547869205475	1000	248000	37.30880319027466	10358	643.0693231730846	248000
247	1969.0985152721405	1000	249000	38.940807700100706	10403	643.0693231730846	249000
248	1976.7554705142975	1000	250000	38.2875183530993	10447	643.0693231730846	250000
249	1984.527898311615	1000	251000	43.94632659862161	10485	643.0693231730846	251000
250	1992.4853847026825	1000	252000	38.72627993922004	10527	643.0693231730846	252000
251	2000.3137271404266	1000	253000	40.44913765510226	10572	643.0693231730846	253000
252	2008.2052931785583	1000	254000	38.368785751590316	10616	643.0693231730846	254000
253	2016.3302948474884	1000	255000	47.554435444224126	10659	643.0693231730846	255000
254	2024.368495941162	1000	256000	46.60039885583521	10697	643.0693231730846	256000
255	2032.3933804035187	1000	257000	60.47125949369109	10725	643.0693231730846	257000
256	2039.983071088791	1000	258000	64.7631407626429	10750	643.0693231730846	258000
257	2047.5446166992188	1000	259000	78.40558596798385	10772	643.0693231730846	259000
258	2055.417225599289	1000	260000	59.792410577962	10789	643.0693231730846	260000
259	2064.146749973297	1000	261000	69.98097201930001	10808	643.0693231730846	261000
260	2072.2731029987335	1000	262000	81.48716975857714	10828	643.0693231730846	262000
261	2080.4309694767	1000	263000	101.3355728151771	10857	643.0693231730846	263000
262	2088.361415863037	1000	264000	2.300849891545969	10895	643.0693231730846	264000
263	2096.2181899547577	1000	265000	-0.34414160162094065	10952	643.0693231730846	265000
264	2104.5188643932343	1000	266000	-0.3098775102539886	11012	643.0693231730846	266000
265	2112.5358352661133	1000	267000	2.9828017946675995	11067	643.0693231730846	267000
266	2120.6212515830994	1000	268000	1.081872188650916	11104	643.0693231730846	268000
267	2128.3363349437714	1000	269000	0.16637048624307882	11146	643.0693231730846	269000
268	2136.092485189438	1000	270000	0.7955920644976193	11190	643.0693231730846	270000
269	2144.2939643859863	1000	271000	2.1995888455178756	11235	643.0693231730846	271000
270	2152.370265483856	1000	272000	-0.8979511643377487	11283	643.0693231730846	272000
271	2160.1412427425385	1000	273000	0.5048577887717942	11333	643.0693231730846	273000
272	2168.023551464081	1000	274000	1.7009493788021477	11380	643.0693231730846	274000
273	2176.357718229294	1000	275000	1.1943661407081325	11427	643.0693231730846	275000
274	2184.114324092865	1000	276000	-0.757876926708092	11476	643.0693231730846	276000
275	2192.3040924072266	1000	277000	0.6654177307227055	11528	643.0693231730846	277000
276	2200.7132205963135	1000	278000	0.2034733353534789	11578	643.0693231730846	278000
277	2208.911501646042	1000	279000	0.07731782361286532	11626	643.0693231730846	279000
278	2216.9352374076843	1000	280000	0.8925374217590156	11673	643.0693231730846	280000
279	2225.1353504657745	1000	281000	-1.1057883241885176	11725	643.0693231730846	281000
280	2233.1927206516266	1000	282000	-0.640750469488398	11776	643.0693231730846	282000
281	2241.104118347168	1000	283000	-0.5399434321567781	11830	643.0693231730846	283000
282	2248.915399312973	1000	284000	-0.2568764224629242	11882	643.0693231730846	284000
283	2256.7156615257263	1000	285000	-0.65191786608886	11935	643.0693231730846	285000
284	2264.864176750183	1000	286000	-1.2279738644780323	11990	643.0693231730846	286000
285	2272.9378385543823	1000	287000	-0.6012889324472389	12045	643.0693231730846	287000
286	2280.507140159607	1000	288000	-1.5518544751599141	12100	643.0693231730846	288000
287	2288.78128862381	1000	289000	-1.6982873602392576	12152	643.0693231730846	289000
288	2296.6626765727997	1000	290000	-1.5979332141794282	12206	643.0693231730846	290000
289	2304.894020795822	1000	291000	-1.2494763941669595	12261	643.0693231730846	291000
290	2313.303847551346	1000	292000	-1.0925501424793564	12317	643.0693231730846	292000
291	2321.208814382553	1000	293000	0.37182268047232514	12372	643.0693231730846	293000
292	2329.2530229091644	1000	294000	-1.3504623613046227	12427	643.0693231730846	294000
293	2336.9478244781494	1000	295000	-0.5319522923329308	12483	643.0693231730846	295000
294	2344.7003417015076	1000	296000	-1.496859342585581	12538	643.0693231730846	296000
295	2352.589894771576	1000	297000	0.3874313925294627	12593	643.0693231730846	297000
296	2360.9303166866302	1000	298000	-1.7911539691028575	12648	643.0693231730846	298000
297	2368.943160533905	1000	299000	0.02813328297443296	12703	643.0693231730846	299000
298	2376.904125928879	1000	300000	3.7780512769745047	12788	643.0693231730846	300000
299	2385.0701234340668	1000	301000	4.3570001146077235	12902	643.0693231730846	301000
300	2393.2403304576874	1000	302000	4.469293402550742	13028	643.0693231730846	302000
301	2401.034027338028	1000	303000	3.5416820565867355	13158	643.0693231730846	303000
302	2408.9293291568756	1000	304000	4.913449781072035	13276	643.0693231730846	304000
303	2416.458503007889	1000	305000	4.749739130991938	13394	643.0693231730846	305000
304	2424.304264307022	1000	306000	3.401633467112895	13519	643.0693231730846	306000
305	2432.3832545280457	1000	307000	4.809478912020586	13655	643.0693231730846	307000
306	2440.056257724762	1000	308000	7.111703746522253	13781	643.0693231730846	308000
307	2447.9450104236603	1000	309000	4.888052564729541	13900	643.0693231730846	309000
308	2456.1261324882507	1000	310000	4.325265965852462	14023	643.0693231730846	310000
309	2464.21998667717	1000	311000	7.323196589615224	14140	643.0693231730846	311000
310	2473.067140817642	1000	312000	4.088689900588598	14255	643.0693231730846	312000
311	2481.1493401527405	1000	313000	4.842979323481244	14374	643.0693231730846	313000
312	2488.9738414287567	1000	314000	6.6871336662597285	14488	643.0693231730846	314000
313	2497.168178796768	1000	315000	6.498910639423785	14569	643.0693231730846	315000
314	2505.22686958313	1000	316000	6.585510689904542	14665	643.0693231730846	316000
315	2513.068028688431	1000	317000	5.19873771155796	14774	643.0693231730846	317000
316	2521.227604150772	1000	318000	8.215730654155031	14884	643.0693231730846	318000
317	2529.3137221336365	1000	319000	4.859090400049217	14993	643.0693231730846	319000
318	2537.458875656128	1000	320000	6.9787724411906	15113	643.0693231730846	320000
319	2545.5541846752167	1000	321000	6.731437203652829	15238	643.0693231730846	321000
320	2553.609944343567	1000	322000	5.08720731848312	15359	643.0693231730846	322000
321	2561.6901021003723	1000	323000	3.7258571851569644	15483	643.0693231730846	323000
322	2569.797897338867	1000	324000	3.3545365901043716	15613	643.0693231730846	324000
323	2577.8828830718994	1000	325000	5.671835412537642	15750	643.0693231730846	325000
324	2585.674430370331	1000	326000	3.7020339234027513	15866	643.0693231730846	326000
325	2593.406088113785	1000	327000	3.3391185505160403	15986	643.0693231730846	327000
326	2602.0065734386444	1000	328000	5.113393617646934	16106	643.0693231730846	328000
327	2610.012148618698	1000	329000	4.478612562487743	16226	643.0693231730846	329000
328	2617.8555772304535	1000	330000	4.354352785243474	16347	643.0693231730846	330000
329	2625.8321051597595	1000	331000	2.348058012385386	16475	643.0693231730846	331000
330	2634.176916360855	1000	332000	2.8684132407646143	16623	643.0693231730846	332000
331	2641.815593957901	1000	333000	5.292581065164813	16739	643.0693231730846	333000
332	2649.6191856861115	1000	334000	4.519819618194375	16848	643.0693231730846	334000
333	2657.58957862854	1000	335000	5.326176152173065	16962	643.0693231730846	335000
334	2665.236717939377	1000	336000	4.553163432284787	17076	643.0693231730846	336000
335	2673.170155286789	1000	337000	4.429063057238618	17193	643.0693231730846	337000
336	2681.4172949790955	1000	338000	1.8950408397130816	17310	643.0693231730846	338000
337	2689.4512388706207	1000	339000	5.999944924552264	17423	643.0693231730846	339000
338	2697.473488807678	1000	340000	3.5771315606875165	17539	643.0693231730846	340000
339	2705.176594734192	1000	341000	4.21357354193136	17659	643.0693231730846	341000
340	2712.82900929451	1000	342000	3.3694222864740415	17787	643.0693231730846	342000
341	2721.013503551483	1000	343000	3.565056905828822	17918	643.0693231730846	343000
342	2729.1262464523315	1000	344000	3.2376310037596623	18042	643.0693231730846	344000
343	2737.164662361145	1000	345000	5.959575439435262	18173	643.0693231730846	345000
344	2745.207081079483	1000	346000	3.57412349750562	18303	643.0693231730846	346000
345	2753.068248271942	1000	347000	4.8090121849041205	18432	643.0693231730846	347000
346	2761.3254816532135	1000	348000	4.774048351268307	18559	643.0693231730846	348000
347	2769.361615896225	1000	349000	4.979507483017773	18685	643.0693231730846	349000
348	2777.166250228882	1000	350000	5.6579075491231405	18808	643.0693231730846	350000
349	2785.4262051582336	1000	351000	7.250857525917892	18933	643.0693231730846	351000
350	2793.3600158691406	1000	352000	4.892874240782285	19059	643.0693231730846	352000
351	2801.2273693084717	1000	353000	5.3114992313395915	19185	643.0693231730846	353000
352	2809.391342163086	1000	354000	4.528902673348609	19306	643.0693231730846	354000
353	2817.304020166397	1000	355000	4.290073747790155	19436	643.0693231730846	355000
354	2825.591964483261	1000	356000	3.509130575885215	19565	643.0693231730846	356000
355	2833.6439578533173	1000	357000	4.813245458460983	19695	643.0693231730846	357000
356	2841.658422470093	1000	358000	3.8887534068477887	19827	643.0693231730846	358000
357	2849.5604314804077	1000	359000	4.244615913891437	19958	643.0693231730846	359000
358	2857.837826013565	1000	360000	3.4677750457413334	20090	643.0693231730846	360000
359	2865.839724779129	1000	361000	5.819855775954237	20217	643.0693231730846	361000
360	2873.5968310832977	1000	362000	3.686382299293684	20346	643.0693231730846	362000
361	2881.294659614563	1000	363000	5.366413751637564	20471	643.0693231730846	363000
