train-EnvExecTime,train-PolicyExecTime,train-AverageReturn,Time-SampleProc,train-NumTrajs,train-MinReturn,train-AverageDiscountedReturn,Itr,n_timesteps,train-MaxReturn,Time-Sampling,Time,ItrTime,LossBefore,Time-Optimization,LossAfter,train-StdReturn
8.949641227722168,14.14600920677185,33.010129810366415,0.12866687774658203,100,26.214324425900074,25.75716371815071,84,850000,36.98112944278994,23.811249017715454,2125.445767879486,25.03272581100464,-1.0927391e-05,1.0921211242675781,0.00392378,1.99098718096553
8.938305854797363,14.147022485733032,32.97188193348721,0.12859106063842773,100,28.84183629583201,25.730117368368372,85,860000,37.57822734527667,23.79448366165161,2150.503913640976,24.998838901519775,-1.0877455e-05,1.0751521587371826,0.0027849828,1.7400285228342847
8.953941583633423,14.25938630104065,33.06382188178053,0.1362166404724121,100,25.36513240404307,25.800616053026644,86,870000,36.80627332574482,23.932506561279297,2175.689133167267,25.12729501724243,-1.0833666e-05,1.0578606128692627,-0.001749814,1.9044070052355502
8.920021533966064,14.08470630645752,33.224091755113115,0.1407947540283203,100,25.5610633717998,25.946639454651105,87,880000,37.45209590648885,23.716164112091064,2200.6577219963074,24.911930322647095,-1.0792221e-05,1.054309606552124,-0.003586208,1.9678223192538686
8.928203582763672,14.068997621536255,33.22178608024647,0.1313316822052002,100,29.131656081299383,25.916300251660186,88,890000,37.7679801577929,23.704514026641846,2225.599935770035,24.887043714523315,-1.0762421e-05,1.0504748821258545,-0.0016231319,1.8213280038062398
8.939646244049072,14.14205813407898,33.36737967171351,0.140655517578125,100,26.79309754000516,26.070703878104784,89,900000,38.02639193058629,23.794352293014526,2250.6585443019867,25.000301122665405,-1.0709798e-05,1.064495325088501,-0.0020999613,1.8636863699263166
8.95387578010559,14.176114320755005,33.41832475420638,0.14050531387329102,100,29.469631168470993,26.040845433260166,90,910000,37.43609279153525,23.84458827972412,2275.7564945220947,25.036629915237427,-1.06859725e-05,1.0501022338867188,0.013156597,1.6849950539971523
9.029088735580444,14.196610927581787,33.29189423225415,0.14622282981872559,100,20.566064684336645,26.085975970738872,91,920000,37.468907556856145,23.947654962539673,2300.9880628585815,25.170677423477173,-1.0653963e-05,1.0756769180297852,0.009774923,2.2424174906924375
8.933778762817383,14.092123985290527,32.88139727220027,0.13110637664794922,100,26.382809313058267,25.716524059006062,92,930000,37.286565490329885,23.746662139892578,2325.9880023002625,24.94186305999756,-1.0631244e-05,1.0629608631134033,0.004454006,2.018701561588338
9.06926417350769,14.316145420074463,32.56555529422836,0.15910816192626953,100,27.358060586145687,25.449496693323454,93,940000,36.00003732869187,24.103434085845947,2351.384443759918,25.335220336914062,-1.0596079e-05,1.0719411373138428,0.0034140747,1.9918508039224503
9.057106733322144,14.406622409820557,32.273902430455216,0.13107848167419434,100,27.176916237891124,25.261916979800194,94,950000,36.4927627145505,24.185810327529907,2376.954570531845,25.51159691810608,-1.0548505e-05,1.1939027309417725,0.0030318468,1.776446310047131
8.971233606338501,14.220267295837402,32.61267512999836,0.1333293914794922,100,19.67903265782377,25.63986573698423,95,960000,36.82888387127744,23.922991275787354,2402.149856567383,25.12604808807373,-1.0520811e-05,1.0689480304718018,0.008287501,2.3591516199411746
9.040295600891113,14.160459280014038,32.6797974421253,0.12976694107055664,100,19.75786364371972,25.660897493015405,96,970000,36.92132456819476,23.916144847869873,2427.3589129447937,25.14846181869507,-1.0491245e-05,1.1019518375396729,-0.00033118416,2.0771621216690304
8.972976922988892,14.23909044265747,32.30963180308684,0.13614535331726074,100,24.763885690316542,25.349933722427277,97,980000,35.950183486393335,23.924278020858765,2452.559297800064,25.137337923049927,-1.0478067e-05,1.0762224197387695,-0.004927547,1.9229461879691196
8.972336769104004,14.222404956817627,32.81085878438054,0.1330716609954834,100,28.57005510635347,25.72762814007182,98,990000,36.683673912868805,23.906830310821533,2477.726099252701,25.10906958580017,-1.0448578e-05,1.068051815032959,0.0012069341,1.7662429294598647
8.962544679641724,14.207176446914673,32.908360514151575,0.12949013710021973,100,28.94268380142212,25.757319156185694,99,1000000,37.054239988928444,23.87933349609375,2502.882264852524,25.092323064804077,-1.0433918e-05,1.082831621170044,-0.0039983746,1.7441975127171947
9.011356353759766,14.235569715499878,32.9740794088298,0.16326498985290527,100,28.83504773274016,25.81317398490366,100,1010000,37.07881063875532,23.956892728805542,2528.116319656372,25.177237510681152,-1.0410964e-05,1.056452751159668,0.0032842907,1.757251802090013
8.972590446472168,14.367939949035645,33.29180156900654,0.12682676315307617,100,29.63980750000525,26.02166498812005,101,1020000,36.75770279655886,24.051451206207275,2553.418786764145,25.245707035064697,-1.0371562e-05,1.0667448043823242,-0.0023114535,1.5748350240029663
9.016296148300171,14.263548851013184,33.841141575811704,0.1606595516204834,100,30.401803630628258,26.45905627463565,102,1030000,37.58798176365796,23.99007225036621,2578.7131021022797,25.23345947265625,-1.0345624e-05,1.0818817615509033,0.004413899,1.571852269985968
9.018546104431152,14.116957664489746,33.81890098439512,0.1320488452911377,100,29.969436307660864,26.39270062074711,103,1040000,37.2285776257101,23.843689680099487,2603.8225240707397,25.04901957511902,-1.029916e-05,1.0725688934326172,0.001377298,1.63333143835527
9.003483533859253,14.185481309890747,33.96240586066897,0.12504863739013672,100,30.255950689345944,26.50344190773855,104,1050000,37.29156671715918,23.90192222595215,2628.9866378307343,25.103187799453735,-1.026454e-05,1.0754859447479248,0.030879056,1.6889092091406384
8.971830606460571,14.153167009353638,34.157042158888935,0.13096261024475098,100,30.711624775251106,26.710564371222713,105,1060000,37.10809949520758,23.841968536376953,2654.182423353195,25.136019706726074,-1.0249926e-05,1.1619694232940674,0.023108626,1.4810028919267946
8.97447919845581,14.274246215820312,33.97462484285775,0.12653875350952148,100,29.374664350483243,26.527024455158408,106,1070000,37.72875649931223,23.96882700920105,2679.412050008774,25.163650512695312,-1.0225607e-05,1.067641258239746,0.022327725,1.5337174242201301
8.964410543441772,14.123503923416138,33.72338920996953,0.13062620162963867,100,29.789064071590474,26.360565930400167,107,1080000,37.38566327601751,23.807581424713135,2704.491896390915,25.015344381332397,-1.0218732e-05,1.0760688781738281,0.00031996073,1.5313077178888308
8.968428373336792,14.15576171875,33.91141669422004,0.13342523574829102,100,29.610500803911936,26.49327568564205,108,1090000,37.65757518614691,23.833880186080933,2729.62344455719,25.071337938308716,-1.0224478e-05,1.1032702922821045,-0.001288766,1.537824185417453
9.00509262084961,14.138893604278564,33.850854818927694,0.154693603515625,100,30.12083272384598,26.400682736667928,109,1100000,36.90242997320211,23.870904445648193,2754.7882177829742,25.101336240768433,-1.0214886e-05,1.0749249458312988,-0.003124258,1.4502996206140186
8.977299928665161,14.03057336807251,33.73794659632581,0.13160920143127441,100,30.259201108437097,26.33350444375393,110,1110000,37.345244711721975,23.719094038009644,2779.7717287540436,24.92088484764099,-1.0187879e-05,1.06961989402771,0.00014011201,1.4754353707835777
8.984827518463135,14.101467609405518,34.06402077075447,0.13242006301879883,100,30.377179812146718,26.73285290262387,111,1120000,37.05635162736518,23.800719261169434,2804.8518402576447,25.02181887626648,-1.0180676e-05,1.0879533290863037,-0.0017069599,1.6363422879692449
8.970263004302979,14.183619737625122,33.578014476838796,0.14691686630249023,100,30.263100767759997,26.225605968534463,112,1130000,37.792623044432105,23.865619659423828,2830.010321855545,25.10162091255188,-1.0162516e-05,1.0883665084838867,-0.00075655547,1.6230751865149582
9.012722969055176,14.250945329666138,34.00892805358889,0.12271857261657715,100,30.30433703999137,26.655658104622052,113,1140000,37.290517041477486,23.97778034210205,2855.275559902191,25.206562757492065,-1.0155284e-05,1.1054096221923828,-0.00013210226,1.4526658922931364
8.948425531387329,14.15001893043518,33.82511972632254,0.1387178897857666,100,30.66502396124472,26.498710269502975,114,1150000,37.801810476514476,23.812278032302856,2880.3402783870697,25.00432825088501,-1.0120925e-05,1.052647590637207,-0.00044829166,1.5034955686686884
9.022192001342773,14.256360530853271,33.953952512521894,0.1270291805267334,100,30.93095223321348,26.590306720982348,115,1160000,37.9019541401154,24.009546279907227,2905.6116676330566,25.2109854221344,-1.0079835e-05,1.073646068572998,-0.0003421117,1.3897283745253044
9.005946159362793,14.272668600082397,34.04676177265158,0.13889479637145996,100,30.335849340905376,26.675426569088426,116,1170000,37.42528862079922,23.99076008796692,2930.870010614395,25.19873023033142,-1.0039457e-05,1.068319320678711,0.005216386,1.4688567255242246
9.026090383529663,14.197132587432861,33.985313672900105,0.12851834297180176,100,30.134818051561638,26.58519597689476,117,1180000,37.77762310260291,23.943989753723145,2956.0897505283356,25.15492820739746,-1.0002775e-05,1.081770658493042,-0.000713392,1.567350955618935
8.927892923355103,14.077063798904419,33.97299703239105,0.16222834587097168,100,30.19647233264281,26.540607837771173,118,1190000,38.48770222243923,23.707737922668457,2981.091791152954,24.944413900375366,-9.985652e-06,1.0736956596374512,-0.0018311653,1.6281500678722445
9.044823169708252,14.16121768951416,34.00508391417896,0.14021706581115723,100,30.54517081421963,26.566263583932184,119,1200000,37.036944021376044,23.9246883392334,3006.294768810272,25.144018411636353,-9.960562e-06,1.078291416168213,-0.0010735501,1.4049752913850038
9.052780389785767,14.22728419303894,33.886810294208324,0.1275486946105957,100,30.349918696802817,26.47716135010398,120,1210000,38.079581307742345,23.99426293373108,3031.5645036697388,25.209290504455566,-9.917182e-06,1.0867421627044678,4.9385053e-05,1.4482298740452442
9.003906011581421,14.213928937911987,34.266430052634384,0.1530008316040039,100,31.49440933259749,26.796232970945862,121,1220000,36.947930667324215,23.936076402664185,3056.7990176677704,25.172996520996094,-9.890764e-06,1.0833015441894531,-0.0011402251,1.3479057876002172
8.9849374294281,14.25421690940857,34.4181809822122,0.12067818641662598,100,30.858023806141894,26.919594521862695,122,1230000,37.68026898192199,23.95275092124939,3081.9774684906006,25.117048740386963,-9.847519e-06,1.042952537536621,-0.0027508899,1.4687469114589513
8.976050853729248,14.020027160644531,34.251638169823124,0.12107968330383301,100,31.086071323925974,26.781625421538312,123,1240000,37.86353235295569,23.70534324645996,3106.949665784836,24.909186601638794,-9.824443e-06,1.0819525718688965,-0.0009962331,1.4739366092820723
8.987547397613525,14.199018478393555,34.09541824029136,0.12157011032104492,100,29.953638408264325,26.67012262119335,124,1250000,37.59588075544521,23.89678692817688,3132.108801841736,25.104042768478394,-9.777206e-06,1.0847792625427246,0.0007567137,1.540665590405602
8.972967863082886,14.158162117004395,33.89731626717601,0.12724828720092773,100,29.351788126079125,26.455012887867806,125,1260000,37.736847242343416,23.846923351287842,3157.2349333763123,25.062750101089478,-9.747919e-06,1.087892770767212,-0.0009422666,1.5619605585740264
8.996417999267578,14.349135398864746,33.798280005261375,0.1472790241241455,100,30.974733710091037,26.3513800657695,126,1270000,37.740086423145186,24.064379692077637,3182.561125278473,25.26328444480896,-9.730261e-06,1.0508966445922852,0.00019670987,1.5451045803576748
9.059606075286865,14.128599166870117,34.06158629742417,0.1302661895751953,100,30.793064730148416,26.575120483089357,127,1280000,37.548761488630674,23.914991855621338,3207.7265236377716,25.10479164123535,-9.69482e-06,1.0588805675506592,-0.002858364,1.4742129511367745
