train-StdReturn,train-MinReturn,n_timesteps,Time-Optimization,train-NumTrajs,train-PolicyExecTime,train-MaxReturn,LossBefore,Time,train-EnvExecTime,LossAfter,ItrTime,train-AverageReturn,Time-Sampling,Itr,train-AverageDiscountedReturn,Time-SampleProc
7.117355297872426,-2.0310844884634305,220000,1.0633282661437988,100,14.156211137771606,32.60459088810958,-0.0037508698,552.6795885562897,9.236483335494995,-0.08496316,25.313111543655396,26.2934370944293,24.127767324447632,21,21.20298794480292,0.12136387825012207
2.0531726231214655,12.630736098770914,230000,1.0745244026184082,100,13.982318639755249,31.69195109604948,-0.018827612,577.8583834171295,9.202026844024658,-0.036516383,25.117774724960327,28.49572180832139,23.935028314590454,22,22.739010346277446,0.10750794410705566
1.5222085121437086,25.615434081241684,240000,1.06545090675354,100,13.99419379234314,32.524618876492134,-0.010906934,603.0424859523773,9.180983066558838,-0.066634215,25.123615980148315,28.699835011928215,23.91356086730957,23,22.889332096492762,0.14382672309875488
1.6148014255796195,25.156617142258675,250000,1.0414187908172607,100,14.052490711212158,32.40103959535009,0.0047005583,628.2628984451294,9.21516752243042,-0.018182196,25.1594340801239,28.825307682765146,24.005407333374023,24,22.99665343485637,0.11196041107177734
1.5051835315509134,25.19005292462529,260000,1.0601649284362793,100,14.144042015075684,32.910761232102494,0.008875613,653.5424318313599,9.177566289901733,-0.026828136,25.223553895950317,28.835554491228635,24.056880474090576,25,22.963143260774288,0.10592985153198242
1.599633040432029,24.92130101129857,270000,1.0520257949829102,100,14.075761318206787,31.80915052152003,0.0009277832,678.7741286754608,9.194618701934814,-0.009504291,25.171481132507324,28.900003690347283,24.010889291763306,26,23.112267385265618,0.10782885551452637
1.5556337171303527,25.774810530386475,280000,1.0432088375091553,100,14.080631732940674,32.12466197415425,-0.0029056764,703.9844756126404,9.176302194595337,-0.021423059,25.147161722183228,29.02501759693398,23.99935555458069,27,23.217128634848628,0.10393285751342773
1.579483555270985,25.212781173968803,290000,1.0551068782806396,100,14.017408609390259,32.06479788233184,-0.005617972,729.1180422306061,9.161700963973999,-0.003551709,25.06933069229126,28.5790236690106,23.90715765953064,28,22.79420123180479,0.10634613037109375
1.9113959348103418,18.667101620924395,300000,1.0706448554992676,100,14.072254419326782,33.06744142046159,-0.006200409,754.3947286605835,9.216121673583984,-0.03339884,25.219525814056396,28.739515887079147,24.028232097625732,29,22.97573867252534,0.11996793746948242
1.5165979646983552,23.742652362828093,310000,1.0730781555175781,100,14.115514993667603,32.22828803835685,0.011768039,779.6483187675476,9.149444341659546,0.012069681,25.19305682182312,29.059312952939944,24.0059757232666,30,23.257186286191196,0.11331343650817871
1.5043099795535064,24.710307017721078,320000,1.0541167259216309,100,14.04524564743042,33.19755488261909,0.006627478,804.7923555374146,9.141490697860718,-0.0038238617,25.088122844696045,29.013980085211493,23.924906253814697,31,23.198454635629936,0.10848188400268555
2.4192924822752655,11.489136989266399,330000,1.0670323371887207,100,13.97826600074768,32.296808840852876,-0.021183753,829.9286186695099,9.164379596710205,-0.07438015,25.07861351966858,28.652288137099323,23.875826120376587,32,22.881121308967955,0.13520073890686035
2.3774694618925136,12.653172414399302,340000,1.0679223537445068,100,14.085355043411255,33.464743204487924,-0.013250195,855.1555740833282,9.16712212562561,-0.09864347,25.164236307144165,28.772607909324915,23.985655307769775,33,22.994572822691733,0.11012768745422363
2.466353550347365,13.980571177212253,350000,1.0560986995697021,100,14.109110593795776,31.976739325830586,-0.00253031,880.4464461803436,9.1951744556427,-0.044197973,25.229439735412598,28.567574974637104,24.046074390411377,34,22.831313961827906,0.1264948844909668
1.7157603431185708,24.98175786632919,360000,1.0640664100646973,100,14.065921068191528,32.411542196122035,-0.014796985,905.7192149162292,9.194258213043213,-0.05017832,25.20628261566162,28.928837008069994,23.99236226081848,35,23.11325111309468,0.14904212951660156
1.6523992746452587,24.583881338317106,370000,1.068699836730957,100,14.039239406585693,33.539900634402784,-0.005362866,930.979701757431,9.225428581237793,-0.012631128,25.194595098495483,28.754655948928807,24.008435249328613,36,22.957025539706944,0.11635804176330566
1.5822876212384036,25.298207279395324,380000,1.0668959617614746,100,14.096240043640137,32.09469999960237,0.00939293,956.2934546470642,9.223682641983032,0.007522143,25.244561910629272,29.06795380456901,24.058932781219482,37,23.25209922796384,0.11809611320495605
1.667117567633687,25.134951214710064,390000,1.0618562698364258,100,14.066089391708374,31.766319695788592,-0.012017181,981.5933308601379,9.212238073348999,-0.032770637,25.23528528213501,28.87001011570373,24.028122186660767,38,23.07912362161229,0.14457249641418457
1.6791999580708257,25.054576145394552,400000,1.0456793308258057,100,14.14962124824524,32.70942724207186,-0.01039942,1006.828211069107,9.133671283721924,-0.05218589,25.17480731010437,28.837782401836353,24.018131256103516,39,23.051338355305464,0.11037206649780273
1.690500205646752,24.37164147270791,410000,1.0675292015075684,100,14.060957193374634,32.09798588786014,0.0032931366,1032.019703388214,9.163252115249634,-0.01997461,25.136533975601196,28.84595326916095,23.95805263519287,40,23.027204037117016,0.11036920547485352
1.6303865375108113,25.272117809457832,420000,1.083496332168579,100,14.08482027053833,32.704295392782626,-0.004513533,1057.3185005187988,9.216743230819702,-0.021017214,25.231993198394775,28.723390768139875,24.040010690689087,41,22.945708961429474,0.10771584510803223
1.5232193064991453,25.13547650923365,430000,1.0625536441802979,100,14.019099712371826,32.84545173807686,0.013662958,1082.505252122879,9.170969486236572,0.013479455,25.132142066955566,28.850127788265418,23.951093673706055,42,23.062740135258892,0.11785769462585449
1.5473169262415523,25.329705205189843,440000,1.0652995109558105,100,14.091936588287354,32.885419486066986,-0.008908704,1107.7761070728302,9.189165830612183,-0.047645826,25.20879316329956,29.033191835750255,24.024930000305176,43,23.195630579810736,0.11753177642822266
1.6350264338946587,24.32097707483946,450000,1.0643422603607178,100,14.049622774124146,32.73909311442796,-0.0010599731,1132.9652514457703,9.16233515739441,-0.09536282,25.123430013656616,28.7652173043112,23.94556736946106,44,22.923104308032094,0.11274981498718262
12.99470052501923,-12.753114138092753,460000,1.0535340309143066,100,14.048832416534424,31.195858193381433,-0.018412707,1157.9318614006042,8.945291519165039,-1.0150466,24.90498399734497,-4.897037841093185,23.732714414596558,45,3.5523138814256,0.11811280250549316
4.039993983515865,-13.957773849438103,470000,1.10984468460083,100,14.161016941070557,12.817318069229614,-0.011051303,1182.994214773178,8.876996994018555,-1.2051713,25.008257627487183,-9.554241835957418,23.78586220741272,46,0.29193072577704077,0.1119239330291748
4.022205632207265,-6.000361502107328,480000,1.0647554397583008,100,14.059682130813599,16.454350783356244,0.018124547,1207.4740805625916,8.44261384010315,-7.2772093,24.421207666397095,0.962474508277336,23.235257148742676,47,4.0165975069361854,0.12054920196533203
3.1302568222011873,-14.912134251606895,490000,1.0611658096313477,100,14.016246557235718,-1.8942975759291962,-0.003027925,1231.7024092674255,8.247624635696411,-1.2289156,24.166234016418457,-7.808302951101106,22.989343404769897,48,-0.7332915065409356,0.11511707305908203
2.3752325854819216,-14.989732527225915,500000,1.0515353679656982,100,14.017743587493896,-4.116746682197647,-0.0028463257,1255.8905982971191,8.181895732879639,-0.6784784,24.123568534851074,-8.675361791361786,22.955916166305542,49,-0.30421015614391705,0.11550211906433105
1.7497075327886698,-12.368433796036356,510000,1.0347278118133545,100,13.98351526260376,-2.497956422403843,-0.008977381,1279.9909389019012,8.186477899551392,-1.101526,24.043454885482788,-6.448687770467958,22.90215539932251,50,1.057744777428451,0.1059718132019043
2.1917045893445293,-7.984919174751922,520000,1.0658512115478516,100,14.021279096603394,5.013104384171104,0.011872253,1304.2349157333374,8.245903968811035,-1.1550447,24.18813395500183,-2.62244672034892,23.012953281402588,51,3.3974491118159076,0.10870766639709473
3.0035652237745483,-9.738241649357253,530000,1.0706136226654053,100,14.02264142036438,6.703033906904471,-0.006052316,1328.4538552761078,8.218294382095337,-1.696282,24.156261920928955,-1.5502563897686181,22.976609230041504,52,3.589512384439695,0.10830354690551758
3.8712226845496818,-7.703274347629499,540000,1.6928927898406982,100,13.715368032455444,10.379823615941026,0.0034496766,1352.8332250118256,8.067858934402466,-3.0331678,24.310004234313965,0.9723954025060974,22.501993656158447,53,4.632048621353655,0.11415624618530273
2.603708499959573,-5.122885173330571,550000,1.056920051574707,100,13.751022815704346,8.757172003336466,-0.010726795,1376.6704602241516,8.11654782295227,-5.3012733,23.76016879081726,0.8257075552565307,22.594215393066406,54,4.436950897994508,0.10839271545410156
1.5362100849839928,-2.420184408795061,560000,1.078866720199585,100,14.086124658584595,7.993593002958996,-0.0064386292,1400.9086198806763,8.158068895339966,-8.244713,24.17941403388977,0.6687455496339838,22.971649885177612,55,4.245863738159667,0.1281602382659912
5.3778947504694425,-4.710142382630153,570000,1.0649316310882568,100,13.988964319229126,20.619074323659618,-0.0026824677,1424.9882898330688,8.119127035140991,-0.72677654,24.0236713886261,9.967432418861744,22.845045566558838,56,5.772594568690071,0.11299896240234375
3.6736870410874705,3.794259784964932,580000,1.0651156902313232,100,14.099603414535522,26.44613780793577,0.0048696836,1449.2520728111267,8.199390411376953,-0.10444934,24.209633111953735,18.761496209067683,23.035571575164795,57,10.925747563438081,0.10825824737548828
3.9377158800874588,-0.652133737495534,590000,1.0979790687561035,100,13.963616847991943,23.150541652995674,-0.0057933596,1473.3896930217743,8.170035362243652,-2.783403,24.082929611206055,15.923719864558263,22.873112678527832,58,10.018128768353309,0.11126446723937988
6.446920108023551,-4.769204932287197,600000,1.0597827434539795,100,14.134062051773071,29.44516549244301,0.017589936,1497.6191828250885,8.126173257827759,-6.3140955,24.17204475402832,12.015983134724625,23.00153088569641,59,8.414692945373279,0.1099863052368164
8.306749283801043,-7.618637540215179,610000,1.0673530101776123,100,14.033073902130127,32.58988745374238,0.0014305298,1521.7771039009094,8.151439666748047,0.025868457,24.09670615196228,7.725660871065698,22.915618896484375,60,5.687031885283651,0.11308026313781738
7.095292887693839,-11.326498383686445,620000,1.0515453815460205,100,14.110750436782837,31.749223805363933,-0.0048655486,1545.9979333877563,8.12337040901184,0.2988164,24.16181468963623,7.6898642331462534,22.979795932769775,61,6.186878309703275,0.12972545623779297
5.208957460988618,-2.9042414938973753,630000,1.064931869506836,100,14.036460399627686,26.02323964876006,-0.013450439,1570.0960545539856,8.091625452041626,-0.037873853,24.035117626190186,5.556319330635616,22.863107919692993,62,5.5222412307995965,0.10641098022460938
6.046777943231576,-4.213159514489104,640000,1.0620300769805908,100,14.094193458557129,26.805875621128735,-0.0028069336,1594.2898988723755,8.125019550323486,0.013647376,24.134326219558716,6.922331643656865,22.959848165512085,63,6.267247713347526,0.11157965660095215
5.057016984635808,-4.159286247495121,650000,1.1779375076293945,100,13.976580381393433,23.943855521039954,-0.002967273,1618.4671638011932,8.06876802444458,0.0035099366,24.119060277938843,6.4904010763109605,22.773717880249023,64,6.145534054485483,0.16661453247070312
4.90160883578208,-3.2229725691935878,660000,1.1631968021392822,100,14.263215065002441,20.793698862295333,-0.014038513,1643.1932106018066,8.308534622192383,-0.018830473,24.669228315353394,5.762008326025143,23.32030439376831,65,5.845888664633714,0.1667487621307373
4.102481447658807,-3.4636001551018007,670000,1.279649257659912,100,13.82483458518982,15.080415035737404,0.012661682,1667.3959519863129,8.141810894012451,0.0028348023,24.14203643798828,6.004936871460257,22.704675674438477,66,5.822998610840849,0.1570889949798584
4.024589399368467,-2.9997640992967307,680000,1.383742332458496,100,13.815532922744751,15.464727932214828,0.017429035,1691.638118982315,8.080820322036743,0.0027486084,24.181947708129883,6.508555424302783,22.624074697494507,67,6.286078519233005,0.1588304042816162
4.335576582977123,-2.901806067154512,690000,1.4551920890808105,100,13.932744979858398,21.621526976341077,0.014966699,1716.1145734786987,8.130265235900879,0.012446093,24.420434713363647,7.381311297437147,22.79955506324768,68,6.402018490146875,0.16416645050048828
4.699932412914825,-2.2996509166646235,700000,1.3980824947357178,100,13.849008083343506,21.23926750439578,0.011406291,1740.394832611084,8.045019388198853,0.0051185074,24.22071862220764,7.421819625227324,22.618268728256226,69,6.560749224724759,0.20250487327575684
4.641507673197497,-2.789347775993785,710000,1.227787971496582,100,13.872043132781982,15.831863924002839,-0.020959252,1764.5721476078033,8.0941321849823,-0.021344336,24.120238780975342,7.400720036683749,22.713383674621582,70,6.390311833075089,0.1776583194732666
4.689235620420993,-3.1801210306158856,720000,1.0804743766784668,100,13.968024492263794,14.484428102853018,-0.011975659,1788.7002747058868,8.142584800720215,-0.019282421,24.07030701637268,6.528302004525829,22.842947244644165,71,6.0605649160807165,0.14560246467590332
4.8241530421695895,-2.5120867799778193,730000,1.0522003173828125,100,14.096032619476318,30.80194430158881,-0.008495008,1812.8811383247375,8.128530502319336,-0.013769683,24.125834941864014,8.124063356724397,22.961973667144775,72,6.646745861736653,0.11102890968322754
4.788737815609376,-2.479189334171166,740000,1.0383672714233398,100,14.093719244003296,28.25789946944572,-0.005977246,1837.0714588165283,8.14214825630188,-0.016088575,24.128355741500854,7.601747903886938,22.970810890197754,73,6.5120248120433635,0.11850833892822266
5.237795969486377,-4.349513614590604,750000,1.067265510559082,100,14.150338649749756,23.335492615120952,0.0013534545,1861.3366332054138,8.140357732772827,-0.0048149414,24.203752279281616,8.686268395081044,23.024739027023315,74,7.044996363571085,0.11117029190063477
3.8705012554321114,-2.6413386279999167,760000,1.0565502643585205,100,14.08689546585083,16.60309968184034,0.015596875,1885.5516550540924,8.16340184211731,0.008634912,24.156773567199707,8.52013147357259,22.992642164230347,75,6.884502746839128,0.10699248313903809
4.125364372217687,-0.7628189279150628,770000,1.056809902191162,100,14.118494510650635,30.74787224897314,0.0023321777,1909.7815334796906,8.145265340805054,-0.014251623,24.171822786331177,8.55112654589526,23.002618312835693,76,6.750210911583089,0.1117708683013916
4.135953951855123,0.12011863470804149,780000,1.083744764328003,100,14.038472175598145,24.272278945023025,-0.013287824,1933.9484493732452,8.141098022460938,-0.018157562,24.109275817871094,9.267943446964926,22.919253826141357,77,7.289702139326916,0.10548210144042969
4.430046618246553,-2.4153738805306544,790000,1.0597445964813232,100,14.043406248092651,29.405000866447214,-0.0050959596,1958.105618238449,8.111247777938843,-0.01324253,24.09827733039856,9.752701370609987,22.890645503997803,78,7.523263912433895,0.14722990989685059
4.203719993018731,0.9973316182110954,800000,1.6611328125,100,13.726528406143188,26.76638257147888,0.009970545,1982.485095500946,8.08005428314209,0.0039433595,24.32297420501709,9.600452926837782,22.529428720474243,79,7.386070742993457,0.13131237030029297
3.9083091213516266,0.06817304460012114,810000,1.048398733139038,100,13.682157754898071,26.97511010466573,-0.008683484,2006.164642572403,8.026669263839722,-0.015776135,23.61762523651123,10.7355094764239,22.434390544891357,80,7.768542075361074,0.13409996032714844
4.52392569921497,-1.7201534208694493,820000,1.0690069198608398,100,14.10678219795227,31.763993463177805,0.015632022,2030.3875415325165,8.14011812210083,0.013136993,24.164518117904663,10.413290510330397,22.9857394695282,81,7.728258111305945,0.10896730422973633
3.640775273827602,-0.7091186540657757,830000,1.0808498859405518,100,14.046846628189087,19.273589547349083,-0.003921875,2054.6179037094116,8.167503595352173,-0.01083522,24.168788194656372,10.837896276381814,22.95224404335022,82,7.9657399769164545,0.13495898246765137
3.6792519321292927,1.1557052606021165,840000,1.065887689590454,100,13.984130144119263,27.755828899079646,0.00822677,2078.7372193336487,8.147835731506348,-0.00082065427,24.060730934143066,10.917089367128533,22.887199640274048,83,7.748047382939907,0.10701823234558105
3.2229447384448506,1.7504781128856024,850000,1.0667059421539307,100,14.139197587966919,18.612345636797812,0.0022951905,2102.9866178035736,8.147106170654297,-0.0034191771,24.191916704177856,11.233163463884972,23.015345335006714,84,7.9122306785746535,0.10921740531921387
3.769393949063993,-1.0677187080017136,860000,1.0370457172393799,100,13.952972412109375,20.024539753173006,0.0047458494,2127.0169928073883,8.131385803222656,-0.0024513917,23.97037100791931,10.273861815695327,22.816620349884033,85,7.5930111949325365,0.11597800254821777
3.2737368824907227,-0.30169569999880963,870000,1.0331885814666748,100,14.058371782302856,18.46463185197871,0.010210169,2151.1654884815216,8.156752586364746,0.0046824585,24.08825373649597,11.594674822362187,22.940754175186157,86,8.124760004950094,0.11337852478027344
3.4641513286411567,-1.2462032574223496,880000,1.0712945461273193,100,14.037018537521362,20.86793921693605,0.005146997,2175.3084251880646,8.131369352340698,0.002815442,24.082159519195557,10.43423548345137,22.901365280151367,87,7.627252817824954,0.10883808135986328
3.1803489760061034,1.625414128997889,890000,1.050990343093872,100,14.069031238555908,20.860690077222202,-0.008361902,2199.4661870002747,8.144775152206421,-0.0098169185,24.099493503570557,10.778219785164927,22.951451539993286,88,7.738657976305072,0.09601879119873047
3.832729257163319,1.4014884184488416,900000,1.0479552745819092,100,14.078576803207397,20.270083051324818,-0.0017473724,2223.5964176654816,8.09103775024414,-0.006812335,24.06678557395935,10.833925625736548,22.906510591506958,89,7.80724232924026,0.11158275604248047
3.1389689058502865,1.401385574194624,910000,1.063096523284912,100,14.00198221206665,18.390617551841395,0.0003927368,2247.7214500904083,8.146339654922485,-0.009663892,24.063778162002563,11.414758331207581,22.88980484008789,90,8.098816928892338,0.11020851135253906
3.6599356648670884,1.397572867477534,920000,1.0745928287506104,100,14.152324676513672,18.758809576298212,0.0051302705,2272.0191338062286,8.158124446868896,-0.0008333969,24.237670183181763,11.47093601404119,23.042712926864624,91,8.076269023820842,0.11959171295166016
3.6577562840551816,2.4133359884586416,930000,1.066068172454834,100,14.122531652450562,25.021455907525112,-0.004892218,2296.2353048324585,8.118710041046143,-0.014073804,24.16087579727173,11.785233412928962,22.98318076133728,92,8.248133850617078,0.11063933372497559
3.90033120544136,1.4148453397405494,940000,1.0702965259552002,100,14.156493902206421,21.74805729249055,-0.018469898,2320.497400999069,8.132919073104858,-0.018745996,24.20268177986145,10.97124972015898,23.023653984069824,93,7.99827968906598,0.108123779296875
4.55229536701608,-0.60972061570306,950000,1.0770056247711182,100,14.13479208946228,27.036294674056844,-0.0063674375,2344.7612948417664,8.148852109909058,-0.0067157713,24.20694398880005,10.05107667560403,23.022017240524292,94,7.430230489479975,0.10720682144165039
4.175489031929579,2.5261114372517217,960000,1.0850377082824707,100,14.057011365890503,33.67610846268879,0.009367749,2368.913708925247,8.100820064544678,0.00092807616,24.091649293899536,11.383971152081285,22.894235372543335,95,8.017948116791743,0.1116340160369873
4.074043917164822,-1.826109587511723,970000,1.057884693145752,100,14.085091590881348,18.562308381145048,0.003577647,2393.135290622711,8.168800115585327,-0.010018626,24.15982460975647,10.61046708843343,22.98744487762451,96,7.610215986327136,0.11382079124450684
4.135389798636494,-1.550173257470806,980000,1.0355331897735596,100,14.07035493850708,28.11908315174367,0.003544153,2417.3146438598633,8.16150164604187,-0.011624389,24.120298862457275,11.264447636295449,22.962366819381714,97,8.077286906335475,0.12177658081054688
3.2976602367134533,2.7955365564517205,990000,1.054673194885254,100,14.044606447219849,18.555365185977614,0.015804596,2441.4582843780518,8.117599487304688,0.013632672,24.086304903030396,11.3838821567281,22.895901918411255,98,8.051377050549899,0.1349642276763916
3.6665883814269384,1.7648484552413328,1000000,1.067964792251587,100,14.166782855987549,19.719278697906137,0.008621531,2465.7475669384003,8.134286403656006,0.0006364796,24.232168197631836,11.357592266287337,23.030606508255005,99,8.021069957569221,0.1328563690185547
3.8086037681281177,-0.652218781931523,1010000,1.0662972927093506,100,14.026795864105225,27.46118615558565,-0.00060606387,2489.891341686249,8.144931554794312,-0.009639252,24.08987593650818,12.549366884615882,22.905988693237305,100,8.56868746098675,0.11697268486022949
3.633305125240664,0.2179343028970272,1020000,1.0643248558044434,100,14.092564344406128,18.74564302601489,-0.0052449447,2514.1119437217712,8.126531600952148,-0.011985434,24.154276847839355,12.015666735803132,22.961158275604248,101,8.346621688094594,0.1279754638671875
3.4510728129214328,2.7211621380726956,1030000,1.0695652961730957,100,14.024132490158081,19.61878356446323,0.015651708,2538.3089706897736,8.175600051879883,0.00837066,24.142938375473022,12.049378650516918,22.934285163879395,102,8.243583869642034,0.1383967399597168
2.8865630519820704,2.8990788628263147,1040000,1.0477735996246338,100,14.12331748008728,19.498965342793444,0.005669006,2562.4765181541443,8.078296661376953,0.0022820984,24.106127500534058,11.966850108202236,22.942169666290283,103,8.191800706962942,0.11551713943481445
3.6018444845720485,0.6183997859805567,1050000,1.0404624938964844,100,14.178955793380737,22.182921905497455,0.0052126586,2586.7417645454407,8.149555444717407,0.002260437,24.208956718444824,11.894868346518404,23.060500860214233,104,8.103331663223859,0.10716533660888672
2.99748402605604,4.093133468117876,1060000,1.0846269130706787,100,14.054648160934448,19.14708738818506,0.0059743775,2610.9514248371124,8.153768539428711,-0.0053539732,24.15211510658264,12.4135218688472,22.947548866271973,105,8.438906724570277,0.11917901039123535
3.2791768074707655,1.7946473351253556,1070000,1.0874693393707275,100,14.014241933822632,19.823922236383293,0.0067441408,2635.1277599334717,8.16914415359497,-0.0056201173,24.122474908828735,12.088453040394848,22.919371128082275,106,8.236213066469602,0.1145637035369873
3.3630920758043286,-0.9631259142336551,1080000,1.0523502826690674,100,14.092722177505493,19.09146223231393,-0.006438989,2659.32745718956,8.143490552902222,-0.018080944,24.141528367996216,12.235297149800928,22.97318196296692,107,8.338673224331167,0.11524653434753418
3.019534696197311,2.745871868611086,1090000,1.0457496643066406,100,14.106252193450928,21.42373449631771,0.0065594316,2683.5520389080048,8.15442681312561,0.004382431,24.164402961730957,12.053741143061877,22.995691537857056,108,8.24013869581471,0.12231326103210449
3.671754811891012,2.9097600647977204,1100000,1.0457944869995117,100,14.058578968048096,26.586073688889115,-0.01011615,2707.7203481197357,8.12513780593872,-0.022785755,24.109450578689575,12.714202167932683,22.913575649261475,109,8.41296804188132,0.14930129051208496
3.4201290129012762,0.28274199295978775,1110000,1.0607736110687256,100,13.97139024734497,28.5988924772218,-0.0013673584,2731.815439224243,8.150231122970581,-5.0366212e-05,24.03181481361389,12.590260083258588,22.855109930038452,110,8.499234517168164,0.11517500877380371
4.028219016962755,-1.836766422614905,1120000,1.0718624591827393,100,14.033530235290527,32.16718468507661,-0.008154926,2755.980623483658,8.151329755783081,-0.010645709,24.110051155090332,12.944013726757161,22.930341243743896,111,8.625185501214602,0.1071479320526123
3.4218579872519674,4.325510083198637,1130000,1.0754637718200684,100,14.029777765274048,22.353469678960817,0.0013291077,2780.143819093704,8.122329235076904,-0.0043684267,24.09959864616394,12.19261277212393,22.900066375732422,112,8.265943961457989,0.12337541580200195
