train-MaxReturn,n_timesteps,Time-Sampling,train-AverageDiscountedReturn,Time-SampleProc,train-PolicyExecTime,train-StdReturn,ItrTime,train-NumTrajs,train-EnvExecTime,LossBefore,train-MinReturn,Time-Optimization,Itr,LossAfter,Time,train-AverageReturn
32.89190000201855,220000,22.246944189071655,22.474243493145423,0.16776371002197266,16.588826894760132,2.0029543739687075,22.827906370162964,100,5.1704041957855225,-1.3420982e-05,22.51928106541113,0.41193556785583496,21,-0.0025967709,465.5064880847931,28.14722015333693
32.55383700735849,230000,21.89006209373474,22.91685534971956,0.20533204078674316,16.286481142044067,1.8189290983093704,22.49436092376709,100,5.126212120056152,-1.3376689e-05,21.900881930057814,0.3945920467376709,22,-0.0022634766,488.0152475833893,28.780076210887685
33.503969963844256,240000,22.690654754638672,22.690368694690324,0.14084458351135254,16.90215039253235,2.1742768707674816,23.35336947441101,100,5.298824310302734,-1.3329604e-05,18.650306470379917,0.5203897953033447,23,-0.0024732235,511.38066029548645,28.46546141697029
32.57493311148689,250000,21.98748254776001,22.907189463489622,0.10282659530639648,16.33106279373169,1.8760904620722703,22.484089374542236,100,5.185692310333252,-1.3281273e-05,22.400864693298313,0.3897228240966797,24,-0.0035066102,533.8796989917755,28.681520366493423
33.31466142934066,260000,22.150060653686523,23.09744286267463,0.19259142875671387,16.443345069885254,1.7111800246579876,22.765278339385986,100,5.228565216064453,-1.3240852e-05,25.315847145855663,0.42194461822509766,25,-0.0028669469,556.6583378314972,28.891949501763452
32.845845908493935,270000,20.880441665649414,22.991319959878105,0.15739822387695312,15.356844186782837,1.844579787613367,21.549042463302612,100,5.08217453956604,-1.31890365e-05,20.624464313740365,0.5097241401672363,26,-0.0018860272,578.2237010002136,28.7936600243231
33.53689015775495,280000,20.85152506828308,22.976759678051394,0.16776823997497559,15.490387201309204,1.7775044671434115,21.44832706451416,100,4.927923917770386,-1.3153442e-05,24.650986890286827,0.42815494537353516,27,-0.002225153,599.696506023407,28.78355429842985
32.46282177731955,290000,21.573885917663574,23.083858699961862,0.16083765029907227,15.897340536117554,2.058699097972901,22.12516713142395,100,5.231781721115112,-1.3107724e-05,20.544372604713498,0.3877420425415039,28,-0.0034626937,621.8347940444946,28.858526436102746
33.2086163598416,300000,23.804956912994385,23.431774457588496,0.21225881576538086,18.022283792495728,1.7848599225287458,24.449751377105713,100,5.319811105728149,-1.3075467e-05,24.61975495988792,0.431729793548584,29,-0.0007282216,646.2970018386841,29.253635445926765
32.59728681877395,310000,24.021331787109375,23.392681848685285,0.18834590911865234,18.41794729232788,1.8266199854670622,24.621957302093506,100,5.141115188598633,-1.304129e-05,23.6517696686698,0.4113285541534424,30,-0.0010542488,670.9409947395325,29.23072490301053
34.455155059003864,320000,21.643038749694824,23.401896432979147,0.20854973793029785,16.119125366210938,1.9995598377080464,22.288237810134888,100,5.051828861236572,-1.3008346e-05,24.502544627552524,0.4308772087097168,31,-0.0025885194,693.2456369400024,29.246569007561696
34.092116467544685,330000,20.353302717208862,23.730114446666036,0.15496277809143066,14.87104344367981,1.894980551578499,20.9298198223114,100,5.019042253494263,-1.29864e-05,21.10627731727875,0.41930723190307617,32,-0.0019565553,714.1896455287933,29.64846630491184
33.3269304263417,340000,20.81263041496277,23.43134430133486,0.19409513473510742,15.121269464492798,1.6768134284174323,21.41948914527893,100,5.217255353927612,-1.2943628e-05,25.23380147749339,0.41159987449645996,33,-0.003265182,735.6277348995209,29.38745636348455
33.704376422674926,350000,20.636053323745728,23.462507760776507,0.14138317108154297,14.982512950897217,1.9391610623795978,21.15119767189026,100,5.2143473625183105,-1.2920469e-05,22.91193913971923,0.3728950023651123,34,-0.0022685833,756.7898514270782,29.42767080458001
34.38796950780754,360000,23.67942523956299,23.717185026762483,0.23607945442199707,17.87840723991394,1.9917303886442934,24.366816997528076,100,5.282179355621338,-1.2874949e-05,24.82118741042757,0.4504549503326416,35,-0.002399313,781.1778819561005,29.660691618232494
33.64831701412076,370000,21.332812786102295,23.79002102438366,0.13308048248291016,15.805139541625977,1.59974257231397,21.936934232711792,100,5.095194339752197,-1.2858386e-05,23.942671857101544,0.4694514274597168,36,-0.0027952928,803.1335024833679,29.73374854012078
33.607774579831734,380000,20.148553371429443,23.999725619605847,0.15067791938781738,14.66025996208191,1.6975927706355125,20.779476642608643,100,5.035526514053345,-1.2808724e-05,25.42283858760605,0.4769730567932129,37,-0.0020330737,823.9293446540833,30.123139329112472
34.33116651692713,390000,21.585439443588257,24.014717364841403,0.17354035377502441,16.004340171813965,1.8434204409426236,22.158974409103394,100,5.1172685623168945,-1.278867e-05,25.79579767851445,0.39853382110595703,38,-0.0018299349,846.1066727638245,30.104272140504268
34.92504778117367,400000,23.407082557678223,23.877112155507497,0.12715768814086914,17.650285005569458,2.1171397979895135,23.956576347351074,100,5.262869834899902,-1.27432995e-05,23.76987675168057,0.4174354076385498,39,-0.002466009,870.0800700187683,29.89133030543509
34.27844236201058,410000,21.87659239768982,23.74157209479073,0.1503605842590332,16.27600359916687,1.9285700077386918,22.598291873931885,100,5.1473469734191895,-1.26918385e-05,24.60259877390852,0.5700907707214355,40,-0.0025836437,892.6926612854004,29.930976060330647
34.66471592043579,420000,22.903934478759766,24.011943433394393,0.2177882194519043,17.12046480178833,1.8163568412485163,23.64028000831604,100,5.28379225730896,-1.2659451e-05,23.939093187275795,0.5166923999786377,41,-0.001713158,916.3570549488068,30.209551399735947
33.954544010712425,430000,23.166878700256348,24.084021951094364,0.16283917427062988,17.471201419830322,1.7304555494948164,23.737076997756958,100,5.204488515853882,-1.261291e-05,23.351777566920745,0.4057316780090332,42,-0.0011681546,940.1065104007721,30.24313917307926
35.391755186792324,440000,22.311200857162476,24.489559219246612,0.15902209281921387,16.62790274620056,1.7550933365025823,22.878243923187256,100,5.245575428009033,-1.2577026e-05,26.308027204436012,0.4065115451812744,43,-0.0019687386,963.0017549991608,30.750122914266957
34.85675409428581,450000,24.312387704849243,24.375236302720108,0.17460322380065918,18.745964288711548,1.793306748257834,24.95050072669983,100,5.109955310821533,-1.2522837e-05,25.205442496704578,0.46272706985473633,44,-0.002465624,987.967401266098,30.614629188064136
34.235113403945554,460000,22.624052047729492,24.343197206479903,0.16253304481506348,16.765247344970703,1.7054055046908723,23.169789791107178,100,5.380645275115967,-1.2475745e-05,26.862727439730143,0.37903308868408203,45,-0.0018296762,1011.1567468643188,30.620256332704475
35.12845253006683,470000,24.577325344085693,24.538061541393326,0.154402494430542,18.696234703063965,1.9418903870015811,25.26983094215393,100,5.417686462402344,-1.2435869e-05,25.025250608008875,0.5371544361114502,46,-0.004137024,1036.4528305530548,30.93323926002561
34.19656057859567,480000,22.790294885635376,24.64245513927092,0.16619181632995605,17.084115743637085,1.7694803156582501,23.458746433258057,100,5.2132627964019775,-1.2394149e-05,27.196761689620264,0.5015425682067871,47,-0.0038451361,1059.9366171360016,31.009784909064738
35.17321162111083,490000,21.962907314300537,24.56845007720359,0.165618896484375,16.232147932052612,1.891946010775549,22.53531050682068,100,5.260826110839844,-1.2361296e-05,24.699015386063483,0.40607500076293945,48,-0.0019315294,1082.4833924770355,30.99450164556216
35.41517234368258,500000,21.608285188674927,24.566429927933235,0.12296843528747559,16.085395336151123,2.238277729885723,22.145941972732544,100,5.052661418914795,-1.233344e-05,23.82131024987921,0.4138331413269043,49,-0.003942588,1104.642254114151,30.953228415894372
35.920573242205194,510000,22.46292018890381,24.599474517881482,0.2237992286682129,16.651512622833252,2.155475026990518,23.181000232696533,100,5.342485427856445,-1.2291491e-05,23.604299069441524,0.4909248352050781,50,-0.0037489075,1127.8372340202332,31.09832753028856
34.67904950817269,520000,22.96745777130127,24.617342529386004,0.12985610961914062,17.100623607635498,1.834612934744295,23.56579828262329,100,5.4001805782318115,-1.2260025e-05,26.003139969965925,0.4649324417114258,51,-0.0022089279,1151.4149208068848,31.11585494707703
35.22820049132786,530000,23.27120280265808,24.924189691866086,0.22113537788391113,17.32907724380493,1.7767594243089193,23.986201524734497,100,5.458059310913086,-1.2211537e-05,26.08656463064346,0.4915444850921631,52,-0.0018055304,1175.4151711463928,31.454089525858794
36.36671671356636,540000,22.37843894958496,24.828082667593144,0.16800856590270996,16.73881506919861,1.9935423965443617,23.087146759033203,100,5.151651859283447,-1.218777e-05,25.706961270949613,0.5360972881317139,53,-0.0030360192,1198.5151181221008,31.423981956136046
35.32631769743279,550000,21.21918749809265,25.03337203232725,0.13247227668762207,15.562918186187744,1.7028261237516555,21.80776286125183,100,5.229634046554565,-1.2135918e-05,27.7080476279381,0.4551827907562256,54,-0.003024597,1220.3342685699463,31.667679721526827
35.89105679223364,560000,23.01249098777771,25.233583383600003,0.23757052421569824,17.163016080856323,1.5605711053908224,23.653133869171143,100,5.367854595184326,-1.2086898e-05,27.42868468360699,0.3937678337097168,55,0.0055071353,1244.005040884018,31.913542547537688
36.27614628392988,570000,22.7368426322937,25.32318231964644,0.12296462059020996,17.034472703933716,1.8241830871144222,23.289900302886963,100,5.223894119262695,-1.20355735e-05,25.66616518874677,0.42920756340026855,56,-0.0028083778,1267.3066229820251,32.0675713465344
35.60006385957472,580000,21.409246921539307,25.479655286067395,0.13252711296081543,15.669355630874634,1.655464204199764,21.96285653114319,100,5.285872459411621,-1.1989441e-05,27.392438875304347,0.41959071159362793,57,-0.0026134902,1289.2967522144318,32.40636693560471
35.84022347572012,590000,23.17491340637207,25.321955732754347,0.12406587600708008,17.256088495254517,1.5974139157201752,23.690364599227905,100,5.448454856872559,-1.19298575e-05,27.30008319351187,0.39063143730163574,58,-0.002166404,1312.999058008194,32.21387550521095
37.27896603594322,600000,23.879173517227173,25.84692002961249,0.11724281311035156,18.17566156387329,1.6947581817211916,24.368929862976074,100,5.247366189956665,-1.1900261e-05,27.867037767215958,0.37036561965942383,59,-0.0039024125,1337.3844685554504,32.86013051889998
36.24734845235649,610000,23.796815395355225,25.616483516167747,0.16024017333984375,18.155194520950317,1.569263457480941,24.422309160232544,100,5.150547742843628,-1.1844252e-05,26.661368044441584,0.46374011039733887,60,-0.0026009441,1361.8251738548279,32.62262295095964
37.20643149548702,620000,21.64797568321228,25.602443112331343,0.1718127727508545,15.999220132827759,1.7092898441721285,22.310386657714844,100,5.202229022979736,-1.1803323e-05,28.097742491511628,0.48041439056396484,61,-0.0010118508,1384.150090456009,32.67219917193095
35.630042396270454,630000,24.36519956588745,25.459720727160505,0.13934779167175293,18.570752143859863,1.5513311635278915,24.94392228126526,100,5.316630840301514,-1.1749441e-05,28.213755949114276,0.4369354248046875,62,-0.0010433708,1409.1158833503723,32.518216426064505
36.200619753059264,640000,21.28756594657898,25.830992860651232,0.17280292510986328,15.574307918548584,1.6348712474546543,21.9009108543396,100,5.247486352920532,-1.1700647e-05,28.003012887802676,0.4394376277923584,63,-0.003301286,1431.0337789058685,32.94215315007387
37.72805862781397,650000,22.166871547698975,25.915518677374347,0.17625737190246582,16.26546859741211,1.7708524864021318,22.891067504882812,100,5.423817157745361,-1.1663087e-05,27.790000453829734,0.5465390682220459,64,-0.0019443944,1453.9497847557068,33.04951642958174
37.675709470206044,660000,24.443158864974976,25.81537859266492,0.0739133358001709,18.502781629562378,1.659154484414599,24.940385341644287,100,5.456952810287476,-1.1623497e-05,29.553934285802036,0.42246150970458984,65,-0.0027928464,1478.899427652359,32.98547295383313
36.77910811794504,670000,23.079769134521484,26.154311873157358,0.14229965209960938,17.444255352020264,1.427996995264929,23.626060485839844,100,5.19072961807251,-1.1552995e-05,30.57263365462265,0.4027571678161621,66,-0.0012819592,1502.5453946590424,33.38414437580634
35.93125516619444,680000,21.436350345611572,25.752463587307094,0.1914064884185791,16.012523651123047,1.4692594067867792,22.04880428314209,100,4.996130704879761,-1.1496401e-05,29.05119025314832,0.4197380542755127,67,-0.0024370514,1524.6102192401886,32.9739200805275
36.33227320869403,690000,21.893370151519775,25.98308443825063,0.17122125625610352,16.026524782180786,1.7102461226750636,22.527610301971436,100,5.359967947006226,-1.1444395e-05,28.831594539632793,0.4616885185241699,68,-0.0026132658,1547.1544342041016,33.187146529249645
37.767598167143746,700000,22.848198413848877,26.289454578846104,0.1685018539428711,17.09003496170044,1.5592646527652991,23.395752429962158,100,5.283478260040283,-1.1399703e-05,29.04624987198201,0.3781144618988037,69,-0.0031843402,1570.5624344348907,33.575582566394175
36.53359756565391,710000,22.727535486221313,25.790361122141704,0.20818471908569336,16.887622117996216,1.6281992633411466,23.335028886795044,100,5.346900463104248,-1.1359763e-05,28.282991188109722,0.39312124252319336,70,-0.0030302652,1593.9111607074738,33.06461919218809
37.1687378444504,720000,22.572434663772583,26.093329069558948,0.17998003959655762,16.95809769630432,1.5067589440404854,23.13656497001648,100,5.163897752761841,-1.1313615e-05,29.951724911539497,0.38259005546569824,71,0.0002134525,1617.060801267624,33.39719170174163
36.67540792950225,730000,22.332188367843628,25.997488396696053,0.15210771560668945,16.569735288619995,1.5973994260353384,22.913835287094116,100,5.289864540100098,-1.1267123e-05,26.63554491269217,0.42621517181396484,72,-0.0025348794,1639.9946930408478,33.33631618803436
37.300383971025035,740000,21.200922966003418,26.539280723099964,0.2046220302581787,15.578258514404297,1.539131674048093,21.8475661277771,100,5.130322217941284,-1.12157695e-05,30.8783075797182,0.4389309883117676,73,0.0010277194,1661.85715842247,33.94915254752064
37.34126998178957,750000,21.39213800430298,26.296342668107524,0.17056727409362793,15.940107583999634,1.6547924968862182,21.94891595840454,100,5.0156238079071045,-1.11678055e-05,29.56076650928119,0.36658549308776855,74,-0.0022359774,1683.818592786789,33.67649718460769
37.52162314302423,760000,21.245724201202393,26.330292841614824,0.14635825157165527,15.786487340927124,1.6705161669207291,21.812866926193237,100,5.020285129547119,-1.1135931e-05,29.80502357253493,0.41999149322509766,75,-0.0016824709,1705.6429495811462,33.67396139551053
37.55535229024446,770000,21.45685386657715,26.482084805335372,0.19510531425476074,15.974292516708374,1.4754898875896056,22.0766658782959,100,5.039425611495972,-1.1110602e-05,30.393091827404366,0.4234309196472168,76,-0.0026872114,1727.739774942398,33.877720703012535
37.80506158054028,780000,23.789454221725464,26.216663205384716,0.17053675651550293,17.879206895828247,1.5044336605932358,24.363561153411865,100,5.423848867416382,-1.1076038e-05,29.39527805246971,0.40268516540527344,77,-0.002124672,1752.1150012016296,33.59171875790509
37.79505079476507,790000,23.25660753250122,26.732597302636858,0.21808576583862305,17.54840397834778,1.5405632500600093,23.95846152305603,100,5.235368490219116,-1.1022879e-05,30.158918522799542,0.4823415279388428,78,-0.0027037845,1776.094313621521,34.16457855925424
36.7870273124279,800000,22.43052387237549,26.503423510876054,0.12852931022644043,16.599937438964844,1.2337895276133852,22.985108375549316,100,5.338421583175659,-1.1006595e-05,31.15099724899441,0.4246494770050049,79,-0.0020968462,1799.0971336364746,33.92560566213679
38.04800870197581,810000,20.712574243545532,26.44054191668769,0.14899063110351562,15.164886713027954,1.5436408207395538,21.226297616958618,100,5.098376274108887,-1.0968156e-05,30.848445016001072,0.363628625869751,80,-0.00056587975,1820.3443534374237,33.88012061265784
37.00241552229555,820000,21.408397674560547,26.216343535316252,0.15146780014038086,15.936838388442993,1.5747457810723342,21.943913221359253,100,5.030956268310547,-1.0920814e-05,30.415960475326532,0.3818681240081787,81,0.006698188,1842.3062703609467,33.653951958612126
37.42164480014511,830000,22.05539608001709,26.72054598902957,0.14624714851379395,16.24286198616028,1.5510405309838462,22.633869171142578,100,5.331192255020142,-1.0887758e-05,30.103770918528415,0.4306766986846924,82,-0.0028751325,1864.957232952118,34.147049650368906
36.69255595727356,840000,20.96858239173889,26.302590797092993,0.18353819847106934,15.520241260528564,1.3440762669163944,21.73386859893799,100,5.016162157058716,-1.0838303e-05,30.211666057916204,0.5799822807312012,83,0.00048786186,1886.7010898590088,33.719595477160176
37.49551004489337,850000,21.072959423065186,26.518184776866487,0.17034268379211426,15.295933485031128,1.4877397330125097,21.691895723342896,100,5.328569650650024,-1.0787814e-05,30.240136989142723,0.44722986221313477,84,-0.0018667928,1908.4115085601807,33.951117648533064
37.18411250821212,860000,21.802543878555298,26.47909957881846,0.13498425483703613,16.24912428855896,1.4106301281859217,22.339823961257935,100,5.109877109527588,-1.073871e-05,29.895666029820113,0.4002053737640381,85,-0.00086049654,1930.769170999527,33.9462846307275
37.66035097789077,870000,21.472002267837524,26.664810791942074,0.1430187225341797,15.944012641906738,1.5433247959439504,21.989450216293335,100,5.075529098510742,-1.068709e-05,30.503859884497203,0.3737497329711914,86,-0.0010986615,1952.770675420761,34.11645578378571
37.2643169333591,880000,23.404645204544067,26.744381378702055,0.1472797393798828,17.863177061080933,1.3086139942787511,23.996708393096924,100,5.073022842407227,-1.0639635e-05,30.94346912991073,0.4438283443450928,87,0.01669643,1976.7798635959625,34.1926727071846
37.96600722900304,890000,20.766242504119873,26.499867122403636,0.15471410751342773,15.261351108551025,1.5735088304169005,21.319418907165527,100,5.086150169372559,-1.0585071e-05,30.294078262136463,0.39728307723999023,88,-0.0018473064,1998.116035938263,33.991402685539356
37.83399694037768,900000,19.436527252197266,26.495435827041014,0.2002720832824707,14.02182936668396,1.5724017489661302,20.09704899787903,100,4.990408420562744,-1.055212e-05,30.530206170421152,0.45732688903808594,89,-0.0019461198,2018.2276780605316,34.04109135505707
37.68553275164196,910000,20.47469139099121,26.75502695628352,0.09274959564208984,15.03134799003601,1.5742184903649585,20.946256637573242,100,5.0182459354400635,-1.0513234e-05,30.49800482572493,0.3775956630706787,90,-0.0011810955,2039.1857533454895,34.321689180584244
37.20798784799194,920000,24.109206676483154,26.52884958664015,0.15439343452453613,18.373109579086304,1.2863204066295986,24.634942770004272,100,5.25000524520874,-1.0453009e-05,30.84328146133022,0.37035417556762695,91,-0.0035891915,2063.8327276706696,34.06398054376882
37.38803288719137,930000,21.99640941619873,26.43104915307325,0.1471083164215088,16.098882913589478,1.3985452811043655,22.56156086921692,100,5.420910358428955,-1.0408757e-05,30.76127859802282,0.41660165786743164,92,-0.0008782531,2086.4104373455048,33.953547758397086
38.48668612685814,940000,20.52658724784851,26.50488800281305,0.2087993621826172,14.867475748062134,1.4183543155574814,21.163009643554688,100,5.212275505065918,-1.0351419e-05,30.729936487167272,0.42653656005859375,93,-0.0011732008,2107.589750766754,34.06009939064463
37.55986415720911,950000,22.771177053451538,26.68710213479618,0.09033322334289551,17.132404565811157,1.5924290735835167,23.260811805725098,100,5.168674945831299,-1.0326387e-05,30.901078311412004,0.39839863777160645,94,-0.0017039868,2130.8650290966034,34.19530555074387
37.412469706077324,960000,20.904844999313354,26.69796587892108,0.15838408470153809,15.468750953674316,1.4281843966994379,21.499088048934937,100,5.011635780334473,-1.0298552e-05,31.174691392392116,0.43482089042663574,95,0.001769875,2152.3782913684845,34.235788377011716
37.05521420990923,970000,20.926411390304565,26.442588816485475,0.16380858421325684,15.481725454330444,1.5781568574979032,21.496172666549683,100,5.013814687728882,-1.0264933e-05,29.99927996319242,0.4049086570739746,96,-0.0019410572,2173.8969531059265,33.888536241132186
38.49906607635469,980000,21.71772527694702,26.63903427640961,0.0944674015045166,16.13584303855896,1.4073216009718592,22.252516508102417,100,5.135177850723267,-1.0235015e-05,31.06612219440005,0.43550729751586914,97,-0.0019195804,2196.1692457199097,34.15358139628388
37.318523184416044,990000,20.903751134872437,26.561865428961802,0.13193011283874512,15.419687986373901,1.3357304113838235,21.54653239250183,100,5.0558929443359375,-1.0199407e-05,31.25646450698062,0.5096228122711182,98,0.00022405759,2217.725960969925,34.07189666792959
37.27305910132339,1000000,21.90888214111328,26.697014301451667,0.1416335105895996,16.151432037353516,1.4730485181308535,22.47755718231201,100,5.299103498458862,-1.0161688e-05,30.58679830260419,0.42636752128601074,99,0.009238565,2240.215257883072,34.205198434655166
37.88292860863437,1010000,20.300731897354126,26.985207645137944,0.17821288108825684,14.858431577682495,1.533054707188052,20.883336067199707,100,5.019078731536865,-1.0130991e-05,30.78666057537438,0.4032094478607178,100,-0.002547952,2261.1154446601868,34.54270931755988
36.977853583734536,1020000,20.627266883850098,26.50499212804162,0.15027308464050293,15.178948163986206,1.4447880026742128,21.218466997146606,100,5.013481378555298,-1.0085111e-05,30.859245676573707,0.4372215270996094,101,-0.0016789602,2282.3536891937256,34.02987360337376
38.20811161672923,1030000,22.489147663116455,26.64559461323439,0.144791841506958,16.617693662643433,1.822262794007271,23.036637544631958,100,5.392416000366211,-1.0056946e-05,30.34358065625327,0.40058279037475586,102,-0.0026557394,2305.4027733802795,34.23842135185355
37.47066842136332,1040000,21.512871265411377,26.70373912849916,0.08773970603942871,15.706919431686401,1.2451002384072225,22.001931190490723,100,5.3391618728637695,-9.993288e-06,31.478404732472736,0.4003183841705322,103,-0.0016130791,2327.4177942276,34.31558551829621
37.97825802707839,1050000,22.391601085662842,26.754262486492106,0.18569135665893555,16.718767166137695,1.3724276994575777,23.010151147842407,100,5.2098307609558105,-9.961784e-06,31.32377741705478,0.4300107955932617,104,0.00229721,2350.442479133606,34.33328153573437
37.61997060183095,1060000,22.59296464920044,26.641644167529403,0.1780698299407959,16.817895889282227,1.5941446615373338,23.167186737060547,100,5.314543724060059,-9.945432e-06,30.54467883895126,0.39286327362060547,105,-0.0013665288,2373.62899518013,34.19718564396866
37.12056191444449,1070000,22.43837833404541,26.648450479338454,0.2326047420501709,16.892024278640747,1.4254356243783364,23.150174617767334,100,5.084104061126709,-9.941306e-06,30.85617458001531,0.47881603240966797,106,-0.0012516434,2396.790543317795,34.23396737767579
38.112229810461926,1080000,23.153067588806152,26.83297852028813,0.14891481399536133,17.593095302581787,1.6395103068774435,23.724202156066895,100,5.123706817626953,-9.905096e-06,30.761824313219563,0.4209606647491455,107,0.0031113971,2420.5292444229126,34.412909481574445
36.89783981584631,1090000,20.471657752990723,26.884136859194214,0.21643877029418945,14.877261638641357,1.3600988246672912,21.277536153793335,100,5.154420375823975,-9.882634e-06,31.525251955311116,0.5837094783782959,108,0.02837163,2441.822199344635,34.462028095428096
38.02506400071964,1100000,23.559858798980713,26.885758312765933,0.21542096138000488,17.995532274246216,1.5177458283475975,24.19402289390564,100,5.104557752609253,-9.864731e-06,30.522769842057876,0.4078841209411621,109,0.003690644,2466.0283222198486,34.451833260634004
