train-MaxReturn,Time-Sampling,Time,train-PolicyExecTime,ItrTime,Itr,n_timesteps,Time-SampleProc,train-EnvExecTime,train-AverageDiscountedReturn,LossAfter,train-MinReturn,Time-Optimization,train-StdReturn,LossBefore,train-AverageReturn,train-NumTrajs
244.943559311213,25.999411582946777,5224.762118339539,14.326610803604126,27.198890209197998,190,1910000,0.1360301971435547,10.966756343841553,136.30136563974594,-0.0032619624,202.9795511842536,1.0627555847167969,5.477526555533247,-7.963439e-06,238.34794457129752,100
245.07092166731894,25.74439263343811,5251.8131630420685,14.205082416534424,26.991039037704468,191,1920000,0.17330145835876465,10.837878942489624,136.1767653281816,0.0027425548,223.39584298948617,1.0725550651550293,4.773102521547355,-7.925549e-06,238.09105045492018,100
244.85003386188492,25.932525873184204,5278.998553752899,14.370079040527344,27.128275871276855,192,1930000,0.13763856887817383,10.861667394638062,136.0919316639044,0.016432464,223.8008331011627,1.0573105812072754,4.461113164333621,-7.892968e-06,238.06099906262378,100
247.21567974745224,25.87143039703369,5306.165249824524,14.322176218032837,27.103055715560913,193,1940000,0.15344619750976562,10.845550298690796,136.3572956941949,0.011098207,221.99325484600968,1.0773134231567383,5.103638397515952,-7.8447765e-06,238.4966950645441,100
247.20071571593462,26.00288677215576,5333.44047832489,14.428598880767822,27.214858055114746,194,1950000,0.1505599021911621,10.87576675415039,136.35951973003733,0.007368975,217.32109390429318,1.060682773590088,5.727403643035281,-7.793159e-06,238.4398528226141,100
247.16838664388166,25.822897911071777,5360.565350055695,14.251778841018677,27.06049609184265,195,1960000,0.16259002685546875,10.861940860748291,136.5684770291774,0.0026975716,211.55616508472437,1.074328899383545,5.502059357282929,-7.765626e-06,239.10019825452218,100
247.6074932022348,25.720250844955444,5387.546361684799,14.247436046600342,26.920459508895874,196,1970000,0.1295490264892578,10.770150423049927,136.55029114097763,0.0030798037,222.6716671589176,1.0700011253356934,4.877438549501933,-7.746426e-06,239.17596844061308,100
246.21002317501075,25.833702325820923,5414.679829597473,14.311853408813477,27.07119107246399,197,1980000,0.16962337493896484,10.809959650039673,136.22131536091504,0.00035680673,220.90074603815444,1.0671329498291016,4.955457635335745,-7.706515e-06,238.53909777408538,100
246.26363287844157,25.852687120437622,5441.830434322357,14.298719882965088,27.090205430984497,198,1990000,0.13727378845214844,10.833372831344604,135.67847858369652,-0.0024886422,216.24290199017474,1.099489688873291,5.018845983825698,-7.674439e-06,237.4127891836853,100
246.93352599618228,25.917234182357788,5469.031889915466,14.39208722114563,27.137884855270386,199,2000000,0.13911032676696777,10.829913139343262,136.0009721037087,-0.0030463582,218.60044796739373,1.0808594226837158,5.054704565694651,-7.654693e-06,237.84228089048608,100
248.52731633725725,25.799445867538452,5496.111029148102,14.281991243362427,27.015626430511475,200,2010000,0.1373748779296875,10.802237749099731,135.74335608100284,-0.0030142837,215.1085289824713,1.0782129764556885,6.091211550189492,-7.623712e-06,237.28667011052173,100
249.0987298969298,25.770992279052734,5523.190039873123,14.274859189987183,27.01815891265869,201,2020000,0.1358950138092041,10.7956383228302,135.63236992586343,-0.0019764786,220.97525237228933,1.1106557846069336,5.94364174234505,-7.6038127e-06,237.3313538496745,100
247.53560078730553,25.798320055007935,5550.236867189407,14.260592460632324,26.97947359085083,202,2030000,0.13005375862121582,10.836634397506714,135.7707339550546,-0.0017704495,216.1905702797296,1.0503013134002686,6.061371711921874,-7.57803e-06,237.53699512848226,100
247.67255657587995,25.890508890151978,5577.408980369568,14.31817626953125,27.112298488616943,203,2040000,0.15147686004638672,10.870532751083374,134.76398696337202,-0.0041864417,219.72117093436714,1.069711685180664,6.49565296664903,-7.5560433e-06,235.29310235225094,100
