Time-SampleProc,train-NumTrajs,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,LossBefore,train-PolicyExecTime,train-MaxReturn,train-StdReturn,n_timesteps,Time-Optimization,Time-Sampling,Time,ItrTime,LossAfter,train-AverageReturn,Itr
0.1653742790222168,100,215.52300869115152,129.31184735672082,6.723424673080444,-1.2068494e-05,16.989398956298828,240.89003670024042,5.069586664664107,450000,0.3775594234466553,24.158868074417114,1102.4592816829681,24.70314645767212,-0.006650716,228.3327884223064,44
0.15474915504455566,100,213.83084785378117,129.9879544491196,6.507062911987305,-1.2022773e-05,16.248183488845825,242.05379650200337,5.924675777224464,460000,0.42208147048950195,23.209447860717773,1126.2643740177155,23.787585020065308,-0.0015274092,231.08282703483056,45
0.1707911491394043,100,213.41548198835713,130.92265535107543,6.61446213722229,-1.197101e-05,19.338953971862793,244.0148486456439,6.0584252944397585,470000,0.40018296241760254,26.436266660690308,1153.3052446842194,27.026012897491455,-0.005625436,232.68387897975015,46
0.16302490234375,100,193.82588854375908,131.34407320187572,6.511811256408691,-1.1938001e-05,19.153452396392822,244.86114863032526,7.483023469672492,480000,0.46354246139526367,26.10574722290039,1180.0580990314484,26.735201835632324,-0.0038342483,234.29210844158,47
0.20950818061828613,100,218.88229124155728,131.49168288998277,6.465056657791138,-1.1902289e-05,16.53368616104126,246.79212305166462,6.455803260580989,490000,0.4969146251678467,23.454879999160767,1204.2541387081146,24.18321990966797,-0.0050530233,234.14380615954724,48
0.1715083122253418,100,219.36336563950672,131.71010134032412,6.305075168609619,-1.1885314e-05,17.126428365707397,245.04292505847454,5.849395945032273,500000,0.4190053939819336,23.898337841033936,1228.7607140541077,24.48990797996521,-0.0037895169,234.53551348784538,49
0.12859320640563965,100,210.30240585341812,132.46872506022655,6.478968858718872,-1.184815e-05,18.026153802871704,246.6245372760443,6.501066126606014,510000,0.46416139602661133,24.975210189819336,1254.3460104465485,25.569023370742798,-0.0024726337,237.27145112792627,50
0.15890717506408691,100,213.65504078445582,132.1138415954435,6.543934106826782,-1.1816014e-05,18.962970733642578,247.44311955688934,6.9465576373098115,520000,0.4183626174926758,25.979748010635376,1280.9235754013062,26.55831265449524,-0.0042468985,235.7016225111225,51
0.1809377670288086,100,201.72940832473722,133.34308158312925,6.463731527328491,-1.1763719e-05,15.776010751724243,249.28232600617227,6.6393636069570725,530000,0.39656758308410645,22.69023609161377,1304.2043933868408,23.268444776535034,-0.003569609,238.71935880325682,52
0.16897964477539062,100,225.34838615086886,133.7847302339222,6.139649152755737,-1.1728478e-05,16.722116470336914,250.4418198251815,5.034647900822648,540000,0.3839278221130371,23.301594018936157,1328.0775899887085,23.85556173324585,-0.003227196,238.85911264605883,53
0.15274810791015625,100,222.17494621939042,134.38815948647007,6.434890985488892,-1.1688346e-05,17.313800811767578,249.58134508966816,5.063543704073588,550000,0.3909037113189697,24.224365234375,1352.8614132404327,24.769084930419922,-0.0028314223,240.02082113641612,54
