ItrTime,Time-Optimization,LossAfter,LossBefore,Time-SampleProc,train-AverageDiscountedReturn,Time-Sampling,train-MinReturn,train-AverageReturn,train-MaxReturn,Itr,train-StdReturn,Time,n_timesteps,train-PolicyExecTime,train-NumTrajs,train-EnvExecTime
25.21873927116394,1.0789458751678467,-0.0076414235,-1.31637435e-05,0.15320181846618652,23.782983654528604,23.98594093322754,25.458592477218776,30.34789716468772,34.172495720226195,21,1.86713604814007,551.4011678695679,220000,14.259312868118286,100,9.03002142906189
25.642858743667603,1.051384687423706,-0.0056839725,-1.3101714e-05,0.14706969261169434,23.97808091660594,24.443605184555054,26.369860623994217,30.595672225741026,35.970316140125384,22,1.8657650080932235,577.1023726463318,230000,14.464454174041748,100,9.262083530426025
25.03074622154236,1.0655310153961182,-0.0031379035,-1.3041868e-05,0.15088367462158203,24.57225582954247,23.81343412399292,27.198189032127644,31.330332308023202,34.932556833220346,23,1.6842633645069671,602.1913187503815,240000,14.133766889572144,100,8.95323133468628
25.12246012687683,1.0682811737060547,-0.0043153237,-1.2983814e-05,0.13446974754333496,24.55025424704857,23.918872356414795,26.952786754455396,31.336006206588504,35.656971632212574,24,1.6680504871987427,627.3762729167938,250000,14.183674097061157,100,9.023632049560547
25.186160802841187,1.0736029148101807,-0.0041030506,-1.2929587e-05,0.1381843090057373,24.637135837240212,23.97369909286499,27.289139540276768,31.490373628764257,35.754080701304325,25,1.7694673207994458,652.6261019706726,260000,14.217532396316528,100,9.062585353851318
25.167434215545654,1.0756824016571045,-0.005949942,-1.2860867e-05,0.1312565803527832,24.506228975679033,23.959831953048706,27.144649168658827,31.31484890401991,35.895428698015046,26,1.6838257016194422,677.8545603752136,270000,14.192553281784058,100,9.065274477005005
25.06596326828003,1.0854361057281494,-0.0007895507,-1.2802153e-05,0.14350175857543945,24.69529249431176,23.83614754676819,27.757823237494815,31.58888709395229,35.4778325810891,27,1.6270982364948638,702.9787456989288,280000,14.133792400360107,100,8.988718748092651
25.212372064590454,1.0732526779174805,-0.004840275,-1.2756785e-05,0.156172513961792,24.93024323293928,23.982069730758667,28.277898863082058,31.87181749716995,35.51185268777486,28,1.5454771612724452,728.2521133422852,290000,14.221778392791748,100,9.055598735809326
25.116736888885498,1.0571224689483643,-0.002392318,-1.270655e-05,0.14556407928466797,25.057862711588864,23.91331696510315,29.05483881732728,32.03497226436221,35.388417231474655,29,1.468655420942253,753.4315519332886,300000,14.234984874725342,100,8.97567343711853
25.193513870239258,1.0615661144256592,-0.0035735704,-1.26497625e-05,0.13333749771118164,24.860322772427946,23.997949838638306,27.36204224452997,31.838799563464864,35.339212137107666,30,1.6226032759912705,778.6906206607819,310000,14.257561683654785,100,9.042274236679077
25.133821487426758,1.067699909210205,-0.004197764,-1.2600451e-05,0.15852594375610352,25.042325292191837,23.906857013702393,27.96885235172477,32.07808480753289,35.95462869265841,31,1.6092210311543544,803.8832907676697,320000,14.242603063583374,100,8.966174602508545
25.14175009727478,1.042290210723877,-0.003370861,-1.2553752e-05,0.1313800811767578,25.2173643893123,23.967328548431396,28.701980107163763,32.21900590841295,36.03566156924262,32,1.5961214822029646,829.0870854854584,330000,14.22344160079956,100,9.047162771224976
25.303457736968994,1.1839420795440674,-0.003824744,-1.2483425e-05,0.1428537368774414,25.193209146025712,23.97585654258728,28.929578503630964,32.25465371812395,36.528608487393306,33,1.5205931627261828,854.4521939754486,340000,14.228780269622803,100,9.04295015335083
25.145342350006104,1.0555307865142822,-0.0020292166,-1.2434089e-05,0.15509724617004395,25.31340256413897,23.93401265144348,27.926440906527215,32.38328549465721,36.73781912199569,34,1.8067875751868727,879.6572024822235,350000,14.286421298980713,100,8.94974422454834
25.222097158432007,1.0834555625915527,-0.00089947594,-1.2386844e-05,0.1644270420074463,25.447945034680814,23.973556518554688,29.03057637941323,32.59116715259331,35.814598594869565,35,1.4190158840591158,904.9400382041931,360000,14.252854585647583,100,9.021628379821777
24.989274501800537,1.0531115531921387,-0.0036639753,-1.2335461e-05,0.1370394229888916,25.49249703418039,23.798383712768555,29.451891438053238,32.59489303245651,35.91089358945721,36,1.3702307059309746,929.9935991764069,370000,14.113375186920166,100,8.993609189987183
25.166117429733276,1.0815248489379883,-0.0031913666,-1.2287174e-05,0.15373754501342773,25.484575021304234,23.93016028404236,29.783828340152276,32.65926464600876,35.69328388918643,37,1.4881286791082142,955.2235689163208,380000,14.201122760772705,100,9.026767492294312
25.06458830833435,1.074092149734497,-0.005472518,-1.2236776e-05,0.13068318367004395,25.581390607653216,23.859156847000122,29.068836492817248,32.7577147181918,35.78441873505389,38,1.6279478038355666,980.354992389679,390000,14.138885736465454,100,9.013305902481079
25.118770360946655,1.0566291809082031,-0.002604048,-1.2199128e-05,0.14183568954467773,25.641781506935878,23.919646739959717,29.018368396159953,32.86733154900184,36.6830140356279,39,1.719748290530104,1005.5324926376343,400000,14.189997673034668,100,9.01384973526001
25.141099214553833,1.0477914810180664,-0.0024642963,-1.2142185e-05,0.1313796043395996,26.028423361029876,23.96134662628174,29.74477893971414,33.304210525359196,36.40525704268381,40,1.523999288087565,1030.7395596504211,410000,14.192656755447388,100,9.065836191177368
25.14503288269043,1.0651588439941406,-0.0037467298,-1.2103533e-05,0.153611421585083,25.800065502790066,23.925501108169556,29.294423268768632,33.09558789816107,36.41033386924246,41,1.458725826396802,1055.942342042923,420000,14.18679428100586,100,9.038669109344482
25.402008295059204,1.068173885345459,-0.0028791146,-1.2069959e-05,0.16917681694030762,25.886325337307476,24.163920879364014,28.8397019014963,33.169778943598764,36.573665258745336,42,1.6195825155736878,1081.4061698913574,430000,14.35539197921753,100,9.098289728164673
25.206308364868164,1.085254430770874,-0.0030971423,-1.2029603e-05,0.13130617141723633,26.12513940180973,23.98907971382141,29.917865248865652,33.48301535136748,37.204522291758806,43,1.4369440636722561,1106.6741971969604,440000,14.205679178237915,100,9.074978828430176
25.21803379058838,1.0799064636230469,-0.00040059196,-1.1976597e-05,0.12556767463684082,25.8019361050181,24.011889219284058,29.479777132732107,33.139099488136004,37.324120340936055,44,1.6252590300213983,1131.9586110115051,450000,14.269866704940796,100,9.026782989501953
25.17056941986084,1.1033039093017578,-0.001551306,-1.1932308e-05,0.1458728313446045,26.08096580767,23.920745134353638,30.555743549560752,33.40010969820143,36.67058282561212,45,1.330942454259242,1157.1909437179565,460000,14.18382477760315,100,9.032615661621094
25.164870500564575,1.062955379486084,-0.0021983732,-1.18838925e-05,0.132767915725708,26.071002854242902,23.96842670440674,29.91439231530311,33.420944559867365,37.16382143428116,46,1.4129463093268235,1182.417014837265,470000,14.244266033172607,100,9.02823257446289
25.146201133728027,1.076993703842163,0.0010687639,-1.1837711e-05,0.1582801342010498,26.18468271731679,23.910162210464478,30.555397006336406,33.53611145679199,36.689750826596864,47,1.363665225938311,1207.62540268898,480000,14.186169147491455,100,9.009178638458252
25.205199480056763,1.094247579574585,0.0036844753,-1.1788202e-05,0.14313960075378418,26.10505193201501,23.967114448547363,30.101529095243336,33.46724963514448,37.23413654408548,48,1.4901837090234111,1232.8972797393799,490000,14.245701551437378,100,9.020949363708496
25.293712615966797,1.0754072666168213,0.0036223675,-1.174144e-05,0.15767264366149902,26.22537810972048,24.05992817878723,30.326820372689962,33.57904160778916,37.00292115740175,49,1.492994827350165,1258.2539322376251,500000,14.279468774795532,100,9.079065799713135
25.183091640472412,1.0543181896209717,-0.0014135559,-1.170359e-05,0.1287999153137207,25.939488145669788,23.999311447143555,28.89007514137492,33.31879831596492,36.66079356706547,50,1.567789564836361,1283.4975593090057,510000,14.204936027526855,100,9.094817876815796
25.151759386062622,1.0615339279174805,-0.003380532,-1.1664238e-05,0.13268041610717773,26.024898147356353,23.956855535507202,29.941364106814376,33.42246648741206,36.79014615235616,51,1.7475319934976432,1308.7100071907043,520000,14.250626564025879,100,9.011707067489624
25.2616024017334,1.0585954189300537,-0.000727173,-1.1651731e-05,0.16662335395812988,25.919769785284565,24.03568434715271,30.303033570337142,33.32836148494301,37.0447990975367,52,1.4576532554673896,1334.0309879779816,530000,14.292314767837524,100,9.04465651512146
25.145252227783203,1.056072473526001,0.0011043461,-1.1615292e-05,0.12847542762756348,26.24534300823624,23.960019826889038,29.930618830530072,33.667713576684044,37.16499706937561,53,1.556903664023759,1359.2362399101257,540000,14.219351768493652,100,9.043402910232544
25.060404062271118,1.0688703060150146,0.0049789213,-1.15831135e-05,0.13234233856201172,26.099785038640686,23.85853910446167,29.942877378795,33.53577087099661,36.75004982995292,54,1.515957375857343,1384.363841533661,550000,14.151895761489868,100,9.015504598617554
25.172269344329834,1.0661025047302246,-0.002510411,-1.1535911e-05,0.14081215858459473,26.23897281207207,23.96463394165039,30.027162537631735,33.67710525670969,37.36030484217867,55,1.5855712845478993,1409.5953392982483,560000,14.229605674743652,100,9.043630838394165
25.272398233413696,1.1075170040130615,-0.0022605744,-1.1497299e-05,0.13489890098571777,26.22977930440006,24.029337167739868,29.306896653254967,33.64624072990011,37.26182186538,56,1.6212777736884756,1434.930171251297,570000,14.262001037597656,100,9.062119245529175
25.15413475036621,1.0613250732421875,-0.00076784834,-1.1456471e-05,0.17287397384643555,25.912598421449598,23.919341325759888,30.339908139084905,33.34841361092325,36.36373478551393,57,1.3626685299422938,1460.1419787406921,580000,14.208674907684326,100,9.006646156311035
25.23787808418274,1.057504415512085,-0.003141906,-1.14008135e-05,0.1464402675628662,26.336062889407064,24.033151149749756,29.89205201888625,33.81398913641425,37.597666255573635,58,1.5301053315618602,1485.4410951137543,590000,14.299644947052002,100,9.026127815246582
25.18001627922058,1.0851340293884277,-0.0026384494,-1.137795e-05,0.1343545913696289,26.384083958495136,23.95982003211975,29.648528264528395,33.893370449695944,37.6070588972008,59,1.5603073273048584,1510.681505203247,600000,14.189260005950928,100,9.073258638381958
25.204257249832153,1.092421293258667,-0.00093269837,-1.1330245e-05,0.13737869262695312,26.341506940626704,23.973683834075928,30.089912762174094,33.85200616762651,38.02402345361102,60,1.4161066577777996,1535.9497966766357,610000,14.222085237503052,100,9.043261766433716
25.158477306365967,1.0693409442901611,-0.0037534665,-1.12792395e-05,0.14061737060546875,26.275995580922654,23.947731494903564,28.65255564608583,33.73021526900678,36.8690133526697,61,1.6526751826000128,1561.1671254634857,620000,14.186545848846436,100,9.04195785522461
25.338148832321167,1.0730822086334229,0.0044669597,-1.1230427e-05,0.13072681427001953,26.32014980807998,24.13357973098755,29.952311543270053,33.7915489972326,37.68604446946511,62,1.4169475875556055,1586.56672000885,630000,14.340930223464966,100,9.090359926223755
25.15916109085083,1.0864248275756836,0.009143802,-1.1188002e-05,0.1371917724609375,26.422212171307933,23.934481859207153,30.549508752166137,33.881031461751355,36.678100969778626,63,1.372551423699002,1611.7886435985565,640000,14.265809059143066,100,8.973363637924194
25.195894479751587,1.071915864944458,-0.00198716,-1.11629215e-05,0.14734268188476562,26.26356801223199,23.97586441040039,30.042234031532942,33.68876178655046,37.388601086383595,64,1.5964130819889344,1637.0505430698395,650000,14.229764938354492,100,9.04458236694336
25.14527130126953,1.0822250843048096,-0.0022264568,-1.1112072e-05,0.16381072998046875,26.38825246437377,23.898615837097168,30.881948133189297,33.803515687626515,36.42586341056835,65,1.3240623063818464,1662.2498726844788,660000,14.142271757125854,100,9.04720950126648
25.2180495262146,1.0554280281066895,-0.00033862973,-1.1075229e-05,0.1301867961883545,26.35658738046465,24.031773328781128,29.586055135932437,33.79093675459935,36.99782688846709,66,1.2951715993371218,1687.5247299671173,670000,14.25731372833252,100,9.076740264892578
25.055028915405273,1.0754055976867676,-0.002927376,-1.1044531e-05,0.13575100898742676,26.233402168325448,23.843180418014526,30.196213124244473,33.70823409073299,37.13070705574699,67,1.4091461683050148,1712.642092704773,680000,14.146756649017334,100,8.988404512405396
25.245115518569946,1.0780835151672363,0.017281368,-1.1008196e-05,0.14056968688964844,26.41877852548591,24.025777578353882,30.086793785456045,33.86638710387153,37.5757673759162,68,1.4701812946034165,1737.9449939727783,690000,14.266183376312256,100,9.060059547424316
25.126304626464844,1.0577661991119385,0.0018471795,-1.09665e-05,0.1304779052734375,26.45441082484043,23.93747878074646,30.460962507522318,33.89931560394698,37.268757431521145,69,1.3879363057919885,1763.1306388378143,700000,14.195610761642456,100,9.029858350753784
25.20158863067627,1.0837016105651855,-0.0008086192,-1.0933079e-05,0.15607833862304688,26.2164429104451,23.961078882217407,29.760626157951,33.62707940368454,36.78228327144317,70,1.4517862566134025,1788.3964624404907,710000,14.218937635421753,100,9.026276350021362
25.11286997795105,1.0803956985473633,-0.0016331545,-1.0876443e-05,0.13228511810302734,26.411239931396423,23.89938497543335,31.03807978243609,33.84838667224982,37.139259743006605,71,1.5308021818526512,1813.5681102275848,720000,14.148993730545044,100,9.051556587219238
25.132562398910522,1.0473828315734863,-0.00077190454,-1.0842907e-05,0.16966748237609863,26.528097614059625,23.91484308242798,30.255347665299123,33.929119580915014,37.63879609227235,72,1.4081396422291235,1838.7660048007965,730000,14.159670352935791,100,9.052819728851318
25.188072443008423,1.0597264766693115,0.0015744101,-1.0820606e-05,0.15663576126098633,26.23426254357348,23.97099232673645,30.265203044468187,33.6465708321624,38.35189611918952,73,1.4059655365471864,1864.0137386322021,740000,14.241396188735962,100,9.03048062324524
25.110208988189697,1.0639979839324951,-0.00078680314,-1.0779021e-05,0.13327431678771973,26.261590023306585,23.912259817123413,30.139781152704618,33.715477010496485,36.91833715988402,74,1.4307286864031172,1889.1858310699463,750000,14.177099227905273,100,9.03129267692566
25.151471853256226,1.0802428722381592,0.0016687487,-1.0752585e-05,0.13506865501403809,26.35863917836674,23.93543028831482,30.64628109095058,33.78191365041623,36.98324983316989,75,1.5008042039264666,1914.3980646133423,760000,14.243747234344482,100,8.998485326766968
25.089436292648315,1.0577573776245117,-0.00051503634,-1.0696234e-05,0.16308140754699707,26.42336150139769,23.867875814437866,29.736780481738357,33.9216510457781,36.73001299720152,76,1.5448732078839895,1939.5506024360657,770000,14.169140577316284,100,8.980162620544434
25.076179027557373,1.0671989917755127,-0.002073061,-1.0659414e-05,0.14250516891479492,26.607714353099894,23.865723609924316,30.943400920248834,34.123668924231886,37.964149692149164,77,1.4271804318918275,1964.6931612491608,780000,14.149710655212402,100,9.021955013275146
25.21410608291626,1.069474697113037,-0.0010848822,-1.0618148e-05,0.1271812915802002,26.435364932425788,24.016791105270386,30.527598440795586,33.952026875905744,37.58420026553231,78,1.5686696143902887,1989.9683437347412,790000,14.220504522323608,100,9.094314098358154
25.12697148323059,1.0655248165130615,-0.0011944275,-1.0585244e-05,0.1339719295501709,26.494584218887777,23.926735639572144,30.839628264191106,33.98196565916839,37.12377817370963,79,1.4523419936373037,2015.1572663784027,800000,14.199880599975586,100,9.033085346221924
25.096880197525024,1.0697803497314453,-0.0017109597,-1.0553448e-05,0.1357424259185791,26.206582824233536,23.890753030776978,30.54197971124454,33.7013525333725,36.4607363677701,80,1.3436607763092259,2040.3140516281128,810000,14.146055221557617,100,9.046738147735596
25.15770387649536,1.058873176574707,-0.0016687227,-1.0517113e-05,0.13039708137512207,26.654604714198907,23.967795372009277,31.534632574424485,34.177190947704815,37.47561610480505,81,1.3697424974456212,2065.530937194824,820000,14.25049614906311,100,9.021015405654907
25.19390344619751,1.1095800399780273,0.024893166,-1.0471837e-05,0.13433361053466797,26.67894807381988,23.94925856590271,30.462739184876032,34.17165069936746,37.435226181552444,82,1.394009860342622,2090.785656452179,830000,14.234241724014282,100,9.015382766723633
25.122291088104248,1.065567970275879,0.051062815,-1.0433166e-05,0.12997889518737793,26.381940513549818,23.926022052764893,29.91838692989126,33.84919673807247,37.5678511163411,83,1.613633671939989,2115.9674813747406,840000,14.14232587814331,100,9.08420991897583
25.134966611862183,1.0550000667572021,0.04092987,-1.0403361e-05,0.1511669158935547,26.426384005869604,23.928133726119995,29.57902775150696,33.825002421501324,37.73874940610872,84,1.4291460569452623,2141.162278652191,850000,14.194257736206055,100,9.03007459640503
25.25182318687439,1.037442922592163,0.0040535266,-1.0370856e-05,0.17536354064941406,26.302433018785795,24.038243293762207,30.41909688343638,33.610525499504696,36.80056126942656,85,1.4123031448741212,2166.475263595581,860000,14.288363456726074,100,9.051837921142578
25.21044659614563,1.0382115840911865,0.004595463,-1.0358251e-05,0.17942118644714355,26.077054556938446,23.992216110229492,29.83175340242544,33.318023363787624,35.977156734894024,86,1.419898423662181,2191.744068145752,870000,14.30929160118103,100,8.99044919013977
25.19985032081604,1.0502212047576904,0.0005827983,-1.0339589e-05,0.16029715538024902,26.099820550204115,23.98852515220642,29.961953954632627,33.36384310347644,37.44486246293077,87,1.3401530876147432,2217.0091314315796,880000,14.239675283432007,100,9.018662691116333
25.156023025512695,1.0653531551361084,0.003446169,-1.0326264e-05,0.13686060905456543,26.193795625219067,23.953108549118042,29.94144592777671,33.55508044071214,36.522419874429495,88,1.4882476329775154,2242.224241256714,890000,14.224294185638428,100,9.039674282073975
25.15204358100891,1.089742660522461,-0.0012168073,-1.0291902e-05,0.14354562759399414,26.07346289525061,23.91805338859558,29.4736749884318,33.48754582504925,36.36981685553719,89,1.4536890218177243,2267.443008184433,900000,14.221221208572388,100,8.999631404876709
25.466437339782715,1.04915452003479,0.0017743311,-1.0269336e-05,0.16928815841674805,26.34064776303039,24.247297763824463,30.278312958688574,33.841454690425365,37.47634395033887,90,1.4447875843119011,2292.967643260956,910000,14.424930334091187,100,9.120216846466064
25.090340852737427,1.0533108711242676,-0.0035135942,-1.0237934e-05,0.13794255256652832,26.464435833096836,23.898042678833008,30.60004828710963,33.972945558369084,37.12981390236065,91,1.4206042390816447,2318.1200823783875,920000,14.237226009368896,100,8.968230485916138
25.232328176498413,1.0685875415802002,0.00019912608,-1.0195312e-05,0.16024518013000488,26.394752219996207,24.00286054611206,30.229940809378498,33.943516014234376,36.8666368512863,92,1.3397840493762958,2343.4072892665863,930000,14.261104106903076,100,9.047000885009766
25.261262893676758,1.0696861743927002,0.00686572,-1.01479145e-05,0.13322091102600098,26.478053854295226,24.057652711868286,30.203242571578105,33.971969497037186,37.14326603572272,93,1.3848755468358378,2368.7312304973602,940000,14.292482852935791,100,9.057514667510986
25.72883701324463,1.0898866653442383,6.3404796e-06,-1.012322e-05,0.14771580696105957,26.568944606452714,24.490512371063232,30.830414955529527,34.055885618154,37.699588677825396,94,1.3624661619326466,2394.523587703705,950000,14.556421041488647,100,9.229829549789429
25.34624218940735,1.064666748046875,0.008591077,-1.0084081e-05,0.16790771484375,26.399273099569463,24.11292815208435,31.005851602340652,33.8332427046215,37.551990831966286,95,1.444164995645076,2419.9283113479614,960000,14.36140775680542,100,9.048076152801514
25.11674404144287,1.0894956588745117,0.00961117,-1.0064657e-05,0.1393294334411621,26.407792733083216,23.887308597564697,29.603620088622566,33.76816197456515,38.03473583795561,96,1.6240025251124255,2445.104605436325,970000,14.161377191543579,100,9.031864881515503
25.267043113708496,1.0500104427337646,0.010185717,-1.0020648e-05,0.13669681549072266,26.649398177103627,24.079768419265747,31.029063127545324,34.0545024296897,36.88453764525582,97,1.3970990779039412,2470.4310643672943,980000,14.32931923866272,100,9.052340984344482
25.281206130981445,1.176804780960083,0.013299332,-1.0005156e-05,0.13138675689697266,26.723669173277834,23.972231149673462,30.32450565362634,34.17795600199594,37.74402521095366,98,1.5039697183658285,2495.779934644699,990000,14.234707117080688,100,9.034901142120361
25.34047293663025,1.3526813983917236,0.012733157,-9.9968665e-06,0.13861942291259766,26.577564477077043,23.847781896591187,30.79094484887339,34.08364560672843,37.444135382394634,99,1.4391579422757426,2521.205438375473,1000000,14.168860673904419,100,8.980090618133545
25.60851502418518,1.6957709789276123,0.015660541,-9.969589e-06,0.14615750312805176,26.6732356957207,23.76457118988037,30.51409844120085,34.23897073005702,37.394684162568474,100,1.3973869162932575,2546.8912148475647,1010000,14.045691728591919,100,9.027403354644775
25.24643301963806,1.566781759262085,0.006174495,-9.952718e-06,0.2168431282043457,26.558339669514844,23.461642026901245,30.636932135004987,34.03596847057663,38.04800675331335,101,1.533956802552893,2572.209354877472,1020000,13.847550392150879,100,8.928849220275879
25.195636510849,1.3561599254608154,0.0021252304,-9.914473e-06,0.16933250427246094,26.643027198476762,23.668334484100342,31.098939986152217,34.16060187987858,37.33595381911209,102,1.333512237305262,2597.470778942108,1030000,13.996610879898071,100,8.976723432540894
25.084697723388672,1.1327581405639648,-0.00094677036,-9.903721e-06,0.18815302848815918,26.477009004589732,23.761453866958618,30.946577514025225,33.99707532430676,37.58651442576975,103,1.4641474121661273,2622.6185224056244,1040000,14.09566044807434,100,8.963126182556152
25.224513053894043,1.0802407264709473,0.001549104,-9.8923e-06,0.20026826858520508,26.472886783872042,23.94314217567444,30.12804583948998,33.95211739439898,38.0540110648542,104,1.4736623932611954,2647.9019174575806,1050000,14.20015811920166,100,9.036736726760864
25.418297290802002,1.079399585723877,0.0035265065,-9.877513e-06,0.13460278511047363,26.756189308762302,24.20356011390686,31.75299996597928,34.31763059664616,37.81387487808854,105,1.2952344196325272,2673.3866147994995,1060000,14.4241623878479,100,9.064548015594482
25.129101037979126,1.09285306930542,0.00077815674,-9.851507e-06,0.13377737998962402,26.426931600810253,23.901750087738037,30.64834442228366,33.96625544615287,37.03350717874282,106,1.3109621854798428,2698.579884290695,1070000,14.181602954864502,100,9.027125358581543
25.08967614173889,1.0515151023864746,-0.0024667582,-9.835556e-06,0.14372968673706055,26.52545643884578,23.89369034767151,31.082689419851356,34.024117229599625,37.79106921643881,107,1.5744925728615007,2723.7364661693573,1080000,14.226449251174927,100,8.974515676498413
25.110275983810425,1.0643835067749023,0.018772677,-9.800369e-06,0.1317138671875,26.399943160927783,23.913432359695435,30.637875455975152,33.910036539397886,38.28860632087602,108,1.5031179543206812,2748.906732559204,1090000,14.204284906387329,100,9.011793851852417
25.28747582435608,1.0835142135620117,0.011435325,-9.77679e-06,0.13573765754699707,26.5282316050225,24.067573308944702,30.44301944833548,34.01849151492334,37.28505725238622,109,1.412072379549367,2774.2561213970184,1100000,14.31745958328247,100,9.054208517074585
25.204607248306274,1.062701940536499,0.007171982,-9.758265e-06,0.13140106201171875,26.572328617267527,24.009863138198853,31.062627435272972,34.1001079326777,37.05625297055888,110,1.4442607751828407,2799.5201318264008,1110000,14.279722690582275,100,9.02991771697998
