ItrTime,n_timesteps,train-NumTrajs,Time-Optimization,LossAfter,Time-Sampling,train-PolicyExecTime,LossBefore,Itr,Time-SampleProc,train-MinReturn,train-AverageReturn,train-MaxReturn,Time,train-StdReturn,train-EnvExecTime,train-AverageDiscountedReturn
27.188277006149292,1250000,100,1.083559274673462,-0.0016677887,25.984601974487305,14.528498411178589,1.8310548e-08,124,0.1192934513092041,196.052111948817,211.29869144071134,219.17202455341422,3337.736005783081,3.950495722978685,10.72171950340271,121.50941434440638
26.41472578048706,1260000,100,1.0681216716766357,-0.005482472,25.22021245956421,14.038562774658203,4.577637e-09,125,0.12566375732421875,200.56780524622565,212.4902044476583,219.5511307568008,3364.216426372528,3.6207291141293116,10.462558031082153,122.07944596521993
26.763535737991333,1270000,100,1.0593516826629639,-0.0030268952,25.58910346031189,14.356899976730347,-0.00033237305,126,0.1142888069152832,175.18995448756797,212.32465334656052,221.19205937486436,3391.0420508384705,5.327098561531443,10.521084547042847,122.0154650609391
26.453819036483765,1280000,100,1.0695483684539795,-0.0056453138,25.243147134780884,14.075918674468994,-9.918213e-09,127,0.14043045043945312,174.18218431228323,212.25136112269578,221.30625415536272,3417.557183265686,6.250306274883856,10.451058387756348,122.0137828599924
26.553550958633423,1290000,100,1.0540392398834229,-0.00020035858,25.361395835876465,14.144006490707397,4.577637e-09,128,0.13731741905212402,196.70492393639302,212.70614150578913,219.19339692191403,3444.185083389282,4.260017589949083,10.496761798858643,122.18781544318483
26.463115453720093,1300000,100,1.0714125633239746,-0.016270708,25.278056144714355,14.085373401641846,8.5830687e-10,129,0.11295223236083984,176.43020246106687,211.44052575899101,219.99729357340047,3470.707610607147,7.644507436394438,10.472693920135498,121.62782461630144
26.55128240585327,1310000,100,1.0641436576843262,-0.008413425,25.362308740615845,14.139068841934204,-3.0517577e-09,130,0.12414002418518066,190.19807821997625,212.56152513927336,220.48534555013973,3497.322031021118,4.885332502799189,10.513461589813232,122.03295309018205
26.60753035545349,1320000,100,1.0867912769317627,-0.010867704,25.40795588493347,14.087206602096558,1.1062622e-08,131,0.11202836036682129,177.75479818426822,213.40916271360211,220.87501475098492,3523.9909348487854,5.544215642018255,10.60690188407898,122.4549033196346
26.646042108535767,1330000,100,1.0895390510559082,-0.0018429535,25.434621334075928,14.184173583984375,1.8310548e-08,132,0.12119460105895996,189.30695114998812,211.5213563062838,219.57480903895402,3550.7063417434692,5.790187250722804,10.53818655014038,121.5093688844432
26.645797729492188,1340000,100,1.0785610675811768,-0.0013775207,25.452337741851807,14.179156303405762,-9.155274e-09,133,0.11424112319946289,197.8278374207363,212.58946750751255,221.48262551822447,3577.423110961914,4.90067699676538,10.555539846420288,121.99577209633034
26.568820238113403,1350000,100,1.0966119766235352,-0.0062541137,25.35663938522339,14.183399438858032,1.8310548e-08,134,0.11487436294555664,197.04564092048108,212.16309233822875,219.72848042546545,3604.0489840507507,5.29183427048946,10.456308364868164,121.73487850962636
26.431782722473145,1360000,100,1.0800385475158691,-0.010088638,25.23978590965271,14.096250057220459,-1.6784668e-08,135,0.11123418807983398,200.35888311868058,213.2751121534223,222.29930523842432,3630.5430483818054,3.8945936658580416,10.427494764328003,122.23366233882558
26.529106616973877,1370000,100,1.060689926147461,-0.0054363953,25.341366291046143,14.189632892608643,-3.0517577e-09,136,0.12650489807128906,197.2786360521955,212.58565583004395,220.78089755857715,3657.131991624832,4.591491300827544,10.439536571502686,121.9040122371362
26.48767852783203,1380000,100,1.079505443572998,-0.0035338227,25.295435428619385,14.1882164478302,3.8146972e-10,137,0.1119382381439209,201.59305957523537,213.3306001279652,219.91778637655418,3683.6743819713593,3.8060070025820782,10.393752813339233,122.2186384562134
26.411163806915283,1390000,100,1.0783488750457764,-0.0028046144,25.21160626411438,14.10481333732605,-1.2207031e-08,138,0.12013792991638184,204.71966529779084,213.87187273208787,221.9305645153462,3710.1474421024323,3.6240497839647747,10.392717361450195,122.43416810372959
26.411868810653687,1400000,100,1.0572035312652588,-0.003678038,25.229196786880493,14.139160394668579,5.722046e-10,139,0.12476944923400879,200.69809654997874,214.4999331417143,220.13118433266834,3736.6229181289673,3.558086222903284,10.378838300704956,122.63856737758209
26.426233053207397,1410000,100,1.2763690948486328,-0.0029623932,24.962929725646973,13.921552658081055,1.5258789e-09,140,0.18488049507141113,204.13935899823952,214.42828566645122,221.24047641987877,3763.107325553894,3.648469282338904,10.328614473342896,122.60120819335155
26.568490266799927,1420000,100,1.5997850894927979,-0.007879543,24.850172996520996,13.820611953735352,2.7656555e-09,141,0.11774444580078125,205.3499522536239,215.1062536531547,222.32387486010416,3789.74085855484,3.7126064873617968,10.325172901153564,122.93750272569332
26.013480186462402,1430000,100,1.0608792304992676,-0.0012637796,24.844836711883545,13.8421790599823,1.1062622e-08,142,0.10686779022216797,203.00203570614246,214.62177150343078,221.2796522482654,3815.8471529483795,3.9496898968112877,10.294456481933594,122.65723285228316
26.32915163040161,1440000,100,1.032224416732788,-0.0074973227,25.175671100616455,14.117892265319824,2.670288e-09,143,0.12037134170532227,190.73652714347605,213.49276504447752,220.77731212183267,3842.2456018924713,6.1685900258603645,10.344685554504395,122.11251897260928
26.54395031929016,1450000,100,1.066483497619629,-0.0015933029,25.349897623062134,14.225071668624878,-6.4849854e-09,144,0.12664031982421875,193.37406947521953,215.01734245344275,222.29058311142668,3868.8533804416656,4.99416747547759,10.411340475082397,122.95180480721092
26.50433111190796,1460000,100,1.065406084060669,-0.008985873,25.327816247940063,14.223825693130493,2.4414062e-08,145,0.11040568351745605,201.09948431332765,214.89568521413202,222.28296295661036,3895.414766073227,4.086362007621652,10.3936927318573,122.98852754825906
26.41347360610962,1470000,100,1.0632450580596924,-0.0012623024,25.23213291168213,14.07787036895752,-7.629395e-09,146,0.11733222007751465,205.22496538530908,215.43795312520353,221.45786286881193,3921.891142129898,3.7612367250185526,10.440258026123047,123.21638375823697
26.220531463623047,1480000,100,1.0665709972381592,-0.004358069,25.042010068893433,13.970412015914917,9.155274e-09,147,0.11124944686889648,198.63146091020144,215.30742974066848,223.30993105332726,3948.1745347976685,4.777716358943586,10.362062454223633,123.08764015376684
26.373350620269775,1490000,100,1.0596683025360107,-0.010219323,25.208709478378296,14.156649112701416,2.4414062e-08,148,0.10435271263122559,204.3622696560646,216.09711832561163,222.94929871998062,3974.6126322746277,3.5896855691409333,10.335262060165405,123.44641027147944
26.937721490859985,1500000,100,1.0627264976501465,-0.0006029388,25.75745153427124,14.443752765655518,-4.577637e-09,149,0.11687636375427246,210.0926947023803,216.731077768293,223.2439356456841,4001.6092653274536,3.118795331407508,10.575592517852783,123.65044008088394
