Iteration	Time	TimestepsThisBatch	PoolSize	LastEpReturn	Episodes	MaxEpReturn	TimestepsSoFar
361	2882.4184753894806	1000	363000	-1.9285043395419499	9607	3206.698900593614	363000
362	2890.5218868255615	1000	364000	-1.5818876339689654	9662	3206.698900593614	364000
363	2898.4505910873413	1000	365000	-1.5129400995048243	9754	3206.698900593614	365000
364	2906.1294932365417	1000	366000	3.459727202481924	9842	3206.698900593614	366000
365	2914.2754175662994	1000	367000	3.7040943772000827	9985	3206.698900593614	367000
366	2922.3002524375916	1000	368000	3.549909337424984	10126	3206.698900593614	368000
367	2930.4586379528046	1000	369000	3.5446718571002327	10269	3206.698900593614	369000
368	2938.2425634860992	1000	370000	3.561560114490676	10412	3206.698900593614	370000
369	2946.0317833423615	1000	371000	3.6681849997704616	10555	3206.698900593614	371000
370	2953.9395191669464	1000	372000	3.571894190685756	10698	3206.698900593614	372000
371	2962.3380239009857	1000	373000	3.8062544061466266	10841	3206.698900593614	373000
372	2970.474888086319	1000	374000	3.539780376175803	10983	3206.698900593614	374000
373	2978.42267036438	1000	375000	3.6165384729800567	11126	3206.698900593614	375000
374	2986.016351222992	1000	376000	3.7469775747238727	11269	3206.698900593614	376000
375	2993.925404548645	1000	377000	3.8547756099575907	11412	3206.698900593614	377000
376	3001.815419435501	1000	378000	3.758012028788851	11555	3206.698900593614	378000
377	3009.674968957901	1000	379000	3.7395593122889625	11698	3206.698900593614	379000
378	3018.1602358818054	1000	380000	3.820108551598036	11841	3206.698900593614	380000
379	3027.3734629154205	1000	381000	3.812297432728871	11983	3206.698900593614	381000
380	3035.6608831882477	1000	382000	3.69924623752015	12126	3206.698900593614	382000
381	3043.526692390442	1000	383000	3.6813137442865216	12266	3206.698900593614	383000
382	3051.3761291503906	1000	384000	3.621925925785292	12407	3206.698900593614	384000
383	3059.1998331546783	1000	385000	3.4716659584587655	12550	3206.698900593614	385000
384	3067.505355119705	1000	386000	3.595470784046424	12693	3206.698900593614	386000
385	3075.6654555797577	1000	387000	3.7995478436768404	12836	3206.698900593614	387000
386	3083.6503450870514	1000	388000	3.818033176053848	12979	3206.698900593614	388000
387	3091.5739505290985	1000	389000	3.5128045109835666	13122	3206.698900593614	389000
388	3099.4434909820557	1000	390000	3.6037994446121364	13264	3206.698900593614	390000
389	3107.7433803081512	1000	391000	3.6677881656980276	13407	3206.698900593614	391000
390	3115.7845022678375	1000	392000	3.5000455074141454	13550	3206.698900593614	392000
391	3123.58372426033	1000	393000	3.7881096144145916	13693	3206.698900593614	393000
392	3131.7515728473663	1000	394000	3.6660245308375905	13836	3206.698900593614	394000
393	3139.831595659256	1000	395000	3.884704077550288	13979	3206.698900593614	395000
394	3147.5734446048737	1000	396000	3.6054567616265927	14122	3206.698900593614	396000
395	3155.3974146842957	1000	397000	3.7835157899016445	14264	3206.698900593614	397000
396	3163.1645510196686	1000	398000	3.761685473535203	14407	3206.698900593614	398000
397	3171.1085295677185	1000	399000	3.630373184459434	14550	3206.698900593614	399000
398	3178.945863723755	1000	400000	3.59323243893075	14693	3206.698900593614	400000
399	3186.678312778473	1000	401000	3.4638625033554336	14836	3206.698900593614	401000
400	3194.5609560012817	1000	402000	3.623914443924387	14979	3206.698900593614	402000
401	3202.197952270508	1000	403000	3.54326789707028	15122	3206.698900593614	403000
402	3210.5933001041412	1000	404000	3.4294544254903823	15264	3206.698900593614	404000
403	3218.4371156692505	1000	405000	3.6958455708293543	15407	3206.698900593614	405000
404	3226.751252889633	1000	406000	3.843281616641735	15550	3206.698900593614	406000
405	3234.8071324825287	1000	407000	3.5568307396533703	15693	3206.698900593614	407000
406	3242.690492630005	1000	408000	3.852307152294741	15836	3206.698900593614	408000
407	3251.114374399185	1000	409000	3.5596522071645844	15979	3206.698900593614	409000
408	3258.9772324562073	1000	410000	3.9429913395361007	16122	3206.698900593614	410000
409	3267.329000711441	1000	411000	3.7155594386749495	16264	3206.698900593614	411000
410	3275.4822659492493	1000	412000	3.7783921150953224	16407	3206.698900593614	412000
411	3283.5023725032806	1000	413000	3.7779973863271707	16550	3206.698900593614	413000
412	3291.2920093536377	1000	414000	3.9570610943350886	16693	3206.698900593614	414000
413	3299.0464131832123	1000	415000	3.668913014873227	16836	3206.698900593614	415000
414	3307.281598329544	1000	416000	3.639468587396764	16979	3206.698900593614	416000
415	3315.279810667038	1000	417000	3.7793452292351195	17122	3206.698900593614	417000
416	3323.1730613708496	1000	418000	3.7175869489242745	17264	3206.698900593614	418000
417	3330.9486916065216	1000	419000	3.8691198236958173	17407	3206.698900593614	419000
418	3339.0301253795624	1000	420000	3.531688236611649	17550	3206.698900593614	420000
419	3347.1542949676514	1000	421000	3.6565048677330134	17693	3206.698900593614	421000
420	3355.0265951156616	1000	422000	3.624425021073902	17836	3206.698900593614	422000
421	3363.5369985103607	1000	423000	3.7793749321835564	17979	3206.698900593614	423000
422	3371.5176441669464	1000	424000	3.919133525929567	18122	3206.698900593614	424000
423	3379.551481485367	1000	425000	3.8744095010615753	18264	3206.698900593614	425000
424	3387.6087181568146	1000	426000	3.785849037042732	18407	3206.698900593614	426000
425	3395.5761013031006	1000	427000	3.786075635859695	18550	3206.698900593614	427000
426	3403.5201210975647	1000	428000	2.936416848523515	18705	3206.698900593614	428000
427	3411.8120760917664	1000	429000	3.699287149210659	18863	3206.698900593614	429000
428	3419.8740417957306	1000	430000	3.8873402080971795	19005	3206.698900593614	430000
429	3427.830672264099	1000	431000	3.879909584598189	19148	3206.698900593614	431000
430	3435.6104769706726	1000	432000	3.9271541058196675	19291	3206.698900593614	432000
431	3443.904186487198	1000	433000	3.812373708511329	19434	3206.698900593614	433000
432	3451.9501914978027	1000	434000	3.742851831662743	19577	3206.698900593614	434000
433	3459.9326028823853	1000	435000	3.8463417038364662	19720	3206.698900593614	435000
434	3467.685490846634	1000	436000	3.8261376563724174	19863	3206.698900593614	436000
435	3476.3406224250793	1000	437000	3.7109549428599684	20005	3206.698900593614	437000
436	3484.469179868698	1000	438000	1.6490875316118552	20161	3206.698900593614	438000
437	3492.5845277309418	1000	439000	1.550526813786714	20328	3206.698900593614	439000
438	3500.095217704773	1000	440000	1.622113890759524	20495	3206.698900593614	440000
439	3509.1014466285706	1000	441000	1.6070755660716003	20661	3206.698900593614	441000
440	3517.7882726192474	1000	442000	1.5341181366515788	20828	3206.698900593614	442000
441	3526.2192339897156	1000	443000	1.7268317117663479	20995	3206.698900593614	443000
442	3534.654995203018	1000	444000	2.004132211565752	21161	3206.698900593614	444000
443	3542.9531536102295	1000	445000	3.790405604618199	21309	3206.698900593614	445000
444	3551.0565497875214	1000	446000	3.7004687838955617	21452	3206.698900593614	446000
445	3558.904867172241	1000	447000	3.8893609278369063	21595	3206.698900593614	447000
446	3567.934420824051	1000	448000	3.8714048021173957	21738	3206.698900593614	448000
447	3576.0041155815125	1000	449000	3.698101808041557	21880	3206.698900593614	449000
448	3584.557302713394	1000	450000	3.913534535610671	22023	3206.698900593614	450000
449	3592.914490222931	1000	451000	3.610331025340265	22166	3206.698900593614	451000
450	3601.444954395294	1000	452000	3.861130794145559	22309	3206.698900593614	452000
451	3609.404369354248	1000	453000	3.761534101084401	22452	3206.698900593614	453000
452	3618.0294160842896	1000	454000	3.6858295646315615	22595	3206.698900593614	454000
453	3626.8692157268524	1000	455000	3.627805561783739	22738	3206.698900593614	455000
454	3635.284085035324	1000	456000	3.712915575766262	22880	3206.698900593614	456000
455	3643.6573345661163	1000	457000	3.688593078316173	23023	3206.698900593614	457000
456	3652.020183801651	1000	458000	3.5126856950849925	23166	3206.698900593614	458000
457	3660.7348618507385	1000	459000	3.6376666151411463	23309	3206.698900593614	459000
458	3668.9425106048584	1000	460000	3.647922463660254	23452	3206.698900593614	460000
459	3677.0922572612762	1000	461000	3.6451170723198265	23595	3206.698900593614	461000
460	3685.614672899246	1000	462000	3.594468368227191	23738	3206.698900593614	462000
461	3693.715814590454	1000	463000	3.8419678605909007	23880	3206.698900593614	463000
462	3701.7115218639374	1000	464000	3.8951719427057268	24023	3206.698900593614	464000
463	3710.455722093582	1000	465000	3.7147695110770584	24166	3206.698900593614	465000
464	3718.7318181991577	1000	466000	3.728923598683146	24309	3206.698900593614	466000
465	3726.7806239128113	1000	467000	4.043398026849453	24452	3206.698900593614	467000
466	3734.643168449402	1000	468000	3.570773154555627	24595	3206.698900593614	468000
467	3742.8463780879974	1000	469000	4.013156729225844	24738	3206.698900593614	469000
468	3750.946757078171	1000	470000	3.8123518524335056	24880	3206.698900593614	470000
469	3759.180803537369	1000	471000	3.949970545500153	25023	3206.698900593614	471000
470	3767.154091358185	1000	472000	3.867643382196336	25166	3206.698900593614	472000
471	3776.0016281604767	1000	473000	3.816143528347632	25309	3206.698900593614	473000
472	3784.6671669483185	1000	474000	3.663308676609834	25452	3206.698900593614	474000
473	3792.979297399521	1000	475000	3.5599765475109884	25595	3206.698900593614	475000
474	3801.417290687561	1000	476000	3.748649582184497	25738	3206.698900593614	476000
475	3809.827717065811	1000	477000	3.9457917110498357	25880	3206.698900593614	477000
476	3818.2548866271973	1000	478000	3.9097145905531376	26023	3206.698900593614	478000
477	3826.717817544937	1000	479000	3.641457138050202	26166	3206.698900593614	479000
478	3834.978845357895	1000	480000	3.694903870227072	26309	3206.698900593614	480000
479	3843.640060901642	1000	481000	3.841358498468415	26452	3206.698900593614	481000
480	3852.234749317169	1000	482000	3.5687766498509634	26595	3206.698900593614	482000
481	3860.3953642845154	1000	483000	3.7551000734050386	26738	3206.698900593614	483000
482	3868.772255420685	1000	484000	3.622967596255584	26880	3206.698900593614	484000
483	3876.6486983299255	1000	485000	3.658011450238155	27023	3206.698900593614	485000
484	3885.133359193802	1000	486000	3.6228722254975576	27166	3206.698900593614	486000
485	3893.344990491867	1000	487000	4.179772143612993	27301	3206.698900593614	487000
486	3901.166293859482	1000	488000	4.144498985704941	27414	3206.698900593614	488000
487	3908.9593119621277	1000	489000	3.745602166953765	27517	3206.698900593614	489000
488	3917.6515645980835	1000	490000	4.119228833537606	27617	3206.698900593614	490000
489	3926.061052083969	1000	491000	2.8682553124108146	27705	3206.698900593614	491000
490	3934.130370616913	1000	492000	3.225208518155015	27790	3206.698900593614	492000
491	3942.4797422885895	1000	493000	4.2092207120959415	27881	3206.698900593614	493000
492	3950.476608991623	1000	494000	3.6324656144185683	27973	3206.698900593614	494000
493	3958.7399604320526	1000	495000	3.516331642453901	28068	3206.698900593614	495000
494	3966.7800590991974	1000	496000	4.1141835254323205	28166	3206.698900593614	496000
495	3974.7927148342133	1000	497000	2.9376125786209246	28265	3206.698900593614	497000
496	3982.733823299408	1000	498000	3.2548446466877277	28386	3206.698900593614	498000
497	3991.1608583927155	1000	499000	3.544257820661735	28528	3206.698900593614	499000
498	3999.1155984401703	1000	500000	3.4953759651339116	28674	3206.698900593614	500000
499	4006.8166105747223	1000	501000	3.362787518752925	28823	3206.698900593614	501000
