Iteration	TimestepsThisBatch	Time	PoolSize	MaxEpReturn	TimestepsSoFar	LastEpReturn	Episodes
25	1000	242.26788806915283	27000	157.03811653302733	27000	-30.7757892049474	27
26	1000	249.97684407234192	28000	157.03811653302733	28000	-56.398602006466305	28
27	1000	257.61167573928833	29000	157.03811653302733	29000	-128.38303783814703	29
28	1000	266.2544481754303	30000	157.03811653302733	30000	41.42099812564207	30
29	1000	276.02171516418457	31000	157.03811653302733	31000	28.46630995317343	31
30	1000	286.5178189277649	32000	157.03811653302733	32000	-61.189070166464326	32
31	1000	297.34448647499084	33000	157.03811653302733	33000	-104.70778070362756	33
32	1000	307.8823924064636	34000	157.03811653302733	34000	3.2970897228030296	34
33	1000	317.6038496494293	35000	157.03811653302733	35000	99.69344765091495	35
34	1000	325.06684851646423	36000	397.7971954969665	36000	397.7971954969665	36
35	1000	332.69741439819336	37000	397.7971954969665	37000	290.1043775319988	37
36	1000	340.6623766422272	38000	397.7971954969665	38000	-13.584812700554439	38
37	1000	349.29302954673767	39000	397.7971954969665	39000	379.4469330529554	39
38	1000	359.6387085914612	40000	397.7971954969665	40000	150.58713379032088	40
39	1000	370.40289211273193	41000	632.1612786011924	41000	632.1612786011924	41
40	1000	378.2942626476288	42000	632.1612786011924	42000	461.60045069205836	42
41	1000	385.97674441337585	43000	632.1612786011924	43000	491.68790422914947	43
42	1000	393.70061135292053	44000	632.1612786011924	44000	311.0324545704965	44
43	1000	402.43479108810425	45000	632.1612786011924	45000	113.71978504215102	45
44	1000	411.842675447464	46000	752.9477396015981	46000	752.9477396015981	46
45	1000	422.79753947257996	47000	752.9477396015981	47000	593.8805223492595	47
46	1000	433.5307083129883	48000	752.9477396015981	48000	-38.134440808473784	48
47	1000	444.2991621494293	49000	752.9477396015981	49000	40.6992175285666	49
48	1000	454.1675817966461	50000	1421.070149841827	50000	1421.070149841827	50
49	1000	461.824755191803	51000	1421.070149841827	51000	1305.3048855308775	51
50	1000	469.58376455307007	52000	1642.6850326537162	52000	1642.6850326537162	52
51	1000	477.61207723617554	53000	1642.6850326537162	53000	582.6014545945831	53
52	1000	486.5625035762787	54000	1659.3498486963263	54000	1659.3498486963263	54
53	1000	496.93198704719543	55000	1659.3498486963263	55000	1549.156942851729	55
54	1000	507.7151336669922	56000	1884.5281877934663	56000	1884.5281877934663	56
55	1000	518.408655166626	57000	1884.5281877934663	57000	1855.3535985054586	57
56	1000	529.126758813858	58000	1884.5281877934663	58000	1087.1764365663291	58
57	1000	537.3864710330963	59000	1884.5281877934663	59000	272.29631515773866	59
58	1000	544.8332302570343	60000	1884.5281877934663	60000	63.36621149769518	60
59	1000	552.3809349536896	61000	2289.456460021331	61000	2289.456460021331	61
60	1000	560.7048544883728	62000	2289.456460021331	62000	2288.7131988409915	62
61	1000	569.8439197540283	63000	2330.074986551022	63000	2330.074986551022	63
62	1000	580.6231913566589	64000	2351.5157508414864	64000	2351.5157508414864	64
63	1000	591.5327785015106	65000	2450.380065907341	65000	2450.380065907341	65
64	1000	602.1060664653778	66000	2450.380065907341	66000	2242.770493510493	66
65	1000	610.2287123203278	67000	2571.3182112893664	67000	2571.3182112893664	67
66	1000	617.7950675487518	68000	2571.3182112893664	68000	2452.316194294948	68
67	1000	625.5397233963013	69000	2571.3182112893664	69000	2528.17155377397	69
68	1000	633.964040517807	70000	2764.7169088921637	70000	2764.7169088921637	70
69	1000	643.2071900367737	71000	2764.7169088921637	71000	2614.455677277306	71
70	1000	653.915994644165	72000	2764.7169088921637	72000	2638.2392867574013	72
71	1000	664.5874087810516	73000	2764.7169088921637	73000	578.4447831750125	73
72	1000	675.4328570365906	74000	2764.7169088921637	74000	2675.878143573747	74
73	1000	686.1260783672333	75000	2764.7169088921637	75000	2694.966542641677	75
74	1000	696.595917224884	76000	2764.7169088921637	76000	2736.336115300563	76
75	1000	703.9747924804688	77000	2764.7169088921637	77000	2704.1744792151267	77
76	1000	711.6254336833954	78000	2764.7169088921637	78000	515.546781839736	78
77	1000	719.2617623806	79000	2764.7169088921637	79000	1231.7835405916899	79
78	1000	727.998587846756	80000	2764.7169088921637	80000	2736.880602125935	80
79	1000	738.2025220394135	81000	2993.678012031369	81000	2993.678012031369	81
80	1000	749.0384986400604	82000	2993.678012031369	82000	2870.3903218467885	82
81	1000	759.5816166400909	83000	2993.678012031369	83000	2779.2752865222874	83
82	1000	769.4802799224854	84000	2993.678012031369	84000	2850.994758713096	84
83	1000	776.7797794342041	85000	2993.678012031369	85000	2894.122021135167	85
84	1000	784.4764320850372	86000	2993.678012031369	86000	2925.7617298504115	86
85	1000	792.1553790569305	87000	2993.678012031369	87000	2894.1167993868	87
86	1000	801.0702834129333	88000	2993.678012031369	88000	2851.786969216193	88
87	1000	811.3989171981812	89000	2993.678012031369	89000	947.1409049006496	89
88	1000	821.9956007003784	90000	2993.678012031369	90000	2900.763906865181	90
89	1000	832.660974740982	91000	3114.8793129422907	91000	3114.8793129422907	91
90	1000	842.3520023822784	92000	3114.8793129422907	92000	3010.7461391294496	92
91	1000	849.8358502388	93000	3114.8793129422907	93000	3096.733864524327	93
92	1000	857.2875053882599	94000	3201.28741996333	94000	3201.28741996333	94
93	1000	865.1000556945801	95000	3295.280790868496	95000	3295.280790868496	95
94	1000	874.0657041072845	96000	3295.280790868496	96000	3192.701755552802	96
95	1000	884.1696684360504	97000	3295.280790868496	97000	3075.864620426817	97
96	1000	894.8145930767059	98000	3331.086585213297	98000	3331.086585213297	98
97	1000	905.5195922851562	99000	3331.086585213297	99000	3184.7516076961456	99
98	1000	916.2977633476257	100000	3331.086585213297	100000	3191.6648949842606	100
99	1000	926.0217895507812	101000	3351.3381677261264	101000	3351.3381677261264	101
100	1000	933.3674561977386	102000	3351.3381677261264	102000	3202.9414150662055	102
101	1000	941.0895972251892	103000	3360.5050440328378	103000	3360.5050440328378	103
102	1000	948.8724315166473	104000	3360.5050440328378	104000	3191.7984517829277	104
103	1000	957.6548743247986	105000	3376.9129850995455	105000	3376.9129850995455	105
104	1000	967.7284157276154	106000	3376.9129850995455	106000	3249.5248983972224	106
105	1000	978.6663024425507	107000	3550.3012938649554	107000	3550.3012938649554	107
106	1000	989.2384285926819	108000	3550.3012938649554	108000	3412.3789566745418	108
107	1000	997.4565091133118	109000	3550.3012938649554	109000	3397.252358980656	109
108	1000	1005.1577882766724	110000	3550.3012938649554	110000	3233.1022994870486	110
109	1000	1012.7400450706482	111000	3550.3012938649554	111000	3488.6159617538856	111
110	1000	1021.3633975982666	112000	3550.3012938649554	112000	3227.9926004717427	112
111	1000	1030.607940196991	113000	3550.3012938649554	113000	3323.180673667431	113
112	1000	1041.528487920761	114000	3550.3012938649554	114000	3531.1707092769034	114
113	1000	1052.3363873958588	115000	3550.3012938649554	115000	3335.036656416944	115
114	1000	1063.1550843715668	116000	3550.3012938649554	116000	3491.007781453284	116
115	1000	1072.1930904388428	117000	3550.3012938649554	117000	3472.6042761114722	117
116	1000	1079.7208185195923	118000	3550.3012938649554	118000	3445.3616064298762	118
117	1000	1087.401048898697	119000	3550.3012938649554	119000	3346.619066788581	119
118	1000	1095.6484861373901	120000	3550.3012938649554	120000	3542.666402781094	120
119	1000	1104.5741963386536	121000	3655.2057266424445	121000	3655.2057266424445	121
120	1000	1115.2245166301727	122000	3655.2057266424445	122000	3488.1883393269623	122
121	1000	1125.954662322998	123000	3655.2057266424445	123000	3399.7498482391247	123
122	1000	1136.620877981186	124000	3655.2057266424445	124000	3535.989554563229	124
123	1000	1147.015661239624	125000	3655.2057266424445	125000	3495.4721153902465	125
124	1000	1154.8761949539185	126000	3655.2057266424445	126000	3521.098062900044	126
125	1000	1162.6963605880737	127000	3655.2057266424445	127000	3627.9855812803103	127
126	1000	1170.3586382865906	128000	3655.2057266424445	128000	3624.7438182461074	128
127	1000	1179.0978746414185	129000	3720.3952630972144	129000	3720.3952630972144	129
128	1000	1188.6764149665833	130000	3720.3952630972144	130000	3577.0094302046195	130
129	1000	1199.569952249527	131000	3720.3952630972144	131000	3632.8071761016454	131
130	1000	1210.6066341400146	132000	3720.3952630972144	132000	3606.796171313314	132
131	1000	1221.391732931137	133000	3788.7753632610443	133000	3788.7753632610443	133
132	1000	1229.9104175567627	134000	3788.7753632610443	134000	3754.377334477325	134
133	1000	1237.4849412441254	135000	3788.7753632610443	135000	3570.5063125370684	135
134	1000	1245.147724866867	136000	3788.7753632610443	136000	3606.506918939302	136
135	1000	1253.5430266857147	137000	3788.7753632610443	137000	3575.236507529539	137
136	1000	1262.812609910965	138000	3788.7753632610443	138000	3727.3592696105898	138
137	1000	1273.7540700435638	139000	3788.7753632610443	139000	3654.590107836073	139
138	1000	1284.628494977951	140000	3788.7753632610443	140000	3671.143371147682	140
139	1000	1295.4284207820892	141000	3788.7753632610443	141000	3517.4292525320902	141
140	1000	1304.6052026748657	142000	3852.617065556634	142000	3852.617065556634	142
141	1000	1312.223176240921	143000	3852.617065556634	143000	3668.9509386655745	143
142	1000	1319.8457837104797	144000	3852.617065556634	144000	3668.558030740168	144
143	1000	1328.2315323352814	145000	3852.617065556634	145000	3777.6243729247017	145
144	1000	1337.215383529663	146000	3852.617065556634	146000	3639.274074902126	146
145	1000	1348.1895895004272	147000	3852.617065556634	147000	3802.805731962257	147
146	1000	1358.1764240264893	148000	3852.617065556634	148000	3740.5647683359052	148
147	1000	1365.7520442008972	149000	3852.617065556634	149000	3714.411987372907	149
148	1000	1373.4517419338226	150000	3852.617065556634	150000	3738.7046333066132	150
149	1000	1381.5166833400726	151000	3852.617065556634	151000	3588.773764702155	151
150	1000	1390.348154783249	152000	3925.4869698755556	152000	3925.4869698755556	152
151	1000	1400.4582335948944	153000	3998.870445777707	153000	3998.870445777707	153
152	1000	1411.2718210220337	154000	3998.870445777707	154000	3785.9900387623306	154
153	1000	1422.1243124008179	155000	3998.870445777707	155000	3740.1497122770006	155
154	1000	1433.0560400485992	156000	3998.870445777707	156000	2830.8542785088534	156
155	1000	1443.6655311584473	157000	3998.870445777707	157000	3845.021974813713	157
156	1000	1451.4424204826355	158000	3998.870445777707	158000	3966.3492699738526	158
157	1000	1459.104416847229	159000	3998.870445777707	159000	2054.882801155519	159
158	1000	1466.6644608974457	160000	3998.870445777707	160000	3925.4061006427396	160
159	1000	1475.257286310196	161000	3998.870445777707	161000	3781.4027951222033	161
160	1000	1485.0339567661285	162000	3998.870445777707	162000	3920.5511998663387	162
161	1000	1495.9251074790955	163000	3998.870445777707	163000	3793.849171491944	163
162	1000	1506.8521699905396	164000	3998.870445777707	164000	3803.8127317264266	164
163	1000	1517.6706743240356	165000	3998.870445777707	165000	3746.8045706580783	165
164	1000	1528.2835545539856	166000	3998.870445777707	166000	3759.763998052023	166
165	1000	1535.7236263751984	167000	3998.870445777707	167000	3926.199399978328	167
166	1000	1543.2884204387665	168000	3998.870445777707	168000	3930.7973790593765	168
167	1000	1550.9920201301575	169000	3998.870445777707	169000	779.0306718306836	169
168	1000	1560.7369267940521	170000	3998.870445777707	170000	3859.6219857693522	170
169	1000	1571.438236951828	171000	4008.223748430069	171000	4008.223748430069	171
170	1000	1579.0662639141083	172000	4008.223748430069	172000	3898.5667673560665	172
171	1000	1586.8080763816833	173000	4104.883342254556	173000	4104.883342254556	173
172	1000	1594.767691373825	174000	4104.883342254556	174000	3947.898919644539	174
173	1000	1603.6866352558136	175000	4104.883342254556	175000	3954.571238923561	175
174	1000	1613.431902885437	176000	4104.883342254556	176000	4032.7842621474947	176
175	1000	1624.2927260398865	177000	4104.883342254556	177000	3902.649430669595	177
176	1000	1635.1219465732574	178000	4104.883342254556	178000	3899.7760115896176	178
177	1000	1645.9469425678253	179000	4104.883342254556	179000	4012.695697122784	179
178	1000	1654.1670026779175	180000	4104.883342254556	180000	3721.7668001621455	180
179	1000	1661.806604385376	181000	4104.883342254556	181000	3883.7170444576072	181
180	1000	1669.5306329727173	182000	4104.883342254556	182000	3928.8156617192517	182
181	1000	1677.857551574707	183000	4104.883342254556	183000	4095.114315802201	183
182	1000	1687.408884048462	184000	4104.883342254556	184000	3958.4900391595274	184
183	1000	1698.3011226654053	185000	4104.883342254556	185000	4033.3999809143174	185
184	1000	1709.0397987365723	186000	4104.883342254556	186000	4072.378943613336	186
185	1000	1719.8137822151184	187000	4104.883342254556	187000	4081.5488864965037	187
186	1000	1728.9549040794373	188000	4104.883342254556	188000	3879.6539420866475	188
187	1000	1736.5176820755005	189000	4262.12146595422	189000	4262.12146595422	189
188	1000	1744.2839360237122	190000	4262.12146595422	190000	3983.2424084734052	190
189	1000	1752.5724432468414	191000	4262.12146595422	191000	3950.626446843226	191
190	1000	1761.8682630062103	192000	4262.12146595422	192000	4095.5322147294714	192
191	1000	1772.7066857814789	193000	4262.12146595422	193000	4050.6929237627683	193
192	1000	1783.5012242794037	194000	4262.12146595422	194000	3848.801863002774	194
193	1000	1792.6346759796143	195000	4262.12146595422	195000	4190.457527907413	195
194	1000	1800.2371814250946	196000	4262.12146595422	196000	4085.785892523527	196
195	1000	1808.0175836086273	197000	4262.12146595422	197000	3842.398287828754	197
196	1000	1816.3547978401184	198000	4262.12146595422	198000	4259.064228298116	198
197	1000	1825.1568229198456	199000	4262.12146595422	199000	3849.933895447504	199
198	1000	1835.8811795711517	200000	4262.12146595422	200000	4077.9987875033444	200
199	1000	1846.655618429184	201000	4262.12146595422	201000	4046.541683301425	201
200	1000	1857.4495213031769	202000	4262.12146595422	202000	410.0562835407661	202
201	1000	1867.3756761550903	203000	4262.12146595422	203000	4136.067185526602	203
202	1000	1875.1832871437073	204000	4262.12146595422	204000	3985.2413783606057	204
203	1000	1882.7676389217377	205000	4262.12146595422	205000	4232.7029876857305	205
204	1000	1890.8367178440094	206000	4262.12146595422	206000	3963.2178156297127	206
205	1000	1899.824185371399	207000	4262.12146595422	207000	3874.4391523181475	207
206	1000	1910.0310916900635	208000	4321.806195002957	208000	4321.806195002957	208
207	1000	1920.9151854515076	209000	4321.806195002957	209000	4162.296147926717	209
208	1000	1931.5827100276947	210000	4321.806195002957	210000	4139.760078484666	210
209	1000	1942.0966536998749	211000	4321.806195002957	211000	4128.600115821851	211
210	1000	1952.5135860443115	212000	4321.806195002957	212000	4023.8792845827634	212
211	1000	1960.178781747818	213000	4321.806195002957	213000	4039.762991338509	213
212	1000	1967.712963104248	214000	4321.806195002957	214000	4115.197802504693	214
213	1000	1975.3895432949066	215000	4321.806195002957	215000	4130.986723994611	215
214	1000	1983.7630822658539	216000	4321.806195002957	216000	4307.947261681061	216
215	1000	1993.618108034134	217000	4321.806195002957	217000	3967.7877830859184	217
216	1000	2004.3845846652985	218000	4321.806195002957	218000	4272.071476125628	218
217	1000	2015.1043345928192	219000	4321.806195002957	219000	4186.816113954129	219
218	1000	2025.6659343242645	220000	4321.806195002957	220000	4297.157303144088	220
219	1000	2036.0725841522217	221000	4321.806195002957	221000	4278.440773217957	221
220	1000	2046.8585653305054	222000	4321.806195002957	222000	4303.332210509692	222
221	1000	2054.9990513324738	223000	4321.806195002957	223000	4203.859551854709	223
222	1000	2062.537702560425	224000	4321.806195002957	224000	4062.032057940664	224
223	1000	2070.2238862514496	225000	4321.806195002957	225000	4154.247977528778	225
224	1000	2078.739777803421	226000	4321.806195002957	226000	4252.772356025986	226
225	1000	2088.1005268096924	227000	4321.806195002957	227000	4253.586993292234	227
226	1000	2099.033837556839	228000	4321.806195002957	228000	4222.294426595916	228
227	1000	2109.9913046360016	229000	4321.806195002957	229000	4155.371906273554	229
228	1000	2120.775556087494	230000	4350.130699888678	230000	4350.130699888678	230
229	1000	2128.522800207138	231000	4350.130699888678	231000	4168.4392934452835	231
230	1000	2136.004742383957	232000	4350.130699888678	232000	4165.248377846212	232
231	1000	2143.8113696575165	233000	4350.130699888678	233000	4320.863066324874	233
232	1000	2152.3700652122498	234000	4350.130699888678	234000	4255.592223411908	234
233	1000	2162.0884935855865	235000	4350.130699888678	235000	4302.942028447203	235
234	1000	2173.02787065506	236000	4350.130699888678	236000	4320.075713330009	236
235	1000	2183.7121860980988	237000	4350.130699888678	237000	156.7450053333366	237
236	1000	2194.4251878261566	238000	4350.130699888678	238000	4340.837883957528	238
237	1000	2203.83021235466	239000	4350.130699888678	239000	4314.636101112722	239
238	1000	2211.369696378708	240000	4350.130699888678	240000	4304.9837237000265	240
239	1000	2219.1939220428467	241000	4350.130699888678	241000	4256.891821356501	241
240	1000	2227.1417183876038	242000	4398.086447687431	242000	4398.086447687431	242
241	1000	2236.079971551895	243000	4398.086447687431	243000	4176.743697388538	243
242	1000	2247.017179965973	244000	4398.086447687431	244000	4121.935806206747	244
243	1000	2254.6668272018433	245000	4398.086447687431	245000	4263.381906504376	245
244	1000	2262.3637256622314	246000	4442.329896365664	246000	4442.329896365664	246
245	1000	2270.382816553116	247000	4442.329896365664	247000	4292.686789875551	247
246	1000	2279.514286994934	248000	4442.329896365664	248000	4151.530650948602	248
247	1000	2289.3023397922516	249000	4442.329896365664	249000	4279.149900775593	249
248	1000	2300.0071229934692	250000	4442.329896365664	250000	4419.405677115788	250
249	1000	2310.8793432712555	251000	4442.329896365664	251000	4189.246664267077	251
250	1000	2321.699072599411	252000	4442.329896365664	252000	4391.568592657273	252
251	1000	2332.442896604538	253000	4442.329896365664	253000	4376.933656258938	253
252	1000	2340.467525243759	254000	4442.329896365664	254000	4433.9203335047805	254
253	1000	2348.2957072257996	255000	4442.329896365664	255000	4310.865381567285	255
254	1000	2355.980831384659	256000	4442.329896365664	256000	4379.035724004739	256
255	1000	2364.7352550029755	257000	4442.329896365664	257000	4155.544190681036	257
256	1000	2374.2426455020905	258000	4442.329896365664	258000	4262.202538856074	258
257	1000	2384.9859874248505	259000	4442.329896365664	259000	4258.0955124234115	259
258	1000	2395.751537799835	260000	4442.329896365664	260000	4218.862618631031	260
259	1000	2406.669200897217	261000	4442.329896365664	261000	4438.499246309946	261
260	1000	2417.5118675231934	262000	4600.26734858821	262000	4600.26734858821	262
261	1000	2426.2985570430756	263000	4600.26734858821	263000	4267.683790272473	263
262	1000	2433.792327642441	264000	4600.26734858821	264000	4497.0806748164005	264
263	1000	2441.694305896759	265000	4600.26734858821	265000	4458.452995271757	265
264	1000	2450.1963493824005	266000	4600.26734858821	266000	4380.842003803511	266
265	1000	2459.115885734558	267000	4600.26734858821	267000	4415.899294289797	267
266	1000	2469.837597131729	268000	4600.26734858821	268000	4172.892031911377	268
267	1000	2480.69558262825	269000	4600.26734858821	269000	4402.116565417337	269
268	1000	2491.3890340328217	270000	4600.26734858821	270000	4468.581874861721	270
269	1000	2502.1758811473846	271000	4600.26734858821	271000	4345.282105763419	271
270	1000	2510.542135477066	272000	4600.26734858821	272000	4468.566906803141	272
271	1000	2518.181704521179	273000	4600.26734858821	273000	4438.876841408147	273
272	1000	2525.861443042755	274000	4600.26734858821	274000	4481.412777546258	274
273	1000	2534.3189418315887	275000	4600.26734858821	275000	4472.606031356722	275
274	1000	2543.3732838630676	276000	4600.26734858821	276000	4449.6643791556	276
275	1000	2554.28302693367	277000	4600.26734858821	277000	4252.411146289673	277
276	1000	2565.0575194358826	278000	4600.26734858821	278000	4442.694043314838	278
277	1000	2572.647780418396	279000	4600.26734858821	279000	4223.338463291384	279
278	1000	2580.3601553440094	280000	4600.26734858821	280000	4523.946396778083	280
279	1000	2588.224730014801	281000	4600.26734858821	281000	4395.379752940807	281
280	1000	2596.849136352539	282000	4600.26734858821	282000	4196.819150531711	282
281	1000	2606.0174090862274	283000	4600.26734858821	283000	4365.484554913487	283
282	1000	2616.8679287433624	284000	4600.26734858821	284000	4556.088526225036	284
283	1000	2627.6601524353027	285000	4600.26734858821	285000	4442.310119783861	285
284	1000	2638.339741706848	286000	4600.26734858821	286000	4388.888711979869	286
285	1000	2649.093022584915	287000	4600.26734858821	287000	4291.869092563527	287
286	1000	2658.0175321102142	288000	4600.26734858821	288000	4370.626138388746	288
287	1000	2665.536710500717	289000	4600.26734858821	289000	4364.433363748761	289
288	1000	2673.3280308246613	290000	4600.26734858821	290000	4390.7750085355065	290
289	1000	2681.5754570961	291000	4600.26734858821	291000	4323.094960295959	291
290	1000	2690.6068789958954	292000	4600.26734858821	292000	4522.967954117446	292
291	1000	2701.449173927307	293000	4600.26734858821	293000	4369.078136321703	293
292	1000	2712.3836579322815	294000	4600.26734858821	294000	4349.042253111757	294
293	1000	2720.5024948120117	295000	4600.26734858821	295000	4549.235184477506	295
294	1000	2728.1949894428253	296000	4600.26734858821	296000	4384.211561952037	296
295	1000	2735.9262175559998	297000	4600.26734858821	297000	4548.321563924956	297
296	1000	2744.5091938972473	298000	4600.26734858821	298000	4517.75367603439	298
297	1000	2753.8144369125366	299000	4600.26734858821	299000	4387.3534990255985	299
298	1000	2764.613767385483	300000	4600.26734858821	300000	3729.2635418545015	300
299	1000	2775.3656947612762	301000	4600.26734858821	301000	728.8942802096484	301
300	1000	2786.2295026779175	302000	4600.26734858821	302000	4510.185475229026	302
301	1000	2797.001795768738	303000	4600.26734858821	303000	4447.82580607538	303
302	1000	2806.0021250247955	304000	4600.26734858821	304000	4382.4123514830935	304
303	1000	2813.8538184165955	305000	4600.26734858821	305000	4526.321731615259	305
304	1000	2821.719041109085	306000	4600.26734858821	306000	4455.45553093432	306
305	1000	2829.992428302765	307000	4600.26734858821	307000	4381.03125174564	307
306	1000	2839.0449090003967	308000	4600.26734858821	308000	4461.003942450377	308
307	1000	2849.9453699588776	309000	4600.26734858821	309000	4463.735480597521	309
308	1000	2860.8609104156494	310000	4600.26734858821	310000	4547.661198366499	310
309	1000	2871.502727508545	311000	4600.26734858821	311000	4422.993470199058	311
310	1000	2879.550940513611	312000	4668.960640159895	312000	4668.960640159895	312
311	1000	2887.764726161957	313000	4668.960640159895	313000	4479.555004967049	313
312	1000	2895.9816257953644	314000	4668.960640159895	314000	4462.877028805948	314
313	1000	2904.914133787155	315000	4668.960640159895	315000	4545.621820654289	315
314	1000	2915.4678354263306	316000	4668.960640159895	316000	4461.750211949968	316
315	1000	2926.424181699753	317000	4668.960640159895	317000	4524.127703321355	317
316	1000	2934.084053516388	318000	4668.960640159895	318000	4480.89796973285	318
317	1000	2942.0087349414825	319000	4668.960640159895	319000	4534.719204486322	319
318	1000	2949.7978796958923	320000	4668.960640159895	320000	4395.054861200895	320
319	1000	2958.9044110774994	321000	4668.960640159895	321000	4643.237423380196	321
320	1000	2968.4817748069763	322000	4668.960640159895	322000	4557.913043995085	322
321	1000	2976.171679019928	323000	4668.960640159895	323000	4522.473201103403	323
322	1000	2983.944889307022	324000	4668.960640159895	324000	4410.263188528985	324
323	1000	2991.925844192505	325000	4668.960640159895	325000	4524.831326074205	325
324	1000	3001.259053468704	326000	4668.960640159895	326000	4281.735362422718	326
325	1000	3012.5987510681152	327000	4668.960640159895	327000	4432.693521580052	327
326	1000	3021.8941826820374	328000	4668.960640159895	328000	4510.918067969676	328
327	1000	3029.7733647823334	329000	4668.960640159895	329000	4608.048707616602	329
328	1000	3037.7119357585907	330000	4685.907496060416	330000	4685.907496060416	330
329	1000	3046.2275080680847	331000	4685.907496060416	331000	4676.590276265801	331
330	1000	3055.8155431747437	332000	4685.907496060416	332000	4532.363898919584	332
331	1000	3064.1642179489136	333000	4685.907496060416	333000	4600.770354679791	333
332	1000	3072.021343231201	334000	4685.907496060416	334000	4614.761789720485	334
333	1000	3079.9274814128876	335000	4685.907496060416	335000	4667.788472318568	335
334	1000	3088.7587282657623	336000	4685.907496060416	336000	4504.281159099799	336
335	1000	3098.938800096512	337000	4685.907496060416	337000	4280.309133828844	337
336	1000	3106.897810935974	338000	4685.907496060416	338000	4385.2112058429375	338
337	1000	3114.6547861099243	339000	4685.907496060416	339000	4307.93036107839	339
338	1000	3122.7631120681763	340000	4685.907496060416	340000	4583.351516481806	340
339	1000	3132.0030965805054	341000	4685.907496060416	341000	4641.347284031277	341
340	1000	3142.822657585144	342000	4685.907496060416	342000	4632.319812589323	342
341	1000	3150.510728120804	343000	4685.907496060416	343000	4639.434214992426	343
342	1000	3158.2144408226013	344000	4685.907496060416	344000	4667.792784658547	344
343	1000	3165.938506603241	345000	4685.907496060416	345000	4566.675794219515	345
344	1000	3175.2353591918945	346000	4685.907496060416	346000	4541.888424508932	346
345	1000	3186.40962600708	347000	4694.063151735212	347000	4694.063151735212	347
346	1000	3194.1286718845367	348000	4694.063151735212	348000	4672.914111437412	348
347	1000	3201.9859068393707	349000	4694.063151735212	349000	4689.001175974557	349
348	1000	3209.9355227947235	350000	4694.063151735212	350000	4539.661010444893	350
349	1000	3219.021577358246	351000	4694.063151735212	351000	4531.354015164806	351
350	1000	3229.501259326935	352000	4694.063151735212	352000	4688.904761117278	352
351	1000	3237.441522359848	353000	4694.063151735212	353000	4607.717734305633	353
352	1000	3245.1666827201843	354000	4694.063151735212	354000	4638.671071258817	354
353	1000	3252.852306842804	355000	4694.063151735212	355000	4610.639530059493	355
354	1000	3261.7273256778717	356000	4694.063151735212	356000	4537.947450504788	356
355	1000	3272.029015302658	357000	4694.063151735212	357000	4591.329900684503	357
356	1000	3280.165199995041	358000	4694.063151735212	358000	4549.052196019675	358
357	1000	3287.921726703644	359000	4694.063151735212	359000	4214.946069176661	359
358	1000	3295.6869354248047	360000	4694.063151735212	360000	4396.72687711579	360
359	1000	3304.217363834381	361000	4694.063151735212	361000	4538.7767404106635	361
360	1000	3314.43297791481	362000	4694.063151735212	362000	4502.69357092359	362
361	1000	3325.642903327942	363000	4694.063151735212	363000	4516.992610088434	363
362	1000	3334.627256155014	364000	4694.063151735212	364000	4643.176719707776	364
363	1000	3342.294873714447	365000	4694.063151735212	365000	4621.315396406189	365
364	1000	3350.1523048877716	366000	4694.063151735212	366000	4667.140876945548	366
