ItrTime,n_timesteps,train-MaxReturn,LossBefore,LossAfter,train-MinReturn,train-EnvExecTime,train-NumTrajs,Itr,Time-SampleProc,train-AverageDiscountedReturn,Time,Time-Sampling,train-StdReturn,Time-Optimization,train-PolicyExecTime,train-AverageReturn
6.313162565231323,1460000,120.39480904843305,-1.0058411e-05,-0.02077659,-35.32838654919806,2.110705852508545,100,145,0.03346967697143555,36.998762146984156,919.8631317615509,6.02086877822876,21.959262134719342,0.2585482597351074,3.711432456970215,55.924150690295
6.258327007293701,1470000,202.28294469862956,-9.994802e-06,-0.02251237,-17.530252238195978,2.080927848815918,100,146,0.03497576713562012,39.64763887427075,926.1321351528168,5.988718509674072,28.064622623529008,0.23439502716064453,3.7117860317230225,59.29919790126548
6.9584503173828125,1480000,102.35061526902899,-9.96083e-06,-0.024356889,-9.531318607853867,2.286668300628662,100,147,0.05121159553527832,38.23343151352633,933.1031126976013,6.654538154602051,21.034731982593495,0.25241780281066895,4.151451826095581,56.404943884018536
6.603677034378052,1490000,146.9733840633349,-9.913275e-06,-0.02384828,-59.521903704594976,2.204864978790283,100,148,0.04267430305480957,37.78006886096335,939.719934463501,6.3161561489105225,24.853364317277507,0.24451828002929688,3.9072585105895996,56.26220626875567
6.262809753417969,1500000,134.2077839750152,-9.892029e-06,-0.02317038,-33.780433859481896,2.0876920223236084,100,149,0.049661874771118164,38.3051986329194,945.9935171604156,5.98306131362915,24.090630723083517,0.22981691360473633,3.6980559825897217,56.37199153694337
6.001070976257324,1510000,111.73923220159479,-9.851995e-06,-0.019914707,-32.082941190618264,2.00844144821167,100,150,0.08251357078552246,40.559693652101515,952.0066378116608,5.703966856002808,23.379590595315996,0.21079397201538086,3.5065557956695557,60.02477005333468
6.347475051879883,1520000,140.66024989683896,-9.790088e-06,-0.017517442,-28.160713059188613,2.137716770172119,100,151,0.04502153396606445,40.70119974342942,958.3656601905823,6.053708791732788,22.431050447686616,0.24840831756591797,3.7183990478515625,59.771081022748334
6.301496982574463,1530000,109.78193276414717,-9.748955e-06,-0.022026574,8.87856022995613,2.0879366397857666,100,152,0.040743112564086914,39.64193840847244,964.678982257843,6.026742935180664,19.34488581779309,0.23372888565063477,3.739009380340576,58.59900654642771
6.239184141159058,1540000,157.09658973764562,-9.725358e-06,-0.021608124,-64.96637215527899,2.1004250049591064,100,153,0.03374838829040527,38.658735731453646,970.9299213886261,5.960960865020752,24.67588909531009,0.24427199363708496,3.664313554763794,56.67371152990253
6.283250331878662,1550000,144.4423625403676,-9.7230395e-06,-0.018975606,-30.814074218273262,2.0794928073883057,100,154,0.11617875099182129,40.73973235534195,977.225485086441,5.943078279495239,22.257820431018427,0.22375917434692383,3.667032241821289,60.186206109131454
6.138985633850098,1560000,127.44337058638938,-9.686104e-06,-0.020198302,-0.954992135023534,2.068889856338501,100,155,0.044892311096191406,40.61311951422526,983.3773720264435,5.8722243309021,21.661433724718044,0.2216780185699463,3.6084790229797363,59.94650708773613
