train-MaxReturn,LossAfter,n_timesteps,Time-Optimization,Itr,ItrTime,Time,train-PolicyExecTime,train-StdReturn,Time-SampleProc,train-MinReturn,Time-Sampling,train-AverageDiscountedReturn,train-EnvExecTime,train-AverageReturn,train-NumTrajs,LossBefore
32.58416370542425,-0.0041108234,220000,1.1136739253997803,21,26.00708508491516,570.8222267627716,14.793060779571533,1.348137219867188,0.13857674598693848,25.3374911679365,24.753596782684326,23.441731332418446,9.2302086353302,29.825925907164073,100,-1.3354136e-05
34.30185568202211,-0.0036718,230000,1.1413426399230957,22,26.482991695404053,597.3720831871033,15.124369621276855,1.8545987032664857,0.12147688865661621,26.125981008095607,25.219377040863037,23.74020517595531,9.345089197158813,30.071816913254075,100,-1.3301249e-05
34.20264983703965,-0.0023553178,240000,1.114140272140503,23,25.951769828796387,623.3968200683594,14.734600067138672,1.9068524208677804,0.1569819450378418,24.976903435496926,24.67969274520874,23.533557232642387,9.211153745651245,29.856402576963934,100,-1.32603955e-05
35.496619750788625,-0.0016145607,250000,1.107668399810791,24,26.120141983032227,649.5807580947876,14.894778728485107,1.9459022852816075,0.1421523094177246,23.727545265168814,24.869657039642334,23.91306188842294,9.253373384475708,30.23085453721553,100,-1.3220342e-05
34.473865502340225,-0.0034671598,260000,1.1073369979858398,25,26.050095319747925,675.7032568454742,14.840362071990967,1.7016737078687896,0.1333322525024414,25.584646462653165,24.80837106704712,23.965713331741323,9.248902320861816,30.333241603541463,100,-1.3182893e-05
35.2985087230842,-0.004343443,270000,1.1355607509613037,26,26.13121724128723,701.9086420536041,14.859556198120117,1.869631324701851,0.11921286582946777,24.6293784706687,24.875752210617065,23.833512715345574,9.287827014923096,30.257994201885886,100,-1.31245015e-05
34.85517819880063,-0.0008549201,280000,1.102325677871704,27,25.952200889587402,727.9265241622925,14.788889169692993,1.8523192258964656,0.125748872756958,25.217202005757592,24.723178148269653,24.032562195813483,9.204060792922974,30.52608341872352,100,-1.3085024e-05
34.62079104611399,-0.003994629,290000,1.130352258682251,28,26.09822416305542,754.0934937000275,14.83627200126648,1.6764579642334312,0.11782622337341309,26.889048575961812,24.84871530532837,24.445964372614878,9.28285002708435,30.97498497546906,100,-1.3050743e-05
34.3752761181114,-0.0031046977,300000,1.1279423236846924,29,26.038272857666016,780.201728105545,14.791933298110962,1.7727072619336723,0.13812661170959473,26.00002782266034,24.771300315856934,24.5631031999811,9.230999946594238,31.050617400584173,100,-1.3004756e-05
34.90863032832224,-0.0037283862,310000,1.0965497493743896,30,26.106987714767456,806.3763129711151,14.879746675491333,1.8682223896953631,0.1450796127319336,25.76596756924798,24.864586353302002,24.43672282678621,9.248637676239014,30.969409688366767,100,-1.2955737e-05
35.6162469844403,-0.0030371235,320000,1.1250956058502197,31,26.071651697158813,832.5198152065277,14.867450714111328,1.8403820644776607,0.12290334701538086,24.852364142028783,24.822784423828125,24.483384127575835,9.236569881439209,31.13612030613568,100,-1.2901809e-05
35.915538203379064,-0.002439454,330000,1.0944700241088867,32,25.920313596725464,858.514835357666,14.744587182998657,1.9443393146096253,0.1211860179901123,25.26848134623616,24.703827142715454,24.540523686134826,9.228448629379272,31.17891420827022,100,-1.2852991e-05
35.71085445270292,-0.0035746088,340000,1.1274216175079346,33,25.94020676612854,884.5216028690338,14.725221157073975,1.8733512242455463,0.12769532203674316,25.67888534656149,24.684348106384277,25.12102747519685,9.221420526504517,31.922009751928236,100,-1.2816815e-05
36.72284937585875,-0.0022399968,350000,1.1639461517333984,34,26.121603965759277,910.7112052440643,14.825839042663574,1.9979336373884156,0.12050318717956543,25.805984042414178,24.83642840385437,25.12521912000141,9.287257194519043,31.912139027084585,100,-1.2757337e-05
36.23786120946436,-0.0021125318,360000,1.1341784000396729,35,26.106395483016968,936.8854305744171,14.8781156539917,1.9099690689980817,0.1282815933227539,27.059942259581867,24.84282612800598,24.944041330733167,9.23576807975769,31.826635705064167,100,-1.2706866e-05
36.494684562936605,-0.002214295,370000,1.1262407302856445,36,26.143953800201416,963.1032178401947,14.825624227523804,1.6534999611769552,0.13142681121826172,27.278460331801565,24.885051012039185,25.18599613894838,9.32062840461731,32.07166522544467,100,-1.2652322e-05
36.69936796911379,-0.001900724,380000,1.128763198852539,37,26.11640739440918,989.2879831790924,14.830284833908081,1.9387244464455033,0.14211368560791016,25.580860383362886,24.844844579696655,25.20285964012765,9.278321027755737,32.14614110871572,100,-1.2610528e-05
37.181914810286024,-0.0007882776,390000,1.138998031616211,38,26.21673893928528,1015.5999689102173,14.899655818939209,1.7606540864674314,0.1506941318511963,28.367153311611514,24.92596983909607,25.03351512107585,9.29069471359253,32.03824128600951,100,-1.25679e-05
36.32800000950298,-0.0021691995,400000,1.1216075420379639,39,26.383179426193237,1042.0538065433502,15.08645510673523,1.8177911379558906,0.11529374122619629,27.074693265642413,25.144307851791382,25.264126426849916,9.3241446018219,32.25734773477084,100,-1.2517726e-05
36.92285403552563,-0.0012926031,410000,1.1306469440460205,40,26.11040687561035,1068.2282943725586,14.83005952835083,1.9382021363302164,0.11213254928588867,26.63863810160432,24.86654543876648,25.00642841339124,9.30646824836731,32.03549795807264,100,-1.2484037e-05
36.980534186231694,-0.0024868886,420000,1.0766286849975586,41,25.9927396774292,1094.2907712459564,14.798217535018921,1.7390590720965897,0.12499165534973145,28.04947035302254,24.790284156799316,25.35405092756063,9.246793270111084,32.443075773095664,100,-1.2436473e-05
36.43113236968606,-0.0029132033,430000,1.1277711391448975,42,25.97900390625,1120.3386538028717,14.719094038009644,1.6896824583398984,0.12147951126098633,26.14863984989525,24.728793621063232,25.62229649181973,9.288323402404785,32.7246146302124,100,-1.240279e-05
36.24642558723594,0.0003970912,440000,1.1240911483764648,43,26.10863471031189,1146.515218257904,14.822246313095093,1.841730511114014,0.1206369400024414,26.665853589160335,24.863173723220825,25.590702788481877,9.310564756393433,32.72104956492072,100,-1.2341022e-05
35.981214189167986,-0.0022039597,450000,1.1291921138763428,44,26.13108491897583,1172.713182926178,14.854966878890991,1.919405089332395,0.13644051551818848,21.326465765688045,24.864267826080322,25.48848497394772,9.281184196472168,32.61756380153786,100,-1.22967695e-05
36.755958060986885,0.0002995741,460000,1.107790231704712,45,26.13996171951294,1198.9197297096252,14.87837553024292,1.826311277062919,0.141815185546875,28.376977317683668,24.88966965675354,25.643307860280927,9.279510498046875,32.84759114303054,100,-1.2232954e-05
36.681271374423964,0.0056486977,470000,1.0773398876190186,46,25.81431794166565,1224.799158334732,14.638305425643921,1.796714393752992,0.11607503890991211,28.331941359981833,24.620076179504395,25.602163111088238,9.26357364654541,32.75598443166484,100,-1.219041e-05
37.08928318215597,0.0005383053,480000,1.1047415733337402,47,26.101266860961914,1250.9685950279236,14.825998306274414,1.6607398400164304,0.1456317901611328,27.465333938151907,24.850025415420532,25.944077116766692,9.2978675365448,33.19966783131189,100,-1.2148793e-05
36.70691962752102,-0.0027566284,490000,1.1587417125701904,48,26.374741792678833,1277.4171249866486,14.939724683761597,1.8367178232145835,0.14957523345947266,27.55177798520474,25.06565761566162,25.490499038152358,9.387899160385132,32.622317173640674,100,-1.2113541e-05
37.47572730088214,0.00908744,500000,1.123878002166748,49,26.069331407546997,1303.5569298267365,14.77367353439331,1.681062377406267,0.12110209465026855,28.25567875365725,24.823479175567627,26.033073119888925,9.307072877883911,33.309504100518936,100,-1.2068813e-05
36.87711263212502,0.00010805317,510000,1.1132326126098633,50,25.9747211933136,1329.6048998832703,14.750208854675293,1.3290522404251353,0.14215397834777832,29.91245876199493,24.717714548110962,26.054720593738804,9.24138331413269,33.30608830656378,100,-1.2012368e-05
36.465300722029085,-0.0021021813,520000,1.1117804050445557,51,26.28039789199829,1355.9547283649445,14.904338359832764,1.6175320477084325,0.14305925369262695,28.97474911022983,25.024328470230103,26.049203203215495,9.370654344558716,33.314635779818374,100,-1.199917e-05
37.05080138625913,-0.0035626711,530000,1.1760997772216797,52,26.15438985824585,1382.182934999466,14.811123609542847,1.5346144758041596,0.13412714004516602,28.014729018282832,24.843382358551025,26.175565251329044,9.29576587677002,33.478559383494506,100,-1.1968872e-05
36.67945160045755,0.0033619115,540000,1.3293614387512207,53,27.389434814453125,1409.6427710056305,15.508469820022583,1.789024787057964,0.143629789352417,26.20636287621151,25.91511821746826,26.041304700851192,9.633888959884644,33.36779554258861,100,-1.1921954e-05
37.3344376567613,-0.001015188,550000,1.276242733001709,54,28.49876594543457,1438.209624528885,16.26227641105652,2.3358030640839775,0.14139652252197266,15.909272488022218,27.080278873443604,26.00674297523512,10.019314765930176,33.42511909079668,100,-1.1885172e-05
37.17094278276158,-0.0023140654,560000,1.1563808917999268,55,27.524270057678223,1465.816713809967,15.715102195739746,1.6235373206274777,0.16553139686584473,29.495407965950783,26.200268745422363,26.03192294250869,9.710522651672363,33.44680968156727,100,-1.1856647e-05
36.65982251220201,-0.0033569646,570000,1.1253561973571777,56,26.01153802871704,1491.891640663147,14.723758459091187,1.6473944041196893,0.13497138023376465,27.523516193219596,24.75031328201294,26.23944171531342,9.295270204544067,33.61997672916538,100,-1.1807322e-05
37.383879587093645,-0.002647367,580000,1.1419501304626465,57,26.23163414001465,1518.1958320140839,14.862686157226562,1.4190977572802064,0.1211252212524414,28.972172743477692,24.967817306518555,26.141280372845294,9.377045631408691,33.55341384939227,100,-1.17634345e-05
37.00418349055274,-0.0036734461,590000,1.1706194877624512,58,26.040520906448364,1544.3074097633362,14.711572647094727,1.4750571160655925,0.13481998443603516,29.595529061614275,24.734272718429565,26.141786098097455,9.29593825340271,33.57085874937797,100,-1.17150375e-05
37.10590845651814,-0.0020509253,600000,1.3398690223693848,59,26.464547395706177,1570.8429737091064,14.93961763381958,1.4139594884527449,0.12003803253173828,28.93591857785247,25.003048419952393,26.368344543195896,9.322722673416138,33.81906561302793,100,-1.1655852e-05
37.40390878099024,0.0020429494,610000,1.653771162033081,60,26.492907762527466,1597.449363708496,14.75093412399292,1.4663811680389018,0.1256861686706543,30.010607176755865,24.712645053863525,26.145170582068996,9.24618148803711,33.60912498327704,100,-1.161668e-05
37.24370302642794,0.0005148363,620000,1.7228193283081055,61,26.136527061462402,1623.7171909809113,14.369899272918701,1.377107240143096,0.15721440315246582,30.559201641344742,24.254725217819214,26.24834187526187,9.160639762878418,33.73128424605164,100,-1.1562493e-05
37.7443902958831,-0.0027904229,630000,1.5605711936950684,62,26.23951292037964,1650.0285367965698,14.544766426086426,1.5802196187882325,0.1730952262878418,29.884209607857347,24.504698991775513,26.290705438781732,9.22740364074707,33.78597678491367,100,-1.1523616e-05
37.36250905523409,-0.0026127019,640000,1.1902613639831543,63,26.076539278030396,1676.167021036148,14.741576671600342,1.4799039178805968,0.14455842971801758,29.866949585788053,24.74016809463501,26.55630881510549,9.265435218811035,34.0712339443678,100,-1.148999e-05
36.74883190580391,-0.0024167509,650000,1.1010987758636475,64,25.576009035110474,1701.8062117099762,14.469017028808594,1.2470721950354806,0.11594152450561523,30.77065945203317,24.358306169509888,26.651935877563986,9.172679662704468,34.19023443509884,100,-1.1444577e-05
37.55585301509296,-0.0028659722,660000,1.0880279541015625,65,25.187453269958496,1727.0484294891357,14.21152663230896,1.4965643252575724,0.11185812950134277,29.59753522648992,23.986438512802124,26.577506998699768,9.07578444480896,34.11115800692881,100,-1.1405627e-05
38.22537144853606,-0.0010068499,670000,1.0856256484985352,66,25.158441305160522,1752.2720756530762,14.188294649124146,1.508516288343826,0.11551094055175781,30.42903003250159,23.956587076187134,26.403288294600557,9.072290420532227,33.919731048542715,100,-1.1367135e-05
37.86995292031983,0.003225304,680000,1.0846149921417236,67,25.60741901397705,1777.943618774414,14.446030855178833,1.509191267858447,0.1539313793182373,30.65246711519255,24.368220329284668,26.583798108860787,9.211217164993286,34.10421167396728,100,-1.1310121e-05
37.30481173321032,0.0017031858,690000,1.0767958164215088,68,25.083288431167603,1803.088012933731,14.163082361221313,1.5925112882509458,0.10660648345947266,30.385154596712518,23.898874759674072,26.315741409091956,9.037550687789917,33.79562248907551,100,-1.1282839e-05
36.88679497207584,0.004964193,700000,1.0801472663879395,69,25.084060668945312,1828.2337002754211,14.18138837814331,1.4331065328008907,0.11332464218139648,29.65867184140409,23.88987970352173,26.601402573768052,9.002306938171387,34.15520979736889,100,-1.12520165e-05
38.736165610987086,0.0030884726,710000,1.0799970626831055,70,25.144112586975098,1853.438801765442,14.188923835754395,1.669453686224043,0.10842680931091309,29.90624230809513,23.955002784729004,26.726838505864677,9.063384056091309,34.25055097703162,100,-1.1198957e-05
37.5283962291984,0.0011986254,720000,1.0636136531829834,71,25.159440279006958,1878.6611349582672,14.22286319732666,1.610777711401714,0.11008334159851074,30.587290644996223,23.98506498336792,26.886383242628558,9.069880485534668,34.37821836425547,100,-1.115367e-05
38.13473988773139,0.002479629,730000,1.0777313709259033,72,25.125810384750366,1903.8477535247803,14.172955751419067,1.6433944863510122,0.11128997802734375,30.365797873251104,23.93618130683899,26.612196297226234,9.052355289459229,34.05528200219424,100,-1.1124984e-05
37.68337885668818,0.0029303161,740000,1.0600342750549316,73,25.139788389205933,1929.0479118824005,14.240303039550781,1.5305174934408399,0.11455726623535156,29.94783587882491,23.96424961090088,26.752182356601715,9.028300285339355,34.24701849006361,100,-1.1115259e-05
38.23462951278669,-0.0017854305,750000,1.0747363567352295,74,25.262529850006104,1954.3707058429718,14.324938297271729,1.470694679427437,0.1347060203552246,30.70977542376757,24.052382707595825,26.803281887332872,9.031579494476318,34.31895295108377,100,-1.1059484e-05
37.20966480056622,-0.0004728666,760000,1.0470621585845947,75,25.16942310333252,1979.600260257721,14.224070310592651,1.38173667449703,0.12400555610656738,31.27147339098545,23.99764108657837,26.71434789282988,9.071685075759888,34.23825652958774,100,-1.1030181e-05
37.345691346881324,0.0031449033,770000,1.0725245475769043,76,25.19267439842224,2004.849449634552,14.24887204170227,1.3865946720486857,0.13842034339904785,30.166583161824107,23.981077194213867,26.622582683859818,9.028170347213745,34.16625223082404,100,-1.0996019e-05
37.8420113106512,0.00067988853,780000,1.079528570175171,77,25.163354635238647,2030.0801243782043,14.204622030258179,1.5119642902058112,0.11251068115234375,30.84029393173293,23.970749139785767,26.722083978460578,9.065078735351562,34.25497226331261,100,-1.0959791e-05
37.68793931775425,-0.0018664979,790000,1.0739729404449463,78,25.11193299293518,2055.25496506691,14.171005010604858,1.4003685518349764,0.11241436004638672,30.297908007376872,23.924630165100098,26.64315695757484,9.051991701126099,34.18904082650706,100,-1.090889e-05
37.74346054110463,0.0026355858,800000,1.0578787326812744,79,25.14120888710022,2080.455295562744,14.213875770568848,1.483518740132148,0.11504817008972168,31.122717127350896,23.96758246421814,26.69752219353008,9.054504632949829,34.19900263005785,100,-1.0888076e-05
38.071933987789635,0.01064865,810000,1.0663371086120605,80,25.112191677093506,2105.6220564842224,14.207495927810669,1.7178839017755179,0.14817023277282715,27.474987113958733,23.897013664245605,26.59194213058361,8.99564242362976,34.12209932140335,100,-1.0834286e-05
37.89046775396347,-0.0026068,820000,1.1028931140899658,81,25.191537618637085,2130.872580766678,14.197129726409912,1.6742433175274571,0.11255550384521484,31.0853580877003,23.975346088409424,26.664894234908687,9.07198977470398,34.1680723255702,100,-1.0805461e-05
38.77306371817382,0.0018347148,830000,1.0942583084106445,82,25.15627884864807,2156.0901930332184,14.202865362167358,1.5529550309922997,0.10671424865722656,30.00040714466875,23.954517364501953,26.623123789341726,9.048590421676636,34.1696007324004,100,-1.0752048e-05
37.831875037627874,-0.0021227826,840000,1.0694515705108643,83,25.17847490310669,2181.328236103058,14.247344732284546,1.5322711301681675,0.1184537410736084,30.883226165656232,23.98983335494995,26.72806617896319,9.044021844863892,34.23910046450392,100,-1.0738901e-05
37.40199048302784,0.002854206,850000,1.080127477645874,84,25.11631488800049,2206.509243965149,14.12368130683899,1.435107613100137,0.11622166633605957,31.209468872405168,23.91930341720581,26.62510292155199,9.089981079101562,34.17123430483509,100,-1.0704372e-05
37.44813006042144,0.0038362523,860000,1.0815343856811523,85,25.094632863998413,2231.664653778076,14.115675210952759,1.5817187707895402,0.11215376853942871,30.560611728667972,23.900307178497314,26.59282413632723,9.07473111152649,34.127029544582214,100,-1.0667555e-05
38.53075033523783,0.016099112,870000,1.0811362266540527,86,25.137199878692627,2256.861273765564,14.207739114761353,1.469173030909869,0.11725115776062012,31.319871129951412,23.938133716583252,26.84421065460042,9.044668436050415,34.430073812921094,100,-1.0627587e-05
38.74749158869355,0.011439019,880000,1.0589234828948975,87,25.173063039779663,2282.0942273139954,14.27039623260498,1.6407168905603018,0.11268281936645508,30.5964152908954,24.000699996948242,26.84871582497796,9.035106897354126,34.488057392289214,100,-1.0603692e-05
37.91920683028884,2.1470332e-05,890000,1.0672204494476318,88,25.689229011535645,2307.842028617859,14.473782062530518,1.5505140173269683,0.13795208930969238,31.074753846058012,24.483357191085815,26.649706536013,9.292803049087524,34.204485812398076,100,-1.0562623e-05
37.57852736683239,0.008900727,900000,1.0714256763458252,89,25.133719205856323,2333.041212081909,14.215746879577637,1.4328556545405273,0.12156486511230469,30.663845808468917,23.9401638507843,26.56332267370591,9.024581670761108,34.182600195281495,100,-1.0543656e-05
37.35549531178454,0.0015839797,910000,1.0644831657409668,90,25.26433539390564,2358.368334054947,14.298962593078613,1.5550692190385595,0.12067627906799316,30.884318408202983,24.078474521636963,26.758090708081003,9.082066774368286,34.40576920698622,100,-1.0507205e-05
38.74168974619695,0.0055766343,920000,1.1053154468536377,91,25.229957342147827,2383.6613795757294,14.21214509010315,1.3518848143805429,0.14227771759033203,31.84395207055474,23.98172926902771,26.907303018041585,9.067989110946655,34.55688310443183,100,-1.0481256e-05
38.37888032094874,0.0061104177,930000,1.0592951774597168,92,25.055011749267578,2408.7778561115265,14.13460087776184,1.5414753402443704,0.10943174362182617,31.502704175361874,23.884925365447998,26.88236717717002,9.04489517211914,34.54892895040865,100,-1.045984e-05
38.445571295222436,0.008872436,940000,1.0864818096160889,93,25.179396390914917,2434.016010761261,14.149122476577759,1.464049261959886,0.12508487701416016,31.33196146835204,23.967122793197632,26.76016271821075,9.118390321731567,34.46224382898266,100,-1.04591645e-05
37.65377158140182,0.0012088503,950000,1.060387372970581,94,25.006688117980957,2459.079077243805,14.09073281288147,1.5143387701486275,0.10845756530761719,31.19745097698331,23.837193489074707,26.86589485675011,9.047187089920044,34.49462359384903,100,-1.0430882e-05
37.9834047903675,0.000116785945,960000,1.079463005065918,95,25.224486827850342,2484.366486787796,14.238138437271118,1.6785295928421133,0.14327764511108398,30.006089368482026,24.000999689102173,26.827228982208098,9.064435243606567,34.459502570755795,100,-1.0410893e-05
38.17293829479461,-0.0010353958,970000,1.0839293003082275,96,25.191340923309326,2509.616255044937,14.189162015914917,1.5594826444558816,0.10437822341918945,29.920390249217576,24.00242567062378,26.80961005051222,9.09831976890564,34.4020051345271,100,-1.0377762e-05
37.55045460752867,-0.0032023177,980000,1.0717453956604004,97,25.153858423233032,2534.8308951854706,14.189939022064209,1.381321476364846,0.11310601234436035,30.832157356995882,23.968348503112793,26.933564151476943,9.075669288635254,34.57752151382215,100,-1.0345678e-05
38.20166327755923,0.0053674905,990000,1.0604565143585205,98,25.04604411125183,2559.94647359848,14.124957084655762,1.39801131651105,0.1304793357849121,31.4293725811631,23.854515314102173,26.983433970024024,9.025415897369385,34.597474902290216,100,-1.0328362e-05
37.83797982923781,-0.0012013885,1000000,1.0914058685302734,99,25.143060445785522,2585.1484117507935,14.22608470916748,1.3514898358178018,0.11275839805603027,30.51116698069792,23.938122272491455,26.951063483285594,9.00559687614441,34.54379607957457,100,-1.03017455e-05
38.12302389547258,-0.0017857825,1010000,1.0802226066589355,100,25.067124366760254,2610.274471282959,14.13983678817749,1.2994791266202244,0.12103867530822754,30.985999445901115,23.865155935287476,26.91102166650774,9.023077487945557,34.533190757960305,100,-1.0290446e-05
37.65753274999069,-0.0020303829,1020000,1.043118953704834,101,24.96430206298828,2635.298227071762,14.121368169784546,1.4516449764471626,0.11172628402709961,31.354510996441398,23.80878496170044,26.810340760228037,8.991706132888794,34.37944954146589,100,-1.0283556e-05
37.8693140355015,0.0010974831,1030000,1.0744540691375732,102,25.185948133468628,2660.547774076462,14.244975090026855,1.4255712098104019,0.11568760871887207,31.2905496592302,23.99514126777649,26.670374845776724,9.054242134094238,34.28378586147739,100,-1.0259634e-05
38.60136779109357,-0.00063375366,1040000,1.0844504833221436,103,25.13862705230713,2685.7429933547974,14.215883255004883,1.4629617344455408,0.1154782772064209,30.786909329875737,23.938082456588745,27.150918281139326,9.023439407348633,34.804820399496045,100,-1.0201411e-05
38.35243022596213,-0.0007197879,1050000,1.1075103282928467,104,25.1628737449646,2710.9696836471558,14.179062604904175,1.5203826817280024,0.11300992965698242,30.927549117585823,23.941612482070923,26.68575349178964,9.06176233291626,34.322122621812376,100,-1.0171197e-05
37.45681738873715,-0.00014279631,1060000,1.0715546607971191,105,25.01716685295105,2736.065888404846,14.075935363769531,1.4052471811004366,0.11992883682250977,31.273992362608393,23.824933290481567,26.99128036952365,9.04882264137268,34.65004365827535,100,-1.0161124e-05
38.475948514845435,-0.0021617503,1070000,1.0538344383239746,106,25.100741147994995,2761.2312552928925,14.186971664428711,1.3756183516640166,0.11174678802490234,31.27365977536525,23.934357404708862,27.03643214716693,9.042874574661255,34.695136974513574,100,-1.0134119e-05
37.366372811121,-0.000971489,1080000,1.0843117237091064,107,25.21539330482483,2786.5050551891327,14.247878551483154,1.382670098881957,0.11788034439086914,31.83061828485137,24.012519598007202,27.10841672329615,9.059841632843018,34.75567221097705,100,-1.0122442e-05
37.71241128103622,-0.00071001414,1090000,1.0536472797393799,108,25.113436937332153,2811.679804086685,14.159299850463867,1.1820721093223217,0.10849976539611816,31.327395267826553,23.950653791427612,26.98551447887074,9.092575788497925,34.64525480929273,100,-1.0090335e-05
38.330442672757805,-0.0002453871,1100000,1.0637941360473633,109,25.05590534210205,2836.7940282821655,14.178414583206177,1.6326197287656157,0.1111445426940918,30.552438975694184,23.880337715148926,27.07431152433476,9.006319046020508,34.74318562667097,100,-1.0066402e-05
37.8917453493805,-0.00037792834,1110000,1.0851447582244873,110,25.241016626358032,2862.0972220897675,14.279209613800049,1.5169219512345995,0.1126718521118164,30.757506388498474,24.042542219161987,27.01773700308859,9.068832874298096,34.68327511464296,100,-1.0048509e-05
