ItrTime,LossBefore,n_timesteps,Time-SampleProc,Time-Optimization,train-MinReturn,Time,train-AverageDiscountedReturn,train-AverageReturn,train-PolicyExecTime,train-NumTrajs,train-EnvExecTime,train-StdReturn,Itr,LossAfter,train-MaxReturn,Time-Sampling
7.084928274154663,-5.3329486e-06,1900000,0.04164624214172363,0.2440333366394043,261.730950648208,1398.170253276825,149.1780699796102,271.0421970360465,3.855431079864502,100,2.736928939819336,3.4163020422971453,189,-0.0034513995,275.38798476688214,6.798949718475342
7.222668647766113,-5.281727e-06,1910000,0.04793524742126465,0.22291254997253418,233.53614673837004,1405.4040069580078,149.46991882234522,271.548876429349,3.9245712757110596,100,2.8146870136260986,4.86552574820982,190,-0.0016443514,277.8737848387993,6.9516026973724365
7.226860761642456,-5.2242117e-06,1920000,0.07919478416442871,0.20702099800109863,168.9159137995771,1412.6403028964996,147.21294340304357,266.1003157486588,3.921804189682007,100,2.8064751625061035,22.668031468553608,191,0.012300765,279.83508930647906,6.940436601638794
7.189484357833862,-5.183262e-06,1930000,0.043105125427246094,0.22674345970153809,181.54919019959087,1419.8395590782166,148.86337169754597,270.41609636108655,3.9309091567993164,100,2.7749578952789307,12.980999459259168,192,-0.0038026893,277.38019870354674,6.919369220733643
7.185142278671265,-5.1366696e-06,1940000,0.04114556312561035,0.22050786018371582,257.42311243834274,1427.0352942943573,149.28337156576228,271.45440398149935,3.9249701499938965,100,2.785320281982422,3.39822720618098,193,0.0019374375,276.6789389686821,6.923169136047363
7.104737997055054,-5.069361e-06,1950000,0.06628847122192383,0.21301531791687012,261.98479347907124,1434.1495056152344,149.12012520788977,270.98714824445045,3.879814386367798,100,2.7353663444519043,3.021941173686811,194,0.00016644424,276.99820618194957,6.825166702270508
7.12459397315979,-5.0160616e-06,1960000,0.046601295471191406,0.24299144744873047,177.61495842216107,1441.2842154502869,147.76583816269448,267.34154094333275,3.885582685470581,100,2.741340160369873,16.32551490134457,195,0.0022793713,275.6930836580562,6.834756851196289
7.124398708343506,-4.977044e-06,1970000,0.043492794036865234,0.24759387969970703,259.215909065693,1448.4196634292603,148.79158868213213,269.7534384359532,3.874575614929199,100,2.7525269985198975,3.0476183701913366,196,0.0012265935,275.01397066373903,6.832998752593994
7.81279182434082,-4.941765e-06,1980000,0.0834352970123291,0.3280150890350342,258.8519655780239,1456.2446687221527,148.50350123987656,269.0708702462675,4.205575704574585,100,2.9709081649780273,3.4929352707679215,197,-0.0048152106,275.9781060617077,7.401012659072876
7.335720777511597,-4.8798893e-06,1990000,0.06783652305603027,0.3467733860015869,252.05089428564096,1463.594670534134,148.73339978226045,270.031852167228,3.922024965286255,100,2.7883431911468506,3.122329600324251,198,-0.0043813256,274.4494341966669,6.920861005783081
