Time-SampleProc,train-AverageDiscountedReturn,Time,train-StdReturn,LossAfter,ItrTime,train-NumTrajs,train-PolicyExecTime,n_timesteps,train-EnvExecTime,train-MinReturn,Itr,Time-Optimization,Time-Sampling,train-MaxReturn,LossBefore,train-AverageReturn
0.24918913841247559,-16.59964458295294,28.940921783447266,81.55673233779054,0.1328604,28.940912008285522,100,14.745881080627441,10000,11.264869689941406,-210.9626277098667,0,1.9647777080535889,26.726043224334717,128.19083068004568,-1.4195965e-05,-43.19990885594433
0.19923949241638184,-31.294163852820965,57.40656399726868,80.90182372240983,0.0042071645,28.342199325561523,100,14.842743873596191,20000,11.428914785385132,-207.93516796536525,1,1.1389307975769043,27.003360748291016,121.9242223617983,-1.4187857e-05,-70.75782114942791
0.1615278720855713,-7.340552901646052,85.7462317943573,98.06382118745542,-0.008355695,28.25849175453186,100,14.842691659927368,30000,11.431631803512573,-259.64018776649834,2,1.0844981670379639,27.011595249176025,140.325258262034,-1.4207906e-05,-29.756104404941148
0.1663188934326172,31.570803441551206,113.83335447311401,103.22903083278567,-0.0078093386,28.01564359664917,100,14.742003440856934,40000,11.228658437728882,-209.45672567892495,3,1.1510069370269775,26.697597980499268,196.32087361115723,-1.4209702e-05,38.27499888226651
0.17890453338623047,65.69462932457823,142.12913823127747,90.63592164777486,-0.0076658474,28.223936080932617,100,14.789169311523438,50000,11.374927282333374,-162.57194627041548,4,1.1419131755828857,26.90225076675415,205.8766575197422,-1.4201327e-05,99.99819268675127
0.24485421180725098,97.68745483785837,170.37186098098755,57.65882811496468,-0.005388266,28.171111822128296,100,14.618820190429688,60000,11.384527683258057,-71.04126445504465,5,1.196781873703003,26.72791600227356,202.9447738274944,-1.4198015e-05,157.5370050203356
0.17008209228515625,106.9176075837334,198.29491233825684,30.81684133925334,-0.007824764,27.850614309310913,100,14.371405124664307,70000,11.304612874984741,27.937545082732292,6,1.2811732292175293,26.39711856842041,201.8594769395024,-1.4164962e-05,172.87632955602675
0.21155428886413574,110.24468024273693,225.81446933746338,26.124371585678745,-0.0035503788,27.455337047576904,100,13.93347978591919,80000,11.180762529373169,47.342176380557845,7,1.4424247741699219,25.800013542175293,200.75510484938462,-1.4139378e-05,181.4338670435927
0.1438889503479004,114.7339226825239,253.52376914024353,9.256580492849974,-0.0020937428,27.650254726409912,100,13.89091944694519,90000,11.246119499206543,147.03070858661766,8,1.6777384281158447,25.827884435653687,202.7721981186943,-1.4116369e-05,190.6150925731552
0.16294407844543457,113.72868784221613,281.3307807445526,30.432813197329427,-0.0031423662,27.745200872421265,100,13.918635606765747,100000,11.258724689483643,-104.87326339463688,9,1.7089564800262451,25.872214317321777,203.13879863605717,-1.4084465e-05,188.65908057653695
0.17401480674743652,116.7353258869059,309.1085014343262,6.531513616207851,-0.0038564247,27.717010974884033,100,13.859939098358154,110000,11.307883262634277,165.09744134723576,10,1.6855926513671875,25.855644702911377,205.90378165655358,-1.4039882e-05,195.44834880689498
0.15243148803710938,117.43386777992937,336.8590407371521,4.72924422114261,-0.005802867,27.683566331863403,100,13.82398247718811,120000,11.264566659927368,176.93701804529928,11,1.7582192420959473,25.77175259590149,202.96163139939142,-1.3995701e-05,197.0868711010631
0.16284394264221191,118.03105144625125,364.70667481422424,2.3438650514694515,-0.006479748,27.74674081802368,100,13.909586906433105,130000,11.365376710891724,190.4288880992616,12,1.6217679977416992,25.961250066757202,203.2030184973075,-1.3954903e-05,198.72445139936278
0.17837023735046387,118.31674733932978,392.54286217689514,2.2772130801441115,-0.0067183706,27.763360023498535,100,13.806410312652588,140000,11.37558388710022,190.91864964387702,13,1.711421251296997,25.872976303100586,202.97361220449807,-1.39099675e-05,199.65475839223353
0.178541898727417,118.64319543908805,420.40083599090576,2.0362993387199877,-0.00487931,27.79917001724243,100,13.837921857833862,150000,11.377982378005981,192.30563143217313,14,1.7103893756866455,25.90934157371521,203.37790932221023,-1.3867932e-05,200.23254170918543
0.2362060546875,118.77431202573156,448.2358102798462,2.301082032950731,-0.0059811734,27.77014994621277,100,14.00025725364685,160000,11.398443222045898,190.61366802021556,15,1.43625807762146,26.096789836883545,203.5594608562339,-1.3822799e-05,200.43517370746338
0.18695712089538574,117.16108406270472,475.9934184551239,17.630797860275102,-0.004800356,27.689067363739014,100,14.10106348991394,170000,11.371970653533936,86.64012797174588,16,1.3364293575286865,26.164062976837158,205.47063191977517,-1.3752008e-05,197.69105972703136
0.19028234481811523,119.44106750500943,503.8364300727844,1.3677235787493425,-0.004083648,27.78228259086609,100,14.254112243652344,180000,11.5207998752594,198.27173928187108,17,1.1181151866912842,26.471282243728638,204.94607795165047,-1.3698905e-05,201.75072600016654
0.14024567604064941,118.8154278896132,531.4938127994537,5.633444418653938,-0.0047173067,27.593170642852783,100,14.171927213668823,190000,11.511342525482178,166.3317130507067,18,1.0660696029663086,26.38607954978943,204.8597559241209,-1.3643585e-05,200.02230536917398
0.142625093460083,119.4786414201343,559.1801290512085,1.7192574034669268,-0.0026304964,27.62282705307007,100,14.170794248580933,200000,11.504118919372559,194.67664098578942,19,1.1030004024505615,26.376603841781616,205.1273223877953,-1.3591547e-05,201.56240712386915
0.1454780101776123,119.7189935183921,586.9304566383362,1.5285867412868555,-0.008193112,27.692254304885864,100,14.259678840637207,210000,11.50761365890503,196.92652136111727,20,1.0804555416107178,26.465613842010498,205.1455418093685,-1.3515735e-05,202.14080352239102
0.13938331604003906,119.82810916022852,614.7134456634521,1.6766676720816622,-0.006324255,27.715944051742554,100,14.190043926239014,220000,11.604092597961426,196.7179206995737,21,1.0772602558135986,26.498500108718872,205.506783494291,-1.3449749e-05,202.2807001384282
0.13939332962036133,120.10756358665863,642.5410850048065,1.7601147894543683,-0.0074806823,27.77068066596985,100,14.291493892669678,230000,11.534440517425537,195.84878248731778,22,1.1016268730163574,26.5290105342865,207.49394415067218,-1.3380857e-05,202.92316955633555
0.13338112831115723,120.37160102402817,670.3390843868256,1.900124866007849,-0.005043668,27.724722385406494,100,14.26752257347107,240000,11.51726770401001,194.25437655463432,23,1.102907657623291,26.487576961517334,207.85271519438768,-1.3316843e-05,203.55521594106926
