Time-Sampling,LossAfter,Time-SampleProc,train-EnvExecTime,train-AverageReturn,train-MaxReturn,train-NumTrajs,LossBefore,Time,ItrTime,Itr,train-AverageDiscountedReturn,Time-Optimization,n_timesteps,train-MinReturn,train-PolicyExecTime,train-StdReturn
5.3046863079071045,-0.0023793203,0.1154625415802002,1.9062345027923584,28.6876025444858,31.401585123539995,100,-1.345968e-06,142.79399466514587,5.675744295120239,21,22.851945235147504,0.25530290603637695,220000,23.233776661152962,3.2213821411132812,1.6246406976510466
5.257184267044067,-0.00232528,0.06270480155944824,1.8944382667541504,28.768947520128577,32.19196809140942,100,-1.3494283e-06,148.42927861213684,5.624536514282227,22,22.912929090204635,0.3041799068450928,230000,21.77184621359342,3.1864285469055176,1.975241502921829
8.85563325881958,-0.0020230557,0.11547327041625977,3.182217836380005,28.96349411273595,33.372162253642564,100,-1.3384259e-06,157.65998005867004,9.221405744552612,23,23.059294016635064,0.2498776912689209,240000,24.05187092926716,5.389239549636841,1.7247161452344082
5.402742385864258,-0.0021096596,0.09186291694641113,1.9379127025604248,29.133564060441483,33.781996639005136,100,-1.3245999e-06,163.4395546913147,5.770183563232422,24,23.10582363601444,0.2738978862762451,250000,20.532488498682007,3.2826807498931885,1.859861777972213
10.280081272125244,-0.0019035091,0.1141366958618164,3.725959539413452,28.725747646931183,33.050820455466216,100,-1.3256347e-06,174.08115816116333,10.632807493209839,25,22.909033943178304,0.23830342292785645,260000,23.664617364590207,6.229159832000732,1.724920539835449
7.363387107849121,-0.003387546,0.04772639274597168,2.6545774936676025,29.285974789423573,33.268777695769295,100,-1.3256546e-06,181.78489708900452,7.694890737533569,26,23.38562715005277,0.28350090980529785,270000,25.502067799143965,4.470104694366455,1.7415901500980264
5.763318061828613,-0.0034847115,0.06402277946472168,2.012765645980835,29.179837192442516,32.97975398779905,100,-1.3239284e-06,187.96215510368347,6.163392066955566,27,23.245077732257094,0.33553194999694824,280000,24.31737948473395,3.558228015899658,1.8864296936871356
5.5224528312683105,-0.002805036,0.038277626037597656,1.9662981033325195,29.308712015001237,33.27192943871832,100,-1.3173666e-06,194.4680895805359,6.495126962661743,28,23.36970665291085,0.933990478515625,290000,20.122944809557683,3.370882272720337,2.0334182865281893
6.469571828842163,-0.00093536347,0.11953520774841309,2.3180980682373047,29.796034609053695,33.90763412088772,100,-1.3130599e-06,201.35654377937317,6.853639125823975,29,23.6986139745354,0.26418137550354004,300000,25.346243009094163,3.9421803951263428,1.8280208186146347
6.878542184829712,-0.004197795,0.04909634590148926,2.468576431274414,29.382573427631886,33.99730852312444,100,-1.3017006e-06,208.5939335823059,7.22636079788208,30,23.488162000651606,0.2984740734100342,310000,15.029054774088337,4.185911417007446,2.7731268395428494
6.689633369445801,-0.0025760145,0.05037999153137207,2.4250166416168213,29.990453759141406,34.20479322650939,100,-1.2963104e-06,215.6934096813202,7.088461875915527,31,23.88308087918717,0.3481583595275879,320000,26.000219966267075,4.04650354385376,1.6303956653056653
7.000431537628174,-0.0036723115,0.08694767951965332,2.48042368888855,29.94048270092817,34.61113207504823,100,-1.2933447e-06,223.07780480384827,7.373757600784302,32,23.77763887943422,0.2817800045013428,330000,22.736989640499708,4.294743061065674,1.8643482784476466
6.90087890625,-0.0057968646,0.06974434852600098,2.48655104637146,30.334777407744337,35.01482604710876,100,-1.2881301e-06,230.33910655975342,7.250111103057861,33,24.05823335459447,0.27903008460998535,340000,26.496570746036003,4.188326358795166,1.6748030306459092
6.292821407318115,-0.0035011552,0.08341670036315918,2.256204605102539,30.789557257770035,34.394057641642114,100,-1.2938306e-06,237.0146062374115,6.661880731582642,34,24.395896054041224,0.2852902412414551,350000,26.28840049663948,3.831350088119507,1.602137050186377
5.592000246047974,0.0012122212,0.11325907707214355,1.988682746887207,30.87246998354564,34.173616649125066,100,-1.2829964e-06,242.98551058769226,5.960957288742065,35,24.400608176523832,0.2554774284362793,360000,20.794004482114016,3.416137218475342,1.981199523636804
7.631867408752441,-0.0038455857,0.10925173759460449,2.7260591983795166,31.408859810980726,35.58808936172333,100,-1.2745643e-06,250.93607115745544,7.940634250640869,36,24.8362119528102,0.19927215576171875,370000,28.391478195387023,4.664285182952881,1.5544163698171138
5.361415863037109,0.00084840547,0.10844755172729492,1.9347202777862549,31.361531504945646,35.214902119815356,100,-1.2710569e-06,256.69497537612915,5.7480857372283936,37,24.80543080392223,0.2777421474456787,380000,27.275023841854185,3.246304988861084,1.6687075426495823
5.999576568603516,-0.0012071682,0.08031296730041504,2.091813087463379,31.416212002729875,34.928829287770334,100,-1.2607215e-06,263.0628752708435,6.358701467514038,38,24.786120833675664,0.2755715847015381,390000,27.84548956504684,3.7094171047210693,1.627082590002797
5.751908302307129,-0.005167656,0.05631518363952637,2.0678229331970215,31.55668216408599,35.36786888097486,100,-1.2573998e-06,269.17190861701965,6.097956418991089,39,24.87885891338259,0.28941965103149414,400000,28.127388144050784,3.492568254470825,1.563792396486176
6.910250902175903,-0.00264297,0.05632591247558594,2.480273723602295,32.06404833135365,35.22160857155399,100,-1.2459004e-06,276.45886301994324,7.276185512542725,40,25.275280155728282,0.3093113899230957,410000,28.137365418257314,4.206050157546997,1.5313206280887457
7.531050205230713,-0.0027756146,0.08260035514831543,2.6862564086914062,32.03822107425879,35.2928196585852,100,-1.2453463e-06,284.43063855171204,7.959458112716675,41,25.237797769654712,0.34528422355651855,420000,26.93813643924518,4.6036436557769775,1.6810198636466922
8.986902952194214,-0.0018576091,0.07280969619750977,3.1380650997161865,32.018265056501235,36.80817414578243,100,-1.2310644e-06,293.7719280719757,9.323325157165527,42,25.201200495453087,0.2631232738494873,430000,28.336147312466423,5.560338735580444,1.5737442662132903
5.9517529010772705,0.00082027394,0.04373359680175781,2.08520770072937,32.40045429789563,36.292135171957945,100,-1.2295496e-06,300.0557692050934,6.273693084716797,43,25.524532328204927,0.277768611907959,440000,28.929379640946742,3.6706626415252686,1.5198108047812284
5.595051050186157,-0.0023042297,0.04859280586242676,1.9864752292633057,32.58602512856127,36.214534933174846,100,-1.2222715e-06,305.9878990650177,5.921923398971558,44,25.636478680725965,0.2776334285736084,450000,28.37505422887244,3.421372175216675,1.5482792489189594
5.681955814361572,-0.0043179877,0.07841253280639648,2.061591386795044,32.956117071386345,36.75118561066096,100,-1.2040524e-06,312.0820400714874,6.083193063735962,45,25.945301825992825,0.3200373649597168,460000,28.405221345400395,3.4314303398132324,1.699109654214279
6.742245674133301,-0.0040024216,0.06129026412963867,2.4019482135772705,32.422796777057506,36.45541690555686,100,-1.2196415e-06,319.34219431877136,7.247446060180664,46,25.408753395212194,0.44359421730041504,470000,28.548658106365156,4.11902642250061,1.7308588384255394
8.7827787399292,-0.005225207,0.05620932579040527,3.1381189823150635,32.767406296097136,36.20907127726978,100,-1.2091548e-06,328.62526631355286,9.259184122085571,47,25.777426413188792,0.41962122917175293,480000,27.5811659930012,5.364542007446289,1.6261700954599445
5.941358804702759,-0.0019375021,0.037994384765625,2.1652746200561523,32.6439972853142,36.811845193174605,100,-1.2024619e-06,334.9461259841919,6.298707485198975,48,25.587845061505803,0.3185298442840576,490000,29.09704239297561,3.5832841396331787,1.4680621038444375
5.578833341598511,-0.0021600416,0.038934946060180664,2.021310806274414,32.67131788909889,37.43858877225976,100,-1.1866146e-06,340.89670181274414,5.937480449676514,49,25.59872189194466,0.3193497657775879,500000,28.355090822917806,3.370577335357666,1.6560657812913089
5.651633024215698,-0.0021601848,0.1366262435913086,2.0430309772491455,33.00532733081909,35.751980845438574,100,-1.1830568e-06,346.98632621765137,6.070451259613037,50,25.889168827801576,0.28192973136901855,510000,30.31814148833394,3.421299934387207,1.3220273815397499
5.645426034927368,0.00037622196,0.11901092529296875,2.046475887298584,32.82388451600178,37.38765776096512,100,-1.1773801e-06,353.00100350379944,6.004828214645386,51,25.674913323746782,0.2400968074798584,520000,28.689731142189718,3.413283109664917,1.663727396300727
6.945423364639282,-0.0023678113,0.1289072036743164,2.5176689624786377,33.17355824759579,37.37556023821817,100,-1.1794871e-06,360.47960114479065,7.468791961669922,52,25.971961386681333,0.39399099349975586,530000,28.465698431795936,4.195852041244507,1.6218326074949434
5.8770530223846436,-0.0022065886,0.04221677780151367,2.1194214820861816,32.88443706960425,36.53448373791647,100,-1.1641483e-06,366.73178362846375,6.234293222427368,53,25.685805413047397,0.3146672248840332,540000,29.682349073846538,3.5630226135253906,1.5399574415781891
5.662131309509277,-0.0026472714,0.04546022415161133,2.022777795791626,33.07433520513755,37.81471449665327,100,-1.1521532e-06,372.7643611431122,6.020697116851807,54,25.875547281963385,0.3127260208129883,550000,29.60045764945337,3.449176549911499,1.7932680501203684
5.711066722869873,-0.0026049383,0.11287927627563477,2.044280767440796,33.08002706188176,36.355786211201,100,-1.1507495e-06,378.89272689819336,6.119805574417114,55,25.87100546349377,0.295656681060791,560000,29.4913168082387,3.4781548976898193,1.5940096813746378
5.555382490158081,-0.0028817165,0.10826921463012695,2.012382984161377,33.15396135881035,36.188753728292646,100,-1.1473805e-06,384.8529498577118,5.950334548950195,56,25.89266886003819,0.28597378730773926,570000,30.10732807415407,3.359502077102661,1.5420205358516859
7.261537790298462,-0.0042056157,0.05130267143249512,2.6271376609802246,33.519052273809706,37.859940391088564,100,-1.1489441e-06,392.6145179271698,7.751958131790161,57,26.174704876885084,0.43880701065063477,580000,29.726677696386606,4.398366212844849,1.7066579010755751
6.114499568939209,-0.0007174864,0.03682231903076172,2.185818910598755,33.61950886077494,37.58026567191741,100,-1.1337668e-06,399.1324677467346,6.497391700744629,58,26.286940213590583,0.3450808525085449,590000,30.313522470039914,3.7114975452423096,1.682698219285853
5.631000280380249,0.0023762765,0.03670787811279297,2.0203821659088135,33.41482853252065,36.7848070553938,100,-1.1121801e-06,405.1393780708313,5.992163419723511,59,26.087303947553227,0.32383275032043457,600000,30.322130402331116,3.424478054046631,1.5173446622388997
5.656872749328613,-0.0008792164,0.03699684143066406,2.0360541343688965,33.62062878501417,37.37839859924143,100,-1.1220167e-06,411.166761636734,6.012913703918457,60,26.26840020540187,0.3183600902557373,610000,30.69525803269806,3.4349524974823,1.5109502836403617
5.552162408828735,-0.0020030148,0.04179811477661133,2.0016584396362305,33.360496022157,36.65905560344074,100,-1.118341e-06,417.1300206184387,5.950673341751099,61,26.03939897987574,0.3562648296356201,620000,29.730296540537868,3.3620526790618896,1.6932862765754266
7.162522792816162,0.001178008,0.05973696708679199,2.5841777324676514,33.671016179508044,37.345562796635015,100,-1.1110938e-06,424.83313393592834,7.688413143157959,62,26.344049908310446,0.46571993827819824,630000,29.46901354846374,4.347362041473389,1.7195676593083133
6.072547435760498,-0.0013572942,0.11952471733093262,2.1910271644592285,33.79088426029966,37.29894933247924,100,-1.1091724e-06,431.3317446708679,6.483695030212402,63,26.360123055886756,0.2913844585418701,640000,29.78347317345203,3.68017578125,1.5179497749816617
5.722378492355347,0.00030355266,0.05681014060974121,2.0688066482543945,33.658642101180796,37.27391396285091,100,-1.1052149e-06,437.46177196502686,6.120132923126221,64,26.218846491772236,0.3325340747833252,650000,30.373652269954796,3.4645729064941406,1.5533864501190588
5.961496114730835,0.0028192513,0.044265031814575195,2.113813877105713,33.732815511067884,36.882234905049565,100,-1.1018483e-06,443.8041009902954,6.3290064334869385,65,26.296907848438586,0.3229351043701172,660000,29.231695964865217,3.6507840156555176,1.4045183792751827
5.652166843414307,-0.0005128789,0.06772708892822266,2.0411601066589355,33.899507906198494,36.80903769413089,100,-1.0931085e-06,449.9304475784302,6.113134384155273,66,26.40513903707907,0.39296531677246094,670000,31.14149808267312,3.4218909740448,1.4576479332332293
7.511587142944336,-0.00097358634,0.05451059341430664,2.671009063720703,34.02496398614961,37.20078826360717,100,-1.0849757e-06,457.90161085128784,7.953747272491455,67,26.538546058661808,0.38697028160095215,680000,30.15109717660644,4.596725225448608,1.5918662105554189
7.230232238769531,-0.0001871703,0.046173810958862305,2.57608962059021,33.6877976264179,37.25737337058551,100,-1.0844954e-06,465.5441834926605,7.6187427043914795,68,26.19840349208479,0.3414041996002197,690000,30.496799844654785,4.4201271533966064,1.546961583995425
5.620591878890991,0.00024985286,0.12010502815246582,2.030686140060425,33.90775087642752,37.40795554611075,100,-1.0813444e-06,471.61957812309265,6.058246850967407,69,26.343096452581946,0.3172729015350342,700000,30.737866903747495,3.404731035232544,1.5466491336288728
5.494031667709351,0.0014751726,0.1208944320678711,1.9967536926269531,33.48411226088626,37.27208811769374,100,-1.0775265e-06,477.5110685825348,5.879561901092529,70,25.964232266604608,0.25828099250793457,710000,30.386944581163647,3.316035270690918,1.594833237731483
5.595396995544434,-0.00048641948,0.10240387916564941,2.040369987487793,33.800664408498285,37.20806056274139,100,-1.0839323e-06,483.5073711872101,5.986436128616333,71,26.257224278964163,0.2836136817932129,720000,30.674222208068194,3.3675613403320312,1.5345980851609886
6.41320013999939,-0.0015106514,0.09597182273864746,2.338913679122925,33.755511688665685,37.0797928617035,100,-1.0754444e-06,490.32461071014404,6.807493209838867,72,26.1967173565605,0.29808592796325684,730000,30.485058659091695,3.862173080444336,1.523993583838168
7.5496015548706055,-0.0017557569,0.04884839057922363,2.753387928009033,34.1617097808794,37.93184078411399,100,-1.0599445e-06,498.2358741760254,7.898972749710083,73,26.573720325516145,0.300154447555542,740000,30.53608409310877,4.550002336502075,1.4894526597701783
5.4476964473724365,-0.002346226,0.13988828659057617,1.9590363502502441,34.158046157342085,37.67200686588681,100,-1.0589423e-06,504.1372184753418,5.888075351715088,74,26.56974891137509,0.30023717880249023,750000,30.50722783735636,3.30837082862854,1.7273022536590026
5.821824312210083,-0.00038461582,0.09038972854614258,2.0737252235412598,33.83037958448726,38.080543893003856,100,-1.0618157e-06,510.37318110466003,6.2259979248046875,75,26.30559024580011,0.3135566711425781,760000,30.212357767455618,3.5547571182250977,1.500172548208133
5.553152322769165,-0.0016121094,0.03834819793701172,2.0075125694274902,33.89269061568496,36.89956021805033,100,-1.0613384e-06,516.3067445755005,5.9236369132995605,76,26.35071519175262,0.3318626880645752,770000,30.873167127627426,3.3617396354675293,1.3618883959002885
5.5956666469573975,-0.00028459835,0.03532052040100098,2.0225400924682617,34.08313097551823,37.90744302536251,100,-1.050524e-06,522.2863976955414,5.964924573898315,77,26.536044387518118,0.3336460590362549,780000,30.461503809718316,3.3889808654785156,1.6091099106066398
7.35301947593689,0.00794542,0.05298018455505371,2.6605112552642822,33.988475902002065,37.62176213342033,100,-1.0486589e-06,530.1595392227173,7.86028528213501,78,26.439145211069544,0.45382142066955566,790000,29.861726851480764,4.4550182819366455,1.5845694068959466
7.1972455978393555,-0.0016601505,0.05474734306335449,2.596733808517456,33.917925464213155,37.83838802011175,100,-1.0408154e-06,537.7327592372894,7.557973384857178,79,26.370561328927906,0.30568408966064453,800000,30.6790572393254,4.367783784866333,1.363868509088243
6.30956768989563,-0.0019795853,0.06280803680419922,2.2904982566833496,34.2723622834826,37.738638330253686,100,-1.0424758e-06,544.4861342906952,6.739473581314087,80,26.683137588990544,0.36673927307128906,810000,30.542751654742762,3.8128533363342285,1.554433648109353
5.858087062835693,-0.0018230663,0.06980752944946289,2.130603313446045,34.077720020231695,36.82820113803024,100,-1.0269391e-06,550.748055934906,6.247853994369507,81,26.536158637374864,0.3097567558288574,820000,30.640100377442653,3.522672176361084,1.5146824555456528
5.687536716461182,-0.00014761645,0.0677800178527832,2.0623533725738525,34.04572496230321,37.25383631205338,100,-1.0218777e-06,556.813404083252,6.054529666900635,82,26.445344257726337,0.2981126308441162,830000,30.673727845185283,3.4351305961608887,1.4888899114120133
5.581913709640503,0.0054159677,0.08836531639099121,2.0189626216888428,34.02351211138808,37.66973872525601,100,-1.0212557e-06,562.8083624839783,5.985547065734863,83,26.45157587260107,0.3134908676147461,840000,30.680682678392742,3.376620054244995,1.5476223354365275
5.900760173797607,-0.0007496825,0.11415600776672363,2.1782939434051514,33.9436966973582,37.487778958291784,100,-1.0162973e-06,569.1183090209961,6.296419858932495,84,26.390983886476498,0.2812917232513428,850000,30.741786062623177,3.5284626483917236,1.484985020601358
5.870164394378662,-0.00047468347,0.050415992736816406,2.109943389892578,34.33494342602073,37.52545390987448,100,-1.0138345e-06,575.3706061840057,6.243274688720703,85,26.72668540289136,0.32227492332458496,860000,29.991322477035126,3.563060998916626,1.4351506237388827
5.953685522079468,-0.0028212422,0.040952205657958984,2.1590418815612793,34.147038500264415,37.25841096135248,100,-1.0102083e-06,581.7176501750946,6.335023641586304,86,26.59023704581746,0.3398258686065674,870000,30.608495784645605,3.5972611904144287,1.4147958532181157
6.013409614562988,0.0033554647,0.045069217681884766,2.2026798725128174,34.45129317983062,37.58606445402665,100,-1.0036455e-06,588.0988521575928,6.367784261703491,87,26.862278435449653,0.3090651035308838,880000,30.993706440691124,3.6116559505462646,1.4127194141775603
5.913899660110474,0.00026119663,0.03805732727050781,2.1258492469787598,34.05697772893127,37.41442221696754,100,-9.865546e-07,594.4176898002625,6.306614875793457,88,26.484514409653436,0.3540000915527344,890000,30.317056004738372,3.5917887687683105,1.3863238812712821
6.340280771255493,-0.00029402605,0.14447402954101562,2.275991916656494,34.246420134399344,37.468955981507484,100,-9.949692e-07,601.2483596801758,6.817092418670654,89,26.636378182463186,0.3304591178894043,900000,30.336909621463153,3.8556392192840576,1.6378284304304949
6.161214351654053,-0.0009666506,0.037691593170166016,2.1838369369506836,34.28718715821121,37.98830639208899,100,-9.905192e-07,607.8354594707489,6.576366662979126,90,26.62100861507617,0.3770632743835449,910000,30.602428722680003,3.772981643676758,1.5518655033155817
6.101701259613037,0.0009291573,0.06172657012939453,2.2234373092651367,34.00807150626612,38.01906164779338,100,-9.944432e-07,614.3572208881378,6.510591506958008,91,26.38514927379296,0.34694623947143555,920000,29.715228973925782,3.6779043674468994,1.7858611673341098
6.073345899581909,-0.0026644133,0.10898160934448242,2.207240104675293,34.40887300193234,38.1011268069651,100,-1.0000731e-06,620.8444368839264,6.47524094581604,92,26.786554770964475,0.29262232780456543,930000,30.58711238484555,3.663989305496216,1.5611358355475604
6.220705509185791,-0.0030274333,0.07088446617126465,2.2613725662231445,34.2606034410336,38.116323717973906,100,-9.848108e-07,627.4799382686615,6.6257970333099365,93,26.65913798337561,0.3292884826660156,940000,30.22690215493814,3.7564916610717773,1.5503194947988812
6.1702721118927,0.0031843456,0.04334616661071777,2.237450361251831,34.25852818637584,36.79144429661436,100,-9.807952e-07,634.0537533760071,6.563423156738281,94,26.64173512708211,0.34934043884277344,950000,30.875683867562103,3.7312088012695312,1.2643168994024787
6.030764818191528,0.0076951124,0.08121681213378906,2.1731698513031006,33.9997638089329,38.10006841807177,100,-9.758419e-07,640.5169277191162,6.445251703262329,95,26.43329233737519,0.33281803131103516,960000,30.21943533378008,3.658151626586914,1.6617566523061889
6.30202579498291,0.0040296605,0.051696062088012695,2.293583631515503,33.90587880515019,37.031721139042645,100,-9.685104e-07,647.2521722316742,6.721573829650879,96,26.369637113057983,0.3676285743713379,970000,31.37747371055371,3.8004238605499268,1.4111559916130152
6.283905744552612,0.0043161665,0.05437779426574707,2.2860050201416016,34.26288780563941,38.109873718735955,100,-9.738435e-07,653.9393756389618,6.669857025146484,97,26.670871953612274,0.3312530517578125,980000,30.764121486409778,3.7943100929260254,1.6515960167716155
6.413562059402466,0.002453752,0.04456210136413574,2.3270111083984375,34.43963051335348,38.200162483471644,100,-9.620961e-07,660.7492847442627,6.796573877334595,98,26.819356860987394,0.33803820610046387,990000,30.65446816565097,3.874544143676758,1.5295515476215291
5.923122406005859,-0.00075684965,0.06759285926818848,2.138340950012207,34.160329615285534,38.21351957602727,100,-9.645045e-07,667.0949573516846,6.3315935134887695,99,26.563935266139314,0.3331136703491211,1000000,30.15155540137215,3.590620279312134,1.6905746149467522
6.079200744628906,-0.0021178194,0.1064901351928711,2.177741289138794,34.331155451372744,38.4321392224498,100,-9.600585e-07,673.5489277839661,6.442659139633179,100,26.691602645283535,0.2567262649536133,1010000,31.64023078225162,3.7005975246429443,1.4834325564787643
6.109060287475586,0.0063066846,0.11429190635681152,2.2006266117095947,34.5359168796526,38.25545810982449,100,-9.555275e-07,679.996527671814,6.436891317367554,101,26.869343281819752,0.2128145694732666,1020000,30.663866560765285,3.7079503536224365,1.6675198120096422
6.0494163036346436,0.013552674,0.10258007049560547,2.176539659500122,34.322597195998995,37.91988748162232,100,-9.473202e-07,686.3853623867035,6.377845048904419,102,26.66239448800431,0.2162456512451172,1030000,31.17764535811311,3.674319267272949,1.5176563219581716
6.01744270324707,0.01220452,0.0450291633605957,2.1540770530700684,34.546072500563845,37.185288742439255,100,-9.497961e-07,692.7000195980072,6.303671836853027,103,26.916278369319947,0.24063491821289062,1040000,31.593649156979115,3.6664621829986572,1.4000988382906285
6.0682456493377686,-0.0011888191,0.043729543685913086,2.1951093673706055,34.246284630565725,38.71865726781814,100,-9.4715784e-07,699.0340378284454,6.324021816253662,104,26.65307908476392,0.21173930168151855,1050000,31.01086684937604,3.6747734546661377,1.540410246122733
6.705473899841309,0.0012910421,0.053874969482421875,2.434753656387329,34.2321167620747,37.36175410125831,100,-9.511851e-07,706.0623769760132,7.018376350402832,105,26.611191039022845,0.258681058883667,1060000,30.40458721516278,4.05009126663208,1.4571092124628455
6.751790285110474,-0.00015561521,0.04673409461975098,2.430424690246582,34.36441329002501,38.51954730002328,100,-9.534707e-07,713.1229546070099,7.046626329421997,106,26.721701957892172,0.2477397918701172,1070000,31.598819558330995,4.102757930755615,1.491547760396821
6.404625415802002,-0.0017952543,0.0428006649017334,2.2978317737579346,34.60851169278725,38.47120212764429,100,-9.385756e-07,719.8021111488342,6.667017936706543,107,26.923618977778528,0.21920347213745117,1080000,30.790381966018693,3.8980159759521484,1.369253808125647
5.830904722213745,-0.001653415,0.08577585220336914,2.099050521850586,34.447246134215106,37.74041945613681,100,-9.427466e-07,725.9483580589294,6.136381149291992,108,26.742339128494805,0.21454906463623047,1090000,31.024655237674875,3.540055990219116,1.525963000988685
5.664414882659912,0.0011560419,0.09022283554077148,2.055030345916748,34.45655555685676,38.76705175942922,100,-9.427149e-07,731.9515991210938,5.993743658065796,109,26.75478192611099,0.23878717422485352,1100000,31.070594278998524,3.4195914268493652,1.5198402760401386
