LossAfter,train-AverageDiscountedReturn,train-NumTrajs,ItrTime,train-PolicyExecTime,train-MaxReturn,Time-Optimization,Time-Sampling,n_timesteps,train-MinReturn,Itr,Time-SampleProc,train-AverageReturn,train-StdReturn,Time,train-EnvExecTime,LossBefore
-0.0030049896,25.841117137838026,100,25.11348605155945,14.16724157333374,37.49912246967462,1.1126854419708252,23.89007329940796,1210000,29.082528446743467,120,0.1097414493560791,33.644366473570756,1.8275041191918,3038.4403517246246,9.019741773605347,-1.9836426e-08
-0.039382044,26.237495980417904,100,25.051403045654297,14.047810077667236,37.24112978672739,1.1597609519958496,23.748010396957397,1220000,30.265438101180706,121,0.1426987648010254,33.98987624020012,1.4758417459330977,3063.548036336899,9.001061916351318,-1.2207031e-08
-0.012165283,26.30085209508475,100,25.383686065673828,14.391023397445679,36.74141051954379,1.061558723449707,24.212193965911865,1230000,29.2510150517161,122,0.10903310775756836,33.74605151683376,1.4238276342929892,3089.002852201462,9.109827756881714,2.5939942e-08
-0.054562226,26.417612797752906,100,25.049065589904785,14.105876445770264,37.05448453758659,1.1190011501312256,23.80614161491394,1240000,30.817071510138653,123,0.12323880195617676,33.93039634413174,1.459976717075303,3114.112850666046,8.997075080871582,-1.449585e-08
-0.006349603,26.432959889396358,100,24.90023922920227,14.037688255310059,37.508377579260454,1.0930981636047363,23.692901134490967,1250000,29.96936611363361,124,0.11339712142944336,34.00868007827407,1.4613947379057335,3139.076148033142,8.960024356842041,-2.4414062e-08
-0.025483254,26.78544570699622,100,26.988686084747314,15.290716171264648,37.10628237018042,1.198042869567871,25.6583890914917,1260000,30.45260652341067,125,0.1316087245941162,34.40459812816787,1.4552531305787408,3166.1241340637207,9.618175983428955,3.8146974e-09
-0.089560114,26.687459933412242,100,26.210599660873413,14.830981016159058,37.103540753926794,1.0738630294799805,25.01931095123291,1270000,30.57991944641327,126,0.11668181419372559,34.27512369362032,1.4226362847374507,3192.4107658863068,9.453078985214233,-3.0517577e-09
-0.02802008,26.52578605105024,100,24.78787350654602,13.921037197113037,37.080005596147124,1.071216344833374,23.5993595123291,1280000,30.731185822910483,127,0.11660385131835938,34.03012488812501,1.3436887694421895,3217.2575540542603,8.982625722885132,2.5939942e-08
-0.029946947,26.747045265527845,100,24.904274463653564,14.030630588531494,37.109999308666346,1.0747125148773193,23.71349859237671,1290000,31.658792039431,128,0.11542201042175293,34.29226467646529,1.2105741856787902,3242.221148967743,8.976976871490479,-6.1035155e-09
-0.07760336,26.137381723407263,100,25.48099136352539,14.012409925460815,37.18448626599685,1.6753599643707275,23.651000022888184,1300000,30.34159502215462,129,0.15364718437194824,33.882429495655806,1.4809515291854785,3267.7652518749237,8.93264889717102,-1.3160705e-08
-0.0002077301,25.21713746638483,100,24.904259204864502,14.086875200271606,36.94304339220217,1.0508670806884766,23.740813732147217,1310000,29.557521769445707,130,0.11195206642150879,33.18600890348189,1.496105873554375,3292.736777305603,8.952476501464844,7.629395e-09
-0.0032595077,25.063824778666717,100,25.561564922332764,14.424593925476074,36.976821473738035,1.163804292678833,24.283278465270996,1320000,28.829112471336973,131,0.11322212219238281,32.90394122727966,1.5926518330917014,3318.361747741699,9.145583391189575,-7.6293943e-10
-0.024686724,25.065464350059344,100,24.969927072525024,14.071040153503418,37.379376152482415,1.0821969509124756,23.77118492126465,1330000,27.31631363312895,132,0.1158747673034668,33.103264394359286,1.883846201155021,3343.397713661194,8.993852138519287,2.2125244e-08
-0.008267885,25.656792572454147,100,24.92888832092285,14.054494142532349,37.30372325606496,1.0727417469024658,23.72954797744751,1340000,30.3991382370672,133,0.12592768669128418,33.50199177636347,1.468188296954079,3368.3893678188324,8.972518682479858,-0.002138871
-0.019686103,26.090143710341664,100,24.935816049575806,14.058511972427368,36.47984726430207,1.0781919956207275,23.7401020526886,1350000,30.34898708131083,134,0.11670303344726562,33.65779314862685,1.357858918948539,3393.3870589733124,8.97612714767456,7.629395e-09
-0.009675881,26.107937524853146,100,25.000033140182495,14.082507133483887,36.75781669350185,1.076615810394287,23.807497024536133,1360000,30.88370546124002,135,0.11526632308959961,33.70681457843953,1.5577658011515392,3418.4490869045258,9.022340059280396,-7.6293943e-10
-0.06980475,26.937197054391827,100,25.031043767929077,14.080297470092773,37.52993180397497,1.0857224464416504,23.820504665374756,1370000,31.115515248132287,136,0.12375330924987793,34.586150256272234,1.3383259665595681,3443.5369284152985,9.039123773574829,-2.2888185e-09
0.0031434936,26.721225931117086,100,24.97386074066162,14.08380675315857,37.52792622523361,1.084376573562622,23.77655863761902,1380000,30.000857602424883,137,0.11210870742797852,34.388541551228094,1.586649966988595,3468.5723927021027,8.984372615814209,0.01001543
-0.013848575,26.473688245758197,100,24.93785309791565,14.073888063430786,37.29139221904093,1.0572395324707031,23.766759634017944,1390000,30.34732853205002,138,0.11317110061645508,34.18426903926025,1.3954943118710086,3493.584757089615,9.003519773483276,-1.8501282e-08
-0.008959966,26.273484204840198,100,24.890295028686523,14.051613330841064,36.87233520551099,1.0524215698242188,23.696856021881104,1400000,30.28748059751453,139,0.14026546478271484,33.90299416466778,1.4585658927749967,3518.536569595337,8.939953088760376,4.577637e-09
-0.026613578,26.294735401562942,100,24.913655519485474,14.017244100570679,36.56021499311828,1.062885046005249,23.73897933959961,1410000,30.41997215552769,140,0.11109256744384766,33.85503436916692,1.378803257564224,3543.513269662857,9.010303974151611,4.577637e-09
-1.0911398,26.063247696525472,100,25.047741889953613,14.109400033950806,36.481614493636755,1.0687055587768555,23.83575987815857,1420000,29.92643101615766,141,0.1426377296447754,33.52885681884822,1.3667466718618386,3568.625022649765,9.018736124038696,-0.0034207169
0.018939622,26.489716405210057,100,24.900283575057983,14.020756006240845,37.373545211481805,1.062774896621704,23.72699499130249,1430000,29.85427763900265,142,0.10976934432983398,34.10314631249468,1.6559608244157549,3593.5839407444,9.005337953567505,4.577637e-09
-0.08663865,26.019318534426702,100,24.97245502471924,14.084660291671753,37.49987080715433,1.0476291179656982,23.77362084388733,1440000,30.04880239823357,143,0.15064764022827148,33.61907421306525,1.6672226116700706,3618.617449760437,8.984042167663574,-2.1362304e-08
-0.007984161,26.041670996875443,100,25.00863814353943,14.103183031082153,36.538636844433455,1.05495285987854,23.830885410308838,1450000,29.234045828481097,144,0.12206363677978516,33.426271067949,1.3929017774458252,3643.688997745514,9.030566453933716,1.8310548e-08
-0.1517363,25.87242085125207,100,25.475494861602783,14.354433059692383,37.0557903930334,1.2334651947021484,24.115548372268677,1460000,28.839064049656145,145,0.12546062469482422,33.38907016809597,1.6965924505207362,3669.221248149872,9.051318407058716,1.373291e-08
