train-PolicyExecTime,train-NumTrajs,LossAfter,train-StdReturn,Time-Sampling,LossBefore,Itr,train-EnvExecTime,Time,train-MaxReturn,n_timesteps,Time-Optimization,train-MinReturn,ItrTime,train-AverageDiscountedReturn,Time-SampleProc,train-AverageReturn
13.573514461517334,100,0.10002768,100.61908944649377,24.746783018112183,-1.525879e-08,0,10.498091697692871,27.52830481529236,171.6443071441224,10000,2.6369450092315674,-191.39480230923783,27.52829885482788,-11.246840943528365,0.14365077018737793,-39.2532455716302
13.531323194503784,100,0.0052049346,78.38593781094333,24.791871070861816,-3.0517577e-09,1,10.574542045593262,54.484729528427124,167.80067490333897,20000,1.929678201675415,-171.22077417686546,26.877269506454468,-13.684427121153028,0.15353703498840332,-44.417793693944574
13.6865816116333,100,0.0040140245,115.89697817156565,25.005024671554565,-2.861023e-10,2,10.61575698852539,81.4604480266571,193.30744810394208,30000,1.6809470653533936,-201.41729362860212,26.890652179718018,18.11812295940897,0.2028341293334961,14.386961509162942
13.652153253555298,100,-0.007926196,118.15757088529946,24.990304708480835,-2.670288e-09,3,10.623707056045532,108.14116549491882,206.84328095201317,40000,1.4274866580963135,-190.64083811576376,26.606698036193848,49.30854915083972,0.18559956550598145,74.05935240607737
13.933875322341919,100,-0.005387973,97.25110089494457,25.48502206802368,-1.2207031e-08,4,10.845929622650146,135.0386712551117,205.0677337647168,50000,1.1354694366455078,-176.76968061919646,26.814022541046143,82.33585065479883,0.1920008659362793,133.10593688401224
14.037009477615356,100,-0.006557644,55.68221522316325,25.72801423072815,4.577637e-09,5,10.9691002368927,162.06634092330933,205.94602108579252,60000,1.109679937362671,-107.34645807655156,26.95936131477356,102.45133190626152,0.12092328071594238,171.57857613107058
14.086516857147217,100,-0.004454834,37.770917087261964,25.927099227905273,-4.577637e-09,6,11.137457370758057,189.25470566749573,204.56825821526465,70000,1.086430549621582,-72.10958843213274,27.128185510635376,111.82773657748913,0.11401915550231934,186.99247418419208
14.280991315841675,100,-0.0042883516,24.28897089632169,26.406898975372314,1.0681152e-08,7,11.398144721984863,216.94400000572205,209.96128677235902,80000,1.0959107875823975,-21.701734142459493,27.620560884475708,115.46041616855655,0.11712241172790527,193.56478413491607
14.08351755142212,100,-0.00240282,4.775002124465507,26.111979007720947,3.0517577e-09,8,11.313555002212524,244.33745908737183,207.3549676276306,90000,1.0694518089294434,177.91663519814355,27.329612493515015,118.06903826448207,0.1473841667175293,198.88801218427824
14.14622950553894,100,-0.0034566468,6.617183738904034,26.144502639770508,-0.0030948182,9,11.29559850692749,271.7534325122833,207.73016643897606,100000,1.095184087753296,165.04658285085017,27.355242252349854,118.26123329517955,0.11484146118164062,198.55107345558707
14.03849172592163,100,-0.002308307,3.7861201121421506,26.025105953216553,-0.0031116088,10,11.282187223434448,299.0140097141266,206.9390351275596,110000,1.0558788776397705,181.4988979774413,27.19363832473755,119.0107894757885,0.11191225051879883,200.4557963086386
14.064670324325562,100,-0.0031887833,3.641633237176161,26.10297155380249,3.0517577e-09,11,11.334361553192139,326.38232016563416,206.61112326646497,120000,1.067610740661621,180.31113046763411,27.300182580947876,119.16730720894839,0.1290299892425537,200.98491576193032
14.08575963973999,100,-0.004119451,2.5510329556482367,26.176252841949463,-6.1035155e-09,12,11.379239082336426,353.8291869163513,207.34611198234103,130000,1.083658218383789,193.90670505297888,27.381327629089355,119.600765615671,0.12049341201782227,202.20614042873328
14.153655290603638,100,-0.0017461884,2.825413726671726,26.260727643966675,-1.373291e-08,13,11.398792028427124,381.37371301651,208.82118018076667,140000,1.1073729991912842,190.4252553916801,27.485190391540527,119.71451412922177,0.1163625717163086,202.53538019875788
14.03086543083191,100,-0.0033478425,2.447850214209488,26.11237382888794,-0.0029918945,14,11.371143102645874,408.76515674591064,209.13647670396026,150000,1.0904550552368164,192.18793197453158,27.31746196746826,119.76767789784222,0.11387205123901367,202.74253985406122
14.118979930877686,100,-0.003663076,2.0259645924430085,26.242856979370117,-6.1035155e-09,15,11.41740870475769,436.28827476501465,208.14801284062574,160000,1.0908641815185547,195.4534946809874,27.458287954330444,119.86650103665086,0.12381768226623535,203.019388563553
14.031626224517822,100,-0.005433569,2.367786048779763,26.09656286239624,-4.577637e-09,16,11.356696844100952,463.64514565467834,209.47907605096054,170000,1.0914535522460938,196.74573374228467,27.29734516143799,120.18304909125555,0.10852384567260742,203.92803531556572
14.066548585891724,100,-0.0042836913,2.3421427159108226,26.234153032302856,9.155274e-09,17,11.4401695728302,491.147855758667,211.51693853706374,180000,1.0782930850982666,199.0408415521772,27.43532705307007,120.3456703084515,0.12224721908569336,204.3410037641166
14.038270235061646,100,-0.0032752685,2.508755952471899,26.121352910995483,-9.727478e-09,18,11.372276782989502,518.4834182262421,210.80382104815178,190000,1.0397415161132812,195.92023536758418,27.271077156066895,120.5908617908528,0.10927700996398926,204.91616501787664
14.033250570297241,100,-0.0046621156,2.5131177117751466,26.179301023483276,6.1035155e-09,19,11.419878244400024,545.9241218566895,211.87016818454862,200000,1.0880837440490723,197.85903036071016,27.380993843078613,120.62806103144952,0.11288690567016602,204.94286347692434
14.100307941436768,100,-0.005174692,2.8978312165231928,26.29920482635498,-6.1035155e-09,20,11.484474420547485,573.477920293808,215.7994486366245,210000,1.0515973567962646,198.07949672678745,27.48583459854126,120.93848783019375,0.13432526588439941,205.77130672153558
14.064407587051392,100,-0.004249985,3.1017617927976384,26.17755436897278,-3.0517577e-09,21,11.394130945205688,600.9005274772644,216.34339162766128,220000,1.079894781112671,198.4780442176865,27.36512541770935,121.10080156267033,0.10693502426147461,206.2289425575036
14.074506044387817,100,-0.0030825173,3.2482423917256327,26.08458685874939,-2.5939942e-08,22,11.297903776168823,628.2345025539398,217.15333677615877,230000,1.0808765888214111,197.08113029238115,27.2741539478302,121.40400609424658,0.10807061195373535,207.13046488016616
14.06320309638977,100,-0.005105322,3.558948578268433,26.124038457870483,-6.1035155e-09,23,11.355569124221802,655.608158826828,217.61285760696327,240000,1.072462558746338,198.31483073104746,27.30569052696228,121.9475621876195,0.10855674743652344,208.46668683801195
14.160344362258911,100,-0.0045695403,3.3385360828468644,26.345646619796753,9.155274e-09,24,11.4665367603302,683.191043138504,217.32969451329166,250000,1.064774513244629,202.9547821727856,27.521305799484253,122.18367203481921,0.11016345024108887,209.19765138922764
14.135135650634766,100,-0.003557309,4.0562707175682355,26.195337057113647,1.2207031e-08,25,11.34452486038208,710.6172392368317,221.38911083726717,260000,1.0657296180725098,201.01867295398483,27.367695331573486,122.54479311988503,0.10596084594726562,209.9361454252408
14.089516878128052,100,-0.005105066,4.108019421820681,26.18498468399048,-1.2207031e-08,26,11.393700122833252,738.0852408409119,222.59003685682126,270000,1.1080539226531982,197.78750059215383,27.41315984725952,123.15859857342213,0.1194450855255127,211.52308237021506
14.071636438369751,100,-0.004383029,4.267448886501416,26.13589072227478,1.8310548e-08,27,11.353610515594482,765.4846901893616,222.6456382494283,280000,1.0688424110412598,202.523585629196,27.33112096786499,123.85251329739326,0.12565231323242188,213.32162733471168
14.125359058380127,100,-0.0043076416,4.098809561659616,26.13797926902771,6.1035155e-09,28,11.294453859329224,792.8356471061707,222.63829946688165,290000,1.0404088497161865,203.8517592076029,27.291553258895874,124.23847944272862,0.11251664161682129,214.49832704648423
14.146389245986938,100,-0.0010614395,4.6323032571082186,26.149689197540283,-1.8310548e-08,29,11.295095920562744,820.2343711853027,225.6292116870336,300000,1.0790715217590332,203.7968155729963,27.337884664535522,124.6938561539909,0.10846447944641113,215.94154250063832
14.184609413146973,100,-0.00059108884,5.038391204381285,26.14741826057434,6.1035155e-09,30,11.259203433990479,847.6189777851105,229.1523133975815,310000,1.062420129776001,202.6345683636086,27.32087802886963,125.04690831942034,0.11029219627380371,216.72263843487104
14.146334648132324,100,-0.00090930786,5.649426773455071,26.060646533966064,-3.0517577e-09,31,11.208962678909302,874.9158625602722,233.2611466570089,320000,1.0641536712646484,204.73277138790542,27.236061334609985,126.11068305158675,0.11057066917419434,219.40422592859133
13.997883558273315,100,-0.0016177734,6.0051886394515215,26.028388023376465,-6.1035155e-09,32,11.295194387435913,902.1982021331787,233.08303566707303,330000,1.0591239929199219,207.46572972028156,27.22026777267456,126.48238782295441,0.13207435607910156,220.49072536980123
14.114566802978516,100,-0.002681668,6.890145924739984,26.05967116355896,1.525879e-08,33,11.236793041229248,929.5304276943207,232.99921158599273,340000,1.0842945575714111,196.55600947878608,27.266682386398315,126.5052808345811,0.12208080291748047,220.5546218568642
14.129923343658447,100,-0.0019037353,7.791104524406486,26.006031274795532,-1.2207031e-08,34,11.169025897979736,956.7834033966064,238.2239162404008,350000,1.0637941360473633,188.12770749002445,27.191534757614136,126.50632925034175,0.12107253074645996,220.50948623845454
14.209738731384277,100,-0.0021638672,6.322230652790769,26.137773752212524,2.4414062e-08,35,11.208011865615845,984.1504516601562,234.8425281457694,360000,1.0514202117919922,203.64516257548775,27.303109169006348,127.09279297809877,0.11326360702514648,221.79520052584795
13.960254907608032,100,-0.0028883119,6.875276719005404,25.84405541419983,-1.2207031e-08,36,11.163881063461304,1011.2310035228729,230.34939477246192,370000,1.0610473155975342,199.72299119201426,27.017576217651367,126.43730757041378,0.11178040504455566,220.13953527589712
14.03647255897522,100,0.00034282988,5.6178944065096985,25.952223777770996,4.577637e-09,37,11.206183671951294,1038.3935260772705,231.95617520141928,380000,1.0379173755645752,200.5076239163106,27.10166835784912,127.14604272449698,0.110748291015625,221.98727556390767
13.9610435962677,100,0.006328369,6.799756018141719,25.847225189208984,-3.0517577e-09,38,11.162692546844482,1065.496664762497,232.90159916160007,390000,1.0814015865325928,198.42649636020968,27.042479038238525,126.61772417647471,0.11319494247436523,220.6983353556503
14.039760112762451,100,0.008824865,5.2089328628086875,25.91032600402832,6.1035155e-09,39,11.15278697013855,1092.6675539016724,231.47649385793287,400000,1.0893757343292236,207.45788520294994,27.112018585205078,127.41979196806037,0.11156129837036133,222.32122164417945
14.103188514709473,100,0.004088974,4.432054431473868,26.015361547470093,9.155274e-09,40,11.18329930305481,1119.927292585373,230.17758367044223,410000,1.0702342987060547,207.1990079811502,27.19888424873352,127.27139552530981,0.11253190040588379,221.8229044957382
14.204427242279053,100,-0.0032314025,5.2940270157753355,26.176440954208374,1.2207031e-08,41,11.251872777938843,1147.3177576065063,232.41486559214687,420000,1.0432884693145752,205.63079715235423,27.330894470214844,127.74736467639391,0.11046481132507324,222.49989159017593
14.164756536483765,100,-0.0027019363,5.3089869545907895,26.122978687286377,-3.0517577e-09,42,11.248265266418457,1174.7019984722137,235.22127184209847,430000,1.0884509086608887,198.04969422194083,27.324563026428223,127.81224937516649,0.11246299743652344,222.6892378537276
14.106606006622314,100,-0.0031069443,5.793457433747001,26.082103490829468,-3.0517577e-09,43,11.263371467590332,1202.0806334018707,237.7234151952353,440000,1.0861890316009521,204.73356829827765,27.317685842514038,127.99301856165381,0.14874029159545898,222.83745448510564
14.132291793823242,100,-0.0024513612,5.917400636091634,25.96833896636963,-0.00079037476,44,11.122873783111572,1229.3079481124878,236.37487481519446,450000,1.0914082527160645,207.50699369794862,27.166930198669434,128.2939845316474,0.10650372505187988,223.7118624479213
14.06330418586731,100,-0.002348349,6.077631572182391,25.951299905776978,-0.00025354614,45,11.17715573310852,1256.5413129329681,236.5291226560763,460000,1.1002163887023926,207.75489635338946,27.167232751846313,128.48578219682508,0.11507606506347656,224.15587001011522
14.085255146026611,100,-0.00027253418,5.196987921290764,26.014904737472534,0.00013817138,46,11.216916561126709,1283.8011901378632,233.46354902207347,470000,1.070540428161621,207.9833156941473,27.197336673736572,128.55586933414554,0.11125588417053223,224.1317019693002
14.119220495223999,100,-0.002088846,6.570363969378461,26.034416913986206,-3.0517577e-09,47,11.202430963516235,1311.0939407348633,237.54785570860625,480000,1.0871212482452393,206.21279028089432,27.232481479644775,128.2647480307732,0.11029386520385742,223.23172015395184
14.095025300979614,100,-0.0018782532,5.627345807273335,25.887115716934204,-0.0023653442,48,11.084253311157227,1338.2532765865326,241.5006274443375,490000,1.09110426902771,210.90425315750494,27.095675706863403,129.0215528316495,0.11683249473571777,224.70339462879284
13.996348142623901,100,0.0022901185,6.4771172573190166,25.744627952575684,-6.1035155e-09,49,11.044883251190186,1365.221736907959,239.64855353198195,500000,1.0599606037139893,206.08057534891898,26.910873889923096,129.88902890080632,0.10555338859558105,226.20719504677606
14.083478450775146,100,-0.0034407876,6.103056654787565,25.930230140686035,-1.9073486e-08,50,11.130228519439697,1392.359224319458,244.56637879786626,510000,1.0418834686279297,209.72256940328947,27.07826828956604,129.76590302152977,0.1054391860961914,225.85549787191042
14.084093570709229,100,-0.00162314,6.99172301999682,25.866679191589355,-0.002656186,51,11.072808980941772,1419.4708058834076,237.3647834713518,520000,1.0826120376586914,199.34191800838602,27.055397748947144,129.7133147604458,0.10546016693115234,225.69891483176968
14.05487585067749,100,-0.00470054,7.952051630561042,25.7638738155365,6.1035155e-09,52,11.007214069366455,1446.498051404953,239.9139405763957,530000,1.0816543102264404,186.09160276710614,26.9642493724823,129.7393451232963,0.11791396141052246,225.71305802521022
13.957991361618042,100,-0.0005497314,6.39390234702446,25.62924361228943,1.5258789e-09,53,10.961551666259766,1473.431097984314,241.17779337025635,540000,1.0906260013580322,204.07799816948418,26.870941162109375,129.96751176854954,0.1503593921661377,226.22290703024672
14.075343370437622,100,-0.0032736557,8.542958718105325,25.827791452407837,-0.00075671845,54,11.042212963104248,1500.5354187488556,242.5633737853941,550000,1.094383716583252,178.40662631617587,27.03796124458313,130.23821483739565,0.11517858505249023,226.62599309424917
14.050904989242554,100,-0.002269507,6.284115694185553,25.77994132041931,-7.629395e-09,55,11.01806640625,1527.5671167373657,240.13693623863486,560000,1.0740361213684082,205.8753439292116,26.96496081352234,130.32199618175173,0.11030960083007812,226.87396353696565
14.042044401168823,100,0.0008655945,6.721537552129148,25.74817705154419,-6.1035155e-09,56,11.002410173416138,1554.5808489322662,245.11795613846817,570000,1.0912280082702637,212.96021933710927,26.95136284828186,130.37242052601488,0.11127018928527832,227.03918809839396
14.097596406936646,100,-0.0005744629,6.373968556642363,25.85403800010681,-1.8310548e-08,57,11.041660070419312,1581.691059589386,241.20785576367638,580000,1.0629782676696777,208.76898845503382,27.0406391620636,130.38946445787465,0.12280654907226562,227.27270541885966
14.04552412033081,100,0.0026011963,6.302199018834457,25.83738613128662,1.2207031e-08,58,11.078192949295044,1608.7709395885468,246.17431305639377,590000,1.0754029750823975,210.63904151355771,27.022029876708984,130.85971044766623,0.10860705375671387,228.24387026900212
14.214909315109253,100,-0.0022228898,7.570428910291446,25.950291872024536,-7.629395e-09,59,11.02430272102356,1636.0160973072052,243.93898183493496,600000,1.0926635265350342,203.03932841886765,27.181408643722534,130.98774527567898,0.13774394989013672,228.35556467754878
