train-EnvExecTime,train-MaxReturn,LossBefore,train-StdReturn,train-NumTrajs,Time,train-AverageReturn,Time-SampleProc,train-MinReturn,Time-Optimization,Itr,ItrTime,Time-Sampling,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,n_timesteps
4.821276903152466,30.719496559021202,-1.3803836e-05,22.826958662104783,100,681.0843453407288,-12.801946626093162,0.18803024291992188,-89.39070917703819,0.497039794921875,31,21.734281539916992,21.03057074546814,15.744828224182129,-0.010854197,-8.043575301334332,320000
4.957303047180176,35.04349988719151,-1.37823245e-05,23.12303892880456,100,704.247599363327,-12.345802374460163,0.15033769607543945,-103.89887870043495,0.5136549472808838,32,23.147424936294556,22.480530738830566,17.036213636398315,-0.011643339,-7.167639142359018,330000
4.701415538787842,28.713721714836353,-1.3761573e-05,22.51415178903982,100,725.1477150917053,-13.430209482332039,0.16238760948181152,-99.79619445738993,0.46360182762145996,33,20.88505220413208,20.25209951400757,15.109569787979126,-0.011654996,-8.474549654458897,340000
4.995221138000488,47.7458407663881,-1.3739465e-05,21.646125186979862,100,747.7102663516998,-12.731499346628537,0.1526966094970703,-87.0470237665904,0.4774599075317383,34,22.55032968521118,21.919296264648438,16.469424962997437,-0.010906424,-7.847298581238348,350000
4.74901556968689,43.85495590568791,-1.3727487e-05,20.685389566308576,100,768.9367246627808,-12.255514566186646,0.1281111240386963,-60.69276028925738,0.45255517959594727,35,21.21363615989685,20.63193154335022,15.440901041030884,-0.0113762915,-6.778562063221442,360000
4.984914541244507,32.879209135215056,-1.3711462e-05,20.06156653071151,100,792.7061710357666,-10.733929640081683,0.16826462745666504,-73.49292516256729,0.45359373092651367,36,23.75471067428589,23.13175940513611,17.657676458358765,-0.011161059,-6.025107625918997,370000
4.792196750640869,29.358732004601553,-1.3667899e-05,21.15880149400692,100,815.6825876235962,-7.827247309544577,0.1272296905517578,-85.57984786312285,0.4657478332519531,37,22.959123134613037,22.364837169647217,17.12666130065918,-0.012629703,-4.76182568981119,380000
5.056573152542114,48.68894949731025,-1.366774e-05,22.112831208807098,100,838.1499245166779,-12.921213515715998,0.13218355178833008,-96.51293166146621,0.4301877021789551,38,22.454581022262573,21.890701293945312,16.364152431488037,-0.01342251,-7.31373592114293,390000
4.894287347793579,43.58231776354295,-1.3652425e-05,20.255032487098823,100,860.290830373764,-6.742591663293443,0.15087008476257324,-101.80398298357831,0.4578549861907959,39,22.128360509872437,21.51713800430298,16.14427638053894,-0.011409114,-4.0932176025508635,400000
4.84637188911438,33.83367420664687,-1.3623606e-05,21.15770260979597,100,882.5376770496368,-7.98304224429533,0.15481019020080566,-91.0374035413783,0.5726490020751953,40,22.231544494628906,21.501468896865845,16.208048582077026,-0.012488026,-4.149716032125522,410000
4.894989490509033,35.89956877048645,-1.3598763e-05,22.242386239154854,100,904.4426510334015,-8.543039192728367,0.13264107704162598,-91.64892338851811,0.4448661804199219,41,21.887720108032227,21.30863094329834,15.966493129730225,-0.0122207515,-5.2762368187550415,420000
4.986504316329956,39.73077136290752,-1.3553977e-05,20.440087033101413,100,927.1408107280731,-7.400670873052157,0.1578352451324463,-75.14527591627227,0.6242325305938721,42,22.68056607246399,21.897159099578857,16.444627285003662,-0.012516672,-5.102019287819612,430000
