train-PolicyExecTime,train-MinReturn,train-NumTrajs,n_timesteps,Time-Optimization,ItrTime,LossAfter,Itr,train-AverageReturn,train-MaxReturn,train-AverageDiscountedReturn,Time-SampleProc,LossBefore,train-StdReturn,Time-Sampling,train-EnvExecTime,Time
4.656137466430664,198.8285449847598,100,270000,0.36353158950805664,9.086972951889038,-0.0030975838,26,211.9825214971654,222.25648525242124,123.4797414599328,0.04690957069396973,-1.3227287e-05,3.876642789369115,8.676017999649048,3.754061222076416,239.03103923797607
6.260330438613892,197.04378801244255,100,280000,0.3469831943511963,12.081746101379395,-0.006981752,27,212.32340713618527,219.26010767072572,123.60738651366326,0.042334556579589844,-1.3184391e-05,3.883870865519675,11.692054510116577,5.096086740493774,251.12752962112427
5.252786874771118,193.7526178297662,100,290000,0.31223416328430176,10.099989414215088,-0.0071040937,28,213.95201567125548,220.53329907833495,124.21063913010079,0.03528189659118652,-1.3143404e-05,4.439720660825734,9.752124786376953,4.211549282073975,261.2442319393158
5.745470762252808,204.6970182565193,100,300000,0.40314364433288574,11.161280155181885,-0.0032924816,29,214.84717189679125,224.10149714796967,124.64227867279008,0.05437874794006348,-1.311797e-05,3.7162674010370575,10.70339298248291,4.63967752456665,272.4168643951416
5.90724515914917,204.5493940065492,100,310000,0.3454616069793701,11.413606405258179,-0.0042670565,30,214.60319604235966,222.5363523544825,124.58947570760684,0.04731345176696777,-1.3101053e-05,3.4237581956679186,11.020297765731812,4.7897868156433105,283.8473129272461
5.454115390777588,208.8435188592209,100,320000,0.36107707023620605,10.606585502624512,-0.005731994,31,215.83132645867482,223.5600796713587,125.08941291933259,0.04385948181152344,-1.3063516e-05,3.1713817636341513,10.201197862625122,4.4482338428497314,294.46965074539185
5.659104347229004,202.0614430567978,100,330000,0.3977487087249756,10.95723271369934,-0.0015613768,32,215.84993938305306,226.18568641121703,125.05602785340714,0.054692983627319336,-1.3008607e-05,3.733733538637555,10.504014730453491,4.538615703582764,305.4411270618439
5.638794183731079,207.0419046368376,100,340000,0.3827087879180908,10.939932584762573,-0.0025311213,33,216.2091694453394,224.41573766545534,125.11901636676899,0.045867919921875,-1.2979814e-05,3.1311641544382844,10.511050939559937,4.559219121932983,316.3996739387512
5.514420509338379,203.53104099787816,100,350000,0.35019969940185547,10.593400716781616,-0.0039033506,34,216.79004568265842,225.9909891717514,125.38949116507065,0.042838335037231445,-1.2947982e-05,3.905983604249054,10.199907302856445,4.392463207244873,327.0075173377991
5.291069984436035,176.22539652358816,100,360000,0.30999326705932617,10.144088506698608,-0.0024313487,35,215.42958467552828,225.8294993926967,124.5834344455673,0.03691720962524414,-1.2920887e-05,7.761382019683871,9.79680609703064,4.2158708572387695,337.1679210662842
5.720949411392212,190.2899408423874,100,370000,0.43122220039367676,11.103258609771729,-0.0021734205,36,217.405688778642,229.32928175763445,125.475493622761,0.0547637939453125,-1.2905377e-05,5.490562834446489,10.616890668869019,4.581921577453613,348.28208017349243
5.791343450546265,196.91408732118697,100,380000,0.595405101776123,11.380076885223389,-0.0033479065,37,217.5867051464161,226.78629706836767,125.55424829212326,0.06115007400512695,-1.2868395e-05,4.328195409441349,10.722970008850098,4.61309027671814,359.6795554161072
7.382966756820679,192.43861062318834,100,390000,0.37604284286499023,14.115838050842285,-0.0027179848,38,217.3742584833533,227.30622791520076,125.37840661887284,0.04632139205932617,-1.2849136e-05,5.366617705695268,13.692949771881104,5.909895896911621,373.8321988582611
5.385270118713379,205.5913992237007,100,400000,0.34577155113220215,10.414459228515625,-0.0016805704,39,218.97611310421772,229.04566533087427,126.27183755046227,0.06242704391479492,-1.2793822e-05,3.970993672914177,9.995734691619873,4.3156657218933105,384.2612886428833
5.399856090545654,184.7730860401114,100,410000,0.47347307205200195,10.559268474578857,-0.0031476787,40,219.41472941514994,227.77211385421515,126.29686738850909,0.07527518272399902,-1.2790981e-05,4.77206004639216,10.010119915008545,4.317934274673462,394.8328654766083
5.402507305145264,202.7021442423595,100,420000,0.3432807922363281,10.356460094451904,-0.0018319143,41,218.2822487677342,228.20409932060235,125.7717931259759,0.03713488578796387,-1.2735234e-05,4.056463009128706,9.97572135925293,4.278279781341553,405.2103416919708
5.713244199752808,194.9947172872616,100,430000,0.40328264236450195,11.160910606384277,-0.0019747477,42,219.25616169934221,229.14153332983437,126.30375868532843,0.10578536987304688,-1.2711051e-05,4.588614846550356,10.651540756225586,4.6138317584991455,416.38276076316833
5.75587010383606,211.8161330973343,100,440000,0.37923526763916016,11.095377206802368,-0.0031266394,43,220.07992384660466,232.5382260619487,126.69368473201604,0.054083824157714844,-1.2668914e-05,3.4121561295804557,10.661563158035278,4.592869997024536,427.49663400650024
5.468779563903809,198.21379158539315,100,450000,0.5173230171203613,10.741276502609253,-0.0019759375,44,219.75269393339337,228.05028570927928,126.4694798954817,0.0458827018737793,-1.2645084e-05,4.504944601759472,10.177770853042603,4.400547981262207,438.2513236999512
5.394354820251465,197.6595855783568,100,460000,0.3040010929107666,10.369036197662354,-0.0024300423,45,220.81447214780044,230.5872044089805,126.91811818046659,0.04392504692077637,-1.26301775e-05,4.530440822644746,10.020076990127563,4.325483560562134,448.6423873901367
5.843778610229492,189.47850680201498,100,470000,0.4330260753631592,11.241607427597046,-0.0041127033,46,220.72518370377497,231.22145741858336,126.81175432260294,0.058099985122680664,-1.2567968e-05,6.222920020727373,10.750178575515747,4.585551500320435,459.89667415618896
5.8507161140441895,187.14267308373925,100,480000,0.48972558975219727,11.39286184310913,-0.0027742963,47,221.44772055234444,229.24689849103606,127.25530328500571,0.06470584869384766,-1.2550416e-05,5.385620893020144,10.837953805923462,4.663867712020874,471.30623745918274
7.689155101776123,187.98020249160183,100,490000,0.3644108772277832,14.691608905792236,-0.003124204,48,220.52813591640916,231.91076762956953,126.79971157358966,0.05499529838562012,-1.2537606e-05,6.842473812991408,14.27111029624939,6.16799521446228,486.03841948509216
4.6648499965667725,193.20415302006143,100,500000,0.35593295097351074,9.00987458229065,-0.0033740024,49,221.73835817438427,232.74146056807405,127.30361616640297,0.04345393180847168,-1.2502637e-05,5.134234591891222,8.610156536102295,3.685222625732422,495.06258058547974
