train-AverageDiscountedReturn,train-AverageReturn,LossAfter,Itr,train-MaxReturn,train-MinReturn,Time-SampleProc,ItrTime,LossBefore,Time-Sampling,train-PolicyExecTime,Time-Optimization,train-NumTrajs,n_timesteps,train-StdReturn,train-EnvExecTime,Time
25.882737309534573,33.3366726884855,-0.0013587463,125,38.053181042196584,26.39772277687484,0.1314716339111328,24.84999394416809,-9.8195005e-06,23.63318943977356,14.054730892181396,1.0847091674804688,100,1260000,1.9885982407886416,8.874391317367554,3147.0435371398926
26.353288090419383,33.877936131230626,-0.0013128206,126,37.82250258099573,28.856351202673938,0.14627552032470703,25.04511332511902,-9.799027e-06,23.823745012283325,14.140885591506958,1.0743637084960938,100,1270000,1.70605400118,8.970215320587158,3172.1472051143646
26.180918124107787,33.673670261189784,0.00042384226,127,37.06411955719405,26.90596433069681,0.1326589584350586,24.939746856689453,-9.762796e-06,23.69239616394043,14.122669458389282,1.1140341758728027,100,1280000,2.0344922433345043,8.867423057556152,3197.14746260643
26.43612058605296,33.91427643835324,-0.0009954876,128,37.73586974597397,27.257981368306112,0.12419438362121582,24.975156545639038,-9.738905e-06,23.77726125717163,14.172288179397583,1.0730619430541992,100,1290000,2.0168824868813386,8.907874345779419,3222.1865808963776
25.969288245605362,33.45698861180756,-0.0005292222,129,37.42391744723071,29.194721886058083,0.1355900764465332,24.883021116256714,-9.70463e-06,23.63417935371399,14.030271768569946,1.112616777420044,100,1300000,1.7878022746321993,8.897579193115234,3247.1316814422607
26.080866005483603,33.57322986970786,0.00093770237,130,37.533465752763576,28.020140163575654,0.12967395782470703,25.042574644088745,-9.68642e-06,23.78901433944702,14.16701340675354,1.1231389045715332,100,1310000,1.8768404282416564,8.917578220367432,3272.2315106391907
26.348245020434785,33.89146761579446,0.0025472494,131,37.715731227098956,28.477921570544716,0.12707996368408203,25.006259441375732,-9.65635e-06,23.792771816253662,14.132076501846313,1.0856778621673584,100,1320000,1.9578713990798966,8.950318574905396,3297.306227684021
26.38695848453439,33.932497236016545,0.001514046,132,37.70110250804466,27.663759001413815,0.12728619575500488,24.914005041122437,-9.641007e-06,23.725999355316162,14.106014251708984,1.0600967407226562,100,1330000,1.9227286201277403,8.90979266166687,3322.277634382248
26.55124094753439,34.10969434666563,0.0034682795,133,37.444767691811,27.24486381697443,0.12967181205749512,24.89366102218628,-9.609175e-06,23.691486835479736,14.062835216522217,1.071784257888794,100,1340000,1.8831376307578622,8.917849063873291,3347.234498977661
26.57767446801387,34.22775349929355,-0.0014427506,134,38.30327048226543,28.284301319357176,0.12389564514160156,25.102295875549316,-9.580236e-06,23.881303787231445,14.221804857254028,1.0957634449005127,100,1350000,1.9103092548207794,8.95491099357605,3372.3976533412933
26.612335117130982,34.24226860579714,-0.0011591106,135,38.665633679101504,28.363072015592454,0.1482081413269043,24.902698755264282,-9.567759e-06,23.7064950466156,14.052916765213013,1.0472586154937744,100,1360000,1.7253147837592298,8.954415321350098,3397.3640396595
26.694738339923738,34.368569304476765,-0.00051600655,136,38.252272583891866,29.08346239787129,0.13471031188964844,24.94837975502014,-9.545543e-06,23.736762762069702,14.097293138504028,1.076268196105957,100,1370000,1.613961405163016,8.931822538375854,3422.3727927207947
26.65861540319166,34.31548045038382,0.0047202636,137,37.62895082245255,28.34923299376362,0.12890338897705078,24.875130653381348,-9.530079e-06,23.676455974578857,14.072417497634888,1.068998098373413,100,1380000,1.860074195281713,8.900286674499512,3447.3059527873993
26.906475990954487,34.543417093163015,0.006158023,138,38.342494705712475,28.9099303541399,0.12748026847839355,24.87987470626831,-9.496859e-06,23.69283366203308,14.05567455291748,1.0589406490325928,100,1390000,1.8139506286840588,8.925926685333252,3472.2474040985107
26.74495644921036,34.40201099543535,0.0048998813,139,37.647748599968345,29.220301050837417,0.1347970962524414,25.766250371932983,-9.461469e-06,24.51081919670105,14.602975368499756,1.1200029850006104,100,1400000,1.4551974633771008,9.183457136154175,3498.0734548568726
26.63584082920842,34.262187074926686,0.00509092,140,37.04445916710655,30.60206463612362,0.121063232421875,24.955909729003906,-9.432112e-06,23.753003358840942,14.13263988494873,1.081132173538208,100,1410000,1.4799324479037843,8.922695398330688,3523.0922260284424
26.991918334175402,34.59606963225233,0.011332716,141,38.430409323330295,30.658601371662503,0.14583587646484375,24.990147829055786,-9.394108e-06,23.741961240768433,14.11753225326538,1.1016108989715576,100,1420000,1.5868452462703004,8.927593469619751,3548.141275882721
26.933137097916703,34.540206121491,0.0074556847,142,37.20108438151367,30.006302270632258,0.11921858787536621,25.011335611343384,-9.359266e-06,23.800615310668945,14.105982542037964,1.0908846855163574,100,1430000,1.5011657522386683,8.986572742462158,3573.2150967121124
26.728722729417235,34.343298438995696,0.0048803245,143,37.73387738656967,29.961548575633564,0.12260580062866211,24.89665198326111,-9.345449e-06,23.717384099960327,14.118934392929077,1.0559895038604736,100,1440000,1.5545261927962,8.893969297409058,3598.1726219654083
26.61065362554396,34.1939381154233,0.00850266,144,38.37419425409317,27.610971389349103,0.12582182884216309,24.990782260894775,-9.316584e-06,23.78568720817566,14.136115074157715,1.078597068786621,100,1450000,1.9135980770422838,8.942852020263672,3623.2219796180725
26.616933872495576,34.24246468910982,0.0075853216,145,38.55719172065383,28.376754606457425,0.13087105751037598,24.923680782318115,-9.285081e-06,23.723793029785156,14.08103632926941,1.0682051181793213,100,1460000,1.6206532244762133,8.945662021636963,3648.208640098572
26.190309153464312,33.710020798687076,0.0055872984,146,37.260787153344175,26.51267080851767,0.1294708251953125,25.070953845977783,-9.2804585e-06,23.859126806259155,14.140839099884033,1.0816636085510254,100,1470000,1.9323293653701692,9.008216381072998,3673.334176301956
26.434584571166127,33.973979537108775,0.007952103,147,37.02674525554973,25.868717862297352,0.12644672393798828,25.002312660217285,-9.246968e-06,23.812878370285034,14.186951637268066,1.0624101161956787,100,1480000,1.7369154129639233,8.921206951141357,3698.3971633911133
26.28161441659539,33.732750513903035,0.009491928,148,37.397740501487796,25.90314892677847,0.13625454902648926,25.01984477043152,-9.222666e-06,23.792211055755615,14.134111404418945,1.0907254219055176,100,1490000,2.0924058090142315,8.959060192108154,3723.4734494686127
26.00923531831557,33.37191793764145,0.0019395842,149,38.44227917121533,29.023190388853198,0.14102435111999512,24.948052167892456,-9.216197e-06,23.710672616958618,14.130723237991333,1.095679759979248,100,1500000,1.8100704034451875,8.877363204956055,3748.4804866313934
25.783046683580146,33.09977438905847,0.016278323,150,37.205349847784305,25.89540159219827,0.13367438316345215,25.096333265304565,-9.226383e-06,23.898044109344482,14.20061707496643,1.063852071762085,100,1510000,2.1709251837208154,8.976803064346313,3773.635669708252
25.567504582760456,32.83015626002086,-0.0006455179,151,37.62529571935868,25.797533640342433,0.1217648983001709,24.886770963668823,-9.195773e-06,23.6807222366333,14.059447288513184,1.0835602283477783,100,1520000,2.201313700677177,8.918027639389038,3798.5817925930023
25.935794661537123,33.212713890547796,0.006469018,152,38.030484432911045,26.6734583373984,0.12682223320007324,24.90275263786316,-9.18326e-06,23.709024667739868,14.017762422561646,1.0662436485290527,100,1530000,2.116096356852221,8.983346939086914,3823.545006752014
25.935262819690916,33.20818846312422,0.0001946377,153,37.084049266643326,27.72654342775726,0.13850879669189453,25.03289794921875,-9.185382e-06,23.78449773788452,14.1220064163208,1.1090469360351562,100,1540000,2.0045133982281045,8.955538272857666,3848.6395103931427
25.85751619802207,33.073077616947764,-6.233527e-05,154,37.25125100140322,27.006316004849094,0.13330602645874023,25.091190099716187,-9.181008e-06,23.835175037384033,14.153730630874634,1.1221628189086914,100,1550000,2.079693188156993,8.96112871170044,3873.7977755069733
25.57084413068566,32.74361189166652,-0.0016621158,155,36.93277087932214,24.184496583875806,0.1223750114440918,24.990209341049194,-9.147044e-06,23.80978775024414,14.154462337493896,1.057356595993042,100,1560000,2.5125600087476494,8.94798994064331,3898.846598625183
25.895063065472463,33.1649401482404,-0.0017169709,156,36.980192919333916,28.03970051410472,0.13294291496276855,24.98840045928955,-9.130313e-06,23.78775715827942,14.115378856658936,1.0669214725494385,100,1570000,1.850349191525078,8.969200849533081,3923.8993289470673
25.943128304206883,33.256290764209375,-0.0015038168,157,36.98599855556075,26.867114612789834,0.12387919425964355,24.97550129890442,-9.11438e-06,23.78975749015808,14.140906572341919,1.061213731765747,100,1580000,2.2929081683107926,8.9485182762146,3948.936712026596
25.82782198107632,33.14416002971145,-0.0022278766,158,36.84600641590461,25.112414303846165,0.12715697288513184,25.124693155288696,-9.076126e-06,23.919008255004883,14.25543761253357,1.0779061317443848,100,1590000,2.051649076626702,8.961448907852173,3974.1211993694305
25.668390023676462,32.98098702073461,-0.0012019726,159,38.113752296190476,23.698493957460876,0.12839484214782715,25.033300161361694,-9.057552e-06,23.853980779647827,14.194589853286743,1.0502755641937256,100,1600000,2.2309057017172242,8.956425905227661,3999.216574192047
