Time-Sampling,Time-Optimization,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,train-NumTrajs,Time-SampleProc,ItrTime,train-EnvExecTime,train-PolicyExecTime,Time,LossAfter,train-AverageReturn,train-MinReturn,Itr,LossBefore,train-StdReturn
26.03742742538452,1.0412206649780273,129.40999620140786,237.71794971186054,750000,100,0.15071916580200195,27.230024576187134,11.210659265518188,14.120743036270142,2067.0837502479553,-0.0017463623,226.17890388645066,212.3330043543397,74,-0.0011880249,4.740838303359749
26.112562656402588,1.0526025295257568,129.4682786725812,237.979342578401,760000,100,0.14241886138916016,27.30831027030945,11.267637491226196,14.148928165435791,2094.450160741806,-0.0016952179,226.13853463045206,212.81904675304807,75,-0.00026408385,5.133543960376079
26.336564540863037,1.262784719467163,129.90108742559752,236.1747298313989,770000,100,0.16405487060546875,27.764138221740723,11.338133335113525,14.29726243019104,2122.2758667469025,-0.0013838989,227.15861431269002,215.31046899155666,76,9.155274e-09,4.453472553984797
26.22734522819519,1.0759422779083252,129.90731914638738,238.7439590602503,780000,100,0.12222743034362793,27.426311016082764,11.236286401748657,14.296549081802368,2149.7703976631165,-0.0032185272,227.38508543243265,205.95141493630578,77,-5.340576e-09,5.458259278649873
26.00636625289917,1.0997545719146729,129.98977448796848,238.389280451114,790000,100,0.11425375938415527,27.22117018699646,11.212069272994995,14.096823692321777,2177.063328742981,-0.0021802674,227.7602040552204,198.7762429757556,78,-0.00085809326,6.445161656011424
26.05449914932251,1.1414458751678467,129.88739808012352,237.53819343134168,800000,100,0.11192083358764648,27.308730363845825,11.199763536453247,14.154712915420532,2204.4390556812286,-0.00292679,227.3674585705248,196.4056705217047,79,1.0681152e-08,6.373975367972617
25.884289741516113,1.4305167198181152,130.45310814967524,243.88586180689254,810000,100,0.12948179244995117,27.446040630340576,11.112650394439697,14.076433658599854,2231.9715688228607,-0.0022517643,228.62041230357852,186.47635750158025,80,-1.051426e-08,7.039769461538222
25.728596448898315,1.6463627815246582,130.3640377356633,240.60377055953262,820000,100,0.15696454048156738,27.533900499343872,11.085779190063477,13.947765588760376,2259.5876772403717,-0.0020572632,228.2330165904143,190.99429191662702,81,0.007506488,6.806181004897805
25.854838132858276,1.3174188137054443,129.85770692131925,237.90616609519387,830000,100,0.20157647132873535,27.375572204589844,11.153241395950317,13.994641065597534,2287.0283377170563,0.0040958617,227.05463712652016,180.46101113002126,82,-3.8146974e-09,7.806958491002417
26.039291858673096,1.0767388343811035,130.24881321594137,240.27204810859575,840000,100,0.18591952323913574,27.30346155166626,11.19894289970398,14.13042140007019,2314.3906860351562,0.0063476227,228.1315869757036,212.3478590173792,83,-1.525879e-08,5.098873420441292
26.153442859649658,1.07208251953125,130.81424249338824,240.41582741206838,850000,100,0.11659026145935059,27.34273052215576,11.18717074394226,14.272172451019287,2341.7957406044006,0.0029223487,229.51656094342482,214.840747891021,84,1.0681152e-08,4.783791819144551
26.21039342880249,1.0685629844665527,130.45500597595955,238.08910020048862,860000,100,0.11297464370727539,27.39286208152771,11.222086429595947,14.275829315185547,2369.2573280334473,-0.0015191193,228.6624881368429,214.09504596321497,85,-1.2207031e-08,4.938580658851001
26.050288677215576,1.0516679286956787,130.92607564315324,240.52936775658446,870000,100,0.12041926383972168,27.223115921020508,11.141398906707764,14.205395936965942,2396.5460579395294,-0.0034021195,229.87906001321062,212.64747435018546,86,-1.5258789e-09,5.485684248471144
26.200156211853027,1.1086137294769287,130.984038095518,239.07440070181906,880000,100,0.1341562271118164,27.443573474884033,11.228428602218628,14.271105766296387,2424.0590291023254,-0.002124701,229.95548073744013,214.26446653848697,87,1.2207031e-08,5.402703774302387
26.01452612876892,1.0741245746612549,131.40123701278762,247.00461455086645,890000,100,0.14289355278015137,27.232616424560547,11.198249578475952,14.121211051940918,2451.357408761978,-0.0020424332,231.11721426909247,217.74589479638178,88,-2.3651124e-08,4.73028643681248
26.153497219085693,1.1060490608215332,131.683143229775,241.17123712224512,900000,100,0.12108016014099121,27.38170313835144,11.150384902954102,14.300480842590332,2478.7994034290314,-0.004315039,231.68886038810444,212.1392039877,89,-1.8310548e-08,5.02290123285463
25.85476779937744,1.114783525466919,131.2510765592102,245.14644605415864,910000,100,0.11582541465759277,27.08608865737915,11.02121639251709,14.134339570999146,2505.950183868408,0.010963867,231.09022035356818,178.49585984398695,90,0.006644226,9.352448895825065
25.996915102005005,1.078705072402954,131.8952790984366,249.83208085816528,920000,100,0.12143230438232422,27.197726488113403,11.151943922042847,14.128663063049316,2533.2171626091003,0.017969312,232.4976784560126,196.4735644162198,91,-3.8146974e-09,8.739959723327535
25.856452703475952,1.0808525085449219,130.34664239135773,251.28215376633065,930000,100,0.11541366577148438,27.053443670272827,11.032503843307495,14.124205112457275,2560.3312776088715,0.02988658,230.07064497805692,177.2222826123984,92,0.028855976,12.95074102154831
25.88191866874695,1.0729618072509766,131.81145977476888,249.81903152652544,940000,100,0.11105656623840332,27.066545963287354,11.016520023345947,14.170653104782104,2587.4536328315735,0.020372046,233.2208984240202,195.13447027739923,93,2.1362304e-08,9.480553474696569
